,date,sent_addresses,difficulty,transactions,block_size,median_transaction_value,send_usd,fee_reward,active_addresses,hashrate,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_size,google_trends,market_cap,mining_profitability,tweets,top_100_percent,full_name,coin
1434,2012/12/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1435,2012/12/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1436,2012/12/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1437,2012/12/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1438,2012/12/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1439,2012/12/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1440,2012/12/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1441,2012/12/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1442,2012/12/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1443,2012/12/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1444,2012/12/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1445,2012/12/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1446,2012/12/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1447,2012/12/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1448,2012/12/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1449,2012/12/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1450,2012/12/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1451,2012/12/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1452,2012/12/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1453,2013/01/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1454,2013/01/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1455,2013/01/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1456,2013/01/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1457,2013/01/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1458,2013/01/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1459,2013/01/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1460,2013/01/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1461,2013/01/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1462,2013/01/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1463,2013/01/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1464,2013/01/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1465,2013/01/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1466,2013/01/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1467,2013/01/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1468,2013/01/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1469,2013/01/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1470,2013/01/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1471,2013/01/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1472,2013/01/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1473,2013/01/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1474,2013/01/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1475,2013/01/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1476,2013/01/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1477,2013/01/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1478,2013/01/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1479,2013/01/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1480,2013/01/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1481,2013/01/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1482,2013/01/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1483,2013/01/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1484,2013/02/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1485,2013/02/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1486,2013/02/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1487,2013/02/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1488,2013/02/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1489,2013/02/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1490,2013/02/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1491,2013/02/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1492,2013/02/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1493,2013/02/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1494,2013/02/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1495,2013/02/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1496,2013/02/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1497,2013/02/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1498,2013/02/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1499,2013/02/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1500,2013/02/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1501,2013/02/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1502,2013/02/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1503,2013/02/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1504,2013/02/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1505,2013/02/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1506,2013/02/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1507,2013/02/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1508,2013/02/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1509,2013/02/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1510,2013/02/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1511,2013/02/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1512,2013/03/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1513,2013/03/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1514,2013/03/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1515,2013/03/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1516,2013/03/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1517,2013/03/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1518,2013/03/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1519,2013/03/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1520,2013/03/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1521,2013/03/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1522,2013/03/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1523,2013/03/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1524,2013/03/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1525,2013/03/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1526,2013/03/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1527,2013/03/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1528,2013/03/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1529,2013/03/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1530,2013/03/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1531,2013/03/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1532,2013/03/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1533,2013/03/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1534,2013/03/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1535,2013/03/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1536,2013/03/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1537,2013/03/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1538,2013/03/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1539,2013/03/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1540,2013/03/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1541,2013/03/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1542,2013/03/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1543,2013/04/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1544,2013/04/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1545,2013/04/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1546,2013/04/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1547,2013/04/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1548,2013/04/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1549,2013/04/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1550,2013/04/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1551,2013/04/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1552,2013/04/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1553,2013/04/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1554,2013/04/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1555,2013/04/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1556,2013/04/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1557,2013/04/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1558,2013/04/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1559,2013/04/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1560,2013/04/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1561,2013/04/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1562,2013/04/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1563,2013/04/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1564,2013/04/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1565,2013/04/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1566,2013/04/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1567,2013/04/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1568,2013/04/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1569,2013/04/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1570,2013/04/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1571,2013/04/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1572,2013/04/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1573,2013/05/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1574,2013/05/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1575,2013/05/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1576,2013/05/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1577,2013/05/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1578,2013/05/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1579,2013/05/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1580,2013/05/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1581,2013/05/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1582,2013/05/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1583,2013/05/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1584,2013/05/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1585,2013/05/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1586,2013/05/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1587,2013/05/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1588,2013/05/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1589,2013/05/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1590,2013/05/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1591,2013/05/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1592,2013/05/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1593,2013/05/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1594,2013/05/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1595,2013/05/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1596,2013/05/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1597,2013/05/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1598,2013/05/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1599,2013/05/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1600,2013/05/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1601,2013/05/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1602,2013/05/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1603,2013/05/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1604,2013/06/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1605,2013/06/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1606,2013/06/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1607,2013/06/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1608,2013/06/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1609,2013/06/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1610,2013/06/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1611,2013/06/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1612,2013/06/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1613,2013/06/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1614,2013/06/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1615,2013/06/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1616,2013/06/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1617,2013/06/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1618,2013/06/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1619,2013/06/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1620,2013/06/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1621,2013/06/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1622,2013/06/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1623,2013/06/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1624,2013/06/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1625,2013/06/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1626,2013/06/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1627,2013/06/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1628,2013/06/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1629,2013/06/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1630,2013/06/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1631,2013/06/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1632,2013/06/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1633,2013/06/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1634,2013/07/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1635,2013/07/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1636,2013/07/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1637,2013/07/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1638,2013/07/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1639,2013/07/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1640,2013/07/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1641,2013/07/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1642,2013/07/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1643,2013/07/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1644,2013/07/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1645,2013/07/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1646,2013/07/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1647,2013/07/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1648,2013/07/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1649,2013/07/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1650,2013/07/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1651,2013/07/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1652,2013/07/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1653,2013/07/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1654,2013/07/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1655,2013/07/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1656,2013/07/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1657,2013/07/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1658,2013/07/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1659,2013/07/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1660,2013/07/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1661,2013/07/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1662,2013/07/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1663,2013/07/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1664,2013/07/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1665,2013/08/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1666,2013/08/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1667,2013/08/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1668,2013/08/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1669,2013/08/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1670,2013/08/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1671,2013/08/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1672,2013/08/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1673,2013/08/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1674,2013/08/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1675,2013/08/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1676,2013/08/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1677,2013/08/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1678,2013/08/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1679,2013/08/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1680,2013/08/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1681,2013/08/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1682,2013/08/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1683,2013/08/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1684,2013/08/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1685,2013/08/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1686,2013/08/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1687,2013/08/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1688,2013/08/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1689,2013/08/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1690,2013/08/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1691,2013/08/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1692,2013/08/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1693,2013/08/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1694,2013/08/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1695,2013/08/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1696,2013/09/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1697,2013/09/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1698,2013/09/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1699,2013/09/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1700,2013/09/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1701,2013/09/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1702,2013/09/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1703,2013/09/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1704,2013/09/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1705,2013/09/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1706,2013/09/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1707,2013/09/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1708,2013/09/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1709,2013/09/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1710,2013/09/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1711,2013/09/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1712,2013/09/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1713,2013/09/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1714,2013/09/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1715,2013/09/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1716,2013/09/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1717,2013/09/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1718,2013/09/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1719,2013/09/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1720,2013/09/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1721,2013/09/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1722,2013/09/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1723,2013/09/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1724,2013/09/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1725,2013/09/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1726,2013/10/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1727,2013/10/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1728,2013/10/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1729,2013/10/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1730,2013/10/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1731,2013/10/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1732,2013/10/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1733,2013/10/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1734,2013/10/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1735,2013/10/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1736,2013/10/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1737,2013/10/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1738,2013/10/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1739,2013/10/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1740,2013/10/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1741,2013/10/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1742,2013/10/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1743,2013/10/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1744,2013/10/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1745,2013/10/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1746,2013/10/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1747,2013/10/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1748,2013/10/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1749,2013/10/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1750,2013/10/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1751,2013/10/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1752,2013/10/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1753,2013/10/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1754,2013/10/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1755,2013/10/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1756,2013/10/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1757,2013/11/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1758,2013/11/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1759,2013/11/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1760,2013/11/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1761,2013/11/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1762,2013/11/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
1763,2013/11/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
