,date,block_size,top_100_percent,difficulty,mining_profitability,sent_addresses,google_trends,fee_reward,hashrate,send_usd,confirmation_time,transactions,active_addresses,av_transaction_value,av_transaction_size,median_transaction_value,median_transaction_size,market_cap,tweets,full_name,coin
717,2017/07/16,1234,,1.1150674990884E+14,,6820,,,8336166830310,66340864,,33583,22845,1975,,14.318,,1329797428,,ethereum classic,etc
718,2017/07/17,1312,,1.1397391709797E+14,,9098,,,8430596754137,72337790,,36337,25235,1991,,14.909,,1386164153,,ethereum classic,etc
719,2017/07/18,1236,,1.1496009662002E+14,,7100,,,8540437199035,60139374,,32690,17552,1840,,15.44,,1431942501,,ethereum classic,etc
720,2017/07/19,1202,,1.0231812017273E+14,,6042,,,7260879989061,47394957,,30230,21468,1568,,15.44,,1433814282,,ethereum classic,etc
721,2017/07/20,1201,,91789500614910,,7043,,,6746904372487,47653693,,31223,21820,1526,,15.437,,1430836888,,ethereum classic,etc
722,2017/07/21,1169,,93317881240069,,5955,,,6914885154242,41312887,,29200,19717,1415,,16.24,,1504813034,,ethereum classic,etc
723,2017/07/22,1110,,95251712705736,,5215,,,7027995594090,28686476,,26470,17793,1084,,16.475,,1536261080,,ethereum classic,etc
724,2017/07/23,1344,,93957687350157,,7051,,,6917488702146,24524873,,32411,19992,756.684,,16.272,,1519858878,,ethereum classic,etc
725,2017/07/24,1230,,92625132839706,,9942,,,6774954857890,22312216,,32797,22848,680.313,,16.155,,1500339736,,ethereum classic,etc
726,2017/07/25,1172,,95019895721843,,7363,,,7138672403932,36047199,,30237,20218,1192,,15.171,,1412678797,,ethereum classic,etc
727,2017/07/26,1166,,96343399596465,,6670,,,7173396440323,26070457,,29473,17853,884.554,,14.546,,1360402681,,ethereum classic,etc
728,2017/07/27,1153,,95480108415657,,6154,,,7046025741719,12334001,,28923,19468,426.443,,14.586,,1366871769,,ethereum classic,etc
729,2017/07/28,1173,,96361017206018,,6237,,,7224343909811,19948252,,29739,19292,670.777,,14.286,,1336378084,,ethereum classic,etc
730,2017/07/29,1265,,99021555270465,,6537,,,7299441872222,23546206,,30675,19687,767.602,,13.757,,1289408335,3,ethereum classic,etc
731,2017/07/30,1184,,97721827499210,,6180,,,7265985045090,12356827,,28705,18938,430.476,,13.897,,1302031864,8,ethereum classic,etc
732,2017/07/31,1195,,1.0060685553931E+14,,7063,,,7547610961481,25135797,,31409,20877,800.274,,13.751,,1287308899,41,ethereum classic,etc
733,2017/08/01,1164,,1.0359715083825E+14,,6455,,,7601559189800,23188956,,28905,17973,802.247,,14.248,,1334233520,72,ethereum classic,etc
734,2017/08/02,1203,,1.0413593921574E+14,,6766,,,7840135109208,33774759,,31253,20690,1081,,14.792,,1384334084,59,ethereum classic,etc
735,2017/08/03,1521,,1.0456774274334E+14,,8396,,,7807533098649,32737248,,39430,23270,830.262,,15.08,,1416475539,18,ethereum classic,etc
736,2017/08/04,1249,,1.0681992257113E+14,,7577,,,7890596396497,26471937,,32960,22387,803.153,,15.128,,1420895255,53,ethereum classic,etc
737,2017/08/05,1377,,1.0325497670935E+14,,13627,,,7589381306674,61370254,,39393,22106,1558,,15.62,,1453147912,20,ethereum classic,etc
738,2017/08/06,1295,,1.002487637412E+14,,9550,,,7364366967507,32709110,,35315,24305,926.21,,15.681,,1472209651,9,ethereum classic,etc
739,2017/08/07,1318,,95611259208106,,10402,,,7053600221710,50955602,,36486,24567,1397,,15.465,,1444456504,47,ethereum classic,etc
740,2017/08/08,1274,,93875053883841,,8889,,,6874544455928,41734009,,34177,23253,1221,,15.547,,1457301083,17,ethereum classic,etc
741,2017/08/09,1240,,89092304874050,,8344,,,6643083515536,47118951,,32985,17861,1428,,15.807,,1482011246,77,ethereum classic,etc
742,2017/08/10,1308,,91722861183482,,9786,,,6727396917671,43253037,,36034,23732,1200,,15.581,,1459146757,23,ethereum classic,etc
743,2017/08/11,1264,,89720051154405,,8650,,,6647019746365,37582472,,33348,21759,1127,,15.354,,1438654174,76,ethereum classic,etc
744,2017/08/12,1285,,87570042064969,,9325,,,6412629643402,36702845,,34702,22634,1058,,15.155,,1420638931,19,ethereum classic,etc
745,2017/08/13,1291,,84990524040462,,9032,,,6231548501230,37686168,,34646,21756,1088,,14.422,,1350340717,23,ethereum classic,etc
746,2017/08/14,1299,,83745293191777,,8921,,,6173277911229,48003799,,35649,22142,1347,,14.311,,1343409157,55,ethereum classic,etc
747,2017/08/15,1281,,83797903039093,,8478,,,6243182916886,33921459,,34366,21354,987.065,,13.657,,1281527201,30,ethereum classic,etc
748,2017/08/16,1280,,83827299899532,,8239,,,6141739092016,23259504,,33456,20968,695.227,,13.809,,1296719074,47,ethereum classic,etc
749,2017/08/17,1309,,83123020025713,,10193,,,6188722755396,33835357,,35854,20729,943.698,,14.116,,1321795461,16,ethereum classic,etc
750,2017/08/18,1298,,84921553093333,,8979,,,6322562214875,25215564,,35757,22840,705.192,,13.982,,1311705453,38,ethereum classic,etc
751,2017/08/19,1255,,84987009591754,,8210,,,6296324645431,37890707,,33276,21262,1139,,13.659,,1283664482,12,ethereum classic,etc
752,2017/08/20,1227,,86707805090647,,7480,,,6508801625001,18337537,,32274,19707,568.183,,13.739,,1292804426,12,ethereum classic,etc
753,2017/08/21,1320,,83200419071807,,8495,,,6036208651850,43769234,,35019,21917,1250,,14.316,,1344654337,39,ethereum classic,etc
754,2017/08/22,1262,,81146246994673,,8243,,,6148604467062,43266629,,33829,20674,1279,,14.258,,1341554133,12,ethereum classic,etc
755,2017/08/23,1365,,87668351467844,,9274,,,6607112386868,91093200,,39405,23569,2312,,15.472,,1449423934,136,ethereum classic,etc
756,2017/08/24,1347,,89449572353251,,9086,,,6655953200642,73832737,,37868,22606,1950,,15.6,,1467652299,24,ethereum classic,etc
757,2017/08/25,1255,,94768364079034,,7853,,,7159547281495,27553242,,33846,21211,814.077,,15.358,,1450230865,32,ethereum classic,etc
758,2017/08/26,1201,,96762373787806,,6947,,,7098238548307,21207049,,30400,18589,697.6,,15.28,,1442927589,17,ethereum classic,etc
759,2017/08/27,1335,,97254511061898,,9720,,,7342341242177,34622906,,36481,23329,949.067,,15.837,,1495018353,16,ethereum classic,etc
760,2017/08/28,1338,,99015646373030,,8857,,,7327026088875,44685097,,37330,20008,1197,,15.987,,1508165137,59,ethereum classic,etc
761,2017/08/29,1342,,97455254465973,,10097,,,7190791839924,35828918,,37559,22970,953.937,,16.041,,1512042388,19,ethereum classic,etc
762,2017/08/30,1334,,95139788477450,,10406,,,7057440757756,44563471,,37159,19331,1199,,16.128,,1517968257,31,ethereum classic,etc
763,2017/08/31,1309,,95153756124791,,8881,,,7064085424772,41886785,,35588,19058,1177,,16.401,,1548772885,11,ethereum classic,etc
764,2017/09/01,1528,,1.0505547664437E+14,,13288,,,8382135793987,221595376,,50233,27565,4411,,20.356,,1803859522,64,ethereum classic,etc
765,2017/09/02,1469,,1.322875645434E+14,,11164,,,9916652003035,163525361,,44689,28815,3659,,20.9,,1959608050,20,ethereum classic,etc
766,2017/09/03,1350,,1.2755187847308E+14,,9352,,,9387453387500,75180762,,37932,25920,1982,,19.754,,1869810057,58,ethereum classic,etc
767,2017/09/04,1396,,1.261355866221E+14,,10543,,,9369340710782,72363708,,40688,27334,1779,,17.959,,1690869241,55,ethereum classic,etc
768,2017/09/05,1376,,1.2508583363608E+14,,10975,,,9224443144902,78871315,,39503,27054,1997,,16.866,,1591060107,18,ethereum classic,etc
769,2017/09/06,1426,,1.2522478052214E+14,,11594,,,9467459159385,122354716,,42887,29862,2853,,18.58,,1750252925,94,ethereum classic,etc
770,2017/09/07,1333,,1.2872566543861E+14,,9677,,,9489094211579,46677853,,37275,23509,1252,,18.778,,1780178286,51,ethereum classic,etc
771,2017/09/08,1339,,1.3166575597156E+14,,9467,,,9774422161203,73084804,,37794,22983,1934,,17.921,,1695027033,117,ethereum classic,etc
772,2017/09/09,1379,,1.3023225783545E+14,,10419,,,9534802908795,71069417,,39149,27667,1815,,16.557,,1563906345,42,ethereum classic,etc
773,2017/09/10,1365,,1.249561397497E+14,,9964,,,9235978368260,97502528,,38963,26500,2502,,15.628,,1477316266,14,ethereum classic,etc
774,2017/09/11,1330,,1.2376910405045E+14,,10605,,,9169187798859,67551617,,37721,26342,1791,,15.583,,1474554953,50,ethereum classic,etc
775,2017/09/12,1312,,1.254492909361E+14,,9901,,,9307767351813,83848136,,36647,25465,2288,,15.727,,1490939310,10,ethereum classic,etc
776,2017/09/13,1286,,1.2445408709717E+14,,9143,,,9237614944466,55311732,,35438,24574,1561,,14.452,,1371269210,62,ethereum classic,etc
777,2017/09/14,1358,,1.2532041007954E+14,,10024,,,9367302723155,75439433,,38863,23573,1941,,13.065,,1232464869,17,ethereum classic,etc
778,2017/09/15,1509,,1.1845191778636E+14,,11585,,,8585290110463,110125721,,45196,30398,2437,,11.478,,1046773315,38,ethereum classic,etc
779,2017/09/16,1402,,1.1458822683916E+14,,11693,,,8554237833462,51432130,,41382,28781,1243,,11.67,,1098756579,10,ethereum classic,etc
780,2017/09/17,1359,,1.123561889244E+14,,9670,,,8270473417608,27567175,,37306,24908,738.947,,11.164,,1057494853,9,ethereum classic,etc
781,2017/09/18,1443,,1.1108183850248E+14,,10652,,,8092530134318,53554802,,40104,26509,1335,,12.022,,1136922970,24,ethereum classic,etc
782,2017/09/19,1312,,1.0845491749288E+14,,9000,,,8022236784587,31332986,,36182,23137,865.983,,11.828,,1122824316,31,ethereum classic,etc
783,2017/09/20,1276,,1.0597659949315E+14,,9212,,,7784241013942,25543334,,34416,22809,742.194,,11.622,,1103345057,41,ethereum classic,etc
784,2017/09/21,1304,,1.0160544229001E+14,,9771,,,7488649269394,31884396,,35807,22299,890.451,,11.043,,1046074045,186,ethereum classic,etc
785,2017/09/22,1223,,1.1133256607594E+14,,8554,,,8570884890761,15432925,,33300,21865,463.451,,10.288,,978696000,92,ethereum classic,etc
786,2017/09/23,1217,,1.1297782323274E+14,,8770,,,8313887452719,17409891,,31501,21092,552.677,,10.592,,1005798549,44,ethereum classic,etc
787,2017/09/24,1236,,1.0988212829501E+14,,8197,,,8273273241879,16985713,,32714,21125,519.218,,10.609,,1010601216,30,ethereum classic,etc
788,2017/09/25,1299,,1.1066846915424E+14,,8723,,,8113870459488,15268479,,33618,21987,454.176,,10.865,,1035399683,48,ethereum classic,etc
789,2017/09/26,1316,,1.1261456594588E+14,,8921,,,8485023837001,24971130,,34374,21726,726.454,,11.464,,1090904655,46,ethereum classic,etc
790,2017/09/27,1315,,1.1826527497893E+14,,8770,,,8816333359766,36874097,,36158,22584,1020,,12.339,,1175895956,55,ethereum classic,etc
791,2017/09/28,1621,,1.2139997962829E+14,,10902,,,9128211169223,37410592,,39376,24714,950.086,,13.216,,1260000977,39,ethereum classic,etc
792,2017/09/29,1452,,1.2321561340744E+14,,8915,,,9132180829137,31683438,,34462,21629,919.373,,12.922,,1233353795,61,ethereum classic,etc
793,2017/09/30,1425,,1.2236478912845E+14,,9201,,,9074465828226,26660368,,35718,22407,746.413,,13.323,,1273658822,12,ethereum classic,etc
794,2017/10/01,1267,,1.2437440038432E+14,,8094,,,9253088649787,13484749,,32175,20769,419.106,,12.956,,1239016330,14,ethereum classic,etc
795,2017/10/02,1291,,1.233780102408E+14,,8818,,,9084066380585,18808586,,34293,22067,548.467,,12.771,,1220989351,62,ethereum classic,etc
796,2017/10/03,1271,,1.2214273465525E+14,,8092,,,9131057692941,9806585,,32944,20595,297.674,,12.227,,1169393582,13,ethereum classic,etc
797,2017/10/04,1259,,1.2302317294204E+14,,8158,,,9098180798241,7220279,,32494,20423,222.203,,12.153,,1162708590,36,ethereum classic,etc
798,2017/10/05,1426,,1.2232296774566E+14,,8315,,,9005367475071,8644607,,34282,21227,252.162,,11.883,,1138872035,60,ethereum classic,etc
799,2017/10/06,1281,,1.2176153891203E+14,,8572,,,9109754873351,8526941,,33930,21786,251.31,,12.276,,1176049005,104,ethereum classic,etc
800,2017/10/07,1261,,1.2005686547666E+14,,8621,,,8970892041797,8021029,,33514,21298,239.334,,12.254,,1173711352,42,ethereum classic,etc
801,2017/10/08,1279,,1.1858390245743E+14,,8559,,,8701819079310,11254618,,33457,19928,336.391,,12.404,,1188838889,23,ethereum classic,etc
802,2017/10/09,1301,,1.1927686092715E+14,,9001,,,8890400783013,23532405,,34626,22146,679.617,,11.858,,1135868769,41,ethereum classic,etc
803,2017/10/10,1358,,1.1437909979458E+14,,8918,,,8540038633029,13084228,,35844,22295,365.033,,11.501,,1102670637,20,ethereum classic,etc
804,2017/10/11,1699,,1.1475568688004E+14,,9225,,,8525171256802,13406155,,44732,22393,299.699,,11.418,,1100618698,36,ethereum classic,etc
805,2017/10/12,1673,,1.1572071816908E+14,,10320,,,8602400631459,21918624,,44830,24081,488.928,,11.632,,1119988977,13,ethereum classic,etc
806,2017/10/13,1383,,1.1357480433661E+14,,10041,,,8362131271797,24313434,,38102,24168,638.114,,11.929,,1142767182,41,ethereum classic,etc
807,2017/10/14,2035,,1.110797593954E+14,,13304,,,8236540653126,14636949,,55023,26915,266.015,,12.122,,1170213889,27,ethereum classic,etc
808,2017/10/15,2204,,1.1037595676467E+14,,9365,,,8162886853476,9172890,,57751,22792,158.835,,6.439,,1156436815,19,ethereum classic,etc
809,2017/10/16,1450,,1.1057257565804E+14,,9894,,,8171761950150,13689834,,38909,19913,351.842,,12.032,,1156385337,94,ethereum classic,etc
810,2017/10/17,1600,,1.0130091046731E+14,,10939,,,7330627898302,32220838,,40655,25332,792.543,,12.015,,1153123052,22,ethereum classic,etc
811,2017/10/18,1392,,94930104896191,,9545,,,6950126018391,21015048,,36908,23238,569.39,,11.376,,1092031236,51,ethereum classic,etc
812,2017/10/19,1352,,93789353388967,,9807,,,6996940826417,18118874,,37071,22733,488.761,,11.421,,1096645433,155,ethereum classic,etc
813,2017/10/20,1395,,92462675720813,,9196,,,6842898237106,12169264,,36578,22146,332.694,,11.333,,1089620807,319,ethereum classic,etc
814,2017/10/21,1376,,92035025309722,,9343,,,6840013183042,10795033,,37352,21831,289.008,,10.938,,1052519198,49,ethereum classic,etc
815,2017/10/22,1384,,92764190160374,,8993,,,6869139210835,8183030,,36387,21756,224.889,,10.829,,1042682327,29,ethereum classic,etc
816,2017/10/23,1369,,93470883349254,,9933,,,6947246538640,21247449,,38202,23359,556.187,,10.301,,989896933,46,ethereum classic,etc
817,2017/10/24,1421,,92205581504661,,9479,,,6813962913441,19159306,,38539,22144,497.141,,10.736,,1032545299,28,ethereum classic,etc
818,2017/10/25,1318,,91074667348805,,8660,,,6713968869646,8919378,,35080,21346,254.258,,10.441,,1004873755,35,ethereum classic,etc
819,2017/10/26,1393,,92469181649097,,9185,,,6821511513861,18777011,,36977,22351,507.802,,10.527,,1013989492,12,ethereum classic,etc
820,2017/10/27,null,,null,,null,,,null,null,,null,18561,null,,null,,null,35,ethereum classic,etc
821,2017/10/28,null,,null,,null,,,null,null,,null,null,null,,null,,null,19,ethereum classic,etc
822,2017/10/29,null,,null,,null,,,null,null,,null,null,null,,null,,null,7,ethereum classic,etc
823,2017/10/30,null,,null,,null,,,null,null,,null,null,null,,null,,null,24,ethereum classic,etc
824,2017/10/31,null,,null,,null,,,null,null,,null,17237,null,,null,,null,14,ethereum classic,etc
825,2017/11/01,1482,,89558875444572,,10767,,,6656238071279,18845170,,39202,null,480.72,,10.52,,1015182513,29,ethereum classic,etc
826,2017/11/02,1394,,88183603805302,,9992,,,6449316682043,18041426,,36846,null,489.644,,10.032,,966533453,6,ethereum classic,etc
827,2017/11/03,1389,,86834206761129,,9916,,,6549938593799,22784130,,38700,null,588.737,,10.679,,1029191724,26,ethereum classic,etc
828,2017/11/04,1405,,93569450785090,,14477,,,6824816322920,33231240,,40036,null,830.034,,11.811,,1143024714,11,ethereum classic,etc
829,2017/11/05,1356,,99649387787576,,10318,,,7722311293682,60499366,,39155,null,1545,,12.762,,1227460003,51,ethereum classic,etc
830,2017/11/06,1454,,1.1221526573346E+14,,12109,,,8400306149469,70969982,,43044,null,1649,,14.422,,1384414396,343,ethereum classic,etc
831,2017/11/07,1375,,1.1172153669182E+14,,10512,,,8159604096783,39350577,,37863,17174,1039,,14.028,,1354592126,87,ethereum classic,etc
832,2017/11/08,1401,,1.1118311717202E+14,,10000,,,8203256017544,38233705,,36596,23461,1045,,14.012,,1353387092,63,ethereum classic,etc
833,2017/11/09,1293,,1.0540670468486E+14,,9429,,,7766447542943,32903773,,34800,23109,945.511,,14.299,,1378433922,18,ethereum classic,etc
834,2017/11/10,1342,,1.1067170799357E+14,,10263,,,8441678847636,59368198,,38136,24352,1557,,14.647,,1411274605,63,ethereum classic,etc
835,2017/11/11,1485,,1.2993862458954E+14,,14974,,,10142306101069,110570634,,46565,31431,2375,,17.687,,1680132884,38,ethereum classic,etc
836,2017/11/12,1616,,1.4277118756207E+14,,15789,,,10191273707841,115685446,,48545,33497,2383,,18.035,,1712864680,41,ethereum classic,etc
837,2017/11/13,1447,,1.188592421832E+14,,11329,,,8628665842095,82732406,,41849,27460,1977,,15.598,,1502272709,54,ethereum classic,etc
838,2017/11/14,1407,,1.234075402234E+14,,11353,,,9238380715747,81144502,,39018,25662,2080,,17.382,,1676755154,48,ethereum classic,etc
839,2017/11/15,1390,,1.2159830129289E+14,,10780,,,8952832781725,49441696,,38100,25504,1298,,17.458,,1692602097,226,ethereum classic,etc
840,2017/11/16,1394,,1.1932121349201E+14,,10633,,,8866220929021,40371547,,38789,25441,1041,,16.912,,1637055704,18,ethereum classic,etc
841,2017/11/17,1381,,1.2143350309036E+14,,10258,,,9131495318512,51790431,,38148,24707,1358,,17.266,,1672505492,49,ethereum classic,etc
842,2017/11/18,1373,,1.2273284428458E+14,,9920,,,9108287557807,42312292,,38965,26357,1086,,17.576,,1706733554,13,ethereum classic,etc
843,2017/11/19,1345,,1.1923514748795E+14,,9913,,,8916341873459,34025683,,37031,24033,918.843,,17.991,,1744018044,201,ethereum classic,etc
844,2017/11/20,1392,,1.2672978948853E+14,,11689,,,9512052224958,73318405,,38984,26414,1881,,18.688,,1809455083,226,ethereum classic,etc
845,2017/11/21,1353,,1.2294142018712E+14,,9815,,,9211797875245,59941311,,37015,23462,1619,,18.234,,1766935819,156,ethereum classic,etc
846,2017/11/22,1437,,1.203127611822E+14,,11271,,,9057994985706,107972220,,41388,25885,2609,,18.026,,1748499403,205,ethereum classic,etc
847,2017/11/23,1422,,1.1899713973526E+14,,11129,,,8720476750601,50550604,,39748,26216,1272,,18.382,,1781577472,201,ethereum classic,etc
848,2017/11/24,1457,,1.1741175499984E+14,,11549,,,8764967243056,83102766,,42593,27553,1951,,18.968,,1832512867,215,ethereum classic,etc
849,2017/11/25,1677,,1.194481566039E+14,,12576,,,9037532260249,79848792,,45380,28607,1760,,21.623,,2096436181,193,ethereum classic,etc
850,2017/11/26,1538,,1.2258253323128E+14,,11690,,,9227610966238,66112867,,42245,27241,1565,,21.597,,2096905292,303,ethereum classic,etc
851,2017/11/27,1730,,1.263230942437E+14,,13749,,,9583738658775,120431007,,48544,31505,2481,,23.456,,2270824227,354,ethereum classic,etc
852,2017/11/28,2144,,1.5534862784615E+14,,19909,,,12312261337272,376045164,,65917,42917,5705,,33.129,,2938225702,508,ethereum classic,etc
853,2017/11/29,1953,,1.5813958684191E+14,,18381,,,11519678453811,175597239,,58631,39284,2995,,29.255,,2818248709,326,ethereum classic,etc
854,2017/11/30,1679,,1.4941264412267E+14,,13496,,,11115762888561,100165158,,48196,32444,2078,,25.585,,2485051223,249,ethereum classic,etc
855,2017/12/01,1500,,1.5418400148206E+14,,11574,,,11882088165491,106464561,,41745,28488,2550,,27.489,,2673125370,336,ethereum classic,etc
856,2017/12/02,1585,,1.661532756333E+14,,13169,,,12415028312053,100794376,,47087,31007,2141,,29.827,,2901956801,288,ethereum classic,etc
857,2017/12/03,1523,,1.5996384302881E+14,,12011,,,11858459687106,71263924,,43776,28800,1628,,29.735,,2899580510,341,ethereum classic,etc
858,2017/12/04,1565,,1.6142398090026E+14,,12734,,,11945626096681,70225203,,45821,29410,1533,,29.297,,2854246609,255,ethereum classic,etc
859,2017/12/05,2080,,1.5625361636626E+14,,13000,,,11536906871985,100628930,,59401,31120,1694,,28.755,,2822335175,267,ethereum classic,etc
