,transactions,top_100_percent,active_addresses,median_transaction_value,sent_addresses,difficulty,block_size,hashrate,mining_profitability,date,tweets,send_usd,av_transaction_size,fee_reward,confirmation_time,google_trends,median_transaction_size,av_transaction_value,market_cap,full_name,coin
1645,,,,,,,,,,2018/10/10,null,,,,,,,,,unobtanium,unobtanium
1646,,,,,,,,,,2018/10/11,1,,,,,,,,,unobtanium,unobtanium
1647,,,,,,,,,,2018/10/12,1,,,,,,,,,unobtanium,unobtanium
1648,,,,,,,,,,2018/10/13,null,,,,,,,,,unobtanium,unobtanium
1649,,,,,,,,,,2018/10/14,null,,,,,,,,,unobtanium,unobtanium
1650,,,,,,,,,,2018/10/15,null,,,,,,,,,unobtanium,unobtanium
1651,,,,,,,,,,2018/10/16,1,,,,,,,,,unobtanium,unobtanium
1652,,,,,,,,,,2018/10/17,2,,,,,,,,,unobtanium,unobtanium
1653,,,,,,,,,,2018/10/18,5,,,,,,,,,unobtanium,unobtanium
1654,,,,,,,,,,2018/10/19,null,,,,,,,,,unobtanium,unobtanium
1655,,,,,,,,,,2018/10/20,null,,,,,,,,,unobtanium,unobtanium
1656,,,,,,,,,,2018/10/21,null,,,,,,,,,unobtanium,unobtanium
1657,,,,,,,,,,2018/10/22,null,,,,,,,,,unobtanium,unobtanium
1658,,,,,,,,,,2018/10/23,null,,,,,,,,,unobtanium,unobtanium
1659,,,,,,,,,,2018/10/24,3,,,,,,,,,unobtanium,unobtanium
1660,,,,,,,,,,2018/10/25,null,,,,,,,,,unobtanium,unobtanium
1661,,,,,,,,,,2018/10/26,null,,,,,,,,,unobtanium,unobtanium
1662,,,,,,,,,,2018/10/27,1,,,,,,,,,unobtanium,unobtanium
1663,,,,,,,,,,2018/10/28,1,,,,,,,,,unobtanium,unobtanium
1664,,,,,,,,,,2018/10/29,3,,,,,,,,,unobtanium,unobtanium
1665,,,,,,,,,,2018/10/30,1,,,,,,,,,unobtanium,unobtanium
1666,,,,,,,,,,2018/10/31,null,,,,,,,,,unobtanium,unobtanium
1667,,,,,,,,,,2018/11/01,2,,,,,,,,,unobtanium,unobtanium
1668,,,,,,,,,,2018/11/02,null,,,,,,,,,unobtanium,unobtanium
1669,,,,,,,,,,2018/11/03,1,,,,,,,,,unobtanium,unobtanium
1670,,,,,,,,,,2018/11/04,null,,,,,,,,,unobtanium,unobtanium
1671,,,,,,,,,,2018/11/05,null,,,,,,,,,unobtanium,unobtanium
1672,,,,,,,,,,2018/11/06,2,,,,,,,,,unobtanium,unobtanium
1673,,,,,,,,,,2018/11/07,null,,,,,,,,,unobtanium,unobtanium
1674,,,,,,,,,,2018/11/08,2,,,,,,,,,unobtanium,unobtanium
1675,,,,,,,,,,2018/11/09,null,,,,,,,,,unobtanium,unobtanium
1676,,,,,,,,,,2018/11/10,null,,,,,,,,,unobtanium,unobtanium
1677,,,,,,,,,,2018/11/11,null,,,,,,,,,unobtanium,unobtanium
1678,,,,,,,,,,2018/11/12,null,,,,,,,,,unobtanium,unobtanium
1679,,,,,,,,,,2018/11/13,2,,,,,,,,,unobtanium,unobtanium
1680,,,,,,,,,,2018/11/14,null,,,,,,,,,unobtanium,unobtanium
1681,,,,,,,,,,2018/11/15,null,,,,,,,,,unobtanium,unobtanium
1682,,,,,,,,,,2018/11/16,null,,,,,,,,,unobtanium,unobtanium
1683,,,,,,,,,,2018/11/17,1,,,,,,,,,unobtanium,unobtanium
1684,,,,,,,,,,2018/11/18,null,,,,,,,,,unobtanium,unobtanium
1685,,,,,,,,,,2018/11/19,null,,,,,,,,,unobtanium,unobtanium
1686,,,,,,,,,,2018/11/20,1,,,,,,,,,unobtanium,unobtanium
1687,,,,,,,,,,2018/11/21,null,,,,,,,,,unobtanium,unobtanium
1688,,,,,,,,,,2018/11/22,null,,,,,,,,,unobtanium,unobtanium
1689,,,,,,,,,,2018/11/23,null,,,,,,,,,unobtanium,unobtanium
1690,,,,,,,,,,2018/11/24,null,,,,,,,,,unobtanium,unobtanium
1691,,,,,,,,,,2018/11/25,8,,,,,,,,,unobtanium,unobtanium
1692,,,,,,,,,,2018/11/26,1,,,,,,,,,unobtanium,unobtanium
1693,,,,,,,,,,2018/11/27,null,,,,,,,,,unobtanium,unobtanium
1694,,,,,,,,,,2018/11/28,2,,,,,,,,,unobtanium,unobtanium
1695,,,,,,,,,,2018/11/29,2,,,,,,,,,unobtanium,unobtanium
1696,,,,,,,,,,2018/11/30,1,,,,,,,,,unobtanium,unobtanium
1697,,,,,,,,,,2018/12/01,1,,,,,,,,,unobtanium,unobtanium
1698,,,,,,,,,,2018/12/02,null,,,,,,,,,unobtanium,unobtanium
1699,,,,,,,,,,2018/12/03,1,,,,,,,,,unobtanium,unobtanium
1700,,,,,,,,,,2018/12/04,2,,,,,,,,,unobtanium,unobtanium
1701,,,,,,,,,,2018/12/05,null,,,,,,,,,unobtanium,unobtanium
1702,,,,,,,,,,2018/12/06,null,,,,,,,,,unobtanium,unobtanium
1703,,,,,,,,,,2018/12/07,null,,,,,,,,,unobtanium,unobtanium
1704,,,,,,,,,,2018/12/08,null,,,,,,,,,unobtanium,unobtanium
1705,,,,,,,,,,2018/12/09,null,,,,,,,,,unobtanium,unobtanium
1706,,,,,,,,,,2018/12/10,null,,,,,,,,,unobtanium,unobtanium
1707,,,,,,,,,,2018/12/11,null,,,,,,,,,unobtanium,unobtanium
1708,,,,,,,,,,2018/12/12,null,,,,,,,,,unobtanium,unobtanium
1709,,,,,,,,,,2018/12/13,null,,,,,,,,,unobtanium,unobtanium
1710,,,,,,,,,,2018/12/14,null,,,,,,,,,unobtanium,unobtanium
1711,,,,,,,,,,2018/12/15,null,,,,,,,,,unobtanium,unobtanium
1712,,,,,,,,,,2018/12/16,null,,,,,,,,,unobtanium,unobtanium
1713,,,,,,,,,,2018/12/17,null,,,,,,,,,unobtanium,unobtanium
1714,,,,,,,,,,2018/12/18,null,,,,,,,,,unobtanium,unobtanium
1715,,,,,,,,,,2018/12/19,null,,,,,,,,,unobtanium,unobtanium
1716,,,,,,,,,,2018/12/20,null,,,,,,,,,unobtanium,unobtanium
1717,,,,,,,,,,2018/12/21,null,,,,,,,,,unobtanium,unobtanium
1718,,,,,,,,,,2018/12/22,null,,,,,,,,,unobtanium,unobtanium
1719,,,,,,,,,,2018/12/23,null,,,,,,,,,unobtanium,unobtanium
1720,,,,,,,,,,2018/12/24,null,,,,,,,,,unobtanium,unobtanium
1721,,,,,,,,,,2018/12/25,null,,,,,,,,,unobtanium,unobtanium
1722,,,,,,,,,,2018/12/26,1,,,,,,,,,unobtanium,unobtanium
