,date,transactions,block_size,active_addresses,av_transaction_size,confirmation_time,difficulty,sent_addresses,median_transaction_size,median_transaction_value,av_transaction_value,send_usd,google_trends,hashrate,fee_reward,top_100_percent,mining_profitability,market_cap,tweets,full_name,coin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1690,2013/08/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1691,2013/08/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1692,2013/08/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1693,2013/08/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1694,2013/08/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1695,2013/08/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1696,2013/08/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1697,2013/08/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1698,2013/08/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1699,2013/08/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1700,2013/08/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1701,2013/08/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1702,2013/09/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1703,2013/09/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1704,2013/09/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1705,2013/09/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1706,2013/09/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1707,2013/09/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1708,2013/09/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1709,2013/09/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1710,2013/09/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1711,2013/09/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1712,2013/09/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1713,2013/09/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1714,2013/09/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1715,2013/09/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1716,2013/09/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1717,2013/09/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1718,2013/09/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1719,2013/09/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1720,2013/09/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1721,2013/09/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1722,2013/09/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1723,2013/09/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1724,2013/09/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1725,2013/09/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1726,2013/09/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1727,2013/09/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1728,2013/09/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1729,2013/09/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1730,2013/09/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1731,2013/09/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1732,2013/10/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1733,2013/10/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1734,2013/10/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1735,2013/10/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1736,2013/10/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1737,2013/10/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1738,2013/10/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1739,2013/10/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1740,2013/10/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1741,2013/10/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1742,2013/10/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1743,2013/10/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1744,2013/10/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1745,2013/10/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1746,2013/10/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1747,2013/10/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1748,2013/10/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1749,2013/10/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1750,2013/10/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1751,2013/10/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1752,2013/10/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1753,2013/10/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1754,2013/10/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1755,2013/10/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1756,2013/10/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1757,2013/10/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1758,2013/10/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1759,2013/10/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1760,2013/10/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1761,2013/10/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1762,2013/10/31,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1763,2013/11/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1764,2013/11/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1765,2013/11/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1766,2013/11/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1767,2013/11/05,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1768,2013/11/06,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1769,2013/11/07,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1770,2013/11/08,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1771,2013/11/09,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1772,2013/11/10,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1773,2013/11/11,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1774,2013/11/12,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1775,2013/11/13,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1776,2013/11/14,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1777,2013/11/15,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1778,2013/11/16,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1779,2013/11/17,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1780,2013/11/18,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1781,2013/11/19,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1782,2013/11/20,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1783,2013/11/21,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1784,2013/11/22,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1785,2013/11/23,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1786,2013/11/24,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1787,2013/11/25,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1788,2013/11/26,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1789,2013/11/27,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1790,2013/11/28,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1791,2013/11/29,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1792,2013/11/30,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1793,2013/12/01,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1794,2013/12/02,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1795,2013/12/03,,,,,,,,,,,,,,,,,,,elacoin,elacoin
1796,2013/12/04,,,,,,,,,,,,,,,,,,,elacoin,elacoin
