,date,transactions,difficulty,top_100_percent,av_transaction_value,median_transaction_value,send_usd,confirmation_time,sent_addresses,google_trends,market_cap,active_addresses,hashrate,median_transaction_size,fee_reward,block_size,mining_profitability,av_transaction_size,tweets,full_name,coin
1324,2012/08/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1325,2012/08/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1326,2012/08/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1327,2012/08/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1328,2012/08/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1329,2012/08/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1330,2012/08/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1331,2012/08/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1332,2012/08/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1333,2012/08/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1334,2012/08/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1335,2012/08/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1336,2012/08/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1337,2012/09/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1338,2012/09/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1339,2012/09/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1340,2012/09/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1341,2012/09/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1342,2012/09/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1343,2012/09/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1344,2012/09/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1345,2012/09/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1346,2012/09/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1347,2012/09/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1348,2012/09/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1349,2012/09/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1350,2012/09/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1351,2012/09/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1352,2012/09/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1353,2012/09/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1354,2012/09/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1355,2012/09/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1356,2012/09/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1357,2012/09/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1358,2012/09/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1359,2012/09/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1360,2012/09/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1361,2012/09/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1362,2012/09/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1363,2012/09/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1364,2012/09/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1365,2012/09/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1366,2012/09/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1367,2012/10/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1368,2012/10/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1369,2012/10/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1370,2012/10/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1371,2012/10/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1372,2012/10/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1373,2012/10/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1374,2012/10/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1375,2012/10/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1376,2012/10/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1377,2012/10/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1378,2012/10/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1379,2012/10/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1380,2012/10/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1381,2012/10/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1382,2012/10/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1383,2012/10/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1384,2012/10/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1385,2012/10/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1386,2012/10/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1387,2012/10/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1388,2012/10/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1389,2012/10/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1390,2012/10/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1391,2012/10/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1392,2012/10/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1393,2012/10/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1394,2012/10/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1395,2012/10/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1396,2012/10/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1397,2012/10/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1398,2012/11/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1399,2012/11/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1400,2012/11/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1401,2012/11/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1402,2012/11/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1403,2012/11/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1404,2012/11/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1405,2012/11/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1406,2012/11/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1407,2012/11/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1408,2012/11/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1409,2012/11/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1410,2012/11/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1411,2012/11/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1412,2012/11/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1413,2012/11/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1414,2012/11/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1415,2012/11/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1416,2012/11/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1417,2012/11/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1418,2012/11/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1419,2012/11/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,ybcoin,ybcoin
