,transactions,top_100_percent,sent_addresses,difficulty,google_trends,median_transaction_size,av_transaction_size,mining_profitability,hashrate,fee_reward,date,tweets,median_transaction_value,active_addresses,block_size,confirmation_time,market_cap,send_usd,av_transaction_value,full_name,coin
343,,,,,,,,,,,2015/03/18,56,,,,,281066,,,potcoin,potcoin
344,,,,,,,,,,,2015/03/19,56,,,,,256970,,,potcoin,potcoin
345,,,,,,,,,,,2015/03/20,89,,,,,263761,,,potcoin,potcoin
346,,,,,,,,,,,2015/03/21,46,,,,,242642,,,potcoin,potcoin
347,,,,,,,,,,,2015/03/22,49,,,,,244533,,,potcoin,potcoin
348,,,,,,,,,,,2015/03/23,50,,,,,245027,,,potcoin,potcoin
349,,,,,,,,,,,2015/03/24,35,,,,,217718,,,potcoin,potcoin
350,,,,,,,,,,,2015/03/25,42,,,,,218127,,,potcoin,potcoin
351,,,,,,,,,,,2015/03/26,56,,,,,221274,,,potcoin,potcoin
352,,,,,,,,,,,2015/03/27,52,,,,,216653,,,potcoin,potcoin
353,,,,,,,,,,,2015/03/28,52,,,,,221965,,,potcoin,potcoin
354,,,,,,,,,,,2015/03/29,45,,,,,217197,,,potcoin,potcoin
355,,,,,,,,,,,2015/03/30,50,,,,,219184,,,potcoin,potcoin
356,,,,,,,,,,,2015/03/31,39,,,,,209175,,,potcoin,potcoin
357,,,,,,,,,,,2015/04/01,58,,,,,207994,,,potcoin,potcoin
358,,,,,,,,,,,2015/04/02,69,,,,,205126,,,potcoin,potcoin
359,,,,,,,,,,,2015/04/03,73,,,,,214640,,,potcoin,potcoin
360,,,,,,,,,,,2015/04/04,52,,,,,224043,,,potcoin,potcoin
361,,,,,,,,,,,2015/04/05,48,,,,,227946,,,potcoin,potcoin
362,,,,,,,,,,,2015/04/06,80,,,,,230832,,,potcoin,potcoin
363,,,,,,,,,,,2015/04/07,53,,,,,224722,,,potcoin,potcoin
364,,,,,,,,,,,2015/04/08,64,,,,,223753,,,potcoin,potcoin
365,,,,,,,,,,,2015/04/09,69,,,,,221027,,,potcoin,potcoin
366,,,,,,,,,,,2015/04/10,61,,,,,214906,,,potcoin,potcoin
367,,,,,,,,,,,2015/04/11,34,,,,,224287,,,potcoin,potcoin
368,,,,,,,,,,,2015/04/12,65,,,,,225226,,,potcoin,potcoin
369,,,,,,,,,,,2015/04/13,58,,,,,221991,,,potcoin,potcoin
370,,,,,,,,,,,2015/04/14,30,,,,,201811,,,potcoin,potcoin
371,,,,,,,,,,,2015/04/15,43,,,,,202633,,,potcoin,potcoin
372,,,,,,,,,,,2015/04/16,23,,,,,210872,,,potcoin,potcoin
373,,,,,,,,,,,2015/04/17,49,,,,,210784,,,potcoin,potcoin
374,,,,,,,,,,,2015/04/18,55,,,,,205990,,,potcoin,potcoin
375,,,,,,,,,,,2015/04/19,70,,,,,208372,,,potcoin,potcoin
376,,,,,,,,,,,2015/04/20,135,,,,,197925,,,potcoin,potcoin
377,,,,,,,,,,,2015/04/21,44,,,,,177891,,,potcoin,potcoin
378,,,,,,,,,,,2015/04/22,11,,,,,156349,,,potcoin,potcoin
379,,,,,,,,,,,2015/04/23,28,,,,,164879,,,potcoin,potcoin
380,,,,,,,,,,,2015/04/24,65,,,,,165133,,,potcoin,potcoin
381,,,,,,,,,,,2015/04/25,43,,,,,161492,,,potcoin,potcoin
382,,,,,,,,,,,2015/04/26,44,,,,,154842,,,potcoin,potcoin
383,,,,,,,,,,,2015/04/27,54,,,,,155266,,,potcoin,potcoin
384,,,,,,,,,,,2015/04/28,28,,,,,154633,,,potcoin,potcoin
385,,,,,,,,,,,2015/04/29,44,,,,,154472,,,potcoin,potcoin
386,,,,,,,,,,,2015/04/30,21,,,,,162015,,,potcoin,potcoin
387,,,,,,,,,,,2015/05/01,28,,,,,161945,,,potcoin,potcoin
388,,,,,,,,,,,2015/05/02,40,,,,,157600,,,potcoin,potcoin
389,,,,,,,,,,,2015/05/03,36,,,,,159063,,,potcoin,potcoin
390,,,,,,,,,,,2015/05/04,55,,,,,162740,,,potcoin,potcoin
391,,,,,,,,,,,2015/05/05,40,,,,,167525,,,potcoin,potcoin
392,,,,,,,,,,,2015/05/06,34,,,,,167311,,,potcoin,potcoin
393,,,,,,,,,,,2015/05/07,44,,,,,161070,,,potcoin,potcoin
394,,,,,,,,,,,2015/05/08,29,,,,,168085,,,potcoin,potcoin
395,,,,,,,,,,,2015/05/09,18,,,,,169252,,,potcoin,potcoin
396,,,,,,,,,,,2015/05/10,17,,,,,156681,,,potcoin,potcoin
397,,,,,,,,,,,2015/05/11,28,,,,,145445,,,potcoin,potcoin
398,,,,,,,,,,,2015/05/12,49,,,,,151255,,,potcoin,potcoin
399,,,,,,,,,,,2015/05/13,24,,,,,150600,,,potcoin,potcoin
400,,,,,,,,,,,2015/05/14,21,,,,,149865,,,potcoin,potcoin
401,,,,,,,,,,,2015/05/15,25,,,,,155422,,,potcoin,potcoin
402,,,,,,,,,,,2015/05/16,22,,,,,153629,,,potcoin,potcoin
403,,,,,,,,,,,2015/05/17,25,,,,,152219,,,potcoin,potcoin
404,,,,,,,,,,,2015/05/18,11,,,,,151096,,,potcoin,potcoin
405,,,,,,,,,,,2015/05/19,27,,,,,151094,,,potcoin,potcoin
406,,,,,,,,,,,2015/05/20,6,,,,,152341,,,potcoin,potcoin
407,,,,,,,,,,,2015/05/21,19,,,,,152358,,,potcoin,potcoin
408,,,,,,,,,,,2015/05/22,60,,,,,154954,,,potcoin,potcoin
409,,,,,,,,,,,2015/05/23,18,,,,,158100,,,potcoin,potcoin
410,,,,,,,,,,,2015/05/24,8,,,,,164817,,,potcoin,potcoin
411,,,,,,,,,,,2015/05/25,11,,,,,160995,,,potcoin,potcoin
412,,,,,,,,,,,2015/05/26,22,,,,,161343,,,potcoin,potcoin
413,,,,,,,,,,,2015/05/27,24,,,,,162125,,,potcoin,potcoin
414,,,,,,,,,,,2015/05/28,70,,,,,179301,,,potcoin,potcoin
415,,,,,,,,,,,2015/05/29,59,,,,,196824,,,potcoin,potcoin
416,,,,,,,,,,,2015/05/30,36,,,,,207923,,,potcoin,potcoin
417,,,,,,,,,,,2015/05/31,55,,,,,212231,,,potcoin,potcoin
418,,,,,,,,,,,2015/06/01,30,,,,,211224,,,potcoin,potcoin
419,,,,,,,,,,,2015/06/02,69,,,,,218545,,,potcoin,potcoin
420,,,,,,,,,,,2015/06/03,76,,,,,235032,,,potcoin,potcoin
421,,,,,,,,,,,2015/06/04,55,,,,,245947,,,potcoin,potcoin
422,,,,,,,,,,,2015/06/05,58,,,,,265057,,,potcoin,potcoin
423,,,,,,,,,,,2015/06/06,39,,,,,258285,,,potcoin,potcoin
424,,,,,,,,,,,2015/06/07,29,,,,,243369,,,potcoin,potcoin
425,,,,,,,,,,,2015/06/08,24,,,,,241109,,,potcoin,potcoin
426,,,,,,,,,,,2015/06/09,31,,,,,242602,,,potcoin,potcoin
427,,,,,,,,,,,2015/06/10,34,,,,,254763,,,potcoin,potcoin
428,,,,,,,,,,,2015/06/11,16,,,,,267021,,,potcoin,potcoin
429,,,,,,,,,,,2015/06/12,16,,,,,269721,,,potcoin,potcoin
430,,,,,,,,,,,2015/06/13,11,,,,,282580,,,potcoin,potcoin
431,,,,,,,,,,,2015/06/14,13,,,,,290165,,,potcoin,potcoin
432,,,,,,,,,,,2015/06/15,27,,,,,299032,,,potcoin,potcoin
433,,,,,,,,,,,2015/06/16,24,,,,,319497,,,potcoin,potcoin
434,,,,,,,,,,,2015/06/17,45,,,,,335932,,,potcoin,potcoin
435,,,,,,,,,,,2015/06/18,27,,,,,302772,,,potcoin,potcoin
436,,,,,,,,,,,2015/06/19,24,,,,,302717,,,potcoin,potcoin
437,,,,,,,,,,,2015/06/20,15,,,,,290176,,,potcoin,potcoin
438,,,,,,,,,,,2015/06/21,8,,,,,286843,,,potcoin,potcoin
439,,,,,,,,,,,2015/06/22,17,,,,,293118,,,potcoin,potcoin
440,,,,,,,,,,,2015/06/23,16,,,,,283275,,,potcoin,potcoin
441,,,,,,,,,,,2015/06/24,5,,,,,287234,,,potcoin,potcoin
442,,,,,,,,,,,2015/06/25,12,,,,,279876,,,potcoin,potcoin
443,,,,,,,,,,,2015/06/26,12,,,,,281253,,,potcoin,potcoin
444,,,,,,,,,,,2015/06/27,13,,,,,282285,,,potcoin,potcoin
445,,,,,,,,,,,2015/06/28,20,,,,,285842,,,potcoin,potcoin
446,,,,,,,,,,,2015/06/29,12,,,,,289870,,,potcoin,potcoin
447,,,,,,,,,,,2015/06/30,12,,,,,290959,,,potcoin,potcoin
448,,,,,,,,,,,2015/07/01,10,,,,,287196,,,potcoin,potcoin
449,,,,,,,,,,,2015/07/02,10,,,,,280319,,,potcoin,potcoin
450,,,,,,,,,,,2015/07/03,19,,,,,278150,,,potcoin,potcoin
451,,,,,,,,,,,2015/07/04,7,,,,,269018,,,potcoin,potcoin
452,,,,,,,,,,,2015/07/05,7,,,,,272643,,,potcoin,potcoin
453,,,,,,,,,,,2015/07/06,11,,,,,271051,,,potcoin,potcoin
454,,,,,,,,,,,2015/07/07,12,,,,,268615,,,potcoin,potcoin
455,,,,,,,,,,,2015/07/08,8,,,,,271775,,,potcoin,potcoin
456,,,,,,,,,,,2015/07/09,11,,,,,271717,,,potcoin,potcoin
457,,,,,,,,,,,2015/07/10,15,,,,,288206,,,potcoin,potcoin
458,,,,,,,,,,,2015/07/11,10,,,,,308333,,,potcoin,potcoin
459,,,,,,,,,,,2015/07/12,16,,,,,322830,,,potcoin,potcoin
460,,,,,,,,,,,2015/07/13,29,,,,,312263,,,potcoin,potcoin
461,,,,,,,,,,,2015/07/14,35,,,,,339680,,,potcoin,potcoin
462,,,,,,,,,,,2015/07/15,27,,,,,325215,,,potcoin,potcoin
463,,,,,,,,,,,2015/07/16,42,,,,,301221,,,potcoin,potcoin
464,,,,,,,,,,,2015/07/17,21,,,,,300710,,,potcoin,potcoin
465,,,,,,,,,,,2015/07/18,8,,,,,299837,,,potcoin,potcoin
466,,,,,,,,,,,2015/07/19,3,,,,,298915,,,potcoin,potcoin
467,,,,,,,,,,,2015/07/20,12,,,,,290349,,,potcoin,potcoin
468,,,,,,,,,,,2015/07/21,12,,,,,301403,,,potcoin,potcoin
469,,,,,,,,,,,2015/07/22,23,,,,,null,,,potcoin,potcoin
470,,,,,,,,,,,2015/07/23,28,,,,,null,,,potcoin,potcoin
471,,,,,,,,,,,2015/07/24,30,,,,,null,,,potcoin,potcoin
472,,,,,,,,,,,2015/07/25,20,,,,,null,,,potcoin,potcoin
473,,,,,,,,,,,2015/07/26,9,,,,,null,,,potcoin,potcoin
474,,,,,,,,,,,2015/07/27,10,,,,,308550,,,potcoin,potcoin
475,,,,,,,,,,,2015/07/28,11,,,,,313279,,,potcoin,potcoin
476,,,,,,,,,,,2015/07/29,13,,,,,309570,,,potcoin,potcoin
477,,,,,,,,,,,2015/07/30,8,,,,,301405,,,potcoin,potcoin
478,,,,,,,,,,,2015/07/31,12,,,,,304784,,,potcoin,potcoin
479,,,,,,,,,,,2015/08/01,12,,,,,298007,,,potcoin,potcoin
480,,,,,,,,,,,2015/08/02,18,,,,,297968,,,potcoin,potcoin
481,,,,,,,,,,,2015/08/03,12,,,,,298417,,,potcoin,potcoin
482,,,,,,,,,,,2015/08/04,12,,,,,299924,,,potcoin,potcoin
483,,,,,,,,,,,2015/08/05,4,,,,,299825,,,potcoin,potcoin
484,,,,,,,,,,,2015/08/06,17,,,,,293019,,,potcoin,potcoin
485,,,,,,,,,,,2015/08/07,4,,,,,292567,,,potcoin,potcoin
486,,,,,,,,,,,2015/08/08,5,,,,,281756,,,potcoin,potcoin
487,,,,,,,,,,,2015/08/09,16,,,,,272203,,,potcoin,potcoin
488,,,,,,,,,,,2015/08/10,8,,,,,272334,,,potcoin,potcoin
489,,,,,,,,,,,2015/08/11,6,,,,,250100,,,potcoin,potcoin
490,,,,,,,,,,,2015/08/12,5,,,,,247959,,,potcoin,potcoin
491,,,,,,,,,,,2015/08/13,10,,,,,236325,,,potcoin,potcoin
492,,,,,,,,,,,2015/08/14,10,,,,,240019,,,potcoin,potcoin
493,,,,,,,,,,,2015/08/15,8,,,,,245366,,,potcoin,potcoin
494,,,,,,,,,,,2015/08/16,42,,,,,null,,,potcoin,potcoin
495,,,,,,,,,,,2015/08/17,26,,,,,233301,,,potcoin,potcoin
496,,,,,,,,,,,2015/08/18,28,,,,,235537,,,potcoin,potcoin
497,,,,,,,,,,,2015/08/19,29,,,,,206110,,,potcoin,potcoin
498,,,,,,,,,,,2015/08/20,30,,,,,213118,,,potcoin,potcoin
499,,,,,,,,,,,2015/08/21,33,,,,,206073,,,potcoin,potcoin
500,,,,,,,,,,,2015/08/22,21,,,,,198966,,,potcoin,potcoin
501,,,,,,,,,,,2015/08/23,24,,,,,209686,,,potcoin,potcoin
502,,,,,,,,,,,2015/08/24,27,,,,,205503,,,potcoin,potcoin
503,,,,,,,,,,,2015/08/25,23,,,,,205400,,,potcoin,potcoin
504,,,,,,,,,,,2015/08/26,21,,,,,237645,,,potcoin,potcoin
505,,,,,,,,,,,2015/08/27,22,,,,,230433,,,potcoin,potcoin
506,,,,,,,,,,,2015/08/28,34,,,,,231991,,,potcoin,potcoin
507,,,,,,,,,,,2015/08/29,16,,,,,233791,,,potcoin,potcoin
508,,,,,,,,,,,2015/08/30,9,,,,,223831,,,potcoin,potcoin
509,,,,,,,,,,,2015/08/31,15,,,,,null,,,potcoin,potcoin
510,,,,,,,,,,,2015/09/01,17,,,,,null,,,potcoin,potcoin
511,,,,,,,,,,,2015/09/02,9,,,,,null,,,potcoin,potcoin
512,,,,,,,,,,,2015/09/03,7,,,,,212460,,,potcoin,potcoin
513,,,,,,,,,,,2015/09/04,16,,,,,206296,,,potcoin,potcoin
514,,,,,,,,,,,2015/09/05,11,,,,,200229,,,potcoin,potcoin
515,,,,,,,,,,,2015/09/06,9,,,,,210083,,,potcoin,potcoin
516,,,,,,,,,,,2015/09/07,7,,,,,205643,,,potcoin,potcoin
517,,,,,,,,,,,2015/09/08,9,,,,,213712,,,potcoin,potcoin
518,,,,,,,,,,,2015/09/09,13,,,,,213139,,,potcoin,potcoin
519,,,,,,,,,,,2015/09/10,16,,,,,208856,,,potcoin,potcoin
520,,,,,,,,,,,2015/09/11,19,,,,,208154,,,potcoin,potcoin
521,,,,,,,,,,,2015/09/12,18,,,,,203361,,,potcoin,potcoin
522,,,,,,,,,,,2015/09/13,13,,,,,200061,,,potcoin,potcoin
523,,,,,,,,,,,2015/09/14,1,,,,,202369,,,potcoin,potcoin
524,,,,,,,,,,,2015/09/15,8,,,,,199700,,,potcoin,potcoin
525,,,,,,,,,,,2015/09/16,15,,,,,198970,,,potcoin,potcoin
526,,,,,,,,,,,2015/09/17,11,,,,,198546,,,potcoin,potcoin
527,,,,,,,,,,,2015/09/18,13,,,,,197840,,,potcoin,potcoin
528,,,,,,,,,,,2015/09/19,7,,,,,192203,,,potcoin,potcoin
529,,,,,,,,,,,2015/09/20,6,,,,,193260,,,potcoin,potcoin
530,,,,,,,,,,,2015/09/21,7,,,,,null,,,potcoin,potcoin
531,,,,,,,,,,,2015/09/22,8,,,,,186961,,,potcoin,potcoin
532,,,,,,,,,,,2015/09/23,11,,,,,193334,,,potcoin,potcoin
533,,,,,,,,,,,2015/09/24,7,,,,,186150,,,potcoin,potcoin
534,,,,,,,,,,,2015/09/25,16,,,,,188670,,,potcoin,potcoin
535,,,,,,,,,,,2015/09/26,8,,,,,192328,,,potcoin,potcoin
536,,,,,,,,,,,2015/09/27,13,,,,,191539,,,potcoin,potcoin
537,,,,,,,,,,,2015/09/28,6,,,,,191529,,,potcoin,potcoin
538,,,,,,,,,,,2015/09/29,11,,,,,189674,,,potcoin,potcoin
539,,,,,,,,,,,2015/09/30,10,,,,,184822,,,potcoin,potcoin
540,,,,,,,,,,,2015/10/01,8,,,,,180554,,,potcoin,potcoin
541,,,,,,,,,,,2015/10/02,5,,,,,178747,,,potcoin,potcoin
542,,,,,,,,,,,2015/10/03,6,,,,,181456,,,potcoin,potcoin
543,,,,,,,,,,,2015/10/04,7,,,,,176060,,,potcoin,potcoin
544,,,,,,,,,,,2015/10/05,23,,,,,171164,,,potcoin,potcoin
545,,,,,,,,,,,2015/10/06,7,,,,,168699,,,potcoin,potcoin
546,,,,,,,,,,,2015/10/07,6,,,,,160646,,,potcoin,potcoin
547,,,,,,,,,,,2015/10/08,10,,,,,140904,,,potcoin,potcoin
548,,,,,,,,,,,2015/10/09,6,,,,,135430,,,potcoin,potcoin
549,,,,,,,,,,,2015/10/10,6,,,,,141280,,,potcoin,potcoin
550,,,,,,,,,,,2015/10/11,15,,,,,148534,,,potcoin,potcoin
551,,,,,,,,,,,2015/10/12,11,,,,,147333,,,potcoin,potcoin
552,,,,,,,,,,,2015/10/13,16,,,,,null,,,potcoin,potcoin
553,,,,,,,,,,,2015/10/14,17,,,,,null,,,potcoin,potcoin
554,,,,,,,,,,,2015/10/15,20,,,,,null,,,potcoin,potcoin
555,,,,,,,,,,,2015/10/16,10,,,,,153785,,,potcoin,potcoin
556,,,,,,,,,,,2015/10/17,6,,,,,156308,,,potcoin,potcoin
557,,,,,,,,,,,2015/10/18,4,,,,,158025,,,potcoin,potcoin
558,,,,,,,,,,,2015/10/19,17,,,,,164457,,,potcoin,potcoin
559,,,,,,,,,,,2015/10/20,13,,,,,158440,,,potcoin,potcoin
560,,,,,,,,,,,2015/10/21,25,,,,,151795,,,potcoin,potcoin
561,,,,,,,,,,,2015/10/22,12,,,,,149184,,,potcoin,potcoin
562,,,,,,,,,,,2015/10/23,20,,,,,null,,,potcoin,potcoin
563,,,,,,,,,,,2015/10/24,14,,,,,null,,,potcoin,potcoin
564,,,,,,,,,,,2015/10/25,9,,,,,152455,,,potcoin,potcoin
565,,,,,,,,,,,2015/10/26,31,,,,,144069,,,potcoin,potcoin
566,,,,,,,,,,,2015/10/27,51,,,,,150688,,,potcoin,potcoin
567,,,,,,,,,,,2015/10/28,73,,,,,143834,,,potcoin,potcoin
568,,,,,,,,,,,2015/10/29,51,,,,,144046,,,potcoin,potcoin
569,,,,,,,,,,,2015/10/30,87,,,,,147652,,,potcoin,potcoin
570,,,,,,,,,,,2015/10/31,78,,,,,138623,,,potcoin,potcoin
571,,,,,,,,,,,2015/11/01,58,,,,,136978,,,potcoin,potcoin
572,,,,,,,,,,,2015/11/02,70,,,,,null,,,potcoin,potcoin
573,,,,,,,,,,,2015/11/03,52,,,,,157237,,,potcoin,potcoin
574,,,,,,,,,,,2015/11/04,22,,,,,155569,,,potcoin,potcoin
575,,,,,,,,,,,2015/11/05,15,,,,,135362,,,potcoin,potcoin
576,,,,,,,,,,,2015/11/06,32,,,,,142796,,,potcoin,potcoin
577,,,,,,,,,,,2015/11/07,13,,,,,151359,,,potcoin,potcoin
578,,,,,,,,,,,2015/11/08,21,,,,,141805,,,potcoin,potcoin
579,,,,,,,,,,,2015/11/09,19,,,,,136332,,,potcoin,potcoin
580,,,,,,,,,,,2015/11/10,30,,,,,120471,,,potcoin,potcoin
581,,,,,,,,,,,2015/11/11,17,,,,,108128,,,potcoin,potcoin
582,,,,,,,,,,,2015/11/12,81,,,,,121040,,,potcoin,potcoin
583,,,,,,,,,,,2015/11/13,75,,,,,136357,,,potcoin,potcoin
584,,,,,,,,,,,2015/11/14,76,,,,,121206,,,potcoin,potcoin
585,,,,,,,,,,,2015/11/15,64,,,,,111776,,,potcoin,potcoin
586,,,,,,,,,,,2015/11/16,76,,,,,109123,,,potcoin,potcoin
587,,,,,,,,,,,2015/11/17,104,,,,,109821,,,potcoin,potcoin
588,,,,,,,,,,,2015/11/18,84,,,,,null,,,potcoin,potcoin
589,,,,,,,,,,,2015/11/19,71,,,,,106285,,,potcoin,potcoin
590,,,,,,,,,,,2015/11/20,77,,,,,109718,,,potcoin,potcoin
591,,,,,,,,,,,2015/11/21,77,,,,,116724,,,potcoin,potcoin
592,,,,,,,,,,,2015/11/22,71,,,,,null,,,potcoin,potcoin
593,,,,,,,,,,,2015/11/23,87,,,,,107830,,,potcoin,potcoin
594,,,,,,,,,,,2015/11/24,68,,,,,105408,,,potcoin,potcoin
595,,,,,,,,,,,2015/11/25,73,,,,,null,,,potcoin,potcoin
596,,,,,,,,,,,2015/11/26,60,,,,,115747,,,potcoin,potcoin
597,,,,,,,,,,,2015/11/27,71,,,,,115694,,,potcoin,potcoin
598,,,,,,,,,,,2015/11/28,61,,,,,110671,,,potcoin,potcoin
599,,,,,,,,,,,2015/11/29,60,,,,,104301,,,potcoin,potcoin
600,,,,,,,,,,,2015/11/30,54,,,,,108592,,,potcoin,potcoin
601,,,,,,,,,,,2015/12/01,87,,,,,109097,,,potcoin,potcoin
602,,,,,,,,,,,2015/12/02,64,,,,,100844,,,potcoin,potcoin
603,,,,,,,,,,,2015/12/03,66,,,,,103775,,,potcoin,potcoin
604,,,,,,,,,,,2015/12/04,60,,,,,null,,,potcoin,potcoin
605,,,,,,,,,,,2015/12/05,68,,,,,null,,,potcoin,potcoin
606,,,,,,,,,,,2015/12/06,58,,,,,null,,,potcoin,potcoin
607,,,,,,,,,,,2015/12/07,58,,,,,null,,,potcoin,potcoin
608,,,,,,,,,,,2015/12/08,70,,,,,110076,,,potcoin,potcoin
609,,,,,,,,,,,2015/12/09,74,,,,,113677,,,potcoin,potcoin
610,,,,,,,,,,,2015/12/10,74,,,,,112859,,,potcoin,potcoin
611,,,,,,,,,,,2015/12/11,175,,,,,127696,,,potcoin,potcoin
612,,,,,,,,,,,2015/12/12,69,,,,,121454,,,potcoin,potcoin
613,,,,,,,,,,,2015/12/13,116,,,,,125262,,,potcoin,potcoin
614,,,,,,,,,,,2015/12/14,230,,,,,124340,,,potcoin,potcoin
615,,,,,,,,,,,2015/12/15,145,,,,,139676,,,potcoin,potcoin
616,,,,,,,,,,,2015/12/16,124,,,,,141111,,,potcoin,potcoin
617,,,,,,,,,,,2015/12/17,131,,,,,135087,,,potcoin,potcoin
618,,,,,,,,,,,2015/12/18,193,,,,,131728,,,potcoin,potcoin
619,,,,,,,,,,,2015/12/19,94,,,,,133611,,,potcoin,potcoin
620,,,,,,,,,,,2015/12/20,105,,,,,128357,,,potcoin,potcoin
621,,,,,,,,,,,2015/12/21,93,,,,,129908,,,potcoin,potcoin
622,,,,,,,,,,,2015/12/22,128,,,,,128684,,,potcoin,potcoin
623,,,,,,,,,,,2015/12/23,114,,,,,127382,,,potcoin,potcoin
624,,,,,,,,,,,2015/12/24,151,,,,,125546,,,potcoin,potcoin
625,,,,,,,,,,,2015/12/25,81,,,,,123466,,,potcoin,potcoin
626,,,,,,,,,,,2015/12/26,179,,,,,124339,,,potcoin,potcoin
627,,,,,,,,,,,2015/12/27,213,,,,,116861,,,potcoin,potcoin
628,,,,,,,,,,,2015/12/28,128,,,,,110239,,,potcoin,potcoin
629,,,,,,,,,,,2015/12/29,373,,,,,111433,,,potcoin,potcoin
630,,,,,,,,,,,2015/12/30,502,,,,,112115,,,potcoin,potcoin
631,,,,,,,,,,,2015/12/31,272,,,,,116644,,,potcoin,potcoin
632,,,,,,,,,,,2016/01/01,212,,,,,139888,,,potcoin,potcoin
633,,,,,,,,,,,2016/01/02,699,,,,,148652,,,potcoin,potcoin
634,,,,,,,,,,,2016/01/03,354,,,,,139057,,,potcoin,potcoin
635,,,,,,,,,,,2016/01/04,520,,,,,143785,,,potcoin,potcoin
636,,,,,,,,,,,2016/01/05,226,,,,,141108,,,potcoin,potcoin
637,,,,,,,,,,,2016/01/06,172,,,,,155192,,,potcoin,potcoin
638,,,,,,,,,,,2016/01/07,132,,,,,142231,,,potcoin,potcoin
639,,,,,,,,,,,2016/01/08,214,,,,,134664,,,potcoin,potcoin
640,,,,,,,,,,,2016/01/09,119,,,,,157594,,,potcoin,potcoin
641,,,,,,,,,,,2016/01/10,148,,,,,162787,,,potcoin,potcoin
642,,,,,,,,,,,2016/01/11,301,,,,,151936,,,potcoin,potcoin
643,,,,,,,,,,,2016/01/12,901,,,,,161068,,,potcoin,potcoin
644,,,,,,,,,,,2016/01/13,646,,,,,136695,,,potcoin,potcoin
645,,,,,,,,,,,2016/01/14,368,,,,,null,,,potcoin,potcoin
646,,,,,,,,,,,2016/01/15,647,,,,,140707,,,potcoin,potcoin
647,,,,,,,,,,,2016/01/16,287,,,,,94486,,,potcoin,potcoin
648,,,,,,,,,,,2016/01/17,357,,,,,95368,,,potcoin,potcoin
649,,,,,,,,,,,2016/01/18,183,,,,,92881,,,potcoin,potcoin
650,,,,,,,,,,,2016/01/19,150,,,,,94941,,,potcoin,potcoin
651,,,,,,,,,,,2016/01/20,203,,,,,96159,,,potcoin,potcoin
652,,,,,,,,,,,2016/01/21,125,,,,,94160,,,potcoin,potcoin
653,,,,,,,,,,,2016/01/22,124,,,,,88663,,,potcoin,potcoin
654,,,,,,,,,,,2016/01/23,192,,,,,92799,,,potcoin,potcoin
655,,,,,,,,,,,2016/01/24,176,,,,,87700,,,potcoin,potcoin
656,,,,,,,,,,,2016/01/25,182,,,,,78161,,,potcoin,potcoin
657,,,,,,,,,,,2016/01/26,187,,,,,105870,,,potcoin,potcoin
658,,,,,,,,,,,2016/01/27,130,,,,,117057,,,potcoin,potcoin
659,,,,,,,,,,,2016/01/28,130,,,,,116122,,,potcoin,potcoin
660,,,,,,,,,,,2016/01/29,128,,,,,117680,,,potcoin,potcoin
661,,,,,,,,,,,2016/01/30,141,,,,,117539,,,potcoin,potcoin
662,,,,,,,,,,,2016/01/31,138,,,,,119518,,,potcoin,potcoin
663,,,,,,,,,,,2016/02/01,174,,,,,101806,,,potcoin,potcoin
664,,,,,,,,,,,2016/02/02,143,,,,,101483,,,potcoin,potcoin
665,,,,,,,,,,,2016/02/03,162,,,,,null,,,potcoin,potcoin
666,,,,,,,,,,,2016/02/04,117,,,,,null,,,potcoin,potcoin
667,,,,,,,,,,,2016/02/05,151,,,,,126693,,,potcoin,potcoin
668,,,,,,,,,,,2016/02/06,150,,,,,128373,,,potcoin,potcoin
669,,,,,,,,,,,2016/02/07,159,,,,,134354,,,potcoin,potcoin
670,,,,,,,,,,,2016/02/08,155,,,,,134960,,,potcoin,potcoin
671,,,,,,,,,,,2016/02/09,178,,,,,131760,,,potcoin,potcoin
672,,,,,,,,,,,2016/02/10,198,,,,,133118,,,potcoin,potcoin
673,,,,,,,,,,,2016/02/11,193,,,,,null,,,potcoin,potcoin
674,,,,,,,,,,,2016/02/12,116,,,,,136437,,,potcoin,potcoin
675,,,,,,,,,,,2016/02/13,86,,,,,146328,,,potcoin,potcoin
676,,,,,,,,,,,2016/02/14,72,,,,,156546,,,potcoin,potcoin
677,,,,,,,,,,,2016/02/15,63,,,,,152678,,,potcoin,potcoin
678,,,,,,,,,,,2016/02/16,68,,,,,152012,,,potcoin,potcoin
679,,,,,,,,,,,2016/02/17,58,,,,,162746,,,potcoin,potcoin
680,,,,,,,,,,,2016/02/18,65,,,,,158947,,,potcoin,potcoin
681,,,,,,,,,,,2016/02/19,68,,,,,null,,,potcoin,potcoin
682,,,,,,,,,,,2016/02/20,58,,,,,null,,,potcoin,potcoin
683,,,,,,,,,,,2016/02/21,77,,,,,null,,,potcoin,potcoin
684,,,,,,,,,,,2016/02/22,69,,,,,null,,,potcoin,potcoin
685,,,,,,,,,,,2016/02/23,66,,,,,null,,,potcoin,potcoin
686,,,,,,,,,,,2016/02/24,70,,,,,null,,,potcoin,potcoin
687,,,,,,,,,,,2016/02/25,76,,,,,null,,,potcoin,potcoin
688,,,,,,,,,,,2016/02/26,73,,,,,158264,,,potcoin,potcoin
689,,,,,,,,,,,2016/02/27,68,,,,,154789,,,potcoin,potcoin
