,date,transactions,hashrate,sent_addresses,difficulty,send_usd,mining_profitability,av_transaction_size,av_transaction_value,median_transaction_size,google_trends,median_transaction_value,top_100_percent,block_size,fee_reward,active_addresses,tweets,confirmation_time,market_cap,full_name,coin
1053,2020/09/30,280,819845,745,58994,325490,,,1162,,,31.994,,3834,,1280,null,10.141,147556343,bitcoin gold,btg
1054,2020/10/01,283,744281,784,54887,604230,,,2135,,,49.981,,3954,,1406,1,10.141,148022962,bitcoin gold,btg
1055,2020/10/02,270,768398,700,56108,627458,,,2324,,,47.825,,1934,,1122,1,10.141,141642787,bitcoin gold,btg
1056,2020/10/03,392,816292,756,58975,757045,,,1931,,,95.821,,53371,,21558,1,9.73,141904475,bitcoin gold,btg
1057,2020/10/04,266,751935,737,55285,436156,,,1640,,,38.102,,3794,,1288,1,10,143452815,bitcoin gold,btg
1058,2020/10/05,342,835348,831,60058,625985,,,1830,,,81.165,,3033,,1435,4,10,145884851,bitcoin gold,btg
1059,2020/10/06,315,804577,805,58780,734482,,,2332,,,48.728,,4093,,1281,5,10,144345908,bitcoin gold,btg
1060,2020/10/07,295,797872,776,58565,750845,,,2545,,,47.509,,2209,,1309,6,10.827,140743398,bitcoin gold,btg
1061,2020/10/08,308,729221,861,53769,550024,,,1786,,,48.553,,4349,,1372,5,9.412,143841205,bitcoin gold,btg
1062,2020/10/09,288,802306,771,57853,1360884,,,4725,,,50.135,,2990,,1202,1,10.141,148534939,bitcoin gold,btg
1063,2020/10/10,324,861694,817,62122,4336965,,,13386,,,52.23,,4777,,1297,null,10.07,154731903,bitcoin gold,btg
1064,2020/10/11,312,771631,800,57330,370911,,,1189,,,50.724,,2731,,1336,null,10.07,153651252,bitcoin gold,btg
1065,2020/10/12,350,814492,822,59294,2290782,,,6545,,,48.194,,5419,,1383,2,10.07,152128853,bitcoin gold,btg
1066,2020/10/13,310,899283,768,64932,1221093,,,3939,,,50.819,,2275,,1252,4,10.286,150591224,bitcoin gold,btg
1067,2020/10/14,314,706522,815,53619,1170772,,,3729,,,49.368,,2872,,1277,2,9.796,146297355,bitcoin gold,btg
1068,2020/10/15,278,759405,726,55059,1950878,,,7018,,,48.521,,1919,,1127,11,10.07,143795387,bitcoin gold,btg
1069,2020/10/16,253,721151,714,52801,1174742,,,4643,,,40.946,,1934,,1174,26,9.536,141898564,bitcoin gold,btg
1070,2020/10/17,231,795577,690,57217,526761,,,2280,,,47.825,,7790,,1092,15,10.667,141745991,bitcoin gold,btg
1071,2020/10/18,222,846697,647,61344,370723,,,1670,,,39.833,,2781,,1148,6,10.07,142379237,bitcoin gold,btg
1072,2020/10/19,301,747991,780,56773,874404,,,2905,,,48.309,,2690,,1234,5,10.286,143194352,bitcoin gold,btg
1073,2020/10/20,336,782512,851,56907,715267,,,2129,,,52.099,,3700,,1464,4,9.931,141312565,bitcoin gold,btg
1074,2020/10/21,401,796741,880,57979,1765970,,,4404,,,54.835,,3853,,1378,2,9.73,143164660,bitcoin gold,btg
1075,2020/10/22,348,820189,847,59518,1251449,,,3596,,,69.035,,3940,,1358,2,10.07,147611931,bitcoin gold,btg
1076,2020/10/23,282,708240,773,52714,845979,,,3000,,,49.293,,3446,,1238,6,10.746,144801555,bitcoin gold,btg
1077,2020/10/24,278,849163,703,60488,546830,,,1967,,,49.384,,1899,,1176,3,9.412,146134744,bitcoin gold,btg
1078,2020/10/25,296,879243,778,63655,5161497,,,17437,,,55.487,,3426,,1235,null,10.36,146354106,bitcoin gold,btg
1079,2020/10/26,330,732822,825,54852,3389047,,,10270,,,48.751,,8458,,1261,6,10.141,142920153,bitcoin gold,btg
1080,2020/10/27,369,734252,811,54204,6955543,,,18850,,,25.236,,4049,,1382,3,10.07,139710598,bitcoin gold,btg
1081,2020/10/28,379,757071,846,54944,8721443,,,23012,,,46.665,,2983,,1274,2,10.07,135804527,bitcoin gold,btg
1082,2020/10/29,308,726142,788,53792,7741741,,,25136,,,45.218,,2339,,1265,4,10.213,134098862,bitcoin gold,btg
1083,2020/10/30,320,839595,840,60883,2180001,,,6813,,,65.536,,2945,,1379,4,9.796,132340661,bitcoin gold,btg
1084,2020/10/31,266,723162,787,53750,877429,,,3299,,,44.531,,3256,,1242,1,9.863,131946103,bitcoin gold,btg
1085,2020/11/01,291,845111,796,60364,1131863,,,3890,,,38.385,,4484,,1361,null,10.36,133447967,bitcoin gold,btg
1086,2020/11/02,325,802210,872,58673,575737,,,1771,,,70.444,,2579,,1372,4,10.667,130592100,bitcoin gold,btg
1087,2020/11/03,323,711952,847,52861,2128126,,,6589,,,42.956,,3024,,1385,6,9.536,127420275,bitcoin gold,btg
1088,2020/11/04,316,803214,764,57850,306788,,,970.848,,,43.696,,3539,,1321,3,10.36,129621517,bitcoin gold,btg
1089,2020/11/05,339,768663,831,57881,792221,,,2337,,,44.688,,3761,,1360,1,10.141,132571480,bitcoin gold,btg
1090,2020/11/06,459,728346,912,54265,2348053,,,5116,,,52.877,,15755,,1593,6,9.6,139998274,bitcoin gold,btg
1091,2020/11/07,334,918783,792,64947,492455,,,1474,,,59.075,,5210,,1348,4,10.286,140622246,bitcoin gold,btg
1092,2020/11/08,322,756679,833,56439,711404,,,2209,,,46.546,,3959,,1320,3,10.511,138102707,bitcoin gold,btg
1093,2020/11/09,355,748568,815,55527,328132,,,924.314,,,54.103,,2293,,1383,2,9.6,137251063,bitcoin gold,btg
1094,2020/11/10,327,863549,820,61843,250792,,,766.949,,,45.951,,3561,,1330,6,10.511,136349497,bitcoin gold,btg
1095,2020/11/11,341,751788,822,55581,454876,,,1334,,,47.641,,3253,,1400,4,9.664,137201130,bitcoin gold,btg
1096,2020/11/12,320,787677,785,57123,2746312,,,8582,,,47.394,,2848,,1273,2,10.588,140647024,bitcoin gold,btg
1097,2020/11/13,332,764553,794,55745,748209,,,2254,,,40.171,,3660,,1370,null,9.6,140597817,bitcoin gold,btg
1098,2020/11/14,267,839238,737,60345,1206680,,,4519,,,46.734,,2972,,1218,null,9.73,138700824,bitcoin gold,btg
1099,2020/11/15,328,854012,756,61925,2414326,,,7361,,,47.108,,3008,,1397,1,10.213,139816493,bitcoin gold,btg
1100,2020/11/16,314,801961,756,59049,1276476,,,4108,,,47.25,,2510,,1216,1,10.141,140245208,bitcoin gold,btg
1101,2020/11/17,348,712481,823,53026,2509419,,,7211,,,49.278,,4228,,1397,4,10.141,146271815,bitcoin gold,btg
1102,2020/11/18,755,726076,1236,52995,11021508,,,14598,,,156.445,,8307,,2087,13,9.863,170123806,bitcoin gold,btg
1103,2020/11/19,662,775269,1296,55906,30767776,,,46477,,,265.782,,6091,,2026,2,10.213,166598781,bitcoin gold,btg
1104,2020/11/20,541,790100,1012,57372,17538752,,,32419,,,84.407,,4940,,1782,3,9.412,171842604,bitcoin gold,btg
1105,2020/11/21,556,901759,972,64756,8316412,,,14958,,,86.642,,6813,,1652,5,9.931,177083200,bitcoin gold,btg
1106,2020/11/22,456,915706,844,66687,1477806,,,3241,,,58.969,,3438,,1463,5,10.286,175082042,bitcoin gold,btg
1107,2020/11/23,606,858225,1030,63008,2867075,,,4731,,,86.837,,6515,,1751,4,10.435,175685838,bitcoin gold,btg
1108,2020/11/24,895,784681,1353,57938,8253781,,,9222,,,133.954,,5964,,2364,5,10.141,185552635,bitcoin gold,btg
1109,2020/11/25,666,788741,1116,57531,7300844,,,10962,,,130.169,,6853,,2011,2,9.796,189893644,bitcoin gold,btg
1110,2020/11/26,495,822121,976,59484,6023818,,,12169,,,149.254,,2962,,1637,null,9.931,163190789,bitcoin gold,btg
1111,2020/11/27,380,822798,895,59982,1085511,,,2857,,,63.83,,3850,,1445,5,10.213,160322030,bitcoin gold,btg
1112,2020/11/28,437,705140,900,52982,2480882,,,5677,,,89.519,,2909,,1570,3,10.286,164211335,bitcoin gold,btg
1113,2020/11/29,378,713891,851,52857,1299163,,,3437,,,60.559,,3745,,1438,null,10.435,167255193,bitcoin gold,btg
1114,2020/11/30,481,775344,955,57798,3046001,,,6333,,,65.819,,4033,,1630,2,9.796,173041214,bitcoin gold,btg
1115,2020/12/01,429,727313,889,54109,1349863,,,3147,,,61.509,,2652,,1536,2,10.36,173093919,bitcoin gold,btg
1116,2020/12/02,373,765346,838,55511,1579081,,,4233,,,56.487,,2824,,1350,6,9.796,167791543,bitcoin gold,btg
1117,2020/12/03,473,815240,910,58860,8457502,,,17881,,,81.5,,3725,,1537,1,10.286,175035237,bitcoin gold,btg
1118,2020/12/04,443,734830,882,54183,7066731,,,15952,,,65.466,,3315,,1552,9,10.213,173644674,bitcoin gold,btg
1119,2020/12/05,385,769279,829,55758,3368717,,,8750,,,57.177,,3640,,1345,null,9.6,172453002,bitcoin gold,btg
1120,2020/12/06,358,702539,783,52034,2639404,,,7373,,,57.819,,2798,,1335,1,10.07,171782030,bitcoin gold,btg
1121,2020/12/07,431,771441,874,55690,3666241,,,8506,,,72.23,,3257,,1590,2,10.07,170733831,bitcoin gold,btg
1122,2020/12/08,357,781751,744,56663,1702205,,,4768,,,56.041,,4629,,2014,3,9.931,166516447,bitcoin gold,btg
1123,2020/12/09,355,763335,766,55688,1986112,,,5595,,,52.712,,2870,,1352,2,10.36,156630626,bitcoin gold,btg
1124,2020/12/10,365,676142,823,50602,1604706,,,4396,,,52.502,,3679,,1424,4,10.286,156015757,bitcoin gold,btg
1125,2020/12/11,345,648984,733,48664,591580,,,1715,,,50.94,,5502,,1231,2,10.286,151378733,bitcoin gold,btg
1126,2020/12/12,364,621299,767,46327,2037517,,,5598,,,29.977,,2457,,1252,4,9.73,156150564,bitcoin gold,btg
1127,2020/12/13,351,782464,753,55430,1800271,,,5129,,,55.628,,4163,,1342,null,10.36,165326667,bitcoin gold,btg
1128,2020/12/14,352,771983,790,56148,1516850,,,4309,,,52.231,,2273,,1410,null,10.07,162666673,bitcoin gold,btg
1129,2020/12/15,331,651974,764,48770,1266188,,,3825,,,41.186,,2866,,1356,2,10,164069761,bitcoin gold,btg
1130,2020/12/16,399,775963,865,55335,1734251,,,4346,,,52.37,,4240,,1453,1,9.474,165594610,bitcoin gold,btg
1131,2020/12/17,547,712799,988,52754,3368033,,,6157,,,71.195,,4707,,1709,6,10.511,178016929,bitcoin gold,btg
1132,2020/12/18,398,739790,839,53653,2660887,,,6686,,,59.71,,3958,,1416,2,9.796,177503030,bitcoin gold,btg
1133,2020/12/19,398,825732,798,59488,2299828,,,5778,,,60.623,,5164,,1350,2,10.36,180223818,bitcoin gold,btg
1134,2020/12/20,431,687429,845,51379,4785512,,,11103,,,60.982,,4777,,1423,6,10.07,181300582,bitcoin gold,btg
1135,2020/12/21,596,748302,843,54749,3185933,,,5346,,,10.777,,4541,,1575,5,9.796,175422571,bitcoin gold,btg
1136,2020/12/22,550,816664,811,58517,2512349,,,4568,,,33.234,,4101,,1554,1,10.36,167150922,bitcoin gold,btg
1137,2020/12/23,404,798873,830,58339,7205027,,,17834,,,52.849,,5791,,1488,1,9.664,156999582,bitcoin gold,btg
1138,2020/12/24,391,714243,812,52820,3580209,,,9157,,,59.343,,3709,,1382,7,10.141,149090477,bitcoin gold,btg
1139,2020/12/25,341,682039,634,50129,392059,,,1150,,,47.364,,4233,,1245,6,10.435,156967689,bitcoin gold,btg
1140,2020/12/26,392,710277,512,51409,432474,,,1103,,,57.52,,2596,,1339,null,9.73,157696062,bitcoin gold,btg
1141,2020/12/27,502,766659,437,55305,1384980,,,2759,,,55.289,,8093,,1513,9,10.213,164431195,bitcoin gold,btg
1142,2020/12/28,,,,,,,,,,,,,,,1648,,,,bitcoin gold,btg
