,date,active_addresses,tweets,top_100_percent,difficulty,transactions,av_transaction_size,market_cap,confirmation_time,median_transaction_value,send_usd,google_trends,block_size,mining_profitability,hashrate,sent_addresses,median_transaction_size,fee_reward,av_transaction_value,full_name,coin
3072,2017/06/02,666124,35997,18.154,595921917085,271393,,39468035546,9.863,374.585,7064220367,39.967,981906,1.175,4.7141853385852E+18,411415,2.456,20.493,26029,bitcoin,btc
3073,2017/06/03,802291,30857,18.135,595921917085,305128,,40880599308,7.5,297.853,8077419104,37.043,980970,1.425,5.1685191126785E+18,449710,2.26,18.533,26472,bitcoin,btc
3074,2017/06/04,631077,38571,18.134,628336862171,265883,,41081995988,8.944,303.818,8750818588,37.043,982276,1.182,5.2138844980362E+18,393466,2.384,18.016,32912,bitcoin,btc
3075,2017/06/05,641367,38632,18.106,678760110083,289766,,42432422922,8.78,457.358,8449134847,41.917,964347,1.191,5.5013452131493E+18,447847,2.558,18.835,29158,bitcoin,btc
3076,2017/06/06,707787,51736,18.188,678760110083,297265,,46177767302,9.536,422.663,7179473938,57.514,989961,1.204,5.623787587489E+18,477811,2.949,21.325,24152,bitcoin,btc
3077,2017/06/07,772650,43821,18.171,678760110083,339555,,45772083927,8.727,414.77,7353220791,50.69,992040,1.469,5.1986730305796E+18,508083,2.994,24.477,21655,bitcoin,btc
3078,2017/06/08,714351,37910,18.182,678760110083,307212,,44859364333,8.727,325.22,6560923391,44.841,969731,1.244,5.6272662280619E+18,458904,2.714,19.237,21533,bitcoin,btc
3079,2017/06/09,637712,38824,18.17,678760110083,282033,,46010879826,9.536,440.697,7294107468,42.892,973457,1.273,5.1734133999076E+18,441192,2.902,19.451,25863,bitcoin,btc
3080,2017/06/10,621836,34849,18.158,678760110083,254852,,46577504179,10.213,391.626,6963733553,41.917,966372,1.234,4.9642073601076E+18,393428,2.727,18.161,27325,bitcoin,btc
3081,2017/06/11,552018,36404,18.203,678760110083,222746,,47376068199,9.863,406.639,6655090273,42.892,945392,1.323,4.7691311688863E+18,350009,2.553,16.336,29877,bitcoin,btc
3082,2017/06/12,623992,42206,18.268,678760110083,268951,,45825397416,9.796,538.554,8093442618,55.564,967512,1.203,5.2293382114159E+18,424657,2.638,18.246,30093,bitcoin,btc
3083,2017/06/13,667607,43501,18.18,678760110083,291635,,44400500887,10.213,489.375,9032249110,47.766,977065,1.309,4.6435089861039E+18,478118,2.714,21.393,30971,bitcoin,btc
3084,2017/06/14,630203,41045,18.16,678760110083,287504,,43466667002,10.286,494.63,8666307342,47.766,969273,1.204,4.8586927390435E+18,440998,2.613,20.634,30143,bitcoin,btc
3085,2017/06/15,701947,45335,18.146,678760110083,290753,,38935167772,9.474,410.314,7243938426,58.488,994277,1.107,5.0439177803351E+18,445059,2.097,18.563,24914,bitcoin,btc
3086,2017/06/16,649512,41470,18.047,678760110083,269789,,40224122041,9.73,402.148,8464116981,48.74,983005,1.059,5.1583466197641E+18,411421,2.131,16.875,31373,bitcoin,btc
3087,2017/06/17,590552,35393,18.073,679668719410,236409,,41920113501,9.931,381.965,5978560982,39.967,985622,1.093,4.9731007952389E+18,363061,2.1,14.669,25734,bitcoin,btc
3088,2017/06/18,543702,33617,18.062,711697198174,209214,,42047488397,9.931,329.712,5803922257,37.043,936554,1.084,4.9511465745326E+18,321662,2.042,13.306,27742,bitcoin,btc
3089,2017/06/19,613924,38427,18.061,711697198174,269623,,41968025923,9.536,438.151,7862778372,38.992,986233,1.117,5.2148010657857E+18,418307,2.193,17.029,29453,bitcoin,btc
3090,2017/06/20,649241,41414,18.045,711697198174,267926,,43546604296,10.511,456.712,7991888424,40.942,965356,1.037,5.4156840721161E+18,456280,2.328,18.398,30023,bitcoin,btc
3091,2017/06/21,616138,40215,18.126,711697198174,280063,,44361471259,10.286,514.696,9808732986,41.917,982975,1.249,4.793357784458E+18,430351,2.372,20.92,35391,bitcoin,btc
3092,2017/06/22,609732,37617,18.116,711697198174,269546,,43873283729,10.36,477.977,8740443532,41.917,992495,1.224,4.7776452868044E+18,410959,2.582,20.475,32427,bitcoin,btc
3093,2017/06/23,608551,42760,18.085,711697198174,259778,,44417204342,9,383.101,6502284152,40.942,948797,1.124,5.636145137231E+18,387556,2.218,14.5,25030,bitcoin,btc
3094,2017/06/24,562893,null,18.096,711697198174,226981,,43515995716,9.863,399.656,5978325867,38.018,949756,1.113,5.0844763683852E+18,356744,2.286,14.416,26338,bitcoin,btc
3095,2017/06/25,455780,null,18.134,711697198174,180597,,42087743668,11.803,441.411,4792079812,35.093,927642,0.895,5.1202268546279E+18,292693,2.111,14.511,26535,bitcoin,btc
3096,2017/06/26,587642,null,18.129,711697198174,261764,,40535475897,10.141,488.04,9338181351,44.841,987141,1.185,4.4799497939838E+18,407713,2.171,17.452,36022,bitcoin,btc
3097,2017/06/27,585419,null,18.053,711697198174,259606,,39515260814,10.992,385.172,6670825104,48.74,989866,0.981,4.9245066391263E+18,435835,2.117,18.353,25784,bitcoin,btc
3098,2017/06/28,632364,null,18.022,711697198174,279654,,41402209041,9.172,452.154,7123554064,47.766,972504,1.164,5.0936446390741E+18,435927,2.218,16.439,25473,bitcoin,btc
3099,2017/06/29,519741,null,17.92,711697198174,230934,,41739305928,12,571.151,8104696773,40.942,966754,0.937,4.9977506307755E+18,378011,2.237,18.548,35095,bitcoin,btc
3100,2017/06/30,608065,null,17.894,711697198174,267206,,41222833121,9.351,375.665,8727305414,33.143,956231,1.21,4.739194405088E+18,415868,2.147,15.658,32823,bitcoin,btc
3101,2017/07/01,553869,null,17.941,711697198174,221692,,40152801092,8.78,413.786,5664015268,31.989,882650,0.978,5.7662792641923E+18,334799,1.772,11.081,25549,bitcoin,btc
3102,2017/07/02,522589,null,17.953,708707940676,196351,,39889234300,7.66,339.233,4369087195,33.573,779501,0.988,6.2663124973869E+18,304664,1.648,7.773,22251,bitcoin,btc
3103,2017/07/03,569565,null,17.865,708659466230,253074,,41318131632,8.471,411.387,7124752735,34.06,815687,0.97,6.2516598939333E+18,389627,1.824,11.767,28153,bitcoin,btc
3104,2017/07/04,599532,null,17.874,708659466230,255330,,42473073712,9.412,313.501,5911422872,33.573,896947,1.021,5.5918719191803E+18,418122,1.877,13.329,23152,bitcoin,btc
3105,2017/07/05,542986,null,17.919,708659466230,236859,,42118135974,9.664,385.074,6445551308,34.06,909457,0.957,5.5974652095482E+18,366473,1.647,10.82,27231,bitcoin,btc
3106,2017/07/06,535621,null,17.961,708659466230,224964,,42499920543,10.141,437.588,5731662697,35.157,956222,0.987,5.2883106336445E+18,359432,1.75,11.984,25478,bitcoin,btc
3107,2017/07/07,659401,null,18.021,708659466230,243466,,41730438843,9.73,383.989,6231715630,33.512,936977,1.087,4.8883990167582E+18,412939,1.608,11.517,25596,bitcoin,btc
3108,2017/07/08,540203,null,18.034,708659466230,220670,,41269622121,8.727,358.933,6779925085,31.014,858812,1.039,5.4525905682133E+18,331633,1.289,8.539,30724,bitcoin,btc
3109,2017/07/09,456471,null,17.956,708659466230,187986,,41713501524,10.435,317.224,6009212390,31.44,749534,0.85,5.6247584752837E+18,279754,1.343,8.359,31966,bitcoin,btc
3110,2017/07/10,653136,null,17.934,708659466230,251525,,40320637503,7.31,423.944,8019183414,36.619,746575,1.109,5.9068664878935E+18,379402,1.328,7.71,31882,bitcoin,btc
3111,2017/07/11,686794,null,17.928,708659466230,265586,,38455258715,null,404.204,6775659484,42.773,890025,0.855,6.4887902901054E+18,426630,1.17,8.763,25512,bitcoin,btc
3112,2017/07/12,629432,41059,17.891,708659466230,256961,,38453156675,8.136,389.688,6153798018,39.178,881481,0.953,5.9800444008576E+18,390631,1.17,9.138,23948,bitcoin,btc
3113,2017/07/13,577485,37788,17.907,708659466230,245738,,38854877693,9.172,386.651,5945560117,36.68,855253,0.845,6.0812169373092E+18,375415,1.288,9.705,24195,bitcoin,btc
3114,2017/07/14,554616,36999,17.862,761764941640,227764,,37403791314,10.36,461.409,5917948525,36.619,900126,0.775,5.7321485222153E+18,366403,1.37,11.035,25983,bitcoin,btc
3115,2017/07/15,563899,35882,17.93,804525194568,221724,,34168634870,11.339,365.403,4068565109,40.763,974904,0.82,4.9837673824242E+18,345815,1.13,19.255,18350,bitcoin,btc
3116,2017/07/16,526161,35044,17.947,804525194568,203002,,31899934857,8.834,352.334,3946030956,48.075,840187,0.703,6.0814712374853E+18,314702,0.957,7.578,19438,bitcoin,btc
3117,2017/07/17,588715,42841,17.886,804525194568,230167,,33759628385,9.73,369.24,5454892218,43.87,945205,0.698,6.0238933281399E+18,373816,1.014,9.675,23700,bitcoin,btc
3118,2017/07/18,668897,38869,17.914,804525194568,260410,,37295345418,8.727,374.176,6015351066,43.87,959345,0.83,6.2507080535516E+18,440571,1.104,9.823,23100,bitcoin,btc
3119,2017/07/19,628744,40774,17.946,804525194568,253619,,37962040479,9.664,360.674,5789190103,41.25,939217,0.766,6.2248341988014E+18,407556,1.142,9.772,22826,bitcoin,btc
3120,2017/07/20,569655,42878,17.971,804525194568,230037,,40633363193,8.889,540.892,6031998087,45.942,929373,0.839,6.6425292160916E+18,380778,1.224,10.177,26222,bitcoin,btc
3121,2017/07/21,617962,41888,18.04,804525194568,268289,,44433539105,9.351,426.937,6112159498,44.967,976434,0.949,6.1926371055773E+18,421979,1.34,11.489,22782,bitcoin,btc
3122,2017/07/22,560329,36424,17.999,804525194568,223198,,45501010111,9,410.76,4954630573,38.752,925671,0.975,6.1605646152355E+18,338462,1.313,7.883,22198,bitcoin,btc
3123,2017/07/23,452365,36108,17.944,804525194568,180859,,45397010787,8.372,394.437,4410335925,38.752,683269,0.923,6.7994116542993E+18,275765,1.127,5.515,24385,bitcoin,btc
3124,2017/07/24,598606,44080,17.953,804525194568,239894,,45160517769,8.09,417.207,6563659755,39.239,894341,0.932,7.0414071698058E+18,370830,1.098,6.985,27361,bitcoin,btc
3125,2017/07/25,573931,44885,17.89,804525194568,243888,,43188746009,9.73,405.643,19250433843,40.824,934171,0.834,6.3517257499938E+18,400265,1.133,8.352,78931,bitcoin,btc
3126,2017/07/26,556061,47880,17.625,804525194568,237706,,41195885367,9.796,384.611,9269886262,40.275,967256,0.852,5.8941572451704E+18,365077,1.023,8.36,38997,bitcoin,btc
3127,2017/07/27,578589,49367,17.606,836351931636,225215,,42307778181,9.351,400.287,6373271117,39.178,923524,0.859,6.2572077723877E+18,347631,0.96,7.956,28299,bitcoin,btc
3128,2017/07/28,581605,46138,17.742,860221984436,247057,,45139227577,9.6,578.899,11523030938,43.809,916780,0.843,6.7093900111305E+18,378159,1.026,9.137,46641,bitcoin,btc
3129,2017/07/29,566344,35823,17.746,860221984436,210977,,44854727851,9.172,373.743,11259959693,37.107,872120,0.859,6.7206404395891E+18,316754,0.93,7.389,53371,bitcoin,btc
3130,2017/07/30,466432,37073,17.861,860221984436,183998,,44335540955,9.796,637.042,23870210323,36.619,810254,0.843,6.3115938106749E+18,299626,0.992,6.996,129731,bitcoin,btc
3131,2017/07/31,604541,45510,17.441,860221984436,230867,,45630229248,9.931,588.062,8162668258,46.978,926639,0.882,6.3037840894259E+18,352462,1.374,9.713,35357,bitcoin,btc
3132,2017/08/01,409797,52376,17.258,860221984436,131726,,45870392996,9.664,251.244,7331065208,77.876,725209,0.839,6.4351988172133E+18,217993,0.71,3.922,55654,bitcoin,btc
3133,2017/08/02,514331,50050,17.188,860221984436,209169,,44757902209,9.474,325.359,7659534676,71.295,878001,0.876,6.3023855990144E+18,311862,0.769,6.432,36619,bitcoin,btc
3134,2017/08/03,476033,47758,17.335,860221984436,212879,,45256047758,10.435,322.678,5856289344,48.261,868772,0.819,6.2069004248994E+18,333784,0.834,6.745,27590,bitcoin,btc
3135,2017/08/04,597535,47503,17.334,860221984436,235613,,46633139992,8.045,374.777,6588628616,43.874,924065,0.982,6.7738154001522E+18,355478,0.781,4.83,27964,bitcoin,btc
3136,2017/08/05,584199,48992,17.396,860221984436,239594,,51938149048,8.136,424.499,6167336486,57.036,881149,0.936,7.8310807263359E+18,355925,0.862,4.886,25741,bitcoin,btc
3137,2017/08/06,460436,36187,17.281,860221984436,199487,,53347430447,10.286,355.428,5691864582,47.165,786351,0.915,6.5058521522369E+18,311025,0.877,4.786,28533,bitcoin,btc
3138,2017/08/07,600914,46630,17.175,860221984436,248849,,54489564250,9.412,464.741,7796679476,54.842,943615,1.028,6.5442722125417E+18,395695,0.92,5.992,31331,bitcoin,btc
3139,2017/08/08,707948,53994,17.224,860221984436,275410,,56407445934,8.78,476.541,9233603442,55.939,979165,1.062,7.1176095490915E+18,445406,1.047,7.204,33527,bitcoin,btc
3140,2017/08/09,611098,48611,17.08,888074709978,260817,,55263199078,10.435,443.37,8118176052,52.649,954083,0.981,6.4355118385963E+18,409106,1.03,8.478,31425,bitcoin,btc
3141,2017/08/10,621626,45181,17.022,923233068449,257831,,56034624619,10.746,526.232,9630765903,48.261,981199,1.034,6.1407626116648E+18,422801,1.321,10.346,37353,bitcoin,btc
3142,2017/08/11,643660,49242,17.027,923233068449,283857,,57935873697,10,554.277,11343973578,50.455,967088,1.105,6.4730212360002E+18,454050,1.577,11.551,39964,bitcoin,btc
3143,2017/08/12,578782,44387,16.952,923233068449,260386,,62328930619,10.667,460.704,9120673286,61.424,979832,1.173,6.1176276194832E+18,399541,1.781,11.108,35028,bitcoin,btc
3144,2017/08/13,600939,47827,16.985,923233068449,263162,,66630859519,9.73,484.159,9057422086,74.586,983237,1.226,6.7223336084787E+18,392571,1.826,9.306,34418,bitcoin,btc
3145,2017/08/14,572827,57531,16.998,923233068449,255232,,69017151769,11.077,726.46,11803461147,83.361,955180,1.232,6.3636882711062E+18,416424,2.376,13.302,46246,bitcoin,btc
3146,2017/08/15,732653,65447,17.05,923233068449,310850,,69088046183,9.474,601.479,11213950447,84.457,974987,1.425,6.6162030018546E+18,484333,2.745,15.579,36075,bitcoin,btc
3147,2017/08/16,570693,53779,16.948,923233068449,274736,,68907646304,11.077,616.913,12336948190,71.295,966645,1.327,6.2107032849176E+18,421843,3.021,17.625,44905,bitcoin,btc
3148,2017/08/17,753763,71870,17.055,923233068449,347140,,71822252410,8.045,459.651,12140401226,68.005,978599,1.559,7.2674276688904E+18,474636,2.866,14.042,34973,bitcoin,btc
3149,2017/08/18,605239,61067,17.096,923233068449,312101,,69953793855,9.664,424.774,11309002523,71.295,959904,1.248,7.4755956747529E+18,436430,2.968,15.365,36235,bitcoin,btc
3150,2017/08/19,621226,51709,17.131,923233068449,266681,,67492330602,9.536,429.339,9614467964,63.617,966372,1.245,7.0763369049867E+18,389616,2.579,12.355,36052,bitcoin,btc
3151,2017/08/20,498210,58268,17.127,923233068449,210722,,67687086280,11.077,490.401,7308376221,59.23,961366,1.142,6.5856846586301E+18,322818,2.622,11.401,34683,bitcoin,btc
3152,2017/08/21,503262,53402,17.079,923233068449,236657,,66733463932,12.522,722.399,10094061135,59.23,976404,1.3,5.3965366396149E+18,375380,2.929,17.176,42653,bitcoin,btc
3153,2017/08/22,395885,59244,17.1,923233068449,196194,,65052897473,16.18,915.338,7259788202,68.005,998092,1.233,4.6242927014624E+18,321776,3.803,23.108,37003,bitcoin,btc
3154,2017/08/23,724005,59293,17.134,923233068449,315575,,68608645839,9.057,567.513,9816157181,60.327,986428,1.83,5.7448720731873E+18,477608,4.156,21.435,31106,bitcoin,btc
3155,2017/08/24,492102,63067,17.185,891643263405,203704,,69375700952,14.257,933.144,6922678245,54.842,938232,1.143,6.0580195883936E+18,335651,4.81,23.424,33984,bitcoin,btc
3156,2017/08/25,513654,58723,17.141,888171856257,208068,,72095678169,14.257,648.938,6192605533,57.036,928000,1.635,4.5080931608451E+18,363418,5.048,25.23,29762,bitcoin,btc
3157,2017/08/26,511783,50258,17.137,888171856257,226380,,71383740971,13.714,555.517,6059156524,52.649,997706,1.723,4.3595886672434E+18,366824,4.876,24.483,26765,bitcoin,btc
3158,2017/08/27,653089,47358,17.088,888171856257,261736,,71823409627,9.29,329.228,5581168986,50.455,989341,1.684,5.9317538295978E+18,369756,3.746,15.635,21324,bitcoin,btc
3159,2017/08/28,569988,53173,17.046,888171856257,223642,,71281851393,11.163,665.833,7418657724,53.746,979974,1.307,6.572295531493E+18,386199,4.331,19.006,33172,bitcoin,btc
3160,2017/08/29,645223,60452,17.006,888171856257,280967,,73880033253,9.664,656.491,8751108918,61.424,996219,1.785,5.8251041940135E+18,459109,4.546,19.875,31146,bitcoin,btc
3161,2017/08/30,696257,57072,17.029,888171856257,271298,,75754273283,8.571,618.253,7505202844,64.714,980927,1.594,7.1593121647199E+18,435246,4.151,15.62,27664,bitcoin,btc
3162,2017/08/31,663732,58244,17.027,888171856257,280561,,77275458691,8.834,762.483,8360001669,69.102,978432,1.618,7.0845945137683E+18,456934,4.228,16.869,29797,bitcoin,btc
3163,2017/09/01,657004,67953,16.967,888171856257,283496,,79447876110,8.276,779.063,8656220219,74.586,968851,1.624,7.5724239730142E+18,457645,4.238,14.972,30534,bitcoin,btc
3164,2017/09/02,620539,53177,17.001,888171856257,236647,,77565077979,8.78,525.587,7407912083,68.005,805682,1.43,7.6804442215989E+18,404830,3.714,12.419,31304,bitcoin,btc
3165,2017/09/03,503533,49077,17.035,888171856257,195135,,76039057835,9.351,542.338,6547093653,61.424,761028,1.464,6.8000836588555E+18,328082,3.13,11.058,33552,bitcoin,btc
3166,2017/09/04,657343,77422,17.019,888171856257,269105,,72759466778,8.229,816.464,10646213182,76.779,923023,1.435,7.7086285973412E+18,441536,3.268,12.957,39562,bitcoin,btc
3167,2017/09/05,669751,61290,17.012,888171856257,277751,,70922959655,7.31,710.607,27846319910,77.876,758939,1.514,7.7782108113971E+18,466787,2.808,10.279,100256,bitcoin,btc
3168,2017/09/06,701223,57051,17.024,903315386420,276063,,75453123090,8.889,673.152,11492942998,68.005,897663,1.237,8.4760339933364E+18,455092,2.762,11.871,41632,bitcoin,btc
3169,2017/09/07,652038,51603,17.002,922724699726,256198,,76279792884,8.182,684.333,10291161142,61.424,803085,1.444,7.8521887516186E+18,410938,2.513,10.479,40169,bitcoin,btc
3170,2017/09/08,700931,57797,16.964,922724699726,279313,,74578472320,8.229,594.06,9768193343,65.811,905502,1.373,7.9014358850863E+18,460254,1.848,9.059,34972,bitcoin,btc
3171,2017/09/09,534259,54796,17.009,922724699726,217721,,71576355915,8.521,527.854,7995447265,53.746,720245,1.22,8.0062957198229E+18,345735,1.76,6.421,36723,bitcoin,btc
3172,2017/09/10,486607,52629,17.125,922724699726,193102,,69872861147,10.435,612.948,6848979301,53.746,775611,1.077,7.3251053469913E+18,313176,1.673,7.672,35468,bitcoin,btc
3173,2017/09/11,627296,61659,17.059,922724699726,253318,,70124538265,8.276,534.855,11401220446,60.327,817745,1.418,6.978518166751E+18,403191,1.729,6.846,45008,bitcoin,btc
3174,2017/09/12,633035,64321,17.007,922724699726,256042,,70676678003,7.66,540.55,10373611695,60.327,698755,1.312,8.1369716677616E+18,416508,1.448,5.963,40515,bitcoin,btc
3175,2017/09/13,627711,73211,16.997,922724699726,263130,,65463129716,7.579,566.863,11190319131,80.07,700989,1.155,8.5918875096799E+18,412270,1.088,5.334,42528,bitcoin,btc
3176,2017/09/14,604275,81128,16.967,922724699726,267894,,60384969785,8.276,672.945,11667520550,98.716,784427,0.979,8.6802831286144E+18,423705,1.012,6.606,43553,bitcoin,btc
3177,2017/09/15,710163,78373,16.994,922724699726,291899,,56770507977,8,726.267,12114522495,109.685,827811,0.998,8.3310855397396E+18,482592,1.087,7.214,41502,bitcoin,btc
3178,2017/09/16,576734,64396,16.97,922724699726,228088,,61806888393,8.521,515.486,8357182390,72.392,687613,1.089,7.6564058469555E+18,359388,1.059,5.375,36640,bitcoin,btc
3179,2017/09/17,473746,52831,16.99,922724699726,197507,,60755157088,8.182,494.156,6372436055,60.327,569002,1.059,7.9695651448901E+18,322465,1.003,4.327,32264,bitcoin,btc
3180,2017/09/18,557095,73426,16.887,1052185622755,218077,,65606025553,11.339,760.959,9240325123,70.198,892449,0.867,8.0222192500301E+18,366540,1.472,9.591,42372,bitcoin,btc
3181,2017/09/19,246700,71751,16.889,1103400932964,282761,,65877741544,9.231,498.192,7642689054,64.714,929931,1.113,7.5890165398888E+18,430439,1.394,8.183,27029,bitcoin,btc
3182,2017/09/20,531769,59979,16.913,1103400932964,235606,,65563600279,12.308,596.33,7671809077,55.939,922450,0.895,7.115665832102E+18,370974,1.449,9.104,32562,bitcoin,btc
3183,2017/09/21,612206,61443,16.908,1103400932964,255081,,63124326141,8.182,525.775,7356780076,57.036,747806,1.047,8.5021817289661E+18,405038,1.302,5.84,28841,bitcoin,btc
3184,2017/09/22,545336,63652,16.847,1103400932964,227476,,60388737870,10.36,480.568,6829511404,52.649,780109,0.748,9.0377923779736E+18,387879,1.214,6.321,30023,bitcoin,btc
3185,2017/09/23,477105,56876,16.834,1103400932964,203695,,61890726732,8.675,373.498,4902465381,44.971,602838,1.006,8.074739890124E+18,319234,1.085,4.588,24068,bitcoin,btc
