,av_transaction_size,hashrate,date,difficulty,median_transaction_value,sent_addresses,market_cap,av_transaction_value,transactions,confirmation_time,block_size,top_100_percent,active_addresses,median_transaction_size,google_trends,fee_reward,mining_profitability,tweets,send_usd,full_name,coin
1486,,,2013/01/28,,,,,,,,,,,,,,,,,namecoin,nmc
1487,,,2013/01/29,,,,,,,,,,,,,,,,,namecoin,nmc
1488,,,2013/01/30,,,,,,,,,,,,,,,,,namecoin,nmc
1489,,,2013/01/31,,,,,,,,,,,,,,,,,namecoin,nmc
1490,,,2013/02/01,,,,,,,,,,,,,,,,,namecoin,nmc
1491,,,2013/02/02,,,,,,,,,,,,,,,,,namecoin,nmc
1492,,,2013/02/03,,,,,,,,,,,,,,,,,namecoin,nmc
1493,,,2013/02/04,,,,,,,,,,,,,,,,,namecoin,nmc
1494,,,2013/02/05,,,,,,,,,,,,,,,,,namecoin,nmc
1495,,,2013/02/06,,,,,,,,,,,,,,,,,namecoin,nmc
1496,,,2013/02/07,,,,,,,,,,,,,,,,,namecoin,nmc
1497,,,2013/02/08,,,,,,,,,,,,,,,,,namecoin,nmc
1498,,,2013/02/09,,,,,,,,,,,,,,,,,namecoin,nmc
1499,,,2013/02/10,,,,,,,,,,,,,,,,,namecoin,nmc
1500,,,2013/02/11,,,,,,,,,,,,,,,,,namecoin,nmc
1501,,,2013/02/12,,,,,,,,,,,,,,,,,namecoin,nmc
1502,,,2013/02/13,,,,,,,,,,,,,,,,,namecoin,nmc
1503,,,2013/02/14,,,,,,,,,,,,,,,,,namecoin,nmc
1504,,,2013/02/15,,,,,,,,,,,,,,,,,namecoin,nmc
1505,,,2013/02/16,,,,,,,,,,,,,,,,,namecoin,nmc
1506,,,2013/02/17,,,,,,,,,,,,,,,,,namecoin,nmc
1507,,,2013/02/18,,,,,,,,,,,,,,,,,namecoin,nmc
1508,,,2013/02/19,,,,,,,,,,,,,,,,,namecoin,nmc
1509,,,2013/02/20,,,,,,,,,,,,,,,,,namecoin,nmc
1510,,,2013/02/21,,,,,,,,,,,,,,,,,namecoin,nmc
1511,,,2013/02/22,,,,,,,,,,,,,,,,,namecoin,nmc
1512,,,2013/02/23,,,,,,,,,,,,,,,,,namecoin,nmc
1513,,,2013/02/24,,,,,,,,,,,,,,,,,namecoin,nmc
1514,,,2013/02/25,,,,,,,,,,,,,,,,,namecoin,nmc
1515,,,2013/02/26,,,,,,,,,,,,,,,,,namecoin,nmc
1516,,,2013/02/27,,,,,,,,,,,,,,,,,namecoin,nmc
1517,,,2013/02/28,,,,,,,,,,,,,,,,,namecoin,nmc
1518,,,2013/03/01,,,,,,,,,,,,,,,,,namecoin,nmc
1519,,,2013/03/02,,,,,,,,,,,,,,,,,namecoin,nmc
1520,,,2013/03/03,,,,,,,,,,,,,,,,,namecoin,nmc
1521,,,2013/03/04,,,,,,,,,,,,,,,,,namecoin,nmc
1522,,,2013/03/05,,,,,,,,,,,,,,,,,namecoin,nmc
1523,,,2013/03/06,,,,,,,,,,,,,,,,,namecoin,nmc
1524,,,2013/03/07,,,,,,,,,,,,,,,,,namecoin,nmc
1525,,,2013/03/08,,,,,,,,,,,,,,,,,namecoin,nmc
1526,,,2013/03/09,,,,,,,,,,,,,,,,,namecoin,nmc
1527,,,2013/03/10,,,,,,,,,,,,,,,,,namecoin,nmc
1528,,,2013/03/11,,,,,,,,,,,,,,,,,namecoin,nmc
1529,,,2013/03/12,,,,,,,,,,,,,,,,,namecoin,nmc
1530,,,2013/03/13,,,,,,,,,,,,,,,,,namecoin,nmc
1531,,,2013/03/14,,,,,,,,,,,,,,,,,namecoin,nmc
1532,,,2013/03/15,,,,,,,,,,,,,,,,,namecoin,nmc
1533,,,2013/03/16,,,,,,,,,,,,,,,,,namecoin,nmc
1534,,,2013/03/17,,,,,,,,,,,,,,,,,namecoin,nmc
1535,,,2013/03/18,,,,,,,,,,,,,,,,,namecoin,nmc
1536,,,2013/03/19,,,,,,,,,,,,,,,,,namecoin,nmc
1537,,,2013/03/20,,,,,,,,,,,,,,,,,namecoin,nmc
1538,,,2013/03/21,,,,,,,,,,,,,,,,,namecoin,nmc
1539,,,2013/03/22,,,,,,,,,,,,,,,,,namecoin,nmc
1540,,,2013/03/23,,,,,,,,,,,,,,,,,namecoin,nmc
1541,,,2013/03/24,,,,,,,,,,,,,,,,,namecoin,nmc
1542,,,2013/03/25,,,,,,,,,,,,,,,,,namecoin,nmc
1543,,,2013/03/26,,,,,,,,,,,,,,,,,namecoin,nmc
1544,,,2013/03/27,,,,,,,,,,,,,,,,,namecoin,nmc
1545,,,2013/03/28,,,,,,,,,,,,,,,,,namecoin,nmc
1546,,,2013/03/29,,,,,,,,,,,,,,,,,namecoin,nmc
1547,,,2013/03/30,,,,,,,,,,,,,,,,,namecoin,nmc
1548,,,2013/03/31,,,,,,,,,,,,,,,,,namecoin,nmc
1549,,,2013/04/01,,,,,,,,,,,,,,,,,namecoin,nmc
1550,,,2013/04/02,,,,,,,,,,,,,,,,,namecoin,nmc
1551,,,2013/04/03,,,,,,,,,,,,,,,,,namecoin,nmc
1552,,,2013/04/04,,,,,,,,,,,,,,,,,namecoin,nmc
1553,,,2013/04/05,,,,,,,,,,,,,,,,,namecoin,nmc
1554,,,2013/04/06,,,,,,,,,,,,,,,,,namecoin,nmc
1555,,,2013/04/07,,,,,,,,,,,,,,,,,namecoin,nmc
1556,,,2013/04/08,,,,,,,,,,,,,,,,,namecoin,nmc
1557,,,2013/04/09,,,,,,,,,,,,,,,,,namecoin,nmc
1558,,,2013/04/10,,,,,,,,,,,,,,,,,namecoin,nmc
1559,,,2013/04/11,,,,,,,,,,,,,,,,,namecoin,nmc
1560,,,2013/04/12,,,,,,,,,,,,,,,,,namecoin,nmc
1561,,,2013/04/13,,,,,,,,,,,,,,,,,namecoin,nmc
1562,,,2013/04/14,,,,,,,,,,,,,,,,,namecoin,nmc
1563,,,2013/04/15,,,,,,,,,,,,,,,,,namecoin,nmc
1564,,,2013/04/16,,,,,,,,,,,,,,,,,namecoin,nmc
1565,,,2013/04/17,,,,,,,,,,,,,,,,,namecoin,nmc
1566,,,2013/04/18,,,,,,,,,,,,,,,,,namecoin,nmc
1567,,,2013/04/19,,,,,,,,,,,,,,,,,namecoin,nmc
1568,,,2013/04/20,,,,,,,,,,,,,,,,,namecoin,nmc
1569,,,2013/04/21,,,,,,,,,,,,,,,,,namecoin,nmc
1570,,,2013/04/22,,,,,,,,,,,,,,,,,namecoin,nmc
1571,,,2013/04/23,,,,,,,,,,,,,,,,,namecoin,nmc
1572,,,2013/04/24,,,,,,,,,,,,,,,,,namecoin,nmc
1573,,,2013/04/25,,,,,,,,,,,,,,,,,namecoin,nmc
1574,,,2013/04/26,,,,,,,,,,,,,,,,,namecoin,nmc
1575,,,2013/04/27,,,,,,,,,,,,,,,,,namecoin,nmc
1576,,,2013/04/28,,,,,,,,,,,,,,,,,namecoin,nmc
1577,,,2013/04/29,,,,,,,,,,,,,,,,,namecoin,nmc
1578,,,2013/04/30,,,,,,,,,,,,,,,,,namecoin,nmc
1579,,,2013/05/01,,,,,,,,,,,,,,,,,namecoin,nmc
1580,,,2013/05/02,,,,,,,,,,,,,,,,,namecoin,nmc
1581,,,2013/05/03,,,,,,,,,,,,,,,,,namecoin,nmc
1582,,,2013/05/04,,,,,,,,,,,,,,,,,namecoin,nmc
1583,,,2013/05/05,,,,,,,,,,,,,,,,,namecoin,nmc
1584,,,2013/05/06,,,,,,,,,,,,,,,,,namecoin,nmc
1585,,,2013/05/07,,,,,,,,,,,,,,,,,namecoin,nmc
1586,,,2013/05/08,,,,,,,,,,,,,,,,,namecoin,nmc
1587,,,2013/05/09,,,,,,,,,,,,,,,,,namecoin,nmc
1588,,,2013/05/10,,,,,,,,,,,,,,,,,namecoin,nmc
1589,,,2013/05/11,,,,,,,,,,,,,,,,,namecoin,nmc
1590,,,2013/05/12,,,,,,,,,,,,,,,,,namecoin,nmc
1591,,,2013/05/13,,,,,,,,,,,,,,,,,namecoin,nmc
1592,,,2013/05/14,,,,,,,,,,,,,,,,,namecoin,nmc
1593,,,2013/05/15,,,,,,,,,,,,,,,,,namecoin,nmc
1594,,,2013/05/16,,,,,,,,,,,,,,,,,namecoin,nmc
1595,,,2013/05/17,,,,,,,,,,,,,,,,,namecoin,nmc
1596,,,2013/05/18,,,,,,,,,,,,,,,,,namecoin,nmc
1597,,,2013/05/19,,,,,,,,,,,,,,,,,namecoin,nmc
1598,,,2013/05/20,,,,,,,,,,,,,,,,,namecoin,nmc
1599,,,2013/05/21,,,,,,,,,,,,,,,,,namecoin,nmc
1600,,,2013/05/22,,,,,,,,,,,,,,,,,namecoin,nmc
1601,,,2013/05/23,,,,,,,,,,,,,,,,,namecoin,nmc
1602,,,2013/05/24,,,,,,,,,,,,,,,,,namecoin,nmc
1603,,,2013/05/25,,,,,,,,,,,,,,,,,namecoin,nmc
1604,,,2013/05/26,,,,,,,,,,,,,,,,,namecoin,nmc
1605,,,2013/05/27,,,,,,,,,,,,,,,,,namecoin,nmc
1606,,,2013/05/28,,,,,,,,,,,,,,,,,namecoin,nmc
1607,,,2013/05/29,,,,,,,,,,,,,,,,,namecoin,nmc
1608,,,2013/05/30,,,,,,,,,,,,,,,,,namecoin,nmc
1609,,,2013/05/31,,,,,,,,,,,,,,,,,namecoin,nmc
1610,,,2013/06/01,,,,,,,,,,,,,,,,,namecoin,nmc
1611,,,2013/06/02,,,,,,,,,,,,,,,,,namecoin,nmc
1612,,,2013/06/03,,,,,,,,,,,,,,,,,namecoin,nmc
1613,,,2013/06/04,,,,,,,,,,,,,,,,,namecoin,nmc
1614,,,2013/06/05,,,,,,,,,,,,,,,,,namecoin,nmc
1615,,,2013/06/06,,,,,,,,,,,,,,,,,namecoin,nmc
1616,,,2013/06/07,,,,,,,,,,,,,,,,,namecoin,nmc
1617,,,2013/06/08,,,,,,,,,,,,,,,,,namecoin,nmc
1618,,,2013/06/09,,,,,,,,,,,,,,,,,namecoin,nmc
1619,,,2013/06/10,,,,,,,,,,,,,,,,,namecoin,nmc
1620,,,2013/06/11,,,,,,,,,,,,,,,,,namecoin,nmc
1621,,,2013/06/12,,,,,,,,,,,,,,,,,namecoin,nmc
1622,,,2013/06/13,,,,,,,,,,,,,,,,,namecoin,nmc
1623,,,2013/06/14,,,,,,,,,,,,,,,,,namecoin,nmc
1624,,,2013/06/15,,,,,,,,,,,,,,,,,namecoin,nmc
1625,,,2013/06/16,,,,,,,,,,,,,,,,,namecoin,nmc
1626,,,2013/06/17,,,,,,,,,,,,,,,,,namecoin,nmc
1627,,,2013/06/18,,,,,,,,,,,,,,,,,namecoin,nmc
1628,,,2013/06/19,,,,,,,,,,,,,,,,,namecoin,nmc
1629,,,2013/06/20,,,,,,,,,,,,,,,,,namecoin,nmc
1630,,,2013/06/21,,,,,,,,,,,,,,,,,namecoin,nmc
1631,,,2013/06/22,,,,,,,,,,,,,,,,,namecoin,nmc
1632,,,2013/06/23,,,,,,,,,,,,,,,,,namecoin,nmc
1633,,,2013/06/24,,,,,,,,,,,,,,,,,namecoin,nmc
1634,,,2013/06/25,,,,,,,,,,,,,,,,,namecoin,nmc
1635,,,2013/06/26,,,,,,,,,,,,,,,,,namecoin,nmc
1636,,,2013/06/27,,,,,,,,,,,,,,,,,namecoin,nmc
1637,,,2013/06/28,,,,,,,,,,,,,,,,,namecoin,nmc
1638,,,2013/06/29,,,,,,,,,,,,,,,,,namecoin,nmc
1639,,,2013/06/30,,,,,,,,,,,,,,,,,namecoin,nmc
1640,,,2013/07/01,,,,,,,,,,,,,,,,,namecoin,nmc
1641,,,2013/07/02,,,,,,,,,,,,,,,,,namecoin,nmc
1642,,,2013/07/03,,,,,,,,,,,,,,,,,namecoin,nmc
1643,,,2013/07/04,,,,,,,,,,,,,,,,,namecoin,nmc
1644,,,2013/07/05,,,,,,,,,,,,,,,,,namecoin,nmc
1645,,,2013/07/06,,,,,,,,,,,,,,,,,namecoin,nmc
1646,,,2013/07/07,,,,,,,,,,,,,,,,,namecoin,nmc
1647,,,2013/07/08,,,,,,,,,,,,,,,,,namecoin,nmc
1648,,,2013/07/09,,,,,,,,,,,,,,,,,namecoin,nmc
1649,,,2013/07/10,,,,,,,,,,,,,,,,,namecoin,nmc
1650,,,2013/07/11,,,,,,,,,,,,,,,,,namecoin,nmc
1651,,,2013/07/12,,,,,,,,,,,,,,,,,namecoin,nmc
1652,,,2013/07/13,,,,,,,,,,,,,,,,,namecoin,nmc
1653,,,2013/07/14,,,,,,,,,,,,,,,,,namecoin,nmc
1654,,,2013/07/15,,,,,,,,,,,,,,,,,namecoin,nmc
1655,,,2013/07/16,,,,,,,,,,,,,,,,,namecoin,nmc
1656,,,2013/07/17,,,,,,,,,,,,,,,,,namecoin,nmc
1657,,,2013/07/18,,,,,,,,,,,,,,,,,namecoin,nmc
1658,,,2013/07/19,,,,,,,,,,,,,,,,,namecoin,nmc
1659,,,2013/07/20,,,,,,,,,,,,,,,,,namecoin,nmc
1660,,,2013/07/21,,,,,,,,,,,,,,,,,namecoin,nmc
1661,,,2013/07/22,,,,,,,,,,,,,,,,,namecoin,nmc
1662,,,2013/07/23,,,,,,,,,,,,,,,,,namecoin,nmc
1663,,,2013/07/24,,,,,,,,,,,,,,,,,namecoin,nmc
1664,,,2013/07/25,,,,,,,,,,,,,,,,,namecoin,nmc
1665,,,2013/07/26,,,,,,,,,,,,,,,,,namecoin,nmc
1666,,,2013/07/27,,,,,,,,,,,,,,,,,namecoin,nmc
1667,,,2013/07/28,,,,,,,,,,,,,,,,,namecoin,nmc
1668,,,2013/07/29,,,,,,,,,,,,,,,,,namecoin,nmc
1669,,,2013/07/30,,,,,,,,,,,,,,,,,namecoin,nmc
1670,,,2013/07/31,,,,,,,,,,,,,,,,,namecoin,nmc
1671,,,2013/08/01,,,,,,,,,,,,,,,,,namecoin,nmc
1672,,,2013/08/02,,,,,,,,,,,,,,,,,namecoin,nmc
1673,,,2013/08/03,,,,,,,,,,,,,,,,,namecoin,nmc
1674,,,2013/08/04,,,,,,,,,,,,,,,,,namecoin,nmc
1675,,,2013/08/05,,,,,,,,,,,,,,,,,namecoin,nmc
1676,,,2013/08/06,,,,,,,,,,,,,,,,,namecoin,nmc
1677,,,2013/08/07,,,,,,,,,,,,,,,,,namecoin,nmc
1678,,,2013/08/08,,,,,,,,,,,,,,,,,namecoin,nmc
1679,,,2013/08/09,,,,,,,,,,,,,,,,,namecoin,nmc
1680,,,2013/08/10,,,,,,,,,,,,,,,,,namecoin,nmc
1681,,,2013/08/11,,,,,,,,,,,,,,,,,namecoin,nmc
1682,,,2013/08/12,,,,,,,,,,,,,,,,,namecoin,nmc
1683,,,2013/08/13,,,,,,,,,,,,,,,,,namecoin,nmc
1684,,,2013/08/14,,,,,,,,,,,,,,,,,namecoin,nmc
1685,,,2013/08/15,,,,,,,,,,,,,,,,,namecoin,nmc
1686,,,2013/08/16,,,,,,,,,,,,,,,,,namecoin,nmc
1687,,,2013/08/17,,,,,,,,,,,,,,,,,namecoin,nmc
1688,,,2013/08/18,,,,,,,,,,,,,,,,,namecoin,nmc
1689,,,2013/08/19,,,,,,,,,,,,,,,,,namecoin,nmc
1690,,,2013/08/20,,,,,,,,,,,,,,,,,namecoin,nmc
1691,,,2013/08/21,,,,,,,,,,,,,,,,,namecoin,nmc
1692,,,2013/08/22,,,,,,,,,,,,,,,,,namecoin,nmc
1693,,,2013/08/23,,,,,,,,,,,,,,,,,namecoin,nmc
1694,,,2013/08/24,,,,,,,,,,,,,,,,,namecoin,nmc
1695,,,2013/08/25,,,,,,,,,,,,,,,,,namecoin,nmc
1696,,,2013/08/26,,,,,,,,,,,,,,,,,namecoin,nmc
1697,,,2013/08/27,,,,,,,,,,,,,,,,,namecoin,nmc
1698,,,2013/08/28,,,,,,,,,,,,,,,,,namecoin,nmc
1699,,,2013/08/29,,,,,,,,,,,,,,,,,namecoin,nmc
1700,,,2013/08/30,,,,,,,,,,,,,,,,,namecoin,nmc
1701,,,2013/08/31,,,,,,,,,,,,,,,,,namecoin,nmc
1702,,,2013/09/01,,,,,,,,,,,,,,,,,namecoin,nmc
1703,,,2013/09/02,,,,,,,,,,,,,,,,,namecoin,nmc
1704,,,2013/09/03,,,,,,,,,,,,,,,,,namecoin,nmc
1705,,,2013/09/04,,,,,,,,,,,,,,,,,namecoin,nmc
1706,,,2013/09/05,,,,,,,,,,,,,,,,,namecoin,nmc
1707,,,2013/09/06,,,,,,,,,,,,,,,,,namecoin,nmc
1708,,,2013/09/07,,,,,,,,,,,,,,,,,namecoin,nmc
1709,,,2013/09/08,,,,,,,,,,,,,,,,,namecoin,nmc
1710,,,2013/09/09,,,,,,,,,,,,,,,,,namecoin,nmc
1711,,,2013/09/10,,,,,,,,,,,,,,,,,namecoin,nmc
1712,,,2013/09/11,,,,,,,,,,,,,,,,,namecoin,nmc
1713,,,2013/09/12,,,,,,,,,,,,,,,,,namecoin,nmc
1714,,,2013/09/13,,,,,,,,,,,,,,,,,namecoin,nmc
1715,,,2013/09/14,,,,,,,,,,,,,,,,,namecoin,nmc
1716,,,2013/09/15,,,,,,,,,,,,,,,,,namecoin,nmc
1717,,,2013/09/16,,,,,,,,,,,,,,,,,namecoin,nmc
1718,,,2013/09/17,,,,,,,,,,,,,,,,,namecoin,nmc
1719,,,2013/09/18,,,,,,,,,,,,,,,,,namecoin,nmc
1720,,,2013/09/19,,,,,,,,,,,,,,,,,namecoin,nmc
1721,,,2013/09/20,,,,,,,,,,,,,,,,,namecoin,nmc
1722,,,2013/09/21,,,,,,,,,,,,,,,,,namecoin,nmc
1723,,,2013/09/22,,,,,,,,,,,,,,,,,namecoin,nmc
1724,,,2013/09/23,,,,,,,,,,,,,,,,,namecoin,nmc
1725,,,2013/09/24,,,,,,,,,,,,,,,,,namecoin,nmc
1726,,,2013/09/25,,,,,,,,,,,,,,,,,namecoin,nmc
1727,,,2013/09/26,,,,,,,,,,,,,,,,,namecoin,nmc
1728,,,2013/09/27,,,,,,,,,,,,,,,,,namecoin,nmc
1729,,,2013/09/28,,,,,,,,,,,,,,,,,namecoin,nmc
1730,,,2013/09/29,,,,,,,,,,,,,,,,,namecoin,nmc
1731,,,2013/09/30,,,,,,,,,,,,,,,,,namecoin,nmc
1732,,,2013/10/01,,,,,,,,,,,,,,,,,namecoin,nmc
1733,,,2013/10/02,,,,,,,,,,,,,,,,,namecoin,nmc
1734,,,2013/10/03,,,,,,,,,,,,,,,,,namecoin,nmc
1735,,,2013/10/04,,,,,,,,,,,,,,,,,namecoin,nmc
1736,,,2013/10/05,,,,,,,,,,,,,,,,,namecoin,nmc
1737,,,2013/10/06,,,,,,,,,,,,,,,,,namecoin,nmc
1738,,,2013/10/07,,,,,,,,,,,,,,,,,namecoin,nmc
1739,,,2013/10/08,,,,,,,,,,,,,,,,,namecoin,nmc
1740,,,2013/10/09,,,,,,,,,,,,,,,,,namecoin,nmc
1741,,,2013/10/10,,,,,,,,,,,,,,,,,namecoin,nmc
1742,,,2013/10/11,,,,,,,,,,,,,,,,,namecoin,nmc
1743,,,2013/10/12,,,,,,,,,,,,,,,,,namecoin,nmc
1744,,,2013/10/13,,,,,,,,,,,,,,,,,namecoin,nmc
1745,,,2013/10/14,,,,,,,,,,,,,,,,,namecoin,nmc
1746,,,2013/10/15,,,,,,,,,,,,,,,,,namecoin,nmc
1747,,,2013/10/16,,,,,,,,,,,,,,,,,namecoin,nmc
1748,,,2013/10/17,,,,,,,,,,,,,,,,,namecoin,nmc
1749,,,2013/10/18,,,,,,,,,,,,,,,,,namecoin,nmc
1750,,,2013/10/19,,,,,,,,,,,,,,,,,namecoin,nmc
1751,,,2013/10/20,,,,,,,,,,,,,,,,,namecoin,nmc
1752,,,2013/10/21,,,,,,,,,,,,,,,,,namecoin,nmc
1753,,,2013/10/22,,,,,,,,,,,,,,,,,namecoin,nmc
1754,,,2013/10/23,,,,,,,,,,,,,,,,,namecoin,nmc
1755,,,2013/10/24,,,,,,,,,,,,,,,,,namecoin,nmc
1756,,,2013/10/25,,,,,,,,,,,,,,,,,namecoin,nmc
1757,,,2013/10/26,,,,,,,,,,,,,,,,,namecoin,nmc
1758,,,2013/10/27,,,,,,,,,,,,,,,,,namecoin,nmc
1759,,,2013/10/28,,,,,,,,,,,,,,,,,namecoin,nmc
1760,,,2013/10/29,,,,,,,,,,,,,,,,,namecoin,nmc
1761,,,2013/10/30,,,,,,,,,,,,,,,,,namecoin,nmc
1762,,,2013/10/31,,,,,,,,,,,,,,,,,namecoin,nmc
1763,,,2013/11/01,,,,,,,,,,,,,,,,,namecoin,nmc
1764,,,2013/11/02,,,,,,,,,,,,,,,,,namecoin,nmc
1765,,,2013/11/03,,,,,,,,,,,,,,,,,namecoin,nmc
1766,,,2013/11/04,,,,,,,,,,,,,,,,,namecoin,nmc
1767,,,2013/11/05,,,,,,,,,,,,,,,,,namecoin,nmc
1768,,,2013/11/06,,,,,,,,,,,,,,,,,namecoin,nmc
1769,,,2013/11/07,,,,,,,,,,,,,,,,,namecoin,nmc
1770,,,2013/11/08,,,,,,,,,,,,,,,,,namecoin,nmc
1771,,,2013/11/09,,,,,,,,,,,,,,,,,namecoin,nmc
1772,,,2013/11/10,,,,,,,,,,,,,,,,,namecoin,nmc
1773,,,2013/11/11,,,,,,,,,,,,,,,,,namecoin,nmc
1774,,,2013/11/12,,,,,,,,,,,,,,,,,namecoin,nmc
1775,,,2013/11/13,,,,,,,,,,,,,,,,,namecoin,nmc
1776,,,2013/11/14,,,,,,,,,,,,,,,,,namecoin,nmc
1777,,,2013/11/15,,,,,,,,,,,,,,,,,namecoin,nmc
1778,,,2013/11/16,,,,,,,,,,,,,,,,,namecoin,nmc
1779,,,2013/11/17,,,,,,,,,,,,,,,,,namecoin,nmc
1780,,,2013/11/18,,,,,,,,,,,,,,,,,namecoin,nmc
1781,,,2013/11/19,,,,,,,,,,,,,,,,,namecoin,nmc
1782,,,2013/11/20,,,,,,,,,,,,,,,,,namecoin,nmc
1783,,,2013/11/21,,,,,,,,,,,,,,,,,namecoin,nmc
1784,,,2013/11/22,,,,,,,,,,,,,,,,,namecoin,nmc
1785,,,2013/11/23,,,,,,,,,,,,,,,,,namecoin,nmc
1786,,,2013/11/24,,,,,,,,,,,,,,,,,namecoin,nmc
1787,,,2013/11/25,,,,,,,,,,,,,,,,,namecoin,nmc
1788,,,2013/11/26,,,,,,,,,,,,,,,,,namecoin,nmc
1789,,,2013/11/27,,,,,,,,,,,,,,,,,namecoin,nmc
1790,,,2013/11/28,,,,,,,,,,,,,,,,,namecoin,nmc
1791,,,2013/11/29,,,,,,,,,,,,,,,,,namecoin,nmc
1792,,,2013/11/30,,,,,,,,,,,,,,,,,namecoin,nmc
1793,,,2013/12/01,,,,,,,,,,,,,,,,,namecoin,nmc
1794,,,2013/12/02,,,,,,,,,,,,,,,,,namecoin,nmc
1795,,,2013/12/03,,,,,,,,,,,,,,,,,namecoin,nmc
1796,,,2013/12/04,,,,,,,,,,,,,,,,,namecoin,nmc
1797,,,2013/12/05,,,,,,,,,,,,,,,,,namecoin,nmc
1798,,,2013/12/06,,,,,,,,,,,,,,,,,namecoin,nmc
1799,,,2013/12/07,,,,,,,,,,,,,,,,,namecoin,nmc
1800,,,2013/12/08,,,,,,,,,,,,,,,,,namecoin,nmc
1801,,,2013/12/09,,,,,,,,,,,,,,,,,namecoin,nmc
1802,,,2013/12/10,,,,,,,,,,,,,,,,,namecoin,nmc
1803,,,2013/12/11,,,,,,,,,,,,,,,,,namecoin,nmc
1804,,,2013/12/12,,,,,,,,,,,,,,,,,namecoin,nmc
1805,,,2013/12/13,,,,,,,,,,,,,,,,,namecoin,nmc
1806,,,2013/12/14,,,,,,,,,,,,,,,,,namecoin,nmc
1807,,,2013/12/15,,,,,,,,,,,,,,,,,namecoin,nmc
1808,,,2013/12/16,,,,,,,,,,,,,,,,,namecoin,nmc
1809,,,2013/12/17,,,,,,,,,,,,,,,,,namecoin,nmc
1810,,,2013/12/18,,,,,,,,,,,,,,,,,namecoin,nmc
1811,,,2013/12/19,,,,,,,,,,,,,,,,,namecoin,nmc
1812,,,2013/12/20,,,,,,,,,,,,,,,,,namecoin,nmc
1813,,,2013/12/21,,,,,,,,,,,,,,,,,namecoin,nmc
1814,,,2013/12/22,,,,,,,,,,,,,,,,,namecoin,nmc
1815,,,2013/12/23,,,,,,,,,,,,,,,,,namecoin,nmc
1816,,,2013/12/24,,,,,,,,,,,,,,,,,namecoin,nmc
1817,,,2013/12/25,,,,,,,,,,,,,,,,,namecoin,nmc
1818,,,2013/12/26,,,,,,,,,,,,,,,,,namecoin,nmc
1819,,,2013/12/27,,,,,,,,,,,,,,,,,namecoin,nmc
1820,,,2013/12/28,,,,,,,,,,,,,,,,,namecoin,nmc
1821,,,2013/12/29,,,,,,,,,,,,,,,,,namecoin,nmc
1822,,,2013/12/30,,,,,,,,,,,,,,,,,namecoin,nmc
1823,,,2013/12/31,,,,,,,,,,,,,,,,,namecoin,nmc
1824,,,2014/01/01,,,,,,,,,,,,,,,,,namecoin,nmc
1825,,,2014/01/02,,,,,,,,,,,,,,,,,namecoin,nmc
1826,,,2014/01/03,,,,,,,,,,,,,,,,,namecoin,nmc
1827,,,2014/01/04,,,,,,,,,,,,,,,,,namecoin,nmc
1828,,,2014/01/05,,,,,,,,,,,,,,,,,namecoin,nmc
1829,,,2014/01/06,,,,,,,,,,,,,,,,,namecoin,nmc
1830,,,2014/01/07,,,,,,,,,,,,,,,,,namecoin,nmc
1831,,,2014/01/08,,,,,,,,,,,,,,,,,namecoin,nmc
1832,,,2014/01/09,,,,,,,,,,,,,,,,,namecoin,nmc
1833,,,2014/01/10,,,,,,,,,,,,,,,,,namecoin,nmc
1834,,,2014/01/11,,,,,,,,,,,,,,,,,namecoin,nmc
1835,,,2014/01/12,,,,,,,,,,,,,,,,,namecoin,nmc
1836,,,2014/01/13,,,,,,,,,,,,,,,,,namecoin,nmc
1837,,,2014/01/14,,,,,,,,,,,,,,,,,namecoin,nmc
1838,,,2014/01/15,,,,,,,,,,,,,,,,,namecoin,nmc
1839,,,2014/01/16,,,,,,,,,,,,,,,,,namecoin,nmc
1840,,,2014/01/17,,,,,,,,,,,,,,,,,namecoin,nmc
1841,,,2014/01/18,,,,,,,,,,,,,,,,,namecoin,nmc
1842,,,2014/01/19,,,,,,,,,,,,,,,,,namecoin,nmc
1843,,,2014/01/20,,,,,,,,,,,,,,,,,namecoin,nmc
1844,,,2014/01/21,,,,,,,,,,,,,,,,,namecoin,nmc
1845,,,2014/01/22,,,,,,,,,,,,,,,,,namecoin,nmc
1846,,,2014/01/23,,,,,,,,,,,,,,,,,namecoin,nmc
1847,,,2014/01/24,,,,,,,,,,,,,,,,,namecoin,nmc
1848,,,2014/01/25,,,,,,,,,,,,,,,,,namecoin,nmc
1849,,,2014/01/26,,,,,,,,,,,,,,,,,namecoin,nmc
1850,,,2014/01/27,,,,,,,,,,,,,,,,,namecoin,nmc
1851,,,2014/01/28,,,,,,,,,,,,,,,,,namecoin,nmc
1852,,,2014/01/29,,,,,,,,,,,,,,,,,namecoin,nmc
1853,,,2014/01/30,,,,,,,,,,,,,,,,,namecoin,nmc
1854,,,2014/01/31,,,,,,,,,,,,,,,,,namecoin,nmc
1855,,,2014/02/01,,,,,,,,,,,,,,,,,namecoin,nmc
1856,,,2014/02/02,,,,,,,,,,,,,,,,,namecoin,nmc
1857,,,2014/02/03,,,,,,,,,,,,,,,,,namecoin,nmc
1858,,,2014/02/04,,,,,,,,,,,,,,,,,namecoin,nmc
1859,,,2014/02/05,,,,,,,,,,,,,,,,,namecoin,nmc
1860,,,2014/02/06,,,,,,,,,,,,,,,,,namecoin,nmc
