,date,sent_addresses,transactions,market_cap,active_addresses,send_usd,block_size,difficulty,fee_reward,google_trends,mining_profitability,median_transaction_value,av_transaction_value,confirmation_time,median_transaction_size,tweets,top_100_percent,av_transaction_size,hashrate,full_name,coin
1359,2012/09/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1360,2012/09/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1361,2012/10/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1362,2012/10/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1363,2012/10/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1364,2012/10/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1365,2012/10/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1366,2012/10/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1367,2012/10/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1368,2012/10/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1369,2012/10/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1370,2012/10/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1371,2012/10/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1372,2012/10/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1373,2012/10/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1374,2012/10/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1375,2012/10/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1376,2012/10/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1377,2012/10/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1378,2012/10/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1379,2012/10/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1380,2012/10/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1381,2012/10/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1382,2012/10/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1383,2012/10/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1384,2012/10/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1385,2012/10/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1386,2012/10/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1387,2012/10/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1388,2012/10/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1389,2012/10/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1390,2012/10/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1391,2012/10/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1392,2012/11/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1393,2012/11/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1394,2012/11/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1395,2012/11/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1396,2012/11/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1397,2012/11/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1398,2012/11/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1399,2012/11/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1400,2012/11/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1401,2012/11/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1402,2012/11/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1403,2012/11/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1404,2012/11/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1405,2012/11/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1406,2012/11/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1407,2012/11/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1408,2012/11/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1409,2012/11/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1410,2012/11/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1411,2012/11/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1412,2012/11/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1413,2012/11/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1414,2012/11/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1415,2012/11/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1416,2012/11/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1417,2012/11/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1418,2012/11/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1419,2012/11/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1420,2012/11/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1421,2012/11/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1422,2012/12/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1423,2012/12/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1424,2012/12/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1425,2012/12/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1426,2012/12/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1427,2012/12/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1428,2012/12/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1429,2012/12/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1430,2012/12/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1431,2012/12/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1432,2012/12/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1433,2012/12/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1434,2012/12/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1435,2012/12/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1436,2012/12/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1437,2012/12/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1438,2012/12/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1439,2012/12/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1440,2012/12/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1441,2012/12/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1442,2012/12/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1443,2012/12/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1444,2012/12/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1445,2012/12/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1446,2012/12/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1447,2012/12/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1448,2012/12/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1449,2012/12/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1450,2012/12/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1451,2012/12/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1452,2012/12/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1453,2013/01/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1454,2013/01/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1455,2013/01/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1456,2013/01/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1457,2013/01/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1458,2013/01/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1459,2013/01/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1460,2013/01/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1461,2013/01/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1462,2013/01/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1463,2013/01/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1464,2013/01/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1465,2013/01/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1466,2013/01/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1467,2013/01/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1468,2013/01/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1469,2013/01/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1470,2013/01/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1471,2013/01/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1472,2013/01/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1473,2013/01/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1474,2013/01/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1475,2013/01/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1476,2013/01/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1477,2013/01/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1478,2013/01/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1479,2013/01/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1480,2013/01/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1481,2013/01/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1482,2013/01/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1483,2013/01/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1484,2013/02/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1485,2013/02/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1486,2013/02/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1487,2013/02/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1488,2013/02/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1489,2013/02/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1490,2013/02/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1491,2013/02/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1492,2013/02/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1493,2013/02/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1494,2013/02/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1495,2013/02/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1496,2013/02/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1497,2013/02/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1498,2013/02/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1499,2013/02/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1500,2013/02/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1501,2013/02/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1502,2013/02/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1503,2013/02/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1504,2013/02/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1505,2013/02/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1506,2013/02/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1507,2013/02/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1508,2013/02/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1509,2013/02/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1510,2013/02/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1511,2013/02/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1512,2013/03/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1513,2013/03/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1514,2013/03/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1515,2013/03/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1516,2013/03/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1517,2013/03/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1518,2013/03/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1519,2013/03/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1520,2013/03/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1521,2013/03/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1522,2013/03/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1523,2013/03/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1524,2013/03/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1525,2013/03/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1526,2013/03/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1527,2013/03/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1528,2013/03/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1529,2013/03/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1530,2013/03/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1531,2013/03/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1532,2013/03/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1533,2013/03/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1534,2013/03/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1535,2013/03/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1536,2013/03/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1537,2013/03/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1538,2013/03/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1539,2013/03/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1540,2013/03/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1541,2013/03/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1542,2013/03/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1543,2013/04/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1544,2013/04/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1545,2013/04/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1546,2013/04/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1547,2013/04/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1548,2013/04/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1549,2013/04/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1550,2013/04/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1551,2013/04/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1552,2013/04/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1553,2013/04/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1554,2013/04/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1555,2013/04/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1556,2013/04/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1557,2013/04/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1558,2013/04/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1559,2013/04/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1560,2013/04/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1561,2013/04/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1562,2013/04/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1563,2013/04/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1564,2013/04/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1565,2013/04/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1566,2013/04/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1567,2013/04/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1568,2013/04/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1569,2013/04/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1570,2013/04/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1571,2013/04/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1572,2013/04/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1573,2013/05/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1574,2013/05/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1575,2013/05/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1576,2013/05/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1577,2013/05/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1578,2013/05/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1579,2013/05/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1580,2013/05/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1581,2013/05/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1582,2013/05/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1583,2013/05/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1584,2013/05/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1585,2013/05/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1586,2013/05/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1587,2013/05/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1588,2013/05/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1589,2013/05/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1590,2013/05/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1591,2013/05/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1592,2013/05/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1593,2013/05/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1594,2013/05/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1595,2013/05/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1596,2013/05/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1597,2013/05/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1598,2013/05/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1599,2013/05/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1600,2013/05/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1601,2013/05/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1602,2013/05/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1603,2013/05/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1604,2013/06/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1605,2013/06/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1606,2013/06/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1607,2013/06/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1608,2013/06/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1609,2013/06/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1610,2013/06/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1611,2013/06/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1612,2013/06/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1613,2013/06/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1614,2013/06/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1615,2013/06/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1616,2013/06/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1617,2013/06/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1618,2013/06/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1619,2013/06/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1620,2013/06/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1621,2013/06/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1622,2013/06/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1623,2013/06/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1624,2013/06/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1625,2013/06/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1626,2013/06/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1627,2013/06/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1628,2013/06/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1629,2013/06/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1630,2013/06/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1631,2013/06/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1632,2013/06/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1633,2013/06/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1634,2013/07/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1635,2013/07/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1636,2013/07/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1637,2013/07/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1638,2013/07/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1639,2013/07/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1640,2013/07/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1641,2013/07/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1642,2013/07/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1643,2013/07/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1644,2013/07/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1645,2013/07/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1646,2013/07/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1647,2013/07/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1648,2013/07/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1649,2013/07/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1650,2013/07/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1651,2013/07/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1652,2013/07/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1653,2013/07/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1654,2013/07/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1655,2013/07/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1656,2013/07/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1657,2013/07/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1658,2013/07/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1659,2013/07/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1660,2013/07/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1661,2013/07/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1662,2013/07/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1663,2013/07/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1664,2013/07/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1665,2013/08/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1666,2013/08/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1667,2013/08/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1668,2013/08/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1669,2013/08/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1670,2013/08/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1671,2013/08/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1672,2013/08/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1673,2013/08/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1674,2013/08/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1675,2013/08/11,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1676,2013/08/12,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1677,2013/08/13,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1678,2013/08/14,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1679,2013/08/15,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1680,2013/08/16,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1681,2013/08/17,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1682,2013/08/18,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1683,2013/08/19,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1684,2013/08/20,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1685,2013/08/21,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1686,2013/08/22,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1687,2013/08/23,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1688,2013/08/24,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1689,2013/08/25,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1690,2013/08/26,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1691,2013/08/27,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1692,2013/08/28,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1693,2013/08/29,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1694,2013/08/30,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1695,2013/08/31,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1696,2013/09/01,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1697,2013/09/02,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1698,2013/09/03,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1699,2013/09/04,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1700,2013/09/05,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1701,2013/09/06,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1702,2013/09/07,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1703,2013/09/08,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1704,2013/09/09,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
1705,2013/09/10,,,,,,,,,,,,,,,,,,,hotcoin,hotcoin
