,date,transactions,sent_addresses,mining_profitability,send_usd,median_transaction_size,active_addresses,difficulty,hashrate,fee_reward,block_size,market_cap,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,tweets,top_100_percent,google_trends,full_name,coin
2585,2016/02/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2586,2016/02/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2587,2016/02/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2588,2016/02/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2589,2016/02/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2590,2016/02/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2591,2016/02/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2592,2016/02/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2593,2016/02/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2594,2016/02/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2595,2016/02/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2596,2016/02/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2597,2016/02/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2598,2016/02/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2599,2016/02/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2600,2016/02/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2601,2016/02/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2602,2016/02/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2603,2016/02/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2604,2016/02/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2605,2016/02/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2606,2016/02/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2607,2016/02/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2608,2016/02/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2609,2016/02/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2610,2016/02/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2611,2016/02/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2612,2016/02/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2613,2016/02/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2614,2016/03/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2615,2016/03/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2616,2016/03/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2617,2016/03/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2618,2016/03/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2619,2016/03/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2620,2016/03/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2621,2016/03/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2622,2016/03/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2623,2016/03/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2624,2016/03/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2625,2016/03/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2626,2016/03/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2627,2016/03/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2628,2016/03/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2629,2016/03/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2630,2016/03/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2631,2016/03/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2632,2016/03/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2633,2016/03/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2634,2016/03/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2635,2016/03/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2636,2016/03/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2637,2016/03/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2638,2016/03/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2639,2016/03/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2640,2016/03/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2641,2016/03/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2642,2016/03/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2643,2016/03/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2644,2016/03/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2645,2016/04/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2646,2016/04/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2647,2016/04/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2648,2016/04/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2649,2016/04/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2650,2016/04/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2651,2016/04/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2652,2016/04/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2653,2016/04/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2654,2016/04/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2655,2016/04/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2656,2016/04/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2657,2016/04/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2658,2016/04/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2659,2016/04/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2660,2016/04/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2661,2016/04/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2662,2016/04/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2663,2016/04/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2664,2016/04/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2665,2016/04/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2666,2016/04/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2667,2016/04/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2668,2016/04/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2669,2016/04/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2670,2016/04/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2671,2016/04/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2672,2016/04/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2673,2016/04/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2674,2016/04/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2675,2016/05/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2676,2016/05/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2677,2016/05/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2678,2016/05/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2679,2016/05/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2680,2016/05/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2681,2016/05/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2682,2016/05/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2683,2016/05/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2684,2016/05/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2685,2016/05/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2686,2016/05/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2687,2016/05/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2688,2016/05/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2689,2016/05/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2690,2016/05/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2691,2016/05/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2692,2016/05/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2693,2016/05/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2694,2016/05/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2695,2016/05/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2696,2016/05/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2697,2016/05/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2698,2016/05/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2699,2016/05/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2700,2016/05/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2701,2016/05/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2702,2016/05/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2703,2016/05/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2704,2016/05/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2705,2016/05/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2706,2016/06/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2707,2016/06/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2708,2016/06/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2709,2016/06/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2710,2016/06/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2711,2016/06/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2712,2016/06/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2713,2016/06/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2714,2016/06/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2715,2016/06/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2716,2016/06/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2717,2016/06/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2718,2016/06/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2719,2016/06/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2720,2016/06/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2721,2016/06/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2722,2016/06/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2723,2016/06/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2724,2016/06/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2725,2016/06/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2726,2016/06/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2727,2016/06/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2728,2016/06/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2729,2016/06/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2730,2016/06/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2731,2016/06/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2732,2016/06/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2733,2016/06/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2734,2016/06/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2735,2016/06/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2736,2016/07/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2737,2016/07/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2738,2016/07/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2739,2016/07/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2740,2016/07/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2741,2016/07/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2742,2016/07/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2743,2016/07/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2744,2016/07/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2745,2016/07/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2746,2016/07/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2747,2016/07/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2748,2016/07/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2749,2016/07/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2750,2016/07/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2751,2016/07/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2752,2016/07/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2753,2016/07/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2754,2016/07/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2755,2016/07/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2756,2016/07/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2757,2016/07/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2758,2016/07/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2759,2016/07/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2760,2016/07/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2761,2016/07/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2762,2016/07/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2763,2016/07/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2764,2016/07/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2765,2016/07/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2766,2016/07/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2767,2016/08/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2768,2016/08/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2769,2016/08/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2770,2016/08/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2771,2016/08/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2772,2016/08/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2773,2016/08/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2774,2016/08/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2775,2016/08/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2776,2016/08/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2777,2016/08/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2778,2016/08/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2779,2016/08/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2780,2016/08/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2781,2016/08/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2782,2016/08/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2783,2016/08/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2784,2016/08/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2785,2016/08/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2786,2016/08/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2787,2016/08/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2788,2016/08/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2789,2016/08/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2790,2016/08/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2791,2016/08/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2792,2016/08/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2793,2016/08/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2794,2016/08/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2795,2016/08/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2796,2016/08/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2797,2016/08/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2798,2016/09/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2799,2016/09/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2800,2016/09/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2801,2016/09/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2802,2016/09/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2803,2016/09/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2804,2016/09/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2805,2016/09/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2806,2016/09/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2807,2016/09/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2808,2016/09/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2809,2016/09/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2810,2016/09/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2811,2016/09/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2812,2016/09/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2813,2016/09/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2814,2016/09/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2815,2016/09/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2816,2016/09/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2817,2016/09/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2818,2016/09/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2819,2016/09/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2820,2016/09/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2821,2016/09/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2822,2016/09/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2823,2016/09/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2824,2016/09/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2825,2016/09/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2826,2016/09/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2827,2016/09/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2828,2016/10/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2829,2016/10/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2830,2016/10/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2831,2016/10/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2832,2016/10/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2833,2016/10/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2834,2016/10/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2835,2016/10/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2836,2016/10/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2837,2016/10/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2838,2016/10/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2839,2016/10/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2840,2016/10/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2841,2016/10/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2842,2016/10/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2843,2016/10/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2844,2016/10/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2845,2016/10/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2846,2016/10/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2847,2016/10/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2848,2016/10/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2849,2016/10/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2850,2016/10/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2851,2016/10/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2852,2016/10/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2853,2016/10/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2854,2016/10/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2855,2016/10/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2856,2016/10/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2857,2016/10/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2858,2016/10/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2859,2016/11/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2860,2016/11/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2861,2016/11/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2862,2016/11/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2863,2016/11/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2864,2016/11/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2865,2016/11/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2866,2016/11/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2867,2016/11/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2868,2016/11/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2869,2016/11/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2870,2016/11/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2871,2016/11/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2872,2016/11/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2873,2016/11/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2874,2016/11/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2875,2016/11/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2876,2016/11/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2877,2016/11/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2878,2016/11/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2879,2016/11/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2880,2016/11/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2881,2016/11/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2882,2016/11/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2883,2016/11/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2884,2016/11/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2885,2016/11/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2886,2016/11/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2887,2016/11/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2888,2016/11/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2889,2016/12/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2890,2016/12/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2891,2016/12/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2892,2016/12/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2893,2016/12/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2894,2016/12/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2895,2016/12/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2896,2016/12/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2897,2016/12/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2898,2016/12/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2899,2016/12/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2900,2016/12/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2901,2016/12/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2902,2016/12/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2903,2016/12/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2904,2016/12/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2905,2016/12/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2906,2016/12/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2907,2016/12/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2908,2016/12/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2909,2016/12/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2910,2016/12/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2911,2016/12/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2912,2016/12/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2913,2016/12/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2914,2016/12/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2915,2016/12/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2916,2016/12/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2917,2016/12/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2918,2016/12/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2919,2016/12/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2920,2017/01/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2921,2017/01/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2922,2017/01/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2923,2017/01/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2924,2017/01/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2925,2017/01/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2926,2017/01/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2927,2017/01/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2928,2017/01/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2929,2017/01/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2930,2017/01/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2931,2017/01/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2932,2017/01/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2933,2017/01/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2934,2017/01/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2935,2017/01/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2936,2017/01/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2937,2017/01/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2938,2017/01/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2939,2017/01/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2940,2017/01/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2941,2017/01/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2942,2017/01/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2943,2017/01/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2944,2017/01/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2945,2017/01/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2946,2017/01/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2947,2017/01/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2948,2017/01/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
2949,2017/01/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
