,date,block_size,av_transaction_size,av_transaction_value,market_cap,top_100_percent,confirmation_time,fee_reward,tweets,median_transaction_value,sent_addresses,hashrate,mining_profitability,transactions,google_trends,active_addresses,difficulty,send_usd,median_transaction_size,full_name,coin
2521,2015/11/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2522,2015/11/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2523,2015/12/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2524,2015/12/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2525,2015/12/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2526,2015/12/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2527,2015/12/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2528,2015/12/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2529,2015/12/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2530,2015/12/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2531,2015/12/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2532,2015/12/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2533,2015/12/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2534,2015/12/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2535,2015/12/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2536,2015/12/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2537,2015/12/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2538,2015/12/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2539,2015/12/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2540,2015/12/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2541,2015/12/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2542,2015/12/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2543,2015/12/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2544,2015/12/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2545,2015/12/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2546,2015/12/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2547,2015/12/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2548,2015/12/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2549,2015/12/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2550,2015/12/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2551,2015/12/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2552,2015/12/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2553,2015/12/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2554,2016/01/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2555,2016/01/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2556,2016/01/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2557,2016/01/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2558,2016/01/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2559,2016/01/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2560,2016/01/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2561,2016/01/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2562,2016/01/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2563,2016/01/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2564,2016/01/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2565,2016/01/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2566,2016/01/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2567,2016/01/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2568,2016/01/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2569,2016/01/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2570,2016/01/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2571,2016/01/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2572,2016/01/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2573,2016/01/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2574,2016/01/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2575,2016/01/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2576,2016/01/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2577,2016/01/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2578,2016/01/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2579,2016/01/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2580,2016/01/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2581,2016/01/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2582,2016/01/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2583,2016/01/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2584,2016/01/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2585,2016/02/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2586,2016/02/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2587,2016/02/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2588,2016/02/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2589,2016/02/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2590,2016/02/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2591,2016/02/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2592,2016/02/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2593,2016/02/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2594,2016/02/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2595,2016/02/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2596,2016/02/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2597,2016/02/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2598,2016/02/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2599,2016/02/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2600,2016/02/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2601,2016/02/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2602,2016/02/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2603,2016/02/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2604,2016/02/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2605,2016/02/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2606,2016/02/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2607,2016/02/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2608,2016/02/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2609,2016/02/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2610,2016/02/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2611,2016/02/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2612,2016/02/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2613,2016/02/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2614,2016/03/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2615,2016/03/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2616,2016/03/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2617,2016/03/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2618,2016/03/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2619,2016/03/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2620,2016/03/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2621,2016/03/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2622,2016/03/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2623,2016/03/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2624,2016/03/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2625,2016/03/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2626,2016/03/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2627,2016/03/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2628,2016/03/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2629,2016/03/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2630,2016/03/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2631,2016/03/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2632,2016/03/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2633,2016/03/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2634,2016/03/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2635,2016/03/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2636,2016/03/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2637,2016/03/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2638,2016/03/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2639,2016/03/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2640,2016/03/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2641,2016/03/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2642,2016/03/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2643,2016/03/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2644,2016/03/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2645,2016/04/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2646,2016/04/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2647,2016/04/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2648,2016/04/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2649,2016/04/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2650,2016/04/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2651,2016/04/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2652,2016/04/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2653,2016/04/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2654,2016/04/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2655,2016/04/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2656,2016/04/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2657,2016/04/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2658,2016/04/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2659,2016/04/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2660,2016/04/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2661,2016/04/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2662,2016/04/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2663,2016/04/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2664,2016/04/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2665,2016/04/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2666,2016/04/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2667,2016/04/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2668,2016/04/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2669,2016/04/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2670,2016/04/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2671,2016/04/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2672,2016/04/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2673,2016/04/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2674,2016/04/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2675,2016/05/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2676,2016/05/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2677,2016/05/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2678,2016/05/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2679,2016/05/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2680,2016/05/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2681,2016/05/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2682,2016/05/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2683,2016/05/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2684,2016/05/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2685,2016/05/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2686,2016/05/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2687,2016/05/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2688,2016/05/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2689,2016/05/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2690,2016/05/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2691,2016/05/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2692,2016/05/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2693,2016/05/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2694,2016/05/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2695,2016/05/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2696,2016/05/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2697,2016/05/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2698,2016/05/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2699,2016/05/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2700,2016/05/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2701,2016/05/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2702,2016/05/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2703,2016/05/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2704,2016/05/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2705,2016/05/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2706,2016/06/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2707,2016/06/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2708,2016/06/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2709,2016/06/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2710,2016/06/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2711,2016/06/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2712,2016/06/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2713,2016/06/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2714,2016/06/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2715,2016/06/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2716,2016/06/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2717,2016/06/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2718,2016/06/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2719,2016/06/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2720,2016/06/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2721,2016/06/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2722,2016/06/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2723,2016/06/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2724,2016/06/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2725,2016/06/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2726,2016/06/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2727,2016/06/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2728,2016/06/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2729,2016/06/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2730,2016/06/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2731,2016/06/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2732,2016/06/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2733,2016/06/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2734,2016/06/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2735,2016/06/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2736,2016/07/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2737,2016/07/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2738,2016/07/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2739,2016/07/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2740,2016/07/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2741,2016/07/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2742,2016/07/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2743,2016/07/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2744,2016/07/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2745,2016/07/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2746,2016/07/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2747,2016/07/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2748,2016/07/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2749,2016/07/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2750,2016/07/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2751,2016/07/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2752,2016/07/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2753,2016/07/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2754,2016/07/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2755,2016/07/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2756,2016/07/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2757,2016/07/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2758,2016/07/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2759,2016/07/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2760,2016/07/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2761,2016/07/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2762,2016/07/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2763,2016/07/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2764,2016/07/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2765,2016/07/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2766,2016/07/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2767,2016/08/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2768,2016/08/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2769,2016/08/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2770,2016/08/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2771,2016/08/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2772,2016/08/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2773,2016/08/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2774,2016/08/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2775,2016/08/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2776,2016/08/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2777,2016/08/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2778,2016/08/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2779,2016/08/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2780,2016/08/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2781,2016/08/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2782,2016/08/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2783,2016/08/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2784,2016/08/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2785,2016/08/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2786,2016/08/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2787,2016/08/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2788,2016/08/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2789,2016/08/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2790,2016/08/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2791,2016/08/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2792,2016/08/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2793,2016/08/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2794,2016/08/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2795,2016/08/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2796,2016/08/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2797,2016/08/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2798,2016/09/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2799,2016/09/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2800,2016/09/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2801,2016/09/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2802,2016/09/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2803,2016/09/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2804,2016/09/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2805,2016/09/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2806,2016/09/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2807,2016/09/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2808,2016/09/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2809,2016/09/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2810,2016/09/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2811,2016/09/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2812,2016/09/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2813,2016/09/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2814,2016/09/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2815,2016/09/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2816,2016/09/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2817,2016/09/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2818,2016/09/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2819,2016/09/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2820,2016/09/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2821,2016/09/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2822,2016/09/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2823,2016/09/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2824,2016/09/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2825,2016/09/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2826,2016/09/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2827,2016/09/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2828,2016/10/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2829,2016/10/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2830,2016/10/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2831,2016/10/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2832,2016/10/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2833,2016/10/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2834,2016/10/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2835,2016/10/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2836,2016/10/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2837,2016/10/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2838,2016/10/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2839,2016/10/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2840,2016/10/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2841,2016/10/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2842,2016/10/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2843,2016/10/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2844,2016/10/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2845,2016/10/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2846,2016/10/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2847,2016/10/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2848,2016/10/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2849,2016/10/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2850,2016/10/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2851,2016/10/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2852,2016/10/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2853,2016/10/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2854,2016/10/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2855,2016/10/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2856,2016/10/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2857,2016/10/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2858,2016/10/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2859,2016/11/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2860,2016/11/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2861,2016/11/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2862,2016/11/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2863,2016/11/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2864,2016/11/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2865,2016/11/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2866,2016/11/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2867,2016/11/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2868,2016/11/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2869,2016/11/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2870,2016/11/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2871,2016/11/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2872,2016/11/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2873,2016/11/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2874,2016/11/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2875,2016/11/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2876,2016/11/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2877,2016/11/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2878,2016/11/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2879,2016/11/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2880,2016/11/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2881,2016/11/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2882,2016/11/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2883,2016/11/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2884,2016/11/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
2885,2016/11/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
