,date,block_size,sent_addresses,hashrate,confirmation_time,median_transaction_value,google_trends,transactions,send_usd,mining_profitability,av_transaction_size,difficulty,market_cap,active_addresses,tweets,top_100_percent,fee_reward,av_transaction_value,median_transaction_size,full_name,coin
2046,2019/08/29,334.145,928,5833484209,1.01,1171,,1642,2524738,,,82.516,33674768,1292,null,61.114,,1541,,reddcoin,rdd
2047,2019/08/30,339.445,825,6000092018,1.018,1260,,1591,2524417,,,82.657,34052964,1227,null,61.112,,1589,,reddcoin,rdd
2048,2019/08/31,323.183,863,5636242677,1.03,1257,,1576,2433100,,,79.995,33575187,1195,null,61.112,,1544,,reddcoin,rdd
2049,2019/09/01,328.166,820,5396298663,1.006,1385,,1571,2551835,,,76.458,33005586,1131,null,61.111,,1624,,reddcoin,rdd
2050,2019/09/02,339.826,943,5374500878,0.997,1154,,1686,2488131,,,75.27,33661081,1354,null,61.102,,1477,,reddcoin,rdd
2051,2019/09/03,327.336,861,5937095658,0.98,1316,,1665,2817290,,,79.882,38143916,1366,null,61.101,,1692,,reddcoin,rdd
2052,2019/09/04,338.128,939,5290020881,1.033,1339,,1649,2790582,,,75.01,38073503,1312,21,61.1,,1692,,reddcoin,rdd
2053,2019/09/05,327.536,870,5399129345,0.992,1353,,1629,2982673,,,74.856,38301348,1241,29,61.098,,1836,,reddcoin,rdd
2054,2019/09/06,315.548,825,5753479492,0.996,1341,,1587,2889375,,,78.907,38964181,1212,null,61.084,,1821,,reddcoin,rdd
2055,2019/09/07,329.014,882,5747836524,0.994,1362,,1637,2946866,,,79.44,37996005,1294,null,61.081,,1807,,reddcoin,rdd
2056,2019/09/08,329.142,835,5634817560,1.023,1373,,1556,2825100,,,78.775,38776983,1179,null,61.187,,1817,,reddcoin,rdd
2057,2019/09/09,332.671,1000,5496876480,1.021,1356,,1640,2918932,,,77.138,39372319,1315,37,61.186,,1781,,reddcoin,rdd
2058,2019/09/10,333.667,984,5447901795,0.992,1347,,1691,3176246,,,75.985,40678196,1348,38,61.117,,1878,,reddcoin,rdd
2059,2019/09/11,338.971,873,5467597193,0.988,1508,,1639,3565914,,,75.757,39142114,1195,20,61.049,,2178,,reddcoin,rdd
2060,2019/09/12,332.237,822,5383723765,1.017,1346,,1630,3006736,,,75.271,39456214,1221,16,61.019,,1847,,reddcoin,rdd
2061,2019/09/13,328.378,792,4981513855,1.04,1509,,1534,3001717,,,70.337,40756924,1125,null,61.011,,1964,,reddcoin,rdd
2062,2019/09/14,347.373,945,4555500870,0.996,1407,,1684,3125865,,,64.434,40837050,1357,null,61.002,,1856,,reddcoin,rdd
2063,2019/09/15,325.602,868,5444976919,0.979,1725,,1639,3315530,,,73.056,40429998,1196,null,60.991,,2023,,reddcoin,rdd
2064,2019/09/16,343,935,5565053228,0.965,1472,,1752,3360787,,,75.566,40645827,1220,null,60.986,,1922,,reddcoin,rdd
2065,2019/09/17,353.924,978,5730854118,1.011,1561,,1651,3235463,,,78.517,39991944,1478,null,60.985,,1968,,reddcoin,rdd
2066,2019/09/18,394.724,981,5607315632,1.023,1424,,1740,3134053,,,77.94,39992084,1671,null,60.984,,1801,,reddcoin,rdd
2067,2019/09/19,365.92,951,5477883939,0.984,1391,,1759,3304642,,,76.823,39195159,1296,null,61.023,,1879,,reddcoin,rdd
2068,2019/09/20,338.653,875,5634352727,1.001,1503,,1659,3220624,,,77.409,39371356,1224,null,61.014,,1941,,reddcoin,rdd
2069,2019/09/21,330.323,827,5412517519,1.032,1820,,1532,3154695,,,76.237,39203598,1125,null,61.014,,2066,,reddcoin,rdd
2070,2019/09/22,324.397,818,5453565765,0.972,1933,,1622,3416966,,,75.655,39093184,1114,null,61.013,,2109,,reddcoin,rdd
2071,2019/09/23,316.065,806,5737937807,1.024,1454,,1559,2924572,,,78.438,38652904,1141,null,61.012,,1877,,reddcoin,rdd
2072,2019/09/24,338.772,922,5177975508,1.018,1303,,1659,2814306,,,73.94,36212875,1165,null,60.989,,1696,,reddcoin,rdd
2073,2019/09/25,358.404,912,6531997537,0.97,1224,,1744,2674950,,,87.699,31870394,1327,null,60.936,,1535,,reddcoin,rdd
2074,2019/09/26,354.463,971,5917145002,1.018,1135,,1701,2498729,,,83.662,30292057,1237,null,60.931,,1470,,reddcoin,rdd
2075,2019/09/27,332.294,861,5935448269,1.004,1310,,1601,2418575,,,83.276,29405276,1154,63,60.937,,1511,,reddcoin,rdd
2076,2019/09/28,332.911,845,5927332928,0.991,1585,,1603,2738374,,,83.267,31567076,1119,26,60.936,,1712,,reddcoin,rdd
2077,2019/09/29,337.181,802,6731134182,1.047,1862,,1544,2911163,,,91.665,30934360,1105,26,60.835,,1889,,reddcoin,rdd
2078,2019/09/30,335.03,916,5780845308,0.984,1142,,1683,2484692,,,82.497,29941302,1276,52,60.815,,1477,,reddcoin,rdd
2079,2019/10/01,342.537,891,6182264209,1.017,1593,,1595,2618245,,,84.397,30916044,1196,null,60.815,,1642,,reddcoin,rdd
2080,2019/10/02,325.528,921,6547157287,0.952,1122,,1705,2509226,,,88.925,30012759,1306,null,60.808,,1475,,reddcoin,rdd
2081,2019/10/03,325.737,814,6897931373,1.02,1403,,1550,2403694,,,93.962,29853555,1205,null,60.807,,1552,,reddcoin,rdd
2082,2019/10/04,324.467,814,5800351940,1.066,1247,,1499,2277852,,,83.943,29840148,1217,null,60.804,,1521,,reddcoin,rdd
2083,2019/10/05,324.155,874,5732644116,0.952,1152,,1695,2581655,,,80.207,30023688,1246,26,60.781,,1523,,reddcoin,rdd
2084,2019/10/06,348.394,847,5876713373,1.056,866.706,,1619,2245111,,,81.049,29413583,1250,18,60.761,,1390,,reddcoin,rdd
2085,2019/10/07,340.748,871,5090154935,1.016,1284,,1571,2369104,,,73.272,29180489,1248,22,60.746,,1511,,reddcoin,rdd
2086,2019/10/08,327.502,842,5619403172,0.966,1353,,1667,2598312,,,76.484,30200441,1144,16,60.745,,1560,,reddcoin,rdd
2087,2019/10/09,344.514,838,5429759795,1.036,1222,,1592,2574836,,,75.974,31249121,1195,61,60.685,,1619,,reddcoin,rdd
2088,2019/10/10,330.742,849,5642275250,0.97,1487,,1711,2795327,,,77.368,31452242,1173,63,60.719,,1636,,reddcoin,rdd
2089,2019/10/11,345.807,890,5635704946,1.009,1202,,1700,2510518,,,77.7,29968581,1213,52,60.718,,1477,,reddcoin,rdd
2090,2019/10/12,320.226,835,5097485576,1.047,1173,,1542,2252239,,,72.764,30183858,1122,33,60.7,,1461,,reddcoin,rdd
2091,2019/10/13,324.851,857,4753185922,0.989,1139,,1653,2453179,,,66.99,30191471,1198,34,60.699,,1486,,reddcoin,rdd
2092,2019/10/14,311.27,861,4949947035,0.988,1301,,1586,2437496,,,67.968,30608913,1138,58,60.698,,1541,,reddcoin,rdd
2093,2019/10/15,315.67,806,5149959783,0.969,1419,,1619,2531014,,,70.221,29951465,1104,32,60.641,,1563,,reddcoin,rdd
2094,2019/10/16,348.057,841,5405248049,1.018,1185,,1637,2398143,,,73.782,29509720,1195,10,60.64,,1468,,reddcoin,rdd
2095,2019/10/17,354.095,903,5021002675,1.001,1311,,1605,2458162,,,70.889,29719425,1208,44,60.632,,1532,,reddcoin,rdd
2096,2019/10/18,318.515,850,5308087712,0.973,1237,,1619,2306471,,,72.464,28829932,1145,430,60.632,,1426,,reddcoin,rdd
2097,2019/10/19,320.54,812,5403140349,1.01,1367,,1576,2338826,,,74.095,28883710,1125,28,60.631,,1486,,reddcoin,rdd
2098,2019/10/20,330.619,878,5590953779,0.99,1191,,1653,2346350,,,76.08,28691271,1240,22,60.63,,1419,,reddcoin,rdd
2099,2019/10/21,336.155,848,5316896377,1.018,1149,,1602,2297703,,,74.921,29810450,1195,28,60.654,,1437,,reddcoin,rdd
2100,2019/10/22,332.684,862,6012897338,0.976,1177,,1685,2467932,,,81.739,27847191,1267,null,60.655,,1468,,reddcoin,rdd
2101,2019/10/23,353.18,946,5849722437,1.003,1097,,1686,2229565,,,80.878,25942111,1336,null,60.618,,1323,,reddcoin,rdd
2102,2019/10/24,341.075,971,5464903081,1.032,944.745,,1646,1988321,,,77.462,25090509,1283,null,60.582,,1209,,reddcoin,rdd
2103,2019/10/25,367.121,1001,5959772322,0.964,851.569,,1833,2136663,,,81.645,24906937,1463,22,60.571,,1167,,reddcoin,rdd
2104,2019/10/26,349.278,856,6786942336,1.017,1090,,1631,2277401,,,91.881,28478900,1276,26,60.564,,1401,,reddcoin,rdd
2105,2019/10/27,339.111,903,6357675320,0.996,1021,,1670,2343823,,,89.074,28488405,1296,29,60.468,,1404,,reddcoin,rdd
2106,2019/10/28,353.916,961,6133502074,1.012,1019,,1701,2372512,,,86.645,28539093,1333,50,60.508,,1395,,reddcoin,rdd
2107,2019/10/29,349.951,985,6572535377,1.012,1284,,1691,3869218,,,90.909,27598537,1326,null,60.895,,2289,,reddcoin,rdd
2108,2019/10/30,369.387,956,5984119312,1.023,1084,,1689,2372602,,,85.199,27053938,1350,null,60.852,,1408,,reddcoin,rdd
2109,2019/10/31,337.197,794,6259428429,1.013,1243,,1580,2209936,,,87.731,27430920,1159,null,60.85,,1401,,reddcoin,rdd
2110,2019/11/01,331.327,896,6083928639,1.003,1312,,1618,2331878,,,85.356,25894058,1239,null,60.931,,1441,,reddcoin,rdd
2111,2019/11/02,328.852,862,6386419691,1.006,1264,,1608,2173919,,,87.636,25849896,1143,null,60.93,,1355,,reddcoin,rdd
2112,2019/11/03,344.972,801,6039069058,1.018,1298,,1580,2156038,,,85.38,25730026,1111,null,60.918,,1368,,reddcoin,rdd
2113,2019/11/04,336.655,935,5891671909,1.029,1169,,1615,2137479,,,82.894,26033996,1282,null,60.927,,1324,,reddcoin,rdd
2114,2019/11/05,394.848,878,5767824408,1.021,1095,,1612,2172812,,,81.449,26244999,1232,23,61.033,,1348,,reddcoin,rdd
2115,2019/11/06,338.216,979,5695774044,0.973,1088,,1696,2167138,,,79.841,25610892,1262,null,61.031,,1278,,reddcoin,rdd
2116,2019/11/07,362.292,900,6750433570,0.988,1257,,1712,2320343,,,90.033,25753438,1258,null,61.027,,1360,,reddcoin,rdd
2117,2019/11/08,344.921,910,6297350340,0.992,942.171,,1713,2056134,,,88.471,25103910,1293,null,61.016,,1202,,reddcoin,rdd
2118,2019/11/09,361.299,929,7499174812,0.98,798.651,,1724,1908004,,,99.634,24487741,1395,null,61.009,,1109,,reddcoin,rdd
2119,2019/11/10,359.128,984,6384000864,1.047,868.124,,1654,1935157,,,91.1,24201753,1313,null,61.007,,1170,,reddcoin,rdd
2120,2019/11/11,361.802,937,5956463424,1.031,866.443,,1681,1914244,,,84.733,23986320,1382,null,61.01,,1142,,reddcoin,rdd
2121,2019/11/12,350.969,975,5378107379,1.009,936.452,,1717,1994865,,,76.775,23707292,1297,null,60.94,,1163,,reddcoin,rdd
2122,2019/11/13,342.544,884,5548500093,1.017,1000,,1600,1986204,,,76.942,24998501,1175,51,60.939,,1246,,reddcoin,rdd
2123,2019/11/14,368.836,1013,5262087981,1.011,862.264,,1732,1938101,,,74.168,23237183,1372,null,60.947,,1119,,reddcoin,rdd
2124,2019/11/15,333.493,937,5116525588,0.997,889.555,,1653,1861936,,,71.844,23895376,1244,null,60.944,,1129,,reddcoin,rdd
2125,2019/11/16,334.846,906,5199530939,0.997,946.951,,1658,1928690,,,71.861,23537420,1218,null,60.943,,1163,,reddcoin,rdd
2126,2019/11/17,343.537,902,5470616159,0.979,867.309,,1692,1906015,,,74.661,23434710,1349,null,60.874,,1126,,reddcoin,rdd
2127,2019/11/18,386.374,1190,5850640658,0.97,511.47,,1954,1952622,,,79.102,22830494,1490,null,60.863,,1003,,reddcoin,rdd
2128,2019/11/19,394.263,966,5951997582,1.022,439.174,,1857,1693303,,,81.542,21989635,1377,null,60.868,,912.253,,reddcoin,rdd
2129,2019/11/20,354.965,972,5937235197,0.974,790.551,,1780,1858020,,,81.815,22786879,1373,null,60.867,,1045,,reddcoin,rdd
2130,2019/11/21,335.298,928,5917048385,0.995,810.638,,1670,1768164,,,81.992,22042922,1230,null,60.858,,1059,,reddcoin,rdd
2131,2019/11/22,372.425,1070,6626377817,0.961,481.705,,1847,1680720,,,88.513,20735024,1514,null,60.866,,911.122,,reddcoin,rdd
2132,2019/11/23,355.034,1000,6858604150,0.996,721.445,,1713,1665657,,,93.219,20439751,1363,null,60.875,,973.455,,reddcoin,rdd
2133,2019/11/24,330.117,919,6221271485,1.032,807.969,,1609,1657860,,,88.057,20578528,1207,null,60.874,,1034,,reddcoin,rdd
2134,2019/11/25,350.59,955,6179133529,1.011,750.022,,1670,1609137,,,85.848,19646434,1279,null,60.913,,965.73,,reddcoin,rdd
2135,2019/11/26,325.286,917,6003607656,0.995,754.353,,1607,1542129,,,84.473,19654399,1265,null,60.916,,963.041,,reddcoin,rdd
2136,2019/11/27,336.042,940,6156291346,1.015,817.479,,1605,1934320,,,84.697,20048002,1242,null,61.058,,1207,,reddcoin,rdd
2137,2019/11/28,340.677,881,5701239703,1.011,861.49,,1606,1703687,,,80.962,21364345,1196,null,61.027,,1061,,reddcoin,rdd
2138,2019/11/29,337.319,970,5744297302,1.011,800.868,,1645,1675799,,,79.844,21371880,1288,null,61.024,,1020,,reddcoin,rdd
2139,2019/11/30,342.808,1036,5850413581,0.982,757.734,,1689,1658011,,,80.384,21380717,1423,null,61.022,,982.833,,reddcoin,rdd
2140,2019/12/01,341.545,941,5802438570,1.004,798.43,,1638,1609092,,,80.335,19786600,1278,null,61.019,,982.352,,reddcoin,rdd
2141,2019/12/02,331.015,895,5480207861,1.04,867.38,,1557,1609702,,,77.696,20138784,1188,null,60.994,,1038,,reddcoin,rdd
2142,2019/12/03,331.124,971,5824436736,0.967,883.458,,1711,1769548,,,79.723,20115299,1220,null,61.048,,1035,,reddcoin,rdd
2143,2019/12/04,369.587,1009,5351005238,1.03,721.707,,1705,1740376,,,75.429,19977545,1393,null,61.352,,1021,,reddcoin,rdd
2144,2019/12/05,348.937,995,5229901867,1.014,804.624,,1650,1634609,,,73.002,18994071,1239,35,61.344,,996.025,,reddcoin,rdd
2145,2019/12/06,350.529,990,5503635767,0.982,788.602,,1685,1664829,,,74.848,18789804,1265,39,61.338,,991.234,,reddcoin,rdd
2146,2019/12/07,336.701,941,5281874303,1.005,703.62,,1655,1522184,,,73.864,18670214,1296,null,61.322,,921.3,,reddcoin,rdd
2147,2019/12/08,318.292,854,5236646401,0.999,846.363,,1584,1591481,,,73.206,19052986,1179,null,61.306,,1009,,reddcoin,rdd
2148,2019/12/09,330.194,899,5546117951,0.982,714.426,,1652,1562992,,,75.341,19014741,1196,null,61.301,,947.394,,reddcoin,rdd
2149,2019/12/10,336.306,878,5703225234,0.993,722.76,,1656,1577287,,,77.829,18278499,1269,null,61.256,,958.013,,reddcoin,rdd
2150,2019/12/11,359.635,1029,5508582522,1.023,428.723,,1752,1348484,,,77.214,18074506,1459,null,61.253,,770.513,,reddcoin,rdd
2151,2019/12/12,320.229,857,5565463579,0.982,650.278,,1643,1378850,,,77.242,17872001,1250,11,61.323,,843.028,,reddcoin,rdd
2152,2019/12/13,343.076,838,5825674883,1.025,805.282,,1595,1446058,,,79.692,18180962,1202,23,61.353,,909.454,,reddcoin,rdd
2153,2019/12/14,326.411,924,5128886340,1.018,691.464,,1605,1405767,,,73.584,17952907,1184,10,61.356,,877.074,,reddcoin,rdd
2154,2019/12/15,327.558,956,5020847681,0.99,645.98,,1655,1377018,,,70.695,18073904,1247,null,61.356,,833.242,,reddcoin,rdd
2155,2019/12/16,326.501,902,5638740795,1.016,667.367,,1610,1396622,,,76.258,18002857,1158,null,61.347,,869.318,,reddcoin,rdd
2156,2019/12/17,336.39,921,5228637136,1.003,661.321,,1641,1392730,,,73.525,17346714,1227,null,61.3,,848.708,,reddcoin,rdd
2157,2019/12/18,339.12,971,5194318613,1.003,629.917,,1686,1374128,,,72.628,16987190,1256,null,61.303,,815.98,,reddcoin,rdd
2158,2019/12/19,326.706,908,5265200041,0.99,655.22,,1639,1401597,,,72.669,18233442,1221,null,61.31,,855.154,,reddcoin,rdd
2159,2019/12/20,358.721,1033,5360674439,1.001,618.43,,1743,1423260,,,73.487,17779055,1260,null,61.31,,817.867,,reddcoin,rdd
2160,2019/12/21,338.221,917,5247555186,1.019,692.13,,1640,1413729,,,73.104,17867331,1268,null,61.297,,864.599,,reddcoin,rdd
2161,2019/12/22,337.386,941,5284080827,0.978,665.15,,1705,1451179,,,73.136,17998369,1287,null,61.297,,852.7,,reddcoin,rdd
2162,2019/12/23,340.765,946,5298067348,0.98,764.582,,1691,1548038,,,73.288,18728782,1206,null,61.313,,917.591,,reddcoin,rdd
2163,2019/12/24,354.679,1006,5926038990,0.978,629.745,,1783,1611104,,,79.374,16983196,1341,null,61.106,,905.939,,reddcoin,rdd
2164,2019/12/25,418.238,953,6397030637,0.994,714.204,,1699,1637265,,,86.641,17922981,1304,null,61.127,,964.113,,reddcoin,rdd
2165,2019/12/26,346.606,921,6130547188,1.026,945.493,,1596,1933772,,,85.857,18490222,1179,73,61.124,,1212,,reddcoin,rdd
2166,2019/12/27,389.818,1040,6117300337,0.999,790.388,,1759,1905785,,,85.918,19460413,1718,47,61.108,,1084,,reddcoin,rdd
2167,2019/12/28,376.431,1030,6176894750,1.005,793.738,,1718,1879977,,,86.078,20453348,1405,null,61.176,,1094,,reddcoin,rdd
2168,2019/12/29,399.051,1012,6222624036,0.994,889.307,,1730,2077373,,,86.215,20794026,1419,null,61.156,,1204,,reddcoin,rdd
2169,2019/12/30,367.576,1042,6331421027,0.986,779.712,,1726,1939482,,,87.083,20627757,1596,null,61.129,,1127,,reddcoin,rdd
2170,2019/12/31,382.299,990,6460656766,0.989,751.23,,1729,1701934,,,88.506,20469367,1430,null,61.086,,987.778,,reddcoin,rdd
2171,2020/01/01,365.229,909,6434537438,1.011,772.577,,1637,1560541,,,89.021,19931081,1288,null,61.086,,957.569,,reddcoin,rdd
2172,2020/01/02,367.887,987,6701689457,0.971,711.456,,1751,1637055,,,91.234,19887918,1451,null,61.074,,935.05,,reddcoin,rdd
2173,2020/01/03,362.489,947,6985053448,0.988,717.193,,1719,1672635,,,95.139,20114152,1311,null,60.999,,973.074,,reddcoin,rdd
2174,2020/01/04,380.988,867,6893013156,1.025,726.89,,1647,1607294,,,95.538,20862477,1528,null,60.983,,976.253,,reddcoin,rdd
2175,2020/01/05,379.961,927,6621362897,1.016,676.515,,1741,1617345,,,93.492,20729372,1303,null,60.99,,928.975,,reddcoin,rdd
2176,2020/01/06,366.057,977,6597645647,0.993,781.623,,1705,1764081,,,92.234,20880133,1386,null,60.987,,1040,,reddcoin,rdd
2177,2020/01/07,491.995,968,6656185040,1.006,301.334,,2148,1988562,,,92.057,21834188,1348,null,60.902,,926.631,,reddcoin,rdd
2178,2020/01/08,389.538,908,6483324321,1.006,948.12,,1687,1932137,,,90.968,20787982,1233,null,60.871,,1145,,reddcoin,rdd
2179,2020/01/09,343.216,869,6577667731,1.02,825.494,,1588,1549079,,,90.941,19390175,1217,null,60.868,,978.302,,reddcoin,rdd
2180,2020/01/10,345.081,871,6493064387,0.988,786.209,,1630,1593428,,,90.468,19747090,1239,null,60.871,,978.911,,reddcoin,rdd
2181,2020/01/11,353.385,826,6202892979,1.036,937.223,,1564,1627306,,,87.924,19934869,1142,null,60.871,,1044,,reddcoin,rdd
2182,2020/01/12,365.583,879,7501253005,0.956,1087,,1719,1927276,,,101.167,20436733,1285,null,60.864,,1121,,reddcoin,rdd
2183,2020/01/13,340.307,851,7007392192,1.031,825.298,,1549,1550914,,,98.089,20025727,1142,null,60.861,,1003,,reddcoin,rdd
2184,2020/01/14,460.645,944,6886171859,1.009,892.04,,1699,1830631,,,96.349,21267605,1261,null,60.868,,1079,,reddcoin,rdd
2185,2020/01/15,378,1008,6581403095,1.026,788.935,,1696,1731012,,,93.397,21746607,1459,null,60.866,,1022,,reddcoin,rdd
2186,2020/01/16,381.024,925,5832884890,1.037,890.738,,1642,1748049,,,84.072,21394840,1236,67,60.868,,1065,,reddcoin,rdd
2187,2020/01/17,389.689,1055,5655730331,1.02,751.429,,1772,1734916,,,79.986,20796070,1491,55,60.882,,982.821,,reddcoin,rdd
2188,2020/01/18,359.997,980,5654709602,0.968,740.246,,1726,1666518,,,79.234,20147575,1286,null,60.931,,965.569,,reddcoin,rdd
2189,2020/01/19,383.175,995,5848024619,1.026,733.436,,1691,1581775,,,80.451,19507056,1356,null,60.933,,936.511,,reddcoin,rdd
2190,2020/01/20,375.975,993,5815664727,0.994,737.574,,1696,1596765,,,80.429,19250936,1421,null,60.931,,941.489,,reddcoin,rdd
2191,2020/01/21,361.552,958,6519405232,0.965,821.414,,1726,1720310,,,87.135,19523480,1346,null,60.928,,997.754,,reddcoin,rdd
2192,2020/01/22,352.211,928,6190862663,1.026,694.552,,1616,1475740,,,86.599,19356965,1284,null,60.926,,914.318,,reddcoin,rdd
2193,2020/01/23,367.663,960,6366967625,1.013,787.576,,1664,1669956,,,87.722,20115533,1350,null,60.996,,1004,,reddcoin,rdd
2194,2020/01/24,384.961,1007,5845526812,1.013,859.222,,1730,1822443,,,83.149,21253078,1409,null,61.005,,1056,,reddcoin,rdd
2195,2020/01/25,355.579,868,5797322786,0.987,858.521,,1635,1700338,,,80.995,20457769,1318,null,61.004,,1040,,reddcoin,rdd
2196,2020/01/26,378.986,1272,6407954534,0.969,790.725,,1829,1846091,,,86.223,20591511,1456,null,60.978,,1011,,reddcoin,rdd
2197,2020/01/27,423.271,1280,6706631672,0.982,738.184,,1808,1892894,,,90.459,20066291,1453,null,60.959,,1047,,reddcoin,rdd
2198,2020/01/28,392.771,1192,6859322821,1.003,796.76,,1753,1854871,,,93.663,21002483,1382,null,60.952,,1058,,reddcoin,rdd
2199,2020/01/29,380.976,1174,6884435225,1.001,775.931,,1733,1870851,,,95.026,20908830,1349,null,60.902,,1080,,reddcoin,rdd
2200,2020/01/30,375.29,1081,6817204095,0.986,835.229,,1726,1843605,,,94.567,21083753,1312,null,60.924,,1069,,reddcoin,rdd
2201,2020/01/31,365.727,1050,6728334122,1.015,834.907,,1658,1729021,,,94.071,21123875,1359,null,60.971,,1046,,reddcoin,rdd
2202,2020/02/01,354.848,957,6599876991,1.03,844.562,,1570,1660685,,,92.62,21427216,1175,null,60.985,,1058,,reddcoin,rdd
2203,2020/02/02,380.802,1107,6308125928,1.002,844.844,,1729,1900877,,,89.203,22511163,1298,null,60.98,,1100,,reddcoin,rdd
2204,2020/02/03,362.151,993,6327496463,1.008,871.884,,1648,1750146,,,88.151,21178890,1205,null,60.992,,1062,,reddcoin,rdd
2205,2020/02/04,371.57,1023,6326088369,1.018,848.1,,1670,1746963,,,87.94,21211547,1287,null,60.99,,1047,,reddcoin,rdd
2206,2020/02/05,397.492,1096,6174759530,0.997,784.538,,1784,1825929,,,86.669,21346998,1391,null,61.001,,1024,,reddcoin,rdd
2207,2020/02/06,385.384,1043,6097100269,1.013,887.114,,1742,1944867,,,85.451,23598547,1361,null,60.996,,1118,,reddcoin,rdd
2208,2020/02/07,380.952,1037,6164893210,0.999,917.184,,1722,1967356,,,85.43,24308716,1635,null,61.005,,1144,,reddcoin,rdd
2209,2020/02/08,374.635,933,5939275586,1.01,981.47,,1674,2011412,,,83.234,24660317,1309,null,61.01,,1202,,reddcoin,rdd
2210,2020/02/09,386.653,1021,6001406642,0.997,922.171,,1761,2082666,,,83.116,25128294,1422,null,61.014,,1184,,reddcoin,rdd
2211,2020/02/10,364.354,966,6206463730,1.011,1046,,1649,2021617,,,85.042,24591564,1227,null,61.007,,1226,,reddcoin,rdd
2212,2020/02/11,374.322,987,6123108820,0.987,907.375,,1750,2048951,,,84.759,24738430,1308,null,60.995,,1171,,reddcoin,rdd
2213,2020/02/12,394.614,1061,6642354155,0.961,881.221,,1901,2374727,,,89.709,27119955,1460,null,61.088,,1251,,reddcoin,rdd
2214,2020/02/13,400.961,1006,6428767863,1.05,845.085,,1765,2313043,,,89.363,29068141,1404,null,61.144,,1311,,reddcoin,rdd
2215,2020/02/14,392.737,1051,5964540823,0.989,1165,,1820,2712709,,,84.056,29244457,1388,null,61.221,,1490,,reddcoin,rdd
2216,2020/02/15,459.628,1082,5985571237,1.021,1111,,1814,2658843,,,83.501,31345656,1967,null,61.237,,1467,,reddcoin,rdd
2217,2020/02/16,393.251,1012,6107859082,0.991,1103,,1769,2515036,,,83.917,29554163,1374,49,61.234,,1425,,reddcoin,rdd
2218,2020/02/17,383.207,1009,5962865530,0.988,1043,,1759,2395545,,,83.659,28882055,1373,44,61.211,,1362,,reddcoin,rdd
2219,2020/02/18,368.568,957,6414134811,1.004,1077,,1694,2319753,,,87.383,28743487,1317,null,61.205,,1369,,reddcoin,rdd
2220,2020/02/19,376.783,1001,6435503172,0.963,1100,,1801,2537687,,,88.532,29252530,1385,null,61.228,,1411,,reddcoin,rdd
2221,2020/02/20,361.787,960,7622610980,0.976,962.141,,1725,2165484,,,101.342,26710956,1355,null,61.262,,1258,,reddcoin,rdd
2222,2020/02/21,374.944,878,7336888615,1.041,1035,,1632,2125452,,,101.759,26829145,1303,null,61.262,,1302,,reddcoin,rdd
2223,2020/02/22,363.172,858,7037744060,1.003,1098,,1619,2088863,,,98.934,26773797,1237,null,61.263,,1290,,reddcoin,rdd
2224,2020/02/23,359.56,898,6873027465,0.991,1338,,1621,2308308,,,96.544,27325275,1144,null,61.264,,1426,,reddcoin,rdd
2225,2020/02/24,367.377,888,6943003918,1.035,1272,,1582,2224011,,,96.614,26566165,1215,null,61.248,,1406,,reddcoin,rdd
2226,2020/02/25,377.883,972,6422091915,1.013,976.921,,1721,2133994,,,90.774,26265883,1306,null,61.266,,1240,,reddcoin,rdd
2227,2020/02/26,380.327,980,6303085969,1.026,986.539,,1690,2095096,,,89.084,24885942,1248,null,61.237,,1240,,reddcoin,rdd
