,block_size,active_addresses,transactions,sent_addresses,fee_reward,difficulty,hashrate,send_usd,mining_profitability,median_transaction_size,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,google_trends,top_100_percent,date,tweets,market_cap,full_name,coin
1780,,,,,,,,,,,,,,,,,2019/03/27,17,,siacoin,siacoin
1781,,,,,,,,,,,,,,,,,2019/03/28,25,,siacoin,siacoin
1782,,,,,,,,,,,,,,,,,2019/03/29,19,,siacoin,siacoin
1783,,,,,,,,,,,,,,,,,2019/03/30,20,,siacoin,siacoin
1784,,,,,,,,,,,,,,,,,2019/03/31,19,,siacoin,siacoin
1785,,,,,,,,,,,,,,,,,2019/04/01,38,,siacoin,siacoin
1786,,,,,,,,,,,,,,,,,2019/04/02,35,,siacoin,siacoin
1787,,,,,,,,,,,,,,,,,2019/04/03,37,,siacoin,siacoin
1788,,,,,,,,,,,,,,,,,2019/04/04,34,,siacoin,siacoin
1789,,,,,,,,,,,,,,,,,2019/04/05,28,,siacoin,siacoin
1790,,,,,,,,,,,,,,,,,2019/04/06,29,,siacoin,siacoin
1791,,,,,,,,,,,,,,,,,2019/04/07,54,,siacoin,siacoin
1792,,,,,,,,,,,,,,,,,2019/04/08,36,,siacoin,siacoin
1793,,,,,,,,,,,,,,,,,2019/04/09,26,,siacoin,siacoin
1794,,,,,,,,,,,,,,,,,2019/04/10,21,,siacoin,siacoin
1795,,,,,,,,,,,,,,,,,2019/04/11,26,,siacoin,siacoin
1796,,,,,,,,,,,,,,,,,2019/04/12,32,,siacoin,siacoin
1797,,,,,,,,,,,,,,,,,2019/04/13,20,,siacoin,siacoin
1798,,,,,,,,,,,,,,,,,2019/04/14,17,,siacoin,siacoin
1799,,,,,,,,,,,,,,,,,2019/04/15,22,,siacoin,siacoin
1800,,,,,,,,,,,,,,,,,2019/04/16,22,,siacoin,siacoin
1801,,,,,,,,,,,,,,,,,2019/04/17,35,,siacoin,siacoin
1802,,,,,,,,,,,,,,,,,2019/04/18,33,,siacoin,siacoin
1803,,,,,,,,,,,,,,,,,2019/04/19,20,,siacoin,siacoin
1804,,,,,,,,,,,,,,,,,2019/04/20,20,,siacoin,siacoin
1805,,,,,,,,,,,,,,,,,2019/04/21,24,,siacoin,siacoin
1806,,,,,,,,,,,,,,,,,2019/04/22,25,,siacoin,siacoin
1807,,,,,,,,,,,,,,,,,2019/04/23,21,,siacoin,siacoin
1808,,,,,,,,,,,,,,,,,2019/04/24,20,,siacoin,siacoin
1809,,,,,,,,,,,,,,,,,2019/04/25,20,,siacoin,siacoin
1810,,,,,,,,,,,,,,,,,2019/04/26,35,,siacoin,siacoin
1811,,,,,,,,,,,,,,,,,2019/04/27,21,,siacoin,siacoin
1812,,,,,,,,,,,,,,,,,2019/04/28,22,,siacoin,siacoin
1813,,,,,,,,,,,,,,,,,2019/04/29,28,,siacoin,siacoin
1814,,,,,,,,,,,,,,,,,2019/04/30,33,,siacoin,siacoin
1815,,,,,,,,,,,,,,,,,2019/05/01,21,,siacoin,siacoin
1816,,,,,,,,,,,,,,,,,2019/05/02,21,,siacoin,siacoin
1817,,,,,,,,,,,,,,,,,2019/05/03,22,,siacoin,siacoin
1818,,,,,,,,,,,,,,,,,2019/05/04,28,,siacoin,siacoin
1819,,,,,,,,,,,,,,,,,2019/05/05,19,,siacoin,siacoin
1820,,,,,,,,,,,,,,,,,2019/05/06,22,,siacoin,siacoin
1821,,,,,,,,,,,,,,,,,2019/05/07,20,,siacoin,siacoin
1822,,,,,,,,,,,,,,,,,2019/05/08,30,,siacoin,siacoin
1823,,,,,,,,,,,,,,,,,2019/05/09,18,,siacoin,siacoin
1824,,,,,,,,,,,,,,,,,2019/05/10,19,,siacoin,siacoin
1825,,,,,,,,,,,,,,,,,2019/05/11,29,,siacoin,siacoin
1826,,,,,,,,,,,,,,,,,2019/05/12,35,,siacoin,siacoin
1827,,,,,,,,,,,,,,,,,2019/05/13,28,,siacoin,siacoin
1828,,,,,,,,,,,,,,,,,2019/05/14,27,,siacoin,siacoin
1829,,,,,,,,,,,,,,,,,2019/05/15,44,,siacoin,siacoin
1830,,,,,,,,,,,,,,,,,2019/05/16,24,,siacoin,siacoin
1831,,,,,,,,,,,,,,,,,2019/05/17,44,,siacoin,siacoin
1832,,,,,,,,,,,,,,,,,2019/05/18,18,,siacoin,siacoin
1833,,,,,,,,,,,,,,,,,2019/05/19,22,,siacoin,siacoin
1834,,,,,,,,,,,,,,,,,2019/05/20,26,,siacoin,siacoin
1835,,,,,,,,,,,,,,,,,2019/05/21,34,,siacoin,siacoin
1836,,,,,,,,,,,,,,,,,2019/05/22,23,,siacoin,siacoin
1837,,,,,,,,,,,,,,,,,2019/05/23,24,,siacoin,siacoin
1838,,,,,,,,,,,,,,,,,2019/05/24,19,,siacoin,siacoin
1839,,,,,,,,,,,,,,,,,2019/05/25,19,,siacoin,siacoin
1840,,,,,,,,,,,,,,,,,2019/05/26,38,,siacoin,siacoin
1841,,,,,,,,,,,,,,,,,2019/05/27,23,,siacoin,siacoin
1842,,,,,,,,,,,,,,,,,2019/05/28,46,,siacoin,siacoin
1843,,,,,,,,,,,,,,,,,2019/05/29,31,,siacoin,siacoin
1844,,,,,,,,,,,,,,,,,2019/05/30,44,,siacoin,siacoin
1845,,,,,,,,,,,,,,,,,2019/05/31,20,,siacoin,siacoin
1846,,,,,,,,,,,,,,,,,2019/06/01,13,,siacoin,siacoin
1847,,,,,,,,,,,,,,,,,2019/06/02,22,,siacoin,siacoin
1848,,,,,,,,,,,,,,,,,2019/06/03,25,,siacoin,siacoin
1849,,,,,,,,,,,,,,,,,2019/06/04,22,,siacoin,siacoin
1850,,,,,,,,,,,,,,,,,2019/06/05,24,,siacoin,siacoin
1851,,,,,,,,,,,,,,,,,2019/06/06,23,,siacoin,siacoin
1852,,,,,,,,,,,,,,,,,2019/06/07,24,,siacoin,siacoin
1853,,,,,,,,,,,,,,,,,2019/06/08,15,,siacoin,siacoin
1854,,,,,,,,,,,,,,,,,2019/06/09,13,,siacoin,siacoin
1855,,,,,,,,,,,,,,,,,2019/06/10,29,,siacoin,siacoin
1856,,,,,,,,,,,,,,,,,2019/06/11,19,,siacoin,siacoin
1857,,,,,,,,,,,,,,,,,2019/06/12,27,,siacoin,siacoin
1858,,,,,,,,,,,,,,,,,2019/06/13,34,,siacoin,siacoin
1859,,,,,,,,,,,,,,,,,2019/06/14,22,,siacoin,siacoin
1860,,,,,,,,,,,,,,,,,2019/06/15,19,,siacoin,siacoin
1861,,,,,,,,,,,,,,,,,2019/06/16,18,,siacoin,siacoin
1862,,,,,,,,,,,,,,,,,2019/06/17,23,,siacoin,siacoin
1863,,,,,,,,,,,,,,,,,2019/06/18,29,,siacoin,siacoin
1864,,,,,,,,,,,,,,,,,2019/06/19,15,,siacoin,siacoin
1865,,,,,,,,,,,,,,,,,2019/06/20,23,,siacoin,siacoin
1866,,,,,,,,,,,,,,,,,2019/06/21,17,,siacoin,siacoin
1867,,,,,,,,,,,,,,,,,2019/06/22,18,,siacoin,siacoin
1868,,,,,,,,,,,,,,,,,2019/06/23,21,,siacoin,siacoin
1869,,,,,,,,,,,,,,,,,2019/06/24,20,,siacoin,siacoin
1870,,,,,,,,,,,,,,,,,2019/06/25,24,,siacoin,siacoin
1871,,,,,,,,,,,,,,,,,2019/06/26,33,,siacoin,siacoin
1872,,,,,,,,,,,,,,,,,2019/06/27,27,,siacoin,siacoin
1873,,,,,,,,,,,,,,,,,2019/06/28,30,,siacoin,siacoin
1874,,,,,,,,,,,,,,,,,2019/06/29,31,,siacoin,siacoin
1875,,,,,,,,,,,,,,,,,2019/06/30,19,,siacoin,siacoin
1876,,,,,,,,,,,,,,,,,2019/07/01,24,,siacoin,siacoin
1877,,,,,,,,,,,,,,,,,2019/07/02,21,,siacoin,siacoin
1878,,,,,,,,,,,,,,,,,2019/07/03,21,,siacoin,siacoin
1879,,,,,,,,,,,,,,,,,2019/07/04,13,,siacoin,siacoin
1880,,,,,,,,,,,,,,,,,2019/07/05,20,,siacoin,siacoin
1881,,,,,,,,,,,,,,,,,2019/07/06,18,,siacoin,siacoin
1882,,,,,,,,,,,,,,,,,2019/07/07,19,,siacoin,siacoin
1883,,,,,,,,,,,,,,,,,2019/07/08,32,,siacoin,siacoin
1884,,,,,,,,,,,,,,,,,2019/07/09,20,,siacoin,siacoin
1885,,,,,,,,,,,,,,,,,2019/07/10,52,,siacoin,siacoin
1886,,,,,,,,,,,,,,,,,2019/07/11,19,,siacoin,siacoin
1887,,,,,,,,,,,,,,,,,2019/07/12,25,,siacoin,siacoin
1888,,,,,,,,,,,,,,,,,2019/07/13,21,,siacoin,siacoin
1889,,,,,,,,,,,,,,,,,2019/07/14,16,,siacoin,siacoin
1890,,,,,,,,,,,,,,,,,2019/07/15,15,,siacoin,siacoin
1891,,,,,,,,,,,,,,,,,2019/07/16,22,,siacoin,siacoin
1892,,,,,,,,,,,,,,,,,2019/07/17,23,,siacoin,siacoin
1893,,,,,,,,,,,,,,,,,2019/07/18,21,,siacoin,siacoin
1894,,,,,,,,,,,,,,,,,2019/07/19,30,,siacoin,siacoin
1895,,,,,,,,,,,,,,,,,2019/07/20,20,,siacoin,siacoin
1896,,,,,,,,,,,,,,,,,2019/07/21,17,,siacoin,siacoin
1897,,,,,,,,,,,,,,,,,2019/07/22,13,,siacoin,siacoin
1898,,,,,,,,,,,,,,,,,2019/07/23,15,,siacoin,siacoin
1899,,,,,,,,,,,,,,,,,2019/07/24,18,,siacoin,siacoin
1900,,,,,,,,,,,,,,,,,2019/07/25,19,,siacoin,siacoin
1901,,,,,,,,,,,,,,,,,2019/07/26,7,,siacoin,siacoin
1902,,,,,,,,,,,,,,,,,2019/07/27,11,,siacoin,siacoin
1903,,,,,,,,,,,,,,,,,2019/07/28,12,,siacoin,siacoin
1904,,,,,,,,,,,,,,,,,2019/07/29,9,,siacoin,siacoin
1905,,,,,,,,,,,,,,,,,2019/07/30,13,,siacoin,siacoin
1906,,,,,,,,,,,,,,,,,2019/07/31,8,,siacoin,siacoin
1907,,,,,,,,,,,,,,,,,2019/08/01,12,,siacoin,siacoin
1908,,,,,,,,,,,,,,,,,2019/08/02,8,,siacoin,siacoin
1909,,,,,,,,,,,,,,,,,2019/08/03,11,,siacoin,siacoin
1910,,,,,,,,,,,,,,,,,2019/08/04,11,,siacoin,siacoin
1911,,,,,,,,,,,,,,,,,2019/08/05,15,,siacoin,siacoin
1912,,,,,,,,,,,,,,,,,2019/08/06,16,,siacoin,siacoin
1913,,,,,,,,,,,,,,,,,2019/08/07,21,,siacoin,siacoin
1914,,,,,,,,,,,,,,,,,2019/08/08,10,,siacoin,siacoin
1915,,,,,,,,,,,,,,,,,2019/08/09,14,,siacoin,siacoin
1916,,,,,,,,,,,,,,,,,2019/08/10,13,,siacoin,siacoin
1917,,,,,,,,,,,,,,,,,2019/08/11,9,,siacoin,siacoin
1918,,,,,,,,,,,,,,,,,2019/08/12,9,,siacoin,siacoin
1919,,,,,,,,,,,,,,,,,2019/08/13,27,,siacoin,siacoin
1920,,,,,,,,,,,,,,,,,2019/08/14,37,,siacoin,siacoin
1921,,,,,,,,,,,,,,,,,2019/08/15,21,,siacoin,siacoin
1922,,,,,,,,,,,,,,,,,2019/08/16,18,,siacoin,siacoin
1923,,,,,,,,,,,,,,,,,2019/08/17,8,,siacoin,siacoin
1924,,,,,,,,,,,,,,,,,2019/08/18,9,,siacoin,siacoin
1925,,,,,,,,,,,,,,,,,2019/08/19,13,,siacoin,siacoin
1926,,,,,,,,,,,,,,,,,2019/08/20,15,,siacoin,siacoin
1927,,,,,,,,,,,,,,,,,2019/08/21,15,,siacoin,siacoin
1928,,,,,,,,,,,,,,,,,2019/08/22,18,,siacoin,siacoin
1929,,,,,,,,,,,,,,,,,2019/08/23,14,,siacoin,siacoin
1930,,,,,,,,,,,,,,,,,2019/08/24,12,,siacoin,siacoin
1931,,,,,,,,,,,,,,,,,2019/08/25,13,,siacoin,siacoin
1932,,,,,,,,,,,,,,,,,2019/08/26,10,,siacoin,siacoin
1933,,,,,,,,,,,,,,,,,2019/08/27,32,,siacoin,siacoin
1934,,,,,,,,,,,,,,,,,2019/08/28,20,,siacoin,siacoin
1935,,,,,,,,,,,,,,,,,2019/08/29,24,,siacoin,siacoin
1936,,,,,,,,,,,,,,,,,2019/08/30,13,,siacoin,siacoin
1937,,,,,,,,,,,,,,,,,2019/08/31,13,,siacoin,siacoin
1938,,,,,,,,,,,,,,,,,2019/09/01,12,,siacoin,siacoin
1939,,,,,,,,,,,,,,,,,2019/09/02,7,,siacoin,siacoin
1940,,,,,,,,,,,,,,,,,2019/09/03,10,,siacoin,siacoin
1941,,,,,,,,,,,,,,,,,2019/09/04,17,,siacoin,siacoin
1942,,,,,,,,,,,,,,,,,2019/09/05,12,,siacoin,siacoin
1943,,,,,,,,,,,,,,,,,2019/09/06,16,,siacoin,siacoin
1944,,,,,,,,,,,,,,,,,2019/09/07,11,,siacoin,siacoin
1945,,,,,,,,,,,,,,,,,2019/09/08,8,,siacoin,siacoin
1946,,,,,,,,,,,,,,,,,2019/09/09,17,,siacoin,siacoin
1947,,,,,,,,,,,,,,,,,2019/09/10,13,,siacoin,siacoin
1948,,,,,,,,,,,,,,,,,2019/09/11,12,,siacoin,siacoin
1949,,,,,,,,,,,,,,,,,2019/09/12,14,,siacoin,siacoin
1950,,,,,,,,,,,,,,,,,2019/09/13,13,,siacoin,siacoin
1951,,,,,,,,,,,,,,,,,2019/09/14,10,,siacoin,siacoin
1952,,,,,,,,,,,,,,,,,2019/09/15,9,,siacoin,siacoin
1953,,,,,,,,,,,,,,,,,2019/09/16,10,,siacoin,siacoin
1954,,,,,,,,,,,,,,,,,2019/09/17,4,,siacoin,siacoin
1955,,,,,,,,,,,,,,,,,2019/09/18,8,,siacoin,siacoin
1956,,,,,,,,,,,,,,,,,2019/09/19,9,,siacoin,siacoin
1957,,,,,,,,,,,,,,,,,2019/09/20,21,,siacoin,siacoin
1958,,,,,,,,,,,,,,,,,2019/09/21,11,,siacoin,siacoin
1959,,,,,,,,,,,,,,,,,2019/09/22,9,,siacoin,siacoin
1960,,,,,,,,,,,,,,,,,2019/09/23,10,,siacoin,siacoin
1961,,,,,,,,,,,,,,,,,2019/09/24,14,,siacoin,siacoin
1962,,,,,,,,,,,,,,,,,2019/09/25,10,,siacoin,siacoin
1963,,,,,,,,,,,,,,,,,2019/09/26,33,,siacoin,siacoin
1964,,,,,,,,,,,,,,,,,2019/09/27,54,,siacoin,siacoin
1965,,,,,,,,,,,,,,,,,2019/09/28,9,,siacoin,siacoin
1966,,,,,,,,,,,,,,,,,2019/09/29,33,,siacoin,siacoin
1967,,,,,,,,,,,,,,,,,2019/09/30,42,,siacoin,siacoin
1968,,,,,,,,,,,,,,,,,2019/10/01,57,,siacoin,siacoin
1969,,,,,,,,,,,,,,,,,2019/10/02,30,,siacoin,siacoin
1970,,,,,,,,,,,,,,,,,2019/10/03,14,,siacoin,siacoin
1971,,,,,,,,,,,,,,,,,2019/10/04,7,,siacoin,siacoin
1972,,,,,,,,,,,,,,,,,2019/10/05,15,,siacoin,siacoin
1973,,,,,,,,,,,,,,,,,2019/10/06,12,,siacoin,siacoin
1974,,,,,,,,,,,,,,,,,2019/10/07,16,,siacoin,siacoin
1975,,,,,,,,,,,,,,,,,2019/10/08,54,,siacoin,siacoin
1976,,,,,,,,,,,,,,,,,2019/10/09,57,,siacoin,siacoin
1977,,,,,,,,,,,,,,,,,2019/10/10,21,,siacoin,siacoin
1978,,,,,,,,,,,,,,,,,2019/10/11,16,,siacoin,siacoin
1979,,,,,,,,,,,,,,,,,2019/10/12,40,,siacoin,siacoin
1980,,,,,,,,,,,,,,,,,2019/10/13,37,,siacoin,siacoin
1981,,,,,,,,,,,,,,,,,2019/10/14,13,,siacoin,siacoin
1982,,,,,,,,,,,,,,,,,2019/10/15,13,,siacoin,siacoin
1983,,,,,,,,,,,,,,,,,2019/10/16,14,,siacoin,siacoin
1984,,,,,,,,,,,,,,,,,2019/10/17,20,,siacoin,siacoin
1985,,,,,,,,,,,,,,,,,2019/10/18,18,,siacoin,siacoin
1986,,,,,,,,,,,,,,,,,2019/10/19,11,,siacoin,siacoin
1987,,,,,,,,,,,,,,,,,2019/10/20,12,,siacoin,siacoin
1988,,,,,,,,,,,,,,,,,2019/10/21,8,,siacoin,siacoin
1989,,,,,,,,,,,,,,,,,2019/10/22,12,,siacoin,siacoin
1990,,,,,,,,,,,,,,,,,2019/10/23,15,,siacoin,siacoin
1991,,,,,,,,,,,,,,,,,2019/10/24,9,,siacoin,siacoin
1992,,,,,,,,,,,,,,,,,2019/10/25,16,,siacoin,siacoin
1993,,,,,,,,,,,,,,,,,2019/10/26,14,,siacoin,siacoin
1994,,,,,,,,,,,,,,,,,2019/10/27,14,,siacoin,siacoin
1995,,,,,,,,,,,,,,,,,2019/10/28,20,,siacoin,siacoin
1996,,,,,,,,,,,,,,,,,2019/10/29,12,,siacoin,siacoin
1997,,,,,,,,,,,,,,,,,2019/10/30,18,,siacoin,siacoin
1998,,,,,,,,,,,,,,,,,2019/10/31,20,,siacoin,siacoin
1999,,,,,,,,,,,,,,,,,2019/11/01,13,,siacoin,siacoin
2000,,,,,,,,,,,,,,,,,2019/11/02,14,,siacoin,siacoin
2001,,,,,,,,,,,,,,,,,2019/11/03,9,,siacoin,siacoin
2002,,,,,,,,,,,,,,,,,2019/11/04,19,,siacoin,siacoin
2003,,,,,,,,,,,,,,,,,2019/11/05,13,,siacoin,siacoin
2004,,,,,,,,,,,,,,,,,2019/11/06,14,,siacoin,siacoin
2005,,,,,,,,,,,,,,,,,2019/11/07,14,,siacoin,siacoin
2006,,,,,,,,,,,,,,,,,2019/11/08,27,,siacoin,siacoin
2007,,,,,,,,,,,,,,,,,2019/11/09,18,,siacoin,siacoin
2008,,,,,,,,,,,,,,,,,2019/11/10,18,,siacoin,siacoin
2009,,,,,,,,,,,,,,,,,2019/11/11,20,,siacoin,siacoin
2010,,,,,,,,,,,,,,,,,2019/11/12,10,,siacoin,siacoin
2011,,,,,,,,,,,,,,,,,2019/11/13,20,,siacoin,siacoin
2012,,,,,,,,,,,,,,,,,2019/11/14,29,,siacoin,siacoin
2013,,,,,,,,,,,,,,,,,2019/11/15,15,,siacoin,siacoin
2014,,,,,,,,,,,,,,,,,2019/11/16,18,,siacoin,siacoin
2015,,,,,,,,,,,,,,,,,2019/11/17,10,,siacoin,siacoin
2016,,,,,,,,,,,,,,,,,2019/11/18,22,,siacoin,siacoin
2017,,,,,,,,,,,,,,,,,2019/11/19,16,,siacoin,siacoin
2018,,,,,,,,,,,,,,,,,2019/11/20,25,,siacoin,siacoin
2019,,,,,,,,,,,,,,,,,2019/11/21,26,,siacoin,siacoin
2020,,,,,,,,,,,,,,,,,2019/11/22,25,,siacoin,siacoin
2021,,,,,,,,,,,,,,,,,2019/11/23,12,,siacoin,siacoin
2022,,,,,,,,,,,,,,,,,2019/11/24,11,,siacoin,siacoin
2023,,,,,,,,,,,,,,,,,2019/11/25,16,,siacoin,siacoin
2024,,,,,,,,,,,,,,,,,2019/11/26,15,,siacoin,siacoin
2025,,,,,,,,,,,,,,,,,2019/11/27,16,,siacoin,siacoin
2026,,,,,,,,,,,,,,,,,2019/11/28,21,,siacoin,siacoin
2027,,,,,,,,,,,,,,,,,2019/11/29,8,,siacoin,siacoin
2028,,,,,,,,,,,,,,,,,2019/11/30,19,,siacoin,siacoin
2029,,,,,,,,,,,,,,,,,2019/12/01,13,,siacoin,siacoin
2030,,,,,,,,,,,,,,,,,2019/12/02,8,,siacoin,siacoin
2031,,,,,,,,,,,,,,,,,2019/12/03,21,,siacoin,siacoin
2032,,,,,,,,,,,,,,,,,2019/12/04,17,,siacoin,siacoin
2033,,,,,,,,,,,,,,,,,2019/12/05,11,,siacoin,siacoin
2034,,,,,,,,,,,,,,,,,2019/12/06,10,,siacoin,siacoin
2035,,,,,,,,,,,,,,,,,2019/12/07,14,,siacoin,siacoin
2036,,,,,,,,,,,,,,,,,2019/12/08,9,,siacoin,siacoin
2037,,,,,,,,,,,,,,,,,2019/12/09,9,,siacoin,siacoin
2038,,,,,,,,,,,,,,,,,2019/12/10,13,,siacoin,siacoin
2039,,,,,,,,,,,,,,,,,2019/12/11,14,,siacoin,siacoin
2040,,,,,,,,,,,,,,,,,2019/12/12,13,,siacoin,siacoin
2041,,,,,,,,,,,,,,,,,2019/12/13,11,,siacoin,siacoin
2042,,,,,,,,,,,,,,,,,2019/12/14,11,,siacoin,siacoin
2043,,,,,,,,,,,,,,,,,2019/12/15,12,,siacoin,siacoin
2044,,,,,,,,,,,,,,,,,2019/12/16,20,,siacoin,siacoin
2045,,,,,,,,,,,,,,,,,2019/12/17,16,,siacoin,siacoin
2046,,,,,,,,,,,,,,,,,2019/12/18,16,,siacoin,siacoin
2047,,,,,,,,,,,,,,,,,2019/12/19,14,,siacoin,siacoin
2048,,,,,,,,,,,,,,,,,2019/12/20,8,,siacoin,siacoin
2049,,,,,,,,,,,,,,,,,2019/12/21,12,,siacoin,siacoin
2050,,,,,,,,,,,,,,,,,2019/12/22,9,,siacoin,siacoin
2051,,,,,,,,,,,,,,,,,2019/12/23,17,,siacoin,siacoin
2052,,,,,,,,,,,,,,,,,2019/12/24,9,,siacoin,siacoin
2053,,,,,,,,,,,,,,,,,2019/12/25,15,,siacoin,siacoin
2054,,,,,,,,,,,,,,,,,2019/12/26,12,,siacoin,siacoin
2055,,,,,,,,,,,,,,,,,2019/12/27,9,,siacoin,siacoin
2056,,,,,,,,,,,,,,,,,2019/12/28,13,,siacoin,siacoin
2057,,,,,,,,,,,,,,,,,2019/12/29,10,,siacoin,siacoin
2058,,,,,,,,,,,,,,,,,2019/12/30,13,,siacoin,siacoin
2059,,,,,,,,,,,,,,,,,2019/12/31,7,,siacoin,siacoin
2060,,,,,,,,,,,,,,,,,2020/01/01,9,,siacoin,siacoin
2061,,,,,,,,,,,,,,,,,2020/01/02,8,,siacoin,siacoin
2062,,,,,,,,,,,,,,,,,2020/01/03,11,,siacoin,siacoin
2063,,,,,,,,,,,,,,,,,2020/01/04,10,,siacoin,siacoin
2064,,,,,,,,,,,,,,,,,2020/01/05,13,,siacoin,siacoin
2065,,,,,,,,,,,,,,,,,2020/01/06,16,,siacoin,siacoin
2066,,,,,,,,,,,,,,,,,2020/01/07,15,,siacoin,siacoin
2067,,,,,,,,,,,,,,,,,2020/01/08,9,,siacoin,siacoin
2068,,,,,,,,,,,,,,,,,2020/01/09,16,,siacoin,siacoin
2069,,,,,,,,,,,,,,,,,2020/01/10,12,,siacoin,siacoin
2070,,,,,,,,,,,,,,,,,2020/01/11,13,,siacoin,siacoin
2071,,,,,,,,,,,,,,,,,2020/01/12,9,,siacoin,siacoin
2072,,,,,,,,,,,,,,,,,2020/01/13,10,,siacoin,siacoin
2073,,,,,,,,,,,,,,,,,2020/01/14,13,,siacoin,siacoin
2074,,,,,,,,,,,,,,,,,2020/01/15,12,,siacoin,siacoin
2075,,,,,,,,,,,,,,,,,2020/01/16,54,,siacoin,siacoin
2076,,,,,,,,,,,,,,,,,2020/01/17,26,,siacoin,siacoin
2077,,,,,,,,,,,,,,,,,2020/01/18,8,,siacoin,siacoin
2078,,,,,,,,,,,,,,,,,2020/01/19,5,,siacoin,siacoin
2079,,,,,,,,,,,,,,,,,2020/01/20,5,,siacoin,siacoin
2080,,,,,,,,,,,,,,,,,2020/01/21,9,,siacoin,siacoin
2081,,,,,,,,,,,,,,,,,2020/01/22,12,,siacoin,siacoin
2082,,,,,,,,,,,,,,,,,2020/01/23,11,,siacoin,siacoin
2083,,,,,,,,,,,,,,,,,2020/01/24,10,,siacoin,siacoin
2084,,,,,,,,,,,,,,,,,2020/01/25,9,,siacoin,siacoin
2085,,,,,,,,,,,,,,,,,2020/01/26,5,,siacoin,siacoin
2086,,,,,,,,,,,,,,,,,2020/01/27,8,,siacoin,siacoin
2087,,,,,,,,,,,,,,,,,2020/01/28,11,,siacoin,siacoin
2088,,,,,,,,,,,,,,,,,2020/01/29,15,,siacoin,siacoin
2089,,,,,,,,,,,,,,,,,2020/01/30,12,,siacoin,siacoin
2090,,,,,,,,,,,,,,,,,2020/01/31,12,,siacoin,siacoin
2091,,,,,,,,,,,,,,,,,2020/02/01,35,,siacoin,siacoin
2092,,,,,,,,,,,,,,,,,2020/02/02,24,,siacoin,siacoin
2093,,,,,,,,,,,,,,,,,2020/02/03,29,,siacoin,siacoin
2094,,,,,,,,,,,,,,,,,2020/02/04,16,,siacoin,siacoin
2095,,,,,,,,,,,,,,,,,2020/02/05,12,,siacoin,siacoin
2096,,,,,,,,,,,,,,,,,2020/02/06,10,,siacoin,siacoin
2097,,,,,,,,,,,,,,,,,2020/02/07,17,,siacoin,siacoin
2098,,,,,,,,,,,,,,,,,2020/02/08,11,,siacoin,siacoin
2099,,,,,,,,,,,,,,,,,2020/02/09,22,,siacoin,siacoin
2100,,,,,,,,,,,,,,,,,2020/02/10,16,,siacoin,siacoin
2101,,,,,,,,,,,,,,,,,2020/02/11,25,,siacoin,siacoin
2102,,,,,,,,,,,,,,,,,2020/02/12,58,,siacoin,siacoin
2103,,,,,,,,,,,,,,,,,2020/02/13,48,,siacoin,siacoin
2104,,,,,,,,,,,,,,,,,2020/02/14,81,,siacoin,siacoin
2105,,,,,,,,,,,,,,,,,2020/02/15,47,,siacoin,siacoin
2106,,,,,,,,,,,,,,,,,2020/02/16,36,,siacoin,siacoin
2107,,,,,,,,,,,,,,,,,2020/02/17,106,,siacoin,siacoin
2108,,,,,,,,,,,,,,,,,2020/02/18,181,,siacoin,siacoin
2109,,,,,,,,,,,,,,,,,2020/02/19,101,,siacoin,siacoin
2110,,,,,,,,,,,,,,,,,2020/02/20,42,,siacoin,siacoin
2111,,,,,,,,,,,,,,,,,2020/02/21,39,,siacoin,siacoin
2112,,,,,,,,,,,,,,,,,2020/02/22,53,,siacoin,siacoin
2113,,,,,,,,,,,,,,,,,2020/02/23,48,,siacoin,siacoin
2114,,,,,,,,,,,,,,,,,2020/02/24,70,,siacoin,siacoin
2115,,,,,,,,,,,,,,,,,2020/02/25,31,,siacoin,siacoin
2116,,,,,,,,,,,,,,,,,2020/02/26,24,,siacoin,siacoin
2117,,,,,,,,,,,,,,,,,2020/02/27,22,,siacoin,siacoin
2118,,,,,,,,,,,,,,,,,2020/02/28,19,,siacoin,siacoin
2119,,,,,,,,,,,,,,,,,2020/02/29,17,,siacoin,siacoin
2120,,,,,,,,,,,,,,,,,2020/03/01,12,,siacoin,siacoin
2121,,,,,,,,,,,,,,,,,2020/03/02,19,,siacoin,siacoin
2122,,,,,,,,,,,,,,,,,2020/03/03,19,,siacoin,siacoin
2123,,,,,,,,,,,,,,,,,2020/03/04,25,,siacoin,siacoin
2124,,,,,,,,,,,,,,,,,2020/03/05,22,,siacoin,siacoin
2125,,,,,,,,,,,,,,,,,2020/03/06,20,,siacoin,siacoin
2126,,,,,,,,,,,,,,,,,2020/03/07,12,,siacoin,siacoin
2127,,,,,,,,,,,,,,,,,2020/03/08,12,,siacoin,siacoin
2128,,,,,,,,,,,,,,,,,2020/03/09,16,,siacoin,siacoin
2129,,,,,,,,,,,,,,,,,2020/03/10,68,,siacoin,siacoin
2130,,,,,,,,,,,,,,,,,2020/03/11,27,,siacoin,siacoin
2131,,,,,,,,,,,,,,,,,2020/03/12,18,,siacoin,siacoin
2132,,,,,,,,,,,,,,,,,2020/03/13,25,,siacoin,siacoin
2133,,,,,,,,,,,,,,,,,2020/03/14,20,,siacoin,siacoin
2134,,,,,,,,,,,,,,,,,2020/03/15,10,,siacoin,siacoin
