,date,sent_addresses,block_size,transactions,difficulty,median_transaction_value,top_100_percent,send_usd,active_addresses,fee_reward,market_cap,hashrate,median_transaction_size,av_transaction_value,mining_profitability,google_trends,av_transaction_size,confirmation_time,tweets,full_name,coin
1410,2012/11/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1411,2012/11/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1412,2012/11/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1413,2012/11/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1414,2012/11/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1415,2012/11/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1416,2012/11/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1417,2012/11/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1418,2012/11/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1419,2012/11/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1420,2012/11/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1421,2012/11/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1422,2012/12/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1423,2012/12/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1424,2012/12/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1425,2012/12/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1426,2012/12/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1427,2012/12/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1428,2012/12/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1429,2012/12/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1430,2012/12/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1431,2012/12/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1432,2012/12/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1433,2012/12/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1434,2012/12/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1435,2012/12/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1436,2012/12/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1437,2012/12/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1438,2012/12/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1439,2012/12/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1440,2012/12/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1441,2012/12/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1442,2012/12/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1443,2012/12/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1444,2012/12/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1445,2012/12/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1446,2012/12/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1447,2012/12/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1448,2012/12/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1449,2012/12/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1450,2012/12/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1451,2012/12/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1452,2012/12/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1453,2013/01/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1454,2013/01/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1455,2013/01/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1456,2013/01/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1457,2013/01/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1458,2013/01/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1459,2013/01/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1460,2013/01/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1461,2013/01/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1462,2013/01/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1463,2013/01/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1464,2013/01/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1465,2013/01/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1466,2013/01/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1467,2013/01/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1468,2013/01/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1469,2013/01/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1470,2013/01/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1471,2013/01/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1472,2013/01/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1473,2013/01/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1474,2013/01/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1475,2013/01/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1476,2013/01/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1477,2013/01/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1478,2013/01/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1479,2013/01/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1480,2013/01/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1481,2013/01/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1482,2013/01/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1483,2013/01/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1484,2013/02/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1485,2013/02/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1486,2013/02/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1487,2013/02/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1488,2013/02/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1489,2013/02/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1490,2013/02/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1491,2013/02/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1492,2013/02/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1493,2013/02/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1494,2013/02/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1495,2013/02/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1496,2013/02/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1497,2013/02/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1498,2013/02/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1499,2013/02/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1500,2013/02/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1501,2013/02/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1502,2013/02/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1503,2013/02/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1504,2013/02/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1505,2013/02/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1506,2013/02/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1507,2013/02/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1508,2013/02/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1509,2013/02/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1510,2013/02/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1511,2013/02/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1512,2013/03/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1513,2013/03/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1514,2013/03/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1515,2013/03/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1516,2013/03/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1517,2013/03/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1518,2013/03/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1519,2013/03/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1520,2013/03/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1521,2013/03/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1522,2013/03/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1523,2013/03/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1524,2013/03/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1525,2013/03/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1526,2013/03/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1527,2013/03/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1528,2013/03/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1529,2013/03/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1530,2013/03/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1531,2013/03/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1532,2013/03/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1533,2013/03/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1534,2013/03/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1535,2013/03/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1536,2013/03/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1537,2013/03/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1538,2013/03/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1539,2013/03/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1540,2013/03/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1541,2013/03/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1542,2013/03/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1543,2013/04/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1544,2013/04/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1545,2013/04/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1546,2013/04/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1547,2013/04/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1548,2013/04/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1549,2013/04/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1550,2013/04/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1551,2013/04/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1552,2013/04/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1553,2013/04/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1554,2013/04/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1555,2013/04/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1556,2013/04/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1557,2013/04/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1558,2013/04/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1559,2013/04/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1560,2013/04/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1561,2013/04/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1562,2013/04/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1563,2013/04/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1564,2013/04/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1565,2013/04/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1566,2013/04/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1567,2013/04/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1568,2013/04/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1569,2013/04/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1570,2013/04/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1571,2013/04/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1572,2013/04/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1573,2013/05/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1574,2013/05/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1575,2013/05/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1576,2013/05/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1577,2013/05/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1578,2013/05/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1579,2013/05/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1580,2013/05/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1581,2013/05/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1582,2013/05/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1583,2013/05/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1584,2013/05/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1585,2013/05/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1586,2013/05/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1587,2013/05/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1588,2013/05/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1589,2013/05/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1590,2013/05/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1591,2013/05/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1592,2013/05/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1593,2013/05/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1594,2013/05/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1595,2013/05/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1596,2013/05/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1597,2013/05/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1598,2013/05/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1599,2013/05/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1600,2013/05/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1601,2013/05/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1602,2013/05/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1603,2013/05/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1604,2013/06/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1605,2013/06/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1606,2013/06/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1607,2013/06/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1608,2013/06/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1609,2013/06/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1610,2013/06/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1611,2013/06/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1612,2013/06/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1613,2013/06/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1614,2013/06/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1615,2013/06/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1616,2013/06/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1617,2013/06/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1618,2013/06/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1619,2013/06/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1620,2013/06/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1621,2013/06/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1622,2013/06/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1623,2013/06/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1624,2013/06/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1625,2013/06/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1626,2013/06/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1627,2013/06/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1628,2013/06/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1629,2013/06/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1630,2013/06/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1631,2013/06/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1632,2013/06/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1633,2013/06/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1634,2013/07/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1635,2013/07/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1636,2013/07/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1637,2013/07/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1638,2013/07/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1639,2013/07/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1640,2013/07/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1641,2013/07/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1642,2013/07/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1643,2013/07/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1644,2013/07/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1645,2013/07/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1646,2013/07/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1647,2013/07/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1648,2013/07/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1649,2013/07/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1650,2013/07/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1651,2013/07/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1652,2013/07/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1653,2013/07/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1654,2013/07/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1655,2013/07/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1656,2013/07/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1657,2013/07/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1658,2013/07/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1659,2013/07/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1660,2013/07/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1661,2013/07/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1662,2013/07/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1663,2013/07/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1664,2013/07/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1665,2013/08/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1666,2013/08/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1667,2013/08/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1668,2013/08/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1669,2013/08/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1670,2013/08/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1671,2013/08/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1672,2013/08/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1673,2013/08/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1674,2013/08/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1675,2013/08/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1676,2013/08/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1677,2013/08/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1678,2013/08/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1679,2013/08/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1680,2013/08/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1681,2013/08/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1682,2013/08/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1683,2013/08/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1684,2013/08/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1685,2013/08/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1686,2013/08/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1687,2013/08/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1688,2013/08/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1689,2013/08/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1690,2013/08/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1691,2013/08/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1692,2013/08/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1693,2013/08/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1694,2013/08/30,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1695,2013/08/31,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1696,2013/09/01,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1697,2013/09/02,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1698,2013/09/03,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1699,2013/09/04,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1700,2013/09/05,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1701,2013/09/06,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1702,2013/09/07,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1703,2013/09/08,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1704,2013/09/09,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1705,2013/09/10,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1706,2013/09/11,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1707,2013/09/12,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1708,2013/09/13,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1709,2013/09/14,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1710,2013/09/15,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1711,2013/09/16,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1712,2013/09/17,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1713,2013/09/18,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1714,2013/09/19,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1715,2013/09/20,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1716,2013/09/21,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1717,2013/09/22,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1718,2013/09/23,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1719,2013/09/24,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1720,2013/09/25,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1721,2013/09/26,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1722,2013/09/27,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1723,2013/09/28,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
1724,2013/09/29,,,,,,,,,,,,,,,,,,,phoenixcoin,phoenixcoin
