,date,block_size,active_addresses,sent_addresses,fee_reward,transactions,av_transaction_value,hashrate,median_transaction_size,mining_profitability,google_trends,difficulty,market_cap,top_100_percent,median_transaction_value,confirmation_time,av_transaction_size,tweets,send_usd,full_name,coin
215,2009/08/06,134.922nullnull,90nullnull,33nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
216,2009/08/07,294.525nullnull,192nullnull,34nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
217,2009/08/08,134.875nullnull,80nullnull,30nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
218,2009/08/09,135nullnull,101nullnull,42nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
219,2009/08/10,134.987nullnull,75nullnull,19nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
220,2009/08/11,134.914nullnull,70nullnull,18nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
221,2009/08/12,134.524nullnull,63nullnull,12nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
222,2009/08/13,134.765nullnull,85nullnull,28nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
223,2009/08/14,134.825nullnull,63nullnull,16nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
224,2009/08/15,134.385nullnull,26nullnull,26nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
225,2009/08/16,134.526nullnull,19nullnull,19nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
226,2009/08/17,134.824nullnull,17nullnull,17nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
227,2009/08/18,135nullnull,10nullnull,10nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
228,2009/08/19,134.389nullnull,18nullnull,16nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
229,2009/08/20,134.182nullnull,22nullnull,15nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
230,2009/08/21,134nullnull,14nullnull,9nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
231,2009/08/22,134nullnull,7nullnull,7nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
232,2009/08/23,134.533nullnull,15nullnull,14nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
233,2009/08/24,134nullnull,15nullnull,6nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
234,2009/08/25,134.66nullnull,50nullnull,9nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
235,2009/08/26,254.833nullnull,96nullnull,9nullnull,,3nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
236,2009/08/27,134.345nullnull,29nullnull,19nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
237,2009/08/28,134.733nullnull,75nullnull,24nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
238,2009/08/29,134.808nullnull,78nullnull,24nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
239,2009/08/30,136.381nullnull,99nullnull,43nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
240,2009/08/31,143.349nullnull,93nullnull,37nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
241,2009/09/01,134.795nullnull,78nullnull,30nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
242,2009/09/02,134.848nullnull,66nullnull,18nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
243,2009/09/03,161.902nullnull,76nullnull,12nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
244,2009/09/04,134.672nullnull,64nullnull,24nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
245,2009/09/05,134.842nullnull,76nullnull,22nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
246,2009/09/06,134.853nullnull,68nullnull,11nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
247,2009/09/07,154.436nullnull,92nullnull,21nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
248,2009/09/08,134.768nullnull,69nullnull,18nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
249,2009/09/09,134.796nullnull,54nullnull,7nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
250,2009/09/10,134.806nullnull,67nullnull,13nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
251,2009/09/11,134.821nullnull,67nullnull,17nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
252,2009/09/12,134.884nullnull,69nullnull,20nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
253,2009/09/13,134.84nullnull,75nullnull,20nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
254,2009/09/14,134.851nullnull,74nullnull,18nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
255,2009/09/15,134.864nullnull,44nullnull,13nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
256,2009/09/16,137.875nullnull,74nullnull,24nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
257,2009/09/17,273.226nullnull,186nullnull,24nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
258,2009/09/18,134.808nullnull,78nullnull,25nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
259,2009/09/19,134.959nullnull,74nullnull,19nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
260,2009/09/20,134.987nullnull,78nullnull,21nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
261,2009/09/21,148.754nullnull,78nullnull,21nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
262,2009/09/22,318.84nullnull,66nullnull,21nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
263,2009/09/23,134.722nullnull,36nullnull,13nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
264,2009/09/24,134.505nullnull,97nullnull,40nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
265,2009/09/25,168.319nullnull,119nullnull,36nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
266,2009/09/26,134.46nullnull,100nullnull,40nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
267,2009/09/27,156.379nullnull,104nullnull,27nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
268,2009/09/28,134.929nullnull,85nullnull,28nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
269,2009/09/29,191.614nullnull,133nullnull,34nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
270,2009/09/30,134.765nullnull,85nullnull,31nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
271,2009/10/01,134.89nullnull,82nullnull,27nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
272,2009/10/02,151.222nullnull,83nullnull,35nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
273,2009/10/03,134.414nullnull,58nullnull,36nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
274,2009/10/04,134.679nullnull,53nullnull,31nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
275,2009/10/05,134.764nullnull,55nullnull,34nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
276,2009/10/06,178.116nullnull,58nullnull,25nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
277,2009/10/07,134.717nullnull,60nullnull,36nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
278,2009/10/08,134.471nullnull,70nullnull,32nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
279,2009/10/09,134.658nullnull,80nullnull,38nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
280,2009/10/10,134.818nullnull,76nullnull,38nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
281,2009/10/11,134.757nullnull,74nullnull,44nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
282,2009/10/12,283.379nullnull,132nullnull,29nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
283,2009/10/13,134.807nullnull,57nullnull,32nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
284,2009/10/14,134.623nullnull,69nullnull,42nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
285,2009/10/15,134.366nullnull,71nullnull,35nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
286,2009/10/16,291.517nullnull,141nullnull,28nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
287,2009/10/17,134.842nullnull,57nullnull,31nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
288,2009/10/18,146nullnull,82nullnull,39nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
289,2009/10/19,134.446nullnull,112nullnull,37nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
290,2009/10/20,257nullnull,197nullnull,43nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
291,2009/10/21,160.663nullnull,99nullnull,41nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
292,2009/10/22,187.122nullnull,130nullnull,49nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
293,2009/10/23,134.427nullnull,89nullnull,51nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
294,2009/10/24,149.194nullnull,70nullnull,49nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
295,2009/10/25,134.579nullnull,76nullnull,51nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
296,2009/10/26,134.803nullnull,71nullnull,45nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
297,2009/10/27,164.781nullnull,81nullnull,40nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
298,2009/10/28,134.682nullnull,66nullnull,43nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
299,2009/10/29,238.391nullnull,89nullnull,28nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
300,2009/10/30,134.467nullnull,60nullnull,32nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
301,2009/10/31,134.304nullnull,46nullnull,41nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
302,2009/11/01,134.28nullnull,25nullnull,24nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
303,2009/11/02,134.394nullnull,33nullnull,13nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
304,2009/11/03,134.532nullnull,62nullnull,40nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
305,2009/11/04,213.111nullnull,105nullnull,34nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
306,2009/11/05,134.474nullnull,57nullnull,34nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
307,2009/11/06,134.548nullnull,62nullnull,35nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
308,2009/11/07,134.667nullnull,69nullnull,44nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
309,2009/11/08,134.548nullnull,73nullnull,41nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
310,2009/11/09,134.688nullnull,64nullnull,29nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
311,2009/11/10,134.385nullnull,78nullnull,47nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
312,2009/11/11,250.453nullnull,116nullnull,38nullnull,,9nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
313,2009/11/12,134.424nullnull,66nullnull,32nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
314,2009/11/13,157.45nullnull,93nullnull,49nullnull,,3nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
315,2009/11/14,134.633nullnull,79nullnull,44nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
316,2009/11/15,134.625nullnull,96nullnull,49nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
317,2009/11/16,134.68nullnull,97nullnull,56nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
318,2009/11/17,134.663nullnull,92nullnull,55nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
319,2009/11/18,134.43nullnull,79nullnull,44nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
320,2009/11/19,294.2nullnull,153nullnull,42nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
321,2009/11/20,134.616nullnull,86nullnull,49nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
322,2009/11/21,134.712nullnull,73nullnull,50nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
323,2009/11/22,134.708nullnull,106nullnull,62nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
324,2009/11/23,134.854nullnull,96nullnull,49nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
325,2009/11/24,134.57nullnull,93nullnull,58nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
326,2009/11/25,134.644nullnull,90nullnull,52nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
327,2009/11/26,134.512nullnull,84nullnull,50nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
328,2009/11/27,134.473nullnull,74nullnull,45nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
329,2009/11/28,134.563nullnull,71nullnull,33nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
330,2009/11/29,134.683nullnull,60nullnull,21nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
331,2009/11/30,134.76nullnull,75nullnull,43nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
332,2009/12/01,402.781nullnull,240nullnull,31nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
333,2009/12/02,134.649nullnull,94nullnull,47nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
334,2009/12/03,134.784nullnull,88nullnull,48nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
335,2009/12/04,134.444nullnull,36nullnull,33nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
336,2009/12/05,168.016nullnull,84nullnull,57nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
337,2009/12/06,139.359nullnull,107nullnull,72nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
338,2009/12/07,134.643nullnull,112nullnull,75nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
339,2009/12/08,168.21nullnull,136nullnull,72nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
340,2009/12/09,182.208nullnull,119nullnull,72nullnull,,13nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
341,2009/12/10,134.644nullnull,104nullnull,67nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
342,2009/12/11,134.348nullnull,112nullnull,61nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
343,2009/12/12,205.445nullnull,178nullnull,71nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
344,2009/12/13,134.754nullnull,114nullnull,70nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
345,2009/12/14,510.471nullnull,437nullnull,62nullnull,,5nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
346,2009/12/15,145.945nullnull,119nullnull,69nullnull,,2nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
347,2009/12/16,149.213nullnull,154nullnull,84nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
348,2009/12/17,143.964nullnull,179nullnull,106nullnull,,3nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
349,2009/12/18,134.542nullnull,225nullnull,146nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
350,2009/12/19,135.717nullnull,200nullnull,139nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
351,2009/12/20,134.914nullnull,175nullnull,114nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
352,2009/12/21,135.577nullnull,177nullnull,110nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
353,2009/12/22,134.722nullnull,162nullnull,117nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
354,2009/12/23,134.675nullnull,154nullnull,105nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
355,2009/12/24,134.688nullnull,154nullnull,99nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
356,2009/12/25,136.302nullnull,151nullnull,100nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
357,2009/12/26,134.718nullnull,174nullnull,111nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
358,2009/12/27,138.796nullnull,173nullnull,102nullnull,,1nullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
359,2009/12/28,134.752nullnull,137nullnull,79nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
360,2009/12/29,134.649nullnull,171nullnull,121nullnull,,nullnullnull,,,,,,1nullnull,,,,,,,,betacoin,betacoin
361,2009/12/30,134.688nullnull,141nullnull,95nullnull,,nullnullnull,,,,,,1.125nullnull,,,,,,,,betacoin,betacoin
362,2009/12/31,134.696nullnull,138nullnull,98nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
363,2010/01/01,136.955nullnull,137nullnull,90nullnull,,2nullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
364,2010/01/02,134.627nullnull,125nullnull,92nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
365,2010/01/03,134.763nullnull,186nullnull,135nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
366,2010/01/04,188.044nullnull,266nullnull,130nullnull,,2nullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
367,2010/01/05,134.631nullnull,198nullnull,135nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
368,2010/01/06,134.742nullnull,163nullnull,108nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
369,2010/01/07,134.636nullnull,154nullnull,96nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
370,2010/01/08,134.758nullnull,153nullnull,94nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
371,2010/01/09,134.828nullnull,151nullnull,91nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
372,2010/01/10,134.8nullnull,190nullnull,133nullnull,,nullnullnull,,,,,,1.183nullnull,,,,,,,,betacoin,betacoin
373,2010/01/11,134.698nullnull,159nullnull,103nullnull,,nullnullnull,,,,,,1.191nullnull,,,,,,,,betacoin,betacoin
374,2010/01/12,291.013nullnull,375nullnull,118nullnull,,2nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
375,2010/01/13,137.506nullnull,168nullnull,99nullnull,,2nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
376,2010/01/14,143.573nullnull,155nullnull,88nullnull,,2nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
377,2010/01/15,138.901nullnull,147nullnull,92nullnull,,1nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
378,2010/01/16,141.28nullnull,132nullnull,87nullnull,,1nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
379,2010/01/17,134.565nullnull,131nullnull,95nullnull,,nullnullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
380,2010/01/18,136.328nullnull,128nullnull,98nullnull,,1nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
381,2010/01/19,134.387nullnull,124nullnull,93nullnull,,nullnullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
382,2010/01/20,134.449nullnull,158nullnull,133nullnull,,nullnullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
383,2010/01/21,154.234nullnull,187nullnull,123nullnull,,9nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
384,2010/01/22,140.406nullnull,141nullnull,90nullnull,,3nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
385,2010/01/23,137.463nullnull,164nullnull,113nullnull,,2nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
386,2010/01/24,135.701nullnull,156nullnull,91nullnull,,1nullnull,,,,,,1.305nullnull,,,,,,,,betacoin,betacoin
387,2010/01/25,170.256nullnull,272nullnull,158nullnull,,4nullnull,,,,,,1.323nullnull,,,,,,,,betacoin,betacoin
388,2010/01/26,149.128nullnull,215nullnull,138nullnull,,6nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
389,2010/01/27,149.055nullnull,181nullnull,118nullnull,,2nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
390,2010/01/28,148.565nullnull,199nullnull,129nullnull,,2nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
391,2010/01/29,146.756nullnull,213nullnull,145nullnull,,4nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
392,2010/01/30,154.41nullnull,248nullnull,156nullnull,,4nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
393,2010/01/31,148.042nullnull,184nullnull,147nullnull,,2nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
394,2010/02/01,152.918nullnull,203nullnull,169nullnull,,9nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
395,2010/02/02,151.172nullnull,167nullnull,121nullnull,,1nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
396,2010/02/03,137.437nullnull,277nullnull,211nullnull,,2nullnull,,,,,,1.344nullnull,,,,,,,,betacoin,betacoin
397,2010/02/04,156.9nullnull,269nullnull,169nullnull,,5nullnull,,,,,,1.382nullnull,,,,,,,,betacoin,betacoin
398,2010/02/05,261.731nullnull,472nullnull,173nullnull,,4nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
399,2010/02/06,156.182nullnull,224nullnull,147nullnull,,14nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
400,2010/02/07,141.908nullnull,230nullnull,189nullnull,,5nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
401,2010/02/08,209.79nullnull,329nullnull,158nullnull,,8nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
402,2010/02/09,365.836nullnull,623nullnull,159nullnull,,3nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
403,2010/02/10,547.601nullnull,777nullnull,122nullnull,,5nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
404,2010/02/11,185.769nullnull,245nullnull,128nullnull,,5nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
405,2010/02/12,174.973nullnull,225nullnull,145nullnull,,5nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
406,2010/02/13,177.733nullnull,318nullnull,195nullnull,,3nullnull,,,,,,1.819nullnull,,,,,,,,betacoin,betacoin
407,2010/02/14,171.813nullnull,263nullnull,160nullnull,,11nullnull,,,,,,1.822nullnull,,,,,,,,betacoin,betacoin
408,2010/02/15,197.801nullnull,271nullnull,130nullnull,,9nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
409,2010/02/16,146.528nullnull,217nullnull,155nullnull,,6nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
410,2010/02/17,153.021nullnull,267nullnull,177nullnull,,11nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
411,2010/02/18,168.399nullnull,267nullnull,149nullnull,,7nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
412,2010/02/19,139.229nullnull,198nullnull,143nullnull,,3nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
413,2010/02/20,142.385nullnull,221nullnull,164nullnull,,2nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
414,2010/02/21,200.229nullnull,344nullnull,157nullnull,,4nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
415,2010/02/22,253.077nullnull,531nullnull,182nullnull,,5nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
416,2010/02/23,135.336nullnull,252nullnull,188nullnull,,1nullnull,,,,,,2.528nullnull,,,,,,,,betacoin,betacoin
417,2010/02/24,208.035nullnull,283nullnull,116nullnull,,6nullnull,,,,,,3.312nullnull,,,,,,,,betacoin,betacoin
418,2010/02/25,241.883nullnull,300nullnull,103nullnull,,4nullnull,,,,,,3.781nullnull,,,,,,,,betacoin,betacoin
419,2010/02/26,150.169nullnull,196nullnull,120nullnull,,4nullnull,,,,,,3.781nullnull,,,,,,,,betacoin,betacoin
420,2010/02/27,142.453nullnull,184nullnull,131nullnull,,3nullnull,,,,,,3.781nullnull,,,,,,,,betacoin,betacoin
