,date,transactions,median_transaction_size,block_size,av_transaction_size,hashrate,market_cap,av_transaction_value,difficulty,send_usd,median_transaction_value,confirmation_time,mining_profitability,active_addresses,fee_reward,sent_addresses,top_100_percent,google_trends,tweets,full_name,coin
1294,2012/07/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1295,2012/07/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1296,2012/07/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1297,2012/07/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1298,2012/07/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1299,2012/07/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1300,2012/07/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1301,2012/07/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1302,2012/07/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1303,2012/07/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1304,2012/07/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1305,2012/07/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1306,2012/08/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1307,2012/08/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1308,2012/08/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1309,2012/08/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1310,2012/08/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1311,2012/08/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1312,2012/08/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1313,2012/08/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1314,2012/08/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1315,2012/08/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1316,2012/08/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1317,2012/08/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1318,2012/08/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1319,2012/08/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1320,2012/08/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1321,2012/08/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1322,2012/08/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1323,2012/08/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1324,2012/08/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1325,2012/08/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1326,2012/08/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1327,2012/08/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1328,2012/08/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1329,2012/08/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1330,2012/08/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1331,2012/08/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1332,2012/08/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1333,2012/08/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1334,2012/08/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1335,2012/08/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1336,2012/08/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1337,2012/09/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1338,2012/09/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1339,2012/09/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1340,2012/09/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1341,2012/09/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1342,2012/09/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1343,2012/09/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1344,2012/09/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1345,2012/09/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1346,2012/09/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1347,2012/09/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1348,2012/09/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1349,2012/09/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1350,2012/09/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1351,2012/09/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1352,2012/09/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1353,2012/09/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1354,2012/09/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1355,2012/09/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1356,2012/09/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1357,2012/09/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1358,2012/09/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1359,2012/09/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1360,2012/09/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1361,2012/09/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1362,2012/09/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1363,2012/09/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1364,2012/09/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1365,2012/09/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1366,2012/09/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1367,2012/10/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1368,2012/10/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1369,2012/10/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1370,2012/10/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1371,2012/10/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1372,2012/10/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1373,2012/10/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1374,2012/10/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1375,2012/10/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1376,2012/10/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1377,2012/10/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1378,2012/10/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1379,2012/10/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1380,2012/10/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1381,2012/10/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1382,2012/10/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1383,2012/10/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1384,2012/10/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1385,2012/10/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1386,2012/10/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1387,2012/10/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1388,2012/10/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1389,2012/10/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1390,2012/10/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1391,2012/10/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1392,2012/10/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1393,2012/10/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1394,2012/10/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1395,2012/10/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1396,2012/10/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1397,2012/10/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1398,2012/11/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1399,2012/11/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1400,2012/11/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1401,2012/11/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1402,2012/11/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1403,2012/11/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1404,2012/11/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1405,2012/11/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1406,2012/11/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1407,2012/11/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1408,2012/11/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1409,2012/11/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1410,2012/11/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1411,2012/11/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1412,2012/11/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1413,2012/11/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1414,2012/11/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1415,2012/11/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1416,2012/11/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1417,2012/11/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1418,2012/11/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1419,2012/11/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1420,2012/11/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1421,2012/11/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1422,2012/11/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1423,2012/11/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1424,2012/11/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1425,2012/11/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1426,2012/11/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1427,2012/11/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1428,2012/12/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1429,2012/12/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1430,2012/12/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1431,2012/12/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1432,2012/12/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1433,2012/12/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1434,2012/12/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1435,2012/12/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1436,2012/12/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1437,2012/12/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1438,2012/12/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1439,2012/12/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1440,2012/12/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1441,2012/12/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1442,2012/12/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1443,2012/12/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1444,2012/12/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1445,2012/12/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1446,2012/12/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1447,2012/12/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1448,2012/12/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1449,2012/12/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1450,2012/12/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1451,2012/12/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1452,2012/12/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1453,2012/12/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1454,2012/12/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1455,2012/12/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1456,2012/12/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1457,2012/12/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1458,2012/12/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1459,2013/01/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1460,2013/01/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1461,2013/01/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1462,2013/01/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1463,2013/01/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1464,2013/01/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1465,2013/01/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1466,2013/01/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1467,2013/01/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1468,2013/01/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1469,2013/01/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1470,2013/01/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1471,2013/01/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1472,2013/01/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1473,2013/01/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1474,2013/01/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1475,2013/01/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1476,2013/01/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1477,2013/01/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1478,2013/01/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1479,2013/01/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1480,2013/01/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1481,2013/01/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1482,2013/01/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1483,2013/01/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1484,2013/01/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1485,2013/01/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1486,2013/01/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1487,2013/01/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1488,2013/01/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1489,2013/01/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1490,2013/02/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1491,2013/02/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1492,2013/02/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1493,2013/02/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1494,2013/02/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1495,2013/02/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1496,2013/02/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1497,2013/02/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1498,2013/02/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1499,2013/02/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1500,2013/02/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1501,2013/02/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1502,2013/02/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1503,2013/02/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1504,2013/02/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1505,2013/02/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1506,2013/02/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1507,2013/02/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1508,2013/02/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1509,2013/02/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1510,2013/02/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1511,2013/02/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1512,2013/02/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1513,2013/02/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1514,2013/02/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1515,2013/02/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1516,2013/02/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1517,2013/02/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1518,2013/03/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1519,2013/03/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1520,2013/03/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1521,2013/03/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1522,2013/03/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1523,2013/03/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1524,2013/03/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1525,2013/03/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1526,2013/03/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1527,2013/03/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1528,2013/03/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1529,2013/03/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1530,2013/03/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1531,2013/03/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1532,2013/03/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1533,2013/03/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1534,2013/03/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1535,2013/03/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1536,2013/03/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1537,2013/03/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1538,2013/03/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1539,2013/03/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1540,2013/03/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1541,2013/03/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1542,2013/03/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1543,2013/03/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1544,2013/03/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1545,2013/03/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1546,2013/03/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1547,2013/03/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1548,2013/03/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1549,2013/04/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1550,2013/04/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1551,2013/04/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1552,2013/04/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1553,2013/04/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1554,2013/04/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1555,2013/04/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1556,2013/04/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1557,2013/04/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1558,2013/04/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1559,2013/04/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1560,2013/04/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1561,2013/04/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1562,2013/04/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1563,2013/04/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1564,2013/04/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1565,2013/04/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1566,2013/04/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1567,2013/04/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1568,2013/04/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1569,2013/04/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1570,2013/04/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1571,2013/04/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1572,2013/04/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1573,2013/04/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1574,2013/04/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1575,2013/04/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1576,2013/04/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1577,2013/04/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1578,2013/04/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1579,2013/05/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1580,2013/05/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1581,2013/05/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1582,2013/05/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1583,2013/05/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1584,2013/05/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1585,2013/05/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1586,2013/05/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1587,2013/05/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1588,2013/05/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1589,2013/05/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1590,2013/05/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1591,2013/05/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1592,2013/05/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1593,2013/05/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1594,2013/05/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1595,2013/05/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1596,2013/05/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1597,2013/05/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1598,2013/05/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1599,2013/05/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1600,2013/05/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1601,2013/05/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1602,2013/05/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1603,2013/05/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1604,2013/05/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1605,2013/05/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1606,2013/05/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1607,2013/05/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1608,2013/05/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1609,2013/05/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1610,2013/06/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1611,2013/06/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1612,2013/06/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1613,2013/06/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1614,2013/06/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1615,2013/06/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1616,2013/06/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1617,2013/06/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1618,2013/06/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1619,2013/06/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1620,2013/06/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1621,2013/06/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1622,2013/06/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1623,2013/06/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1624,2013/06/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1625,2013/06/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1626,2013/06/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1627,2013/06/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1628,2013/06/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1629,2013/06/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1630,2013/06/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1631,2013/06/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1632,2013/06/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1633,2013/06/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1634,2013/06/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1635,2013/06/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1636,2013/06/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1637,2013/06/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1638,2013/06/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1639,2013/06/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1640,2013/07/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1641,2013/07/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1642,2013/07/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1643,2013/07/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1644,2013/07/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1645,2013/07/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1646,2013/07/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1647,2013/07/08,,,,,,,,,,,,,,,,,,,minerals,minerals
1648,2013/07/09,,,,,,,,,,,,,,,,,,,minerals,minerals
1649,2013/07/10,,,,,,,,,,,,,,,,,,,minerals,minerals
1650,2013/07/11,,,,,,,,,,,,,,,,,,,minerals,minerals
1651,2013/07/12,,,,,,,,,,,,,,,,,,,minerals,minerals
1652,2013/07/13,,,,,,,,,,,,,,,,,,,minerals,minerals
1653,2013/07/14,,,,,,,,,,,,,,,,,,,minerals,minerals
1654,2013/07/15,,,,,,,,,,,,,,,,,,,minerals,minerals
1655,2013/07/16,,,,,,,,,,,,,,,,,,,minerals,minerals
1656,2013/07/17,,,,,,,,,,,,,,,,,,,minerals,minerals
1657,2013/07/18,,,,,,,,,,,,,,,,,,,minerals,minerals
1658,2013/07/19,,,,,,,,,,,,,,,,,,,minerals,minerals
1659,2013/07/20,,,,,,,,,,,,,,,,,,,minerals,minerals
1660,2013/07/21,,,,,,,,,,,,,,,,,,,minerals,minerals
1661,2013/07/22,,,,,,,,,,,,,,,,,,,minerals,minerals
1662,2013/07/23,,,,,,,,,,,,,,,,,,,minerals,minerals
1663,2013/07/24,,,,,,,,,,,,,,,,,,,minerals,minerals
1664,2013/07/25,,,,,,,,,,,,,,,,,,,minerals,minerals
1665,2013/07/26,,,,,,,,,,,,,,,,,,,minerals,minerals
1666,2013/07/27,,,,,,,,,,,,,,,,,,,minerals,minerals
1667,2013/07/28,,,,,,,,,,,,,,,,,,,minerals,minerals
1668,2013/07/29,,,,,,,,,,,,,,,,,,,minerals,minerals
1669,2013/07/30,,,,,,,,,,,,,,,,,,,minerals,minerals
1670,2013/07/31,,,,,,,,,,,,,,,,,,,minerals,minerals
1671,2013/08/01,,,,,,,,,,,,,,,,,,,minerals,minerals
1672,2013/08/02,,,,,,,,,,,,,,,,,,,minerals,minerals
1673,2013/08/03,,,,,,,,,,,,,,,,,,,minerals,minerals
1674,2013/08/04,,,,,,,,,,,,,,,,,,,minerals,minerals
1675,2013/08/05,,,,,,,,,,,,,,,,,,,minerals,minerals
1676,2013/08/06,,,,,,,,,,,,,,,,,,,minerals,minerals
1677,2013/08/07,,,,,,,,,,,,,,,,,,,minerals,minerals
1678,2013/08/08,,,,,,,,,,,,,,,,,,,minerals,minerals
