,date,block_size,median_transaction_size,median_transaction_value,market_cap,hashrate,top_100_percent,transactions,active_addresses,fee_reward,sent_addresses,tweets,difficulty,confirmation_time,send_usd,av_transaction_value,google_trends,mining_profitability,av_transaction_size,full_name,coin
1335,2012/08/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1336,2012/08/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1337,2012/09/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1338,2012/09/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1339,2012/09/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1340,2012/09/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1341,2012/09/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1342,2012/09/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1343,2012/09/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1344,2012/09/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1345,2012/09/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1346,2012/09/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1347,2012/09/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1348,2012/09/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1349,2012/09/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1350,2012/09/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1351,2012/09/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1352,2012/09/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1353,2012/09/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1354,2012/09/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1355,2012/09/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1356,2012/09/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1357,2012/09/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1358,2012/09/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1359,2012/09/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1360,2012/09/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1361,2012/09/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1362,2012/09/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1363,2012/09/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1364,2012/09/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1365,2012/09/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1366,2012/09/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1367,2012/10/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1368,2012/10/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1369,2012/10/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1370,2012/10/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1371,2012/10/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1372,2012/10/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1373,2012/10/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1374,2012/10/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1375,2012/10/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1376,2012/10/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1377,2012/10/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1378,2012/10/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1379,2012/10/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1380,2012/10/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1381,2012/10/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1382,2012/10/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1383,2012/10/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1384,2012/10/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1385,2012/10/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1386,2012/10/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1387,2012/10/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1388,2012/10/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1389,2012/10/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1390,2012/10/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1391,2012/10/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1392,2012/10/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1393,2012/10/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1394,2012/10/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1395,2012/10/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1396,2012/10/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1397,2012/10/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1398,2012/11/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1399,2012/11/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1400,2012/11/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1401,2012/11/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1402,2012/11/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1403,2012/11/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1404,2012/11/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1405,2012/11/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1406,2012/11/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1407,2012/11/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1408,2012/11/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1409,2012/11/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1410,2012/11/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1411,2012/11/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1412,2012/11/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1413,2012/11/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1414,2012/11/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1415,2012/11/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1416,2012/11/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1417,2012/11/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1418,2012/11/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1419,2012/11/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1420,2012/11/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1421,2012/11/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1422,2012/11/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1423,2012/11/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1424,2012/11/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1425,2012/11/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1426,2012/11/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1427,2012/11/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1428,2012/12/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1429,2012/12/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1430,2012/12/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1431,2012/12/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1432,2012/12/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1433,2012/12/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1434,2012/12/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1435,2012/12/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1436,2012/12/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1437,2012/12/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1438,2012/12/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1439,2012/12/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1440,2012/12/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1441,2012/12/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1442,2012/12/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1443,2012/12/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1444,2012/12/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1445,2012/12/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1446,2012/12/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1447,2012/12/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1448,2012/12/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1449,2012/12/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1450,2012/12/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1451,2012/12/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1452,2012/12/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1453,2012/12/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1454,2012/12/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1455,2012/12/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1456,2012/12/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1457,2012/12/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1458,2012/12/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1459,2013/01/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1460,2013/01/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1461,2013/01/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1462,2013/01/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1463,2013/01/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1464,2013/01/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1465,2013/01/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1466,2013/01/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1467,2013/01/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1468,2013/01/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1469,2013/01/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1470,2013/01/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1471,2013/01/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1472,2013/01/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1473,2013/01/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1474,2013/01/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1475,2013/01/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1476,2013/01/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1477,2013/01/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1478,2013/01/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1479,2013/01/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1480,2013/01/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1481,2013/01/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1482,2013/01/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1483,2013/01/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1484,2013/01/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1485,2013/01/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,worldcoin,worldcoin
