,top_100_percent,send_usd,mining_profitability,date,market_cap,av_transaction_size,median_transaction_size,tweets,median_transaction_value,av_transaction_value,sent_addresses,transactions,confirmation_time,block_size,hashrate,active_addresses,google_trends,fee_reward,difficulty,full_name,coin
694,,,,2015/06/29,382353791,,,,,,,253044,,,,,,,,xrp,xrp
695,,,,2015/06/30,374992489,,,,,,,268069,,,,,,,,xrp,xrp
696,,,,2015/07/01,353438262,,,,,,,208503,,,,,,,,xrp,xrp
697,,,,2015/07/02,352212974,,,,,,,172884,,,,,,,,xrp,xrp
698,,,,2015/07/03,351453550,,,,,,,208572,,,,,,,,xrp,xrp
699,,,,2015/07/04,347257576,,,,,,,218275,,,,,,,,xrp,xrp
700,,,,2015/07/05,323460178,,,,,,,312764,,,,,,,,xrp,xrp
701,,,,2015/07/06,322700754,,,,,,,280310,,,,,,,,xrp,xrp
702,,,,2015/07/07,308079937,,,,,,,205572,,,,,,,,xrp,xrp
703,,,,2015/07/08,305954508,,,,,,,257637,,,,,,,,xrp,xrp
704,,,,2015/07/09,296308553,,,,,,,264211,,,,,,,,xrp,xrp
705,,,,2015/07/10,287605496,,,,,,,381930,,,,,,,,xrp,xrp
706,,,,2015/07/11,277337962,,,,,,,228629,,,,,,,,xrp,xrp
707,,,,2015/07/12,278616857,,,,,,,267268,,,,,,,,xrp,xrp
708,,,,2015/07/13,269023551,,,,,,,352373,,,,,,,,xrp,xrp
709,,,,2015/07/14,274916103,,,,,,,267512,,,,,,,,xrp,xrp
710,,,,2015/07/15,277706825,,,,,,,289802,,,,,,,,xrp,xrp
711,,,,2015/07/16,260754449,,,,,,,392205,,,,,,,,xrp,xrp
712,,,,2015/07/17,254615244,,,,,,,192117,,,,,,,,xrp,xrp
713,,,,2015/07/18,255779906,,,,,,,108616,,,,,,,,xrp,xrp
714,,,,2015/07/19,255816920,,,,,,,114577,,,,,,,,xrp,xrp
715,,,,2015/07/20,259715826,,,,,,,173728,,,,,,,,xrp,xrp
716,,,,2015/07/21,249457227,,,,,,,331927,,,,,,,,xrp,xrp
717,,,,2015/07/22,243818986,,,,,,,248261,,,,,,,,xrp,xrp
718,,,,2015/07/23,238221588,,,,,,,213551,,,,,,,,xrp,xrp
719,,,,2015/07/24,244069149,,,,,,,235433,,,,,,,,xrp,xrp
720,,,,2015/07/25,248607183,,,,,,,151209,,,,,,,,xrp,xrp
721,,,,2015/07/26,251574678,,,,,,,154287,,,,,,,,xrp,xrp
722,,,,2015/07/27,267540441,,,,,,,346217,,,,,,,,xrp,xrp
723,,,,2015/07/28,272128572,,,,,,,201964,,,,,,,,xrp,xrp
724,,,,2015/07/29,264939894,,,,,,,224991,,,,,,,,xrp,xrp
725,,,,2015/07/30,271884471,,,,,,,259999,,,,,,,,xrp,xrp
726,,,,2015/07/31,270253944,,,,,,,286959,,,,,,,,xrp,xrp
727,,,,2015/08/01,263877658,,,,,,,312571,,,,,,,,xrp,xrp
728,,,,2015/08/02,261030458,,,,,,,271946,,,,,,,,xrp,xrp
729,,,,2015/08/03,265035620,,,,,,,295282,,,,,,,,xrp,xrp
730,,,,2015/08/04,264623361,,,,,,,219396,,,,,,,,xrp,xrp
731,,,,2015/08/05,262610251,,,,,,,206251,,,,,,,,xrp,xrp
732,,,,2015/08/06,260147549,,,,,,,261793,,,,,,,,xrp,xrp
733,,,,2015/08/07,257711650,,,,,,,254373,,,,,,,,xrp,xrp
734,,,,2015/08/08,269290944,,,,,,,279133,,,,,,,,xrp,xrp
735,,,,2015/08/09,280239087,,,,,,,295268,,,,,,,,xrp,xrp
736,,,,2015/08/10,280621990,,,,,,,266979,,,,,,,,xrp,xrp
737,,,,2015/08/11,276780520,,,,,,,182709,,,,,,,,xrp,xrp
738,,,,2015/08/12,267002463,,,,,,,181156,,,,,,,,xrp,xrp
739,,,,2015/08/13,260714564,,,,,,,146224,,,,,,,,xrp,xrp
740,,,,2015/08/14,261706920,,,,,,,260095,,,,,,,,xrp,xrp
741,,,,2015/08/15,269445701,,,,,,,212560,,,,,,,,xrp,xrp
742,,,,2015/08/16,266715924,,,,,,,232229,,,,,,,,xrp,xrp
743,,,,2015/08/17,264390429,,,,,,,194094,,,,,,,,xrp,xrp
744,,,,2015/08/18,261325932,,,,,,,219059,,,,,,,,xrp,xrp
745,,,,2015/08/19,250858331,,,,,,,281061,,,,,,,,xrp,xrp
746,,,,2015/08/20,248828947,,,,,,,253703,,,,,,,,xrp,xrp
747,,,,2015/08/21,251448001,,,,,,,241709,,,,,,,,xrp,xrp
748,,,,2015/08/22,249217913,,,,,,,195311,,,,,,,,xrp,xrp
749,,,,2015/08/23,242856305,,,,,,,204385,,,,,,,,xrp,xrp
750,,,,2015/08/24,247161164,,,,,,,335711,,,,,,,,xrp,xrp
751,,,,2015/08/25,231321519,,,,,,,357968,,,,,,,,xrp,xrp
752,,,,2015/08/26,238741834,,,,,,,228240,,,,,,,,xrp,xrp
753,,,,2015/08/27,247119254,,,,,,,186170,,,,,,,,xrp,xrp
754,,,,2015/08/28,241817172,,,,,,,292722,,,,,,,,xrp,xrp
755,,,,2015/08/29,239779184,,,,,,,248530,,,,,,,,xrp,xrp
756,,,,2015/08/30,258883573,,,,,,,247301,,,,,,,,xrp,xrp
757,,,,2015/08/31,258071367,,,,,,,276041,,,,,,,,xrp,xrp
758,,,,2015/09/01,253985320,,,,,,,316738,,,,,,,,xrp,xrp
759,,,,2015/09/02,252412889,,,,,,,257933,,,,,,,,xrp,xrp
760,,,,2015/09/03,247516585,,,,,,,308671,,,,,,,,xrp,xrp
761,,,,2015/09/04,237019307,,,,,,,335077,,,,,,,,xrp,xrp
762,,,,2015/09/05,254648080,,,,,,,292340,,,,,,,,xrp,xrp
763,,,,2015/09/06,255961255,,,,,,,233881,,,,,,,,xrp,xrp
764,,,,2015/09/07,257238043,,,,,,,171249,,,,,,,,xrp,xrp
765,,,,2015/09/08,255475881,,,,,,,159753,,,,,,,,xrp,xrp
766,,,,2015/09/09,249616950,,,,,,,195340,,,,,,,,xrp,xrp
767,,,,2015/09/10,249892451,,,,,,,172082,,,,,,,,xrp,xrp
768,,,,2015/09/11,249040934,,,,,,,176919,,,,,,,,xrp,xrp
769,,,,2015/09/12,267970536,,,,,,,165120,,,,,,,,xrp,xrp
770,,,,2015/09/13,266098238,,,,,,,260929,,,,,,,,xrp,xrp
771,,,,2015/09/14,278979178,,,,,,,266496,,,,,,,,xrp,xrp
772,,,,2015/09/15,251461308,,,,,,,332876,,,,,,,,xrp,xrp
773,,,,2015/09/16,243680373,,,,,,,284380,,,,,,,,xrp,xrp
774,,,,2015/09/17,239386726,,,,,,,482263,,,,,,,,xrp,xrp
775,,,,2015/09/18,244710900,,,,,,,321973,,,,,,,,xrp,xrp
776,,,,2015/09/19,241494888,,,,,,,294531,,,,,,,,xrp,xrp
777,,,,2015/09/20,247367464,,,,,,,186236,,,,,,,,xrp,xrp
778,,,,2015/09/21,236298718,,,,,,,176337,,,,,,,,xrp,xrp
779,,,,2015/09/22,233360806,,,,,,,270391,,,,,,,,xrp,xrp
780,,,,2015/09/23,218421735,,,,,,,349236,,,,,,,,xrp,xrp
781,,,,2015/09/24,216605317,,,,,,,280604,,,,,,,,xrp,xrp
782,,,,2015/09/25,216513376,,,,,,,242398,,,,,,,,xrp,xrp
783,,,,2015/09/26,211938705,,,,,,,206917,,,,,,,,xrp,xrp
784,,,,2015/09/27,212989375,,,,,,,163165,,,,,,,,xrp,xrp
785,,,,2015/09/28,208571948,,,,,,,224176,,,,,,,,xrp,xrp
786,,,,2015/09/29,190946100,,,,,,,271821,,,,,,,,xrp,xrp
787,,,,2015/09/30,176547958,,,,,,,352631,,,,,,,,xrp,xrp
788,,,,2015/10/01,176805915,,,,,,,214984,,,,,,,,xrp,xrp
789,,,,2015/10/02,189282701,,,,,,,244901,,,,,,,,xrp,xrp
790,,,,2015/10/03,182251595,,,,,,,245032,,,,,,,,xrp,xrp
791,,,,2015/10/04,170654590,,,,,,,215151,,,,,,,,xrp,xrp
792,,,,2015/10/05,163039020,,,,,,,311445,,,,,,,,xrp,xrp
793,,,,2015/10/06,172274129,,,,,,,322401,,,,,,,,xrp,xrp
794,,,,2015/10/07,177497265,,,,,,,216087,,,,,,,,xrp,xrp
795,,,,2015/10/08,165355432,,,,,,,404442,,,,,,,,xrp,xrp
796,,,,2015/10/09,160513384,,,,,,,426042,,,,,,,,xrp,xrp
797,,,,2015/10/10,164970771,,,,,,,157661,,,,,,,,xrp,xrp
798,,,,2015/10/11,167762486,,,,,,,161683,,,,,,,,xrp,xrp
799,,,,2015/10/12,173868521,,,,,,,113428,,,,,,,,xrp,xrp
800,,,,2015/10/13,178045541,,,,,,,180698,,,,,,,,xrp,xrp
801,,,,2015/10/14,180603542,,,,,,,146650,,,,,,,,xrp,xrp
802,,,,2015/10/15,178942416,,,,,,,237197,,,,,,,,xrp,xrp
803,,,,2015/10/16,179728550,,,,,,,197334,,,,,,,,xrp,xrp
804,,,,2015/10/17,172436836,,,,,,,240329,,,,,,,,xrp,xrp
805,,,,2015/10/18,165607982,,,,,,,215457,,,,,,,,xrp,xrp
806,,,,2015/10/19,167128858,,,,,,,204086,,,,,,,,xrp,xrp
807,,,,2015/10/20,157820583,,,,,,,221896,,,,,,,,xrp,xrp
808,,,,2015/10/21,155293748,,,,,,,149998,,,,,,,,xrp,xrp
809,,,,2015/10/22,156486709,,,,,,,190186,,,,,,,,xrp,xrp
810,,,,2015/10/23,155513242,,,,,,,188423,,,,,,,,xrp,xrp
811,,,,2015/10/24,153649863,,,,,,,151463,,,,,,,,xrp,xrp
812,,,,2015/10/25,152723147,,,,,,,199087,,,,,,,,xrp,xrp
813,,,,2015/10/26,154508609,,,,,,,192530,,,,,,,,xrp,xrp
814,,,,2015/10/27,154171410,,,,,,,214400,,,,,,,,xrp,xrp
815,,,,2015/10/28,153745685,,,,,,,222656,,,,,,,,xrp,xrp
816,,,,2015/10/29,154145549,,,,,,,251439,,,,,,,,xrp,xrp
817,,,,2015/10/30,159271499,,,,,,,337534,,,,,,,,xrp,xrp
818,,,,2015/10/31,154524856,,,,,,,265732,,,,,,,,xrp,xrp
819,,,,2015/11/01,162254895,,,,,,,373658,,,,,,,,xrp,xrp
820,,,,2015/11/02,170512449,,,,,,,342812,,,,,,,,xrp,xrp
821,,,,2015/11/03,179032601,,,,,,,387192,,,,,,,,xrp,xrp
822,,,,2015/11/04,167457104,,,,,,,427351,,,,,,,,xrp,xrp
823,,,,2015/11/05,149769592,,,,,,,424234,,,,,,,,xrp,xrp
824,,,,2015/11/06,151718845,,,,,,,320330,,,,,,,,xrp,xrp
825,,,,2015/11/07,155658135,,,,,,,265558,,,,,,,,xrp,xrp
826,,,,2015/11/08,154346475,,,,,,,254586,,,,,,,,xrp,xrp
827,,,,2015/11/09,152672087,,,,,,,260298,,,,,,,,xrp,xrp
828,,,,2015/11/10,145616445,,,,,,,293468,,,,,,,,xrp,xrp
829,,,,2015/11/11,140559791,,,,,,,333696,,,,,,,,xrp,xrp
830,,,,2015/11/12,149396253,,,,,,,308021,,,,,,,,xrp,xrp
831,,,,2015/11/13,148734786,,,,,,,323441,,,,,,,,xrp,xrp
832,,,,2015/11/14,143392989,,,,,,,228658,,,,,,,,xrp,xrp
833,,,,2015/11/15,137887732,,,,,,,294606,,,,,,,,xrp,xrp
834,,,,2015/11/16,140293215,,,,,,,315356,,,,,,,,xrp,xrp
835,,,,2015/11/17,140933130,,,,,,,264832,,,,,,,,xrp,xrp
836,,,,2015/11/18,141298180,,,,,,,205673,,,,,,,,xrp,xrp
837,,,,2015/11/19,139902966,,,,,,,186701,,,,,,,,xrp,xrp
838,,,,2015/11/20,139915234,,,,,,,237898,,,,,,,,xrp,xrp
839,,,,2015/11/21,null,,,,,,,193053,,,,,,,,xrp,xrp
840,,,,2015/11/22,140835650,,,,,,,232640,,,,,,,,xrp,xrp
841,,,,2015/11/23,141413563,,,,,,,235843,,,,,,,,xrp,xrp
842,,,,2015/11/24,142179140,,,,,,,236655,,,,,,,,xrp,xrp
843,,,,2015/11/25,140726235,,,,,,,244873,,,,,,,,xrp,xrp
844,,,,2015/11/26,143113151,,,,,,,303022,,,,,,,,xrp,xrp
845,,,,2015/11/27,141731863,,,,,,,273649,,,,,,,,xrp,xrp
846,,,,2015/11/28,140498452,,,,,,,271412,,,,,,,,xrp,xrp
847,,,,2015/11/29,142064260,,,,,,,255713,,,,,,,,xrp,xrp
848,,,,2015/11/30,143708600,,,,,,,312554,,,,,,,,xrp,xrp
849,,,,2015/12/01,140837125,,,,,,,359420,,,,,,,,xrp,xrp
850,,,,2015/12/02,135795777,,,,,,,259771,,,,,,,,xrp,xrp
851,,,,2015/12/03,143049925,,,,,,,203883,,,,,,,,xrp,xrp
852,,,,2015/12/04,144595666,,,,,,,340539,,,,,,,,xrp,xrp
853,,,,2015/12/05,164425683,,,,,,,368911,,,,,,,,xrp,xrp
854,,,,2015/12/06,174323923,,,,,,,449800,,,,,,,,xrp,xrp
855,,,,2015/12/07,181626030,,,,,,,474325,,,,,,,,xrp,xrp
856,,,,2015/12/08,192925800,,,,,,,363051,,,,,,,,xrp,xrp
857,,,,2015/12/09,240439297,,,,,,,542183,,,,,,,,xrp,xrp
858,,,,2015/12/10,297908048,,,,,,,475980,,,,,,,,xrp,xrp
859,,,,2015/12/11,268646631,,,,,,,636761,,,,,,,,xrp,xrp
860,,,,2015/12/12,276017155,,,,,,,386158,,,,,,,,xrp,xrp
861,,,,2015/12/13,286557301,,,,,,,344824,,,,,,,,xrp,xrp
862,,,,2015/12/14,293688367,,,,,,,670934,,,,,,,,xrp,xrp
863,,,,2015/12/15,225252203,,,,,,,753145,,,,,,,,xrp,xrp
864,,,,2015/12/16,221616073,,,,,,,479556,,,,,,,,xrp,xrp
865,,,,2015/12/17,226494429,,,,,,,353849,,,,,,,,xrp,xrp
866,,,,2015/12/18,218981707,,,,,,,370913,,,,,,,,xrp,xrp
867,,,,2015/12/19,214527600,,,,,,,276212,,,,,,,,xrp,xrp
868,,,,2015/12/20,211028304,,,,,,,290470,,,,,,,,xrp,xrp
869,,,,2015/12/21,211461272,,,,,,,257405,,,,,,,,xrp,xrp
870,,,,2015/12/22,209492289,,,,,,,200702,,,,,,,,xrp,xrp
871,,,,2015/12/23,208044142,,,,,,,226034,,,,,,,,xrp,xrp
872,,,,2015/12/24,201877948,,,,,,,174260,,,,,,,,xrp,xrp
873,,,,2015/12/25,201708249,,,,,,,210309,,,,,,,,xrp,xrp
874,,,,2015/12/26,213996032,,,,,,,437547,,,,,,,,xrp,xrp
875,,,,2015/12/27,206590629,,,,,,,214103,,,,,,,,xrp,xrp
876,,,,2015/12/28,214681537,,,,,,,274356,,,,,,,,xrp,xrp
877,,,,2015/12/29,212675663,,,,,,,478312,,,,,,,,xrp,xrp
878,,,,2015/12/30,208919805,,,,,,,257748,,,,,,,,xrp,xrp
879,,,,2015/12/31,207046403,,,,,,,340970,,,,,,,,xrp,xrp
880,,,,2016/01/01,201463090,,,,,,,414367,,,,,,,,xrp,xrp
881,,,,2016/01/02,200130312,,,,,,,422582,,,,,,,,xrp,xrp
882,,,,2016/01/03,202748245,,,,,,,426501,,,,,,,,xrp,xrp
883,,,,2016/01/04,202055026,,,,,,,315631,,,,,,,,xrp,xrp
884,,,,2016/01/05,199901922,,,,,,,197784,,,,,,,,xrp,xrp
885,,,,2016/01/06,201275281,,,,,,,235104,,,,,,,,xrp,xrp
886,,,,2016/01/07,202826052,,,,,,,292473,,,,,,,,xrp,xrp
887,,,,2016/01/08,200988536,,,,,,,233491,,,,,,,,xrp,xrp
888,,,,2016/01/09,199858995,,,,,,,200865,,,,,,,,xrp,xrp
889,,,,2016/01/10,200890942,,,,,,,217804,,,,,,,,xrp,xrp
890,,,,2016/01/11,199427032,,,,,,,214012,,,,,,,,xrp,xrp
891,,,,2016/01/12,196812789,,,,,,,193259,,,,,,,,xrp,xrp
892,,,,2016/01/13,194815634,,,,,,,272706,,,,,,,,xrp,xrp
893,,,,2016/01/14,188311383,,,,,,,391676,,,,,,,,xrp,xrp
894,,,,2016/01/15,183176130,,,,,,,281523,,,,,,,,xrp,xrp
895,,,,2016/01/16,175080192,,,,,,,317607,,,,,,,,xrp,xrp
896,,,,2016/01/17,169875517,,,,,,,310296,,,,,,,,xrp,xrp
897,,,,2016/01/18,178172680,,,,,,,445149,,,,,,,,xrp,xrp
898,,,,2016/01/19,177796390,,,,,,,464974,,,,,,,,xrp,xrp
899,,,,2016/01/20,175709355,,,,,,,678725,,,,,,,,xrp,xrp
900,,,,2016/01/21,179126820,,,,,,,592671,,,,,,,,xrp,xrp
901,,,,2016/01/22,175025526,,,,,,,532218,,,,,,,,xrp,xrp
902,,,,2016/01/23,172871081,,,,,,,558191,,,,,,,,xrp,xrp
903,,,,2016/01/24,172645710,,,,,,,573708,,,,,,,,xrp,xrp
904,,,,2016/01/25,174403407,,,,,,,313809,,,,,,,,xrp,xrp
905,,,,2016/01/26,174309009,,,,,,,443636,,,,,,,,xrp,xrp
906,,,,2016/01/27,194188947,,,,,,,953349,,,,,,,,xrp,xrp
907,,,,2016/01/28,206990083,,,,,,,1158728,,,,,,,,xrp,xrp
908,,,,2016/01/29,204279860,,,,,,,889692,,,,,,,,xrp,xrp
909,,,,2016/01/30,233703579,,,,,,,722774,,,,,,,,xrp,xrp
910,,,,2016/01/31,220647703,,,,,,,778391,,,,,,,,xrp,xrp
911,,,,2016/02/01,217884905,,,,,,,574642,,,,,,,,xrp,xrp
912,,,,2016/02/02,224236458,,,,,,,523833,,,,,,,,xrp,xrp
913,,,,2016/02/03,232536047,,,,,,,636156,,,,,,,,xrp,xrp
914,,,,2016/02/04,234385036,,,,,,,827298,,,,,,,,xrp,xrp
915,,,,2016/02/05,237486358,,,,,,,714749,,,,,,,,xrp,xrp
916,,,,2016/02/06,254848061,,,,,,,1001074,,,,,,,,xrp,xrp
917,,,,2016/02/07,285096041,,,,,,,1102914,,,,,,,,xrp,xrp
918,,,,2016/02/08,285623500,,,,,,,922250,,,,,,,,xrp,xrp
919,,,,2016/02/09,270794802,,,,,,,788218,,,,,,,,xrp,xrp
920,,,,2016/02/10,268832192,,,,,,,597262,,,,,,,,xrp,xrp
921,,,,2016/02/11,265925948,,,,,,,551233,,,,,,,,xrp,xrp
922,,,,2016/02/12,266783674,,,,,,,635170,,,,,,,,xrp,xrp
923,,,,2016/02/13,273436842,,,,,,,617325,,,,,,,,xrp,xrp
924,,,,2016/02/14,289560447,,,,,,,863906,,,,,,,,xrp,xrp
925,,,,2016/02/15,293650666,,,,,,,645480,,,,,,,,xrp,xrp
926,,,,2016/02/16,293416803,,,,,,,554829,,,,,,,,xrp,xrp
927,,,,2016/02/17,285853068,,,,,,,612235,,,,,,,,xrp,xrp
928,,,,2016/02/18,274818544,,,,,,,673262,,,,,,,,xrp,xrp
929,,,,2016/02/19,274636158,,,,,,,389321,,,,,,,,xrp,xrp
930,,,,2016/02/20,280958987,,,,,,,416901,,,,,,,,xrp,xrp
931,,,,2016/02/21,280215806,,,,,,,329718,,,,,,,,xrp,xrp
932,,,,2016/02/22,274494340,,,,,,,261353,,,,,,,,xrp,xrp
933,,,,2016/02/23,274407750,,,,,,,323996,,,,,,,,xrp,xrp
934,,,,2016/02/24,272136277,,,,,,,356230,,,,,,,,xrp,xrp
935,,,,2016/02/25,274521954,,,,,,,348705,,,,,,,,xrp,xrp
936,,,,2016/02/26,273464115,,,,,,,247314,,,,,,,,xrp,xrp
937,,,,2016/02/27,274067182,,,,,,,273594,,,,,,,,xrp,xrp
938,,,,2016/02/28,269062306,,,,,,,313171,,,,,,,,xrp,xrp
939,,,,2016/02/29,269352760,,,,,,,452273,,,,,,,,xrp,xrp
940,,,,2016/03/01,271425483,,,,,,,327436,,,,,,,,xrp,xrp
941,,,,2016/03/02,272860025,,,,,,,229498,,,,,,,,xrp,xrp
942,,,,2016/03/03,275442748,,,,,,,352373,,,,,,,,xrp,xrp
943,,,,2016/03/04,278281151,,,,,,,327171,,,,,,,,xrp,xrp
944,,,,2016/03/05,276665245,,,,,,,509031,,,,,,,,xrp,xrp
945,,,,2016/03/06,268655943,,,,,,,354731,,,,,,,,xrp,xrp
946,,,,2016/03/07,267983671,,,,,,,297011,,,,,,,,xrp,xrp
947,,,,2016/03/08,270274917,,,,,,,351979,,,,,,,,xrp,xrp
948,,,,2016/03/09,272822525,,,,,,,264508,,,,,,,,xrp,xrp
949,,,,2016/03/10,274720022,,,,,,,481152,,,,,,,,xrp,xrp
950,,,,2016/03/11,283587731,,,,,,,837288,,,,,,,,xrp,xrp
951,,,,2016/03/12,299654404,,,,,,,808994,,,,,,,,xrp,xrp
952,,,,2016/03/13,294223051,,,,,,,726481,,,,,,,,xrp,xrp
953,,,,2016/03/14,291454193,,,,,,,772134,,,,,,,,xrp,xrp
954,,,,2016/03/15,288724880,,,,,,,518398,,,,,,,,xrp,xrp
955,,,,2016/03/16,283202498,,,,,,,593554,,,,,,,,xrp,xrp
956,,,,2016/03/17,284256358,,,,,,,567775,,,,,,,,xrp,xrp
957,,,,2016/03/18,285393562,,,,,,,633694,,,,,,,,xrp,xrp
958,,,,2016/03/19,275300269,,,,,,,605759,,,,,,,,xrp,xrp
959,,,,2016/03/20,273601006,,,,,,,594008,,,,,,,,xrp,xrp
960,,,,2016/03/21,272262673,,,,,,,687385,,,,,,,,xrp,xrp
961,,,,2016/03/22,278049604,,,,,,,665219,,,,,,,,xrp,xrp
962,,,,2016/03/23,280617441,,,,,,,581136,,,,,,,,xrp,xrp
963,,,,2016/03/24,285275433,,,,,,,493152,,,,,,,,xrp,xrp
964,,,,2016/03/25,283247269,,,,,,,485721,,,,,,,,xrp,xrp
965,,,,2016/03/26,281071014,,,,,,,368376,,,,,,,,xrp,xrp
966,,,,2016/03/27,277157267,,,,,,,434927,,,,,,,,xrp,xrp
967,,,,2016/03/28,274314945,,,,,,,898006,,,,,,,,xrp,xrp
968,,,,2016/03/29,261173034,,,,,,,988529,,,,,,,,xrp,xrp
969,,,,2016/03/30,258643770,,,,,,,858037,,,,,,,,xrp,xrp
970,,,,2016/03/31,251947282,,,,,,,827274,,,,,,,,xrp,xrp
971,,,,2016/04/01,256636959,,,,,,,788243,,,,,,,,xrp,xrp
972,,,,2016/04/02,256476814,,,,,,,656168,,,,,,,,xrp,xrp
973,,,,2016/04/03,259397659,,,,,,,522754,,,,,,,,xrp,xrp
974,,,,2016/04/04,258555604,,,,,,,496393,,,,,,,,xrp,xrp
975,,,,2016/04/05,257801027,,,,,,,506239,,,,,,,,xrp,xrp
976,,,,2016/04/06,254140069,,,,,,,610364,,,,,,,,xrp,xrp
977,,,,2016/04/07,250198425,,,,,,,777247,,,,,,,,xrp,xrp
978,,,,2016/04/08,233692429,,,,,,,710746,,,,,,,,xrp,xrp
979,,,,2016/04/09,225035623,,,,,,,679074,,,,,,,,xrp,xrp
980,,,,2016/04/10,211869605,,,,,,,776939,,,,,,,,xrp,xrp
981,,,,2016/04/11,205340839,,,,,,,1000725,,,,,,,,xrp,xrp
982,,,,2016/04/12,208863349,,,,,,,1142289,,,,,,,,xrp,xrp
983,,,,2016/04/13,198903338,,,,,,,1111173,,,,,,,,xrp,xrp
984,,,,2016/04/14,196474638,,,,,,,933012,,,,,,,,xrp,xrp
985,,,,2016/04/15,220996859,,,,,,,932267,,,,,,,,xrp,xrp
986,,,,2016/04/16,219793186,,,,,,,892522,,,,,,,,xrp,xrp
987,,,,2016/04/17,227767793,,,,,,,605459,,,,,,,,xrp,xrp
988,,,,2016/04/18,249958918,,,,,,,1136166,,,,,,,,xrp,xrp
989,,,,2016/04/19,247304365,,,,,,,833007,,,,,,,,xrp,xrp
990,,,,2016/04/20,245357298,,,,,,,1261034,,,,,,,,xrp,xrp
991,,,,2016/04/21,257863647,,,,,,,1118524,,,,,,,,xrp,xrp
992,,,,2016/04/22,256216102,,,,,,,975283,,,,,,,,xrp,xrp
993,,,,2016/04/23,256627204,,,,,,,407875,,,,,,,,xrp,xrp
994,,,,2016/04/24,254778815,,,,,,,501035,,,,,,,,xrp,xrp
995,,,,2016/04/25,253820624,,,,,,,509056,,,,,,,,xrp,xrp
996,,,,2016/04/26,252381245,,,,,,,603378,,,,,,,,xrp,xrp
997,,,,2016/04/27,243611423,,,,,,,707828,,,,,,,,xrp,xrp
998,,,,2016/04/28,233243919,,,,,,,533739,,,,,,,,xrp,xrp
999,,,,2016/04/29,234327289,,,,,,,427584,,,,,,,,xrp,xrp
1000,,,,2016/04/30,237561010,,,,,,,391459,,,,,,,,xrp,xrp
1001,,,,2016/05/01,236915242,,,,,,,267376,,,,,,,,xrp,xrp
1002,,,,2016/05/02,237021592,,,,,,,451268,,,,,,,,xrp,xrp
1003,,,,2016/05/03,232348491,,,,,,,245747,,,,,,,,xrp,xrp
1004,,,,2016/05/04,225877213,,,,,,,506872,,,,,,,,xrp,xrp
1005,,,,2016/05/05,216310293,,,,,,,572677,,,,,,,,xrp,xrp
1006,,,,2016/05/06,218394394,,,,,,,601810,,,,,,,,xrp,xrp
1007,,,,2016/05/07,224330090,,,,,,,391053,,,,,,,,xrp,xrp
1008,,,,2016/05/08,225331169,,,,,,,444909,,,,,,,,xrp,xrp
1009,,,,2016/05/09,223301464,,,,,,,447356,,,,,,,,xrp,xrp
1010,,,,2016/05/10,222061185,,,,,,,586264,,,,,,,,xrp,xrp
1011,,,,2016/05/11,217693185,,,,,,,578241,,,,,,,,xrp,xrp
1012,,,,2016/05/12,214621603,,,,,,,373518,,,,,,,,xrp,xrp
1013,,,,2016/05/13,215828757,,,,,,,401708,,,,,,,,xrp,xrp
1014,,,,2016/05/14,211676246,,,,,,,357511,,,,,,,,xrp,xrp
1015,,,,2016/05/15,209860285,,,,,,,293427,,,,,,,,xrp,xrp
1016,,,,2016/05/16,210977129,,,,,,,489428,,,,,,,,xrp,xrp
1017,,,,2016/05/17,210636462,,,,,,,391857,,,,,,,,xrp,xrp
1018,,,,2016/05/18,210707245,,,,,,,576481,,,,,,,,xrp,xrp
1019,,,,2016/05/19,209722205,,,,,,,575046,,,,,,,,xrp,xrp
1020,,,,2016/05/20,211711115,,,,,,,195682,,,,,,,,xrp,xrp
1021,,,,2016/05/21,211304894,,,,,,,217390,,,,,,,,xrp,xrp
1022,,,,2016/05/22,208812830,,,,,,,319082,,,,,,,,xrp,xrp
1023,,,,2016/05/23,206354937,,,,,,,307936,,,,,,,,xrp,xrp
1024,,,,2016/05/24,207450162,,,,,,,245177,,,,,,,,xrp,xrp
1025,,,,2016/05/25,205300159,,,,,,,291141,,,,,,,,xrp,xrp
1026,,,,2016/05/26,199033909,,,,,,,407208,,,,,,,,xrp,xrp
1027,,,,2016/05/27,197746208,,,,,,,530247,,,,,,,,xrp,xrp
1028,,,,2016/05/28,199284615,,,,,,,498187,,,,,,,,xrp,xrp
1029,,,,2016/05/29,196746523,,,,,,,517509,,,,,,,,xrp,xrp
1030,,,,2016/05/30,199145837,,,,,,,457583,,,,,,,,xrp,xrp
1031,,,,2016/05/31,200056607,,,,,,,472302,,,,,,,,xrp,xrp
1032,,,,2016/06/01,200477123,,,,,,,478884,,,,,,,,xrp,xrp
1033,,,,2016/06/02,202305288,,,,,,,485488,,,,,,,,xrp,xrp
1034,,,,2016/06/03,201632671,,,,,,,469565,,,,,,,,xrp,xrp
1035,,,,2016/06/04,202037148,,,,,,,443183,,,,,,,,xrp,xrp
1036,,,,2016/06/05,202694423,,,,,,,449625,,,,,,,,xrp,xrp
1037,,,,2016/06/06,200766882,,,,,,,564735,,,,,,,,xrp,xrp
1038,,,,2016/06/07,201712172,,,,,,,585450,,,,,,,,xrp,xrp
