,transactions,fee_reward,active_addresses,block_size,difficulty,sent_addresses,mining_profitability,hashrate,median_transaction_value,google_trends,send_usd,confirmation_time,median_transaction_size,av_transaction_size,av_transaction_value,top_100_percent,date,tweets,market_cap,full_name,coin
353,,,,,,,,,,,,,,,,,2015/08/08,10,null,syscoin,syscoin
354,,,,,,,,,,,,,,,,,2015/08/09,6,null,syscoin,syscoin
355,,,,,,,,,,,,,,,,,2015/08/10,14,null,syscoin,syscoin
356,,,,,,,,,,,,,,,,,2015/08/11,5,null,syscoin,syscoin
357,,,,,,,,,,,,,,,,,2015/08/12,2,null,syscoin,syscoin
358,,,,,,,,,,,,,,,,,2015/08/13,1,null,syscoin,syscoin
359,,,,,,,,,,,,,,,,,2015/08/14,null,null,syscoin,syscoin
360,,,,,,,,,,,,,,,,,2015/08/15,3,null,syscoin,syscoin
361,,,,,,,,,,,,,,,,,2015/08/16,11,null,syscoin,syscoin
362,,,,,,,,,,,,,,,,,2015/08/17,18,null,syscoin,syscoin
363,,,,,,,,,,,,,,,,,2015/08/18,6,null,syscoin,syscoin
364,,,,,,,,,,,,,,,,,2015/08/19,3,null,syscoin,syscoin
365,,,,,,,,,,,,,,,,,2015/08/20,5,null,syscoin,syscoin
366,,,,,,,,,,,,,,,,,2015/08/21,1,null,syscoin,syscoin
367,,,,,,,,,,,,,,,,,2015/08/22,8,null,syscoin,syscoin
368,,,,,,,,,,,,,,,,,2015/08/23,12,null,syscoin,syscoin
369,,,,,,,,,,,,,,,,,2015/08/24,8,null,syscoin,syscoin
370,,,,,,,,,,,,,,,,,2015/08/25,69,null,syscoin,syscoin
371,,,,,,,,,,,,,,,,,2015/08/26,107,null,syscoin,syscoin
372,,,,,,,,,,,,,,,,,2015/08/27,15,null,syscoin,syscoin
373,,,,,,,,,,,,,,,,,2015/08/28,6,null,syscoin,syscoin
374,,,,,,,,,,,,,,,,,2015/08/29,null,null,syscoin,syscoin
375,,,,,,,,,,,,,,,,,2015/08/30,7,null,syscoin,syscoin
376,,,,,,,,,,,,,,,,,2015/08/31,17,null,syscoin,syscoin
377,,,,,,,,,,,,,,,,,2015/09/01,7,null,syscoin,syscoin
378,,,,,,,,,,,,,,,,,2015/09/02,null,null,syscoin,syscoin
379,,,,,,,,,,,,,,,,,2015/09/03,8,null,syscoin,syscoin
380,,,,,,,,,,,,,,,,,2015/09/04,null,null,syscoin,syscoin
381,,,,,,,,,,,,,,,,,2015/09/05,null,null,syscoin,syscoin
382,,,,,,,,,,,,,,,,,2015/09/06,1,null,syscoin,syscoin
383,,,,,,,,,,,,,,,,,2015/09/07,1,null,syscoin,syscoin
384,,,,,,,,,,,,,,,,,2015/09/08,2,null,syscoin,syscoin
385,,,,,,,,,,,,,,,,,2015/09/09,2,null,syscoin,syscoin
386,,,,,,,,,,,,,,,,,2015/09/10,null,null,syscoin,syscoin
387,,,,,,,,,,,,,,,,,2015/09/11,1,null,syscoin,syscoin
388,,,,,,,,,,,,,,,,,2015/09/12,4,null,syscoin,syscoin
389,,,,,,,,,,,,,,,,,2015/09/13,2,null,syscoin,syscoin
390,,,,,,,,,,,,,,,,,2015/09/14,null,null,syscoin,syscoin
391,,,,,,,,,,,,,,,,,2015/09/15,1,null,syscoin,syscoin
392,,,,,,,,,,,,,,,,,2015/09/16,9,null,syscoin,syscoin
393,,,,,,,,,,,,,,,,,2015/09/17,3,null,syscoin,syscoin
394,,,,,,,,,,,,,,,,,2015/09/18,null,null,syscoin,syscoin
395,,,,,,,,,,,,,,,,,2015/09/19,null,null,syscoin,syscoin
396,,,,,,,,,,,,,,,,,2015/09/20,null,null,syscoin,syscoin
397,,,,,,,,,,,,,,,,,2015/09/21,null,null,syscoin,syscoin
398,,,,,,,,,,,,,,,,,2015/09/22,null,null,syscoin,syscoin
399,,,,,,,,,,,,,,,,,2015/09/23,null,null,syscoin,syscoin
400,,,,,,,,,,,,,,,,,2015/09/24,1,null,syscoin,syscoin
401,,,,,,,,,,,,,,,,,2015/09/25,4,null,syscoin,syscoin
402,,,,,,,,,,,,,,,,,2015/09/26,2,null,syscoin,syscoin
403,,,,,,,,,,,,,,,,,2015/09/27,null,null,syscoin,syscoin
404,,,,,,,,,,,,,,,,,2015/09/28,null,null,syscoin,syscoin
405,,,,,,,,,,,,,,,,,2015/09/29,null,null,syscoin,syscoin
406,,,,,,,,,,,,,,,,,2015/09/30,1,null,syscoin,syscoin
407,,,,,,,,,,,,,,,,,2015/10/01,null,null,syscoin,syscoin
408,,,,,,,,,,,,,,,,,2015/10/02,1,null,syscoin,syscoin
409,,,,,,,,,,,,,,,,,2015/10/03,2,null,syscoin,syscoin
410,,,,,,,,,,,,,,,,,2015/10/04,null,null,syscoin,syscoin
411,,,,,,,,,,,,,,,,,2015/10/05,null,null,syscoin,syscoin
412,,,,,,,,,,,,,,,,,2015/10/06,6,null,syscoin,syscoin
413,,,,,,,,,,,,,,,,,2015/10/07,4,null,syscoin,syscoin
414,,,,,,,,,,,,,,,,,2015/10/08,null,null,syscoin,syscoin
415,,,,,,,,,,,,,,,,,2015/10/09,1,null,syscoin,syscoin
416,,,,,,,,,,,,,,,,,2015/10/10,null,null,syscoin,syscoin
417,,,,,,,,,,,,,,,,,2015/10/11,6,null,syscoin,syscoin
418,,,,,,,,,,,,,,,,,2015/10/12,null,null,syscoin,syscoin
419,,,,,,,,,,,,,,,,,2015/10/13,2,null,syscoin,syscoin
420,,,,,,,,,,,,,,,,,2015/10/14,1,null,syscoin,syscoin
421,,,,,,,,,,,,,,,,,2015/10/15,null,null,syscoin,syscoin
422,,,,,,,,,,,,,,,,,2015/10/16,null,null,syscoin,syscoin
423,,,,,,,,,,,,,,,,,2015/10/17,17,null,syscoin,syscoin
424,,,,,,,,,,,,,,,,,2015/10/18,31,null,syscoin,syscoin
425,,,,,,,,,,,,,,,,,2015/10/19,8,null,syscoin,syscoin
426,,,,,,,,,,,,,,,,,2015/10/20,1,null,syscoin,syscoin
427,,,,,,,,,,,,,,,,,2015/10/21,2,null,syscoin,syscoin
428,,,,,,,,,,,,,,,,,2015/10/22,null,null,syscoin,syscoin
429,,,,,,,,,,,,,,,,,2015/10/23,12,null,syscoin,syscoin
430,,,,,,,,,,,,,,,,,2015/10/24,2,null,syscoin,syscoin
431,,,,,,,,,,,,,,,,,2015/10/25,null,null,syscoin,syscoin
432,,,,,,,,,,,,,,,,,2015/10/26,null,null,syscoin,syscoin
433,,,,,,,,,,,,,,,,,2015/10/27,null,null,syscoin,syscoin
434,,,,,,,,,,,,,,,,,2015/10/28,null,null,syscoin,syscoin
435,,,,,,,,,,,,,,,,,2015/10/29,null,null,syscoin,syscoin
436,,,,,,,,,,,,,,,,,2015/10/30,4,null,syscoin,syscoin
437,,,,,,,,,,,,,,,,,2015/10/31,2,null,syscoin,syscoin
438,,,,,,,,,,,,,,,,,2015/11/01,6,null,syscoin,syscoin
439,,,,,,,,,,,,,,,,,2015/11/02,1,null,syscoin,syscoin
440,,,,,,,,,,,,,,,,,2015/11/03,null,null,syscoin,syscoin
441,,,,,,,,,,,,,,,,,2015/11/04,8,null,syscoin,syscoin
442,,,,,,,,,,,,,,,,,2015/11/05,2,null,syscoin,syscoin
443,,,,,,,,,,,,,,,,,2015/11/06,3,null,syscoin,syscoin
444,,,,,,,,,,,,,,,,,2015/11/07,null,null,syscoin,syscoin
445,,,,,,,,,,,,,,,,,2015/11/08,null,null,syscoin,syscoin
446,,,,,,,,,,,,,,,,,2015/11/09,6,null,syscoin,syscoin
447,,,,,,,,,,,,,,,,,2015/11/10,3,null,syscoin,syscoin
448,,,,,,,,,,,,,,,,,2015/11/11,2,null,syscoin,syscoin
449,,,,,,,,,,,,,,,,,2015/11/12,null,null,syscoin,syscoin
450,,,,,,,,,,,,,,,,,2015/11/13,null,null,syscoin,syscoin
451,,,,,,,,,,,,,,,,,2015/11/14,10,null,syscoin,syscoin
452,,,,,,,,,,,,,,,,,2015/11/15,2,null,syscoin,syscoin
453,,,,,,,,,,,,,,,,,2015/11/16,8,null,syscoin,syscoin
454,,,,,,,,,,,,,,,,,2015/11/17,5,null,syscoin,syscoin
455,,,,,,,,,,,,,,,,,2015/11/18,2,null,syscoin,syscoin
456,,,,,,,,,,,,,,,,,2015/11/19,2,null,syscoin,syscoin
457,,,,,,,,,,,,,,,,,2015/11/20,1,null,syscoin,syscoin
458,,,,,,,,,,,,,,,,,2015/11/21,5,null,syscoin,syscoin
459,,,,,,,,,,,,,,,,,2015/11/22,15,null,syscoin,syscoin
460,,,,,,,,,,,,,,,,,2015/11/23,10,null,syscoin,syscoin
461,,,,,,,,,,,,,,,,,2015/11/24,20,null,syscoin,syscoin
462,,,,,,,,,,,,,,,,,2015/11/25,2,null,syscoin,syscoin
463,,,,,,,,,,,,,,,,,2015/11/26,4,null,syscoin,syscoin
464,,,,,,,,,,,,,,,,,2015/11/27,null,null,syscoin,syscoin
465,,,,,,,,,,,,,,,,,2015/11/28,null,null,syscoin,syscoin
466,,,,,,,,,,,,,,,,,2015/11/29,1,null,syscoin,syscoin
467,,,,,,,,,,,,,,,,,2015/11/30,1,null,syscoin,syscoin
468,,,,,,,,,,,,,,,,,2015/12/01,6,null,syscoin,syscoin
469,,,,,,,,,,,,,,,,,2015/12/02,7,null,syscoin,syscoin
470,,,,,,,,,,,,,,,,,2015/12/03,2,null,syscoin,syscoin
471,,,,,,,,,,,,,,,,,2015/12/04,null,null,syscoin,syscoin
472,,,,,,,,,,,,,,,,,2015/12/05,null,null,syscoin,syscoin
473,,,,,,,,,,,,,,,,,2015/12/06,null,null,syscoin,syscoin
474,,,,,,,,,,,,,,,,,2015/12/07,null,null,syscoin,syscoin
475,,,,,,,,,,,,,,,,,2015/12/08,null,null,syscoin,syscoin
476,,,,,,,,,,,,,,,,,2015/12/09,2,null,syscoin,syscoin
477,,,,,,,,,,,,,,,,,2015/12/10,null,null,syscoin,syscoin
478,,,,,,,,,,,,,,,,,2015/12/11,38,null,syscoin,syscoin
479,,,,,,,,,,,,,,,,,2015/12/12,4,null,syscoin,syscoin
480,,,,,,,,,,,,,,,,,2015/12/13,null,null,syscoin,syscoin
481,,,,,,,,,,,,,,,,,2015/12/14,3,null,syscoin,syscoin
482,,,,,,,,,,,,,,,,,2015/12/15,null,null,syscoin,syscoin
483,,,,,,,,,,,,,,,,,2015/12/16,5,null,syscoin,syscoin
484,,,,,,,,,,,,,,,,,2015/12/17,4,null,syscoin,syscoin
485,,,,,,,,,,,,,,,,,2015/12/18,null,null,syscoin,syscoin
486,,,,,,,,,,,,,,,,,2015/12/19,null,null,syscoin,syscoin
487,,,,,,,,,,,,,,,,,2015/12/20,2,null,syscoin,syscoin
488,,,,,,,,,,,,,,,,,2015/12/21,null,null,syscoin,syscoin
489,,,,,,,,,,,,,,,,,2015/12/22,2,null,syscoin,syscoin
490,,,,,,,,,,,,,,,,,2015/12/23,null,null,syscoin,syscoin
491,,,,,,,,,,,,,,,,,2015/12/24,2,null,syscoin,syscoin
492,,,,,,,,,,,,,,,,,2015/12/25,2,null,syscoin,syscoin
493,,,,,,,,,,,,,,,,,2015/12/26,null,null,syscoin,syscoin
494,,,,,,,,,,,,,,,,,2015/12/27,2,null,syscoin,syscoin
495,,,,,,,,,,,,,,,,,2015/12/28,1,null,syscoin,syscoin
496,,,,,,,,,,,,,,,,,2015/12/29,1,null,syscoin,syscoin
497,,,,,,,,,,,,,,,,,2015/12/30,3,null,syscoin,syscoin
498,,,,,,,,,,,,,,,,,2015/12/31,null,null,syscoin,syscoin
499,,,,,,,,,,,,,,,,,2016/01/01,2,null,syscoin,syscoin
500,,,,,,,,,,,,,,,,,2016/01/02,3,null,syscoin,syscoin
501,,,,,,,,,,,,,,,,,2016/01/03,15,null,syscoin,syscoin
502,,,,,,,,,,,,,,,,,2016/01/04,5,null,syscoin,syscoin
503,,,,,,,,,,,,,,,,,2016/01/05,2,null,syscoin,syscoin
504,,,,,,,,,,,,,,,,,2016/01/06,null,null,syscoin,syscoin
505,,,,,,,,,,,,,,,,,2016/01/07,4,null,syscoin,syscoin
506,,,,,,,,,,,,,,,,,2016/01/08,2,null,syscoin,syscoin
507,,,,,,,,,,,,,,,,,2016/01/09,3,null,syscoin,syscoin
508,,,,,,,,,,,,,,,,,2016/01/10,2,null,syscoin,syscoin
509,,,,,,,,,,,,,,,,,2016/01/11,3,null,syscoin,syscoin
510,,,,,,,,,,,,,,,,,2016/01/12,null,null,syscoin,syscoin
511,,,,,,,,,,,,,,,,,2016/01/13,null,null,syscoin,syscoin
512,,,,,,,,,,,,,,,,,2016/01/14,null,null,syscoin,syscoin
513,,,,,,,,,,,,,,,,,2016/01/15,2,null,syscoin,syscoin
514,,,,,,,,,,,,,,,,,2016/01/16,2,null,syscoin,syscoin
515,,,,,,,,,,,,,,,,,2016/01/17,null,null,syscoin,syscoin
516,,,,,,,,,,,,,,,,,2016/01/18,null,null,syscoin,syscoin
517,,,,,,,,,,,,,,,,,2016/01/19,null,null,syscoin,syscoin
518,,,,,,,,,,,,,,,,,2016/01/20,2,null,syscoin,syscoin
519,,,,,,,,,,,,,,,,,2016/01/21,1,null,syscoin,syscoin
520,,,,,,,,,,,,,,,,,2016/01/22,2,null,syscoin,syscoin
521,,,,,,,,,,,,,,,,,2016/01/23,null,null,syscoin,syscoin
522,,,,,,,,,,,,,,,,,2016/01/24,1,null,syscoin,syscoin
523,,,,,,,,,,,,,,,,,2016/01/25,1,null,syscoin,syscoin
524,,,,,,,,,,,,,,,,,2016/01/26,7,null,syscoin,syscoin
525,,,,,,,,,,,,,,,,,2016/01/27,9,null,syscoin,syscoin
526,,,,,,,,,,,,,,,,,2016/01/28,null,null,syscoin,syscoin
527,,,,,,,,,,,,,,,,,2016/01/29,null,null,syscoin,syscoin
528,,,,,,,,,,,,,,,,,2016/01/30,null,null,syscoin,syscoin
529,,,,,,,,,,,,,,,,,2016/01/31,null,null,syscoin,syscoin
530,,,,,,,,,,,,,,,,,2016/02/01,null,null,syscoin,syscoin
531,,,,,,,,,,,,,,,,,2016/02/02,3,null,syscoin,syscoin
532,,,,,,,,,,,,,,,,,2016/02/03,15,null,syscoin,syscoin
533,,,,,,,,,,,,,,,,,2016/02/04,5,null,syscoin,syscoin
534,,,,,,,,,,,,,,,,,2016/02/05,3,null,syscoin,syscoin
535,,,,,,,,,,,,,,,,,2016/02/06,3,null,syscoin,syscoin
536,,,,,,,,,,,,,,,,,2016/02/07,null,null,syscoin,syscoin
537,,,,,,,,,,,,,,,,,2016/02/08,2,null,syscoin,syscoin
538,,,,,,,,,,,,,,,,,2016/02/09,7,null,syscoin,syscoin
539,,,,,,,,,,,,,,,,,2016/02/10,null,null,syscoin,syscoin
540,,,,,,,,,,,,,,,,,2016/02/11,null,null,syscoin,syscoin
541,,,,,,,,,,,,,,,,,2016/02/12,null,null,syscoin,syscoin
542,,,,,,,,,,,,,,,,,2016/02/13,5,null,syscoin,syscoin
543,,,,,,,,,,,,,,,,,2016/02/14,5,null,syscoin,syscoin
544,,,,,,,,,,,,,,,,,2016/02/15,1,null,syscoin,syscoin
545,,,,,,,,,,,,,,,,,2016/02/16,4,null,syscoin,syscoin
546,,,,,,,,,,,,,,,,,2016/02/17,12,null,syscoin,syscoin
547,,,,,,,,,,,,,,,,,2016/02/18,17,null,syscoin,syscoin
548,,,,,,,,,,,,,,,,,2016/02/19,18,null,syscoin,syscoin
549,,,,,,,,,,,,,,,,,2016/02/20,17,null,syscoin,syscoin
550,,,,,,,,,,,,,,,,,2016/02/21,15,null,syscoin,syscoin
551,,,,,,,,,,,,,,,,,2016/02/22,35,null,syscoin,syscoin
552,,,,,,,,,,,,,,,,,2016/02/23,5,null,syscoin,syscoin
553,,,,,,,,,,,,,,,,,2016/02/24,19,null,syscoin,syscoin
554,,,,,,,,,,,,,,,,,2016/02/25,49,null,syscoin,syscoin
555,,,,,,,,,,,,,,,,,2016/02/26,18,null,syscoin,syscoin
556,,,,,,,,,,,,,,,,,2016/02/27,77,null,syscoin,syscoin
557,,,,,,,,,,,,,,,,,2016/02/28,208,null,syscoin,syscoin
558,,,,,,,,,,,,,,,,,2016/02/29,34,null,syscoin,syscoin
559,,,,,,,,,,,,,,,,,2016/03/01,15,null,syscoin,syscoin
560,,,,,,,,,,,,,,,,,2016/03/02,4,null,syscoin,syscoin
561,,,,,,,,,,,,,,,,,2016/03/03,36,null,syscoin,syscoin
562,,,,,,,,,,,,,,,,,2016/03/04,9,null,syscoin,syscoin
563,,,,,,,,,,,,,,,,,2016/03/05,7,null,syscoin,syscoin
564,,,,,,,,,,,,,,,,,2016/03/06,69,null,syscoin,syscoin
565,,,,,,,,,,,,,,,,,2016/03/07,12,null,syscoin,syscoin
566,,,,,,,,,,,,,,,,,2016/03/08,3,null,syscoin,syscoin
567,,,,,,,,,,,,,,,,,2016/03/09,7,null,syscoin,syscoin
568,,,,,,,,,,,,,,,,,2016/03/10,5,null,syscoin,syscoin
569,,,,,,,,,,,,,,,,,2016/03/11,14,null,syscoin,syscoin
570,,,,,,,,,,,,,,,,,2016/03/12,5,null,syscoin,syscoin
571,,,,,,,,,,,,,,,,,2016/03/13,6,null,syscoin,syscoin
572,,,,,,,,,,,,,,,,,2016/03/14,73,null,syscoin,syscoin
573,,,,,,,,,,,,,,,,,2016/03/15,34,null,syscoin,syscoin
574,,,,,,,,,,,,,,,,,2016/03/16,33,null,syscoin,syscoin
575,,,,,,,,,,,,,,,,,2016/03/17,75,null,syscoin,syscoin
576,,,,,,,,,,,,,,,,,2016/03/18,395,4462031,syscoin,syscoin
577,,,,,,,,,,,,,,,,,2016/03/19,169,4681996,syscoin,syscoin
578,,,,,,,,,,,,,,,,,2016/03/20,141,4182029,syscoin,syscoin
579,,,,,,,,,,,,,,,,,2016/03/21,76,3919385,syscoin,syscoin
580,,,,,,,,,,,,,,,,,2016/03/22,95,4037617,syscoin,syscoin
581,,,,,,,,,,,,,,,,,2016/03/23,266,3884162,syscoin,syscoin
582,,,,,,,,,,,,,,,,,2016/03/24,26,3930155,syscoin,syscoin
583,,,,,,,,,,,,,,,,,2016/03/25,4,3802133,syscoin,syscoin
584,,,,,,,,,,,,,,,,,2016/03/26,1,3691758,syscoin,syscoin
585,,,,,,,,,,,,,,,,,2016/03/27,5,3487487,syscoin,syscoin
586,,,,,,,,,,,,,,,,,2016/03/28,5,3324662,syscoin,syscoin
587,,,,,,,,,,,,,,,,,2016/03/29,11,3241292,syscoin,syscoin
588,,,,,,,,,,,,,,,,,2016/03/30,5,3570894,syscoin,syscoin
589,,,,,,,,,,,,,,,,,2016/03/31,61,3731957,syscoin,syscoin
590,,,,,,,,,,,,,,,,,2016/04/01,17,4247353,syscoin,syscoin
591,,,,,,,,,,,,,,,,,2016/04/02,16,3872229,syscoin,syscoin
592,,,,,,,,,,,,,,,,,2016/04/03,14,3849800,syscoin,syscoin
593,,,,,,,,,,,,,,,,,2016/04/04,4,3941848,syscoin,syscoin
594,,,,,,,,,,,,,,,,,2016/04/05,2,3966802,syscoin,syscoin
595,,,,,,,,,,,,,,,,,2016/04/06,3,3743652,syscoin,syscoin
596,,,,,,,,,,,,,,,,,2016/04/07,2,3777455,syscoin,syscoin
597,,,,,,,,,,,,,,,,,2016/04/08,29,3886152,syscoin,syscoin
598,,,,,,,,,,,,,,,,,2016/04/09,1,3707006,syscoin,syscoin
599,,,,,,,,,,,,,,,,,2016/04/10,1,3409187,syscoin,syscoin
600,,,,,,,,,,,,,,,,,2016/04/11,null,3304145,syscoin,syscoin
601,,,,,,,,,,,,,,,,,2016/04/12,1,3105425,syscoin,syscoin
602,,,,,,,,,,,,,,,,,2016/04/13,7,3015143,syscoin,syscoin
603,,,,,,,,,,,,,,,,,2016/04/14,9,3199762,syscoin,syscoin
604,,,,,,,,,,,,,,,,,2016/04/15,2,3235215,syscoin,syscoin
605,,,,,,,,,,,,,,,,,2016/04/16,7,3135910,syscoin,syscoin
606,,,,,,,,,,,,,,,,,2016/04/17,null,3243412,syscoin,syscoin
607,,,,,,,,,,,,,,,,,2016/04/18,2,3233273,syscoin,syscoin
608,,,,,,,,,,,,,,,,,2016/04/19,3,null,syscoin,syscoin
609,,,,,,,,,,,,,,,,,2016/04/20,1,3457870,syscoin,syscoin
610,,,,,,,,,,,,,,,,,2016/04/21,2,null,syscoin,syscoin
611,,,,,,,,,,,,,,,,,2016/04/22,null,null,syscoin,syscoin
612,,,,,,,,,,,,,,,,,2016/04/23,null,null,syscoin,syscoin
613,,,,,,,,,,,,,,,,,2016/04/24,11,null,syscoin,syscoin
614,,,,,,,,,,,,,,,,,2016/04/25,2,3792766,syscoin,syscoin
615,,,,,,,,,,,,,,,,,2016/04/26,3,3630430,syscoin,syscoin
616,,,,,,,,,,,,,,,,,2016/04/27,1,3778612,syscoin,syscoin
617,,,,,,,,,,,,,,,,,2016/04/28,18,4113980,syscoin,syscoin
618,,,,,,,,,,,,,,,,,2016/04/29,19,4740694,syscoin,syscoin
619,,,,,,,,,,,,,,,,,2016/04/30,76,4775852,syscoin,syscoin
620,,,,,,,,,,,,,,,,,2016/05/01,14,4530170,syscoin,syscoin
621,,,,,,,,,,,,,,,,,2016/05/02,21,4433310,syscoin,syscoin
622,,,,,,,,,,,,,,,,,2016/05/03,16,4499731,syscoin,syscoin
623,,,,,,,,,,,,,,,,,2016/05/04,16,4452350,syscoin,syscoin
624,,,,,,,,,,,,,,,,,2016/05/05,20,4264655,syscoin,syscoin
625,,,,,,,,,,,,,,,,,2016/05/06,13,4153664,syscoin,syscoin
626,,,,,,,,,,,,,,,,,2016/05/07,9,4276795,syscoin,syscoin
627,,,,,,,,,,,,,,,,,2016/05/08,5,4217481,syscoin,syscoin
628,,,,,,,,,,,,,,,,,2016/05/09,26,4079886,syscoin,syscoin
629,,,,,,,,,,,,,,,,,2016/05/10,9,3927485,syscoin,syscoin
630,,,,,,,,,,,,,,,,,2016/05/11,6,4061449,syscoin,syscoin
631,,,,,,,,,,,,,,,,,2016/05/12,11,4099767,syscoin,syscoin
632,,,,,,,,,,,,,,,,,2016/05/13,10,3979050,syscoin,syscoin
633,,,,,,,,,,,,,,,,,2016/05/14,7,3825039,syscoin,syscoin
634,,,,,,,,,,,,,,,,,2016/05/15,20,3767954,syscoin,syscoin
635,,,,,,,,,,,,,,,,,2016/05/16,9,3735216,syscoin,syscoin
636,,,,,,,,,,,,,,,,,2016/05/17,8,3697778,syscoin,syscoin
637,,,,,,,,,,,,,,,,,2016/05/18,11,3676343,syscoin,syscoin
638,,,,,,,,,,,,,,,,,2016/05/19,4,3626875,syscoin,syscoin
639,,,,,,,,,,,,,,,,,2016/05/20,4,3486535,syscoin,syscoin
640,,,,,,,,,,,,,,,,,2016/05/21,8,3501964,syscoin,syscoin
641,,,,,,,,,,,,,,,,,2016/05/22,8,3563311,syscoin,syscoin
642,,,,,,,,,,,,,,,,,2016/05/23,4,3489207,syscoin,syscoin
643,,,,,,,,,,,,,,,,,2016/05/24,5,3297725,syscoin,syscoin
644,,,,,,,,,,,,,,,,,2016/05/25,3,2873542,syscoin,syscoin
645,,,,,,,,,,,,,,,,,2016/05/26,4,2503696,syscoin,syscoin
646,,,,,,,,,,,,,,,,,2016/05/27,2,2218398,syscoin,syscoin
647,,,,,,,,,,,,,,,,,2016/05/28,3,2195325,syscoin,syscoin
648,,,,,,,,,,,,,,,,,2016/05/29,3,2566554,syscoin,syscoin
649,,,,,,,,,,,,,,,,,2016/05/30,7,2572641,syscoin,syscoin
650,,,,,,,,,,,,,,,,,2016/05/31,3,2459010,syscoin,syscoin
651,,,,,,,,,,,,,,,,,2016/06/01,4,2505629,syscoin,syscoin
652,,,,,,,,,,,,,,,,,2016/06/02,6,2855846,syscoin,syscoin
653,,,,,,,,,,,,,,,,,2016/06/03,25,3256375,syscoin,syscoin
654,,,,,,,,,,,,,,,,,2016/06/04,5,3168755,syscoin,syscoin
655,,,,,,,,,,,,,,,,,2016/06/05,2,3299954,syscoin,syscoin
656,,,,,,,,,,,,,,,,,2016/06/06,6,3349225,syscoin,syscoin
657,,,,,,,,,,,,,,,,,2016/06/07,5,3612962,syscoin,syscoin
658,,,,,,,,,,,,,,,,,2016/06/08,6,3589639,syscoin,syscoin
659,,,,,,,,,,,,,,,,,2016/06/09,3,3445969,syscoin,syscoin
660,,,,,,,,,,,,,,,,,2016/06/10,4,3400819,syscoin,syscoin
661,,,,,,,,,,,,,,,,,2016/06/11,3,3275917,syscoin,syscoin
662,,,,,,,,,,,,,,,,,2016/06/12,4,3738507,syscoin,syscoin
663,,,,,,,,,,,,,,,,,2016/06/13,4,3577412,syscoin,syscoin
664,,,,,,,,,,,,,,,,,2016/06/14,3,3710989,syscoin,syscoin
665,,,,,,,,,,,,,,,,,2016/06/15,5,3594189,syscoin,syscoin
666,,,,,,,,,,,,,,,,,2016/06/16,7,3613630,syscoin,syscoin
667,,,,,,,,,,,,,,,,,2016/06/17,5,3469321,syscoin,syscoin
668,,,,,,,,,,,,,,,,,2016/06/18,3,3295797,syscoin,syscoin
669,,,,,,,,,,,,,,,,,2016/06/19,3,3399596,syscoin,syscoin
670,,,,,,,,,,,,,,,,,2016/06/20,4,3437442,syscoin,syscoin
671,,,,,,,,,,,,,,,,,2016/06/21,16,3634985,syscoin,syscoin
672,,,,,,,,,,,,,,,,,2016/06/22,3,3461303,syscoin,syscoin
673,,,,,,,,,,,,,,,,,2016/06/23,11,3122470,syscoin,syscoin
674,,,,,,,,,,,,,,,,,2016/06/24,6,3382914,syscoin,syscoin
675,,,,,,,,,,,,,,,,,2016/06/25,3,3488403,syscoin,syscoin
676,,,,,,,,,,,,,,,,,2016/06/26,9,3534351,syscoin,syscoin
677,,,,,,,,,,,,,,,,,2016/06/27,6,3366009,syscoin,syscoin
678,,,,,,,,,,,,,,,,,2016/06/28,7,3444981,syscoin,syscoin
679,,,,,,,,,,,,,,,,,2016/06/29,6,3389455,syscoin,syscoin
680,,,,,,,,,,,,,,,,,2016/06/30,9,3501902,syscoin,syscoin
681,,,,,,,,,,,,,,,,,2016/07/01,3,3887429,syscoin,syscoin
682,,,,,,,,,,,,,,,,,2016/07/02,8,3927054,syscoin,syscoin
683,,,,,,,,,,,,,,,,,2016/07/03,6,3754603,syscoin,syscoin
684,,,,,,,,,,,,,,,,,2016/07/04,6,3667575,syscoin,syscoin
685,,,,,,,,,,,,,,,,,2016/07/05,6,3485752,syscoin,syscoin
686,,,,,,,,,,,,,,,,,2016/07/06,9,3420603,syscoin,syscoin
687,,,,,,,,,,,,,,,,,2016/07/07,7,3312010,syscoin,syscoin
688,,,,,,,,,,,,,,,,,2016/07/08,5,3380312,syscoin,syscoin
689,,,,,,,,,,,,,,,,,2016/07/09,8,3489971,syscoin,syscoin
690,,,,,,,,,,,,,,,,,2016/07/10,4,3375800,syscoin,syscoin
691,,,,,,,,,,,,,,,,,2016/07/11,2,3416448,syscoin,syscoin
692,,,,,,,,,,,,,,,,,2016/07/12,10,3427557,syscoin,syscoin
693,,,,,,,,,,,,,,,,,2016/07/13,5,3402108,syscoin,syscoin
694,,,,,,,,,,,,,,,,,2016/07/14,4,3390367,syscoin,syscoin
695,,,,,,,,,,,,,,,,,2016/07/15,3,3514111,syscoin,syscoin
696,,,,,,,,,,,,,,,,,2016/07/16,4,3777929,syscoin,syscoin
697,,,,,,,,,,,,,,,,,2016/07/17,11,4129731,syscoin,syscoin
698,,,,,,,,,,,,,,,,,2016/07/18,11,3896392,syscoin,syscoin
699,,,,,,,,,,,,,,,,,2016/07/19,32,3870216,syscoin,syscoin
700,,,,,,,,,,,,,,,,,2016/07/20,21,3870004,syscoin,syscoin
701,,,,,,,,,,,,,,,,,2016/07/21,11,3860537,syscoin,syscoin
