,date,block_size,transactions,sent_addresses,difficulty,median_transaction_size,top_100_percent,av_transaction_value,av_transaction_size,send_usd,median_transaction_value,market_cap,active_addresses,google_trends,mining_profitability,fee_reward,hashrate,confirmation_time,tweets,full_name,coin
2407,2015/08/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2408,2015/08/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2409,2015/08/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2410,2015/08/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2411,2015/08/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2412,2015/08/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2413,2015/08/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2414,2015/08/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2415,2015/08/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2416,2015/08/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2417,2015/08/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2418,2015/08/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2419,2015/08/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2420,2015/08/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2421,2015/08/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2422,2015/08/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2423,2015/08/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2424,2015/08/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2425,2015/08/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2426,2015/08/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2427,2015/08/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2428,2015/08/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2429,2015/08/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2430,2015/08/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2431,2015/08/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2432,2015/09/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2433,2015/09/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2434,2015/09/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2435,2015/09/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2436,2015/09/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2437,2015/09/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2438,2015/09/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2439,2015/09/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2440,2015/09/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2441,2015/09/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2442,2015/09/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2443,2015/09/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2444,2015/09/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2445,2015/09/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2446,2015/09/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2447,2015/09/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2448,2015/09/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2449,2015/09/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2450,2015/09/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2451,2015/09/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2452,2015/09/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2453,2015/09/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2454,2015/09/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2455,2015/09/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2456,2015/09/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2457,2015/09/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2458,2015/09/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2459,2015/09/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2460,2015/09/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2461,2015/09/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2462,2015/10/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2463,2015/10/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2464,2015/10/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2465,2015/10/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2466,2015/10/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2467,2015/10/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2468,2015/10/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2469,2015/10/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2470,2015/10/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2471,2015/10/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2472,2015/10/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2473,2015/10/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2474,2015/10/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2475,2015/10/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2476,2015/10/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2477,2015/10/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2478,2015/10/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2479,2015/10/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2480,2015/10/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2481,2015/10/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2482,2015/10/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2483,2015/10/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2484,2015/10/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2485,2015/10/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2486,2015/10/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2487,2015/10/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2488,2015/10/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2489,2015/10/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2490,2015/10/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2491,2015/10/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2492,2015/10/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2493,2015/11/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2494,2015/11/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2495,2015/11/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2496,2015/11/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2497,2015/11/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2498,2015/11/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2499,2015/11/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2500,2015/11/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2501,2015/11/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2502,2015/11/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2503,2015/11/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2504,2015/11/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2505,2015/11/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2506,2015/11/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2507,2015/11/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2508,2015/11/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2509,2015/11/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2510,2015/11/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2511,2015/11/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2512,2015/11/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2513,2015/11/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2514,2015/11/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2515,2015/11/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2516,2015/11/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2517,2015/11/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2518,2015/11/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2519,2015/11/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2520,2015/11/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2521,2015/11/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2522,2015/11/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2523,2015/12/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2524,2015/12/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2525,2015/12/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2526,2015/12/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2527,2015/12/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2528,2015/12/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2529,2015/12/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2530,2015/12/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2531,2015/12/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2532,2015/12/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2533,2015/12/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2534,2015/12/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2535,2015/12/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2536,2015/12/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2537,2015/12/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2538,2015/12/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2539,2015/12/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2540,2015/12/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2541,2015/12/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2542,2015/12/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2543,2015/12/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2544,2015/12/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2545,2015/12/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2546,2015/12/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2547,2015/12/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2548,2015/12/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2549,2015/12/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2550,2015/12/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2551,2015/12/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2552,2015/12/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2553,2015/12/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2554,2016/01/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2555,2016/01/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2556,2016/01/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2557,2016/01/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2558,2016/01/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2559,2016/01/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2560,2016/01/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2561,2016/01/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2562,2016/01/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2563,2016/01/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2564,2016/01/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2565,2016/01/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2566,2016/01/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2567,2016/01/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2568,2016/01/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2569,2016/01/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2570,2016/01/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2571,2016/01/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2572,2016/01/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2573,2016/01/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2574,2016/01/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2575,2016/01/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2576,2016/01/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2577,2016/01/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2578,2016/01/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2579,2016/01/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2580,2016/01/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2581,2016/01/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2582,2016/01/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2583,2016/01/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2584,2016/01/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2585,2016/02/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2586,2016/02/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2587,2016/02/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2588,2016/02/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2589,2016/02/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2590,2016/02/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2591,2016/02/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2592,2016/02/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2593,2016/02/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2594,2016/02/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2595,2016/02/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2596,2016/02/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2597,2016/02/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2598,2016/02/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2599,2016/02/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2600,2016/02/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2601,2016/02/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2602,2016/02/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2603,2016/02/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2604,2016/02/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2605,2016/02/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2606,2016/02/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2607,2016/02/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2608,2016/02/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2609,2016/02/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2610,2016/02/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2611,2016/02/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2612,2016/02/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2613,2016/02/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2614,2016/03/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2615,2016/03/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2616,2016/03/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2617,2016/03/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2618,2016/03/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2619,2016/03/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2620,2016/03/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2621,2016/03/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2622,2016/03/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2623,2016/03/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2624,2016/03/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2625,2016/03/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2626,2016/03/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2627,2016/03/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2628,2016/03/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2629,2016/03/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2630,2016/03/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2631,2016/03/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2632,2016/03/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2633,2016/03/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2634,2016/03/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2635,2016/03/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2636,2016/03/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2637,2016/03/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2638,2016/03/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2639,2016/03/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2640,2016/03/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2641,2016/03/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2642,2016/03/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2643,2016/03/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2644,2016/03/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2645,2016/04/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2646,2016/04/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2647,2016/04/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2648,2016/04/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2649,2016/04/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2650,2016/04/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2651,2016/04/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2652,2016/04/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2653,2016/04/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2654,2016/04/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2655,2016/04/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2656,2016/04/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2657,2016/04/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2658,2016/04/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2659,2016/04/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2660,2016/04/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2661,2016/04/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2662,2016/04/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2663,2016/04/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2664,2016/04/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2665,2016/04/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2666,2016/04/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2667,2016/04/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2668,2016/04/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2669,2016/04/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2670,2016/04/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2671,2016/04/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2672,2016/04/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2673,2016/04/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2674,2016/04/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2675,2016/05/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2676,2016/05/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2677,2016/05/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2678,2016/05/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2679,2016/05/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2680,2016/05/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2681,2016/05/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2682,2016/05/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2683,2016/05/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2684,2016/05/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2685,2016/05/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2686,2016/05/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2687,2016/05/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2688,2016/05/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2689,2016/05/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2690,2016/05/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2691,2016/05/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2692,2016/05/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2693,2016/05/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2694,2016/05/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2695,2016/05/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2696,2016/05/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2697,2016/05/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2698,2016/05/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2699,2016/05/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2700,2016/05/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2701,2016/05/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2702,2016/05/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2703,2016/05/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2704,2016/05/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2705,2016/05/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2706,2016/06/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2707,2016/06/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2708,2016/06/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2709,2016/06/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2710,2016/06/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2711,2016/06/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2712,2016/06/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2713,2016/06/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2714,2016/06/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2715,2016/06/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2716,2016/06/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2717,2016/06/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2718,2016/06/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2719,2016/06/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2720,2016/06/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2721,2016/06/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2722,2016/06/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2723,2016/06/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2724,2016/06/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2725,2016/06/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2726,2016/06/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2727,2016/06/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2728,2016/06/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2729,2016/06/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2730,2016/06/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2731,2016/06/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2732,2016/06/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2733,2016/06/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2734,2016/06/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2735,2016/06/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2736,2016/07/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2737,2016/07/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2738,2016/07/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2739,2016/07/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2740,2016/07/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2741,2016/07/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2742,2016/07/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2743,2016/07/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2744,2016/07/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2745,2016/07/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2746,2016/07/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2747,2016/07/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2748,2016/07/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2749,2016/07/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2750,2016/07/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2751,2016/07/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2752,2016/07/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
2753,2016/07/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
