,date,block_size,transactions,sent_addresses,av_transaction_size,median_transaction_value,send_usd,mining_profitability,fee_reward,google_trends,confirmation_time,active_addresses,av_transaction_value,difficulty,top_100_percent,median_transaction_size,market_cap,hashrate,tweets,full_name,coin
215,2009/08/06,134.922nullnull,nullnullnull,33nullnull,,,,,,,,90nullnull,,1nullnull,,,,,,aircoin,aircoin
216,2009/08/07,294.525nullnull,1nullnull,34nullnull,,,,,,,,192nullnull,,1nullnull,,,,,,aircoin,aircoin
217,2009/08/08,134.875nullnull,nullnullnull,30nullnull,,,,,,,,80nullnull,,1nullnull,,,,,,aircoin,aircoin
218,2009/08/09,135nullnull,nullnullnull,42nullnull,,,,,,,,101nullnull,,1nullnull,,,,,,aircoin,aircoin
219,2009/08/10,134.987nullnull,nullnullnull,19nullnull,,,,,,,,75nullnull,,1nullnull,,,,,,aircoin,aircoin
220,2009/08/11,134.914nullnull,nullnullnull,18nullnull,,,,,,,,70nullnull,,1nullnull,,,,,,aircoin,aircoin
221,2009/08/12,134.524nullnull,nullnullnull,12nullnull,,,,,,,,63nullnull,,1nullnull,,,,,,aircoin,aircoin
222,2009/08/13,134.765nullnull,nullnullnull,28nullnull,,,,,,,,85nullnull,,1nullnull,,,,,,aircoin,aircoin
223,2009/08/14,134.825nullnull,nullnullnull,16nullnull,,,,,,,,63nullnull,,1nullnull,,,,,,aircoin,aircoin
224,2009/08/15,134.385nullnull,nullnullnull,26nullnull,,,,,,,,26nullnull,,1nullnull,,,,,,aircoin,aircoin
225,2009/08/16,134.526nullnull,nullnullnull,19nullnull,,,,,,,,19nullnull,,1nullnull,,,,,,aircoin,aircoin
226,2009/08/17,134.824nullnull,nullnullnull,17nullnull,,,,,,,,17nullnull,,1nullnull,,,,,,aircoin,aircoin
227,2009/08/18,135nullnull,nullnullnull,10nullnull,,,,,,,,10nullnull,,1nullnull,,,,,,aircoin,aircoin
228,2009/08/19,134.389nullnull,nullnullnull,16nullnull,,,,,,,,18nullnull,,1nullnull,,,,,,aircoin,aircoin
229,2009/08/20,134.182nullnull,nullnullnull,15nullnull,,,,,,,,22nullnull,,1nullnull,,,,,,aircoin,aircoin
230,2009/08/21,134nullnull,nullnullnull,9nullnull,,,,,,,,14nullnull,,1nullnull,,,,,,aircoin,aircoin
231,2009/08/22,134nullnull,nullnullnull,7nullnull,,,,,,,,7nullnull,,1nullnull,,,,,,aircoin,aircoin
232,2009/08/23,134.533nullnull,nullnullnull,14nullnull,,,,,,,,15nullnull,,1nullnull,,,,,,aircoin,aircoin
233,2009/08/24,134nullnull,nullnullnull,6nullnull,,,,,,,,15nullnull,,1nullnull,,,,,,aircoin,aircoin
234,2009/08/25,134.66nullnull,nullnullnull,9nullnull,,,,,,,,50nullnull,,1nullnull,,,,,,aircoin,aircoin
235,2009/08/26,254.833nullnull,3nullnull,9nullnull,,,,,,,,96nullnull,,1nullnull,,,,,,aircoin,aircoin
236,2009/08/27,134.345nullnull,nullnullnull,19nullnull,,,,,,,,29nullnull,,1nullnull,,,,,,aircoin,aircoin
237,2009/08/28,134.733nullnull,nullnullnull,24nullnull,,,,,,,,75nullnull,,1nullnull,,,,,,aircoin,aircoin
238,2009/08/29,134.808nullnull,nullnullnull,24nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
239,2009/08/30,136.381nullnull,1nullnull,43nullnull,,,,,,,,99nullnull,,1nullnull,,,,,,aircoin,aircoin
240,2009/08/31,143.349nullnull,1nullnull,37nullnull,,,,,,,,93nullnull,,1nullnull,,,,,,aircoin,aircoin
241,2009/09/01,134.795nullnull,nullnullnull,30nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
242,2009/09/02,134.848nullnull,nullnullnull,18nullnull,,,,,,,,66nullnull,,1nullnull,,,,,,aircoin,aircoin
243,2009/09/03,161.902nullnull,1nullnull,12nullnull,,,,,,,,76nullnull,,1nullnull,,,,,,aircoin,aircoin
244,2009/09/04,134.672nullnull,nullnullnull,24nullnull,,,,,,,,64nullnull,,1nullnull,,,,,,aircoin,aircoin
245,2009/09/05,134.842nullnull,nullnullnull,22nullnull,,,,,,,,76nullnull,,1nullnull,,,,,,aircoin,aircoin
246,2009/09/06,134.853nullnull,nullnullnull,11nullnull,,,,,,,,68nullnull,,1nullnull,,,,,,aircoin,aircoin
247,2009/09/07,154.436nullnull,1nullnull,21nullnull,,,,,,,,92nullnull,,1nullnull,,,,,,aircoin,aircoin
248,2009/09/08,134.768nullnull,nullnullnull,18nullnull,,,,,,,,69nullnull,,1nullnull,,,,,,aircoin,aircoin
249,2009/09/09,134.796nullnull,nullnullnull,7nullnull,,,,,,,,54nullnull,,1nullnull,,,,,,aircoin,aircoin
250,2009/09/10,134.806nullnull,nullnullnull,13nullnull,,,,,,,,67nullnull,,1nullnull,,,,,,aircoin,aircoin
251,2009/09/11,134.821nullnull,nullnullnull,17nullnull,,,,,,,,67nullnull,,1nullnull,,,,,,aircoin,aircoin
252,2009/09/12,134.884nullnull,nullnullnull,20nullnull,,,,,,,,69nullnull,,1nullnull,,,,,,aircoin,aircoin
253,2009/09/13,134.84nullnull,nullnullnull,20nullnull,,,,,,,,75nullnull,,1nullnull,,,,,,aircoin,aircoin
254,2009/09/14,134.851nullnull,nullnullnull,18nullnull,,,,,,,,74nullnull,,1nullnull,,,,,,aircoin,aircoin
255,2009/09/15,134.864nullnull,nullnullnull,13nullnull,,,,,,,,44nullnull,,1nullnull,,,,,,aircoin,aircoin
256,2009/09/16,137.875nullnull,1nullnull,24nullnull,,,,,,,,74nullnull,,1nullnull,,,,,,aircoin,aircoin
257,2009/09/17,273.226nullnull,1nullnull,24nullnull,,,,,,,,186nullnull,,1nullnull,,,,,,aircoin,aircoin
258,2009/09/18,134.808nullnull,nullnullnull,25nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
259,2009/09/19,134.959nullnull,nullnullnull,19nullnull,,,,,,,,74nullnull,,1nullnull,,,,,,aircoin,aircoin
260,2009/09/20,134.987nullnull,nullnullnull,21nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
261,2009/09/21,148.754nullnull,1nullnull,21nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
262,2009/09/22,318.84nullnull,1nullnull,21nullnull,,,,,,,,66nullnull,,1nullnull,,,,,,aircoin,aircoin
263,2009/09/23,134.722nullnull,nullnullnull,13nullnull,,,,,,,,36nullnull,,1nullnull,,,,,,aircoin,aircoin
264,2009/09/24,134.505nullnull,nullnullnull,40nullnull,,,,,,,,97nullnull,,1nullnull,,,,,,aircoin,aircoin
265,2009/09/25,168.319nullnull,2nullnull,36nullnull,,,,,,,,119nullnull,,1nullnull,,,,,,aircoin,aircoin
266,2009/09/26,134.46nullnull,nullnullnull,40nullnull,,,,,,,,100nullnull,,1nullnull,,,,,,aircoin,aircoin
267,2009/09/27,156.379nullnull,1nullnull,27nullnull,,,,,,,,104nullnull,,1nullnull,,,,,,aircoin,aircoin
268,2009/09/28,134.929nullnull,nullnullnull,28nullnull,,,,,,,,85nullnull,,1nullnull,,,,,,aircoin,aircoin
269,2009/09/29,191.614nullnull,2nullnull,34nullnull,,,,,,,,133nullnull,,1nullnull,,,,,,aircoin,aircoin
270,2009/09/30,134.765nullnull,nullnullnull,31nullnull,,,,,,,,85nullnull,,1nullnull,,,,,,aircoin,aircoin
271,2009/10/01,134.89nullnull,nullnullnull,27nullnull,,,,,,,,82nullnull,,1nullnull,,,,,,aircoin,aircoin
272,2009/10/02,151.222nullnull,1nullnull,35nullnull,,,,,,,,83nullnull,,1nullnull,,,,,,aircoin,aircoin
273,2009/10/03,134.414nullnull,nullnullnull,36nullnull,,,,,,,,58nullnull,,1nullnull,,,,,,aircoin,aircoin
274,2009/10/04,134.679nullnull,nullnullnull,31nullnull,,,,,,,,53nullnull,,1nullnull,,,,,,aircoin,aircoin
275,2009/10/05,134.764nullnull,nullnullnull,34nullnull,,,,,,,,55nullnull,,1nullnull,,,,,,aircoin,aircoin
276,2009/10/06,178.116nullnull,2nullnull,25nullnull,,,,,,,,58nullnull,,1nullnull,,,,,,aircoin,aircoin
277,2009/10/07,134.717nullnull,nullnullnull,36nullnull,,,,,,,,60nullnull,,1nullnull,,,,,,aircoin,aircoin
278,2009/10/08,134.471nullnull,nullnullnull,32nullnull,,,,,,,,70nullnull,,1nullnull,,,,,,aircoin,aircoin
279,2009/10/09,134.658nullnull,nullnullnull,38nullnull,,,,,,,,80nullnull,,1nullnull,,,,,,aircoin,aircoin
280,2009/10/10,134.818nullnull,nullnullnull,38nullnull,,,,,,,,76nullnull,,1nullnull,,,,,,aircoin,aircoin
281,2009/10/11,134.757nullnull,nullnullnull,44nullnull,,,,,,,,74nullnull,,1nullnull,,,,,,aircoin,aircoin
282,2009/10/12,283.379nullnull,1nullnull,29nullnull,,,,,,,,132nullnull,,1nullnull,,,,,,aircoin,aircoin
283,2009/10/13,134.807nullnull,nullnullnull,32nullnull,,,,,,,,57nullnull,,1nullnull,,,,,,aircoin,aircoin
284,2009/10/14,134.623nullnull,nullnullnull,42nullnull,,,,,,,,69nullnull,,1nullnull,,,,,,aircoin,aircoin
285,2009/10/15,134.366nullnull,nullnullnull,35nullnull,,,,,,,,71nullnull,,1nullnull,,,,,,aircoin,aircoin
286,2009/10/16,291.517nullnull,1nullnull,28nullnull,,,,,,,,141nullnull,,1nullnull,,,,,,aircoin,aircoin
287,2009/10/17,134.842nullnull,nullnullnull,31nullnull,,,,,,,,57nullnull,,1nullnull,,,,,,aircoin,aircoin
288,2009/10/18,146nullnull,1nullnull,39nullnull,,,,,,,,82nullnull,,1nullnull,,,,,,aircoin,aircoin
289,2009/10/19,134.446nullnull,nullnullnull,37nullnull,,,,,,,,112nullnull,,1nullnull,,,,,,aircoin,aircoin
290,2009/10/20,257nullnull,1nullnull,43nullnull,,,,,,,,197nullnull,,1nullnull,,,,,,aircoin,aircoin
291,2009/10/21,160.663nullnull,1nullnull,41nullnull,,,,,,,,99nullnull,,1nullnull,,,,,,aircoin,aircoin
292,2009/10/22,187.122nullnull,1nullnull,49nullnull,,,,,,,,130nullnull,,1nullnull,,,,,,aircoin,aircoin
293,2009/10/23,134.427nullnull,nullnullnull,51nullnull,,,,,,,,89nullnull,,1nullnull,,,,,,aircoin,aircoin
294,2009/10/24,149.194nullnull,1nullnull,49nullnull,,,,,,,,70nullnull,,1nullnull,,,,,,aircoin,aircoin
295,2009/10/25,134.579nullnull,nullnullnull,51nullnull,,,,,,,,76nullnull,,1nullnull,,,,,,aircoin,aircoin
296,2009/10/26,134.803nullnull,nullnullnull,45nullnull,,,,,,,,71nullnull,,1nullnull,,,,,,aircoin,aircoin
297,2009/10/27,164.781nullnull,1nullnull,40nullnull,,,,,,,,81nullnull,,1nullnull,,,,,,aircoin,aircoin
298,2009/10/28,134.682nullnull,nullnullnull,43nullnull,,,,,,,,66nullnull,,1nullnull,,,,,,aircoin,aircoin
299,2009/10/29,238.391nullnull,2nullnull,28nullnull,,,,,,,,89nullnull,,1nullnull,,,,,,aircoin,aircoin
300,2009/10/30,134.467nullnull,nullnullnull,32nullnull,,,,,,,,60nullnull,,1nullnull,,,,,,aircoin,aircoin
301,2009/10/31,134.304nullnull,nullnullnull,41nullnull,,,,,,,,46nullnull,,1nullnull,,,,,,aircoin,aircoin
302,2009/11/01,134.28nullnull,nullnullnull,24nullnull,,,,,,,,25nullnull,,1nullnull,,,,,,aircoin,aircoin
303,2009/11/02,134.394nullnull,nullnullnull,13nullnull,,,,,,,,33nullnull,,1nullnull,,,,,,aircoin,aircoin
304,2009/11/03,134.532nullnull,nullnullnull,40nullnull,,,,,,,,62nullnull,,1nullnull,,,,,,aircoin,aircoin
305,2009/11/04,213.111nullnull,1nullnull,34nullnull,,,,,,,,105nullnull,,1nullnull,,,,,,aircoin,aircoin
306,2009/11/05,134.474nullnull,nullnullnull,34nullnull,,,,,,,,57nullnull,,1nullnull,,,,,,aircoin,aircoin
307,2009/11/06,134.548nullnull,nullnullnull,35nullnull,,,,,,,,62nullnull,,1nullnull,,,,,,aircoin,aircoin
308,2009/11/07,134.667nullnull,nullnullnull,44nullnull,,,,,,,,69nullnull,,1nullnull,,,,,,aircoin,aircoin
309,2009/11/08,134.548nullnull,nullnullnull,41nullnull,,,,,,,,73nullnull,,1nullnull,,,,,,aircoin,aircoin
310,2009/11/09,134.688nullnull,nullnullnull,29nullnull,,,,,,,,64nullnull,,1nullnull,,,,,,aircoin,aircoin
311,2009/11/10,134.385nullnull,nullnullnull,47nullnull,,,,,,,,78nullnull,,1nullnull,,,,,,aircoin,aircoin
312,2009/11/11,250.453nullnull,9nullnull,38nullnull,,,,,,,,116nullnull,,1nullnull,,,,,,aircoin,aircoin
313,2009/11/12,134.424nullnull,nullnullnull,32nullnull,,,,,,,,66nullnull,,1nullnull,,,,,,aircoin,aircoin
314,2009/11/13,157.45nullnull,3nullnull,49nullnull,,,,,,,,93nullnull,,1nullnull,,,,,,aircoin,aircoin
315,2009/11/14,134.633nullnull,nullnullnull,44nullnull,,,,,,,,79nullnull,,1nullnull,,,,,,aircoin,aircoin
316,2009/11/15,134.625nullnull,nullnullnull,49nullnull,,,,,,,,96nullnull,,1nullnull,,,,,,aircoin,aircoin
317,2009/11/16,134.68nullnull,nullnullnull,56nullnull,,,,,,,,97nullnull,,1nullnull,,,,,,aircoin,aircoin
318,2009/11/17,134.663nullnull,nullnullnull,55nullnull,,,,,,,,92nullnull,,1nullnull,,,,,,aircoin,aircoin
319,2009/11/18,134.43nullnull,nullnullnull,44nullnull,,,,,,,,79nullnull,,1nullnull,,,,,,aircoin,aircoin
320,2009/11/19,294.2nullnull,2nullnull,42nullnull,,,,,,,,153nullnull,,1nullnull,,,,,,aircoin,aircoin
321,2009/11/20,134.616nullnull,nullnullnull,49nullnull,,,,,,,,86nullnull,,1nullnull,,,,,,aircoin,aircoin
322,2009/11/21,134.712nullnull,nullnullnull,50nullnull,,,,,,,,73nullnull,,1nullnull,,,,,,aircoin,aircoin
323,2009/11/22,134.708nullnull,nullnullnull,62nullnull,,,,,,,,106nullnull,,1nullnull,,,,,,aircoin,aircoin
324,2009/11/23,134.854nullnull,nullnullnull,49nullnull,,,,,,,,96nullnull,,1nullnull,,,,,,aircoin,aircoin
325,2009/11/24,134.57nullnull,nullnullnull,58nullnull,,,,,,,,93nullnull,,1nullnull,,,,,,aircoin,aircoin
326,2009/11/25,134.644nullnull,nullnullnull,52nullnull,,,,,,,,90nullnull,,1nullnull,,,,,,aircoin,aircoin
327,2009/11/26,134.512nullnull,nullnullnull,50nullnull,,,,,,,,84nullnull,,1nullnull,,,,,,aircoin,aircoin
328,2009/11/27,134.473nullnull,nullnullnull,45nullnull,,,,,,,,74nullnull,,1nullnull,,,,,,aircoin,aircoin
329,2009/11/28,134.563nullnull,nullnullnull,33nullnull,,,,,,,,71nullnull,,1nullnull,,,,,,aircoin,aircoin
330,2009/11/29,134.683nullnull,nullnullnull,21nullnull,,,,,,,,60nullnull,,1nullnull,,,,,,aircoin,aircoin
331,2009/11/30,134.76nullnull,nullnullnull,43nullnull,,,,,,,,75nullnull,,1nullnull,,,,,,aircoin,aircoin
332,2009/12/01,402.781nullnull,1nullnull,31nullnull,,,,,,,,240nullnull,,1nullnull,,,,,,aircoin,aircoin
333,2009/12/02,134.649nullnull,nullnullnull,47nullnull,,,,,,,,94nullnull,,1nullnull,,,,,,aircoin,aircoin
334,2009/12/03,134.784nullnull,nullnullnull,48nullnull,,,,,,,,88nullnull,,1nullnull,,,,,,aircoin,aircoin
335,2009/12/04,134.444nullnull,nullnullnull,33nullnull,,,,,,,,36nullnull,,1nullnull,,,,,,aircoin,aircoin
336,2009/12/05,168.016nullnull,1nullnull,57nullnull,,,,,,,,84nullnull,,1nullnull,,,,,,aircoin,aircoin
337,2009/12/06,139.359nullnull,2nullnull,72nullnull,,,,,,,,107nullnull,,1nullnull,,,,,,aircoin,aircoin
338,2009/12/07,134.643nullnull,nullnullnull,75nullnull,,,,,,,,112nullnull,,1nullnull,,,,,,aircoin,aircoin
339,2009/12/08,168.21nullnull,2nullnull,72nullnull,,,,,,,,136nullnull,,1nullnull,,,,,,aircoin,aircoin
340,2009/12/09,182.208nullnull,13nullnull,72nullnull,,,,,,,,119nullnull,,1nullnull,,,,,,aircoin,aircoin
341,2009/12/10,134.644nullnull,nullnullnull,67nullnull,,,,,,,,104nullnull,,1nullnull,,,,,,aircoin,aircoin
342,2009/12/11,134.348nullnull,nullnullnull,61nullnull,,,,,,,,112nullnull,,1nullnull,,,,,,aircoin,aircoin
343,2009/12/12,205.445nullnull,2nullnull,71nullnull,,,,,,,,178nullnull,,1nullnull,,,,,,aircoin,aircoin
344,2009/12/13,134.754nullnull,nullnullnull,70nullnull,,,,,,,,114nullnull,,1nullnull,,,,,,aircoin,aircoin
345,2009/12/14,510.471nullnull,5nullnull,62nullnull,,,,,,,,437nullnull,,1nullnull,,,,,,aircoin,aircoin
346,2009/12/15,145.945nullnull,2nullnull,69nullnull,,,,,,,,119nullnull,,1nullnull,,,,,,aircoin,aircoin
347,2009/12/16,149.213nullnull,1nullnull,84nullnull,,,,,,,,154nullnull,,1nullnull,,,,,,aircoin,aircoin
348,2009/12/17,143.964nullnull,3nullnull,106nullnull,,,,,,,,179nullnull,,1nullnull,,,,,,aircoin,aircoin
349,2009/12/18,134.542nullnull,nullnullnull,146nullnull,,,,,,,,225nullnull,,1nullnull,,,,,,aircoin,aircoin
350,2009/12/19,135.717nullnull,1nullnull,139nullnull,,,,,,,,200nullnull,,1nullnull,,,,,,aircoin,aircoin
351,2009/12/20,134.914nullnull,nullnullnull,114nullnull,,,,,,,,175nullnull,,1nullnull,,,,,,aircoin,aircoin
352,2009/12/21,135.577nullnull,1nullnull,110nullnull,,,,,,,,177nullnull,,1nullnull,,,,,,aircoin,aircoin
353,2009/12/22,134.722nullnull,nullnullnull,117nullnull,,,,,,,,162nullnull,,1nullnull,,,,,,aircoin,aircoin
354,2009/12/23,134.675nullnull,nullnullnull,105nullnull,,,,,,,,154nullnull,,1nullnull,,,,,,aircoin,aircoin
355,2009/12/24,134.688nullnull,nullnullnull,99nullnull,,,,,,,,154nullnull,,1nullnull,,,,,,aircoin,aircoin
356,2009/12/25,136.302nullnull,1nullnull,100nullnull,,,,,,,,151nullnull,,1nullnull,,,,,,aircoin,aircoin
357,2009/12/26,134.718nullnull,nullnullnull,111nullnull,,,,,,,,174nullnull,,1nullnull,,,,,,aircoin,aircoin
358,2009/12/27,138.796nullnull,1nullnull,102nullnull,,,,,,,,173nullnull,,1nullnull,,,,,,aircoin,aircoin
359,2009/12/28,134.752nullnull,nullnullnull,79nullnull,,,,,,,,137nullnull,,1nullnull,,,,,,aircoin,aircoin
360,2009/12/29,134.649nullnull,nullnullnull,121nullnull,,,,,,,,171nullnull,,1nullnull,,,,,,aircoin,aircoin
361,2009/12/30,134.688nullnull,nullnullnull,95nullnull,,,,,,,,141nullnull,,1.125nullnull,,,,,,aircoin,aircoin
362,2009/12/31,134.696nullnull,nullnullnull,98nullnull,,,,,,,,138nullnull,,1.183nullnull,,,,,,aircoin,aircoin
363,2010/01/01,136.955nullnull,2nullnull,90nullnull,,,,,,,,137nullnull,,1.183nullnull,,,,,,aircoin,aircoin
364,2010/01/02,134.627nullnull,nullnullnull,92nullnull,,,,,,,,125nullnull,,1.183nullnull,,,,,,aircoin,aircoin
365,2010/01/03,134.763nullnull,nullnullnull,135nullnull,,,,,,,,186nullnull,,1.183nullnull,,,,,,aircoin,aircoin
366,2010/01/04,188.044nullnull,2nullnull,130nullnull,,,,,,,,266nullnull,,1.183nullnull,,,,,,aircoin,aircoin
367,2010/01/05,134.631nullnull,nullnullnull,135nullnull,,,,,,,,198nullnull,,1.183nullnull,,,,,,aircoin,aircoin
368,2010/01/06,134.742nullnull,nullnullnull,108nullnull,,,,,,,,163nullnull,,1.183nullnull,,,,,,aircoin,aircoin
369,2010/01/07,134.636nullnull,nullnullnull,96nullnull,,,,,,,,154nullnull,,1.183nullnull,,,,,,aircoin,aircoin
370,2010/01/08,134.758nullnull,nullnullnull,94nullnull,,,,,,,,153nullnull,,1.183nullnull,,,,,,aircoin,aircoin
371,2010/01/09,134.828nullnull,nullnullnull,91nullnull,,,,,,,,151nullnull,,1.183nullnull,,,,,,aircoin,aircoin
372,2010/01/10,134.8nullnull,nullnullnull,133nullnull,,,,,,,,190nullnull,,1.183nullnull,,,,,,aircoin,aircoin
373,2010/01/11,134.698nullnull,nullnullnull,103nullnull,,,,,,,,159nullnull,,1.191nullnull,,,,,,aircoin,aircoin
374,2010/01/12,291.013nullnull,2nullnull,118nullnull,,,,,,,,375nullnull,,1.305nullnull,,,,,,aircoin,aircoin
375,2010/01/13,137.506nullnull,2nullnull,99nullnull,,,,,,,,168nullnull,,1.305nullnull,,,,,,aircoin,aircoin
376,2010/01/14,143.573nullnull,2nullnull,88nullnull,,,,,,,,155nullnull,,1.305nullnull,,,,,,aircoin,aircoin
377,2010/01/15,138.901nullnull,1nullnull,92nullnull,,,,,,,,147nullnull,,1.305nullnull,,,,,,aircoin,aircoin
378,2010/01/16,141.28nullnull,1nullnull,87nullnull,,,,,,,,132nullnull,,1.305nullnull,,,,,,aircoin,aircoin
379,2010/01/17,134.565nullnull,nullnullnull,95nullnull,,,,,,,,131nullnull,,1.305nullnull,,,,,,aircoin,aircoin
380,2010/01/18,136.328nullnull,1nullnull,98nullnull,,,,,,,,128nullnull,,1.305nullnull,,,,,,aircoin,aircoin
381,2010/01/19,134.387nullnull,nullnullnull,93nullnull,,,,,,,,124nullnull,,1.305nullnull,,,,,,aircoin,aircoin
382,2010/01/20,134.449nullnull,nullnullnull,133nullnull,,,,,,,,158nullnull,,1.305nullnull,,,,,,aircoin,aircoin
383,2010/01/21,154.234nullnull,9nullnull,123nullnull,,,,,,,,187nullnull,,1.305nullnull,,,,,,aircoin,aircoin
384,2010/01/22,140.406nullnull,3nullnull,90nullnull,,,,,,,,141nullnull,,1.305nullnull,,,,,,aircoin,aircoin
385,2010/01/23,137.463nullnull,2nullnull,113nullnull,,,,,,,,164nullnull,,1.305nullnull,,,,,,aircoin,aircoin
386,2010/01/24,135.701nullnull,1nullnull,91nullnull,,,,,,,,156nullnull,,1.305nullnull,,,,,,aircoin,aircoin
387,2010/01/25,170.256nullnull,4nullnull,158nullnull,,,,,,,,272nullnull,,1.323nullnull,,,,,,aircoin,aircoin
388,2010/01/26,149.128nullnull,6nullnull,138nullnull,,,,,,,,215nullnull,,1.344nullnull,,,,,,aircoin,aircoin
389,2010/01/27,149.055nullnull,2nullnull,118nullnull,,,,,,,,181nullnull,,1.344nullnull,,,,,,aircoin,aircoin
390,2010/01/28,148.565nullnull,2nullnull,129nullnull,,,,,,,,199nullnull,,1.344nullnull,,,,,,aircoin,aircoin
391,2010/01/29,146.756nullnull,4nullnull,145nullnull,,,,,,,,213nullnull,,1.344nullnull,,,,,,aircoin,aircoin
392,2010/01/30,154.41nullnull,4nullnull,156nullnull,,,,,,,,248nullnull,,1.344nullnull,,,,,,aircoin,aircoin
393,2010/01/31,148.042nullnull,2nullnull,147nullnull,,,,,,,,184nullnull,,1.344nullnull,,,,,,aircoin,aircoin
394,2010/02/01,152.918nullnull,9nullnull,169nullnull,,,,,,,,203nullnull,,1.344nullnull,,,,,,aircoin,aircoin
395,2010/02/02,151.172nullnull,1nullnull,121nullnull,,,,,,,,167nullnull,,1.344nullnull,,,,,,aircoin,aircoin
396,2010/02/03,137.437nullnull,2nullnull,211nullnull,,,,,,,,277nullnull,,1.344nullnull,,,,,,aircoin,aircoin
397,2010/02/04,156.9nullnull,5nullnull,169nullnull,,,,,,,,269nullnull,,1.382nullnull,,,,,,aircoin,aircoin
398,2010/02/05,261.731nullnull,4nullnull,173nullnull,,,,,,,,472nullnull,,1.819nullnull,,,,,,aircoin,aircoin
399,2010/02/06,156.182nullnull,14nullnull,147nullnull,,,,,,,,224nullnull,,1.819nullnull,,,,,,aircoin,aircoin
400,2010/02/07,141.908nullnull,5nullnull,189nullnull,,,,,,,,230nullnull,,1.819nullnull,,,,,,aircoin,aircoin
401,2010/02/08,209.79nullnull,8nullnull,158nullnull,,,,,,,,329nullnull,,1.819nullnull,,,,,,aircoin,aircoin
402,2010/02/09,365.836nullnull,3nullnull,159nullnull,,,,,,,,623nullnull,,1.819nullnull,,,,,,aircoin,aircoin
403,2010/02/10,547.601nullnull,5nullnull,122nullnull,,,,,,,,777nullnull,,1.819nullnull,,,,,,aircoin,aircoin
404,2010/02/11,185.769nullnull,5nullnull,128nullnull,,,,,,,,245nullnull,,1.819nullnull,,,,,,aircoin,aircoin
405,2010/02/12,174.973nullnull,5nullnull,145nullnull,,,,,,,,225nullnull,,1.819nullnull,,,,,,aircoin,aircoin
406,2010/02/13,177.733nullnull,3nullnull,195nullnull,,,,,,,,318nullnull,,1.819nullnull,,,,,,aircoin,aircoin
407,2010/02/14,171.813nullnull,11nullnull,160nullnull,,,,,,,,263nullnull,,1.822nullnull,,,,,,aircoin,aircoin
408,2010/02/15,197.801nullnull,9nullnull,130nullnull,,,,,,,,271nullnull,,2.528nullnull,,,,,,aircoin,aircoin
409,2010/02/16,146.528nullnull,6nullnull,155nullnull,,,,,,,,217nullnull,,2.528nullnull,,,,,,aircoin,aircoin
410,2010/02/17,153.021nullnull,11nullnull,177nullnull,,,,,,,,267nullnull,,2.528nullnull,,,,,,aircoin,aircoin
411,2010/02/18,168.399nullnull,7nullnull,149nullnull,,,,,,,,267nullnull,,2.528nullnull,,,,,,aircoin,aircoin
412,2010/02/19,139.229nullnull,3nullnull,143nullnull,,,,,,,,198nullnull,,2.528nullnull,,,,,,aircoin,aircoin
413,2010/02/20,142.385nullnull,2nullnull,164nullnull,,,,,,,,221nullnull,,2.528nullnull,,,,,,aircoin,aircoin
414,2010/02/21,200.229nullnull,4nullnull,157nullnull,,,,,,,,344nullnull,,2.528nullnull,,,,,,aircoin,aircoin
415,2010/02/22,253.077nullnull,5nullnull,182nullnull,,,,,,,,531nullnull,,2.528nullnull,,,,,,aircoin,aircoin
416,2010/02/23,135.336nullnull,1nullnull,188nullnull,,,,,,,,252nullnull,,2.528nullnull,,,,,,aircoin,aircoin
417,2010/02/24,208.035nullnull,6nullnull,116nullnull,,,,,,,,283nullnull,,3.312nullnull,,,,,,aircoin,aircoin
418,2010/02/25,241.883nullnull,4nullnull,103nullnull,,,,,,,,300nullnull,,3.781nullnull,,,,,,aircoin,aircoin
419,2010/02/26,150.169nullnull,4nullnull,120nullnull,,,,,,,,196nullnull,,3.781nullnull,,,,,,aircoin,aircoin
420,2010/02/27,142.453nullnull,3nullnull,131nullnull,,,,,,,,184nullnull,,3.781nullnull,,,,,,aircoin,aircoin
421,2010/02/28,213.404nullnull,3nullnull,115nullnull,,,,,,,,264nullnull,,3.781nullnull,,,,,,aircoin,aircoin
422,2010/03/01,154.359nullnull,4nullnull,144nullnull,,,,,,,,227nullnull,,3.781nullnull,,,,,,aircoin,aircoin
423,2010/03/02,160.388nullnull,5nullnull,140nullnull,,,,,,,,233nullnull,,3.781nullnull,,,,,,aircoin,aircoin
424,2010/03/03,229.02nullnull,6nullnull,107nullnull,,,,,,,,260nullnull,,3.781nullnull,,,,,,aircoin,aircoin
425,2010/03/04,374.076nullnull,3nullnull,125nullnull,,,,,,,,575nullnull,,3.781nullnull,,,,,,aircoin,aircoin
426,2010/03/05,136.988nullnull,2nullnull,114nullnull,,,,,,,,175nullnull,,3.781nullnull,,,,,,aircoin,aircoin
427,2010/03/06,197.627nullnull,6nullnull,126nullnull,,,,,,,,274nullnull,,3.781nullnull,,,,,,aircoin,aircoin
