,date,block_size,sent_addresses,av_transaction_size,confirmation_time,top_100_percent,median_transaction_size,av_transaction_value,median_transaction_value,hashrate,mining_profitability,tweets,active_addresses,transactions,difficulty,market_cap,google_trends,fee_reward,send_usd,full_name,coin
466,2018/02/06,55935,,,,,,61979,321.184,392855422,5.748,389,,9777,7294713,1024879984,,,605970032,zcash,zec
467,2018/02/07,64950,,,,,,53965,378.992,411556668,6.378,436,,9145,7562085,1181640779,,,484693976,zcash,zec
468,2018/02/08,63513,,,,,,53560,249.991,424155260,6.823,477,,8711,7766515,1300994250,,,464653116,zcash,zec
469,2018/02/09,79414,,,,,,59188,385.749,445090281,7.037,453,,9277,8121646,1406306174,,,549087938,zcash,zec
470,2018/02/10,64018,,,,,,39385,268.233,445349000,7.71,368,,9669,8254904,1569556107,,,380816159,zcash,zec
471,2018/02/11,51710,,,,,,51818,248.344,481439375,6.741,342,,7730,8694659,1448322630,,,400551194,zcash,zec
472,2018/02/12,43340,,,,,,62642,234.727,493032561,6.702,355,,7928,9074961,1506556163,,,496626704,zcash,zec
473,2018/02/13,52090,,,,,,49337,264.342,442286538,7.018,472,,7743,8404938,1464332788,,,382015142,zcash,zec
474,2018/02/14,57751,,,,,,40469,250.799,423202960,8.077,437,,8581,7642926,1535838880,,,347038673,zcash,zec
475,2018/02/15,48469,,,,,,30228,284.029,419599206,8.086,460,,8729,7791303,1570570151,,,263862041,zcash,zec
476,2018/02/16,46691,,,,,,41141,232.901,463947669,7.402,485,,7750,8465741,1565881432,,,318820292,zcash,zec
477,2018/02/17,50187,,,,,,36555,115.82,459010311,7.694,826,,8723,8375648,1613685467,,,318840406,zcash,zec
478,2018/02/18,53373,,,,,,31136,97.206,465403075,7.082,430,,8567,8703099,1546871925,,,266744704,zcash,zec
479,2018/02/19,47846,,,,,,38045,202.293,460263701,7.387,438,,8165,8413074,1563096420,,,308426520,zcash,zec
480,2018/02/20,45566,,,,,,32897,252.201,442550386,7.51,474,,8018,8174297,1547276013,,,263766773,zcash,zec
481,2018/02/21,39964,,,,,,34684,256.941,464878709,6.544,1029,,7800,8677907,1434353229,,,270527604,zcash,zec
482,2018/02/22,38307,,,,,,47191,270.592,442205556,6.806,1049,,7343,8027344,1382959655,,,344266716,zcash,zec
483,2018/02/23,37299,,,,,,4949,187.358,477818268,6.017,1295,,6589,8825726,1347085117,,,32612133,zcash,zec
484,2018/02/24,43332,,,,,,5343,200.286,462567897,6.202,350,,6684,8469871,1335552144,,,35711481,zcash,zec
485,2018/02/25,43957,,,,,,2757,178.946,449655188,6.215,412,,6107,8291009,1312496025,,,16732357,zcash,zec
486,2018/02/26,61742,,,,,,33754,241.146,482735716,5.971,413,,7953,8839155,1347438190,,,266652500,zcash,zec
487,2018/02/27,67710,,,,,,36896,186.486,482522603,6.111,412,,8293,8850618,1383676332,,,305977644,zcash,zec
488,2018/02/28,46738,,,,,,32591,199.038,495151928,5.736,521,,8020,9113971,1340363982,,,261378592,zcash,zec
489,2018/03/01,41221,,,,,,46409,239.98,534423571,5.237,420,,7384,9888594,1330484530,,,342524968,zcash,zec
490,2018/03/02,37695,,,,,,46100,201.689,519719764,5.373,528,,7689,9516353,1316472558,,,351838941,zcash,zec
491,2018/03/03,83432,,,,,,29129,432.401,510740562,5.47,null,,9087,9400902,1326683921,,,261991691,zcash,zec
492,2018/03/04,94624,,,,,,33110,524.602,478540074,5.915,null,,9341,8777569,1342446118,,,309283520,zcash,zec
493,2018/03/05,75503,,,,,,36272,405.676,530860908,5.47,null,,9162,9686719,1372981817,,,332321458,zcash,zec
494,2018/03/06,72404,,,,,,26414,361.88,525040934,5.212,null,,8764,9732058,1317203695,,,231429226,zcash,zec
495,2018/03/07,32514,,,,,,6678,237.78,530752014,4.835,null,,6886,9978209,1255161128,,,45904046,zcash,zec
496,2018/03/08,29334,,,,,,21767,330.333,538620765,4.523,null,,6339,9777566,1153066186,,,136428399,zcash,zec
497,2018/03/09,29092,,,,,,72956,300.164,514666465,4.159,null,,6443,9440214,1025721791,,,470053571,zcash,zec
498,2018/03/10,26723,,,,,,53901,175.236,466971461,4.642,null,,5848,8732428,1061176232,,,312053855,zcash,zec
499,2018/03/11,28214,,,,,,45009,209.891,513511493,4.154,null,,6206,9386380,1023104004,,,279327722,zcash,zec
500,2018/03/12,31047,,,,,,41293,222.204,471959548,4.458,null,,6318,8825706,1034456362,,,260890919,zcash,zec
501,2018/03/13,29234,,,,,,42124,178.157,512855609,4.053,null,,5833,9406998,1004495831,,,245706563,zcash,zec
502,2018/03/14,31817,,,,,,33071,267.166,480076062,4.111,null,,6552,8790455,954089330,,,216681330,zcash,zec
503,2018/03/15,30162,,,,,,30378,247.062,469707855,3.743,null,,6245,8615565,853015671,,,189713424,zcash,zec
504,2018/03/16,27143,,,,,,36578,244.366,472582091,3.647,null,,5843,8698541,840751055,,,213726261,zcash,zec
505,2018/03/17,30835,,,,,,51117,156.471,478742311,3.433,null,,5730,8811929,803638091,,,292901854,zcash,zec
506,2018/03/18,29241,,,,,,32768,229.509,510049109,3.008,null,,6007,9421058,754217935,,,196802828,zcash,zec
507,2018/03/19,86254,,,,,,28949,317.817,473545539,3.605,null,,7941,8808511,846870380,,,229880908,zcash,zec
508,2018/03/20,91657,,,,,,26873,353.282,508162260,3.566,null,,7615,9240558,880689364,,,204641375,zcash,zec
509,2018/03/21,39998,,,,,,44813,230.821,535221594,3.575,null,,6833,9903360,948208480,,,306206876,zcash,zec
510,2018/03/22,28326,,,,,,12762,174.288,516465798,3.505,null,,5510,9539580,897233934,,,70319727,zcash,zec
511,2018/03/23,26356,,,,,,45080,244.218,506577302,3.431,null,,5513,9291839,857224852,,,248480166,zcash,zec
512,2018/03/24,25697,,,,,,66826,194.63,521533075,3.421,null,,5737,9701136,894127312,,,383378207,zcash,zec
513,2018/03/25,27435,,,,,,51212,202.542,532724460,3.265,null,,5492,9737571,858178104,,,278572863,zcash,zec
514,2018/03/26,29478,,,,,,51011,227.332,519846941,3.187,null,,5784,9502185,819197110,,,295048784,zcash,zec
515,2018/03/27,32987,,,,,,39614,217.77,519727839,2.978,null,,5357,9650536,778883047,,,212213622,zcash,zec
516,2018/03/28,61019,,,,,,31562,219.017,489270598,3.171,null,,5454,8927813,768853592,,,172061578,zcash,zec
517,2018/03/29,74518,,,,,,28976,394.38,500223589,2.84,null,,5868,9239572,714137533,,,170029080,zcash,zec
518,2018/03/30,74524,,,,,,17256,260.47,497694774,2.684,null,,5921,9274072,678811453,,,102174295,zcash,zec
519,2018/03/31,64833,,,,,,13836,180.222,493243451,2.784,null,,5795,9078843,690498510,,,80177291,zcash,zec
520,2018/04/01,75424,,,,,,20735,207.397,478382843,2.773,null,,5875,8759451,664896303,,,121819112,zcash,zec
521,2018/04/02,49941,,,,,,25563,194.343,504064011,2.772,null,,6183,9229688,701718574,,,158053348,zcash,zec
522,2018/04/03,48531,,,,,,19943,215.446,494264010,2.923,null,,6135,9129493,733552392,,,122353033,zcash,zec
523,2018/04/04,37149,,,,,,33053,192.568,492067091,2.803,null,,5473,9057190,699241744,,,180901462,zcash,zec
524,2018/04/05,37644,,,,,,5420,185.002,486046344,2.699,null,,5038,8946370,666422207,,,27307247,zcash,zec
525,2018/04/06,30615,,,,,,4240,158.235,491786832,2.573,null,,4747,9131715,649684002,,,20127262,zcash,zec
526,2018/04/07,46282,,,,,,4752,197.815,484209765,2.691,377,,5027,8897038,662923051,,,23888198,zcash,zec
527,2018/04/08,30273,,,,,,3207,182.809,480297083,2.747,248,,4790,8794502,670195385,,,15361678,zcash,zec
528,2018/04/09,37683,,,,,,5464,127.669,472544797,2.783,444,,6479,8637558,668099933,,,35404387,zcash,zec
529,2018/04/10,38023,,,,,,27599,181.707,453174641,2.758,311,,5786,8550226,656948578,,,159689482,zcash,zec
530,2018/04/11,46383,,,,,,49812,184.376,457857911,2.875,399,,5583,8383629,672931547,,,278100123,zcash,zec
531,2018/04/12,42072,,,,,,42227,210.772,461075655,3.066,309,,6385,8501586,728997533,,,269618683,zcash,zec
532,2018/04/13,37706,,,,,,26580,240.825,475795831,3.39,344,,6868,8742438,830559751,,,182553605,zcash,zec
533,2018/04/14,31361,,,,,,22505,188.279,477013361,3.401,259,,5455,8841828,844474914,,,122765931,zcash,zec
534,2018/04/15,30242,,,,,,28056,187.813,462876438,3.572,279,,5558,8490261,853285536,,,155936544,zcash,zec
535,2018/04/16,32242,,,,,,42603,225.635,456105331,3.566,228,,6179,8293941,833886204,,,263243009,zcash,zec
536,2018/04/17,35120,,,,,,31118,226.517,455995774,3.519,255,,6070,8452250,840082361,,,188884998,zcash,zec
537,2018/04/18,40220,,,,,,31681,289.216,486846196,3.491,309,,6938,8929923,882325915,,,219806231,zcash,zec
538,2018/04/19,38455,,,,,,41122,251.927,472382764,3.86,274,,7048,8604770,941845340,,,289828577,zcash,zec
539,2018/04/20,34068,,,,,,35098,240.365,474235830,4,227,,7021,8852577,1005952557,,,246419785,zcash,zec
540,2018/04/21,39279,,,,,,55127,271.036,454803151,4.287,278,,6454,8284546,1010922761,,,355787145,zcash,zec
541,2018/04/22,34919,,,,,,76827,185.636,490469504,4.024,290,,6646,8996384,1032422810,,,510591188,zcash,zec
542,2018/04/23,45234,,,,,,73718,239.249,481461009,4.182,296,,7494,8924269,1066259304,,,552444426,zcash,zec
543,2018/04/24,44459,,,,,,74581,312.582,471657376,4.752,268,,7773,8681521,1180966068,,,579717411,zcash,zec
544,2018/04/25,42336,,,,,,63436,287.085,474818027,4.338,201,,6764,8785695,1093107835,,,421598190,zcash,zec
545,2018/04/26,43230,,,,,,46144,228.995,479142495,4.287,227,,6389,8803930,1084471071,,,294730622,zcash,zec
546,2018/04/27,38748,,,,,,32532,104.841,460038500,4.611,342,,7047,8452907,1122021823,,,229250561,zcash,zec
547,2018/04/28,29722,,,,,,3368,167.611,461708140,4.488,274,,5626,8558134,1107737715,,,18945912,zcash,zec
548,2018/04/29,32498,,,,,,4776,243.81,462302385,4.587,203,,6101,8435719,1118113356,,,29138976,zcash,zec
549,2018/04/30,36400,,,,,,17029,144.221,464081811,4.421,284,,6980,8602132,1100996655,,,118865782,zcash,zec
550,2018/05/01,38066,,,,,,48740,211.013,434008440,4.625,364,,6562,8002505,1073496691,,,319743622,zcash,zec
551,2018/05/02,86557,,,,,,47500,289.729,460986281,4.518,303,,7392,8455591,1110232416,,,351122151,zcash,zec
552,2018/05/03,137265,,,,,,37770,436.265,450146985,4.847,607,,8371,8213917,1159069595,,,316168792,zcash,zec
553,2018/05/04,57038,,,,,,29808,223.427,430714284,4.863,645,,7466,8141021,1154804482,,,222544443,zcash,zec
554,2018/05/05,87470,,,,,,20340,444.679,438925321,4.995,224,,8116,8036963,1173011321,,,165066814,zcash,zec
555,2018/05/06,50709,,,,,,34062,299.538,459990134,4.675,199,,6605,8364584,1144841280,,,224980498,zcash,zec
556,2018/05/07,41637,,,,,,37047,279.16,443625954,4.491,227,,6583,8179838,1077585738,,,243881812,zcash,zec
557,2018/05/08,61702,,,,,,31119,280.613,398637288,4.909,314,,6928,7534727,1086676119,,,215575538,zcash,zec
558,2018/05/09,34923,,,,,,21771,266.962,424701166,4.709,296,,5624,7630784,1057416043,,,122441525,zcash,zec
559,2018/05/10,41311,,,,,,32138,276.03,439852518,4.442,348,,6051,8196236,1073418014,,,194461538,zcash,zec
560,2018/05/11,35395,,,,,,22697,226.503,415382781,4.225,268,,6335,7740265,965843338,,,143784173,zcash,zec
561,2018/05/12,223070,,,,,,21165,390.575,426291208,4.107,207,,10816,7725155,939056723,,,228920706,zcash,zec
562,2018/05/13,81900,,,,,,39764,400.204,409889357,4.311,228,,7167,7651419,978072042,,,284984067,zcash,zec
563,2018/05/14,91303,,,,,,27737,271.188,469925131,4.327,721,,13699,8530536,1096578736,,,379965736,zcash,zec
564,2018/05/15,113562,,,,,,23751,681.033,486420843,5.138,929,,14224,8937665,1366642163,,,337828077,zcash,zec
565,2018/05/16,270148,,,,,,31781,1365,491322059,5.099,429,,16143,9139175,1389253508,,,511595156,zcash,zec
566,2018/05/17,219557,,,,,,14338,1294,519874910,4.821,327,,12081,9437273,1358905721,,,173221494,zcash,zec
567,2018/05/18,86977,,,,,,36206,489.914,488805030,5.056,786,,8828,8950287,1353720771,,,319624449,zcash,zec
568,2018/05/19,55567,,,,,,30911,367.376,489448721,5.149,374,,7646,9185328,1417359914,,,236348714,zcash,zec
569,2018/05/20,39463,,,,,,33641,348.796,507539154,4.987,317,,7030,9229228,1381879755,,,236494402,zcash,zec
570,2018/05/21,44127,,,,,,27608,298.021,486257651,4.958,325,,7834,9029047,1346764240,,,216280985,zcash,zec
571,2018/05/22,130567,,,,,,25919,453.298,486265878,4.748,334,,9623,9093237,1301274153,,,249331138,zcash,zec
572,2018/05/23,187293,,,,,,38859,156.456,462125136,4.873,363,,12079,8331583,1225785001,,,464703915,zcash,zec
573,2018/05/24,213166,,,,,,47997,146.421,401519669,5.013,355,,11057,7575631,1148373475,,,530702625,zcash,zec
574,2018/05/25,114785,,,,,,51861,576.406,448429809,4.647,461,,7006,8112407,1142311190,,,361264651,zcash,zec
575,2018/05/26,34635,,,,,,39707,302.403,445351550,4.411,232,,5685,8328133,1114829721,,,225737030,zcash,zec
576,2018/05/27,36554,,,,,,58020,290.675,468290439,4.063,184,,5846,8574654,1059374256,,,338576459,zcash,zec
577,2018/05/28,34045,,,,,,106266,252.258,440255693,4.064,248,,5967,7991948,989281033,,,634090794,zcash,zec
578,2018/05/29,36748,,,,,,53914,273.668,444908274,3.816,225,,6580,8305118,966996408,,,354751485,zcash,zec
579,2018/05/30,89529,,,,,,18934,125.581,416016254,4.169,354,,8909,7807245,995018880,,,168677439,zcash,zec
580,2018/05/31,72293,,,,,,30261,123.39,474481340,3.782,384,,8308,8453202,979004899,,,250688712,zcash,zec
581,2018/06/01,97952,,,,,,58756,121.686,452042870,3.734,298,,10004,8438300,966490360,,,587792534,zcash,zec
582,2018/06/02,86743,,,,,,47033,126.609,461670464,3.901,313,,9564,8395139,1006572788,,,449818198,zcash,zec
583,2018/06/03,86091,,,,,,43234,129.848,488352771,3.727,255,,9922,9004538,1033253013,,,428967014,zcash,zec
584,2018/06/04,113752,,,,,,12471,124.024,456204595,3.777,246,,11008,8441286,983532587,,,135253659,zcash,zec
585,2018/06/05,102621,,,,,,6962,120.395,499194108,3.394,248,,11050,9108889,955222714,,,76867438,zcash,zec
586,2018/06/06,130775,,,,,,7109,120.929,456572197,3.683,247,,11259,8418549,959628627,,,80038219,zcash,zec
587,2018/06/07,96507,,,,,,5149,122.09,490875664,3.504,251,,10249,8926214,969736381,,,51439781,zcash,zec
588,2018/06/08,98923,,,,,,4560,122.035,464261055,3.64,206,,10244,8575312,969613089,,,46708273,zcash,zec
589,2018/06/09,87649,,,,,,3385,121.715,495824801,3.441,225,,9515,9031783,967199191,,,32210929,zcash,zec
590,2018/06/10,122749,,,,,,5324,112.399,504595452,3.052,240,,10620,9386076,892890079,,,56509412,zcash,zec
591,2018/06/11,94306,,,,,,6110,102.938,531080677,2.693,217,,10105,9724378,817614479,,,61743960,zcash,zec
592,2018/06/12,94294,,,,,,7358,105.885,545456540,2.696,269,,10017,9970298,840725679,,,73707483,zcash,zec
593,2018/06/13,126902,,,,,,15780,98.944,504905876,2.665,227,,10271,9408444,785595605,,,162077399,zcash,zec
594,2018/06/14,116661,,,,,,20363,100.912,578145262,2.435,203,,9694,10477020,800762828,,,197399501,zcash,zec
595,2018/06/15,89462,,,,,,16505,102.44,506525540,2.739,220,,9534,9438625,812065802,,,157362444,zcash,zec
596,2018/06/16,87398,,,,,,10111,100.567,540594776,2.532,186,,8854,9985264,796229977,,,89522601,zcash,zec
597,2018/06/17,86598,,,,,,10870,100.039,579681543,2.373,162,,9035,10577558,791581945,,,98207687,zcash,zec
598,2018/06/18,90650,,,,,,18916,99.22,544544525,2.464,210,,9875,10093573,785832528,,,185842712,zcash,zec
599,2018/06/19,88477,,,,,,10385,104.474,554212147,2.56,275,,9532,10165576,823822146,,,98408317,zcash,zec
600,2018/06/20,100310,,,,,,8321,102.566,547355712,2.561,219,,9666,9987703,811118746,,,80169885,zcash,zec
601,2018/06/21,110906,,,,,,10024,102.903,564612051,2.484,323,,9548,10284789,811246252,,,95704788,zcash,zec
602,2018/06/22,94047,,,,,,14166,94.914,554232199,2.279,349,,10144,10291228,746168010,,,143658238,zcash,zec
603,2018/06/23,89395,,,,,,10090,90.845,532443692,2.256,215,,9479,9886650,710919073,,,95642179,zcash,zec
604,2018/06/24,88619,,,,,,7463,87.966,570873776,2.051,255,,9394,10471190,685802537,,,70105175,zcash,zec
605,2018/06/25,67414,,,,,,8552,92.203,541633902,2.225,295,,7678,10075035,716985552,,,65536842,zcash,zec
606,2018/06/26,16695,,,,,,18180,241.244,510804382,2.479,529,,3166,9146672,726413181,,,57558043,zcash,zec
607,2018/06/27,22376,,,,,,12977,214.361,584323793,1.943,335,,3868,11044427,688828120,,,50194491,zcash,zec
608,2018/06/28,18892,,,,,,18875,243.602,575108339,2.088,318,,3829,10263275,688884719,,,72273271,zcash,zec
609,2018/06/29,20685,,,,,,19203,252.756,547139831,1.959,286,,3762,10492028,661675841,,,72241806,zcash,zec
610,2018/06/30,37139,,,,,,4021,37.479,616985494,2.052,271,,10853,10954998,725018862,,,43634503,zcash,zec
611,2018/07/01,15982,,,,,,9912,159.563,609421700,2.034,293,,3453,11139505,732248509,,,34225070,zcash,zec
612,2018/07/02,19302,,,,,,25599,214.488,582649773,2.142,297,,3814,10876344,754010791,,,97634956,zcash,zec
613,2018/07/03,22725,,,,,,19367,275.068,607151006,2.187,335,,3709,11214616,795201711,,,71833996,zcash,zec
614,2018/07/04,18133,,,,,,20460,233.745,582245859,2.233,262,,3734,10698387,775956554,,,76375005,zcash,zec
615,2018/07/05,18067,,,,,,24868,223.922,638338655,2.013,240,,3512,11832123,774571419,,,87144884,zcash,zec
616,2018/07/06,17071,,,,,,40122,277.07,636353769,1.948,258,,3403,11651986,739522528,,,136535413,zcash,zec
617,2018/07/07,16701,,,,,,22816,225.969,514026033,2.381,208,,3538,9578389,744230623,,,80721623,zcash,zec
618,2018/07/08,17459,,,,,,22377,484.419,538106162,2.322,221,,3937,9956734,755544389,,,88096290,zcash,zec
619,2018/07/09,20872,,,,,,27179,229.714,563087703,2.236,246,,4289,10186648,745969219,,,116571134,zcash,zec
620,2018/07/10,28520,,,,,,20758,93.762,543508522,2.102,278,,4608,10236279,705490812,,,95610595,zcash,zec
621,2018/07/11,94239,,,,,,6635,87.695,556916903,2.085,257,,10099,10162168,695950351,,,67002791,zcash,zec
622,2018/07/12,89763,,,,,,10620,84.863,608626337,1.84,221,,9523,11048375,668856364,,,101132804,zcash,zec
623,2018/07/13,93641,,,,,,13345,89.344,641989361,1.814,354,,10420,11674106,697870837,,,139052460,zcash,zec
624,2018/07/14,94971,,,,,,18226,97.317,635497589,1.932,414,,10235,11821012,753867883,,,185514493,zcash,zec
625,2018/07/15,92804,,,,,,13642,99.466,582119034,2.156,277,,10038,10714724,763900230,,,133553126,zcash,zec
626,2018/07/16,74882,,,,,,23609,103.289,611656321,2.115,200,,9532,11199762,784912880,,,224467444,zcash,zec
627,2018/07/17,69948,,,,,,21473,110.247,647740408,2.102,219,,8934,11901807,830128365,,,191843287,zcash,zec
628,2018/07/18,97012,,,,,,18846,126.032,609735213,2.538,232,,11628,11125953,938486644,,,218861244,zcash,zec
629,2018/07/19,99857,,,,,,11954,123.389,653246667,2.236,210,,10338,12108455,901284872,,,123295408,zcash,zec
630,2018/07/20,99668,,,,,,10210,118.193,655820002,2.1,248,,10173,12050264,843926252,,,103564274,zcash,zec
631,2018/07/21,49291,,,,,,13641,4785,704711900,1.877,226,,6444,12971219,813221413,,,87905249,zcash,zec
632,2018/07/22,16997,,,,,,24229,483.129,675867011,2.026,289,,4191,12332673,836039669,,,101543332,zcash,zec
633,2018/07/23,21443,,,,,,22718,408.793,754428193,1.867,307,,5221,13742418,860031054,,,118612715,zcash,zec
634,2018/07/24,23023,,,,,,29331,913.543,759781076,1.935,351,,6195,14157802,919724820,,,181708054,zcash,zec
635,2018/07/25,23941,,,,,,28193,591.622,680598230,2.249,410,,5279,12659937,957253527,,,148828400,zcash,zec
636,2018/07/26,22200,,,,,,50483,554.064,568713400,2.814,431,,5380,10449737,990127844,,,267956982,zcash,zec
637,2018/07/27,18737,,,,,,50571,508.992,612350311,2.491,371,,4791,11491783,965053521,,,242283410,zcash,zec
638,2018/07/28,17159,,,,,,31225,438.441,604871470,2.617,331,,4133,11056332,977393729,,,129014186,zcash,zec
639,2018/07/29,17742,,,,,,20447,545.172,698710930,2.264,271,,4167,12705546,972988266,,,85187381,zcash,zec
640,2018/07/30,55889,,,,,,18877,750.812,713782111,2.143,250,,4639,13184187,957602205,,,87569672,zcash,zec
641,2018/07/31,16237,,,,,,20208,441.492,781807687,1.895,309,,4275,14265792,917563779,,,84773064,zcash,zec
642,2018/08/01,16084,,,,,,33723,557.594,810542961,1.779,402,,4375,14841485,897713468,,,147538070,zcash,zec
643,2018/08/02,13749,,,,,,24410,529.575,779874218,1.772,305,,3749,14279923,861472740,,,91511319,zcash,zec
644,2018/08/03,27267,,,,,,15312,99.867,766286628,1.684,242,,7799,14203742,815393251,,,119227407,zcash,zec
645,2018/08/04,13757,,,,,,16767,506.564,774101724,1.657,231,,2961,14399214,814997469,,,49647308,zcash,zec
646,2018/08/05,11754,,,,,,19616,357.159,834290788,1.553,375,,3063,15015633,797538715,,,59932219,zcash,zec
647,2018/08/06,14968,,,,,,22566,490.3,744396227,1.703,338,,3700,14044819,819439948,,,83493566,zcash,zec
648,2018/08/07,15743,,,,,,22443,613.772,703080821,1.91,252,,4073,12697441,832266672,,,91410650,zcash,zec
649,2018/08/08,15798,,,,,,34682,469.292,768917873,1.554,204,,3833,14227510,759822892,,,132934910,zcash,zec
650,2018/08/09,15169,,,,,,23576,383.701,718996408,1.604,231,,3560,13327180,735871800,,,83929386,zcash,zec
651,2018/08/10,16533,,,,,,20262,420.623,788306989,null,184,,3591,14689356,759352274,,,72759357,zcash,zec
652,2018/08/11,18549,,,,,,18674,366.567,707299186,1.622,164,,3467,12751788,714567530,,,64742116,zcash,zec
653,2018/08/12,18157,,,,,,11743,329.071,727976033,1.571,214,,3340,13283516,721690861,,,39222411,zcash,zec
654,2018/08/13,14806,,,,,,28046,363.599,720151406,1.511,199,,3628,13538943,708750279,,,101750254,zcash,zec
655,2018/08/14,15804,,,,,,33792,483.105,733485776,1.277,231,,3964,13453883,595958951,,,133941764,zcash,zec
656,2018/08/15,14557,,,,,,25064,415.085,787795834,1.265,301,,3759,14424973,634176056,,,94135202,zcash,zec
657,2018/08/16,12738,,,,,,14208,367.16,725230604,1.355,196,,3351,13490153,636516678,,,47611580,zcash,zec
658,2018/08/17,12978,,,,,,15974,464.824,759908054,1.375,292,,3633,13890217,665836930,,,58035246,zcash,zec
659,2018/08/18,12030,,,,,,11813,298.404,755294635,1.387,231,,3032,13805889,668435127,,,35818094,zcash,zec
660,2018/08/19,12018,,,,,,9026,310.927,735214278,1.363,228,,3079,13675861,651732300,,,27792581,zcash,zec
661,2018/08/20,11972,,,,,,13276,419.875,721485927,1.365,247,,3341,13279968,635130315,,,44353833,zcash,zec
662,2018/08/21,11839,,,,,,23957,424.527,748029318,1.286,241,,3728,13486106,608327378,,,88994621,zcash,zec
663,2018/08/22,12400,,,,,,17823,388.897,791140766,1.2,274,,3267,14820715,624813613,,,58229070,zcash,zec
664,2018/08/23,11205,,,,,,14253,481.864,782469628,1.209,251,,3525,14179741,603344572,,,50242645,zcash,zec
665,2018/08/24,12438,,,,,,8638,325.132,813401778,1.156,322,,3245,15210721,619389639,,,28031041,zcash,zec
666,2018/08/25,11820,,,,,,17544,341.192,736118935,1.343,289,,3223,13620622,645606167,,,56348861,zcash,zec
667,2018/08/26,12244,,,,,,11754,292.597,829186062,1.19,238,,2941,15052189,633308113,,,34568552,zcash,zec
668,2018/08/27,12758,,,,,,17676,359.509,788646287,1.256,247,,3648,14465659,642997466,,,64482222,zcash,zec
669,2018/08/28,14466,,,,,,21334,396.799,837217575,1.296,341,,4146,15410173,708351158,,,88446634,zcash,zec
670,2018/08/29,12155,,,,,,15212,489.87,801419312,1.359,324,,3502,14854955,717069765,,,53270369,zcash,zec
671,2018/08/30,16943,,,,,,12301,451.729,831340374,1.278,467,,3657,15328747,696803642,,,44986034,zcash,zec
672,2018/08/31,12551,,,,,,22152,748.702,881359983,1.223,360,,4153,15917112,693538062,,,91967394,zcash,zec
673,2018/09/01,11759,,,,,,20303,324.171,884198522,1.247,310,,3477,16389334,729255558,,,70588952,zcash,zec
674,2018/09/02,12293,,,,,,12249,267.023,916520187,1.22,215,,3450,16723917,729162252,,,42257406,zcash,zec
675,2018/09/03,13586,,,,,,20318,348.747,908893491,1.203,218,,3647,16788067,722754155,,,74098074,zcash,zec
676,2018/09/04,21216,,,,,,10938,86.384,912292543,1.231,198,,6149,16792034,740730197,,,67258615,zcash,zec
677,2018/09/05,12022,,,,,,23136,361.73,900829437,1.171,280,,3783,16581039,696874608,,,85792520,zcash,zec
678,2018/09/06,11490,,,,,,27810,398.8,865932045,1.056,274,,3723,15966568,606345053,,,103537342,zcash,zec
679,2018/09/07,12788,,,,,,19887,265.566,923775000,0.981,254,,3678,17274715,610138888,,,73145943,zcash,zec
680,2018/09/08,12233,,,,,,17198,702.964,943090630,0.994,236,,3829,16916087,606620857,,,65851562,zcash,zec
681,2018/09/09,10417,,,,,,18390,493.535,986199265,0.889,307,,3582,18057848,579646588,,,65873172,zcash,zec
682,2018/09/10,11541,,,,,,25522,251.763,998877507,0.854,237,,3572,18515002,571626381,,,91161952,zcash,zec
683,2018/09/11,13379,,,,,,25945,317.244,1102331269,0.746,260,,3862,20361033,550447698,,,100197984,zcash,zec
684,2018/09/12,12305,,,,,,27805,458.702,1144799901,0.681,255,,4098,20710225,511397265,,,113946365,zcash,zec
685,2018/09/13,17240,,,,,,23649,458.518,1107501304,0.74,254,,4056,20600843,553759457,,,95803963,zcash,zec
686,2018/09/14,11744,,,,,,16652,353.576,1279455756,0.673,272,,3762,23265965,570085554,,,62644636,zcash,zec
687,2018/09/15,14904,,,,,,15914,359.743,1191510028,0.727,219,,3423,21969768,582218199,,,54261789,zcash,zec
688,2018/09/16,9501,,,,,,8144,268.43,1270235559,0.664,206,,3142,23380481,566583867,,,25587991,zcash,zec
689,2018/09/17,9745,,,,,,14040,365.937,1279162652,0.643,231,,3661,23381575,549538134,,,51395129,zcash,zec
690,2018/09/18,11090,,,,,,17990,330.727,1378373423,0.575,222,,3849,25282665,532142331,,,69243210,zcash,zec
691,2018/09/19,34631,,,,,,13056,456.68,1224519384,0.648,366,,3687,22898675,544331699,,,48120235,zcash,zec
692,2018/09/20,10295,,,,,,23335,461.693,1474936709,0.569,231,,4054,26682630,557861620,,,94601094,zcash,zec
693,2018/09/21,13045,,,,,,26215,399.15,1509422752,0.583,207,,4481,27783059,595472644,,,117467959,zcash,zec
694,2018/09/22,10155,,,,,,18714,565.186,1578116536,0.568,285,,3736,28696893,600141556,,,69830660,zcash,zec
695,2018/09/23,10117,,,,,,15794,246.651,1640880077,0.57,268,,4293,29993340,631043060,,,67804986,zcash,zec
696,2018/09/24,13671,,,,,,31006,952.89,1568836282,0.596,363,,5086,29337447,645782546,,,157697095,zcash,zec
