,transactions,sent_addresses,block_size,hashrate,difficulty,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,av_transaction_value,google_trends,median_transaction_value,active_addresses,top_100_percent,fee_reward,date,tweets,market_cap,full_name,coin
1011,,,,,,,,,,,,,,,,,2017/03/07,5,1012309,vericoin,vericoin
1012,,,,,,,,,,,,,,,,,2017/03/08,3,970051,vericoin,vericoin
1013,,,,,,,,,,,,,,,,,2017/03/09,null,969116,vericoin,vericoin
1014,,,,,,,,,,,,,,,,,2017/03/10,1,948317,vericoin,vericoin
1015,,,,,,,,,,,,,,,,,2017/03/11,2,934905,vericoin,vericoin
1016,,,,,,,,,,,,,,,,,2017/03/12,null,939399,vericoin,vericoin
1017,,,,,,,,,,,,,,,,,2017/03/13,null,953885,vericoin,vericoin
1018,,,,,,,,,,,,,,,,,2017/03/14,null,1074848,vericoin,vericoin
1019,,,,,,,,,,,,,,,,,2017/03/15,null,1069120,vericoin,vericoin
1020,,,,,,,,,,,,,,,,,2017/03/16,null,1057522,vericoin,vericoin
1021,,,,,,,,,,,,,,,,,2017/03/17,1,969706,vericoin,vericoin
1022,,,,,,,,,,,,,,,,,2017/03/18,2,935653,vericoin,vericoin
1023,,,,,,,,,,,,,,,,,2017/03/19,2,906256,vericoin,vericoin
1024,,,,,,,,,,,,,,,,,2017/03/20,4,922367,vericoin,vericoin
1025,,,,,,,,,,,,,,,,,2017/03/21,5,1024912,vericoin,vericoin
1026,,,,,,,,,,,,,,,,,2017/03/22,2,993935,vericoin,vericoin
1027,,,,,,,,,,,,,,,,,2017/03/23,null,983663,vericoin,vericoin
1028,,,,,,,,,,,,,,,,,2017/03/24,17,1004703,vericoin,vericoin
1029,,,,,,,,,,,,,,,,,2017/03/25,null,984860,vericoin,vericoin
1030,,,,,,,,,,,,,,,,,2017/03/26,1,1121639,vericoin,vericoin
1031,,,,,,,,,,,,,,,,,2017/03/27,5,1417084,vericoin,vericoin
1032,,,,,,,,,,,,,,,,,2017/03/28,1,1529385,vericoin,vericoin
1033,,,,,,,,,,,,,,,,,2017/03/29,null,1686356,vericoin,vericoin
1034,,,,,,,,,,,,,,,,,2017/03/30,7,1659254,vericoin,vericoin
1035,,,,,,,,,,,,,,,,,2017/03/31,2,1549301,vericoin,vericoin
1036,,,,,,,,,,,,,,,,,2017/04/01,6,1492867,vericoin,vericoin
1037,,,,,,,,,,,,,,,,,2017/04/02,null,1567048,vericoin,vericoin
1038,,,,,,,,,,,,,,,,,2017/04/03,null,1671336,vericoin,vericoin
1039,,,,,,,,,,,,,,,,,2017/04/04,3,1774543,vericoin,vericoin
1040,,,,,,,,,,,,,,,,,2017/04/05,1,1839875,vericoin,vericoin
1041,,,,,,,,,,,,,,,,,2017/04/06,35,1752704,vericoin,vericoin
1042,,,,,,,,,,,,,,,,,2017/04/07,11,1554339,vericoin,vericoin
1043,,,,,,,,,,,,,,,,,2017/04/08,4,1659980,vericoin,vericoin
1044,,,,,,,,,,,,,,,,,2017/04/09,null,1703669,vericoin,vericoin
1045,,,,,,,,,,,,,,,,,2017/04/10,17,2225662,vericoin,vericoin
1046,,,,,,,,,,,,,,,,,2017/04/11,13,2522407,vericoin,vericoin
1047,,,,,,,,,,,,,,,,,2017/04/12,24,2192679,vericoin,vericoin
1048,,,,,,,,,,,,,,,,,2017/04/13,3,2076881,vericoin,vericoin
1049,,,,,,,,,,,,,,,,,2017/04/14,1,2141662,vericoin,vericoin
1050,,,,,,,,,,,,,,,,,2017/04/15,null,,vericoin,vericoin
1051,,,,,,,,,,,,,,,,,2017/04/16,1,,vericoin,vericoin
1052,,,,,,,,,,,,,,,,,2017/04/17,1,,vericoin,vericoin
1053,,,,,,,,,,,,,,,,,2017/04/18,1,,vericoin,vericoin
1054,,,,,,,,,,,,,,,,,2017/04/19,2,,vericoin,vericoin
1055,,,,,,,,,,,,,,,,,2017/04/20,null,,vericoin,vericoin
1056,,,,,,,,,,,,,,,,,2017/04/21,1,,vericoin,vericoin
1057,,,,,,,,,,,,,,,,,2017/04/22,null,,vericoin,vericoin
1058,,,,,,,,,,,,,,,,,2017/04/23,null,,vericoin,vericoin
1059,,,,,,,,,,,,,,,,,2017/04/24,null,,vericoin,vericoin
1060,,,,,,,,,,,,,,,,,2017/04/25,1,,vericoin,vericoin
1061,,,,,,,,,,,,,,,,,2017/04/26,3,,vericoin,vericoin
1062,,,,,,,,,,,,,,,,,2017/04/27,18,,vericoin,vericoin
1063,,,,,,,,,,,,,,,,,2017/04/28,10,,vericoin,vericoin
1064,,,,,,,,,,,,,,,,,2017/04/29,3,,vericoin,vericoin
1065,,,,,,,,,,,,,,,,,2017/04/30,10,,vericoin,vericoin
1066,,,,,,,,,,,,,,,,,2017/05/01,2,,vericoin,vericoin
1067,,,,,,,,,,,,,,,,,2017/05/02,null,,vericoin,vericoin
1068,,,,,,,,,,,,,,,,,2017/05/03,1,,vericoin,vericoin
1069,,,,,,,,,,,,,,,,,2017/05/04,9,,vericoin,vericoin
1070,,,,,,,,,,,,,,,,,2017/05/05,2,,vericoin,vericoin
1071,,,,,,,,,,,,,,,,,2017/05/06,44,,vericoin,vericoin
1072,,,,,,,,,,,,,,,,,2017/05/07,5,,vericoin,vericoin
1073,,,,,,,,,,,,,,,,,2017/05/08,18,,vericoin,vericoin
1074,,,,,,,,,,,,,,,,,2017/05/09,5,,vericoin,vericoin
1075,,,,,,,,,,,,,,,,,2017/05/10,9,,vericoin,vericoin
1076,,,,,,,,,,,,,,,,,2017/05/11,1,,vericoin,vericoin
1077,,,,,,,,,,,,,,,,,2017/05/12,32,,vericoin,vericoin
1078,,,,,,,,,,,,,,,,,2017/05/13,2,,vericoin,vericoin
1079,,,,,,,,,,,,,,,,,2017/05/14,4,,vericoin,vericoin
1080,,,,,,,,,,,,,,,,,2017/05/15,22,,vericoin,vericoin
1081,,,,,,,,,,,,,,,,,2017/05/16,7,,vericoin,vericoin
1082,,,,,,,,,,,,,,,,,2017/05/17,1,,vericoin,vericoin
1083,,,,,,,,,,,,,,,,,2017/05/18,1,,vericoin,vericoin
1084,,,,,,,,,,,,,,,,,2017/05/19,2,,vericoin,vericoin
1085,,,,,,,,,,,,,,,,,2017/05/20,2,,vericoin,vericoin
1086,,,,,,,,,,,,,,,,,2017/05/21,3,,vericoin,vericoin
1087,,,,,,,,,,,,,,,,,2017/05/22,3,,vericoin,vericoin
1088,,,,,,,,,,,,,,,,,2017/05/23,53,,vericoin,vericoin
1089,,,,,,,,,,,,,,,,,2017/05/24,26,,vericoin,vericoin
1090,,,,,,,,,,,,,,,,,2017/05/25,3,,vericoin,vericoin
1091,,,,,,,,,,,,,,,,,2017/05/26,33,,vericoin,vericoin
1092,,,,,,,,,,,,,,,,,2017/05/27,null,,vericoin,vericoin
1093,,,,,,,,,,,,,,,,,2017/05/28,2,,vericoin,vericoin
1094,,,,,,,,,,,,,,,,,2017/05/29,1,,vericoin,vericoin
1095,,,,,,,,,,,,,,,,,2017/05/30,2,,vericoin,vericoin
1096,,,,,,,,,,,,,,,,,2017/05/31,4,,vericoin,vericoin
1097,,,,,,,,,,,,,,,,,2017/06/01,28,,vericoin,vericoin
1098,,,,,,,,,,,,,,,,,2017/06/02,8,,vericoin,vericoin
1099,,,,,,,,,,,,,,,,,2017/06/03,2,,vericoin,vericoin
1100,,,,,,,,,,,,,,,,,2017/06/04,14,,vericoin,vericoin
1101,,,,,,,,,,,,,,,,,2017/06/05,8,,vericoin,vericoin
1102,,,,,,,,,,,,,,,,,2017/06/06,10,,vericoin,vericoin
1103,,,,,,,,,,,,,,,,,2017/06/07,21,,vericoin,vericoin
1104,,,,,,,,,,,,,,,,,2017/06/08,7,,vericoin,vericoin
1105,,,,,,,,,,,,,,,,,2017/06/09,6,,vericoin,vericoin
1106,,,,,,,,,,,,,,,,,2017/06/10,2,,vericoin,vericoin
1107,,,,,,,,,,,,,,,,,2017/06/11,2,,vericoin,vericoin
1108,,,,,,,,,,,,,,,,,2017/06/12,9,,vericoin,vericoin
1109,,,,,,,,,,,,,,,,,2017/06/13,30,,vericoin,vericoin
1110,,,,,,,,,,,,,,,,,2017/06/14,9,,vericoin,vericoin
1111,,,,,,,,,,,,,,,,,2017/06/15,17,,vericoin,vericoin
1112,,,,,,,,,,,,,,,,,2017/06/16,18,,vericoin,vericoin
1113,,,,,,,,,,,,,,,,,2017/06/17,2,,vericoin,vericoin
1114,,,,,,,,,,,,,,,,,2017/06/18,5,,vericoin,vericoin
1115,,,,,,,,,,,,,,,,,2017/06/19,12,,vericoin,vericoin
1116,,,,,,,,,,,,,,,,,2017/06/20,6,,vericoin,vericoin
1117,,,,,,,,,,,,,,,,,2017/06/21,39,,vericoin,vericoin
1118,,,,,,,,,,,,,,,,,2017/06/22,7,,vericoin,vericoin
1119,,,,,,,,,,,,,,,,,2017/06/23,7,,vericoin,vericoin
1120,,,,,,,,,,,,,,,,,2017/06/24,null,,vericoin,vericoin
1121,,,,,,,,,,,,,,,,,2017/06/25,null,,vericoin,vericoin
1122,,,,,,,,,,,,,,,,,2017/06/26,null,,vericoin,vericoin
1123,,,,,,,,,,,,,,,,,2017/06/27,null,,vericoin,vericoin
1124,,,,,,,,,,,,,,,,,2017/06/28,null,,vericoin,vericoin
1125,,,,,,,,,,,,,,,,,2017/06/29,null,,vericoin,vericoin
1126,,,,,,,,,,,,,,,,,2017/06/30,null,,vericoin,vericoin
1127,,,,,,,,,,,,,,,,,2017/07/01,null,,vericoin,vericoin
1128,,,,,,,,,,,,,,,,,2017/07/02,null,,vericoin,vericoin
1129,,,,,,,,,,,,,,,,,2017/07/03,null,,vericoin,vericoin
1130,,,,,,,,,,,,,,,,,2017/07/04,null,,vericoin,vericoin
1131,,,,,,,,,,,,,,,,,2017/07/05,null,,vericoin,vericoin
1132,,,,,,,,,,,,,,,,,2017/07/06,null,,vericoin,vericoin
1133,,,,,,,,,,,,,,,,,2017/07/07,null,,vericoin,vericoin
1134,,,,,,,,,,,,,,,,,2017/07/08,null,,vericoin,vericoin
1135,,,,,,,,,,,,,,,,,2017/07/09,null,,vericoin,vericoin
1136,,,,,,,,,,,,,,,,,2017/07/10,null,,vericoin,vericoin
1137,,,,,,,,,,,,,,,,,2017/07/11,null,,vericoin,vericoin
1138,,,,,,,,,,,,,,,,,2017/07/12,6,,vericoin,vericoin
1139,,,,,,,,,,,,,,,,,2017/07/13,20,,vericoin,vericoin
1140,,,,,,,,,,,,,,,,,2017/07/14,1,,vericoin,vericoin
1141,,,,,,,,,,,,,,,,,2017/07/15,1,,vericoin,vericoin
1142,,,,,,,,,,,,,,,,,2017/07/16,null,,vericoin,vericoin
1143,,,,,,,,,,,,,,,,,2017/07/17,null,,vericoin,vericoin
1144,,,,,,,,,,,,,,,,,2017/07/18,null,,vericoin,vericoin
1145,,,,,,,,,,,,,,,,,2017/07/19,1,,vericoin,vericoin
1146,,,,,,,,,,,,,,,,,2017/07/20,6,,vericoin,vericoin
1147,,,,,,,,,,,,,,,,,2017/07/21,2,,vericoin,vericoin
1148,,,,,,,,,,,,,,,,,2017/07/22,2,,vericoin,vericoin
1149,,,,,,,,,,,,,,,,,2017/07/23,1,,vericoin,vericoin
1150,,,,,,,,,,,,,,,,,2017/07/24,4,,vericoin,vericoin
1151,,,,,,,,,,,,,,,,,2017/07/25,null,,vericoin,vericoin
1152,,,,,,,,,,,,,,,,,2017/07/26,1,,vericoin,vericoin
1153,,,,,,,,,,,,,,,,,2017/07/27,2,,vericoin,vericoin
1154,,,,,,,,,,,,,,,,,2017/07/28,2,,vericoin,vericoin
1155,,,,,,,,,,,,,,,,,2017/07/29,null,,vericoin,vericoin
1156,,,,,,,,,,,,,,,,,2017/07/30,1,,vericoin,vericoin
1157,,,,,,,,,,,,,,,,,2017/07/31,1,,vericoin,vericoin
1158,,,,,,,,,,,,,,,,,2017/08/01,1,,vericoin,vericoin
1159,,,,,,,,,,,,,,,,,2017/08/02,5,,vericoin,vericoin
1160,,,,,,,,,,,,,,,,,2017/08/03,8,,vericoin,vericoin
1161,,,,,,,,,,,,,,,,,2017/08/04,24,,vericoin,vericoin
1162,,,,,,,,,,,,,,,,,2017/08/05,3,,vericoin,vericoin
1163,,,,,,,,,,,,,,,,,2017/08/06,1,,vericoin,vericoin
1164,,,,,,,,,,,,,,,,,2017/08/07,1,,vericoin,vericoin
1165,,,,,,,,,,,,,,,,,2017/08/08,8,,vericoin,vericoin
1166,,,,,,,,,,,,,,,,,2017/08/09,27,,vericoin,vericoin
1167,,,,,,,,,,,,,,,,,2017/08/10,21,,vericoin,vericoin
1168,,,,,,,,,,,,,,,,,2017/08/11,7,,vericoin,vericoin
1169,,,,,,,,,,,,,,,,,2017/08/12,7,,vericoin,vericoin
1170,,,,,,,,,,,,,,,,,2017/08/13,13,,vericoin,vericoin
1171,,,,,,,,,,,,,,,,,2017/08/14,10,,vericoin,vericoin
1172,,,,,,,,,,,,,,,,,2017/08/15,8,,vericoin,vericoin
1173,,,,,,,,,,,,,,,,,2017/08/16,16,,vericoin,vericoin
1174,,,,,,,,,,,,,,,,,2017/08/17,1,,vericoin,vericoin
1175,,,,,,,,,,,,,,,,,2017/08/18,5,,vericoin,vericoin
1176,,,,,,,,,,,,,,,,,2017/08/19,3,,vericoin,vericoin
1177,,,,,,,,,,,,,,,,,2017/08/20,3,,vericoin,vericoin
1178,,,,,,,,,,,,,,,,,2017/08/21,2,,vericoin,vericoin
1179,,,,,,,,,,,,,,,,,2017/08/22,2,,vericoin,vericoin
1180,,,,,,,,,,,,,,,,,2017/08/23,2,,vericoin,vericoin
1181,,,,,,,,,,,,,,,,,2017/08/24,1,,vericoin,vericoin
1182,,,,,,,,,,,,,,,,,2017/08/25,3,,vericoin,vericoin
1183,,,,,,,,,,,,,,,,,2017/08/26,2,,vericoin,vericoin
1184,,,,,,,,,,,,,,,,,2017/08/27,10,,vericoin,vericoin
1185,,,,,,,,,,,,,,,,,2017/08/28,1,,vericoin,vericoin
1186,,,,,,,,,,,,,,,,,2017/08/29,3,,vericoin,vericoin
1187,,,,,,,,,,,,,,,,,2017/08/30,23,,vericoin,vericoin
1188,,,,,,,,,,,,,,,,,2017/08/31,7,,vericoin,vericoin
1189,,,,,,,,,,,,,,,,,2017/09/01,7,,vericoin,vericoin
1190,,,,,,,,,,,,,,,,,2017/09/02,10,,vericoin,vericoin
1191,,,,,,,,,,,,,,,,,2017/09/03,6,,vericoin,vericoin
1192,,,,,,,,,,,,,,,,,2017/09/04,12,,vericoin,vericoin
1193,,,,,,,,,,,,,,,,,2017/09/05,19,,vericoin,vericoin
1194,,,,,,,,,,,,,,,,,2017/09/06,9,,vericoin,vericoin
1195,,,,,,,,,,,,,,,,,2017/09/07,null,,vericoin,vericoin
1196,,,,,,,,,,,,,,,,,2017/09/08,null,,vericoin,vericoin
1197,,,,,,,,,,,,,,,,,2017/09/09,null,,vericoin,vericoin
1198,,,,,,,,,,,,,,,,,2017/09/10,1,,vericoin,vericoin
1199,,,,,,,,,,,,,,,,,2017/09/11,null,,vericoin,vericoin
1200,,,,,,,,,,,,,,,,,2017/09/12,18,,vericoin,vericoin
1201,,,,,,,,,,,,,,,,,2017/09/13,7,,vericoin,vericoin
1202,,,,,,,,,,,,,,,,,2017/09/14,2,,vericoin,vericoin
1203,,,,,,,,,,,,,,,,,2017/09/15,5,,vericoin,vericoin
1204,,,,,,,,,,,,,,,,,2017/09/16,1,,vericoin,vericoin
1205,,,,,,,,,,,,,,,,,2017/09/17,null,,vericoin,vericoin
1206,,,,,,,,,,,,,,,,,2017/09/18,1,,vericoin,vericoin
1207,,,,,,,,,,,,,,,,,2017/09/19,4,,vericoin,vericoin
1208,,,,,,,,,,,,,,,,,2017/09/20,4,,vericoin,vericoin
1209,,,,,,,,,,,,,,,,,2017/09/21,6,,vericoin,vericoin
1210,,,,,,,,,,,,,,,,,2017/09/22,3,,vericoin,vericoin
1211,,,,,,,,,,,,,,,,,2017/09/23,2,,vericoin,vericoin
1212,,,,,,,,,,,,,,,,,2017/09/24,2,,vericoin,vericoin
1213,,,,,,,,,,,,,,,,,2017/09/25,27,,vericoin,vericoin
1214,,,,,,,,,,,,,,,,,2017/09/26,10,,vericoin,vericoin
1215,,,,,,,,,,,,,,,,,2017/09/27,5,,vericoin,vericoin
1216,,,,,,,,,,,,,,,,,2017/09/28,2,,vericoin,vericoin
1217,,,,,,,,,,,,,,,,,2017/09/29,3,,vericoin,vericoin
1218,,,,,,,,,,,,,,,,,2017/09/30,null,,vericoin,vericoin
1219,,,,,,,,,,,,,,,,,2017/10/01,44,,vericoin,vericoin
1220,,,,,,,,,,,,,,,,,2017/10/02,6,,vericoin,vericoin
1221,,,,,,,,,,,,,,,,,2017/10/03,8,,vericoin,vericoin
1222,,,,,,,,,,,,,,,,,2017/10/04,6,,vericoin,vericoin
1223,,,,,,,,,,,,,,,,,2017/10/05,5,,vericoin,vericoin
1224,,,,,,,,,,,,,,,,,2017/10/06,4,,vericoin,vericoin
1225,,,,,,,,,,,,,,,,,2017/10/07,1,,vericoin,vericoin
1226,,,,,,,,,,,,,,,,,2017/10/08,12,,vericoin,vericoin
1227,,,,,,,,,,,,,,,,,2017/10/09,1,,vericoin,vericoin
1228,,,,,,,,,,,,,,,,,2017/10/10,2,,vericoin,vericoin
1229,,,,,,,,,,,,,,,,,2017/10/11,2,,vericoin,vericoin
1230,,,,,,,,,,,,,,,,,2017/10/12,10,,vericoin,vericoin
1231,,,,,,,,,,,,,,,,,2017/10/13,10,,vericoin,vericoin
1232,,,,,,,,,,,,,,,,,2017/10/14,9,,vericoin,vericoin
1233,,,,,,,,,,,,,,,,,2017/10/15,8,,vericoin,vericoin
1234,,,,,,,,,,,,,,,,,2017/10/16,14,,vericoin,vericoin
1235,,,,,,,,,,,,,,,,,2017/10/17,44,,vericoin,vericoin
1236,,,,,,,,,,,,,,,,,2017/10/18,35,,vericoin,vericoin
1237,,,,,,,,,,,,,,,,,2017/10/19,8,,vericoin,vericoin
1238,,,,,,,,,,,,,,,,,2017/10/20,9,,vericoin,vericoin
1239,,,,,,,,,,,,,,,,,2017/10/21,5,,vericoin,vericoin
1240,,,,,,,,,,,,,,,,,2017/10/22,5,,vericoin,vericoin
1241,,,,,,,,,,,,,,,,,2017/10/23,3,,vericoin,vericoin
1242,,,,,,,,,,,,,,,,,2017/10/24,3,,vericoin,vericoin
1243,,,,,,,,,,,,,,,,,2017/10/25,5,,vericoin,vericoin
1244,,,,,,,,,,,,,,,,,2017/10/26,11,,vericoin,vericoin
1245,,,,,,,,,,,,,,,,,2017/10/27,4,,vericoin,vericoin
1246,,,,,,,,,,,,,,,,,2017/10/28,3,,vericoin,vericoin
1247,,,,,,,,,,,,,,,,,2017/10/29,12,,vericoin,vericoin
1248,,,,,,,,,,,,,,,,,2017/10/30,12,,vericoin,vericoin
1249,,,,,,,,,,,,,,,,,2017/10/31,15,,vericoin,vericoin
1250,,,,,,,,,,,,,,,,,2017/11/01,6,,vericoin,vericoin
1251,,,,,,,,,,,,,,,,,2017/11/02,42,,vericoin,vericoin
1252,,,,,,,,,,,,,,,,,2017/11/03,12,,vericoin,vericoin
1253,,,,,,,,,,,,,,,,,2017/11/04,24,,vericoin,vericoin
1254,,,,,,,,,,,,,,,,,2017/11/05,52,,vericoin,vericoin
1255,,,,,,,,,,,,,,,,,2017/11/06,32,,vericoin,vericoin
1256,,,,,,,,,,,,,,,,,2017/11/07,20,,vericoin,vericoin
1257,,,,,,,,,,,,,,,,,2017/11/08,18,,vericoin,vericoin
1258,,,,,,,,,,,,,,,,,2017/11/09,7,,vericoin,vericoin
1259,,,,,,,,,,,,,,,,,2017/11/10,6,,vericoin,vericoin
1260,,,,,,,,,,,,,,,,,2017/11/11,6,,vericoin,vericoin
1261,,,,,,,,,,,,,,,,,2017/11/12,6,,vericoin,vericoin
1262,,,,,,,,,,,,,,,,,2017/11/13,7,,vericoin,vericoin
1263,,,,,,,,,,,,,,,,,2017/11/14,7,,vericoin,vericoin
1264,,,,,,,,,,,,,,,,,2017/11/15,11,,vericoin,vericoin
1265,,,,,,,,,,,,,,,,,2017/11/16,5,,vericoin,vericoin
1266,,,,,,,,,,,,,,,,,2017/11/17,5,,vericoin,vericoin
1267,,,,,,,,,,,,,,,,,2017/11/18,8,,vericoin,vericoin
1268,,,,,,,,,,,,,,,,,2017/11/19,4,,vericoin,vericoin
1269,,,,,,,,,,,,,,,,,2017/11/20,5,,vericoin,vericoin
1270,,,,,,,,,,,,,,,,,2017/11/21,3,,vericoin,vericoin
1271,,,,,,,,,,,,,,,,,2017/11/22,3,,vericoin,vericoin
1272,,,,,,,,,,,,,,,,,2017/11/23,6,,vericoin,vericoin
1273,,,,,,,,,,,,,,,,,2017/11/24,4,,vericoin,vericoin
1274,,,,,,,,,,,,,,,,,2017/11/25,5,,vericoin,vericoin
1275,,,,,,,,,,,,,,,,,2017/11/26,9,,vericoin,vericoin
1276,,,,,,,,,,,,,,,,,2017/11/27,9,,vericoin,vericoin
1277,,,,,,,,,,,,,,,,,2017/11/28,9,,vericoin,vericoin
1278,,,,,,,,,,,,,,,,,2017/11/29,11,,vericoin,vericoin
1279,,,,,,,,,,,,,,,,,2017/11/30,7,,vericoin,vericoin
1280,,,,,,,,,,,,,,,,,2017/12/01,12,,vericoin,vericoin
1281,,,,,,,,,,,,,,,,,2017/12/02,6,,vericoin,vericoin
1282,,,,,,,,,,,,,,,,,2017/12/03,12,,vericoin,vericoin
1283,,,,,,,,,,,,,,,,,2017/12/04,6,,vericoin,vericoin
1284,,,,,,,,,,,,,,,,,2017/12/05,5,,vericoin,vericoin
1285,,,,,,,,,,,,,,,,,2017/12/06,6,,vericoin,vericoin
1286,,,,,,,,,,,,,,,,,2017/12/07,14,,vericoin,vericoin
1287,,,,,,,,,,,,,,,,,2017/12/08,10,,vericoin,vericoin
1288,,,,,,,,,,,,,,,,,2017/12/09,8,,vericoin,vericoin
1289,,,,,,,,,,,,,,,,,2017/12/10,6,,vericoin,vericoin
1290,,,,,,,,,,,,,,,,,2017/12/11,3,,vericoin,vericoin
1291,,,,,,,,,,,,,,,,,2017/12/12,62,,vericoin,vericoin
1292,,,,,,,,,,,,,,,,,2017/12/13,45,,vericoin,vericoin
1293,,,,,,,,,,,,,,,,,2017/12/14,20,,vericoin,vericoin
1294,,,,,,,,,,,,,,,,,2017/12/15,23,,vericoin,vericoin
1295,,,,,,,,,,,,,,,,,2017/12/16,9,,vericoin,vericoin
1296,,,,,,,,,,,,,,,,,2017/12/17,9,,vericoin,vericoin
1297,,,,,,,,,,,,,,,,,2017/12/18,21,,vericoin,vericoin
1298,,,,,,,,,,,,,,,,,2017/12/19,36,,vericoin,vericoin
1299,,,,,,,,,,,,,,,,,2017/12/20,8,,vericoin,vericoin
1300,,,,,,,,,,,,,,,,,2017/12/21,14,,vericoin,vericoin
1301,,,,,,,,,,,,,,,,,2017/12/22,4,,vericoin,vericoin
1302,,,,,,,,,,,,,,,,,2017/12/23,15,,vericoin,vericoin
1303,,,,,,,,,,,,,,,,,2017/12/24,13,,vericoin,vericoin
1304,,,,,,,,,,,,,,,,,2017/12/25,18,,vericoin,vericoin
1305,,,,,,,,,,,,,,,,,2017/12/26,26,,vericoin,vericoin
1306,,,,,,,,,,,,,,,,,2017/12/27,19,,vericoin,vericoin
1307,,,,,,,,,,,,,,,,,2017/12/28,15,,vericoin,vericoin
1308,,,,,,,,,,,,,,,,,2017/12/29,65,,vericoin,vericoin
1309,,,,,,,,,,,,,,,,,2017/12/30,31,,vericoin,vericoin
1310,,,,,,,,,,,,,,,,,2017/12/31,35,,vericoin,vericoin
1311,,,,,,,,,,,,,,,,,2018/01/01,32,,vericoin,vericoin
1312,,,,,,,,,,,,,,,,,2018/01/02,24,,vericoin,vericoin
1313,,,,,,,,,,,,,,,,,2018/01/03,21,,vericoin,vericoin
1314,,,,,,,,,,,,,,,,,2018/01/04,112,,vericoin,vericoin
1315,,,,,,,,,,,,,,,,,2018/01/05,46,,vericoin,vericoin
1316,,,,,,,,,,,,,,,,,2018/01/06,47,,vericoin,vericoin
1317,,,,,,,,,,,,,,,,,2018/01/07,69,,vericoin,vericoin
1318,,,,,,,,,,,,,,,,,2018/01/08,7,,vericoin,vericoin
1319,,,,,,,,,,,,,,,,,2018/01/09,98,,vericoin,vericoin
1320,,,,,,,,,,,,,,,,,2018/01/10,234,,vericoin,vericoin
1321,,,,,,,,,,,,,,,,,2018/01/11,127,,vericoin,vericoin
1322,,,,,,,,,,,,,,,,,2018/01/12,73,,vericoin,vericoin
1323,,,,,,,,,,,,,,,,,2018/01/13,51,,vericoin,vericoin
1324,,,,,,,,,,,,,,,,,2018/01/14,33,,vericoin,vericoin
1325,,,,,,,,,,,,,,,,,2018/01/15,82,,vericoin,vericoin
1326,,,,,,,,,,,,,,,,,2018/01/16,51,,vericoin,vericoin
1327,,,,,,,,,,,,,,,,,2018/01/17,47,,vericoin,vericoin
1328,,,,,,,,,,,,,,,,,2018/01/18,48,,vericoin,vericoin
1329,,,,,,,,,,,,,,,,,2018/01/19,40,,vericoin,vericoin
1330,,,,,,,,,,,,,,,,,2018/01/20,29,,vericoin,vericoin
1331,,,,,,,,,,,,,,,,,2018/01/21,19,,vericoin,vericoin
1332,,,,,,,,,,,,,,,,,2018/01/22,32,,vericoin,vericoin
1333,,,,,,,,,,,,,,,,,2018/01/23,27,,vericoin,vericoin
1334,,,,,,,,,,,,,,,,,2018/01/24,19,,vericoin,vericoin
1335,,,,,,,,,,,,,,,,,2018/01/25,166,,vericoin,vericoin
1336,,,,,,,,,,,,,,,,,2018/01/26,80,,vericoin,vericoin
1337,,,,,,,,,,,,,,,,,2018/01/27,88,,vericoin,vericoin
1338,,,,,,,,,,,,,,,,,2018/01/28,44,,vericoin,vericoin
1339,,,,,,,,,,,,,,,,,2018/01/29,43,,vericoin,vericoin
1340,,,,,,,,,,,,,,,,,2018/01/30,62,,vericoin,vericoin
1341,,,,,,,,,,,,,,,,,2018/01/31,37,,vericoin,vericoin
1342,,,,,,,,,,,,,,,,,2018/02/01,12,,vericoin,vericoin
1343,,,,,,,,,,,,,,,,,2018/02/02,17,,vericoin,vericoin
1344,,,,,,,,,,,,,,,,,2018/02/03,8,,vericoin,vericoin
1345,,,,,,,,,,,,,,,,,2018/02/04,null,,vericoin,vericoin
1346,,,,,,,,,,,,,,,,,2018/02/05,3,,vericoin,vericoin
1347,,,,,,,,,,,,,,,,,2018/02/06,null,,vericoin,vericoin
1348,,,,,,,,,,,,,,,,,2018/02/07,null,,vericoin,vericoin
1349,,,,,,,,,,,,,,,,,2018/02/08,null,,vericoin,vericoin
1350,,,,,,,,,,,,,,,,,2018/02/09,null,,vericoin,vericoin
1351,,,,,,,,,,,,,,,,,2018/02/10,null,,vericoin,vericoin
1352,,,,,,,,,,,,,,,,,2018/02/11,null,,vericoin,vericoin
1353,,,,,,,,,,,,,,,,,2018/02/12,null,,vericoin,vericoin
1354,,,,,,,,,,,,,,,,,2018/02/13,null,,vericoin,vericoin
1355,,,,,,,,,,,,,,,,,2018/02/14,null,,vericoin,vericoin
1356,,,,,,,,,,,,,,,,,2018/02/15,null,,vericoin,vericoin
1357,,,,,,,,,,,,,,,,,2018/02/16,null,,vericoin,vericoin
1358,,,,,,,,,,,,,,,,,2018/02/17,null,,vericoin,vericoin
1359,,,,,,,,,,,,,,,,,2018/02/18,null,,vericoin,vericoin
1360,,,,,,,,,,,,,,,,,2018/02/19,null,,vericoin,vericoin
1361,,,,,,,,,,,,,,,,,2018/02/20,null,,vericoin,vericoin
1362,,,,,,,,,,,,,,,,,2018/02/21,null,,vericoin,vericoin
1363,,,,,,,,,,,,,,,,,2018/02/22,null,,vericoin,vericoin
