,date,transactions,block_size,active_addresses,difficulty,av_transaction_value,send_usd,sent_addresses,top_100_percent,av_transaction_size,confirmation_time,median_transaction_value,market_cap,median_transaction_size,mining_profitability,fee_reward,google_trends,tweets,hashrate,full_name,coin
1486,2013/01/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1487,2013/01/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1488,2013/01/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1489,2013/01/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1490,2013/02/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1491,2013/02/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1492,2013/02/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1493,2013/02/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1494,2013/02/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1495,2013/02/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1496,2013/02/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1497,2013/02/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1498,2013/02/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1499,2013/02/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1500,2013/02/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1501,2013/02/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1502,2013/02/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1503,2013/02/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1504,2013/02/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1505,2013/02/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1506,2013/02/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1507,2013/02/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1508,2013/02/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1509,2013/02/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1510,2013/02/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1511,2013/02/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1512,2013/02/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1513,2013/02/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1514,2013/02/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1515,2013/02/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1516,2013/02/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1517,2013/02/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1518,2013/03/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1519,2013/03/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1520,2013/03/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1521,2013/03/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1522,2013/03/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1523,2013/03/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1524,2013/03/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1525,2013/03/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1526,2013/03/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1527,2013/03/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1528,2013/03/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1529,2013/03/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1530,2013/03/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1531,2013/03/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1532,2013/03/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1533,2013/03/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1534,2013/03/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1535,2013/03/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1536,2013/03/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1537,2013/03/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1538,2013/03/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1539,2013/03/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1540,2013/03/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1541,2013/03/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1542,2013/03/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1543,2013/03/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1544,2013/03/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1545,2013/03/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1546,2013/03/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1547,2013/03/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1548,2013/03/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1549,2013/04/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1550,2013/04/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1551,2013/04/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1552,2013/04/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1553,2013/04/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1554,2013/04/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1555,2013/04/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1556,2013/04/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1557,2013/04/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1558,2013/04/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1559,2013/04/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1560,2013/04/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1561,2013/04/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1562,2013/04/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1563,2013/04/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1564,2013/04/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1565,2013/04/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1566,2013/04/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1567,2013/04/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1568,2013/04/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1569,2013/04/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1570,2013/04/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1571,2013/04/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1572,2013/04/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1573,2013/04/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1574,2013/04/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1575,2013/04/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1576,2013/04/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1577,2013/04/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1578,2013/04/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1579,2013/05/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1580,2013/05/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1581,2013/05/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1582,2013/05/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1583,2013/05/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1584,2013/05/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1585,2013/05/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1586,2013/05/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1587,2013/05/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1588,2013/05/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1589,2013/05/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1590,2013/05/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1591,2013/05/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1592,2013/05/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1593,2013/05/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1594,2013/05/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1595,2013/05/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1596,2013/05/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1597,2013/05/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1598,2013/05/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1599,2013/05/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1600,2013/05/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1601,2013/05/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1602,2013/05/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1603,2013/05/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1604,2013/05/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1605,2013/05/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1606,2013/05/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1607,2013/05/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1608,2013/05/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1609,2013/05/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1610,2013/06/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1611,2013/06/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1612,2013/06/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1613,2013/06/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1614,2013/06/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1615,2013/06/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1616,2013/06/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1617,2013/06/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1618,2013/06/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1619,2013/06/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1620,2013/06/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1621,2013/06/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1622,2013/06/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1623,2013/06/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1624,2013/06/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1625,2013/06/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1626,2013/06/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1627,2013/06/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1628,2013/06/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1629,2013/06/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1630,2013/06/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1631,2013/06/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1632,2013/06/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1633,2013/06/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1634,2013/06/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1635,2013/06/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1636,2013/06/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1637,2013/06/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1638,2013/06/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1639,2013/06/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1640,2013/07/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1641,2013/07/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1642,2013/07/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1643,2013/07/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1644,2013/07/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1645,2013/07/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1646,2013/07/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1647,2013/07/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1648,2013/07/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1649,2013/07/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1650,2013/07/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1651,2013/07/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1652,2013/07/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1653,2013/07/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1654,2013/07/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1655,2013/07/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1656,2013/07/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1657,2013/07/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1658,2013/07/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1659,2013/07/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1660,2013/07/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1661,2013/07/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1662,2013/07/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1663,2013/07/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1664,2013/07/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1665,2013/07/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1666,2013/07/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1667,2013/07/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1668,2013/07/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1669,2013/07/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1670,2013/07/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1671,2013/08/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1672,2013/08/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1673,2013/08/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1674,2013/08/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1675,2013/08/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1676,2013/08/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1677,2013/08/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1678,2013/08/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1679,2013/08/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1680,2013/08/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1681,2013/08/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1682,2013/08/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1683,2013/08/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1684,2013/08/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1685,2013/08/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1686,2013/08/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1687,2013/08/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1688,2013/08/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1689,2013/08/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1690,2013/08/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1691,2013/08/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1692,2013/08/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1693,2013/08/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1694,2013/08/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1695,2013/08/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1696,2013/08/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1697,2013/08/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1698,2013/08/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1699,2013/08/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1700,2013/08/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1701,2013/08/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1702,2013/09/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1703,2013/09/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1704,2013/09/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1705,2013/09/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1706,2013/09/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1707,2013/09/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1708,2013/09/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1709,2013/09/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1710,2013/09/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1711,2013/09/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1712,2013/09/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1713,2013/09/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1714,2013/09/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1715,2013/09/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1716,2013/09/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1717,2013/09/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1718,2013/09/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1719,2013/09/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1720,2013/09/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1721,2013/09/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1722,2013/09/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1723,2013/09/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1724,2013/09/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1725,2013/09/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1726,2013/09/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1727,2013/09/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1728,2013/09/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1729,2013/09/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1730,2013/09/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1731,2013/09/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1732,2013/10/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1733,2013/10/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1734,2013/10/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1735,2013/10/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1736,2013/10/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1737,2013/10/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1738,2013/10/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1739,2013/10/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1740,2013/10/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1741,2013/10/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1742,2013/10/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1743,2013/10/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1744,2013/10/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1745,2013/10/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1746,2013/10/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1747,2013/10/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1748,2013/10/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1749,2013/10/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1750,2013/10/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1751,2013/10/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1752,2013/10/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1753,2013/10/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1754,2013/10/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1755,2013/10/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1756,2013/10/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1757,2013/10/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1758,2013/10/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1759,2013/10/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1760,2013/10/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1761,2013/10/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1762,2013/10/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1763,2013/11/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1764,2013/11/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1765,2013/11/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1766,2013/11/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1767,2013/11/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1768,2013/11/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1769,2013/11/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1770,2013/11/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1771,2013/11/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1772,2013/11/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1773,2013/11/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1774,2013/11/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1775,2013/11/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1776,2013/11/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1777,2013/11/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1778,2013/11/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1779,2013/11/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1780,2013/11/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1781,2013/11/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1782,2013/11/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1783,2013/11/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1784,2013/11/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1785,2013/11/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1786,2013/11/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1787,2013/11/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1788,2013/11/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1789,2013/11/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1790,2013/11/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1791,2013/11/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1792,2013/11/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1793,2013/12/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1794,2013/12/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1795,2013/12/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1796,2013/12/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1797,2013/12/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1798,2013/12/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1799,2013/12/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1800,2013/12/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1801,2013/12/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1802,2013/12/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1803,2013/12/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1804,2013/12/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1805,2013/12/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1806,2013/12/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1807,2013/12/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1808,2013/12/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1809,2013/12/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1810,2013/12/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1811,2013/12/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1812,2013/12/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1813,2013/12/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1814,2013/12/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1815,2013/12/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1816,2013/12/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1817,2013/12/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1818,2013/12/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1819,2013/12/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1820,2013/12/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1821,2013/12/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1822,2013/12/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1823,2013/12/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1824,2014/01/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1825,2014/01/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1826,2014/01/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1827,2014/01/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1828,2014/01/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1829,2014/01/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1830,2014/01/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1831,2014/01/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1832,2014/01/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1833,2014/01/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1834,2014/01/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1835,2014/01/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1836,2014/01/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1837,2014/01/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1838,2014/01/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1839,2014/01/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1840,2014/01/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1841,2014/01/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1842,2014/01/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1843,2014/01/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1844,2014/01/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1845,2014/01/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1846,2014/01/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1847,2014/01/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1848,2014/01/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1849,2014/01/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
1850,2014/01/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
