,date,block_size,transactions,market_cap,difficulty,median_transaction_value,active_addresses,confirmation_time,av_transaction_size,av_transaction_value,send_usd,median_transaction_size,fee_reward,top_100_percent,hashrate,mining_profitability,google_trends,sent_addresses,tweets,full_name,coin
2616,2016/03/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2617,2016/03/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2618,2016/03/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2619,2016/03/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2620,2016/03/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2621,2016/03/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2622,2016/03/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2623,2016/03/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2624,2016/03/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2625,2016/03/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2626,2016/03/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2627,2016/03/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2628,2016/03/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2629,2016/03/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2630,2016/03/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2631,2016/03/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2632,2016/03/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2633,2016/03/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2634,2016/03/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2635,2016/03/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2636,2016/03/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2637,2016/03/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2638,2016/03/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2639,2016/03/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2640,2016/03/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2641,2016/03/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2642,2016/03/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2643,2016/03/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2644,2016/03/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2645,2016/04/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2646,2016/04/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2647,2016/04/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2648,2016/04/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2649,2016/04/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2650,2016/04/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2651,2016/04/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2652,2016/04/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2653,2016/04/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2654,2016/04/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2655,2016/04/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2656,2016/04/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2657,2016/04/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2658,2016/04/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2659,2016/04/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2660,2016/04/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2661,2016/04/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2662,2016/04/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2663,2016/04/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2664,2016/04/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2665,2016/04/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2666,2016/04/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2667,2016/04/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2668,2016/04/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2669,2016/04/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2670,2016/04/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2671,2016/04/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2672,2016/04/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2673,2016/04/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2674,2016/04/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2675,2016/05/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2676,2016/05/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2677,2016/05/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2678,2016/05/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2679,2016/05/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2680,2016/05/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2681,2016/05/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2682,2016/05/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2683,2016/05/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2684,2016/05/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2685,2016/05/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2686,2016/05/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2687,2016/05/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2688,2016/05/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2689,2016/05/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2690,2016/05/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2691,2016/05/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2692,2016/05/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2693,2016/05/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2694,2016/05/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2695,2016/05/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2696,2016/05/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2697,2016/05/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2698,2016/05/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2699,2016/05/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2700,2016/05/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2701,2016/05/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2702,2016/05/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2703,2016/05/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2704,2016/05/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2705,2016/05/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2706,2016/06/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2707,2016/06/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2708,2016/06/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2709,2016/06/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2710,2016/06/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2711,2016/06/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2712,2016/06/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2713,2016/06/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2714,2016/06/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2715,2016/06/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2716,2016/06/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2717,2016/06/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2718,2016/06/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2719,2016/06/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2720,2016/06/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2721,2016/06/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2722,2016/06/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2723,2016/06/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2724,2016/06/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2725,2016/06/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2726,2016/06/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2727,2016/06/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2728,2016/06/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2729,2016/06/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2730,2016/06/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2731,2016/06/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2732,2016/06/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2733,2016/06/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2734,2016/06/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2735,2016/06/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2736,2016/07/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2737,2016/07/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2738,2016/07/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2739,2016/07/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2740,2016/07/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2741,2016/07/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2742,2016/07/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2743,2016/07/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2744,2016/07/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2745,2016/07/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2746,2016/07/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2747,2016/07/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2748,2016/07/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2749,2016/07/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2750,2016/07/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2751,2016/07/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2752,2016/07/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2753,2016/07/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2754,2016/07/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2755,2016/07/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2756,2016/07/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2757,2016/07/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2758,2016/07/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2759,2016/07/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2760,2016/07/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2761,2016/07/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2762,2016/07/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2763,2016/07/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2764,2016/07/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2765,2016/07/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2766,2016/07/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2767,2016/08/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2768,2016/08/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2769,2016/08/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2770,2016/08/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2771,2016/08/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2772,2016/08/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2773,2016/08/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2774,2016/08/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2775,2016/08/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2776,2016/08/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2777,2016/08/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2778,2016/08/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2779,2016/08/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2780,2016/08/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2781,2016/08/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2782,2016/08/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2783,2016/08/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2784,2016/08/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2785,2016/08/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2786,2016/08/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2787,2016/08/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2788,2016/08/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2789,2016/08/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2790,2016/08/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2791,2016/08/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2792,2016/08/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2793,2016/08/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2794,2016/08/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2795,2016/08/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2796,2016/08/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2797,2016/08/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2798,2016/09/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2799,2016/09/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2800,2016/09/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2801,2016/09/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2802,2016/09/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2803,2016/09/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2804,2016/09/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2805,2016/09/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2806,2016/09/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2807,2016/09/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2808,2016/09/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2809,2016/09/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2810,2016/09/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2811,2016/09/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2812,2016/09/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2813,2016/09/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2814,2016/09/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2815,2016/09/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2816,2016/09/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2817,2016/09/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2818,2016/09/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2819,2016/09/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2820,2016/09/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2821,2016/09/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2822,2016/09/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2823,2016/09/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2824,2016/09/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2825,2016/09/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2826,2016/09/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2827,2016/09/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2828,2016/10/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2829,2016/10/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2830,2016/10/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2831,2016/10/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2832,2016/10/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2833,2016/10/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2834,2016/10/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2835,2016/10/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2836,2016/10/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2837,2016/10/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2838,2016/10/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2839,2016/10/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2840,2016/10/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2841,2016/10/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2842,2016/10/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2843,2016/10/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2844,2016/10/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2845,2016/10/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2846,2016/10/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2847,2016/10/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2848,2016/10/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2849,2016/10/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2850,2016/10/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2851,2016/10/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2852,2016/10/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2853,2016/10/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2854,2016/10/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2855,2016/10/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2856,2016/10/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2857,2016/10/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2858,2016/10/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2859,2016/11/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2860,2016/11/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2861,2016/11/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2862,2016/11/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2863,2016/11/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2864,2016/11/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2865,2016/11/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2866,2016/11/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2867,2016/11/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2868,2016/11/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2869,2016/11/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2870,2016/11/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2871,2016/11/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2872,2016/11/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2873,2016/11/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2874,2016/11/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2875,2016/11/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2876,2016/11/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2877,2016/11/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2878,2016/11/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2879,2016/11/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2880,2016/11/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2881,2016/11/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2882,2016/11/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2883,2016/11/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2884,2016/11/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2885,2016/11/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2886,2016/11/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2887,2016/11/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2888,2016/11/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2889,2016/12/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2890,2016/12/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2891,2016/12/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2892,2016/12/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2893,2016/12/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2894,2016/12/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2895,2016/12/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2896,2016/12/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2897,2016/12/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2898,2016/12/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2899,2016/12/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2900,2016/12/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2901,2016/12/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2902,2016/12/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2903,2016/12/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2904,2016/12/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2905,2016/12/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2906,2016/12/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2907,2016/12/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2908,2016/12/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2909,2016/12/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2910,2016/12/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2911,2016/12/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2912,2016/12/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2913,2016/12/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2914,2016/12/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2915,2016/12/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2916,2016/12/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2917,2016/12/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2918,2016/12/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2919,2016/12/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2920,2017/01/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2921,2017/01/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2922,2017/01/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2923,2017/01/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2924,2017/01/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2925,2017/01/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2926,2017/01/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2927,2017/01/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2928,2017/01/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2929,2017/01/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2930,2017/01/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2931,2017/01/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2932,2017/01/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2933,2017/01/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2934,2017/01/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2935,2017/01/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2936,2017/01/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2937,2017/01/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2938,2017/01/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2939,2017/01/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2940,2017/01/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2941,2017/01/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2942,2017/01/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2943,2017/01/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2944,2017/01/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2945,2017/01/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2946,2017/01/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2947,2017/01/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2948,2017/01/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2949,2017/01/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2950,2017/01/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2951,2017/02/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2952,2017/02/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2953,2017/02/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2954,2017/02/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2955,2017/02/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2956,2017/02/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2957,2017/02/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2958,2017/02/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2959,2017/02/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2960,2017/02/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2961,2017/02/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
2962,2017/02/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
