,date,send_usd,median_transaction_value,difficulty,transactions,top_100_percent,active_addresses,market_cap,hashrate,av_transaction_size,median_transaction_size,sent_addresses,confirmation_time,av_transaction_value,block_size,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
2892,2018/06/17,4359747129149288053593313523,,4940704885522110039723.2952884986142E+15,14475118680648548,,36543371521426187,111627586750551567570450240222654,,,,22194139465210035,,301197992914.834,3985411793119968,,37164218117825,,,batcoin,batcoin
2893,2018/06/18,6929001011217071402799138715,,4940704885522107697763.3970114251739E+15,19614122327695753,,46092578742434675,111805791335546749393750323574597,,,,29350943113206288,,3532797221149,5089742497222074,,46282234121717,,,batcoin,batcoin
2894,2018/06/19,99085429282745515831022955699,,5024546460934106848733.4350295128251E+15,19165023667778765,,47695679602469531,115123591977562239941152875515392,,,,28458744062249609,,51701116011314,7585682381925000,,45018260221319,,,batcoin,batcoin
2895,2018/06/20,77467456312051679181096996556,,5077499034879106848733.3757383580639E+15,19873423108803076,,44824878536488703,114476550256554875082353062211286,,,,29250144136268665,,3898088791366,9383522263825587,,41009293619476,,,batcoin,batcoin
2896,2018/06/21,6229789401343719460993541778,,5077499034879106611653.4565400692795E+15,19794324046752035,,47146781100476828,115452923029555892770753480057130,,,,28865544757257650,,31473142941321,4913962455523526,,38835391017273,,,batcoin,batcoin
2897,2018/06/22,119013062195226571541179747020,,5077499034879105549143.4288434832991E+15,20399327225770457,,50023884232491548,109099973535509452468349145177538,,,,31357548222271429,,58342191981531,6297052840024500,,41721386717600,,,batcoin,batcoin
2898,2018/06/23,8782046336216149490607033527,,5077499034879105549143.3944688645356E+15,16313521577675918,,39885664786444135,105081281108479259571647261362459,,,,25317242373212581,,5383310018898.088,4385792080420591,,36776188814447,,,batcoin,batcoin
2899,2018/06/24,5428469734252374966899099197,,5077499034879105549143.4548604823731E+15,15785123255671994,,38718876540442470,103336320396453415527645258399723,,,,23861843365228880,,34390108531338,3874582242520968,,36953203613835,,,batcoin,batcoin
2900,2018/06/25,80417188852858828941104605795,,5077499034879104935323.3966805126601E+15,20001623049837265,,49001478161572412,106454210497465533577445913849847,,,,28810543977363093,,40205124031319,7911942275025228,,42286228916615,,,batcoin,batcoin
2901,2018/06/26,5469676521266724568875255800,,5077499034879104572373.3628268537828E+15,19525823372732170,,50468275676449056,106599424374460764137745231180687,,,,28161943896257876,,28013114121195,9311202330623860,,43429246117436,,,batcoin,batcoin
2902,2018/06/27,6063778891213905865841371529,,5077499034879104572373.4866608950372E+15,18798025168771938,,480521100675467771,104817324742448936951443616747974,,,,27947345742249655,,3225884991090,9263424496024580,,40206262817438,,,batcoin,batcoin
2903,2018/06/28,5574631189159735882785543580,,5077499034879104572373.4065014421678E+15,18746723694744784,,452170100353486542,104692798115453025527643746066851,,,,27880843090239542,,2973767421055,5616893482423926,,41574225716486,,,batcoin,batcoin
2904,2018/06/29,6404674741171530852906024403,,507749903487998422203.3789497533776E+15,19773026267735092,,49379777487471212,101540131038426712223341876314071,,,,31216045187255775,,3239165301233,5898252352623219,,41392244015426,,,batcoin,batcoin
2905,2018/06/30,4700153099175386757559601964,,507749903487997736353.4700853895545E+15,18092424450632981,,48260674020312005,109196524224466138449445179504588,,,,25964942255145656,,259797173884.074,8418512064522085,,35882219013673,,,batcoin,batcoin
2906,2018/07/01,5474591184185218850454976232,,507749903487997736353.3615167960056E+15,15610019808622633,,40075371203240774,109310590569458482833945494440774,,,,23381840119101288,,350719351730.729,5868642156822500,,32183199012296,,,batcoin,batcoin
2907,2018/07/02,6454665007228350845655730403,,517289217708098172553.3921109323889E+15,19915324424489559,,53756297157283454,110882188163471263611146365999382,,,,29765844331120112,,3241193491339,8269013242819625,,40449237413269,,,batcoin,batcoin
2908,2018/07/03,7018502737240587282852816682,,536367846148198699693.4559172007177E+15,21663124786573532,,56294672470285116,113198184099497705334147505192194,,,,31636644277128265,,3239897071487,9361482596422047,,43042214715575,,,batcoin,batcoin
2909,2018/07/04,5855109108235689203725703231,,536367846148198699693.4367892821526E+15,20665423752447112,,53034977195279950,112828204251490960651146989635818,,,,30294544012122170,,2833399231623,7799202600418915,,40065178716054,,,batcoin,batcoin
2910,2018/07/05,6805518398332234628777303810,,536367846148198699693.5604065487074E+15,19946324041527586,,45014577489315468,113018426557484187569347273133704,,,,29269744935148463,,34119138201473,6374262468421492,,38128189014007,,,batcoin,batcoin
2911,2018/07/06,6347640660242554549747148718,,536367846148194290413.5118973168574E+15,20083323975459075,,56468374164273281,112463975557475965237246970401500,,,,34592643782116179,,31607101171628,5549462212819221,,38468207615834,,,batcoin,batcoin
2912,2018/07/07,4024363140268570019524407934,,536367846148192324703.525426804281E+15,17000422246484105,,39418671638268087,113192104236470408401647226707074,,,,24730941574120802,,23672120731083,4349842005919710,,32273188214029,,,batcoin,batcoin
2913,2018/07/08,5062554718343075367618975418,,536367846148192324703.4527454774256E+15,15552723498631505,,39274078029334687,115733153175483379144649046448443,,,,23691743641160709,,3255114600980.159,4806852624222366,,31005214712901,,,batcoin,batcoin
2914,2018/07/09,7056078181307198050842499296,,536367846148193870233.5311741987502E+15,20641025370651926,,52114882177365810,115417047161471094391948456011236,,,,29853445561173594,,34185121091292,9094382402322362,,37804202814276,,,batcoin,batcoin
2915,2018/07/10,7637488973343276332859375527,,536367846148196838523.4990906241035E+15,21591425265691771,,56000881400370640,111600351206444471789245248259714,,,,31039945736181742,,35373135871242,8153773168023429,,39826264316919,,,batcoin,batcoin
2916,2018/07/11,5393757312542423182625497062,,536367846148196838523.3570716243563E+15,20246823993643920,,49782175956345703,109620729950446523082444232502056,,,,29433344913171487,,2664022608971.389,8379752318422106,,39901380015593,,,batcoin,batcoin
2917,2018/07/12,5122713503208416581567340271,,536367846148196838523.4419829288602E+15,20339423309566058,,60884774352317570,107109804028438367038443689425408,,,,28848943374147581,,2518689411002,8682172399621238,,39007339413922,,,batcoin,batcoin
2918,2018/07/13,5533339800205646707543731310,,536367846148194185003.4462384809699E+15,20776122931563317,,67853777599290070,107191387448443287329543902794632,,,,33274141643132236,,266338968965.231,8682712307820793,,37794388912627,,,batcoin,batcoin
2919,2018/07/14,4618976079107878434403488282,,536367846148193083663.4245413664469E+15,17634220652508951,,56212469778271143,107147515209438628060443707660945,,,,25852735923132231,,261935224792.784,8929321968319583,,308391740310603,,,batcoin,batcoin
2920,2018/07/15,4730038797144360609351790913,,536367846148193083663.4220962915703E+15,16101820578453706,,40946569082274937,108676001829445032113944672415912,,,,24473540234129664,,293767015775.372,6351732101418676,,324851204613146,,,batcoin,batcoin
