,date,transactions,sent_addresses,block_size,median_transaction_value,confirmation_time,hashrate,market_cap,av_transaction_value,av_transaction_size,mining_profitability,active_addresses,fee_reward,send_usd,top_100_percent,difficulty,google_trends,median_transaction_size,tweets,full_name,coin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3622,2018/12/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3623,2018/12/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3624,2018/12/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3625,2018/12/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3626,2018/12/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3627,2018/12/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3628,2018/12/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3629,2018/12/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3630,2018/12/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3631,2018/12/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3632,2018/12/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3633,2018/12/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3634,2018/12/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3635,2018/12/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3636,2018/12/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3637,2018/12/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3638,2018/12/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3639,2018/12/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3640,2018/12/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3641,2018/12/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3642,2018/12/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3643,2018/12/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3644,2018/12/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3645,2018/12/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3646,2018/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3647,2018/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3648,2018/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3649,2018/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3650,2019/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3651,2019/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3652,2019/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3653,2019/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3654,2019/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3655,2019/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3656,2019/01/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3657,2019/01/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3658,2019/01/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3659,2019/01/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3660,2019/01/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3661,2019/01/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3662,2019/01/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3663,2019/01/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3664,2019/01/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3665,2019/01/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3666,2019/01/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3667,2019/01/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3668,2019/01/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3669,2019/01/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3670,2019/01/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3671,2019/01/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3672,2019/01/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3673,2019/01/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3674,2019/01/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3675,2019/01/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3676,2019/01/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3677,2019/01/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3678,2019/01/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3679,2019/01/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3680,2019/01/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3681,2019/02/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3682,2019/02/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3683,2019/02/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3684,2019/02/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3685,2019/02/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3686,2019/02/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3687,2019/02/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3688,2019/02/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3689,2019/02/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3690,2019/02/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3691,2019/02/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3692,2019/02/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3693,2019/02/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3694,2019/02/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3695,2019/02/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3696,2019/02/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3697,2019/02/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3698,2019/02/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3699,2019/02/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3700,2019/02/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3701,2019/02/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3702,2019/02/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3703,2019/02/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3704,2019/02/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3705,2019/02/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3706,2019/02/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3707,2019/02/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3708,2019/02/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3709,2019/03/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3710,2019/03/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3711,2019/03/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3712,2019/03/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3713,2019/03/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3714,2019/03/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3715,2019/03/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3716,2019/03/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3717,2019/03/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3718,2019/03/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3719,2019/03/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3720,2019/03/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3721,2019/03/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3722,2019/03/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3723,2019/03/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3724,2019/03/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3725,2019/03/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3726,2019/03/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3727,2019/03/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3728,2019/03/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3729,2019/03/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3730,2019/03/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3731,2019/03/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3732,2019/03/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3733,2019/03/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3734,2019/03/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3735,2019/03/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3736,2019/03/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3737,2019/03/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3738,2019/03/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3739,2019/03/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3740,2019/04/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3741,2019/04/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3742,2019/04/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3743,2019/04/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3744,2019/04/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3745,2019/04/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3746,2019/04/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3747,2019/04/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3748,2019/04/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3749,2019/04/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3750,2019/04/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3751,2019/04/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3752,2019/04/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3753,2019/04/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3754,2019/04/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3755,2019/04/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3756,2019/04/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3757,2019/04/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3758,2019/04/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3759,2019/04/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3760,2019/04/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3761,2019/04/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3762,2019/04/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3763,2019/04/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3764,2019/04/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3765,2019/04/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3766,2019/04/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3767,2019/04/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3768,2019/04/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3769,2019/04/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3770,2019/05/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3771,2019/05/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3772,2019/05/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3773,2019/05/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3774,2019/05/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3775,2019/05/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3776,2019/05/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3777,2019/05/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3778,2019/05/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3779,2019/05/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3780,2019/05/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3781,2019/05/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3782,2019/05/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3783,2019/05/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3784,2019/05/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3785,2019/05/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3786,2019/05/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3787,2019/05/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3788,2019/05/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3789,2019/05/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3790,2019/05/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3791,2019/05/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3792,2019/05/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3793,2019/05/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3794,2019/05/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3795,2019/05/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3796,2019/05/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3797,2019/05/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3798,2019/05/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3799,2019/05/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3800,2019/05/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3801,2019/06/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3802,2019/06/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3803,2019/06/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3804,2019/06/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3805,2019/06/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3806,2019/06/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3807,2019/06/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3808,2019/06/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3809,2019/06/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3810,2019/06/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3811,2019/06/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3812,2019/06/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3813,2019/06/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3814,2019/06/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3815,2019/06/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3816,2019/06/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3817,2019/06/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3818,2019/06/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3819,2019/06/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3820,2019/06/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3821,2019/06/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3822,2019/06/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3823,2019/06/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3824,2019/06/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3825,2019/06/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3826,2019/06/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3827,2019/06/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3828,2019/06/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3829,2019/06/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3830,2019/06/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3831,2019/07/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3832,2019/07/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3833,2019/07/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3834,2019/07/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3835,2019/07/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3836,2019/07/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3837,2019/07/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3838,2019/07/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3839,2019/07/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3840,2019/07/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3841,2019/07/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3842,2019/07/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3843,2019/07/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3844,2019/07/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3845,2019/07/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3846,2019/07/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3847,2019/07/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3848,2019/07/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3849,2019/07/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3850,2019/07/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3851,2019/07/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3852,2019/07/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3853,2019/07/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3854,2019/07/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3855,2019/07/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3856,2019/07/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3857,2019/07/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3858,2019/07/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3859,2019/07/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3860,2019/07/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3861,2019/07/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3862,2019/08/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3863,2019/08/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3864,2019/08/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3865,2019/08/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3866,2019/08/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3867,2019/08/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3868,2019/08/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3869,2019/08/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3870,2019/08/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3871,2019/08/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3872,2019/08/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3873,2019/08/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3874,2019/08/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3875,2019/08/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3876,2019/08/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3877,2019/08/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3878,2019/08/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3879,2019/08/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3880,2019/08/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3881,2019/08/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3882,2019/08/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3883,2019/08/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3884,2019/08/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3885,2019/08/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3886,2019/08/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3887,2019/08/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3888,2019/08/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3889,2019/08/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3890,2019/08/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3891,2019/08/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3892,2019/08/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3893,2019/09/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3894,2019/09/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3895,2019/09/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3896,2019/09/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3897,2019/09/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3898,2019/09/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3899,2019/09/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3900,2019/09/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3901,2019/09/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3902,2019/09/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3903,2019/09/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3904,2019/09/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3905,2019/09/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3906,2019/09/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3907,2019/09/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3908,2019/09/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3909,2019/09/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3910,2019/09/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3911,2019/09/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3912,2019/09/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3913,2019/09/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3914,2019/09/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3915,2019/09/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3916,2019/09/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3917,2019/09/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3918,2019/09/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3919,2019/09/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3920,2019/09/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3921,2019/09/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3922,2019/09/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3923,2019/10/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3924,2019/10/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3925,2019/10/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3926,2019/10/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3927,2019/10/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3928,2019/10/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3929,2019/10/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3930,2019/10/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3931,2019/10/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3932,2019/10/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3933,2019/10/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3934,2019/10/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3935,2019/10/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3936,2019/10/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3937,2019/10/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3938,2019/10/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3939,2019/10/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3940,2019/10/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3941,2019/10/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3942,2019/10/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3943,2019/10/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3944,2019/10/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3945,2019/10/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3946,2019/10/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3947,2019/10/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3948,2019/10/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3949,2019/10/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3950,2019/10/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3951,2019/10/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3952,2019/10/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3953,2019/10/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3954,2019/11/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3955,2019/11/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3956,2019/11/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3957,2019/11/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3958,2019/11/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3959,2019/11/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3960,2019/11/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3961,2019/11/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3962,2019/11/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3963,2019/11/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3964,2019/11/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3965,2019/11/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3966,2019/11/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3967,2019/11/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3968,2019/11/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3969,2019/11/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3970,2019/11/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3971,2019/11/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3972,2019/11/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3973,2019/11/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3974,2019/11/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3975,2019/11/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3976,2019/11/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3977,2019/11/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3978,2019/11/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3979,2019/11/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3980,2019/11/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3981,2019/11/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3982,2019/11/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3983,2019/11/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3984,2019/12/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3985,2019/12/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
