,date,google_trends,mining_profitability,median_transaction_value,av_transaction_value,transactions,av_transaction_size,tweets,block_size,median_transaction_size,top_100_percent,difficulty,confirmation_time,send_usd,market_cap,sent_addresses,active_addresses,hashrate,fee_reward,full_name,coin
2934,2018/01/13,33.973,,135.642,11005,1179321,,19098,31264,,,2.1408021628944E+15,,12978788781,131442018396,397956,886452,1.8107323713675E+14,9.224,ethereum,eth
2935,2018/01/14,30.102,,121.456,31046,1081593,,20603,29323,,,2.1691684728725E+15,,33578898212,130881068087,369591,801969,1.8536954913781E+14,8.579,ethereum,eth
2936,2018/01/15,28.708,,259.732,12945,1206420,,24552,31846,,,2.1893719149843E+15,,15616511316,129206208650,439245,945511,1.8156050095918E+14,8.888,ethereum,eth
2937,2018/01/16,42.118,,333.544,13569,1277936,,24678,32767,,,2.2017466536276E+15,,17340448713,110110227913,459969,1008183,1.8713571795285E+14,8.588,ethereum,eth
2938,2018/01/17,44.007,,320.152,11980,1277083,,23671,32427,,,2.2571742156561E+15,,15299535271,92721052334,448657,1002757,1.9096865744828E+14,8.179,ethereum,eth
2939,2018/01/18,33.477,,240.676,11963,1205184,,20980,31705,,,2.2754863580547E+15,,14418178238,101489527768,428112,940581,189385723161977,8.563,ethereum,eth
2940,2018/01/19,26.323,,106.461,9200,1043257,,14776,28846,,,2.2687796203986E+15,,9598122334,101933578481,328496,745465,1.8880362677282E+14,7.527,ethereum,eth
2941,2018/01/20,21.059,,56.398,8920,984489,,20334,27414,,,2.3638228352465E+15,,8781861275,109191561312,267255,646790,1.9663022302358E+14,7.075,ethereum,eth
2942,2018/01/21,20.563,,210.484,8051,1006530,,25700,26798,,,2.37281463871E+15,,8103227991,105507923101,423348,766046,1.9248279559058E+14,5.674,ethereum,eth
2943,2018/01/22,22.452,,113.104,9454,972911,,31778,25864,,,2.3951571905541E+15,,9197795060,99929199561,307354,714327,1.9701947491833E+14,5.079,ethereum,eth
2944,2018/01/23,20.563,,97.517,9140,928494,,23289,25079,,,2.3992870637948E+15,,8486296029,95741837283,287685,668522,1.9656208023443E+14,5.863,ethereum,eth
2945,2018/01/24,18.674,,92.538,9579,913668,,24026,24566,,,2.4599671615608E+15,,8751881782,98733586602,271247,644383,2.0168136253066E+14,5.418,ethereum,eth
2946,2018/01/25,20.067,,53.573,5577,788515,,19995,23671,,,2.5076033983579E+15,,4397429580,104156277475,225352,501160,2.0345712789507E+14,4.603,ethereum,eth
2947,2018/01/26,15.299,,113.836,10966,953429,,18376,26059,,,2.5008525494567E+15,,10454914710,102048408369,298305,679986,2.0346878945857E+14,4.215,ethereum,eth
2948,2018/01/27,15.794,,89.376,8354,831889,,16311,22451,,,2.485344291223E+15,,6949269822,105154049514,258089,579343,2.0203418351656E+14,3.616,ethereum,eth
2949,2018/01/28,21.059,,71.305,9790,889104,,19854,24197,,,2.5003935054751E+15,,8704212570,115598692039,246574,610004,204763715588173,3.891,ethereum,eth
2950,2018/01/29,20.563,,119.471,10128,936845,,27029,25248,,,2.5913817441719E+15,,9487922432,115800973861,280032,667393,2.1305400122351E+14,5.32,ethereum,eth
2951,2018/01/30,20.067,,113.11,10687,906578,,25156,25224,,,2.5962499766849E+15,,9688656836,110909414975,270508,634047,2.1042551128527E+14,4.648,ethereum,eth
2952,2018/01/31,16.29,,109.991,10310,877284,,24375,24902,,,2.6267645067435E+15,,9044743740,107058260383,265854,627446,2.1588119695056E+14,4.604,ethereum,eth
2953,2018/02/01,20.86,,199.558,9134,1008759,,27648,26328,,,2.6661194944916E+15,,9214199426,108188757136,311871,728235,2.2094447278569E+14,6.334,ethereum,eth
2954,2018/02/02,24.438,,137.424,10556,980918,,27240,26185,,,2.7114704304682E+15,,10354532632,90611716721,301856,711743,2.2433496096733E+14,5.057,ethereum,eth
2955,2018/02/03,16.54,,70.119,7328,814486,,23291,22592,,,2.7656653254435E+15,,5968292353,93229129977,235325,555413,2.2374092810564E+14,3.855,ethereum,eth
2956,2018/02/04,16.54,,52.29,5764,800865,,20690,22745,,,2.759424946618E+15,,4615907913,88494286504,259206,541808,2.2354644823446E+14,3.718,ethereum,eth
2957,2018/02/05,23.694,,76.917,6394,875761,,19944,24175,,,2.7862472950844E+15,,5599725968,75701382956,259990,610048,2.2931879093943E+14,3.799,ethereum,eth
2958,2018/02/06,24.438,,73.882,6818,888219,,25671,24934,,,2.7870769104912E+15,,6055988666,66230343804,272869,628446,2.2661198252778E+14,4.063,ethereum,eth
2959,2018/02/07,16.54,,65.098,6866,818625,,27259,22972,,,2.8372175371526E+15,,5620419475,77890086430,246837,559546,2.319914993826E+14,3.706,ethereum,eth
2960,2018/02/08,15.796,,39.923,4368,681344,,36694,20093,,,2.8217204698984E+15,,2975848612,79452376463,199621,437209,2.2951864290667E+14,2.866,ethereum,eth
2961,2018/02/09,12.962,,41.298,5432,789807,,30593,22095,,,2.8772378154752E+15,,4290407872,81189225006,227997,528592,2.328466579379E+14,3.141,ethereum,eth
2962,2018/02/10,12.219,,30.493,5939,848390,,28917,22121,,,2.8344591712531E+15,,5039008736,84978678465,242370,573347,2.3439488952678E+14,3.324,ethereum,eth
2963,2018/02/11,11.475,,8.257,4266,773496,,32759,20982,,,2.9507491528353E+15,,3299952743,80525624658,227673,498346,2.364466626828E+14,2.877,ethereum,eth
2964,2018/02/12,12.219,,14.987,4819,829020,,33918,22178,,,2.9437328724979E+15,,3995264010,83670756726,247301,573143,2.4110009404371E+14,2.849,ethereum,eth
2965,2018/02/13,12.962,,22.952,7321,745761,,22321,20434,,,2.97156015561E+15,,5459616034,82660316000,209263,487542,242601631360604,2.807,ethereum,eth
2966,2018/02/14,12.219,,43.881,5801,746384,,22594,21848,,,2.9528166216215E+15,,4330023056,86352327514,229604,502873,2.3628240803395E+14,2.913,ethereum,eth
2967,2018/02/15,12.962,,46.608,6601,777318,,23780,21805,,,2.8923020486611E+15,,5131013846,91043036364,229412,515736,2.3843285876881E+14,2.804,ethereum,eth
2968,2018/02/16,11.475,,32.453,5774,704758,,28104,20711,,,2.9912234964307E+15,,4069109335,91281706261,187920,447532,2.4306492885166E+14,2.692,ethereum,eth
2969,2018/02/17,11.475,,8.865,5244,772079,,25693,21891,,,2.9737188853726E+15,,4049140968,94337659706,188706,456287,2.4357497405333E+14,2.993,ethereum,eth
2970,2018/02/18,11.475,,17.242,5199,756092,,20198,20735,,,3.0038218223128E+15,,3930874778,92290861677,197106,463284,2.4354127767414E+14,3.418,ethereum,eth
2971,2018/02/19,11.475,,7.531,4425,811384,,20588,21811,,,2.9769576715342E+15,,3590303009,91993045565,217434,525287,2.4284348764181E+14,2.907,ethereum,eth
2972,2018/02/20,12.219,,1.879,4719,886897,,20527,24413,,,2.9328750693697E+15,,4185676378,91834522825,246145,581054,2.3963235985547E+14,3.305,ethereum,eth
2973,2018/02/21,11.475,,6.956,4452,850504,,19990,23307,,,2.9114362580451E+15,,3786737384,84999573631,225400,527494,2.416228103973E+14,3.194,ethereum,eth
2974,2018/02/22,9.385,,6.984,6186,761893,,18182,21747,,,2.9811967749982E+15,,4713027152,81301969209,203588,486338,2.4359988002308E+14,2.744,ethereum,eth
2975,2018/02/23,8.642,,6.771,3644,733084,,19705,20793,,,2.9677116950629E+15,,2671445628,82774315264,190464,448903,2.4594067060485E+14,2.742,ethereum,eth
2976,2018/02/24,8.642,,null,3352,732861,,16638,21265,,,2.9749245845588E+15,,2456569960,82613895922,163370,389155,2.4446663387854E+14,2.782,ethereum,eth
2977,2018/02/25,8.642,,0.336,2290,690582,,17403,20566,,,3.0964460357803E+15,,1581310928,82231628148,170315,396915,2.5023933602288E+14,2.489,ethereum,eth
2978,2018/02/26,8.642,,8.615,2882,737453,,18244,21652,,,3.0305333395103E+15,,2124979084,84314315431,213680,482766,2.4747563876165E+14,2.451,ethereum,eth
2979,2018/02/27,8.642,,8.795,1964,694583,,19739,20964,,,2.978767153902E+15,,1364505371,86090041839,203648,447365,2.432961965673E+14,2.532,ethereum,eth
2980,2018/02/28,7.898,,18.007,1898,720368,,21019,21593,,,3.0525682650406E+15,,1367368365,85236835935,214769,468469,2.5204097730728E+14,3.274,ethereum,eth
2981,2018/03/01,8.216,,9.532,2159,684404,,18033,20663,,,3.1030583868186E+15,,1477414578,84855644431,205014,435586,2.5320504689979E+14,2.537,ethereum,eth
2982,2018/03/02,8.759,,0.864,1809,744666,,19374,22550,,,3.0772443152755E+15,,1347135806,84595123352,203084,442011,2.5497623538598E+14,3.133,ethereum,eth
2983,2018/03/03,8.263,,0.121,1334,673465,,null,21173,,,3.1908153550523E+15,,898295121,84418594295,170362,384914,2.6036721624631E+14,2.286,ethereum,eth
2984,2018/03/04,7.841,,0.513,1433,643241,,null,20794,,,3.1401644413343E+15,,921536156,83732003906,155900,353263,2.5348560504719E+14,2.404,ethereum,eth
2985,2018/03/05,8.805,,6.471,1812,752756,,null,22566,,,3.1352260157525E+15,,1364337336,84501865705,203038,441828,2.5447091697883E+14,2.699,ethereum,eth
2986,2018/03/06,8.665,,11.338,2290,712591,,null,21623,,,3.1184110019624E+15,,1631484983,81701615333,219802,444079,2.5508040836576E+14,2.312,ethereum,eth
2987,2018/03/07,10.339,,40.929,1987,783757,,null,22824,,,3.1942490464854E+15,,1557198634,76703072706,315285,541105,2.6340657941829E+14,2.699,ethereum,eth
2988,2018/03/08,8.759,,6.636,1797,690139,,null,21478,,,3.2378624887971E+15,,1240384250,72489914329,200702,422784,2.6254134284135E+14,2.443,ethereum,eth
2989,2018/03/09,9.04,,13.621,1920,650058,,null,20374,,,3.1558839588989E+15,,1248139071,67312296614,186519,407424,2.5650600506566E+14,2.259,ethereum,eth
2990,2018/03/10,7.748,,5.793,1400,591377,,null,18862,,,3.1667346869279E+15,,827894860,71048434139,170074,371126,2.5911744823167E+14,1.804,ethereum,eth
2991,2018/03/11,8.805,,null,1257,608899,,null,18612,,,3.1488913504238E+15,,765242210,68900083226,153027,336745,2.5790436740027E+14,1.643,ethereum,eth
2992,2018/03/12,8.618,,3.218,1580,677908,,null,21668,,,3.1909813375944E+15,,1070961492,70178706340,164650,394384,2.597214998967E+14,2.317,ethereum,eth
2993,2018/03/13,8.076,,0.278,2715,699093,,null,20946,,,3.1766887664238E+15,,1897795180,68236645290,189913,401903,2.591386692512E+14,1.78,ethereum,eth
2994,2018/03/14,9.086,,6.608,1902,671198,,null,20106,,,3.1356980173432E+15,,1276815207,64885765658,218961,439849,2.5647064502295E+14,1.891,ethereum,eth
2995,2018/03/15,9.18,,5.42,1732,654531,,null,20056,,,3.1609246541631E+15,,1133513429,59143425176,189838,411487,2.5956022415019E+14,1.778,ethereum,eth
2996,2018/03/16,7.841,,0.305,1293,654584,,null,19502,,,3.2734117608646E+15,,846052092,59883220899,166720,384412,2.6872917896591E+14,1.713,ethereum,eth
2997,2018/03/17,7.888,,0.293,1220,593203,,null,17376,,,3.2615622778773E+15,,723669017,57571921787,157987,348158,2.6693923023093E+14,1.417,ethereum,eth
2998,2018/03/18,13.232,,0.254,2130,683964,,null,20197,,,3.2655562114824E+15,,1456623136,49985114938,171517,391701,2.6479014632666E+14,1.668,ethereum,eth
2999,2018/03/19,8.712,,3.237,1787,703891,,null,20642,,,3.2872436749466E+15,,1257884729,53027486741,200098,430961,2.658334529665E+14,1.732,ethereum,eth
3000,2018/03/20,8.524,,0.272,1573,661791,,null,20067,,,3.2814373495589E+15,,1041231426,53513271652,175859,385926,2.6707806675714E+14,1.7,ethereum,eth
3001,2018/03/21,8.029,,0.569,1453,697872,,null,20630,,,3.2612792864298E+15,,1014153955,55996595267,198848,413028,2.6361924907963E+14,2.022,ethereum,eth
3002,2018/03/22,7.607,,5.486,1372,619453,,null,17883,,,3.2254452384241E+15,,849665740,53960334280,170035,383655,2.6307762066502E+14,1.923,ethereum,eth
3003,2018/03/23,7.205,,5.244,1565,677103,,null,18847,,,3.2843453123535E+15,,1059600587,51520450436,248015,456480,2.6431360002210E+14,2.063,ethereum,eth
3004,2018/03/24,5.343,,13.169,1051,613203,,null,16599,,,3.2187490038952E+15,,644736620,52890487286,208072,402590,2.6257034718882E+14,1.728,ethereum,eth
3005,2018/03/25,5.484,,2.613,984.965,526372,,null,14982,,,3.2645684152501E+15,,518457968,51436180932,135543,310950,2.6381507268206E+14,1.536,ethereum,eth
3006,2018/03/26,8.665,,5,1559,626615,,null,17841,,,3.3334414754946E+15,,976738883,49216056777,170235,385311,2.7097206234681E+14,1.801,ethereum,eth
3007,2018/03/27,8.899,,3.864,1974,584055,,null,17230,,,3.2745858824636E+15,,1152775545,45655586609,163863,357878,2.6478470495571E+14,1.65,ethereum,eth
3008,2018/03/28,8.805,,3.614,1919,579858,,null,17283,,,3.2583028937062E+15,,1112522113,44482073402,149891,336102,2.6437225782071E+14,1.671,ethereum,eth
3009,2018/03/29,12.221,,10.04,1831,583673,,null,17508,,,3.1834915065042E+15,,1068812908,40854716330,171238,365197,2.5978100281419E+14,1.754,ethereum,eth
3010,2018/03/30,10.976,,3.862,1414,633616,,null,18457,,,3.2119512946375E+15,,896108863,37934889110,181637,384077,2.628173778672E+14,1.605,ethereum,eth
3011,2018/03/31,7.299,,0.353,1035,584396,,null,17025,,,3.1890756188735E+15,,604643282,39584150435,147966,334519,2.5919094228667E+14,1.294,ethereum,eth
3012,2018/04/01,8.215,,0.383,890.443,545141,,null,15893,,,3.2396182330473E+15,,485417199,37700551915,133825,311214,2.5958417421987E+14,1.178,ethereum,eth
3013,2018/04/02,7.883,,0.386,928.532,598505,,null,16871,,,3.1978789275868E+15,,555731240,38023384110,152747,350493,2.5975929530055E+14,1.416,ethereum,eth
3014,2018/04/03,8.309,,0.402,1042,645924,,null,19077,,,3.1303188422465E+15,,673019306,39604196338,175859,384101,2.5383480168898E+14,1.52,ethereum,eth
3015,2018/04/04,7.836,,0.0391,979.229,628441,,null,18676,,,3.1769818027878E+15,,615387844,38608915576,164286,363220,2.5619084923465E+14,1.315,ethereum,eth
3016,2018/04/05,7.79,,0.0303,705.659,695871,,null,19496,,,3.151225900265E+15,,491047483,37350512055,197618,423165,2.5773197377564E+14,2.174,ethereum,eth
3017,2018/04/06,7.13,,0.0298,757.761,647981,,null,17769,,,3.2561995382331E+15,,491014418,36754653853,176831,393115,2.642111948506E+14,1.5,ethereum,eth
3018,2018/04/07,5.404,,0.0769,633.052,535865,,25319,15831,,,3.2358853059592E+15,,339230540,37963458081,149994,339908,2.5979499900225E+14,1.134,ethereum,eth
3019,2018/04/08,5.217,,0.0316,828.995,595733,,21190,17233,,,3.1913731303822E+15,,493859455,39047918321,167267,372564,2.5795863796919E+14,1.307,ethereum,eth
3020,2018/04/09,7.083,,0.202,1034,609799,,25309,18630,,,3.0889642603134E+15,,630267723,39928719786,180354,397067,2.4962183758508E+14,1.415,ethereum,eth
3021,2018/04/10,7.083,,0.525,893.723,571388,,25856,17582,,,3.1358584033627E+15,,510662690,39804087542,165664,359442,255923340473121,1.34,ethereum,eth
3022,2018/04/11,7.083,,0.0315,1024,609102,,25379,18496,,,3.146614700508E+15,,623613840,41486276932,178623,369904,2.5346308024304E+14,1.509,ethereum,eth
3023,2018/04/12,7.696,,0.0946,1474,692606,,24696,21244,,,3.1315136016243E+15,,1020753924,44508460618,203437,422863,2.5209229621327E+14,1.74,ethereum,eth
3024,2018/04/13,8.45,,0.223,1538,730344,,22292,21136,,,3.0859862531511E+15,,1122960390,49878823304,205635,432249,2.5481516782139E+14,1.958,ethereum,eth
3025,2018/04/14,5.404,,null,795.363,611188,,17926,18148,,,3.1323149975004E+15,,486116121,49597940327,172213,365205,2.5511251573332E+14,1.45,ethereum,eth
3026,2018/04/15,5.357,,0.039,982.722,619985,,17958,18672,,,3.1374669302605E+15,,609272604,51417442513,168919,375743,2.5507813192661E+14,1.349,ethereum,eth
3027,2018/04/16,7.13,,0.256,1078,664402,,22923,20768,,,3.1137123190183E+15,,715973339,50623928497,176420,391698,2.5601084679092E+14,1.513,ethereum,eth
3028,2018/04/17,5.643,,0.0205,998.505,742823,,22251,22300,,,3.1327956352998E+15,,741712820,50635139774,179419,417257,2.5571933629823E+14,1.626,ethereum,eth
3029,2018/04/18,5.404,,0.0433,1281,703293,,20823,22474,,,3.0781585781766E+15,,900956147,50930832634,186787,400478,2.4929087293796E+14,1.909,ethereum,eth
3030,2018/04/19,7.836,,null,1212,814318,,21853,25206,,,3.0983609074757E+15,,986728847,53778105432,209555,437043,2.5650782888312E+14,1.975,ethereum,eth
3031,2018/04/20,8.309,,null,1530,832220,,22322,26386,,,3.07011167324E+15,,1273192375,57857913984,216651,460954,2.5025256717642E+14,2.013,ethereum,eth
3032,2018/04/21,7.364,,0.0605,1377,746104,,26416,21672,,,3.1682460214784E+15,,1027653448,59845674749,210105,469119,2.5983970987971E+14,1.574,ethereum,eth
3033,2018/04/22,7.836,,0.0934,1048,748858,,24244,23074,,,3.1467362933675E+15,,785115126,61629834069,241722,482688,2.5664563776065E+14,1.631,ethereum,eth
3034,2018/04/23,8.309,,0.333,2464,802870,,32778,24241,,,3.181240721749E+15,,1978147372,63312973034,252677,516219,2.608026586839E+14,1.764,ethereum,eth
3035,2018/04/24,9.68,,0.145,2297,816286,,39034,25602,,,3.1320657458097E+15,,1874931858,68281391633,248924,522218,2.555995868364E+14,2.152,ethereum,eth
3036,2018/04/25,8.969,,0.058,2034,799014,,32277,25145,,,3.1293060908012E+15,,1625546520,63795842709,221845,466659,2.5781598916116E+14,2.035,ethereum,eth
3037,2018/04/26,7.317,,null,1613,793873,,28012,24705,,,3.2131811061853E+15,,1280127485,62535596490,220798,457837,2.6735898073294E+14,2.038,ethereum,eth
3038,2018/04/27,7.223,,null,1833,764479,,23927,24120,,,3.1522852784205E+15,,1400949539,65946316655,205503,433141,2.5787979901844E+14,2.18,ethereum,eth
3039,2018/04/28,5.502,,null,1568,775321,,20707,24555,,,3.1288563931027E+15,,1215684347,67051412866,195375,432689,2.5423616746013E+14,2.071,ethereum,eth
3040,2018/04/29,6.798,,null,1502,756651,,22899,24654,,,3.1908297010047E+15,,1136775859,67838614300,190791,411350,2.6561857421037E+14,2.409,ethereum,eth
3041,2018/04/30,7.555,,0.545,1767,778133,,21235,25891,,,3.1963155595996E+15,,1375029631,67691294607,210258,458484,2.6414534894408E+14,2.504,ethereum,eth
3042,2018/05/01,6.655,,0.269,1737,713839,,22345,24618,,,3.1139725235441E+15,,1240102968,65256122565,186493,414816,2.5646161728229E+14,1.991,ethereum,eth
3043,2018/05/02,6.584,,0.538,2302,787722,,22845,25626,,,3.1113331234852E+15,,1813603333,67338243910,224567,467780,2.6196241443561E+14,2.077,ethereum,eth
3044,2018/05/03,10.052,,0.857,2509,839586,,21888,26338,,,3.1645944574011E+15,,2106907133,72834612159,253062,509876,2.6296568974572E+14,2.495,ethereum,eth
3045,2018/05/04,10.193,,95.198,2025,1000526,,21845,27766,,,3.2027944456678E+15,,2026086778,77708203994,498394,748534,2.6596956875151E+14,2.404,ethereum,eth
3046,2018/05/05,9.062,,0.954,1782,789261,,26531,24103,,,3.2421958150312E+15,,1406532986,80349279799,264847,494998,2.703255806275E+14,1.902,ethereum,eth
3047,2018/05/06,7.785,,2.23,1752,691273,,21560,22388,,,3.2719822027622E+15,,1211017742,78703691992,221734,467903,2.7078583097808E+14,1.714,ethereum,eth
3048,2018/05/07,14.299,,0.133,2783,789863,,20120,23088,,,3.3277802460206E+15,,2197933304,73807393950,255624,502292,2.7647622728467E+14,1.96,ethereum,eth
3049,2018/05/08,9.414,,0.0749,1932,820098,,18752,23859,,,3.3435685653095E+15,,1584723213,74401473906,266250,521832,273676598352453,2.104,ethereum,eth
3050,2018/05/09,7.153,,0.074,1988,831127,,17990,24510,,,3.2684293576124E+15,,1651885664,73507370560,249052,537547,2.7009425983491E+14,2.315,ethereum,eth
3051,2018/05/10,6.981,,null,1896,854827,,18843,26750,,,3.2797637119301E+15,,1620819053,74931950739,253547,535339,2.7004359129913E+14,3.238,ethereum,eth
3052,2018/05/11,7.452,,0.294,1861,826099,,19660,25118,,,3.2852119129817E+15,,1537070608,69462960221,249105,518935,2.729515242165E+14,3.132,ethereum,eth
3053,2018/05/12,5.906,,null,1367,788487,,17229,23752,,,3.3670820764772E+15,,1078175276,66725512542,243240,538561,2.7886615873097E+14,2.22,ethereum,eth
3054,2018/05/13,6.19,,0.0563,1095,762439,,17133,23520,,,3.3970101869749E+15,,834965584,69969835129,224430,511621,2.7835910735622E+14,2.35,ethereum,eth
3055,2018/05/14,6.829,,2.156,1948,801650,,19389,25931,,,3.3221582328359E+15,,1561379593,71460378958,246364,532882,2.7298531449268E+14,2.959,ethereum,eth
