,date,block_size,mining_profitability,difficulty,hashrate,active_addresses,median_transaction_size,av_transaction_size,google_trends,transactions,fee_reward,tweets,confirmation_time,sent_addresses,send_usd,av_transaction_value,market_cap,median_transaction_value,top_100_percent,full_name,coin
1727,2018/01/07,811.968,5.555,87.337,5962019337,1980,,,,1086,,12,1.065,1037,296977,274.538,108779821,,62.742,feathercoin,ftc
1728,2018/01/08,638.423,5.228,87.549,5989571406,1955,,,,1140,,3,1.04,1092,508514,446.321,100500466,,62.708,feathercoin,ftc
1729,2018/01/09,590.487,3.947,111.29,7594990947,1930,,,,1077,,5,1.064,1076,1495774,1389,98375480,,62.879,feathercoin,ftc
1730,2018/01/10,714.862,5.147,79.807,5507075088,1878,,,,1153,,6,1.036,1119,134425,116.587,90638903,,62.869,feathercoin,ftc
1731,2018/01/11,613.962,4.371,84.113,5800816707,1809,,,,1029,,9,1.082,979,1310434,1274,84692907,,63.218,feathercoin,ftc
1732,2018/01/12,613.466,5.229,75.942,5181030190,1723,,,,1047,,null,1.036,1023,832518,795.146,86697311,,63.27,feathercoin,ftc
1733,2018/01/13,666.603,5.047,83.499,5715902320,1947,,,,1103,,null,1.064,1034,337012,305.561,94789405,,63.197,feathercoin,ftc
1734,2018/01/14,598.945,4.999,80.36,5497361390,1721,,,,947,,null,1.057,941,151746,160.239,89799727,,63.183,feathercoin,ftc
1735,2018/01/15,550.714,4.605,83.751,5727599955,1607,,,,900,,null,1.063,888,166265,184.738,86645494,,63.166,feathercoin,ftc
1736,2018/01/16,953.217,3.601,82.582,5655993442,1795,,,,1071,,null,1.04,961,227614,212.525,65486499,,63.171,feathercoin,ftc
1737,2018/01/17,670.039,2.741,84.473,5737243473,1456,,,,856,,null,1.075,820,108696,127.188,52267646,,63.16,feathercoin,ftc
1738,2018/01/18,709.073,3.747,71.957,4880334367,1343,,,,777,,null,1.066,728,460894,593.171,60310952,,63.015,feathercoin,ftc
1739,2018/01/19,538.124,3.773,72.153,4953978511,1510,,,,863,,null,1.048,837,79016,91.559,60629720,,62.996,feathercoin,ftc
1740,2018/01/20,515.666,3.709,77.134,5311095224,1460,,,,916,,null,1.053,900,75827,82.781,64262184,,62.986,feathercoin,ftc
1741,2018/01/21,575.411,3.819,67.702,4675987335,1590,,,,1011,,null,1.04,967,458762,453.784,57512680,,63.153,feathercoin,ftc
1742,2018/01/22,634.281,3.363,70.385,4830145298,1484,,,,923,,null,1.058,907,73693,79.841,53253097,,63.139,feathercoin,ftc
1743,2018/01/23,527.044,3.106,71.489,4902194174,1468,,,,852,,null,1.075,813,1168433,1371,50710963,,64.013,feathercoin,ftc
1744,2018/01/24,519.367,3.077,77.175,5241035625,1317,,,,755,,null,1.047,737,893174,1183,52322504,,64.713,feathercoin,ftc
1745,2018/01/25,490.499,3.399,68.271,4685678320,1382,,,,814,,null,1.059,797,58120,71.4,52306370,,64.698,feathercoin,ftc
1746,2018/01/26,492.646,3.179,69.127,4713907226,1353,,,,808,,null,1.05,795,137581,170.274,48827056,,64.673,feathercoin,ftc
1747,2018/01/27,854.327,3.338,66.216,4519153131,1224,,,,729,,null,1.074,711,48988,67.276,50270538,,64.661,feathercoin,ftc
1748,2018/01/28,477.499,3.403,70.543,4778818542,1262,,,,784,,null,1.067,764,39383,50.234,53847872,,64.644,feathercoin,ftc
1749,2018/01/29,549.183,3.296,70.66,4765292844,1297,,,,822,,null,1.066,796,78438,95.423,51978225,,64.632,feathercoin,ftc
1750,2018/01/30,543.959,2.901,73.451,4984228703,1281,,,,794,,null,1.06,783,116114,146.239,47614181,,64.624,feathercoin,ftc
1751,2018/01/31,491.893,2.87,63.59,4327268192,1371,,,,842,,null,1.057,802,79256,94.128,40799869,,64.605,feathercoin,ftc
1752,2018/02/01,505.108,2.721,62.403,4276227186,1446,,,,859,,null,1.064,800,166671,194.029,38463074,,64.562,feathercoin,ftc
1753,2018/02/02,472.741,2.138,66.147,4493057074,1263,,,,778,,null,1.078,708,58184,74.787,32188578,,64.534,feathercoin,ftc
1754,2018/02/03,480.814,2.333,66.955,4518939825,1184,,,,722,,null,1.052,675,98279,136.121,34486697,,64.502,feathercoin,ftc
1755,2018/02/04,462.666,1.661,88.901,5949221912,1122,,,,671,,null,1.126,642,75504,112.524,34606083,,64.416,feathercoin,ftc
1756,2018/02/05,440.53,1.774,69.238,4522089451,1256,,,,752,,null,1.067,713,111897,148.799,26644347,,64.433,feathercoin,ftc
1757,2018/02/06,500.672,1.426,66.378,4491535163,1233,,,,738,,null,1.115,675,221182,299.705,22223126,,64.938,feathercoin,ftc
1758,2018/02/07,489.166,2.069,62.159,4173732053,1244,,,,747,,null,1.027,721,125664,168.225,27611169,,64.867,feathercoin,ftc
1759,2018/02/08,456.176,1.947,65.123,4450418962,1036,,,,606,,null,1.071,588,211877,349.632,28918201,,64.965,feathercoin,ftc
1760,2018/02/09,447.818,2.063,70.17,4706163547,1100,,,,689,,null,1.07,666,34067,49.528,32366535,,64.944,feathercoin,ftc
1761,2018/02/10,536.326,2.161,75.049,5086403911,1128,,,,685,,null,1.075,647,45985,67.132,36776726,,64.924,feathercoin,ftc
1762,2018/02/11,432.923,2.103,71.453,4843352845,1048,,,,624,,null,1.073,577,25363,40.646,34069365,,64.91,feathercoin,ftc
1763,2018/02/12,453.722,2.193,72.262,4874483446,1195,,,,656,,null,1.057,609,41687,63.547,35242079,,64.883,feathercoin,ftc
1764,2018/02/13,497.512,1.872,80.011,5414466497,1131,,,,661,,null,1.076,636,91348,138.196,34030746,,64.884,feathercoin,ftc
1765,2018/02/14,445.49,2.394,65.063,4380204242,1061,,,,649,,null,1.075,635,54945,84.661,35184260,,64.889,feathercoin,ftc
1766,2018/02/15,441.853,2.532,67.885,4542567378,1067,,,,647,,null,1.071,611,35779,55.299,38432824,,64.864,feathercoin,ftc
1767,2018/02/16,407.561,1.902,92.72,6118287066,1045,,,,585,,null,1.133,549,38174,65.254,41163571,,64.879,feathercoin,ftc
1768,2018/02/17,522.885,2.467,84.68,5560986049,1037,,,,647,,null,1.077,607,56432,87.255,46143164,,64.885,feathercoin,ftc
1769,2018/02/18,435.539,2.118,94.711,6248982407,1016,,,,640,,null,1.115,611,78826,123.165,46086230,,64.883,feathercoin,ftc
1770,2018/02/19,438.113,2.417,83.64,5493199615,950,,,,563,,null,1.094,547,154366,274.185,45398743,,64.883,feathercoin,ftc
1771,2018/02/20,423.075,2.4,86.652,5683865919,1022,,,,603,,null,1.117,589,140982,233.801,47632396,,64.917,feathercoin,ftc
1772,2018/02/21,432.026,2.096,91.265,6036357544,896,,,,604,,null,1.064,593,84783,140.37,42110626,,64.92,feathercoin,ftc
1773,2018/02/22,461.03,2.05,81.866,5486543464,1007,,,,623,,null,1.09,604,53074,85.191,38353288,,64.914,feathercoin,ftc
1774,2018/02/23,417.996,1.85,92.38,6188068245,929,,,,605,,null,1.073,592,44975,74.352,38437128,,64.91,feathercoin,ftc
1775,2018/02/24,459.837,1.825,92.5,6246689093,1038,,,,597,,null,1.064,579,71727,120.146,37976401,,64.907,feathercoin,ftc
1776,2018/02/25,501.841,1.749,91.034,6133366536,1062,,,,643,,null,1.078,625,64682,100.594,36192835,,64.886,feathercoin,ftc
1777,2018/02/26,477.815,1.881,88.096,5898439464,1055,,,,651,,null,1.078,663,34060,52.319,37442479,,64.879,feathercoin,ftc
1778,2018/02/27,601.797,1.888,89.522,6061512543,1012,,,,679,,null,1.077,656,206855,304.646,38601048,,64.872,feathercoin,ftc
1779,2018/02/28,446.398,1.844,89.542,6015307777,1017,,,,623,,null,1.088,622,22417,35.983,37832169,,64.872,feathercoin,ftc
1780,2018/03/01,428.487,1.645,100.371,6551820033,980,,,,606,,null,1.151,611,50569,83.447,38888503,,64.871,feathercoin,ftc
1781,2018/03/02,453.952,1.899,106.297,6867943712,985,,,,641,,null,1.074,635,95100,148.362,43909677,,64.863,feathercoin,ftc
1782,2018/03/03,470.361,1.977,103.198,6748927150,934,,,,583,,null,1.103,591,73895,126.75,46097367,,64.865,feathercoin,ftc
1783,2018/03/04,633.01,1.983,115.563,7692752815,1066,,,,646,,null,1.097,623,102401,158.516,52458354,,64.838,feathercoin,ftc
1784,2018/03/05,476.453,1.847,121.762,7881426318,1013,,,,595,,null,1.114,602,186220,312.975,50861328,,64.763,feathercoin,ftc
1785,2018/03/06,446.09,1.822,114.286,7342756782,997,,,,574,,null,1.158,597,73977,128.879,48596988,,64.766,feathercoin,ftc
1786,2018/03/07,573.579,1.661,129.209,8393084054,1080,,,,630,,null,1.096,621,268465,426.136,47969596,,64.899,feathercoin,ftc
1787,2018/03/08,725.393,1.522,135.992,8668110810,1095,,,,555,,null,1.185,538,1057164,1905,49095896,,65.992,feathercoin,ftc
1788,2018/03/09,399.801,1.517,131.164,8298738025,841,,,,507,,null,1.096,505,55141,108.759,43338876,,65.958,feathercoin,ftc
1789,2018/03/10,569.717,1.62,125.548,8001849913,864,,,,485,,null,1.141,472,50775,105.33,46468228,,65.967,feathercoin,ftc
1790,2018/03/11,474.026,1.539,138.056,8704138242,853,,,,506,,null,1.138,491,45227,89.381,47935691,,65.971,feathercoin,ftc
1791,2018/03/12,397.949,1.626,137.735,8894149823,863,,,,509,,null,1.132,501,104925,206.139,51462658,,66.01,feathercoin,ftc
1792,2018/03/13,510.7,1.468,152.645,9561478529,798,,,,481,,null,1.198,471,400349,832.327,52883213,,66.025,feathercoin,ftc
1793,2018/03/14,659.715,1.578,149.489,9366608532,960,,,,586,,null,1.122,556,254252,433.878,52168968,,66.05,feathercoin,ftc
1794,2018/03/15,399.444,1.357,140.837,8620445176,833,,,,481,,null,1.177,480,60367,125.502,43333325,,66.016,feathercoin,ftc
1795,2018/03/16,405.915,1.32,156.048,9570805441,795,,,,446,,null,1.183,453,35441,79.463,47055435,,66.021,feathercoin,ftc
1796,2018/03/17,559.971,1.242,166.873,10637359187,824,,,,479,,null,1.143,480,104167,217.468,47544764,,66.11,feathercoin,ftc
1797,2018/03/18,486.441,1.072,160.996,10186974232,891,,,,535,,null,1.129,516,71661,133.946,38790191,,66.09,feathercoin,ftc
1798,2018/03/19,594.703,1.288,151.699,9536522916,1025,,,,593,,null,1.148,583,207633,350.139,44423256,,66.095,feathercoin,ftc
1799,2018/03/20,1774,1.322,187.072,12123086910,1222,,,,720,,null,1.117,676,341790,474.708,56377502,,66.129,feathercoin,ftc
1800,2018/03/21,460.319,1.341,202.415,13350912279,1112,,,,666,,null,1.093,629,123980,186.156,61663939,,66.121,feathercoin,ftc
1801,2018/03/22,423.855,1.329,185.567,11945121502,998,,,,616,,null,1.12,601,61401,99.677,56029000,,66.138,feathercoin,ftc
1802,2018/03/23,419.09,1.179,172.082,11063976779,901,,,,491,,null,1.148,462,84683,172.47,47240284,,66.109,feathercoin,ftc
1803,2018/03/24,391.402,1.176,169.883,10965413647,915,,,,553,,null,1.103,534,27737,50.157,44890468,,66.101,feathercoin,ftc
1804,2018/03/25,442.774,1.174,160.935,10478430121,923,,,,527,,null,1.12,509,60056,113.959,43444538,,66.116,feathercoin,ftc
1805,2018/03/26,406.61,1.214,151.866,9679163459,879,,,,524,,null,1.142,503,43545,83.1,42341587,,66.112,feathercoin,ftc
1806,2018/03/27,428.754,1.081,164.675,10649101059,894,,,,562,,null,1.115,544,32498,57.826,40490072,,66.103,feathercoin,ftc
1807,2018/03/28,408.059,1.121,156.283,10044041340,851,,,,516,,null,1.149,507,35959,69.705,40873191,,66.093,feathercoin,ftc
1808,2018/03/29,415.584,1.038,167.49,10557790317,900,,,,569,,null,1.129,571,29876,52.506,39096712,,66.103,feathercoin,ftc
1809,2018/03/30,424.947,0.93,162.432,10318482900,939,,,,645,,null,1.18,627,30947,47.979,35783877,,66.102,feathercoin,ftc
1810,2018/03/31,432.45,1.022,151.452,9347032181,981,,,,648,,null,1.19,628,27423,42.319,35938827,,66.099,feathercoin,ftc
1811,2018/04/01,397.7,1.002,147.809,8998832512,793,,,,466,,null,1.167,474,19094,40.975,33273112,,66.095,feathercoin,ftc
1812,2018/04/02,472.632,1.029,140.387,8461626595,814,,,,504,,null,1.192,494,27065,53.699,32813113,,66.097,feathercoin,ftc
1813,2018/04/03,420.364,1.012,154.579,9587535403,955,,,,592,,null,1.17,555,71034,119.99,35913583,,66.112,feathercoin,ftc
1814,2018/04/04,448.325,0.96,155.52,9739168940,826,,,,446,,null,1.217,427,35182,78.883,35993322,,66.126,feathercoin,ftc
1815,2018/04/05,374.802,1.107,143.217,8533252699,687,,,,451,,null,1.136,451,37188,82.458,33964759,,66.103,feathercoin,ftc
1816,2018/04/06,429.425,1.006,135.341,8117842193,784,,,,442,,null,1.311,432,42185,95.442,33905417,,66.12,feathercoin,ftc
1817,2018/04/07,392.092,1.08,145.387,8709138699,707,,,,464,,9,1.15,474,20953,45.158,34260193,,66.119,feathercoin,ftc
1818,2018/04/08,412.786,1.222,127.026,7559475858,722,,,,435,,11,1.215,433,30644,70.447,35550195,,66.116,feathercoin,ftc
1819,2018/04/09,404.775,1.104,142.967,9008726262,857,,,,547,,14,1.154,550,101888,186.267,36360310,,66.115,feathercoin,ftc
1820,2018/04/10,437.504,1.005,157.748,9730807387,864,,,,527,,33,1.175,527,44255,83.975,36391256,,66.205,feathercoin,ftc
1821,2018/04/11,422.857,1.067,154.816,9634647073,937,,,,582,,16,1.153,571,42824,73.581,37566523,,66.209,feathercoin,ftc
1822,2018/04/12,430.885,1.101,150.494,9373429659,834,,,,550,,11,1.192,538,24834,45.154,39014956,,66.2,feathercoin,ftc
1823,2018/04/13,442.83,1.249,144.983,8873607317,779,,,,515,,7,1.173,494,40051,77.769,41231071,,66.199,feathercoin,ftc
1824,2018/04/14,417.1,1.22,153.296,9631405635,825,,,,532,,7,1.129,538,33273,62.544,42100276,,66.217,feathercoin,ftc
1825,2018/04/15,433.274,1.282,141.013,8947229275,849,,,,529,,9,1.173,528,43524,82.276,42675640,,66.213,feathercoin,ftc
1826,2018/04/16,414.56,1.348,135.947,8217573361,736,,,,475,,50,1.199,472,44948,94.627,42148276,,66.218,feathercoin,ftc
1827,2018/04/17,413.694,1.206,148.549,9101149950,764,,,,489,,28,1.195,491,42674,87.268,41633035,,66.205,feathercoin,ftc
1828,2018/04/18,488.601,1.218,155.21,9488953744,953,,,,616,,10,1.166,604,48602,78.9,42782667,,66.212,feathercoin,ftc
1829,2018/04/19,508.331,1.269,149.4,9295694142,1060,,,,698,,7,1.171,686,59342,85.017,43865122,,66.216,feathercoin,ftc
1830,2018/04/20,449.123,1.33,149.828,9263211042,950,,,,659,,6,1.154,640,39504,59.946,45164419,,66.216,feathercoin,ftc
1831,2018/04/21,421.992,1.437,141.253,8898552003,885,,,,630,,24,1.13,632,35475,56.31,45938631,,66.212,feathercoin,ftc
1832,2018/04/22,444.542,1.322,141.026,9007478573,944,,,,614,,10,1.205,591,43855,71.426,45626837,,66.197,feathercoin,ftc
1833,2018/04/23,413.234,1.514,137.591,8652568978,932,,,,554,,5,1.117,547,481091,868.396,46540776,,66.061,feathercoin,ftc
1834,2018/04/24,404.609,1.592,131.309,8054828405,853,,,,555,,26,1.183,545,50979,91.854,48256140,,66.067,feathercoin,ftc
1835,2018/04/25,391.927,1.51,126.397,7649880448,727,,,,471,,36,1.201,465,42255,89.713,44136358,,66.054,feathercoin,ftc
1836,2018/04/26,518.083,1.454,119.897,7319921452,742,,,,468,,21,1.253,453,33507,71.597,42448426,,66.059,feathercoin,ftc
1837,2018/04/27,389.656,1.79,110.691,6442750975,758,,,,476,,6,1.231,469,62296,130.873,45179457,,66.056,feathercoin,ftc
1838,2018/04/28,497.205,1.753,112.349,6797340983,710,,,,455,,15,1.17,441,38490,84.593,44393411,,66.064,feathercoin,ftc
1839,2018/04/29,423.879,1.63,120.045,7258115764,797,,,,510,,36,1.19,503,20604,40.401,44842304,,66.061,feathercoin,ftc
1840,2018/04/30,433.214,1.46,125.941,7376436227,649,,,,449,,38,1.28,450,18994,42.303,43912897,,66.061,feathercoin,ftc
1841,2018/05/01,410.775,1.513,124.76,7559989221,799,,,,525,,28,1.158,526,25736,49.022,42214061,,66.058,feathercoin,ftc
1842,2018/05/02,465.566,1.659,107.029,6293878834,718,,,,461,,8,1.311,452,34509,74.856,43656923,,66.064,feathercoin,ftc
1843,2018/05/03,430.746,1.731,114.453,6722056437,723,,,,504,,12,1.209,463,24941,49.487,44858820,,66.064,feathercoin,ftc
1844,2018/05/04,433.435,1.772,111.275,6473863332,643,,,,463,,28,1.224,469,22807,49.259,44796358,,66.062,feathercoin,ftc
1845,2018/05/05,542.372,1.751,113.49,7157801075,877,,,,605,,14,1.115,596,25294,41.808,44567663,,66.07,feathercoin,ftc
1846,2018/05/06,450.428,1.624,109.389,6899477012,802,,,,488,,9,1.171,483,31225,63.985,41865524,,66.065,feathercoin,ftc
1847,2018/05/07,419.393,1.586,108.805,6810443295,813,,,,560,,6,1.165,562,61981,110.681,40153717,,66.066,feathercoin,ftc
1848,2018/05/08,388.817,1.601,102.154,6211154806,759,,,,508,,5,1.209,513,20872,41.087,38395532,,66.059,feathercoin,ftc
1849,2018/05/09,452.331,1.622,90.734,5424005420,871,,,,528,,6,1.28,483,668191,1266,35956086,,66.822,feathercoin,ftc
1850,2018/05/10,547.624,1.729,94.611,5564251886,846,,,,520,,8,1.186,493,47966,92.242,36456831,,66.832,feathercoin,ftc
1851,2018/05/11,428.411,1.527,92.565,5669967130,847,,,,540,,5,1.15,521,28824,53.378,31810251,,66.819,feathercoin,ftc
1852,2018/05/12,413.003,1.439,95.416,5684941263,723,,,,479,,6,1.2,465,30196,63.04,31376896,,66.81,feathercoin,ftc
1853,2018/05/13,398.627,1.415,93.997,5805983762,787,,,,529,,12,1.219,513,26754,50.574,32022917,,66.806,feathercoin,ftc
1854,2018/05/14,437.278,1.517,92.945,5804020637,912,,,,608,,6,1.147,599,245558,403.878,32309272,,67.004,feathercoin,ftc
1855,2018/05/15,416.776,1.593,90.964,5740124389,934,,,,653,,35,1.124,642,380500,582.695,32878257,,66.868,feathercoin,ftc
1856,2018/05/16,418.085,1.403,93.024,5819012477,817,,,,547,,56,1.211,537,29262,53.496,31634708,,66.865,feathercoin,ftc
1857,2018/05/17,590.442,1.478,91.615,5684575181,830,,,,614,,11,1.165,620,18512,30.151,31329456,,66.867,feathercoin,ftc
1858,2018/05/18,447.278,1.538,86.583,5410255708,907,,,,686,,5,1.139,688,23584,34.379,30342422,,66.865,feathercoin,ftc
1859,2018/05/19,419.177,1.271,99.534,6176425241,792,,,,595,,13,1.215,596,23725,39.873,30535616,,66.868,feathercoin,ftc
1860,2018/05/20,411.323,1.551,88.452,5404454354,836,,,,601,,null,1.141,599,16038,26.685,30625824,,66.871,feathercoin,ftc
1861,2018/05/21,399.743,1.449,90.856,5765679086,819,,,,576,,7,1.161,564,24025,41.71,31071477,,66.874,feathercoin,ftc
1862,2018/05/22,501.53,1.522,82.896,5038923942,740,,,,500,,2,1.192,509,21055,42.11,29295408,,66.885,feathercoin,ftc
1863,2018/05/23,381.829,1.476,77.366,4803609254,773,,,,547,,8,1.17,531,18155,33.19,26587779,,66.875,feathercoin,ftc
1864,2018/05/24,384.036,1.616,66.924,4235780390,849,,,,579,,6,1.135,573,18939,32.709,24906534,,66.859,feathercoin,ftc
1865,2018/05/25,439.529,1.454,74.201,4584983698,841,,,,593,,5,1.201,573,116661,196.73,25681730,,66.827,feathercoin,ftc
1866,2018/05/26,443.026,1.414,79.01,4979846770,837,,,,564,,5,1.134,556,13463,23.87,25605467,,66.828,feathercoin,ftc
1867,2018/05/27,380.807,1.337,81.286,5172143505,738,,,,502,,7,1.088,518,12792,25.482,24135337,,66.813,feathercoin,ftc
1868,2018/05/28,410.072,1.157,82.164,5440256592,767,,,,527,,6,1.158,521,15850,30.075,23384090,,66.813,feathercoin,ftc
1869,2018/05/29,358.719,1.343,74.351,4693463243,692,,,,457,,3,1.121,459,15915,34.824,22681043,,66.799,feathercoin,ftc
1870,2018/05/30,407.84,1.464,66.763,4100981845,747,,,,483,,6,1.197,484,16019,33.167,23075928,,66.803,feathercoin,ftc
1871,2018/05/31,423.866,0.913,103.762,6641226000,758,,,,526,,4,1.191,528,14280,27.149,23200430,,66.807,feathercoin,ftc
1872,2018/06/01,371.053,1.416,70.276,4354251941,683,,,,470,,21,1.169,464,10878,23.145,23151265,,66.807,feathercoin,ftc
1873,2018/06/02,415.546,1.662,61.477,3879465391,914,,,,662,,null,1.111,651,18385,27.772,23020612,,66.806,feathercoin,ftc
1874,2018/06/03,433.811,1.554,67.739,4357180300,820,,,,606,,9,1.087,599,12611,20.892,23659259,,66.802,feathercoin,ftc
1875,2018/06/04,417.598,1.413,64.799,4197863561,946,,,,679,,4,1.185,680,10969,16.155,22600887,,66.798,feathercoin,ftc
1876,2018/06/05,399.156,1.653,60.105,3859660289,957,,,,704,,30,1.044,695,13309,18.905,21424800,,66.791,feathercoin,ftc
1877,2018/06/06,548.465,1.487,61.299,3906753096,838,,,,625,,8,1.136,611,76932,123.091,21228378,,66.788,feathercoin,ftc
1878,2018/06/07,390.136,1.32,68.549,4408207562,788,,,,608,,5,1.133,609,23102,37.996,21214179,,66.748,feathercoin,ftc
1879,2018/06/08,422.472,1.326,67.519,4428010596,868,,,,646,,6,1.116,646,41808,64.718,21093430,,66.757,feathercoin,ftc
1880,2018/06/09,429.002,1.301,69.466,4479860322,857,,,,656,,null,1.106,650,16531,25.2,20755978,,66.77,feathercoin,ftc
1881,2018/06/10,448.948,1.176,67.762,4414495340,904,,,,674,,12,1.128,653,16522,24.513,18861052,,66.771,feathercoin,ftc
1882,2018/06/11,434.743,1.022,67.415,4412871323,1038,,,,759,,42,1.162,735,15639,20.605,16886987,,66.763,feathercoin,ftc
1883,2018/06/12,386.954,1.171,60.669,3688023119,756,,,,488,,35,1.232,478,36616,75.032,17125817,,66.725,feathercoin,ftc
1884,2018/06/13,400.851,1.311,53.99,3323716378,886,,,,612,,13,1.09,595,25503,41.671,15315374,,66.692,feathercoin,ftc
1885,2018/06/14,379.411,1.056,58.055,3690683853,725,,,,510,,12,1.197,505,9303,18.242,15050234,,66.685,feathercoin,ftc
1886,2018/06/15,379.389,1.065,61.182,3818365582,631,,,,427,,3,1.166,436,11375,26.64,15293760,,66.686,feathercoin,ftc
1887,2018/06/16,348.017,0.853,72.502,4520781344,601,,,,419,,3,1.171,425,7646,18.248,14562115,,66.686,feathercoin,ftc
1888,2018/06/17,401.632,0.996,61.67,3792856298,671,,,,452,,4,1.17,454,14343,31.733,14254511,,66.684,feathercoin,ftc
1889,2018/06/18,424.979,0.919,64.451,4143221008,717,,,,490,,14,1.096,502,31875,65.051,13468683,,66.584,feathercoin,ftc
1890,2018/06/19,392.36,1.064,58.645,3811906236,842,,,,605,,7,1.096,618,15387,25.433,14357888,,66.573,feathercoin,ftc
1891,2018/06/20,356.837,0.893,65.09,4068028413,634,,,,421,,33,1.193,438,23275,55.284,13996840,,66.542,feathercoin,ftc
1892,2018/06/21,523.478,1.222,61.766,3897037926,939,,,,608,,83,1.153,560,48135,79.169,17731429,,66.552,feathercoin,ftc
1893,2018/06/22,647.826,0.963,111.262,7162871635,1038,,,,589,,231,1.141,528,78329,132.986,25442045,,66.642,feathercoin,ftc
1894,2018/06/23,413.877,0.965,105.331,6551878876,766,,,,484,,45,1.141,485,37839,78.179,23325598,,66.667,feathercoin,ftc
1895,2018/06/24,402.987,0.932,85.562,5350285326,788,,,,520,,20,1.134,497,71620,137.73,18270806,,66.67,feathercoin,ftc
1896,2018/06/25,408.058,0.94,84.341,5421906220,611,,,,389,,52,1.162,378,20522,52.755,19146791,,66.647,feathercoin,ftc
1897,2018/06/26,449.348,0.925,86.253,5471793107,618,,,,398,,31,1.139,384,10414,26.167,18648374,,66.634,feathercoin,ftc
1898,2018/06/27,356.042,0.898,80.743,5053555452,632,,,,400,,28,1.159,397,15079,37.697,17016993,,66.628,feathercoin,ftc
1899,2018/06/28,355.084,0.87,79.621,5069821673,608,,,,409,,27,1.121,410,13819,33.788,16008227,,66.598,feathercoin,ftc
1900,2018/06/29,385.399,0.795,78.457,5046770149,703,,,,484,,55,1.141,482,25271,52.213,14815198,,66.544,feathercoin,ftc
1901,2018/06/30,391.434,0.861,78.703,5005335909,607,,,,420,,101,1.116,432,15253,36.316,15578897,,66.541,feathercoin,ftc
1902,2018/07/01,356.07,0.722,82.446,5144758311,620,,,,390,,12,1.254,397,10147,26.019,15088431,,66.538,feathercoin,ftc
1903,2018/07/02,380.996,0.929,76.775,4778362667,701,,,,466,,9,1.081,464,12096,25.957,15551537,,66.526,feathercoin,ftc
1904,2018/07/03,357.062,0.807,83.964,5452362986,634,,,,396,,19,1.127,395,11438,28.884,16071834,,66.516,feathercoin,ftc
