,date,transactions,block_size,sent_addresses,av_transaction_size,median_transaction_size,median_transaction_value,av_transaction_value,top_100_percent,send_usd,active_addresses,confirmation_time,hashrate,difficulty,market_cap,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
215,2009/08/06,nullnullnull,134.922nullnull,33nullnull,,,,,,,90nullnull,,,1nullnull,,,,,,paycoin,paycoin
216,2009/08/07,1nullnull,294.525nullnull,34nullnull,,,,,,,192nullnull,,,1nullnull,,,,,,paycoin,paycoin
217,2009/08/08,nullnullnull,134.875nullnull,30nullnull,,,,,,,80nullnull,,,1nullnull,,,,,,paycoin,paycoin
218,2009/08/09,nullnullnull,135nullnull,42nullnull,,,,,,,101nullnull,,,1nullnull,,,,,,paycoin,paycoin
219,2009/08/10,nullnullnull,134.987nullnull,19nullnull,,,,,,,75nullnull,,,1nullnull,,,,,,paycoin,paycoin
220,2009/08/11,nullnullnull,134.914nullnull,18nullnull,,,,,,,70nullnull,,,1nullnull,,,,,,paycoin,paycoin
221,2009/08/12,nullnullnull,134.524nullnull,12nullnull,,,,,,,63nullnull,,,1nullnull,,,,,,paycoin,paycoin
222,2009/08/13,nullnullnull,134.765nullnull,28nullnull,,,,,,,85nullnull,,,1nullnull,,,,,,paycoin,paycoin
223,2009/08/14,nullnullnull,134.825nullnull,16nullnull,,,,,,,63nullnull,,,1nullnull,,,,,,paycoin,paycoin
224,2009/08/15,nullnullnull,134.385nullnull,26nullnull,,,,,,,26nullnull,,,1nullnull,,,,,,paycoin,paycoin
225,2009/08/16,nullnullnull,134.526nullnull,19nullnull,,,,,,,19nullnull,,,1nullnull,,,,,,paycoin,paycoin
226,2009/08/17,nullnullnull,134.824nullnull,17nullnull,,,,,,,17nullnull,,,1nullnull,,,,,,paycoin,paycoin
227,2009/08/18,nullnullnull,135nullnull,10nullnull,,,,,,,10nullnull,,,1nullnull,,,,,,paycoin,paycoin
228,2009/08/19,nullnullnull,134.389nullnull,16nullnull,,,,,,,18nullnull,,,1nullnull,,,,,,paycoin,paycoin
229,2009/08/20,nullnullnull,134.182nullnull,15nullnull,,,,,,,22nullnull,,,1nullnull,,,,,,paycoin,paycoin
230,2009/08/21,nullnullnull,134nullnull,9nullnull,,,,,,,14nullnull,,,1nullnull,,,,,,paycoin,paycoin
231,2009/08/22,nullnullnull,134nullnull,7nullnull,,,,,,,7nullnull,,,1nullnull,,,,,,paycoin,paycoin
232,2009/08/23,nullnullnull,134.533nullnull,14nullnull,,,,,,,15nullnull,,,1nullnull,,,,,,paycoin,paycoin
233,2009/08/24,nullnullnull,134nullnull,6nullnull,,,,,,,15nullnull,,,1nullnull,,,,,,paycoin,paycoin
234,2009/08/25,nullnullnull,134.66nullnull,9nullnull,,,,,,,50nullnull,,,1nullnull,,,,,,paycoin,paycoin
235,2009/08/26,3nullnull,254.833nullnull,9nullnull,,,,,,,96nullnull,,,1nullnull,,,,,,paycoin,paycoin
236,2009/08/27,nullnullnull,134.345nullnull,19nullnull,,,,,,,29nullnull,,,1nullnull,,,,,,paycoin,paycoin
237,2009/08/28,nullnullnull,134.733nullnull,24nullnull,,,,,,,75nullnull,,,1nullnull,,,,,,paycoin,paycoin
238,2009/08/29,nullnullnull,134.808nullnull,24nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
239,2009/08/30,1nullnull,136.381nullnull,43nullnull,,,,,,,99nullnull,,,1nullnull,,,,,,paycoin,paycoin
240,2009/08/31,1nullnull,143.349nullnull,37nullnull,,,,,,,93nullnull,,,1nullnull,,,,,,paycoin,paycoin
241,2009/09/01,nullnullnull,134.795nullnull,30nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
242,2009/09/02,nullnullnull,134.848nullnull,18nullnull,,,,,,,66nullnull,,,1nullnull,,,,,,paycoin,paycoin
243,2009/09/03,1nullnull,161.902nullnull,12nullnull,,,,,,,76nullnull,,,1nullnull,,,,,,paycoin,paycoin
244,2009/09/04,nullnullnull,134.672nullnull,24nullnull,,,,,,,64nullnull,,,1nullnull,,,,,,paycoin,paycoin
245,2009/09/05,nullnullnull,134.842nullnull,22nullnull,,,,,,,76nullnull,,,1nullnull,,,,,,paycoin,paycoin
246,2009/09/06,nullnullnull,134.853nullnull,11nullnull,,,,,,,68nullnull,,,1nullnull,,,,,,paycoin,paycoin
247,2009/09/07,1nullnull,154.436nullnull,21nullnull,,,,,,,92nullnull,,,1nullnull,,,,,,paycoin,paycoin
248,2009/09/08,nullnullnull,134.768nullnull,18nullnull,,,,,,,69nullnull,,,1nullnull,,,,,,paycoin,paycoin
249,2009/09/09,nullnullnull,134.796nullnull,7nullnull,,,,,,,54nullnull,,,1nullnull,,,,,,paycoin,paycoin
250,2009/09/10,nullnullnull,134.806nullnull,13nullnull,,,,,,,67nullnull,,,1nullnull,,,,,,paycoin,paycoin
251,2009/09/11,nullnullnull,134.821nullnull,17nullnull,,,,,,,67nullnull,,,1nullnull,,,,,,paycoin,paycoin
252,2009/09/12,nullnullnull,134.884nullnull,20nullnull,,,,,,,69nullnull,,,1nullnull,,,,,,paycoin,paycoin
253,2009/09/13,nullnullnull,134.84nullnull,20nullnull,,,,,,,75nullnull,,,1nullnull,,,,,,paycoin,paycoin
254,2009/09/14,nullnullnull,134.851nullnull,18nullnull,,,,,,,74nullnull,,,1nullnull,,,,,,paycoin,paycoin
255,2009/09/15,nullnullnull,134.864nullnull,13nullnull,,,,,,,44nullnull,,,1nullnull,,,,,,paycoin,paycoin
256,2009/09/16,1nullnull,137.875nullnull,24nullnull,,,,,,,74nullnull,,,1nullnull,,,,,,paycoin,paycoin
257,2009/09/17,1nullnull,273.226nullnull,24nullnull,,,,,,,186nullnull,,,1nullnull,,,,,,paycoin,paycoin
258,2009/09/18,nullnullnull,134.808nullnull,25nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
259,2009/09/19,nullnullnull,134.959nullnull,19nullnull,,,,,,,74nullnull,,,1nullnull,,,,,,paycoin,paycoin
260,2009/09/20,nullnullnull,134.987nullnull,21nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
261,2009/09/21,1nullnull,148.754nullnull,21nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
262,2009/09/22,1nullnull,318.84nullnull,21nullnull,,,,,,,66nullnull,,,1nullnull,,,,,,paycoin,paycoin
263,2009/09/23,nullnullnull,134.722nullnull,13nullnull,,,,,,,36nullnull,,,1nullnull,,,,,,paycoin,paycoin
264,2009/09/24,nullnullnull,134.505nullnull,40nullnull,,,,,,,97nullnull,,,1nullnull,,,,,,paycoin,paycoin
265,2009/09/25,2nullnull,168.319nullnull,36nullnull,,,,,,,119nullnull,,,1nullnull,,,,,,paycoin,paycoin
266,2009/09/26,nullnullnull,134.46nullnull,40nullnull,,,,,,,100nullnull,,,1nullnull,,,,,,paycoin,paycoin
267,2009/09/27,1nullnull,156.379nullnull,27nullnull,,,,,,,104nullnull,,,1nullnull,,,,,,paycoin,paycoin
268,2009/09/28,nullnullnull,134.929nullnull,28nullnull,,,,,,,85nullnull,,,1nullnull,,,,,,paycoin,paycoin
269,2009/09/29,2nullnull,191.614nullnull,34nullnull,,,,,,,133nullnull,,,1nullnull,,,,,,paycoin,paycoin
270,2009/09/30,nullnullnull,134.765nullnull,31nullnull,,,,,,,85nullnull,,,1nullnull,,,,,,paycoin,paycoin
271,2009/10/01,nullnullnull,134.89nullnull,27nullnull,,,,,,,82nullnull,,,1nullnull,,,,,,paycoin,paycoin
272,2009/10/02,1nullnull,151.222nullnull,35nullnull,,,,,,,83nullnull,,,1nullnull,,,,,,paycoin,paycoin
273,2009/10/03,nullnullnull,134.414nullnull,36nullnull,,,,,,,58nullnull,,,1nullnull,,,,,,paycoin,paycoin
274,2009/10/04,nullnullnull,134.679nullnull,31nullnull,,,,,,,53nullnull,,,1nullnull,,,,,,paycoin,paycoin
275,2009/10/05,nullnullnull,134.764nullnull,34nullnull,,,,,,,55nullnull,,,1nullnull,,,,,,paycoin,paycoin
276,2009/10/06,2nullnull,178.116nullnull,25nullnull,,,,,,,58nullnull,,,1nullnull,,,,,,paycoin,paycoin
277,2009/10/07,nullnullnull,134.717nullnull,36nullnull,,,,,,,60nullnull,,,1nullnull,,,,,,paycoin,paycoin
278,2009/10/08,nullnullnull,134.471nullnull,32nullnull,,,,,,,70nullnull,,,1nullnull,,,,,,paycoin,paycoin
279,2009/10/09,nullnullnull,134.658nullnull,38nullnull,,,,,,,80nullnull,,,1nullnull,,,,,,paycoin,paycoin
280,2009/10/10,nullnullnull,134.818nullnull,38nullnull,,,,,,,76nullnull,,,1nullnull,,,,,,paycoin,paycoin
281,2009/10/11,nullnullnull,134.757nullnull,44nullnull,,,,,,,74nullnull,,,1nullnull,,,,,,paycoin,paycoin
282,2009/10/12,1nullnull,283.379nullnull,29nullnull,,,,,,,132nullnull,,,1nullnull,,,,,,paycoin,paycoin
283,2009/10/13,nullnullnull,134.807nullnull,32nullnull,,,,,,,57nullnull,,,1nullnull,,,,,,paycoin,paycoin
284,2009/10/14,nullnullnull,134.623nullnull,42nullnull,,,,,,,69nullnull,,,1nullnull,,,,,,paycoin,paycoin
285,2009/10/15,nullnullnull,134.366nullnull,35nullnull,,,,,,,71nullnull,,,1nullnull,,,,,,paycoin,paycoin
286,2009/10/16,1nullnull,291.517nullnull,28nullnull,,,,,,,141nullnull,,,1nullnull,,,,,,paycoin,paycoin
287,2009/10/17,nullnullnull,134.842nullnull,31nullnull,,,,,,,57nullnull,,,1nullnull,,,,,,paycoin,paycoin
288,2009/10/18,1nullnull,146nullnull,39nullnull,,,,,,,82nullnull,,,1nullnull,,,,,,paycoin,paycoin
289,2009/10/19,nullnullnull,134.446nullnull,37nullnull,,,,,,,112nullnull,,,1nullnull,,,,,,paycoin,paycoin
290,2009/10/20,1nullnull,257nullnull,43nullnull,,,,,,,197nullnull,,,1nullnull,,,,,,paycoin,paycoin
291,2009/10/21,1nullnull,160.663nullnull,41nullnull,,,,,,,99nullnull,,,1nullnull,,,,,,paycoin,paycoin
292,2009/10/22,1nullnull,187.122nullnull,49nullnull,,,,,,,130nullnull,,,1nullnull,,,,,,paycoin,paycoin
293,2009/10/23,nullnullnull,134.427nullnull,51nullnull,,,,,,,89nullnull,,,1nullnull,,,,,,paycoin,paycoin
294,2009/10/24,1nullnull,149.194nullnull,49nullnull,,,,,,,70nullnull,,,1nullnull,,,,,,paycoin,paycoin
295,2009/10/25,nullnullnull,134.579nullnull,51nullnull,,,,,,,76nullnull,,,1nullnull,,,,,,paycoin,paycoin
296,2009/10/26,nullnullnull,134.803nullnull,45nullnull,,,,,,,71nullnull,,,1nullnull,,,,,,paycoin,paycoin
297,2009/10/27,1nullnull,164.781nullnull,40nullnull,,,,,,,81nullnull,,,1nullnull,,,,,,paycoin,paycoin
298,2009/10/28,nullnullnull,134.682nullnull,43nullnull,,,,,,,66nullnull,,,1nullnull,,,,,,paycoin,paycoin
299,2009/10/29,2nullnull,238.391nullnull,28nullnull,,,,,,,89nullnull,,,1nullnull,,,,,,paycoin,paycoin
300,2009/10/30,nullnullnull,134.467nullnull,32nullnull,,,,,,,60nullnull,,,1nullnull,,,,,,paycoin,paycoin
301,2009/10/31,nullnullnull,134.304nullnull,41nullnull,,,,,,,46nullnull,,,1nullnull,,,,,,paycoin,paycoin
302,2009/11/01,nullnullnull,134.28nullnull,24nullnull,,,,,,,25nullnull,,,1nullnull,,,,,,paycoin,paycoin
303,2009/11/02,nullnullnull,134.394nullnull,13nullnull,,,,,,,33nullnull,,,1nullnull,,,,,,paycoin,paycoin
304,2009/11/03,nullnullnull,134.532nullnull,40nullnull,,,,,,,62nullnull,,,1nullnull,,,,,,paycoin,paycoin
305,2009/11/04,1nullnull,213.111nullnull,34nullnull,,,,,,,105nullnull,,,1nullnull,,,,,,paycoin,paycoin
306,2009/11/05,nullnullnull,134.474nullnull,34nullnull,,,,,,,57nullnull,,,1nullnull,,,,,,paycoin,paycoin
307,2009/11/06,nullnullnull,134.548nullnull,35nullnull,,,,,,,62nullnull,,,1nullnull,,,,,,paycoin,paycoin
308,2009/11/07,nullnullnull,134.667nullnull,44nullnull,,,,,,,69nullnull,,,1nullnull,,,,,,paycoin,paycoin
309,2009/11/08,nullnullnull,134.548nullnull,41nullnull,,,,,,,73nullnull,,,1nullnull,,,,,,paycoin,paycoin
310,2009/11/09,nullnullnull,134.688nullnull,29nullnull,,,,,,,64nullnull,,,1nullnull,,,,,,paycoin,paycoin
311,2009/11/10,nullnullnull,134.385nullnull,47nullnull,,,,,,,78nullnull,,,1nullnull,,,,,,paycoin,paycoin
312,2009/11/11,9nullnull,250.453nullnull,38nullnull,,,,,,,116nullnull,,,1nullnull,,,,,,paycoin,paycoin
313,2009/11/12,nullnullnull,134.424nullnull,32nullnull,,,,,,,66nullnull,,,1nullnull,,,,,,paycoin,paycoin
314,2009/11/13,3nullnull,157.45nullnull,49nullnull,,,,,,,93nullnull,,,1nullnull,,,,,,paycoin,paycoin
315,2009/11/14,nullnullnull,134.633nullnull,44nullnull,,,,,,,79nullnull,,,1nullnull,,,,,,paycoin,paycoin
316,2009/11/15,nullnullnull,134.625nullnull,49nullnull,,,,,,,96nullnull,,,1nullnull,,,,,,paycoin,paycoin
317,2009/11/16,nullnullnull,134.68nullnull,56nullnull,,,,,,,97nullnull,,,1nullnull,,,,,,paycoin,paycoin
318,2009/11/17,nullnullnull,134.663nullnull,55nullnull,,,,,,,92nullnull,,,1nullnull,,,,,,paycoin,paycoin
319,2009/11/18,nullnullnull,134.43nullnull,44nullnull,,,,,,,79nullnull,,,1nullnull,,,,,,paycoin,paycoin
320,2009/11/19,2nullnull,294.2nullnull,42nullnull,,,,,,,153nullnull,,,1nullnull,,,,,,paycoin,paycoin
321,2009/11/20,nullnullnull,134.616nullnull,49nullnull,,,,,,,86nullnull,,,1nullnull,,,,,,paycoin,paycoin
322,2009/11/21,nullnullnull,134.712nullnull,50nullnull,,,,,,,73nullnull,,,1nullnull,,,,,,paycoin,paycoin
323,2009/11/22,nullnullnull,134.708nullnull,62nullnull,,,,,,,106nullnull,,,1nullnull,,,,,,paycoin,paycoin
324,2009/11/23,nullnullnull,134.854nullnull,49nullnull,,,,,,,96nullnull,,,1nullnull,,,,,,paycoin,paycoin
325,2009/11/24,nullnullnull,134.57nullnull,58nullnull,,,,,,,93nullnull,,,1nullnull,,,,,,paycoin,paycoin
326,2009/11/25,nullnullnull,134.644nullnull,52nullnull,,,,,,,90nullnull,,,1nullnull,,,,,,paycoin,paycoin
327,2009/11/26,nullnullnull,134.512nullnull,50nullnull,,,,,,,84nullnull,,,1nullnull,,,,,,paycoin,paycoin
328,2009/11/27,nullnullnull,134.473nullnull,45nullnull,,,,,,,74nullnull,,,1nullnull,,,,,,paycoin,paycoin
329,2009/11/28,nullnullnull,134.563nullnull,33nullnull,,,,,,,71nullnull,,,1nullnull,,,,,,paycoin,paycoin
330,2009/11/29,nullnullnull,134.683nullnull,21nullnull,,,,,,,60nullnull,,,1nullnull,,,,,,paycoin,paycoin
331,2009/11/30,nullnullnull,134.76nullnull,43nullnull,,,,,,,75nullnull,,,1nullnull,,,,,,paycoin,paycoin
332,2009/12/01,1nullnull,402.781nullnull,31nullnull,,,,,,,240nullnull,,,1nullnull,,,,,,paycoin,paycoin
333,2009/12/02,nullnullnull,134.649nullnull,47nullnull,,,,,,,94nullnull,,,1nullnull,,,,,,paycoin,paycoin
334,2009/12/03,nullnullnull,134.784nullnull,48nullnull,,,,,,,88nullnull,,,1nullnull,,,,,,paycoin,paycoin
335,2009/12/04,nullnullnull,134.444nullnull,33nullnull,,,,,,,36nullnull,,,1nullnull,,,,,,paycoin,paycoin
336,2009/12/05,1nullnull,168.016nullnull,57nullnull,,,,,,,84nullnull,,,1nullnull,,,,,,paycoin,paycoin
337,2009/12/06,2nullnull,139.359nullnull,72nullnull,,,,,,,107nullnull,,,1nullnull,,,,,,paycoin,paycoin
338,2009/12/07,nullnullnull,134.643nullnull,75nullnull,,,,,,,112nullnull,,,1nullnull,,,,,,paycoin,paycoin
339,2009/12/08,2nullnull,168.21nullnull,72nullnull,,,,,,,136nullnull,,,1nullnull,,,,,,paycoin,paycoin
340,2009/12/09,13nullnull,182.208nullnull,72nullnull,,,,,,,119nullnull,,,1nullnull,,,,,,paycoin,paycoin
341,2009/12/10,nullnullnull,134.644nullnull,67nullnull,,,,,,,104nullnull,,,1nullnull,,,,,,paycoin,paycoin
342,2009/12/11,nullnullnull,134.348nullnull,61nullnull,,,,,,,112nullnull,,,1nullnull,,,,,,paycoin,paycoin
343,2009/12/12,2nullnull,205.445nullnull,71nullnull,,,,,,,178nullnull,,,1nullnull,,,,,,paycoin,paycoin
344,2009/12/13,nullnullnull,134.754nullnull,70nullnull,,,,,,,114nullnull,,,1nullnull,,,,,,paycoin,paycoin
345,2009/12/14,5nullnull,510.471nullnull,62nullnull,,,,,,,437nullnull,,,1nullnull,,,,,,paycoin,paycoin
346,2009/12/15,2nullnull,145.945nullnull,69nullnull,,,,,,,119nullnull,,,1nullnull,,,,,,paycoin,paycoin
347,2009/12/16,1nullnull,149.213nullnull,84nullnull,,,,,,,154nullnull,,,1nullnull,,,,,,paycoin,paycoin
348,2009/12/17,3nullnull,143.964nullnull,106nullnull,,,,,,,179nullnull,,,1nullnull,,,,,,paycoin,paycoin
349,2009/12/18,nullnullnull,134.542nullnull,146nullnull,,,,,,,225nullnull,,,1nullnull,,,,,,paycoin,paycoin
350,2009/12/19,1nullnull,135.717nullnull,139nullnull,,,,,,,200nullnull,,,1nullnull,,,,,,paycoin,paycoin
351,2009/12/20,nullnullnull,134.914nullnull,114nullnull,,,,,,,175nullnull,,,1nullnull,,,,,,paycoin,paycoin
352,2009/12/21,1nullnull,135.577nullnull,110nullnull,,,,,,,177nullnull,,,1nullnull,,,,,,paycoin,paycoin
353,2009/12/22,nullnullnull,134.722nullnull,117nullnull,,,,,,,162nullnull,,,1nullnull,,,,,,paycoin,paycoin
354,2009/12/23,nullnullnull,134.675nullnull,105nullnull,,,,,,,154nullnull,,,1nullnull,,,,,,paycoin,paycoin
355,2009/12/24,nullnullnull,134.688nullnull,99nullnull,,,,,,,154nullnull,,,1nullnull,,,,,,paycoin,paycoin
356,2009/12/25,1nullnull,136.302nullnull,100nullnull,,,,,,,151nullnull,,,1nullnull,,,,,,paycoin,paycoin
357,2009/12/26,nullnullnull,134.718nullnull,111nullnull,,,,,,,174nullnull,,,1nullnull,,,,,,paycoin,paycoin
358,2009/12/27,1nullnull,138.796nullnull,102nullnull,,,,,,,173nullnull,,,1nullnull,,,,,,paycoin,paycoin
359,2009/12/28,nullnullnull,134.752nullnull,79nullnull,,,,,,,137nullnull,,,1nullnull,,,,,,paycoin,paycoin
360,2009/12/29,nullnullnull,134.649nullnull,121nullnull,,,,,,,171nullnull,,,1nullnull,,,,,,paycoin,paycoin
361,2009/12/30,nullnullnull,134.688nullnull,95nullnull,,,,,,,141nullnull,,,1.125nullnull,,,,,,paycoin,paycoin
362,2009/12/31,nullnullnull,134.696nullnull,98nullnull,,,,,,,138nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
363,2010/01/01,2nullnull,136.955nullnull,90nullnull,,,,,,,137nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
364,2010/01/02,nullnullnull,134.627nullnull,92nullnull,,,,,,,125nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
365,2010/01/03,nullnullnull,134.763nullnull,135nullnull,,,,,,,186nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
366,2010/01/04,2nullnull,188.044nullnull,130nullnull,,,,,,,266nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
367,2010/01/05,nullnullnull,134.631nullnull,135nullnull,,,,,,,198nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
368,2010/01/06,nullnullnull,134.742nullnull,108nullnull,,,,,,,163nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
369,2010/01/07,nullnullnull,134.636nullnull,96nullnull,,,,,,,154nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
370,2010/01/08,nullnullnull,134.758nullnull,94nullnull,,,,,,,153nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
371,2010/01/09,nullnullnull,134.828nullnull,91nullnull,,,,,,,151nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
372,2010/01/10,nullnullnull,134.8nullnull,133nullnull,,,,,,,190nullnull,,,1.183nullnull,,,,,,paycoin,paycoin
373,2010/01/11,nullnullnull,134.698nullnull,103nullnull,,,,,,,159nullnull,,,1.191nullnull,,,,,,paycoin,paycoin
374,2010/01/12,2nullnull,291.013nullnull,118nullnull,,,,,,,375nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
375,2010/01/13,2nullnull,137.506nullnull,99nullnull,,,,,,,168nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
376,2010/01/14,2nullnull,143.573nullnull,88nullnull,,,,,,,155nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
377,2010/01/15,1nullnull,138.901nullnull,92nullnull,,,,,,,147nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
378,2010/01/16,1nullnull,141.28nullnull,87nullnull,,,,,,,132nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
379,2010/01/17,nullnullnull,134.565nullnull,95nullnull,,,,,,,131nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
380,2010/01/18,1nullnull,136.328nullnull,98nullnull,,,,,,,128nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
381,2010/01/19,nullnullnull,134.387nullnull,93nullnull,,,,,,,124nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
382,2010/01/20,nullnullnull,134.449nullnull,133nullnull,,,,,,,158nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
383,2010/01/21,9nullnull,154.234nullnull,123nullnull,,,,,,,187nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
384,2010/01/22,3nullnull,140.406nullnull,90nullnull,,,,,,,141nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
385,2010/01/23,2nullnull,137.463nullnull,113nullnull,,,,,,,164nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
386,2010/01/24,1nullnull,135.701nullnull,91nullnull,,,,,,,156nullnull,,,1.305nullnull,,,,,,paycoin,paycoin
387,2010/01/25,4nullnull,170.256nullnull,158nullnull,,,,,,,272nullnull,,,1.323nullnull,,,,,,paycoin,paycoin
388,2010/01/26,6nullnull,149.128nullnull,138nullnull,,,,,,,215nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
389,2010/01/27,2nullnull,149.055nullnull,118nullnull,,,,,,,181nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
390,2010/01/28,2nullnull,148.565nullnull,129nullnull,,,,,,,199nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
391,2010/01/29,4nullnull,146.756nullnull,145nullnull,,,,,,,213nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
392,2010/01/30,4nullnull,154.41nullnull,156nullnull,,,,,,,248nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
393,2010/01/31,2nullnull,148.042nullnull,147nullnull,,,,,,,184nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
394,2010/02/01,9nullnull,152.918nullnull,169nullnull,,,,,,,203nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
395,2010/02/02,1nullnull,151.172nullnull,121nullnull,,,,,,,167nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
396,2010/02/03,2nullnull,137.437nullnull,211nullnull,,,,,,,277nullnull,,,1.344nullnull,,,,,,paycoin,paycoin
397,2010/02/04,5nullnull,156.9nullnull,169nullnull,,,,,,,269nullnull,,,1.382nullnull,,,,,,paycoin,paycoin
398,2010/02/05,4nullnull,261.731nullnull,173nullnull,,,,,,,472nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
399,2010/02/06,14nullnull,156.182nullnull,147nullnull,,,,,,,224nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
400,2010/02/07,5nullnull,141.908nullnull,189nullnull,,,,,,,230nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
401,2010/02/08,8nullnull,209.79nullnull,158nullnull,,,,,,,329nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
402,2010/02/09,3nullnull,365.836nullnull,159nullnull,,,,,,,623nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
403,2010/02/10,5nullnull,547.601nullnull,122nullnull,,,,,,,777nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
404,2010/02/11,5nullnull,185.769nullnull,128nullnull,,,,,,,245nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
405,2010/02/12,5nullnull,174.973nullnull,145nullnull,,,,,,,225nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
406,2010/02/13,3nullnull,177.733nullnull,195nullnull,,,,,,,318nullnull,,,1.819nullnull,,,,,,paycoin,paycoin
407,2010/02/14,11nullnull,171.813nullnull,160nullnull,,,,,,,263nullnull,,,1.822nullnull,,,,,,paycoin,paycoin
408,2010/02/15,9nullnull,197.801nullnull,130nullnull,,,,,,,271nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
409,2010/02/16,6nullnull,146.528nullnull,155nullnull,,,,,,,217nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
410,2010/02/17,11nullnull,153.021nullnull,177nullnull,,,,,,,267nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
411,2010/02/18,7nullnull,168.399nullnull,149nullnull,,,,,,,267nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
412,2010/02/19,3nullnull,139.229nullnull,143nullnull,,,,,,,198nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
413,2010/02/20,2nullnull,142.385nullnull,164nullnull,,,,,,,221nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
414,2010/02/21,4nullnull,200.229nullnull,157nullnull,,,,,,,344nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
415,2010/02/22,5nullnull,253.077nullnull,182nullnull,,,,,,,531nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
416,2010/02/23,1nullnull,135.336nullnull,188nullnull,,,,,,,252nullnull,,,2.528nullnull,,,,,,paycoin,paycoin
417,2010/02/24,6nullnull,208.035nullnull,116nullnull,,,,,,,283nullnull,,,3.312nullnull,,,,,,paycoin,paycoin
418,2010/02/25,4nullnull,241.883nullnull,103nullnull,,,,,,,300nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
419,2010/02/26,4nullnull,150.169nullnull,120nullnull,,,,,,,196nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
420,2010/02/27,3nullnull,142.453nullnull,131nullnull,,,,,,,184nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
421,2010/02/28,3nullnull,213.404nullnull,115nullnull,,,,,,,264nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
422,2010/03/01,4nullnull,154.359nullnull,144nullnull,,,,,,,227nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
423,2010/03/02,5nullnull,160.388nullnull,140nullnull,,,,,,,233nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
424,2010/03/03,6nullnull,229.02nullnull,107nullnull,,,,,,,260nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
425,2010/03/04,3nullnull,374.076nullnull,125nullnull,,,,,,,575nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
426,2010/03/05,2nullnull,136.988nullnull,114nullnull,,,,,,,175nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
427,2010/03/06,6nullnull,197.627nullnull,126nullnull,,,,,,,274nullnull,,,3.781nullnull,,,,,,paycoin,paycoin
