,date,block_size,sent_addresses,fee_reward,difficulty,median_transaction_value,google_trends,av_transaction_value,send_usd,top_100_percent,confirmation_time,median_transaction_size,mining_profitability,active_addresses,hashrate,market_cap,transactions,tweets,av_transaction_size,full_name,coin
2708,2016/06/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2709,2016/06/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2710,2016/06/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2711,2016/06/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2712,2016/06/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2713,2016/06/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2714,2016/06/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2715,2016/06/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2716,2016/06/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2717,2016/06/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2718,2016/06/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2719,2016/06/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2720,2016/06/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2721,2016/06/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2722,2016/06/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2723,2016/06/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2724,2016/06/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2725,2016/06/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2726,2016/06/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2727,2016/06/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2728,2016/06/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2729,2016/06/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2730,2016/06/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2731,2016/06/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2732,2016/06/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2733,2016/06/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2734,2016/06/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2735,2016/06/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2736,2016/07/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2737,2016/07/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2738,2016/07/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2739,2016/07/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2740,2016/07/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2741,2016/07/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2742,2016/07/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2743,2016/07/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2744,2016/07/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2745,2016/07/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2746,2016/07/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2747,2016/07/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2748,2016/07/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2749,2016/07/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2750,2016/07/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2751,2016/07/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2752,2016/07/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2753,2016/07/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2754,2016/07/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2755,2016/07/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2756,2016/07/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2757,2016/07/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2758,2016/07/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2759,2016/07/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2760,2016/07/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2761,2016/07/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2762,2016/07/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2763,2016/07/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2764,2016/07/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2765,2016/07/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2766,2016/07/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2767,2016/08/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2768,2016/08/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2769,2016/08/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2770,2016/08/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2771,2016/08/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2772,2016/08/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2773,2016/08/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2774,2016/08/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2775,2016/08/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2776,2016/08/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2777,2016/08/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2778,2016/08/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2779,2016/08/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2780,2016/08/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2781,2016/08/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2782,2016/08/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2783,2016/08/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2784,2016/08/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2785,2016/08/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2786,2016/08/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2787,2016/08/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2788,2016/08/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2789,2016/08/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2790,2016/08/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2791,2016/08/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2792,2016/08/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2793,2016/08/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2794,2016/08/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2795,2016/08/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2796,2016/08/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2797,2016/08/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2798,2016/09/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2799,2016/09/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2800,2016/09/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2801,2016/09/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2802,2016/09/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2803,2016/09/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2804,2016/09/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2805,2016/09/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2806,2016/09/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2807,2016/09/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2808,2016/09/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2809,2016/09/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2810,2016/09/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2811,2016/09/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2812,2016/09/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2813,2016/09/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2814,2016/09/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2815,2016/09/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2816,2016/09/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2817,2016/09/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2818,2016/09/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2819,2016/09/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2820,2016/09/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2821,2016/09/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2822,2016/09/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2823,2016/09/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2824,2016/09/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2825,2016/09/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2826,2016/09/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2827,2016/09/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2828,2016/10/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2829,2016/10/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2830,2016/10/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2831,2016/10/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2832,2016/10/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2833,2016/10/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2834,2016/10/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2835,2016/10/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2836,2016/10/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2837,2016/10/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2838,2016/10/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2839,2016/10/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2840,2016/10/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2841,2016/10/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2842,2016/10/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2843,2016/10/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2844,2016/10/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2845,2016/10/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2846,2016/10/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2847,2016/10/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2848,2016/10/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2849,2016/10/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2850,2016/10/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2851,2016/10/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2852,2016/10/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2853,2016/10/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2854,2016/10/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2855,2016/10/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2856,2016/10/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2857,2016/10/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2858,2016/10/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2859,2016/11/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2860,2016/11/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2861,2016/11/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2862,2016/11/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2863,2016/11/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2864,2016/11/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2865,2016/11/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2866,2016/11/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2867,2016/11/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2868,2016/11/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2869,2016/11/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2870,2016/11/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2871,2016/11/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2872,2016/11/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2873,2016/11/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2874,2016/11/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2875,2016/11/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2876,2016/11/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2877,2016/11/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2878,2016/11/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2879,2016/11/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2880,2016/11/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2881,2016/11/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2882,2016/11/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2883,2016/11/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2884,2016/11/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2885,2016/11/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2886,2016/11/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2887,2016/11/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2888,2016/11/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2889,2016/12/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2890,2016/12/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2891,2016/12/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2892,2016/12/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2893,2016/12/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2894,2016/12/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2895,2016/12/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2896,2016/12/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2897,2016/12/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2898,2016/12/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2899,2016/12/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2900,2016/12/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2901,2016/12/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2902,2016/12/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2903,2016/12/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2904,2016/12/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2905,2016/12/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2906,2016/12/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2907,2016/12/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2908,2016/12/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2909,2016/12/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2910,2016/12/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2911,2016/12/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2912,2016/12/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2913,2016/12/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2914,2016/12/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2915,2016/12/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2916,2016/12/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2917,2016/12/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2918,2016/12/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2919,2016/12/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2920,2017/01/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2921,2017/01/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2922,2017/01/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2923,2017/01/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2924,2017/01/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2925,2017/01/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2926,2017/01/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2927,2017/01/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2928,2017/01/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2929,2017/01/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2930,2017/01/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2931,2017/01/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2932,2017/01/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2933,2017/01/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2934,2017/01/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2935,2017/01/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2936,2017/01/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2937,2017/01/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2938,2017/01/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2939,2017/01/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2940,2017/01/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2941,2017/01/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2942,2017/01/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2943,2017/01/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2944,2017/01/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2945,2017/01/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2946,2017/01/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2947,2017/01/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2948,2017/01/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2949,2017/01/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2950,2017/01/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2951,2017/02/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2952,2017/02/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2953,2017/02/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2954,2017/02/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2955,2017/02/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2956,2017/02/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2957,2017/02/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2958,2017/02/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2959,2017/02/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2960,2017/02/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2961,2017/02/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2962,2017/02/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2963,2017/02/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2964,2017/02/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2965,2017/02/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2966,2017/02/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2967,2017/02/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2968,2017/02/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2969,2017/02/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2970,2017/02/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2971,2017/02/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2972,2017/02/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2973,2017/02/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2974,2017/02/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2975,2017/02/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2976,2017/02/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2977,2017/02/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2978,2017/02/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2979,2017/03/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2980,2017/03/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2981,2017/03/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2982,2017/03/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2983,2017/03/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2984,2017/03/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2985,2017/03/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2986,2017/03/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2987,2017/03/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2988,2017/03/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2989,2017/03/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2990,2017/03/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2991,2017/03/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2992,2017/03/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2993,2017/03/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2994,2017/03/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2995,2017/03/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2996,2017/03/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2997,2017/03/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2998,2017/03/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
2999,2017/03/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3000,2017/03/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3001,2017/03/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3002,2017/03/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3003,2017/03/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3004,2017/03/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3005,2017/03/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3006,2017/03/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3007,2017/03/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3008,2017/03/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3009,2017/03/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3010,2017/04/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3011,2017/04/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3012,2017/04/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3013,2017/04/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3014,2017/04/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3015,2017/04/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3016,2017/04/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3017,2017/04/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3018,2017/04/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3019,2017/04/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3020,2017/04/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3021,2017/04/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3022,2017/04/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
