,date,market_cap,transactions,google_trends,send_usd,active_addresses,av_transaction_value,median_transaction_value,mining_profitability,av_transaction_size,difficulty,hashrate,block_size,sent_addresses,top_100_percent,fee_reward,confirmation_time,tweets,median_transaction_size,full_name,coin
0,2017/08/01,2875468863,9143,,18845351,296827,29864,0.332,,,860221984436,,385996,13348,,,160,,,bitcoin cash,bch
1,2017/08/02,7665538543,7416,,111753138,27084,15069,302.915,,,860221984436,,953516,6106,,,205.714,,,bitcoin cash,bch
2,2017/08/03,7281807213,20909,,458440628,33564,21926,662.781,,,295657053175,,470757,18814,,,41.143,,,bitcoin cash,bch
3,2017/08/04,4983714864,26517,,387324493,57827,14607,577.308,,,225505642692,,1144308,22610,,,75.789,,,bitcoin cash,bch
4,2017/08/05,3506577251,15194,,221481651,41171,14577,425.353,,,225505642692,,924952,14456,,,110.769,,,bitcoin cash,bch
5,2017/08/06,3320212025,11791,,187117968,37393,15870,370.87,,,151123557512,,138120,10395,,,22.154,,,bitcoin cash,bch
6,2017/08/07,4379929897,16114,,377231829,47855,23410,713.149,,,144323701657,,143432,14893,,,18.462,,,bitcoin cash,bch
7,2017/08/08,5557119157,12855,,446288046,32009,34717,727.503,,,133028839463,,469238,11788,,,62.609,,,bitcoin cash,bch
8,2017/08/09,5347901069,10798,,277165548,26999,25668,957.277,,,115459053828,,72492,9953,,,15.158,,,bitcoin cash,bch
9,2017/08/10,4807577775,9949,,175498051,25360,17640,697.313,,,115459053828,,70028,9786,,,14.4,,,bitcoin cash,bch
10,2017/08/11,5173492806,10507,,243746310,27307,23198,957.386,,,115459053828,,91445,10001,,,21.493,,,bitcoin cash,bch
11,2017/08/12,5370559284,7543,,259585794,21694,34414,651.911,,,115459053828,,118850,6779,,,20,,,bitcoin cash,bch
12,2017/08/13,5058554236,7814,,92575098,19949,11847,576.174,,,115459053828,,111031,7342,,,18.462,,,bitcoin cash,bch
13,2017/08/14,4986640497,9833,,158332677,27253,16102,604.77,,,115459053828,,134528,10932,,,15.824,,,bitcoin cash,bch
14,2017/08/15,4912958355,7696,,148758012,21626,19329,560.599,,,115459053828,,73100,8031,,,12.857,,,bitcoin cash,bch
15,2017/08/16,4891748438,135552,,142342779,182239,1050,0.0122,,,115459053828,,365497,135552,,,17.143,,,bitcoin cash,bch
16,2017/08/17,5446062704,10813,,344835244,28363,31891,826.16,,,115459053828,,101961,12148,,,22.154,,,bitcoin cash,bch
17,2017/08/18,9105608608,22796,,1015613891,45408,44552,1663,,,115459053828,,188078,25369,,,22.154,,,bitcoin cash,bch
18,2017/08/19,12495779382,27728,,1204380160,67310,43436,2058,,,115459053828,,120448,30935,,,10.992,,,bitcoin cash,bch
19,2017/08/20,12533124644,19530,,580037446,46598,29700,2288,,,72294285468,,29330,21201,,,3.103,,,bitcoin cash,bch
20,2017/08/21,10801088485,16436,,386145355,40084,23494,1716,,,68222137510,,18736,19852,,,1.885,,,bitcoin cash,bch
21,2017/08/22,10865069520,15033,,607348094,37421,40401,2141,,,74685287379,,14272,18978,,,1.684,,,bitcoin cash,bch
22,2017/08/23,11078513881,9684,,377576794,15885,38990,1504,,,272888550039,,294079,12918,,,65.455,,,bitcoin cash,bch
23,2017/08/24,10663555352,13311,,751702071,49825,56472,3049,,,91536833682,,30483,16463,,,2.531,,,bitcoin cash,bch
24,2017/08/25,10473384397,10916,,403934534,27500,37004,1944,,,89420641867,,9832,13933,,,2.093,,,bitcoin cash,bch
25,2017/08/26,10357121385,8233,,282977062,34709,34371,920.501,,,89420641867,,22524,9485,,,2.13,,,bitcoin cash,bch
26,2017/08/27,10071198250,6328,,286874967,14809,45334,1218,,,131701291700,,89367,8498,,,33.488,,,bitcoin cash,bch
27,2017/08/28,9942684912,10161,,229835763,26976,22619,1142,,,125189898707,,42746,11786,,,8.276,,,bitcoin cash,bch
28,2017/08/29,9507627849,12858,,585778066,32493,45557,1590,,,119369386419,,54864,14007,,,10.141,,,bitcoin cash,bch
29,2017/08/30,9248821358,15867,,802044433,81946,50548,582.065,,,119369386419,,778256,10828,,,16.744,,,bitcoin cash,bch
30,2017/08/31,9807569749,13568,,229472162,64577,16913,305.636,,,119369386419,,882745,9674,,,16.744,,,bitcoin cash,bch
31,2017/09/01,10126953284,10362,,251352175,28112,24257,734.67,,,119369386419,,234168,10019,,,12.414,,,bitcoin cash,bch
32,2017/09/02,9928763793,7858,,219640275,18347,27951,1187,,,119369386419,,31557,8286,,,10.746,,,bitcoin cash,bch
33,2017/09/03,9851874796,7515,,247363962,22273,32916,1502,,,119369386419,,46596,8256,,,10.992,,,bitcoin cash,bch
34,2017/09/04,9367824612,7599,,373228652,18247,49115,1529,,,119369386419,,36227,8411,,,11.163,,,bitcoin cash,bch
35,2017/09/05,8801313675,7328,,325142654,20915,44370,1054,,,119369386419,,77178,7972,,,12.857,,,bitcoin cash,bch
36,2017/09/06,10015238661,8578,,443479516,21359,51700,1924,,,119369386419,,47859,9373,,,10.286,,,bitcoin cash,bch
37,2017/09/07,10937279654,8677,,287487945,20530,33132,1553,,,119369386419,,26564,8874,,,6.957,,,bitcoin cash,bch
38,2017/09/08,10719902238,7552,,259935388,17666,34419,1261,,,119369386419,,22407,8413,,,7.66,,,bitcoin cash,bch
39,2017/09/09,9843710100,6257,,508366340,15857,81248,679.911,,,119369386419,,25915,6470,,,9.114,,,bitcoin cash,bch
40,2017/09/10,9321844973,5430,,212921842,12382,39212,1126,,,119369386419,,64646,5903,,,9.29,,,bitcoin cash,bch
41,2017/09/11,9357150329,7256,,447214314,16756,61634,710.63,,,112376158820,,23750,6686,,,8.276,,,bitcoin cash,bch
42,2017/09/12,9253525526,5993,,288176762,12570,48086,724.575,,,109634813602,,16839,5845,,,7.461,,,bitcoin cash,bch
43,2017/09/13,8427114323,6356,,152165058,15059,23940,748.414,,,109634813602,,24867,6506,,,8.372,,,bitcoin cash,bch
44,2017/09/14,7642167418,7296,,244191993,16467,33469,922.613,,,109634813602,,23209,7707,,,7.742,,,bitcoin cash,bch
45,2017/09/15,6706520910,8634,,306623099,77566,35513,1045,,,109634813602,,218227,9078,,,8.471,,,bitcoin cash,bch
46,2017/09/16,7311212936,7809,,237811180,15354,30453,441.21,,,109634813602,,20125,7912,,,8.421,,,bitcoin cash,bch
47,2017/09/17,7249654850,5027,,144652403,11929,28775,681.647,,,109634813602,,15689,5283,,,8.136,,,bitcoin cash,bch
48,2017/09/18,7833145442,8675,,459159223,18987,52929,472.55,,,109634813602,,12067,9595,,,4.034,,,bitcoin cash,bch
49,2017/09/19,8145510736,9520,,707458955,5464,74313,613.847,,,109634813602,,22993,11066,,,5.414,,,bitcoin cash,bch
50,2017/09/20,8335873129,8099,,269972120,18745,33334,784.421,,,120996082127,,19056,9858,,,5.806,,,bitcoin cash,bch
51,2017/09/21,7647305273,5859,,254341718,10577,43410,954.851,,,167136744099,,105596,7889,,,42.353,,,bitcoin cash,bch
52,2017/09/22,6908746580,6746,,502246701,16059,74451,1041,,,107766775886,,9497,7345,,,3.512,,,bitcoin cash,bch
53,2017/09/23,7040943683,5601,,194713160,12195,34764,619.591,,,106967784187,,8599,7218,,,4.091,,,bitcoin cash,bch
54,2017/09/24,7051422254,6580,,161213523,14945,24501,191.53,,,106967784187,,16525,7303,,,5.455,,,bitcoin cash,bch
55,2017/09/25,7305824214,8976,,285947099,35568,31857,224.764,,,106967784187,,18872,8528,,,5.106,,,bitcoin cash,bch
56,2017/09/26,7554125556,6464,,214769903,14667,33226,411.385,,,106967784187,,14299,7289,,,4.601,,,bitcoin cash,bch
57,2017/09/27,7555300096,8802,,442809742,18637,50308,456.787,,,106967784187,,18770,10311,,,5.217,,,bitcoin cash,bch
58,2017/09/28,7665699540,7926,,401306182,18061,50632,1233,,,196793402010,,59262,8998,,,19.726,,,bitcoin cash,bch
59,2017/09/29,7367951623,5755,,250339704,8222,43500,895.109,,,196793402010,,245451,6516,,,110.769,,,bitcoin cash,bch
60,2017/09/30,7352840439,8445,,291458163,20338,34513,885.277,,,196793402010,,9479,8336,,,2.449,,,bitcoin cash,bch
61,2017/10/01,7055584981,7883,,405691802,18175,51464,1273,,,64485451162,,5099,9007,,,1.485,,,bitcoin cash,bch
62,2017/10/02,6953761337,7252,,290881202,14781,40110,1356,,,212589267721,,10427,8742,,,3.295,,,bitcoin cash,bch
63,2017/10/03,6745600971,4542,,222337602,11887,48951,1147,,,212589267721,,244288,6257,,,102.857,,,bitcoin cash,bch
64,2017/10/04,6345215184,9481,,442086101,24889,46629,1345,,,212589267721,,7257,9457,,,1.698,,,bitcoin cash,bch
65,2017/10/05,5894558093,8625,,483702817,19237,56081,1344,,,222364331490,,4982,9732,,,1.275,,,bitcoin cash,bch
66,2017/10/06,6116783368,6088,,388916022,10983,63882,924.425,,,222364331490,,127002,7951,,,42.353,,,bitcoin cash,bch
67,2017/10/07,6002405922,5044,,241912391,11277,47960,778.942,,,91080818284,,20922,6010,,,10.213,,,bitcoin cash,bch
68,2017/10/08,5936321956,6828,,359423222,13147,52640,1069,,,91080818284,,43766,7684,,,13.458,,,bitcoin cash,bch
69,2017/10/09,5410089995,9074,,469046170,16562,51691,1242,,,91080818284,,55168,10296,,,15.824,,,bitcoin cash,bch
70,2017/10/10,5398713938,8335,,301729116,18788,36200,1220,,,91080818284,,45743,9708,,,12.857,,,bitcoin cash,bch
71,2017/10/11,5236881350,7284,,234367587,18116,32176,531.219,,,91080818284,,54667,8974,,,14.4,,,bitcoin cash,bch
72,2017/10/12,5254475075,12256,,414341884,41331,33807,545.02,,,91080818284,,25532,13606,,,2.59,,,bitcoin cash,bch
73,2017/10/13,5189808319,14947,,302193851,60169,20218,471.8,,,84768257680,,43743,16540,,,1.55,,,bitcoin cash,bch
74,2017/10/14,5337545919,12997,,189324035,154138,14567,222.888,,,84768257680,,1313929,11478,,,15.319,,,bitcoin cash,bch
75,2017/10/15,5241394163,8288,,117005673,33815,14117,413.966,,,84768257680,,358897,8524,,,34.286,,,bitcoin cash,bch
76,2017/10/16,5245130491,9968,,224725262,25950,22545,188.602,,,84768257680,,149829,11598,,,25.714,,,bitcoin cash,bch
77,2017/10/17,5790334082,13193,,413536399,29388,31345,838.972,,,84768257680,,275414,15509,,,46.452,,,bitcoin cash,bch
78,2017/10/18,5633885073,10049,,383432811,22424,38156,1473,,,84768257680,,65152,11193,,,15.158,,,bitcoin cash,bch
79,2017/10/19,5521448731,9348,,193712497,17359,20722,850.867,,,84768257680,,53654,9147,,,12.522,,,bitcoin cash,bch
80,2017/10/20,5477890956,18183,,254964933,27735,14022,22.168,,,84768257680,,125884,10327,,,12,,,bitcoin cash,bch
81,2017/10/21,5363342531,9069,,175478328,14749,19349,321.275,,,84768257680,,94775,8426,,,19.2,,,bitcoin cash,bch
82,2017/10/22,5576268231,7376,,180812209,17212,24514,337.349,,,84768257680,,429375,7506,,,102.857,,,bitcoin cash,bch
83,2017/10/23,5297734911,9250,,178224848,27159,19268,392.918,,,84768257680,,89768,9535,,,13.333,,,bitcoin cash,bch
84,2017/10/24,5443250187,8717,,198958703,22621,22824,541.952,,,67814622099,,52479,9398,,,9.114,,,bitcoin cash,bch
85,2017/10/25,5463034289,10485,,188024465,20855,17933,457.894,,,67814622099,,46053,8692,,,8.372,,,bitcoin cash,bch
86,2017/10/26,5642261218,9350,,221552622,22280,23695,1672,,,67814622099,,18655,7693,,,3.609,,,bitcoin cash,bch
87,2017/10/27,null,null,,null,21940,null,null,,,null,,null,null,,,null,,,bitcoin cash,bch
88,2017/10/28,null,null,,null,null,null,null,,,null,,null,null,,,null,,,bitcoin cash,bch
89,2017/10/29,null,null,,null,null,null,null,,,null,,null,null,,,null,,,bitcoin cash,bch
90,2017/10/30,null,null,,null,null,null,null,,,null,,null,null,,,null,,,bitcoin cash,bch
91,2017/10/31,7439962259,11411,,487961033,null,42762,null,,,113081236211,,88348,13018,,,18.947,,,bitcoin cash,bch
92,2017/11/01,7932227727,12770,,571412170,null,44746,626.155,,,113081236211,,99940,15045,,,18.228,,,bitcoin cash,bch
93,2017/11/02,9033028153,18045,,848258937,null,47008,901.756,,,113081236211,,134092,21976,,,18.228,,,bitcoin cash,bch
94,2017/11/03,10791616738,22425,,1089702208,null,48593,1047,,,113081236211,,31858,27378,,,4.056,,,bitcoin cash,bch
95,2017/11/04,10397867099,15077,,473585575,null,31411,614.689,,,113081236211,,29480,19127,,,4.8,,,bitcoin cash,bch
96,2017/11/05,10120646014,16958,,462131016,null,27252,231.671,,,113081236211,,60298,17346,,,7.912,,,bitcoin cash,bch
97,2017/11/06,10459107823,19297,,688269739,null,35667,176.478,,,113081236211,,49541,19135,,,6.457,,,bitcoin cash,bch
98,2017/11/07,10126721593,17192,,457460145,41642,26609,378.5,,,113081236211,,68033,18139,,,6.486,,,bitcoin cash,bch
99,2017/11/08,10475810265,23218,,868353050,40482,37400,373.245,,,113081236211,,62177,22194,,,6.606,,,bitcoin cash,bch
100,2017/11/09,10624212071,24815,,1240833267,42849,50003,886.415,,,113081236211,,100144,23873,,,10.213,,,bitcoin cash,bch
101,2017/11/10,13748359474,46855,,5487678600,67794,117120,2790,,,128916098622,,60517,56966,,,3.172,,,bitcoin cash,bch
102,2017/11/11,19208294880,46787,,8258398051,89639,176511,2049,,,130615449710,,34975,58761,,,1.935,,,bitcoin cash,bch
103,2017/11/12,26903263572,76458,,9626864767,149351,125910,1587,,,133771872119,,48866,94403,,,1.657,,,bitcoin cash,bch
104,2017/11/13,21500343182,35112,,3467061236,89184,98743,1282,,,326175674111,,422713,45634,,,23.607,,,bitcoin cash,bch
105,2017/11/14,21668327586,24406,,2374337984,56421,97285,1199,,,215195044733,,101284,30264,,,10.588,,,bitcoin cash,bch
106,2017/11/15,21055577934,24790,,2541702604,55067,102529,942.189,,,184791755803,,83807,29681,,,8.521,,,bitcoin cash,bch
107,2017/11/16,17757627998,28469,,2011051970,61810,70640,872.324,,,174428949081,,199748,31363,,,17.561,,,bitcoin cash,bch
108,2017/11/17,17991245703,22432,,3479753594,72791,155125,1461,,,127481693173,,164997,26255,,,9.231,,,bitcoin cash,bch
109,2017/11/18,21378832865,22013,,3232258515,42316,146834,1303,,,178636948619,,66598,26234,,,8.675,,,bitcoin cash,bch
110,2017/11/19,20028335036,14869,,2325189630,34802,156378,921.03,,,162872436953,,87278,19253,,,10.827,,,bitcoin cash,bch
111,2017/11/20,20047266659,15738,,1477266056,33770,93866,777.844,,,167226522950,,62856,19321,,,10.213,,,bitcoin cash,bch
112,2017/11/21,20012826616,18071,,1807836642,35181,100041,1191,,,167613711607,,64077,20819,,,9.412,,,bitcoin cash,bch
113,2017/11/22,20714892890,18927,,1919591610,37120,101421,1540,,,173545162910,,73692,22935,,,9.664,,,bitcoin cash,bch
114,2017/11/23,25174355187,27057,,2270085229,56728,83900,1606,,,222746677749,,93257,32047,,,8.944,,,bitcoin cash,bch
115,2017/11/24,27886574722,24345,,1856679335,102527,76265,1741,,,254839755640,,172467,52007,,,10.992,,,bitcoin cash,bch
116,2017/11/25,26673941939,18565,,1202347633,38679,64764,1470,,,218451008301,,62263,22846,,,9.796,,,bitcoin cash,bch
117,2017/11/26,26758712131,18929,,1164637001,37797,61527,1403,,,209029696682,,70255,22745,,,10.213,,,bitcoin cash,bch
118,2017/11/27,27656958997,20146,,2317327848,40686,115027,1645,,,210124965792,,84676,24432,,,11.803,,,bitcoin cash,bch
119,2017/11/28,26050037302,23380,,2606866896,43171,111500,1551,,,188897456984,,86359,27405,,,9.931,,,bitcoin cash,bch
120,2017/11/29,25320495249,28233,,2482062581,53892,87914,1600,,,175995555042,,98620,33375,,,10.141,,,bitcoin cash,bch
121,2017/11/30,22471764362,21815,,1828738332,40506,83829,1566,,,164412336964,,84142,24975,,,10.746,,,bitcoin cash,bch
122,2017/12/01,22807858657,19169,,1195063579,36042,62762,1476,,,165220402263,,65740,21861,,,9.73,,,bitcoin cash,bch
123,2017/12/02,23950140085,17581,,1073232073,33791,61045,1414,,,154772319842,,67268,19664,,,10.511,,,bitcoin cash,bch
124,2017/12/03,25838399486,21761,,1731652277,37848,79576,1499,,,164656118232,,77918,24528,,,10.07,,,bitcoin cash,bch
125,2017/12/04,25540672380,21854,,1657355597,38349,75838,1200,,,165835952921,,74001,23704,,,10.141,,,bitcoin cash,bch
126,2017/12/05,25354443219,20813,,1877726634,40240,90219,1048,,,157272427545,,110255,24873,,,9.73,,,bitcoin cash,bch
127,2017/12/06,23820835836,26703,,2322193631,78189,86964,753.506,,,153886598727,,232576,29593,,,9.231,,,bitcoin cash,bch
128,2017/12/07,22258303608,24274,,1652041593,54901,68058,1020,,,147168111396,,214304,28561,,,18.947,,,bitcoin cash,bch
129,2017/12/08,24294468409,27341,,13749384304,54337,502885,1876,,,117973849115,,98279,33038,,,8.324,,,bitcoin cash,bch
130,2017/12/09,24265234983,18108,,2451793321,37266,135398,1316,,,124534795151,,90833,21239,,,9.73,,,bitcoin cash,bch
131,2017/12/10,22101400382,16352,,1620390492,32482,99094,921.116,,,130793269206,,71509,18876,,,11.077,,,bitcoin cash,bch
132,2017/12/11,23392414821,22787,,1240198946,44659,54426,600.011,,,120720966221,,103335,23378,,,9.863,,,bitcoin cash,bch
133,2017/12/12,25365941853,25125,,1916758835,60701,76289,980.87,,,121267944321,,110461,27476,,,10,,,bitcoin cash,bch
134,2017/12/13,26662076099,23160,,2760586569,45080,119196,1558,,,127378843912,,81027,27829,,,9.114,,,bitcoin cash,bch
135,2017/12/14,30718375005,35177,,4659809754,135521,132468,1693,,,151604386904,,497352,41989,,,9.536,,,bitcoin cash,bch
136,2017/12/15,29394012637,28591,,2647963063,117794,92615,642.707,,,135927525949,,734113,31458,,,10.588,,,bitcoin cash,bch
137,2017/12/16,30295274175,25037,,1912087027,144309,76370,785.378,,,148137069002,,1041723,28320,,,11.613,,,bitcoin cash,bch
138,2017/12/17,30976995581,28796,,1176650669,149804,40862,596.007,,,128308051784,,907551,31675,,,9.664,,,bitcoin cash,bch
139,2017/12/18,33224309615,32452,,3395377652,154791,104628,1323,,,142895709527,,742807,38762,,,8.229,,,bitcoin cash,bch
140,2017/12/19,39610543822,57288,,10694598418,206688,186681,3725,,,175318776382,,988202,65686,,,9.536,,,bitcoin cash,bch
141,2017/12/20,59426002292,127904,,18482399601,387694,144502,2216,,,278279019137,,970522,183398,,,8.834,,,bitcoin cash,bch
142,2017/12/21,56447559810,77136,,6604879813,292215,85626,787.956,,,302709486051,,1114282,98534,,,10.992,,,bitcoin cash,bch
143,2017/12/22,43210929782,54048,,5427281330,287490,100416,798.109,,,242543620391,,1150011,72904,,,11.429,,,bitcoin cash,bch
144,2017/12/23,50712499368,47006,,6248529830,245052,132930,964.404,,,241401108119,,619613,58314,,,9.057,,,bitcoin cash,bch
145,2017/12/24,47064872568,34686,,3163974272,77680,91218,611.928,,,243751733619,,107869,44862,,,9.057,,,bitcoin cash,bch
146,2017/12/25,47023489901,28791,,2760457102,67097,95879,614.078,,,292585341371,,114189,39288,,,11.52,,,bitcoin cash,bch
147,2017/12/26,47641949789,31570,,2773917695,71060,87866,712.746,,,260422162983,,108663,42178,,,10.07,,,bitcoin cash,bch
148,2017/12/27,47229521977,47033,,2989025750,98647,63552,644.865,,,259709010500,,240074,47294,,,10.141,,,bitcoin cash,bch
149,2017/12/28,42030630501,33174,,2783132550,84881,83895,567.26,,,241297671782,,273419,42736,,,9.796,,,bitcoin cash,bch
150,2017/12/29,43083398236,43170,,3041775172,269248,70460,819.145,,,232924873580,,1132668,54014,,,10.667,,,bitcoin cash,bch
151,2017/12/30,39590332663,35630,,1725768698,292232,48436,638.889,,,244343319723,,1007646,45862,,,9.114,,,bitcoin cash,bch
152,2017/12/31,39689356822,28315,,1411669613,295005,49856,464.709,,,269081652518,,1099382,36637,,,10.141,,,bitcoin cash,bch
153,2018/01/01,39731252963,24050,,1768313193,211547,73527,565.724,,,271245073875,,969395,32719,,,10.992,,,bitcoin cash,bch
154,2018/01/02,41678893382,42971,,2657448108,189867,61843,1295,,,249515672032,,583274,55779,,,9.057,,,bitcoin cash,bch
155,2018/01/03,43998368475,47394,,7453543901,137917,157268,1365,,,271916189214,,299770,64509,,,10.909,,,bitcoin cash,bch
156,2018/01/04,40807439449,51493,,4232638078,165595,82780,1238,,,248414953546,,294038,70205,,,9.863,,,bitcoin cash,bch
157,2018/01/05,40279176620,46082,,5603811104,152448,121605,1279,,,235148414388,,299907,65341,,,10.746,,,bitcoin cash,bch
158,2018/01/06,41787400868,40660,,5077874918,96267,124886,845.212,,,227092540844,,125613,57902,,,9.412,,,bitcoin cash,bch
159,2018/01/07,44356974217,36338,,3219582287,94112,88601,842.227,,,239726579796,,137012,51224,,,9.796,,,bitcoin cash,bch
160,2018/01/08,41402326590,37027,,3538651210,128178,95569,1037,,,238086392172,,276395,52528,,,11.429,1108,,bitcoin cash,bch
161,2018/01/09,40960030462,40223,,5362066816,120538,133308,1213,,,228409408147,,306114,53378,,,9.474,3858,,bitcoin cash,bch
162,2018/01/10,43106186449,42595,,3583513536,153908,84130,1050,,,255358931119,,306701,59533,,,9.114,3767,,bitcoin cash,bch
163,2018/01/11,43570213546,35538,,3075264562,88847,86535,1044,,,283517512541,,120848,50950,,,9.412,3760,,bitcoin cash,bch
164,2018/01/12,43417194425,34997,,8597231068,122440,245656,1111,,,287384431718,,616369,51445,,,10.667,3037,,bitcoin cash,bch
165,2018/01/13,45276212060,55684,,3943481322,88088,70819,38.937,,,306812152015,,1141011,54191,,,9.536,2803,,bitcoin cash,bch
166,2018/01/14,43900286183,110551,,1778005648,91088,16083,3.004,,,324962068663,,3969864,62205,,,9.536,3273,,bitcoin cash,bch
167,2018/01/15,42109095591,105658,,3447038079,85318,32624,3.717,,,322873560445,,4710539,49043,,,11.429,3410,,bitcoin cash,bch
168,2018/01/16,34782786406,34235,,2657519592,76216,77626,1303,,,303472412136,,151135,46370,,,10.141,2831,,bitcoin cash,bch
169,2018/01/17,28391284380,39742,,2023664371,83951,50920,1881,,,268317571673,,134773,48791,,,10.07,3388,,bitcoin cash,bch
170,2018/01/18,30889423094,40297,,1654119743,92685,41048,2258,,,277286113887,,139708,48212,,,9.474,2595,,bitcoin cash,bch
171,2018/01/19,30465241154,25075,,892842641,57813,35607,642.519,,,274723296802,,104653,31962,,,9.536,1769,,bitcoin cash,bch
172,2018/01/20,32500214959,24322,,869161920,54315,35736,565.656,,,310431936872,,87396,30784,,,11.339,2838,,bitcoin cash,bch
173,2018/01/21,31113622725,21762,,512721734,49712,23560,446.052,,,296828951072,,71162,28473,,,10,2633,,bitcoin cash,bch
174,2018/01/22,28669114676,21865,,744461639,62204,34048,543.191,,,287426377808,,151353,29717,,,9.796,2649,,bitcoin cash,bch
175,2018/01/23,27338066482,23842,,832429864,54043,34914,548.582,,,301091800205,,79836,28835,,,8.834,3053,,bitcoin cash,bch
176,2018/01/24,27606200304,21773,,874817127,46610,40179,470.017,,,314213007071,,78499,26481,,,11.339,2674,,bitcoin cash,bch
177,2018/01/25,28190191943,24994,,778712495,52491,31156,297.183,,,329997839962,,77211,29736,,,9.412,2433,,bitcoin cash,bch
178,2018/01/26,27135878271,22111,,1167065717,80280,52782,547.972,,,328799041054,,121998,28405,,,10.07,2764,,bitcoin cash,bch
179,2018/01/27,27443915410,18722,,395159760,48671,21107,502.036,,,326963049378,,67285,26304,,,9.863,2085,,bitcoin cash,bch
180,2018/01/28,28829405410,19414,,1360516087,55866,70079,463.918,,,340475358774,,81193,25639,,,10.07,2399,,bitcoin cash,bch
181,2018/01/29,28529922798,20970,,771382810,52284,36785,521.07,,,328892972413,,75804,29669,,,9.796,2667,,bitcoin cash,bch
182,2018/01/30,26979587668,27968,,1460982784,60438,52238,1074,,,376138997611,,88365,36294,,,9.29,2767,,bitcoin cash,bch
183,2018/01/31,25172302745,36542,,1937348329,66848,53017,1186,,,349128113547,,139111,42004,,,12.203,2647,,bitcoin cash,bch
184,2018/02/01,23646297144,24194,,922212605,55324,38117,1058,,,349446219879,,71737,32798,,,8.944,2331,,bitcoin cash,bch
185,2018/02/02,19922434338,25327,,1385072762,183224,54688,822.805,,,333776352294,,226174,33788,,,11.077,2361,,bitcoin cash,bch
186,2018/02/03,20691709326,17699,,581034582,44319,32829,728.032,,,327013013963,,60441,25125,,,10.435,2135,,bitcoin cash,bch
187,2018/02/04,20525471961,16009,,478002195,68933,29858,552.663,,,328606843296,,93068,22719,,,9.536,1742,,bitcoin cash,bch
188,2018/02/05,17368262425,20821,,515495854,43034,24758,512.723,,,316211092831,,75274,25709,,,10.746,2150,,bitcoin cash,bch
189,2018/02/06,14731501474,21160,,469675303,51478,22196,547.727,,,314503188949,,73132,28473,,,9.29,2276,,bitcoin cash,bch
190,2018/02/07,16565496550,21149,,355595642,49166,16814,677.736,,,336115523057,,68728,27121,,,9.863,2761,,bitcoin cash,bch
191,2018/02/08,19541974228,22268,,579949852,53296,26044,863.28,,,367756128165,,67275,29792,,,8.78,2918,,bitcoin cash,bch
192,2018/02/09,21642721294,22390,,963753406,54697,43044,1064,,,417087709412,,87711,30669,,,11.429,2574,,bitcoin cash,bch
193,2018/02/10,21648450222,23849,,581218865,113612,24371,510.875,,,420257446406,,231731,26531,,,9.29,2304,,bitcoin cash,bch
194,2018/02/11,20951735542,16767,,376882954,43610,22478,686.262,,,425481028445,,61357,23505,,,10.213,1957,,bitcoin cash,bch
195,2018/02/12,21460479275,19744,,525402168,48415,26611,618.224,,,433481112049,,74897,26045,,,9.664,2345,,bitcoin cash,bch
196,2018/02/13,20930767667,20706,,325512816,47620,15721,500.586,,,396514328316,,70760,24903,,,10.588,2541,,bitcoin cash,bch
197,2018/02/14,22024629232,21342,,433554317,52144,20315,601.745,,,426541232116,,75914,29124,,,10.213,2617,,bitcoin cash,bch
198,2018/02/15,23017381358,23467,,935132140,55439,39849,572.645,,,426014701572,,71916,29912,,,9.796,2678,,bitcoin cash,bch
199,2018/02/16,25106873815,21584,,559221732,48043,25909,816.382,,,419176630885,,76435,26423,,,9.536,2573,,bitcoin cash,bch
200,2018/02/17,26014098083,19905,,250493221,47846,12584,664.972,,,401485356075,,72167,25521,,,10.435,2282,,bitcoin cash,bch
201,2018/02/18,25795933255,19746,,330225783,44258,16724,740.805,,,409022003123,,67094,23339,,,10.213,1965,,bitcoin cash,bch
202,2018/02/19,25660893871,18498,,304399112,46934,16456,783.464,,,465336857575,,70013,24435,,,9.931,2635,,bitcoin cash,bch
203,2018/02/20,25678944266,20715,,434975738,47264,20998,898.906,,,389463748925,,73027,27637,,,10.36,2688,,bitcoin cash,bch
204,2018/02/21,22896110432,19156,,351590719,46081,18354,893.972,,,385291863115,,76301,23789,,,10.213,2233,,bitcoin cash,bch
205,2018/02/22,21306702925,18988,,908229932,48589,47832,635.269,,,348333554473,,65744,26595,,,10.141,1818,,bitcoin cash,bch
206,2018/02/23,21041902391,17589,,393421105,42780,22367,798.782,,,365313174510,,62116,23443,,,10.213,1527,,bitcoin cash,bch
207,2018/02/24,20694165518,15909,,297676730,39690,18711,635.904,,,399516244860,,53075,21232,,,9.863,1323,,bitcoin cash,bch
208,2018/02/25,20003049832,14810,,344213025,37999,23242,533.023,,,368822218667,,52217,20328,,,10.286,1775,,bitcoin cash,bch
209,2018/02/26,20407990348,32393,,344605063,44709,10638,10.448,,,359340254916,,80239,24326,,,9.664,2110,,bitcoin cash,bch
210,2018/02/27,21293092375,19160,,676901457,46141,35329,876.896,,,356904992185,,72629,25193,,,10.909,2208,,bitcoin cash,bch
211,2018/02/28,20833468149,19562,,327535897,44262,16743,557.966,,,351939068423,,62237,24438,,,9.664,1922,,bitcoin cash,bch
212,2018/03/01,21363907110,19482,,447266563,47713,22958,689.203,,,352665964026,,64820,24858,,,9.412,2344,,bitcoin cash,bch
