,date,market_cap,difficulty,active_addresses,sent_addresses,av_transaction_size,transactions,median_transaction_size,confirmation_time,top_100_percent,av_transaction_value,median_transaction_value,fee_reward,send_usd,google_trends,tweets,block_size,mining_profitability,hashrate,full_name,coin
2377,2017/01/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2378,2017/01/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2379,2017/01/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2380,2017/01/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2381,2017/01/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2382,2017/01/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2383,2017/01/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2384,2017/01/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2385,2017/01/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2386,2017/01/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2387,2017/01/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2388,2017/01/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2389,2017/01/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2390,2017/01/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2391,2017/02/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2392,2017/02/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2393,2017/02/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2394,2017/02/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2395,2017/02/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2396,2017/02/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2397,2017/02/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2398,2017/02/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2399,2017/02/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2400,2017/02/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2401,2017/02/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2402,2017/02/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2403,2017/02/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2404,2017/02/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2405,2017/02/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2406,2017/02/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2407,2017/02/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2408,2017/02/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2409,2017/02/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2410,2017/02/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2411,2017/02/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2412,2017/02/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2413,2017/02/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2414,2017/02/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2415,2017/02/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2416,2017/02/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2417,2017/02/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2418,2017/02/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2419,2017/03/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2420,2017/03/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2421,2017/03/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2422,2017/03/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2423,2017/03/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2424,2017/03/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2425,2017/03/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2426,2017/03/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2427,2017/03/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2428,2017/03/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2429,2017/03/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2430,2017/03/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2431,2017/03/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2432,2017/03/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2433,2017/03/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2434,2017/03/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2435,2017/03/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2436,2017/03/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2437,2017/03/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2438,2017/03/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2439,2017/03/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2440,2017/03/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2441,2017/03/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2442,2017/03/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2443,2017/03/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2444,2017/03/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2445,2017/03/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2446,2017/03/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2447,2017/03/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2448,2017/03/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2449,2017/03/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2450,2017/04/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2451,2017/04/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2452,2017/04/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2453,2017/04/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2454,2017/04/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2455,2017/04/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2456,2017/04/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2457,2017/04/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2458,2017/04/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2459,2017/04/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2460,2017/04/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2461,2017/04/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2462,2017/04/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2463,2017/04/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2464,2017/04/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2465,2017/04/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2466,2017/04/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2467,2017/04/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2468,2017/04/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2469,2017/04/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2470,2017/04/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2471,2017/04/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2472,2017/04/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2473,2017/04/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2474,2017/04/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2475,2017/04/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2476,2017/04/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2477,2017/04/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2478,2017/04/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2479,2017/04/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2480,2017/05/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2481,2017/05/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2482,2017/05/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2483,2017/05/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2484,2017/05/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2485,2017/05/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2486,2017/05/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2487,2017/05/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2488,2017/05/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2489,2017/05/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2490,2017/05/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2491,2017/05/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2492,2017/05/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2493,2017/05/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2494,2017/05/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2495,2017/05/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2496,2017/05/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2497,2017/05/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2498,2017/05/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2499,2017/05/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2500,2017/05/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2501,2017/05/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2502,2017/05/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2503,2017/05/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2504,2017/05/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2505,2017/05/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2506,2017/05/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2507,2017/05/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2508,2017/05/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2509,2017/05/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2510,2017/05/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2511,2017/06/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2512,2017/06/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2513,2017/06/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2514,2017/06/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2515,2017/06/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2516,2017/06/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2517,2017/06/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2518,2017/06/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2519,2017/06/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2520,2017/06/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2521,2017/06/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2522,2017/06/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2523,2017/06/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2524,2017/06/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2525,2017/06/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2526,2017/06/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2527,2017/06/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2528,2017/06/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2529,2017/06/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2530,2017/06/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2531,2017/06/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2532,2017/06/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2533,2017/06/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2534,2017/06/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2535,2017/06/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2536,2017/06/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2537,2017/06/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2538,2017/06/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2539,2017/06/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2540,2017/06/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2541,2017/07/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2542,2017/07/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2543,2017/07/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2544,2017/07/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2545,2017/07/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2546,2017/07/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2547,2017/07/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2548,2017/07/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2549,2017/07/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2550,2017/07/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2551,2017/07/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2552,2017/07/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2553,2017/07/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2554,2017/07/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2555,2017/07/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2556,2017/07/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2557,2017/07/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2558,2017/07/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2559,2017/07/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2560,2017/07/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2561,2017/07/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2562,2017/07/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2563,2017/07/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2564,2017/07/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2565,2017/07/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2566,2017/07/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2567,2017/07/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2568,2017/07/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2569,2017/07/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2570,2017/07/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2571,2017/07/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2572,2017/08/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2573,2017/08/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2574,2017/08/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2575,2017/08/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2576,2017/08/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2577,2017/08/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2578,2017/08/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2579,2017/08/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2580,2017/08/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2581,2017/08/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2582,2017/08/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2583,2017/08/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2584,2017/08/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2585,2017/08/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2586,2017/08/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2587,2017/08/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2588,2017/08/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2589,2017/08/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2590,2017/08/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2591,2017/08/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2592,2017/08/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2593,2017/08/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2594,2017/08/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2595,2017/08/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2596,2017/08/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2597,2017/08/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2598,2017/08/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2599,2017/08/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2600,2017/08/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2601,2017/08/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2602,2017/08/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2603,2017/09/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2604,2017/09/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2605,2017/09/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2606,2017/09/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2607,2017/09/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2608,2017/09/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2609,2017/09/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2610,2017/09/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2611,2017/09/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2612,2017/09/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2613,2017/09/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2614,2017/09/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2615,2017/09/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2616,2017/09/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2617,2017/09/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2618,2017/09/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2619,2017/09/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2620,2017/09/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2621,2017/09/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2622,2017/09/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2623,2017/09/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2624,2017/09/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2625,2017/09/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2626,2017/09/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2627,2017/09/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2628,2017/09/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2629,2017/09/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2630,2017/09/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2631,2017/09/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2632,2017/09/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2633,2017/10/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2634,2017/10/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2635,2017/10/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2636,2017/10/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2637,2017/10/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2638,2017/10/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2639,2017/10/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2640,2017/10/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2641,2017/10/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2642,2017/10/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2643,2017/10/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2644,2017/10/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2645,2017/10/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2646,2017/10/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2647,2017/10/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2648,2017/10/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2649,2017/10/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2650,2017/10/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2651,2017/10/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2652,2017/10/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2653,2017/10/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2654,2017/10/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2655,2017/10/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2656,2017/10/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2657,2017/10/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2658,2017/10/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2659,2017/10/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2660,2017/10/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2661,2017/10/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2662,2017/10/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2663,2017/10/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2664,2017/11/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2665,2017/11/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2666,2017/11/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2667,2017/11/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2668,2017/11/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2669,2017/11/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2670,2017/11/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2671,2017/11/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2672,2017/11/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2673,2017/11/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2674,2017/11/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2675,2017/11/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2676,2017/11/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2677,2017/11/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2678,2017/11/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2679,2017/11/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2680,2017/11/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2681,2017/11/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2682,2017/11/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2683,2017/11/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2684,2017/11/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2685,2017/11/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2686,2017/11/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2687,2017/11/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2688,2017/11/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2689,2017/11/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2690,2017/11/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2691,2017/11/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2692,2017/11/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2693,2017/11/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2694,2017/12/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2695,2017/12/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2696,2017/12/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2697,2017/12/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2698,2017/12/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2699,2017/12/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2700,2017/12/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2701,2017/12/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2702,2017/12/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2703,2017/12/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2704,2017/12/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2705,2017/12/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
2706,2017/12/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
