,google_trends,date,difficulty,top_100_percent,block_size,transactions,mining_profitability,av_transaction_size,market_cap,sent_addresses,send_usd,hashrate,av_transaction_value,median_transaction_size,confirmation_time,median_transaction_value,fee_reward,tweets,active_addresses,full_name,coin
1505,,2018/03/04,85771156,14.416,11219,6738,0.26,,4811087044,21638,75104115,2.3472148874575E+15,11146,,2.59,104.95,0.0618,null,32683,dash,dash
1506,,2018/03/05,84104498,14.353,13033,7664,0.261,,4896340558,23514,163556358,2.2934426236321E+15,21341,,2.682,92.633,0.351,null,37470,dash,dash
1507,,2018/03/06,85572654,14.34,13235,7573,0.248,,4654809038,25975,111369309,2.3465815807049E+15,14706,,2.623,82.172,0.307,null,41615,dash,dash
1508,,2018/03/07,90234270,14.319,15277,8579,0.224,,4367858473,24723,60262591,2.4739566180368E+15,7024,,2.581,143.134,0.323,null,48730,dash,dash
1509,,2018/03/08,86682572,14.27,13196,7751,0.209,,4030761560,25252,76259100,2.3694222663506E+15,9839,,2.672,83.35,0.29,null,42548,dash,dash
1510,,2018/03/09,78233970,14.227,10679,7098,0.216,,3699243004,21762,68155857,2.1384297986329E+15,9602,,2.623,66.09,0.354,null,33078,dash,dash
1511,,2018/03/10,85339200,14.217,11051,6558,0.216,,4038143975,22016,54156083,2.3433895152164E+15,8272,,2.613,47.974,0.263,null,38736,dash,dash
1512,,2018/03/11,89638462,14.206,10415,6264,0.201,,3991603060,20953,33451436,2.4548385965578E+15,5340,,2.647,50.058,0.323,null,33287,dash,dash
1513,,2018/03/12,80785351,14.282,14242,7450,0.234,,4152020359,25552,74267902,2.2067312881277E+15,10046,,2.633,67.96,0.359,null,43198,dash,dash
1514,,2018/03/13,77533844,14.274,11464,6886,0.234,,3922177346,22739,56044579,2.1197926347235E+15,8139,,2.585,49.37,0.246,null,39279,dash,dash
1515,,2018/03/14,87032934,14.326,10664,6867,0.19,,3710703758,20569,51066387,2.3912275855504E+15,7436,,2.677,56.036,0.254,null,35842,dash,dash
1516,,2018/03/15,80838354,14.344,12652,7977,0.189,,3296108009,25795,36333808,2.2122591465566E+15,4556,,2.585,53.91,0.292,null,42132,dash,dash
1517,,2018/03/16,75700702,14.37,11385,8234,0.2,,3330969143,20371,48051577,2.0700277482386E+15,5836,,2.637,28.547,0.328,null,32808,dash,dash
1518,,2018/03/17,75819583,14.331,12088,8160,0.195,,3257730271,27799,46077797,2.0763681712184E+15,5647,,2.637,31.167,0.343,null,39846,dash,dash
1519,,2018/03/18,69672626,14.384,13931,8458,0.19,,2929290006,29857,57848743,1.9039179643205E+15,6840,,2.642,74.63,0.318,null,44751,dash,dash
1520,,2018/03/19,80758944,14.367,13440,7753,0.174,,3087375891,26648,91183731,2.2187864810999E+15,11761,,2.618,58.207,0.325,null,41718,dash,dash
1521,,2018/03/20,75952086,14.399,14395,8358,0.201,,3315560160,31649,88803906,2.0729007984392E+15,10625,,2.604,58.327,0.417,null,50007,dash,dash
1522,,2018/03/21,77486721,14.385,13292,7839,0.202,,3480228036,26585,55132280,2.124602424403E+15,7033,,2.647,83.836,0.353,null,43286,dash,dash
1523,,2018/03/22,70723594,14.402,12685,7386,0.213,,3354364606,26564,59777877,1.9283775157135E+15,8093,,2.647,46.342,0.364,null,40638,dash,dash
1524,,2018/03/23,71276704,14.439,12808,7270,0.193,,3243100656,24963,66450880,1.9552390230789E+15,9140,,2.613,44.794,0.372,null,38873,dash,dash
1525,,2018/03/24,76341412,14.395,15928,13078,0.195,,3531628719,33086,54379274,2.1003430768944E+15,4158,,2.628,20.365,0.46,null,50682,dash,dash
1526,,2018/03/25,74465241,14.381,13454,7984,0.189,,3329777344,23361,39184892,2.0407578616771E+15,4908,,2.623,66.865,0.305,null,40476,dash,dash
1527,,2018/03/26,70551247,14.401,13161,7453,0.19,,3152368976,26659,38631792,1.9317766249572E+15,5183,,2.604,47.466,0.395,null,42757,dash,dash
1528,,2018/03/27,71732695,14.432,11933,6975,0.172,,2958927803,23304,33852667,1.9666028195067E+15,4853,,2.652,37.368,0.267,null,36608,dash,dash
1529,,2018/03/28,76597239,14.447,12254,7124,0.157,,2849313729,23293,37319508,2.1057855635089E+15,5239,,2.623,37.191,0.466,null,37430,dash,dash
1530,,2018/03/29,78072351,14.595,16810,8421,0.142,,2659624389,30390,68775537,2.1402522376025E+15,8171,,2.647,63.363,0.41,null,44798,dash,dash
1531,,2018/03/30,68523618,14.588,13539,8138,0.157,,2543646148,27825,42183523,1.869096721723E+15,5184,,2.633,44.642,0.418,null,47496,dash,dash
1532,,2018/03/31,68265866,14.617,11925,7021,0.16,,2553815437,23398,35159624,1.8709664700448E+15,5008,,2.595,29.796,0.514,null,38766,dash,dash
1533,,2018/04/01,66191872,14.644,10103,6385,0.152,,2394565472,18059,31197662,1.8149261458264E+15,4886,,2.623,30.048,0.278,null,30383,dash,dash
1534,,2018/04/02,60202781,14.725,11247,6695,0.167,,2407481711,23253,32536249,1.6458241841321E+15,4860,,2.642,39.207,0.219,null,38173,dash,dash
1535,,2018/04/03,66145703,14.725,13053,7761,0.17,,2652411090,25930,47581305,1.8170121666479E+15,6131,,2.599,43.186,0.0671,null,39704,dash,dash
1536,,2018/04/04,66117626,14.79,11408,7230,0.159,,2559045508,23804,51389700,1.8138169202243E+15,7108,,2.682,38.423,0.161,null,33625,dash,dash
1537,,2018/04/05,62998367,14.799,10564,6886,0.161,,2396124688,22266,38317715,1.7241655964492E+15,5565,,2.604,29.958,0.12,null,33930,dash,dash
1538,,2018/04/06,63633372,14.772,10257,6991,0.155,,2329784718,21001,55212655,1.7434580786225E+15,7898,,2.609,29.595,0.18,null,35347,dash,dash
1539,,2018/04/07,63938317,14.821,11143,7052,0.161,,2427689975,23169,58333014,1.7520232773516E+15,8272,,2.604,27.319,0.186,1622,37821,dash,dash
1540,,2018/04/08,60781220,14.81,10080,6358,0.167,,2446407617,20228,101488096,1.6624630914133E+15,15962,,2.652,24.465,0.162,3704,28809,dash,dash
1541,,2018/04/09,62573327,14.729,15243,7735,0.165,,2470196225,27982,57856682,1.7177541505888E+15,7480,,2.633,33.959,0.313,1684,44297,dash,dash
1542,,2018/04/10,60937257,14.764,11848,7169,0.167,,2398648584,22560,48730556,1.6705184082048E+15,6797,,2.59,26.506,0.194,1453,39624,dash,dash
1543,,2018/04/11,63413034,14.78,10874,7437,0.159,,2427718769,23317,42835970,1.7405373155397E+15,5760,,2.642,25.929,0.182,2019,36319,dash,dash
1544,,2018/04/12,61152662,14.787,12698,8001,0.179,,2627532817,25230,53919025,1.6766870855108E+15,6739,,2.647,32.814,0.291,1653,40312,dash,dash
1545,,2018/04/13,61324147,14.785,10915,7894,0.202,,2936761526,19115,47453799,1.6821786807386E+15,6011,,2.604,33.198,0.333,1515,27997,dash,dash
1546,,2018/04/14,65027997,14.77,14067,8661,0.188,,2902750067,20883,46155277,1.7802432387681E+15,5329,,2.618,39.86,0.254,1421,35764,dash,dash
1547,,2018/04/15,67680796,14.781,10901,7310,0.184,,3005450182,23524,42190545,1.8544596540265E+15,5772,,2.647,23.831,0.141,1415,36023,dash,dash
1548,,2018/04/16,63967561,14.781,12888,8160,0.192,,2930350082,25700,46275626,1.7536460306352E+15,5671,,2.618,32.399,0.182,1226,43874,dash,dash
1549,,2018/04/17,69270069,14.768,12707,8459,0.178,,2972390750,26401,61652797,1.9038498100323E+15,7288,,2.637,28.29,0.195,1394,42480,dash,dash
1550,,2018/04/18,65280590,14.801,14057,9613,0.203,,3129294554,30921,79409903,1.7850132540925E+15,8261,,2.604,34.331,0.294,1308,46467,dash,dash
1551,,2018/04/19,69075863,14.799,13685,11025,0.206,,3385165196,28027,112543277,1.8951619377392E+15,10208,,2.618,17.186,0.396,1394,41898,dash,dash
1552,,2018/04/20,67951001,14.835,13519,9304,0.219,,3545225254,27794,114718604,1.8629086328368E+15,12330,,2.613,35.357,0.399,1368,42394,dash,dash
1553,,2018/04/21,68064727,14.854,14548,12056,0.22,,3576433590,29069,70317574,1.8663747537376E+15,5833,,2.623,10.818,0.339,1416,43761,dash,dash
1554,,2018/04/22,66589382,14.734,11168,7657,0.231,,3702362061,22754,56130888,1.8235064185665E+15,7331,,2.647,18.404,0.338,3783,36752,dash,dash
1555,,2018/04/23,68597194,14.75,14808,10007,0.239,,3909513316,29011,83620166,1.8851319266453E+15,8356,,2.618,43.871,0.463,2195,45540,dash,dash
1556,,2018/04/24,67880692,14.723,16767,10983,0.265,,4281561092,33755,74597549,1.8636527047067E+15,6792,,2.609,47.994,0.428,1476,50546,dash,dash
1557,,2018/04/25,69410165,14.702,12475,9330,0.232,,3893307812,25310,79162451,1.9039702087673E+15,8485,,2.652,29.088,0.389,2104,39473,dash,dash
1558,,2018/04/26,69712232,14.691,14054,9562,0.231,,3817842900,31272,57603196,1.9124150597531E+15,6024,,2.595,28.408,0.322,3280,45248,dash,dash
1559,,2018/04/27,68846670,14.725,15383,9542,0.237,,3937644819,31756,50794625,1.8804686324608E+15,5323,,2.657,33.884,0.389,1905,46232,dash,dash
1560,,2018/04/28,75428859,14.697,11347,8650,0.22,,3943546195,22719,50793891,2.0734117416428E+15,5872,,2.599,12.333,0.331,1478,37430,dash,dash
1561,,2018/04/29,69603882,14.697,10910,8201,0.238,,3964240610,23125,61183853,1.9051895873562E+15,7461,,2.623,14.458,0.335,1435,35346,dash,dash
1562,,2018/04/30,74402503,14.713,11937,8590,0.216,,3895118129,24269,57537766,2.0369624990131E+15,6698,,2.667,27.293,0.339,1810,38552,dash,dash
1563,,2018/05/01,65783809,14.596,15827,8920,0.243,,3761466588,27561,82276914,1.7978576900256E+15,9224,,2.585,22.344,0.364,1728,43702,dash,dash
1564,,2018/05/02,71195430,14.512,12294,8977,0.224,,3824479415,24426,101813357,1.9567849451444E+15,11342,,2.623,17.84,0.328,1909,36726,dash,dash
1565,,2018/05/03,74845677,14.5,16178,9722,0.221,,3970717101,30734,145952359,2.0543903287095E+15,15013,,2.628,40.394,0.101,1405,44328,dash,dash
1566,,2018/05/04,69755886,14.578,17113,11488,0.234,,3947836193,29100,112632101,1.9107017711901E+15,9813,,2.652,46.123,0.369,1259,42586,dash,dash
1567,,2018/05/05,70397788,14.598,16777,10092,0.238,,4003194803,30850,57208499,1.9303954768028E+15,5669,,2.618,27.088,0.373,1040,43729,dash,dash
1568,,2018/05/06,71701773,14.594,13307,8608,0.231,,3982434481,25317,68525546,1.9666162990157E+15,7987,,2.623,22.847,0.312,6189,40901,dash,dash
1569,,2018/05/07,68729947,14.58,14191,9315,0.228,,3723122741,30307,81438271,1.8845873722589E+15,8743,,2.604,25.84,0.426,1668,44922,dash,dash
1570,,2018/05/08,67597178,14.566,13246,9261,0.223,,3647256632,27183,39582032,1.850906249926E+15,4274,,2.652,18.335,0.317,1176,41276,dash,dash
1571,,2018/05/09,59627282,14.534,9835,8347,0.248,,3516939260,19410,43025084,1.6282306692155E+15,5155,,2.604,13.601,0.22,1258,30982,dash,dash
1572,,2018/05/10,67368646,14.516,12994,8887,0.221,,3606381322,25009,44565000,1.8523679526026E+15,5015,,2.642,14.849,0.231,1138,39733,dash,dash
1573,,2018/05/11,70764637,14.512,13920,9264,0.192,,3259859491,26815,78345442,1.9422877109387E+15,8457,,2.618,17.444,0.236,1173,44687,dash,dash
1574,,2018/05/12,62639058,14.506,12814,12209,0.213,,3186410662,26816,24369414,1.7080836881146E+15,1996,,2.613,9.725,0.17,1485,42698,dash,dash
1575,,2018/05/13,62437559,14.508,10188,8074,0.22,,3284393086,21424,38123423,1.7071777163229E+15,4722,,2.613,11.813,0.128,18882,30860,dash,dash
1576,,2018/05/14,65295620,14.516,13744,9270,0.209,,3346367383,23592,50297932,1.788503969252E+15,5426,,2.672,17.501,0.245,2790,39634,dash,dash
1577,,2018/05/15,60572014,14.593,11861,8954,0.244,,3505009809,22495,61251904,1.656201220718E+15,6841,,2.59,15.348,0.222,1470,38595,dash,dash
1578,,2018/05/16,63989579,14.559,11273,8622,0.213,,3294789540,22516,39370625,1.7546289635676E+15,4566,,2.633,9.8,0.2,1108,36617,dash,dash
1579,,2018/05/17,58293351,14.52,11200,8568,0.232,,3288313720,21667,72176994,1.5948557827013E+15,8424,,2.657,12.154,0.143,1338,35543,dash,dash
1580,,2018/05/18,63210002,14.536,11695,8938,0.203,,3120652054,22460,40757168,1.7363999441046E+15,4560,,2.637,12.392,0.154,1213,35086,dash,dash
1581,,2018/05/19,58713561,14.526,10164,7553,0.229,,3178763816,19895,50566011,1.6053700600941E+15,6695,,2.576,12.948,0.105,993,34185,dash,dash
1582,,2018/05/20,58129056,14.532,9403,5947,0.226,,3184239105,15586,27205682,1.5929656931006E+15,4575,,2.637,30.638,0.122,4321,27463,dash,dash
1583,,2018/05/21,61846356,14.502,19699,8342,0.211,,3194755886,23380,60719840,1.693568858022E+15,7279,,2.667,16.265,0.129,1148,46021,dash,dash
1584,,2018/05/22,66188784,14.52,27846,9655,0.192,,3027297523,29573,38693710,1.8141918837724E+15,4008,,2.59,21.837,0.169,2049,68669,dash,dash
1585,,2018/05/23,63912143,14.52,26181,11360,0.181,,2809949642,32989,46947126,1.7496314911634E+15,4133,,2.647,36.936,0.265,1591,61252,dash,dash
1586,,2018/05/24,61257221,14.477,17803,9339,0.187,,2758348401,26303,43402627,1.67965923422E+15,4647,,2.618,11.171,0.201,1060,50731,dash,dash
1587,,2018/05/25,64058010,14.449,12563,9090,0.177,,2746806333,24172,65215127,1.7551962006422E+15,7174,,2.637,9.495,0.207,997,38798,dash,dash
1588,,2018/05/26,61441895,14.461,10950,8528,0.184,,2711442583,23289,91332155,1.6822853199935E+15,10710,,2.604,8.827,0.131,708,34865,dash,dash
1589,,2018/05/27,61969558,14.52,10006,7450,0.171,,2578236248,20911,78174195,1.6964763690775E+15,10493,,2.642,7.051,0.136,3079,34934,dash,dash
1590,,2018/05/28,63649837,14.54,11403,8612,0.161,,2469618752,23452,96177988,1.7447687714322E+15,11188,,2.613,13.867,0.181,825,36016,dash,dash
1591,,2018/05/29,61336754,14.553,12729,9968,0.164,,2443371541,27253,100538580,1.6765372409797E+15,10086,,2.652,13.344,0.213,1275,40837,dash,dash
1592,,2018/05/30,56775101,14.479,13151,9318,0.182,,2512407917,26110,83261905,1.5542743727727E+15,8936,,2.642,9.83,0.171,1052,42880,dash,dash
1593,,2018/05/31,55749684,14.535,11940,9119,0.188,,2499532685,25519,47420763,1.5261348237621E+15,5200,,2.59,8.429,0.203,876,38299,dash,dash
1594,,2018/06/01,62520564,14.523,13963,9313,0.164,,2491074185,29506,34666843,1.7173850759102E+15,3725,,2.633,8.821,0.161,879,43251,dash,dash
1595,,2018/06/02,60332256,14.542,13875,9320,0.178,,2599000675,29695,36552637,1.6502085497131E+15,3922,,2.628,13.39,0.201,805,43800,dash,dash
1596,,2018/06/03,66316787,14.565,12001,8047,0.166,,2680796209,25029,30002659,1.8241733920026E+15,3728,,2.623,6.848,0.0432,4682,38802,dash,dash
1597,,2018/06/04,57545385,14.546,15772,12448,0.188,,2608173284,32383,52984331,1.5706995031526E+15,4256,,2.628,44.8,0.142,895,46769,dash,dash
1598,,2018/06/05,61540829,14.535,18679,16373,0.172,,2554825736,36943,32722107,1.687083147545E+15,1999,,2.613,66.105,0.173,859,50983,dash,dash
1599,,2018/06/06,63743191,14.536,16120,16196,0.164,,2556416299,31007,49608716,1.7506446911043E+15,3063,,2.642,47.012,0.21,719,46294,dash,dash
1600,,2018/06/07,62116743,14.549,11970,8988,0.17,,2562367073,21274,46164400,1.6992563453582E+15,5136,,2.633,9.571,0.192,798,35542,dash,dash
1601,,2018/06/08,62669895,14.582,10825,8118,0.168,,2528759849,20986,33817498,1.7120696130793E+15,4166,,2.618,6.259,0.139,868,34465,dash,dash
1602,,2018/06/09,59247859,14.547,11718,8866,0.172,,2480915788,26145,47015678,1.6174107449821E+15,5303,,2.642,6.773,0.123,738,39942,dash,dash
1603,,2018/06/10,58700121,14.554,12316,8721,0.162,,2316319242,27058,26759015,1.6074672694604E+15,3068,,2.633,8.958,0.121,5154,40835,dash,dash
1604,,2018/06/11,61690626,14.566,14485,9364,0.147,,2190140698,29856,60419181,1.6921692219348E+15,6452,,2.618,8.248,0.188,905,45201,dash,dash
1605,,2018/06/12,60259287,14.539,13375,9094,0.15,,2198805509,27414,60275363,1.6527583054896E+15,6628,,2.633,11.997,0.203,823,42899,dash,dash
1606,,2018/06/13,61821077,14.523,14662,10694,0.138,,2058378330,24717,27242084,1.6919930389536E+15,2547,,2.609,16.664,0.15,915,37242,dash,dash
1607,,2018/06/14,57182456,14.527,16134,12576,0.152,,2118807740,29764,42523474,1.5627799557673E+15,3381,,2.642,4.513,0.125,886,42706,dash,dash
1608,,2018/06/15,61076199,14.49,15280,14038,0.144,,2136858684,31776,29371072,1.6766618686111E+15,2092,,2.623,4.554,0.138,870,43031,dash,dash
1609,,2018/06/16,61090056,14.497,18525,18063,0.142,,2125129159,39043,35696930,1.6716267416318E+15,1976,,2.647,4.538,0.154,989,52661,dash,dash
1610,,2018/06/17,58625666,14.839,14920,12580,0.154,,2176141890,28754,153772881,1.6010847321123E+15,12224,,2.609,4.188,0.127,6311,41912,dash,dash
1611,,2018/06/18,63483776,14.907,19986,19270,0.135,,2111330306,37395,1010554311,1.7373459309307E+15,52442,,2.657,3.666,0.129,1823,50195,dash,dash
1612,,2018/06/19,55330840,14.917,17114,14616,0.163,,2157953018,35528,955652595,1.5100852567451E+15,65384,,2.599,4.27,0.206,837,48335,dash,dash
1613,,2018/06/20,57670981,14.891,24049,17212,0.15,,2111284949,44513,24150637,1.578566606202E+15,1419,,2.642,3.702,0.551,1064,57454,dash,dash
1614,,2018/06/21,60154105,14.904,17170,16587,0.149,,2162888119,39620,45891841,1.6508879937559E+15,2767,,2.609,3.626,0.211,895,50201,dash,dash
1615,,2018/06/22,63235107,15.292,22158,25368,0.13,,2013171233,51226,143544243,1.7314931769294E+15,5658,,2.647,2.862,0.315,947,61566,dash,dash
1616,,2018/06/23,60236901,15.282,25764,35120,0.136,,1995308045,62533,102334178,1.649664541949E+15,2914,,2.637,2.747,0.21,945,70004,dash,dash
1617,,2018/06/24,56406308,15.256,18689,21506,0.141,,1933607922,45319,22417935,1.5434956496043E+15,1042,,2.623,2.72,0.182,9238,53901,dash,dash
1618,,2018/06/25,54877876,15.249,19189,19376,0.149,,1971173632,46327,23763780,1.5035695891316E+15,1228,,2.613,2.818,0.263,2341,58214,dash,dash
1619,,2018/06/26,57981913,15.284,15651,17272,0.137,,1937819640,36966,63571023,1.5902615955924E+15,3681,,2.633,2.779,0.198,1018,48202,dash,dash
1620,,2018/06/27,57124424,15.317,17503,17191,0.135,,1872612616,40997,22807828,1.5614352305075E+15,1335,,2.633,2.73,0.245,774,52086,dash,dash
1621,,2018/06/28,65257532,15.314,15785,15337,0.116,,1833925773,35967,17021944,1.7874140045113E+15,1110,,2.623,2.726,0.225,743,48303,dash,dash
1622,,2018/06/29,58094355,15.339,16927,17342,0.129,,1824332708,37362,26180312,1.5885519188208E+15,1510,,2.642,3.13,0.211,2512,49821,dash,dash
1623,,2018/06/30,55400512,15.379,15959,17471,0.147,,1967698285,35812,15192580,1.5190581654392E+15,869.885,,2.604,3.376,0.175,1031,45370,dash,dash
1624,,2018/07/01,57241051,15.363,15740,15932,0.138,,1928734834,32772,14448932,1.5699519061347E+15,906.988,,2.633,3.308,0.2,5592,46343,dash,dash
1625,,2018/07/02,57342703,15.394,16857,16284,0.143,,2004622291,36972,28579248,1.5724069030161E+15,1755,,2.633,3.439,0.156,1379,48262,dash,dash
1626,,2018/07/03,59546626,15.379,17015,15895,0.144,,2072140309,38707,23482943,1.632475117394E+15,1477,,2.599,3.243,0.0463,995,47083,dash,dash
1627,,2018/07/04,59032450,15.069,16682,15650,0.138,,1997508185,38341,62762462,1.6209743472157E+15,4010,,2.637,3.233,0.198,1058,49179,dash,dash
1628,,2018/07/05,64790783,15.044,15074,14289,0.128,,2019152707,34900,30308857,1.780761976647E+15,2121,,2.623,3.172,0.182,1019,46849,dash,dash
1629,,2018/07/06,58782262,15.033,19421,15786,0.139,,1963477149,41529,25257719,1.6076934095032E+15,1600,,2.599,4.129,0.174,1334,52662,dash,dash
1630,,2018/07/07,62613511,15.024,19399,17197,0.128,,1982305584,33422,16369926,1.717379931087E+15,951.906,,2.662,4.227,0.228,933,43978,dash,dash
1631,,2018/07/08,57851016,14.941,16662,15115,0.144,,2011845442,31593,251446595,1.5803553425019E+15,16636,,2.604,4.081,0.113,3815,46649,dash,dash
1632,,2018/07/09,59543926,14.998,13541,10585,0.133,,1957842984,28292,237085198,1.6354942426262E+15,22398,,2.647,4.782,0.138,1955,40194,dash,dash
1633,,2018/07/10,57901736,15.004,13011,8882,0.132,,1845390452,26729,14954550,1.5887323129894E+15,1684,,2.599,9.415,0.168,1346,39089,dash,dash
1634,,2018/07/11,53169375,15.152,13448,9038,0.139,,1802884283,27185,40930083,1.4571559659053E+15,4529,,2.623,7.652,0.213,1062,39930,dash,dash
1635,,2018/07/12,51578408,15.105,13147,9641,0.139,,1739393119,26671,37547299,1.4152228153302E+15,3895,,2.609,9.185,0.168,915,41013,dash,dash
1636,,2018/07/13,54930160,15.114,13577,9754,0.137,,1837664134,25290,29736679,1.5077805755287E+15,3049,,2.623,14.716,0.223,1123,36185,dash,dash
1637,,2018/07/14,58701846,15.109,13014,9803,0.126,,1808517571,27592,26536066,1.6074617049281E+15,2707,,2.628,10.622,0.171,888,39702,dash,dash
1638,,2018/07/15,55437172,15.067,10560,7281,0.138,,1864432802,18788,209276269,1.5162959915316E+15,28743,,2.628,6.361,0.198,3624,31667,dash,dash
1639,,2018/07/16,57447494,15.175,13133,8460,0.139,,1952019631,24240,30214261,1.5773852011554E+15,3571,,2.618,8.043,0.217,1116,39381,dash,dash
1640,,2018/07/17,56903427,15.294,27902,53062,0.147,,2064498771,22512,35356718,1.5592288124736E+15,666.328,,2.647,0.00773,0.194,949,35847,dash,dash
1641,,2018/07/18,52284199,15.176,191012,464031,0.171,,2168889172,190685,143911385,1.4296443908175E+15,310.133,,2.604,0.0107,0.184,1007,192168,dash,dash
1642,,2018/07/19,59642485,15.135,133190,317430,0.147,,2163439967,131297,251423435,1.6390717589056E+15,792.059,,2.633,0.0122,0.183,1065,135852,dash,dash
1643,,2018/07/20,63498111,15.215,37538,55868,0.14,,2178369164,90108,97925341,1.7409557380352E+15,1753,,2.633,0.131,0.139,1083,97669,dash,dash
1644,,2018/07/21,57009782,15.312,29567,42392,0.145,,2021296641,76219,520302130,1.5564719736383E+15,12274,,2.623,0.0474,0.114,975,83920,dash,dash
1645,,2018/07/22,58293957,15.188,22823,31987,0.147,,2089578908,59371,43049756,1.6020018446107E+15,1346,,2.599,0.049,0.0837,3197,66847,dash,dash
1646,,2018/07/23,58510520,15.047,23053,28830,0.14,,2020055319,59794,69786303,1.6040960915003E+15,2421,,2.637,0.0473,0.131,1110,67109,dash,dash
