,date,sent_addresses,transactions,confirmation_time,block_size,av_transaction_size,market_cap,median_transaction_size,mining_profitability,hashrate,send_usd,top_100_percent,median_transaction_value,google_trends,av_transaction_value,fee_reward,difficulty,tweets,active_addresses,full_name,coin
1415,2012/11/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1416,2012/11/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1417,2012/11/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1418,2012/11/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1419,2012/11/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1420,2012/11/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1421,2012/11/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1422,2012/12/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1423,2012/12/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1424,2012/12/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1425,2012/12/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1426,2012/12/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1427,2012/12/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1428,2012/12/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1429,2012/12/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1430,2012/12/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1431,2012/12/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1432,2012/12/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1433,2012/12/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1434,2012/12/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1435,2012/12/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1436,2012/12/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1437,2012/12/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1438,2012/12/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1439,2012/12/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1440,2012/12/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1441,2012/12/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1442,2012/12/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1443,2012/12/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1444,2012/12/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1445,2012/12/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1446,2012/12/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1447,2012/12/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1448,2012/12/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1449,2012/12/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1450,2012/12/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1451,2012/12/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1452,2012/12/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1453,2013/01/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1454,2013/01/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1455,2013/01/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1456,2013/01/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1457,2013/01/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1458,2013/01/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1459,2013/01/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1460,2013/01/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1461,2013/01/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1462,2013/01/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1463,2013/01/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1464,2013/01/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1465,2013/01/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1466,2013/01/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1467,2013/01/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1468,2013/01/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1469,2013/01/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1470,2013/01/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1471,2013/01/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1472,2013/01/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1473,2013/01/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1474,2013/01/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1475,2013/01/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1476,2013/01/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1477,2013/01/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1478,2013/01/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1479,2013/01/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1480,2013/01/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1481,2013/01/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1482,2013/01/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1483,2013/01/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1484,2013/02/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1485,2013/02/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1486,2013/02/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1487,2013/02/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1488,2013/02/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1489,2013/02/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1490,2013/02/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1491,2013/02/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1492,2013/02/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1493,2013/02/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1494,2013/02/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1495,2013/02/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1496,2013/02/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1497,2013/02/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1498,2013/02/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1499,2013/02/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1500,2013/02/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1501,2013/02/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1502,2013/02/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1503,2013/02/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1504,2013/02/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1505,2013/02/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1506,2013/02/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1507,2013/02/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1508,2013/02/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1509,2013/02/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1510,2013/02/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1511,2013/02/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1512,2013/03/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1513,2013/03/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1514,2013/03/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1515,2013/03/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1516,2013/03/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1517,2013/03/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1518,2013/03/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1519,2013/03/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1520,2013/03/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1521,2013/03/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1522,2013/03/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1523,2013/03/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1524,2013/03/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1525,2013/03/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1526,2013/03/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1527,2013/03/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1528,2013/03/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1529,2013/03/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1530,2013/03/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1531,2013/03/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1532,2013/03/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1533,2013/03/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1534,2013/03/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1535,2013/03/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1536,2013/03/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1537,2013/03/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1538,2013/03/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1539,2013/03/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1540,2013/03/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1541,2013/03/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1542,2013/03/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1543,2013/04/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1544,2013/04/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1545,2013/04/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1546,2013/04/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1547,2013/04/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1548,2013/04/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1549,2013/04/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1550,2013/04/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1551,2013/04/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1552,2013/04/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1553,2013/04/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1554,2013/04/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1555,2013/04/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1556,2013/04/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1557,2013/04/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1558,2013/04/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1559,2013/04/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1560,2013/04/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1561,2013/04/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1562,2013/04/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1563,2013/04/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1564,2013/04/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1565,2013/04/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1566,2013/04/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1567,2013/04/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1568,2013/04/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1569,2013/04/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1570,2013/04/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1571,2013/04/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1572,2013/04/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1573,2013/05/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1574,2013/05/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1575,2013/05/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1576,2013/05/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1577,2013/05/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1578,2013/05/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1579,2013/05/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1580,2013/05/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1581,2013/05/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1582,2013/05/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1583,2013/05/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1584,2013/05/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1585,2013/05/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1586,2013/05/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1587,2013/05/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1588,2013/05/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1589,2013/05/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1590,2013/05/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1591,2013/05/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1592,2013/05/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1593,2013/05/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1594,2013/05/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1595,2013/05/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1596,2013/05/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1597,2013/05/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1598,2013/05/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1599,2013/05/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1600,2013/05/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1601,2013/05/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1602,2013/05/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1603,2013/05/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1604,2013/06/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1605,2013/06/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1606,2013/06/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1607,2013/06/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1608,2013/06/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1609,2013/06/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1610,2013/06/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1611,2013/06/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1612,2013/06/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1613,2013/06/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1614,2013/06/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1615,2013/06/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1616,2013/06/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1617,2013/06/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1618,2013/06/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1619,2013/06/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1620,2013/06/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1621,2013/06/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1622,2013/06/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1623,2013/06/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1624,2013/06/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1625,2013/06/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1626,2013/06/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1627,2013/06/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1628,2013/06/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1629,2013/06/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1630,2013/06/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1631,2013/06/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1632,2013/06/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1633,2013/06/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1634,2013/07/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1635,2013/07/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1636,2013/07/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1637,2013/07/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1638,2013/07/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1639,2013/07/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1640,2013/07/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1641,2013/07/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1642,2013/07/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1643,2013/07/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1644,2013/07/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1645,2013/07/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1646,2013/07/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1647,2013/07/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1648,2013/07/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1649,2013/07/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1650,2013/07/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1651,2013/07/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1652,2013/07/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1653,2013/07/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1654,2013/07/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1655,2013/07/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1656,2013/07/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1657,2013/07/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1658,2013/07/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1659,2013/07/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1660,2013/07/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1661,2013/07/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1662,2013/07/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1663,2013/07/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1664,2013/07/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1665,2013/08/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1666,2013/08/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1667,2013/08/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1668,2013/08/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1669,2013/08/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1670,2013/08/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1671,2013/08/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1672,2013/08/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1673,2013/08/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1674,2013/08/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1675,2013/08/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1676,2013/08/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1677,2013/08/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1678,2013/08/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1679,2013/08/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1680,2013/08/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1681,2013/08/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1682,2013/08/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1683,2013/08/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1684,2013/08/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1685,2013/08/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1686,2013/08/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1687,2013/08/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1688,2013/08/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1689,2013/08/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1690,2013/08/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1691,2013/08/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1692,2013/08/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1693,2013/08/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1694,2013/08/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1695,2013/08/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1696,2013/09/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1697,2013/09/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1698,2013/09/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1699,2013/09/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1700,2013/09/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1701,2013/09/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1702,2013/09/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1703,2013/09/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1704,2013/09/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1705,2013/09/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1706,2013/09/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1707,2013/09/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1708,2013/09/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1709,2013/09/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1710,2013/09/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1711,2013/09/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1712,2013/09/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1713,2013/09/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1714,2013/09/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1715,2013/09/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1716,2013/09/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1717,2013/09/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1718,2013/09/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1719,2013/09/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1720,2013/09/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1721,2013/09/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1722,2013/09/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1723,2013/09/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1724,2013/09/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1725,2013/09/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1726,2013/10/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1727,2013/10/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1728,2013/10/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1729,2013/10/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1730,2013/10/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1731,2013/10/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1732,2013/10/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1733,2013/10/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1734,2013/10/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1735,2013/10/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1736,2013/10/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1737,2013/10/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1738,2013/10/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1739,2013/10/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1740,2013/10/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1741,2013/10/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1742,2013/10/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1743,2013/10/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1744,2013/10/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1745,2013/10/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1746,2013/10/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1747,2013/10/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1748,2013/10/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1749,2013/10/24,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1750,2013/10/25,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1751,2013/10/26,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1752,2013/10/27,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1753,2013/10/28,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1754,2013/10/29,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1755,2013/10/30,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1756,2013/10/31,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1757,2013/11/01,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1758,2013/11/02,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1759,2013/11/03,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1760,2013/11/04,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1761,2013/11/05,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1762,2013/11/06,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1763,2013/11/07,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1764,2013/11/08,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1765,2013/11/09,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1766,2013/11/10,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1767,2013/11/11,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1768,2013/11/12,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1769,2013/11/13,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1770,2013/11/14,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1771,2013/11/15,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1772,2013/11/16,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1773,2013/11/17,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1774,2013/11/18,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1775,2013/11/19,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1776,2013/11/20,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1777,2013/11/21,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1778,2013/11/22,,,,,,,,,,,,,,,,,,,iconomi,iconomi
1779,2013/11/23,,,,,,,,,,,,,,,,,,,iconomi,iconomi
