,date,sent_addresses,difficulty,av_transaction_value,median_transaction_value,av_transaction_size,transactions,mining_profitability,send_usd,market_cap,active_addresses,confirmation_time,block_size,median_transaction_size,tweets,top_100_percent,hashrate,google_trends,fee_reward,full_name,coin
1621,2018/05/17,42603,3507105,6715,22.84,,23915,0.25,159293229,498165569,67790,1.034,11831,,499,49.695,2.4389122585976E+14,0.0493,,dogecoin,doge
1622,2018/05/18,41391,3524499,10716,19.023,,23517,0.237,252008675,477585860,69398,1.043,11996,,443,49.628,2.4436198391824E+14,0.0468,,dogecoin,doge
1623,2018/05/19,42458,3416223,10594,19.176,,23237,0.249,245640994,487640850,65380,1.045,11181,,373,49.592,2.3677220533093E+14,0.0389,,dogecoin,doge
1624,2018/05/20,47380,3623448,25968,20.8,,22641,0.239,587951716,493229861,76707,1.035,11380,,399,49.55,2.5124548355168E+14,0.0467,,dogecoin,doge
1625,2018/05/21,43296,3866032,13339,23.965,,22921,0.224,305444187,494302111,67448,1.04,11174,,419,49.602,2.6808262573769E+14,0.049,,dogecoin,doge
1626,2018/05/22,42132,3552749,4888,9.516,,29174,0.23,142558684,466505907,70219,1.042,13194,,410,49.577,2.4596927004809E+14,0.0498,,dogecoin,doge
1627,2018/05/23,48205,3738555,14085,18.123,,28679,0.194,403862908,415545934,72460,1.043,14221,,373,49.387,2.5937397636234E+14,0.0462,,dogecoin,doge
1628,2018/05/24,49724,3812225,6799,11.355,,29023,0.182,197308632,396751078,73994,1.044,13865,,354,49.491,2.6407815753548E+14,0.047,,dogecoin,doge
1629,2018/05/25,48586,3665977,7188,15.088,,26648,0.192,190925327,404027838,72271,1.044,13634,,302,49.51,2.5390623069987E+14,0.0377,,dogecoin,doge
1630,2018/05/26,44784,3424106,7926,17.633,,23499,0.204,186245627,402658908,67995,1.05,12618,,273,49.45,2.3689329059935E+14,0.048,,dogecoin,doge
1631,2018/05/27,48621,3745839,6196,17.044,,24572,0.182,152255894,390520298,72943,1.045,12187,,247,49.462,258673631420284,0.0429,,dogecoin,doge
1632,2018/05/28,52861,3620887,4477,13.366,,28626,0.183,128150445,379200907,76942,1.046,13909,,240,49.465,250791541678596,0.0449,,dogecoin,doge
1633,2018/05/29,54044,3399649,4981,14.431,,28129,0.196,139878368,378185698,79561,1.039,13390,,261,49.391,2.3424896435927E+14,0.0462,,dogecoin,doge
1634,2018/05/30,59845,3433119,5868,14.615,,32909,0.2,193114230,393584340,87825,1.035,20380,,319,49.86,2.4041243164643E+14,0.0443,,dogecoin,doge
1635,2018/05/31,63373,3624889,5040,14.574,,33996,0.19,171329197,393160547,87754,1.039,15822,,280,49.795,2.5138983755779E+14,0.0464,,dogecoin,doge
1636,2018/06/01,56807,3358687,3810,17.732,,29424,0.205,112080250,391524537,81508,1.033,14143,,271,49.85,2.3373085861435E+14,0.0402,,dogecoin,doge
1637,2018/06/02,52517,3567221,4980,23.762,,28093,0.196,139906478,403037351,76673,1.044,14241,,308,49.831,2.4791100784988E+14,0.0552,,dogecoin,doge
1638,2018/06/03,58983,3611883,9384,24.13,,29073,0.203,272821163,417819169,88662,1.037,14410,,331,49.819,2.5014579971887E+14,0.0458,,dogecoin,doge
1639,2018/06/04,60836,3675533,4626,35.92,,31932,0.195,147670827,409855802,89116,1.041,15918,,379,49.747,2.5462079925193E+14,0.0436,,dogecoin,doge
1640,2018/06/05,59307,3922524,4256,40.349,,32252,0.183,136668343,411878015,97946,1.043,18516,,406,49.708,2.7217082839001E+14,0.0492,,dogecoin,doge
1641,2018/06/06,59621,3878430,8294,37.032,,32154,0.191,266681669,424508972,85684,1.044,15194,,351,49.624,2.6837470115614E+14,0.0464,,dogecoin,doge
1642,2018/06/07,61323,3405214,5459,37.259,,34776,0.221,189833049,432707053,85654,1.046,16023,,354,49.522,2.3571123141167E+14,0.0562,,dogecoin,doge
1643,2018/06/08,62698,3832371,4481,35.066,,36867,0.193,165206285,422524374,88138,1.04,16051,,390,49.488,2.654824024316E+14,0.0426,,dogecoin,doge
1644,2018/06/09,60685,3663009,3708,34.222,,35590,0.201,131928040,419140306,85521,1.034,15819,,301,49.375,2.5438122002932E+14,0.0493,,dogecoin,doge
1645,2018/06/10,65250,3695874,8875,44.144,,37355,0.181,331509567,384001026,92593,1.039,16474,,327,49.382,2.5752303609427E+14,0.0502,,dogecoin,doge
1646,2018/06/11,65342,3794666,3875,44.592,,38462,0.165,149031597,359622066,99158,1.045,21401,,339,49.36,2.6276752059903E+14,0.0468,,dogecoin,doge
1647,2018/06/12,64906,3900133,3031,34.571,,38940,0.163,118020923,363120554,90124,1.038,16153,,393,49.339,2.7032200665178E+14,0.0634,,dogecoin,doge
1648,2018/06/13,66527,3890768,3317,41.941,,40148,0.15,133114576,335781750,91313,1.048,17718,,372,49.276,2.694265520108E+14,0.0468,,dogecoin,doge
1649,2018/06/14,62945,3733736,5060,46.159,,38759,0.153,195952145,329077932,90585,1.047,19902,,432,49.196,2.5854358930192E+14,0.0603,,dogecoin,doge
1650,2018/06/15,62939,3619948,4981,50.033,,38391,0.159,190633323,333559077,90851,1.06,17198,,312,49.266,2.4904234221204E+14,0.0451,,dogecoin,doge
1651,2018/06/16,67434,3671856,2083,43.641,,39933,0.16,83127998,329743571,102473,1.033,18648,,727,49.264,2.5195971614532E+14,0.0468,,dogecoin,doge
1652,2018/06/17,62483,3817631,2794,97.698,,38578,0.152,107773361,332115553,97919,1.042,16072,,648,49.239,2.6460060990527E+14,0.042,,dogecoin,doge
1653,2018/06/18,62725,3690959,2518,145.899,,42747,0.157,107370597,334491968,92007,1.048,15724,,570,49.208,2.5582835185326E+14,0.0389,,dogecoin,doge
1654,2018/06/19,51350,3847215,2640,87.819,,36457,0.156,96245087,345358165,72414,1.052,13015,,393,49.16,2.6464942693052E+14,0.0389,,dogecoin,doge
1655,2018/06/20,45508,3611122,2657,29.839,,33169,0.165,88052060,342794940,67965,1.052,13600,,354,49.134,2.4816643820377E+14,0.0372,,dogecoin,doge
1656,2018/06/21,37800,3527689,3294,9.865,,24959,0.17,82212598,343154357,60341,1.037,11541,,336,49.101,2.4420693979267E+14,0.0372,,dogecoin,doge
1657,2018/06/22,36420,3574980,4024,12.428,,25096,0.155,100994665,318066570,60233,1.037,10573,,383,48.983,2.4832917252588E+14,0.0372,,dogecoin,doge
1658,2018/06/23,33907,3606267,7048,11.328,,25083,0.145,176774466,301056912,55060,1.043,10121,,263,48.954,2.4981936483669E+14,0.0389,,dogecoin,doge
1659,2018/06/24,36564,3673988,5276,10.408,,24819,0.135,130951266,288092541,61171,1.056,11243,,254,48.889,2.5281153936986E+14,0.0389,,dogecoin,doge
1660,2018/06/25,37330,3380364,6439,10.813,,26196,0.15,168671960,288010630,60748,1.038,12139,,361,48.842,2.3301747681954E+14,0.0341,,dogecoin,doge
1661,2018/06/26,37438,3341510,3270,12.25,,26250,0.151,85442088,288577944,58047,1.038,10618,,320,48.835,2.3159543415831E+14,0.0372,,dogecoin,doge
1662,2018/06/27,37449,3239290,3671,12.102,,26084,0.151,95764216,279716044,58748,1.034,11549,,290,48.843,2.2511471068193E+14,0.0341,,dogecoin,doge
1663,2018/06/28,35693,3338260,3647,12.081,,26566,0.145,96860114,277875701,54917,1.036,11689,,283,48.89,2.3176195074901E+14,0.0389,,dogecoin,doge
1664,2018/06/29,37950,3321878,2849,16.729,,24538,0.139,67148492,264672258,58969,1.04,10916,,357,48.848,2.3037268791657E+14,0.042,,dogecoin,doge
1665,2018/06/30,39192,3390058,3166,12.619,,27091,0.147,85132813,287735724,59020,1.043,12023,,326,48.788,2.348417489103E+14,0.0372,,dogecoin,doge
1666,2018/07/01,41601,3355253,3250,12.444,,25776,0.15,83756030,290735165,63120,1.044,12206,,528,48.787,2.3243067757857E+14,0.0341,,dogecoin,doge
1667,2018/07/02,37027,3200517,3953,12.086,,26187,0.163,103118161,298621342,57194,1.036,11254,,442,48.771,2.2169891432331E+14,0.0341,,dogecoin,doge
1668,2018/07/03,38438,3146540,5771,15.903,,27404,0.172,158155259,310032295,57552,1.04,11563,,394,48.662,2.1797694848461E+14,0.0389,,dogecoin,doge
1669,2018/07/04,37429,3311920,5781,15.895,,28133,0.159,162622918,306076901,58921,1.059,12941,,374,48.661,2.2793732898685E+14,0.0403,,dogecoin,doge
1670,2018/07/05,37529,3218905,3107,15.497,,26824,0.164,83324728,303266337,56670,1.048,12125,,405,48.653,2.2141296756354E+14,0.0359,,dogecoin,doge
1671,2018/07/06,35173,3329336,4427,10.116,,23194,0.156,102673092,299566684,52323,1.043,9674,,445,48.62,2.3043776090153E+14,0.031,,dogecoin,doge
1672,2018/07/07,33852,3414113,4554,7.514,,21768,0.152,99134360,300887000,49595,1.05,8699,,397,48.577,2.3638839787546E+14,0.0341,,dogecoin,doge
1673,2018/07/08,36070,3256734,3960,8.65,,21930,0.164,86545141,305033798,57815,1.037,10424,,379,48.541,2.2554803404061E+14,0.0372,,dogecoin,doge
1674,2018/07/09,35245,3472255,3693,7.936,,22270,0.151,82242341,302972392,55187,1.047,10209,,377,48.545,2.4056835203875E+14,0.0389,,dogecoin,doge
1675,2018/07/10,35875,3167281,4642,9.187,,21806,0.158,101233670,287896771,52592,1.043,9885,,339,48.548,2.1906451767984E+14,0.0372,,dogecoin,doge
1676,2018/07/11,37577,3272692,6642,7.875,,22902,0.149,151450555,280554790,53757,1.042,9240,,399,48.81,2.2671137221908E+14,0.0341,,dogecoin,doge
1677,2018/07/12,37100,3277289,3572,8.183,,22363,0.142,79886244,268815179,53984,1.049,9938,,377,48.828,2.2668080851962E+14,0.0389,,dogecoin,doge
1678,2018/07/13,35549,3231600,4009,8.404,,22749,0.144,90448102,268526008,50442,1.046,9380,,395,48.838,2.2383046267966E+14,0.0341,,dogecoin,doge
1679,2018/07/14,34869,3229473,2612,7.024,,22059,0.146,57609987,269384302,51445,1.034,8909,,335,48.832,2.2356780569884E+14,0.0468,,dogecoin,doge
1680,2018/07/15,39868,3147391,3865,7.121,,22701,0.15,87736730,274207899,60087,1.05,9681,,324,48.813,217948502084739,0.042,,dogecoin,doge
1681,2018/07/16,39478,3372843,5512,8.045,,24594,0.151,135264459,292036863,59731,1.037,11280,,502,48.72,2.3372143785168E+14,0.07,,dogecoin,doge
1682,2018/07/17,38546,3221086,15546,14.141,,25712,0.184,399709750,344950704,57047,1.05,11607,,753,48.812,2.2313617204082E+14,0.11,,dogecoin,doge
1683,2018/07/18,42165,3321118,23908,17.655,,27493,0.212,657301225,407222040,63551,1.045,11751,,985,49.003,2.3004393819325E+14,0.172,,dogecoin,doge
1684,2018/07/19,39734,3079950,13290,11.232,,24813,0.241,329198945,425190256,58637,1.037,10194,,908,49.66,2.1333293642678E+14,0.144,,dogecoin,doge
1685,2018/07/20,38405,3318421,7723,16.439,,24384,0.218,187450428,417858987,55837,1.042,10479,,491,49.698,2.2987682568591E+14,0.104,,dogecoin,doge
1686,2018/07/21,33704,3358338,5384,11.054,,19987,0.204,107609455,397552965,48858,1.047,8705,,465,49.63,2.327106068135E+14,0.0634,,dogecoin,doge
1687,2018/07/22,37956,3308307,6650,11.481,,22184,0.212,147513197,406290765,57601,1.048,9134,,526,49.621,2.288150619725E+14,0.0761,,dogecoin,doge
1688,2018/07/23,36794,3060073,6393,14.079,,22591,0.232,144427891,406544673,56143,1.042,10986,,485,49.562,2.1050097352597E+14,0.084,,dogecoin,doge
1689,2018/07/24,37009,3265437,7553,12.736,,22475,0.218,169751925,408489752,53707,1.038,9295,,439,49.923,2.2638228474674E+14,0.084,,dogecoin,doge
1690,2018/07/25,37421,3300148,6913,13.63,,22596,0.214,155524081,408165663,53313,1.044,9191,,398,49.878,2.2840448435306E+14,0.073,,dogecoin,doge
1691,2018/07/26,37298,3451844,6898,11.429,,22868,0.204,157712618,405342490,55346,1.038,10187,,346,49.892,2.3936955861598E+14,0.0682,,dogecoin,doge
1692,2018/07/27,36225,3434933,14385,12.077,,21977,0.198,316139410,391749532,52871,1.041,9346,,429,49.843,2.3798296726133E+14,0.062,,dogecoin,doge
1693,2018/07/28,35305,3346314,7816,10.379,,21780,0.206,170233213,396145163,50615,1.039,8805,,432,49.93,2.3201013166653E+14,0.0634,,dogecoin,doge
1694,2018/07/29,39102,3522836,6670,10.225,,22263,0.19,148472803,386743355,58573,1.044,10259,,400,49.935,2.4406260279969E+14,0.0682,,dogecoin,doge
1695,2018/07/30,35659,3280227,3368,11.604,,22914,0.199,77183371,375799653,55536,1.04,10050,,426,49.902,2.2714426283101E+14,0.0603,,dogecoin,doge
1696,2018/07/31,35381,3164854,4422,11.239,,22219,0.196,98248622,358050871,53569,1.037,8672,,497,49.896,2.2004953282153E+14,0.0603,,dogecoin,doge
1697,2018/08/01,35471,3197616,3884,9.026,,22787,0.188,88493169,347464252,56539,1.04,10424,,462,49.795,221858200925615,0.062,,dogecoin,doge
1698,2018/08/02,32089,3427378,3685,12.081,,21012,0.177,77426899,349007968,49417,1.037,8569,,416,49.8,2.3751813929757E+14,0.0603,,dogecoin,doge
1699,2018/08/03,35634,3210057,3122,6.853,,24658,0.181,76965015,337250185,53926,1.044,9525,,396,49.786,2.2260157277685E+14,0.0603,,dogecoin,doge
1700,2018/08/04,32669,3290346,2920,5.873,,22232,0.176,64455788,334769275,51309,1.053,8976,,386,49.864,2.2505475296906E+14,0.0651,,dogecoin,doge
1701,2018/08/05,34600,3217879,1871,7.127,,22506,0.177,42099162,329153536,62085,1.042,10117,,377,49.973,2.2281724545094E+14,0.0603,,dogecoin,doge
1702,2018/08/06,34690,3255107,3273,6.532,,24924,0.176,81565846,328246460,55477,1.034,9436,,404,49.998,2.2552896401502E+14,0.0603,,dogecoin,doge
1703,2018/08/07,35620,3245875,2579,6.903,,25375,0.17,65192616,319903245,55246,1.043,12968,,405,50.8,2.2530420679154E+14,0.062,,dogecoin,doge
1704,2018/08/08,36070,3167113,1970,6.919,,25121,0.158,49488812,289373833,56190,1.041,10555,,454,50.869,2.1938499069599E+14,0.0634,,dogecoin,doge
1705,2018/08/09,35827,3387791,1639,7.231,,24799,0.142,40657460,278637545,54218,1.043,11359,,411,50.843,2.3503453063929E+14,0.042,,dogecoin,doge
1706,2018/08/10,34855,3329070,962.624,7.231,,23712,null,22825749,291174594,null,1.045,9740,,411,null,2.3010749484044E+14,0.0499,,dogecoin,doge
1707,2018/08/11,29387,3117476,1882,6.458,,21036,0.154,39588813,276084226,null,1.038,8084,,368,null,2.1600440393287E+14,0.0462,,dogecoin,doge
1708,2018/08/12,32384,3225122,1094,5.846,,22092,0.149,24169245,277343862,null,1.037,8770,,383,null,2.2397388551301E+14,0.0439,,dogecoin,doge
1709,2018/08/13,34590,3074971,3085,7.189,,23768,0.155,73314450,277167985,53111,1.049,9717,,425,50.774,2.1307797219632E+14,0.0448,,dogecoin,doge
1710,2018/08/14,36024,3132528,1073,8.658,,25156,0.14,26982082,251074605,55064,1.034,9618,,416,50.773,2.1700686301225E+14,0.0642,,dogecoin,doge
1711,2018/08/15,34987,3180074,759.526,6.978,,26027,0.146,19723225,269095432,55171,1.045,11034,,423,51.045,2.2036903704959E+14,0.0449,,dogecoin,doge
1712,2018/08/16,43026,2935540,1245,4.566,,29822,0.156,37042691,264028193,62303,1.04,12111,,701,51.076,2.0338832710747E+14,0.0482,,dogecoin,doge
1713,2018/08/17,41032,2932909,2799,7.141,,29487,0.162,82468010,275325588,62651,1.048,12625,,520,51.072,2.0261974050658E+14,0.0539,,dogecoin,doge
1714,2018/08/18,36162,3251474,1639,9.797,,27607,0.151,45229664,283422554,55367,1.038,10109,,378,50.95,2.2523706401879E+14,0.0545,,dogecoin,doge
1715,2018/08/19,39534,3003422,2043,9.591,,28096,0.16,57359192,278649621,63126,1.048,12594,,409,50.998,2.0805803119132E+14,0.0487,,dogecoin,doge
1716,2018/08/20,36115,3040477,3279,8.524,,28342,0.162,92926523,281602600,66781,1.031,11910,,471,50.993,2.1075839897658E+14,0.0548,,dogecoin,doge
1717,2018/08/21,37052,3048942,1879,8.939,,28210,0.156,53005584,276410225,58690,1.043,10415,,421,50.986,2.1223019159445E+14,0.0487,,dogecoin,doge
1718,2018/08/22,36439,2959859,4256,11.144,,28022,0.165,119251101,283024134,58521,1.043,10567,,417,50.994,2.0504031758481E+14,0.0604,,dogecoin,doge
1719,2018/08/23,34182,2905163,558.815,5.895,,26450,0.162,14754059,271898842,56152,1.037,10063,,432,50.953,2.0124680675735E+14,0.061,,dogecoin,doge
1720,2018/08/24,35269,3022729,582.633,7.5,,27018,0.158,15741215,275717066,55378,1.039,10141,,443,50.885,2.0940722246857E+14,0.0616,,dogecoin,doge
1721,2018/08/25,36458,3113906,636.413,7.489,,28240,0.155,17972292,280603209,56882,1.044,10883,,380,50.934,2.1598271814004E+14,0.0437,,dogecoin,doge
1722,2018/08/26,48666,2913040,3856,9.63,,29102,0.166,112223975,278789011,66438,1.039,11511,,346,50.909,2.0182227480139E+14,0.055,,dogecoin,doge
1723,2018/08/27,49094,2859294,1025,10.844,,35472,0.169,36301223,280419825,69204,1.047,12511,,397,50.967,1.9785138955611E+14,0.0453,,dogecoin,doge
1724,2018/08/28,53902,2932074,2518,15.641,,39434,0.174,99222874,294289175,80208,1.036,13686,,388,50.815,2.0367948849308E+14,0.0703,,dogecoin,doge
1725,2018/08/29,59247,3017283,2106,6.868,,41177,0.175,86707075,303642714,79750,1.037,14139,,401,50.875,2.0923717253901E+14,0.0651,,dogecoin,doge
1726,2018/08/30,73166,2917991,10617,12.406,,52939,0.201,562056070,342159931,96427,1.052,19254,,802,51.467,2.0252688916981E+14,0.14,,dogecoin,doge
1727,2018/08/31,62093,2869238,23649,13.674,,48670,0.273,1150708945,448226383,97482,1.036,21528,,1418,52.419,1.983613588502E+14,0.25,,dogecoin,doge
1728,2018/09/01,74879,2805782,51343,34.289,,60590,0.412,3087949288,662274218,111418,1.032,26799,,2080,53.462,1.9516599082333E+14,0.391,,dogecoin,doge
1729,2018/09/02,66145,2971208,62174,42.79,,53545,0.365,3315866260,630324317,116162,1.046,28524,,1480,54.419,2.0645763356928E+14,0.254,,dogecoin,doge
1730,2018/09/03,64414,3015407,27857,42.081,,53869,0.351,1499754625,609848570,125044,1.037,29428,,1042,55.07,2.0913854221629E+14,0.165,,dogecoin,doge
1731,2018/09/04,57409,2926806,27896,95.609,,58183,0.361,1622747604,604268696,185880,1.034,34275,,705,55.886,202789639091539,0.18,,dogecoin,doge
1732,2018/09/05,46100,2908159,31269,153.185,,41731,0.355,1304882389,595716599,68282,1.039,16650,,991,56.324,2.0148178149791E+14,0.212,,dogecoin,doge
1733,2018/09/06,41430,3049812,41106,59.474,,31843,0.323,1308944511,571520754,60077,1.043,12673,,1120,56.647,2.1142911596953E+14,0.138,,dogecoin,doge
1734,2018/09/07,38164,2989828,72570,52.265,,29745,0.351,2158322934,605594658,54876,1.04,12677,,964,56.855,2.0711233357695E+14,0.131,,dogecoin,doge
1735,2018/09/08,46640,3161737,113370,44.152,,36322,0.358,4117750013,652331599,74129,1.036,15838,,952,57.198,2.1951001611343E+14,0.151,,dogecoin,doge
1736,2018/09/09,48764,2989673,44305,11.687,,29631,0.385,1301852428,666012235,87575,1.038,16080,,983,57.553,2.0739026693615E+14,0.116,,dogecoin,doge
1737,2018/09/10,45584,3115557,72817,14.778,,31453,0.407,2290318416,732324612,78933,1.037,16370,,1317,58.033,2.1617537851444E+14,0.201,,dogecoin,doge
1738,2018/09/11,39455,3135183,67349,18.552,,28104,0.407,1892776453,742215823,72475,1.047,15976,,991,58.504,2.1717493987553E+14,0.158,,dogecoin,doge
1739,2018/09/12,33577,3072654,51252,15.589,,23643,0.412,1209794078,734755446,62450,1.043,16074,,976,58.961,2.1284625177968E+14,0.147,,dogecoin,doge
1740,2018/09/13,37369,3050887,42526,16.057,,25636,0.431,1090194045,756305000,62096,1.032,13959,,1200,59.541,2.115530176405E+14,0.135,,dogecoin,doge
1741,2018/09/14,36843,3114424,28745,19.189,,25525,0.404,731818211,732283012,57932,1.043,11487,,717,59.991,2.1646620986977E+14,0.102,,dogecoin,doge
1742,2018/09/15,33034,3022713,18516,16.254,,25956,0.411,480537971,721469321,56186,1.043,11255,,584,60.604,2.0943446201402E+14,0.071,,dogecoin,doge
1743,2018/09/16,35895,3053707,17430,10.174,,22628,0.417,394415681,737590070,55334,1.04,9502,,585,61.479,2.1136868407622E+14,0.0808,,dogecoin,doge
1744,2018/09/17,38969,3057636,22986,10.742,,26473,0.41,607647597,734481586,57698,1.054,10769,,701,62.346,2.1156639265216E+14,0.0921,,dogecoin,doge
1745,2018/09/18,41054,3085251,17252,6.787,,27144,0.397,468299480,709105330,61063,1.04,11016,,654,62.415,2.1359904810095E+14,0.103,,dogecoin,doge
1746,2018/09/19,36388,2921885,22392,12.709,,25039,0.393,560142496,665305279,53497,1.04,10830,,570,63.494,2.0238275308434E+14,0.0963,,dogecoin,doge
1747,2018/09/20,35314,3039384,23586,17.171,,23842,1.388,562165712,665003947,49595,1.036,9558,,470,63.638,2.1060747633337E+14,0.0792,,dogecoin,doge
1748,2018/09/21,33261,2997641,22915,15.317,,21650,0.383,496043475,669952041,49175,1.046,9223,,652,63.692,2.0774004049847E+14,0.0763,,dogecoin,doge
1749,2018/09/22,28703,3201544,11886,12.174,,19288,0.356,229248476,667335368,42934,1.05,8550,,378,63.721,2.2169128997999E+14,0.0758,,dogecoin,doge
1750,2018/09/23,33318,3309353,11579,13.793,,20366,0.354,235813946,680054327,47943,1.045,9642,,519,63.744,2.2833320955066E+14,0.065,,dogecoin,doge
1751,2018/09/24,28898,3137805,11384,15.003,,19989,0.372,227547780,674579929,52525,1.037,12189,,522,63.747,2.1736725797994E+14,0.0743,,dogecoin,doge
1752,2018/09/25,29464,3038505,14010,15.651,,19842,0.377,277964583,664359242,40314,1.042,9930,,484,63.597,2.1048835052272E+14,0.0628,,dogecoin,doge
1753,2018/09/26,34842,3044680,29222,7.66,,25018,0.378,731073348,669128647,48672,1.042,10777,,411,63.571,2.1096890423203E+14,0.0691,,dogecoin,doge
1754,2018/09/27,30946,3188279,21349,12.82,,20072,0.363,428497480,676237267,43491,1.047,8657,,477,63.686,2.2073787628831E+14,0.072,,dogecoin,doge
1755,2018/09/28,26626,3223960,24996,22.515,,16962,0.365,423959948,686798307,38520,1.047,7086,,422,63.754,2.2292783059281E+14,0.0744,,dogecoin,doge
1756,2018/09/29,26834,2963084,10386,17.638,,19349,0.397,200618189,683021455,78764,1.042,13641,,479,63.791,2.0526101663751E+14,0.0637,,dogecoin,doge
1757,2018/09/30,28907,3117990,18304,16.662,,18491,0.38,338464884,687019311,42274,1.039,6849,,451,63.684,2.15994623092E+14,0.0714,,dogecoin,doge
1758,2018/10/01,29886,3069177,177117,24.566,,20092,0.388,3558635851,694452732,45215,1.043,8777,,430,63.511,2.1263882861672E+14,0.064,,dogecoin,doge
