,date,sent_addresses,send_usd,difficulty,top_100_percent,block_size,median_transaction_value,av_transaction_size,median_transaction_size,confirmation_time,market_cap,hashrate,transactions,fee_reward,mining_profitability,active_addresses,google_trends,av_transaction_value,tweets,full_name,coin
1396,2012/11/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1397,2012/11/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1398,2012/11/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1399,2012/11/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1400,2012/11/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1401,2012/11/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1402,2012/11/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1403,2012/11/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1404,2012/11/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1405,2012/11/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1406,2012/11/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1407,2012/11/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1408,2012/11/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1409,2012/11/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1410,2012/11/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1411,2012/11/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1412,2012/11/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1413,2012/11/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1414,2012/11/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1415,2012/11/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1416,2012/11/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1417,2012/11/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1418,2012/11/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1419,2012/11/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1420,2012/11/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1421,2012/11/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1422,2012/12/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1423,2012/12/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1424,2012/12/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1425,2012/12/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1426,2012/12/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1427,2012/12/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1428,2012/12/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1429,2012/12/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1430,2012/12/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1431,2012/12/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1432,2012/12/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1433,2012/12/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1434,2012/12/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1435,2012/12/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1436,2012/12/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1437,2012/12/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1438,2012/12/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1439,2012/12/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1440,2012/12/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1441,2012/12/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1442,2012/12/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1443,2012/12/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1444,2012/12/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1445,2012/12/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1446,2012/12/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1447,2012/12/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1448,2012/12/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1449,2012/12/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1450,2012/12/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1451,2012/12/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1452,2012/12/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1453,2013/01/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1454,2013/01/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1455,2013/01/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1456,2013/01/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1457,2013/01/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1458,2013/01/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1459,2013/01/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1460,2013/01/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1461,2013/01/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1462,2013/01/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1463,2013/01/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1464,2013/01/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1465,2013/01/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1466,2013/01/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1467,2013/01/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1468,2013/01/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1469,2013/01/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1470,2013/01/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1471,2013/01/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1472,2013/01/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1473,2013/01/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1474,2013/01/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1475,2013/01/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1476,2013/01/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1477,2013/01/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1478,2013/01/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1479,2013/01/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1480,2013/01/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1481,2013/01/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1482,2013/01/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1483,2013/01/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1484,2013/02/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1485,2013/02/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1486,2013/02/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1487,2013/02/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1488,2013/02/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1489,2013/02/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1490,2013/02/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1491,2013/02/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1492,2013/02/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1493,2013/02/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1494,2013/02/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1495,2013/02/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1496,2013/02/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1497,2013/02/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1498,2013/02/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1499,2013/02/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1500,2013/02/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1501,2013/02/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1502,2013/02/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1503,2013/02/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1504,2013/02/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1505,2013/02/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1506,2013/02/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1507,2013/02/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1508,2013/02/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1509,2013/02/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1510,2013/02/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1511,2013/02/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1512,2013/03/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1513,2013/03/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1514,2013/03/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1515,2013/03/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1516,2013/03/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1517,2013/03/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1518,2013/03/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1519,2013/03/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1520,2013/03/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1521,2013/03/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1522,2013/03/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1523,2013/03/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1524,2013/03/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1525,2013/03/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1526,2013/03/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1527,2013/03/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1528,2013/03/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1529,2013/03/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1530,2013/03/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1531,2013/03/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1532,2013/03/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1533,2013/03/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1534,2013/03/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1535,2013/03/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1536,2013/03/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1537,2013/03/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1538,2013/03/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1539,2013/03/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1540,2013/03/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1541,2013/03/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1542,2013/03/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1543,2013/04/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1544,2013/04/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1545,2013/04/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1546,2013/04/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1547,2013/04/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1548,2013/04/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1549,2013/04/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1550,2013/04/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1551,2013/04/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1552,2013/04/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1553,2013/04/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1554,2013/04/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1555,2013/04/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1556,2013/04/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1557,2013/04/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1558,2013/04/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1559,2013/04/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1560,2013/04/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1561,2013/04/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1562,2013/04/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1563,2013/04/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1564,2013/04/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1565,2013/04/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1566,2013/04/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1567,2013/04/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1568,2013/04/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1569,2013/04/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1570,2013/04/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1571,2013/04/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1572,2013/04/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1573,2013/05/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1574,2013/05/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1575,2013/05/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1576,2013/05/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1577,2013/05/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1578,2013/05/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1579,2013/05/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1580,2013/05/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1581,2013/05/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1582,2013/05/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1583,2013/05/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1584,2013/05/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1585,2013/05/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1586,2013/05/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1587,2013/05/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1588,2013/05/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1589,2013/05/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1590,2013/05/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1591,2013/05/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1592,2013/05/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1593,2013/05/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1594,2013/05/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1595,2013/05/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1596,2013/05/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1597,2013/05/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1598,2013/05/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1599,2013/05/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1600,2013/05/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1601,2013/05/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1602,2013/05/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1603,2013/05/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1604,2013/06/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1605,2013/06/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1606,2013/06/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1607,2013/06/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1608,2013/06/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1609,2013/06/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1610,2013/06/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1611,2013/06/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1612,2013/06/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1613,2013/06/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1614,2013/06/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1615,2013/06/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1616,2013/06/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1617,2013/06/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1618,2013/06/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1619,2013/06/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1620,2013/06/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1621,2013/06/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1622,2013/06/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1623,2013/06/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1624,2013/06/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1625,2013/06/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1626,2013/06/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1627,2013/06/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1628,2013/06/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1629,2013/06/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1630,2013/06/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1631,2013/06/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1632,2013/06/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1633,2013/06/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1634,2013/07/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1635,2013/07/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1636,2013/07/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1637,2013/07/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1638,2013/07/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1639,2013/07/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1640,2013/07/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1641,2013/07/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1642,2013/07/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1643,2013/07/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1644,2013/07/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1645,2013/07/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1646,2013/07/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1647,2013/07/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1648,2013/07/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1649,2013/07/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1650,2013/07/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1651,2013/07/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1652,2013/07/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1653,2013/07/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1654,2013/07/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1655,2013/07/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1656,2013/07/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1657,2013/07/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1658,2013/07/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1659,2013/07/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1660,2013/07/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1661,2013/07/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1662,2013/07/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1663,2013/07/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1664,2013/07/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1665,2013/08/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1666,2013/08/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1667,2013/08/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1668,2013/08/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1669,2013/08/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1670,2013/08/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1671,2013/08/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1672,2013/08/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1673,2013/08/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1674,2013/08/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1675,2013/08/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1676,2013/08/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1677,2013/08/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1678,2013/08/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1679,2013/08/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1680,2013/08/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1681,2013/08/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1682,2013/08/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1683,2013/08/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1684,2013/08/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1685,2013/08/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1686,2013/08/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1687,2013/08/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1688,2013/08/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1689,2013/08/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1690,2013/08/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1691,2013/08/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1692,2013/08/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1693,2013/08/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1694,2013/08/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1695,2013/08/31,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1696,2013/09/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1697,2013/09/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1698,2013/09/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1699,2013/09/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1700,2013/09/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1701,2013/09/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1702,2013/09/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1703,2013/09/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1704,2013/09/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1705,2013/09/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1706,2013/09/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1707,2013/09/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1708,2013/09/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1709,2013/09/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1710,2013/09/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1711,2013/09/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1712,2013/09/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1713,2013/09/18,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1714,2013/09/19,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1715,2013/09/20,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1716,2013/09/21,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1717,2013/09/22,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1718,2013/09/23,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1719,2013/09/24,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1720,2013/09/25,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1721,2013/09/26,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1722,2013/09/27,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1723,2013/09/28,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1724,2013/09/29,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1725,2013/09/30,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1726,2013/10/01,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1727,2013/10/02,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1728,2013/10/03,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1729,2013/10/04,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1730,2013/10/05,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1731,2013/10/06,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1732,2013/10/07,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1733,2013/10/08,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1734,2013/10/09,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1735,2013/10/10,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1736,2013/10/11,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1737,2013/10/12,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1738,2013/10/13,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1739,2013/10/14,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1740,2013/10/15,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1741,2013/10/16,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
1742,2013/10/17,,,,,,,,,,,,,,,,,,,badgercoin,badgercoin
