,date,active_addresses,confirmation_time,top_100_percent,send_usd,av_transaction_size,hashrate,market_cap,av_transaction_value,sent_addresses,google_trends,fee_reward,transactions,difficulty,mining_profitability,median_transaction_value,tweets,median_transaction_size,block_size,full_name,coin
2956,2017/02/06,5568201086323745,,,17064250921218901715402165,,,16408701572195847380993402122,74224358325.586,33908667369152,,,229902279747306,4221705668841023991.1923355391749E+14,,,290267841659,,97911847151606,bitconnect,bitconnect
2957,2017/02/07,6290621135023652,,,2113920193958608914494964,,,167445588431963145831007013693,65022799279.469,44141362538813,,,325117342951866,422170566884968931.1940817405368E+14,,,301388671910,,94559843501827,bitconnect,bitconnect
2958,2017/02/08,5947091234424246,,,20542354591583057213515250,,,169304170431960804731003344092,66663620264.543,40690992439030,,,308170437651089,422170566884961281.2024044207809E+14,,,264453381987,,96104647601764,bitconnect,bitconnect
2959,2017/02/09,6418331117224215,,,32574185642038599514826718,,,16454887273190829192983422528,94045076309.709,45165669058973,,,346375403047873,422170566884961281.211126295995E+14,,,278863041837,,95594758461630,bitconnect,bitconnect
2960,2017/02/10,5742351073525248,,,26688668122832208418085067,,,15709348933186024056976211603,88488790346.311,404053647410069,,,301642323152222,422170566884971781.2442088194501E+14,,,260962872241,,96746242371735,bitconnect,bitconnect
2961,2017/02/11,546267935522583,,,14209549871528587010532944,,,161949144851892186771002242023,54126488226.223,362813106958362,,,262547235646560,422170566884986741.2472919935136E+14,,,267592651893,,96357841141594,bitconnect,bitconnect
2962,2017/02/12,4766011554823638,,,953167116313306813684505,,,161433972371872635661003451108,40181261301.96,32538274289018,,,237604248745319,422170566884986741.2645968806787E+14,,,272112891637,,87237651551571,bitconnect,bitconnect
2963,2017/02/13,557770971127472,,,1580541928369193013583525,,,16060221962186271741997917241,54861589242.606,395619598411165,,,288127232355990,422170566884986741.2752269874344E+14,,,246213791735,,91037941821823,bitconnect,bitconnect
2964,2017/02/14,591792977427776,,,1928076132420863242780048,,,161907245801871589161089428726,61231660733.817,420532516711010,,,314915253658298,422170566884942201.2997624297687E+14,,,275684672320,,88465036151914,bitconnect,bitconnect
2965,2017/02/15,564627930328087,,,1759433734387542953666663,,,162506632381901012931137124660,59711233970.113,397096574510848,,,294647334755320,422170566884927621.2959121207436E+14,,,269453473673,,94000539471818,bitconnect,bitconnect
2966,2017/02/16,556662879126624,,,3053259624349784130364498,,,165240481851926237571130841274,108241619611.275,39030650769865,,,283052216149674,422170566884927621.2999383899871E+14,,,2435729118078,,97386533921661,bitconnect,bitconnect
2967,2017/02/17,605463938926234,,,2607719966239911632891219,,,168499816751926640521131574894,8159878.488665.733,43101758659838,,,319616273149406,422170566884935221.3327788090209E+14,,,263552624287,,96899277851661,bitconnect,bitconnect
2968,2017/02/18,611856911927343,,,1316727294155934430286364,,,170641215921920592741131471654,4620677.749613.109,3947041163010723,,,285992230249398,432892501851951841.3501438178409E+14,,,213442873759,,96189644771773,bitconnect,bitconnect
2969,2017/02/19,5169611720025300,,,1487658169281939129862443,,,169568665911877692441133941664,5913879.96619.206,35646668339117,,,251587320448227,440779902287951841.3721854347786E+14,,,199462292984,,93079965811635,bitconnect,bitconnect
2970,2017/02/20,5697951088527193,,,1640880518368220931169105,,,170038314561876166361132106050,58071345621.493,399042633210281,,,282580273850152,440779902287951841.3708728283847E+14,,,261132323469,,95124640361696,bitconnect,bitconnect
2971,2017/02/21,5884491059826746,,,1918241118504661947650514,,,176908623031895217861119698579,68771963815.459,39503070429856,,,278952257358434,440779902287989071.4024376578706E+14,,,251872503470,,94958548871989,bitconnect,bitconnect
2972,2017/02/22,5573071136726314,,,2838328408995433234061796,,,180108569171921797181126333765,101083778676.205,39507578329709,,,282056263550372,440779902287990111.4052798590321E+14,,,267512462934,,97707755801790,bitconnect,bitconnect
2973,2017/02/23,599019915025819,,,3807524558296158233141947,,,184218369931935225881136513960,116881130696.245,44421754509504,,,325763262047601,440779902287990111.3977121694973E+14,,,279292962862,,96062937441667,bitconnect,bitconnect
2974,2017/02/24,6678901255929119,,,22593700661594222566698955,,,190452170931948187061161656051,657551291233,467359891310657,,,343642312554081,440779902287975331.4024420459593E+14,,,372863353159,,97109649121778,bitconnect,bitconnect
2975,2017/02/25,6105321078227288,,,1432210903468978042471044,,,188099175561940795181188000033,43891912797.653,4288311646610034,,,326354245353245,440779902287923021.4292179559439E+14,,,240053062565,,96624949791761,bitconnect,bitconnect
2976,2017/02/26,5922322004627367,,,1305481900570373452817042,,,187507780501935018501225067508,492619391021,357804961010191,,,265025294251716,440779902287923021.4740311778642E+14,,,273262502853,,92166860711713,bitconnect,bitconnect
2977,2017/02/27,5567941152229497,,,22204477498165388133883632,,,191079667401923603671308690615,780727052543,390640768611217,,,284411301952642,440779902287923021.5076313553536E+14,,,247033743660,,94506638761819,bitconnect,bitconnect
2978,2017/02/28,604428959334232,,,23239281045852080177380110,,,192485043791910518481400401547,714522242943,432265589013620,,,325261263160277,440779902287986831.5453129815878E+14,,,235014424700,,96815136481935,bitconnect,bitconnect
2979,2017/03/01,5906931199934972,,,29978059739185397187417489,,,194602019611916243141419867188,949535703135,421059847814269,,,315739257359774,440779902287990251.526096458407E+14,,,252483013865,,97906345862235,bitconnect,bitconnect
2980,2017/03/02,6101531327943645,,,338937654612945513313141135,,,200128641631949795861615428927,1029440424424,446163878621546,,,329271320370779,440779902287990251.5275043775672E+14,,,282772623593,,95552952302209,bitconnect,bitconnect
2981,2017/03/03,6414101264938455,,,57860701819737160324944285,,,205472301772025151241763363060,1716133795054,453959895616118,,,337159288264294,445545600359987571.6021826250382E+14,,,318482352841,,98520751562084,bitconnect,bitconnect
2982,2017/03/04,529068991234785,,,25065744783844077207275781,,,205638068492008473111735144561,951315183528,3804131584214069,,,265648253358756,460769358091983871.5869620266152E+14,,,245352274207,,98582159531860,bitconnect,bitconnect
2983,2017/03/05,6122201498733275,,,15526612992222922172499655,,,204143853321985431081685073972,5534877.5853025,390183590813730,,,280592253357031,460769358091983871.6395707061567E+14,,,225072932265,,98321857701821,bitconnect,bitconnect
2984,2017/03/06,5630921029235162,,,24362948163031201298434780,,,206073033872006198351743993441,847112135234,418081587513793,,,287589249957020,460769358091983871.6636475687147E+14,,,294763043238,,96545040101808,bitconnect,bitconnect
2985,2017/03/07,651489975932277,,,26259828332446717198233562,,,202617089552014454761711605536,8012995.413167,453269560912556,,,327749245862589,460769358091928361.6593278617002E+14,,,312142632307,,97477935801963,bitconnect,bitconnect
2986,2017/03/08,6268131476932874,,,30159776778205976201586452,,,193688799691957480981604418753,1015632273640,4139861041912871,,,296966254355386,460769358091898721.7054835345905E+14,,,284631992416,,97934453731800,bitconnect,bitconnect
2987,2017/03/09,6228751315136933,,,66950070846269021256766593,,,190257474621946462291546828645,2206025443995,422613914514958,,,303484246464266,460769358091898721.7389350162098E+14,,,293622172981,,99171549542403,bitconnect,bitconnect
2988,2017/03/10,649333948936304,,,33051140922802505245421903,,,194640882791939407351627857239,1072011203768,431769591316030,,,308326251065126,460769358091898011.7294602090521E+14,,,369522274173,,99173838072190,bitconnect,bitconnect
2989,2017/03/11,6038742384037458,,,19261374184212973314715562,,,189127542441911808681772954473,686613994856,4005261683814851,,,280532301264803,460769358091884821.7515096485488E+14,,,301933493670,,99749356492014,bitconnect,bitconnect
2990,2017/03/12,5073371585240651,,,14333347194666914537729726,,,193480172841926587861998717292,648716208068,323614668216979,,,220955288066646,460769358091884821.7774490136197E+14,,,262261944090,,96006453792043,bitconnect,bitconnect
2991,2017/03/13,5821641334953372,,,25656504068716980511549233,,,199053374612039524082436265992,940027856260,398069676323209,,,272934314681718,460769358091884821.8023456388608E+14,,,274143205321,,98278960082452,bitconnect,bitconnect
2992,2017/03/14,6691991168746078,,,334621724415231756223714057,,,200702857802107761702548797159,1078657352900,436205737319439,,,310239265677155,460769358091879871.7984486867651E+14,,,271103504659,,96236640782433,bitconnect,bitconnect
2993,2017/03/15,6205971256548251,,,283571957711839372237423226,,,202140722432105510472712726644,970241032924,413491786520112,,,292292288681205,460769358091875141.841318379096E+14,,,255603024888,,98390143512456,bitconnect,bitconnect
2994,2017/03/16,410410924268136,,,4037753494245545421273831696,,,197411707302172794903621466082,12352678611586,465178741029444,,,3268813653109950,460769358091875141.8585448249922E+14,,,264123575545,,98817744263071,bitconnect,bitconnect
2995,2017/03/17,6621211470766865,,,352983190322364609739132398,,,183335174452117578774127140370,1208765266931,416777789528826,,,2920423483106635,469886043904887081.9281018159665E+14,,,286123834902,,99546657332880,bitconnect,bitconnect
2996,2017/03/18,6476931536355112,,,26987247397143381919974698,,,168410615412047904003511292652,10342171310231,3862151797223897,,,263373417089920,475705205062937851.9760056382007E+14,,,259643785211,,94196370372513,bitconnect,bitconnect
2997,2017/03/19,6178582014048212,,,64294836583870530205846216,,,164311078862005194463548886106,2394010512433,382307767120170,,,269171368984599,475705205062937851.9086706270212E+14,,,268593643449,,88897369442396,bitconnect,bitconnect
2998,2017/03/20,2506341160049384,,,34224389777206355286377325,,,168402910122004076783904993701,1236022933568,395003657720419,,,276897314680264,475705205062937851.9940845594815E+14,,,304804045631,,97730456462316,bitconnect,bitconnect
2999,2017/03/21,6172551144449690,,,67494842636050128564047998,,,176537353912036611683863749601,2344319226691,421186681720609,,,287913314884298,475705205062910701.996309544215E+14,,,296593405091,,98192138302507,bitconnect,bitconnect
3000,2017/03/22,6761361154846546,,,55645382527061267471945098,,,172265962621994637993716411000,1758520725988,447372651018964,,,316434340878821,475705205062890252.0163247816642E+14,,,325072962852,,98201444302368,bitconnect,bitconnect
3001,2017/03/23,5980061399246273,,,24807714853403837483660024,,,169217637312010819303754638988,8622988.3385867,418503668318984,,,287723344482434,475705205062890252.1087937931599E+14,,,399693813089,,96500646422513,bitconnect,bitconnect
3002,2017/03/24,6452061505254703,,,386535729511576744736046387,,,161834953612054175684156261320,1335930328386,422235987523576,,,289345381887775,475705205062902052.1099964675984E+14,,,302792933773,,86985557922557,bitconnect,bitconnect
3003,2017/03/25,5587081344750818,,,31389462606730712612159009,,,151643528532055054094555794660,1292618457254,3797551984521673,,,242842364984394,475705205062943752.1120475217651E+14,,,297282953030,,93984262162428,bitconnect,bitconnect
3004,2017/03/26,5331652078545445,,,17040494814306584485004118,,,158003106592056055734548752396,776910946098,350315720718709,,,219338393779534,475705205062943752.2117491228208E+14,,,239852232745,,67471270982375,bitconnect,bitconnect
3005,2017/03/27,5132151116350455,,,23430871005903218556294095,,,162787947532076421064554362221,1009317925884,361901728221781,,,232159329494549,475705205062943752.316571967916E+14,,,252163033655,,90086749812896,bitconnect,bitconnect
3006,2017/03/28,6883701113348795,,,24351778843093278548980935,,,169580779682111146424496866419,8287849.5686509,437168711220434,,,293846364184348,475705205062914622.2954864983616E+14,,,264622436384,,98560148062543,bitconnect,bitconnect
3007,2017/03/29,5997671157650398,,,18748052926269619693586381,,,168065964712134507804714072171,660613907453,420144810320753,,,283793451193064,475705205062891062.3297994481262E+14,,,245932685187,,97308748252744,bitconnect,bitconnect
3008,2017/03/30,6435142462060391,,,224275458698611361911398144,,,168316724813099459044765425757,777192869473,4105011653425204,,,2886241061996209,482855238677891062.3698247545829E+14,,,257237015085,,962467142112853,bitconnect,bitconnect
3009,2017/03/31,5644481520767506,,,377495856781433900737111043,,,171548030153472905004534721584,14560112997149,4009591161730937,,,2592687207103102,49963592981789106240138785731439,,,245424553084,,96044595082949,bitconnect,bitconnect
3010,2017/04/01,6055862098747096,,,309492001943249909484893193,,,175810051083593912694539108736,1210278976018,3964771995020449,,,255739547780572,499635929817874742.3904835991216E+14,,,216805653314,,96707277582403,bitconnect,bitconnect
3011,2017/04/02,5999752495554234,,,438569077066974998756184654,,,176944849163945450604501220532,1797189698501,3756771200123267,,,244045746788948,499635929817874212.4203739967902E+14,,,210115353232,,82419189132669,bitconnect,bitconnect
3012,2017/04/03,6694061890164879,,,471037607872382601776360680,,,183823233494352660834122868853,1635794797746,4313051255029661,,,2879657652100221,499635929817874212.25777719719E+14,,,253156403608,,87820481662788,bitconnect,bitconnect
3013,2017/04/04,5878851552353362,,,282767995988413935367295021,,,185546780164543496373936012291,11050130144257,3998741010322527,,,255890679486279,499635929817912222.4058816576257E+14,,,269798224682,,97777871912518,bitconnect,bitconnect
3014,2017/04/05,6684622252753418,,,2588070630193576092559514255,,,183273216894946196154153265068,8180201626401,4594131550623591,,,316393962087411,499635929817929572.462794647322E+14,,,2896725404248,,966776111392558,bitconnect,bitconnect
