,transactions,fee_reward,sent_addresses,block_size,hashrate,median_transaction_size,av_transaction_value,date,tweets,top_100_percent,mining_profitability,difficulty,send_usd,av_transaction_size,google_trends,confirmation_time,median_transaction_value,active_addresses,market_cap,full_name,coin
1773,,,,,,,,2019/05/29,41,,,,,,,,,,,viacoin,viacoin
1774,,,,,,,,2019/05/30,18,,,,,,,,,,,viacoin,viacoin
1775,,,,,,,,2019/05/31,11,,,,,,,,,,,viacoin,viacoin
1776,,,,,,,,2019/06/01,8,,,,,,,,,,,viacoin,viacoin
1777,,,,,,,,2019/06/02,11,,,,,,,,,,,viacoin,viacoin
1778,,,,,,,,2019/06/03,20,,,,,,,,,,,viacoin,viacoin
1779,,,,,,,,2019/06/04,7,,,,,,,,,,,viacoin,viacoin
1780,,,,,,,,2019/06/05,17,,,,,,,,,,,viacoin,viacoin
1781,,,,,,,,2019/06/06,21,,,,,,,,,,,viacoin,viacoin
1782,,,,,,,,2019/06/07,33,,,,,,,,,,,viacoin,viacoin
1783,,,,,,,,2019/06/08,17,,,,,,,,,,,viacoin,viacoin
1784,,,,,,,,2019/06/09,12,,,,,,,,,,,viacoin,viacoin
1785,,,,,,,,2019/06/10,11,,,,,,,,,,,viacoin,viacoin
1786,,,,,,,,2019/06/11,8,,,,,,,,,,,viacoin,viacoin
1787,,,,,,,,2019/06/12,24,,,,,,,,,,,viacoin,viacoin
1788,,,,,,,,2019/06/13,7,,,,,,,,,,,viacoin,viacoin
1789,,,,,,,,2019/06/14,26,,,,,,,,,,,viacoin,viacoin
1790,,,,,,,,2019/06/15,21,,,,,,,,,,,viacoin,viacoin
1791,,,,,,,,2019/06/16,15,,,,,,,,,,,viacoin,viacoin
1792,,,,,,,,2019/06/17,12,,,,,,,,,,,viacoin,viacoin
1793,,,,,,,,2019/06/18,10,,,,,,,,,,,viacoin,viacoin
1794,,,,,,,,2019/06/19,7,,,,,,,,,,,viacoin,viacoin
1795,,,,,,,,2019/06/20,15,,,,,,,,,,,viacoin,viacoin
1796,,,,,,,,2019/06/21,10,,,,,,,,,,,viacoin,viacoin
1797,,,,,,,,2019/06/22,13,,,,,,,,,,,viacoin,viacoin
1798,,,,,,,,2019/06/23,15,,,,,,,,,,,viacoin,viacoin
1799,,,,,,,,2019/06/24,8,,,,,,,,,,,viacoin,viacoin
1800,,,,,,,,2019/06/25,11,,,,,,,,,,,viacoin,viacoin
1801,,,,,,,,2019/06/26,40,,,,,,,,,,,viacoin,viacoin
1802,,,,,,,,2019/06/27,15,,,,,,,,,,,viacoin,viacoin
1803,,,,,,,,2019/06/28,15,,,,,,,,,,,viacoin,viacoin
1804,,,,,,,,2019/06/29,10,,,,,,,,,,,viacoin,viacoin
1805,,,,,,,,2019/06/30,17,,,,,,,,,,,viacoin,viacoin
1806,,,,,,,,2019/07/01,13,,,,,,,,,,,viacoin,viacoin
1807,,,,,,,,2019/07/02,22,,,,,,,,,,,viacoin,viacoin
1808,,,,,,,,2019/07/03,15,,,,,,,,,,,viacoin,viacoin
1809,,,,,,,,2019/07/04,16,,,,,,,,,,,viacoin,viacoin
1810,,,,,,,,2019/07/05,10,,,,,,,,,,,viacoin,viacoin
1811,,,,,,,,2019/07/06,17,,,,,,,,,,,viacoin,viacoin
1812,,,,,,,,2019/07/07,15,,,,,,,,,,,viacoin,viacoin
1813,,,,,,,,2019/07/08,11,,,,,,,,,,,viacoin,viacoin
1814,,,,,,,,2019/07/09,11,,,,,,,,,,,viacoin,viacoin
1815,,,,,,,,2019/07/10,28,,,,,,,,,,,viacoin,viacoin
1816,,,,,,,,2019/07/11,15,,,,,,,,,,,viacoin,viacoin
1817,,,,,,,,2019/07/12,13,,,,,,,,,,,viacoin,viacoin
1818,,,,,,,,2019/07/13,9,,,,,,,,,,,viacoin,viacoin
1819,,,,,,,,2019/07/14,12,,,,,,,,,,,viacoin,viacoin
1820,,,,,,,,2019/07/15,11,,,,,,,,,,,viacoin,viacoin
1821,,,,,,,,2019/07/16,9,,,,,,,,,,,viacoin,viacoin
1822,,,,,,,,2019/07/17,13,,,,,,,,,,,viacoin,viacoin
1823,,,,,,,,2019/07/18,12,,,,,,,,,,,viacoin,viacoin
1824,,,,,,,,2019/07/19,12,,,,,,,,,,,viacoin,viacoin
1825,,,,,,,,2019/07/20,12,,,,,,,,,,,viacoin,viacoin
1826,,,,,,,,2019/07/21,7,,,,,,,,,,,viacoin,viacoin
1827,,,,,,,,2019/07/22,6,,,,,,,,,,,viacoin,viacoin
1828,,,,,,,,2019/07/23,10,,,,,,,,,,,viacoin,viacoin
1829,,,,,,,,2019/07/24,null,,,,,,,,,,,viacoin,viacoin
1830,,,,,,,,2019/07/25,6,,,,,,,,,,,viacoin,viacoin
1831,,,,,,,,2019/07/26,5,,,,,,,,,,,viacoin,viacoin
1832,,,,,,,,2019/07/27,null,,,,,,,,,,,viacoin,viacoin
1833,,,,,,,,2019/07/28,3,,,,,,,,,,,viacoin,viacoin
1834,,,,,,,,2019/07/29,4,,,,,,,,,,,viacoin,viacoin
1835,,,,,,,,2019/07/30,3,,,,,,,,,,,viacoin,viacoin
1836,,,,,,,,2019/07/31,10,,,,,,,,,,,viacoin,viacoin
1837,,,,,,,,2019/08/01,5,,,,,,,,,,,viacoin,viacoin
1838,,,,,,,,2019/08/02,6,,,,,,,,,,,viacoin,viacoin
1839,,,,,,,,2019/08/03,5,,,,,,,,,,,viacoin,viacoin
1840,,,,,,,,2019/08/04,8,,,,,,,,,,,viacoin,viacoin
1841,,,,,,,,2019/08/05,null,,,,,,,,,,,viacoin,viacoin
1842,,,,,,,,2019/08/06,9,,,,,,,,,,,viacoin,viacoin
1843,,,,,,,,2019/08/07,9,,,,,,,,,,,viacoin,viacoin
1844,,,,,,,,2019/08/08,8,,,,,,,,,,,viacoin,viacoin
1845,,,,,,,,2019/08/09,7,,,,,,,,,,,viacoin,viacoin
1846,,,,,,,,2019/08/10,13,,,,,,,,,,,viacoin,viacoin
1847,,,,,,,,2019/08/11,11,,,,,,,,,,,viacoin,viacoin
1848,,,,,,,,2019/08/12,null,,,,,,,,,,,viacoin,viacoin
1849,,,,,,,,2019/08/13,null,,,,,,,,,,,viacoin,viacoin
1850,,,,,,,,2019/08/14,14,,,,,,,,,,,viacoin,viacoin
1851,,,,,,,,2019/08/15,8,,,,,,,,,,,viacoin,viacoin
1852,,,,,,,,2019/08/16,15,,,,,,,,,,,viacoin,viacoin
1853,,,,,,,,2019/08/17,5,,,,,,,,,,,viacoin,viacoin
1854,,,,,,,,2019/08/18,6,,,,,,,,,,,viacoin,viacoin
1855,,,,,,,,2019/08/19,5,,,,,,,,,,,viacoin,viacoin
1856,,,,,,,,2019/08/20,null,,,,,,,,,,,viacoin,viacoin
1857,,,,,,,,2019/08/21,8,,,,,,,,,,,viacoin,viacoin
1858,,,,,,,,2019/08/22,8,,,,,,,,,,,viacoin,viacoin
1859,,,,,,,,2019/08/23,7,,,,,,,,,,,viacoin,viacoin
1860,,,,,,,,2019/08/24,10,,,,,,,,,,,viacoin,viacoin
1861,,,,,,,,2019/08/25,7,,,,,,,,,,,viacoin,viacoin
1862,,,,,,,,2019/08/26,10,,,,,,,,,,,viacoin,viacoin
1863,,,,,,,,2019/08/27,4,,,,,,,,,,,viacoin,viacoin
1864,,,,,,,,2019/08/28,11,,,,,,,,,,,viacoin,viacoin
1865,,,,,,,,2019/08/29,13,,,,,,,,,,,viacoin,viacoin
1866,,,,,,,,2019/08/30,10,,,,,,,,,,,viacoin,viacoin
1867,,,,,,,,2019/08/31,7,,,,,,,,,,,viacoin,viacoin
1868,,,,,,,,2019/09/01,10,,,,,,,,,,,viacoin,viacoin
1869,,,,,,,,2019/09/02,9,,,,,,,,,,,viacoin,viacoin
1870,,,,,,,,2019/09/03,7,,,,,,,,,,,viacoin,viacoin
1871,,,,,,,,2019/09/04,8,,,,,,,,,,,viacoin,viacoin
1872,,,,,,,,2019/09/05,null,,,,,,,,,,,viacoin,viacoin
1873,,,,,,,,2019/09/06,null,,,,,,,,,,,viacoin,viacoin
1874,,,,,,,,2019/09/07,15,,,,,,,,,,,viacoin,viacoin
1875,,,,,,,,2019/09/08,20,,,,,,,,,,,viacoin,viacoin
1876,,,,,,,,2019/09/09,19,,,,,,,,,,,viacoin,viacoin
1877,,,,,,,,2019/09/10,17,,,,,,,,,,,viacoin,viacoin
1878,,,,,,,,2019/09/11,14,,,,,,,,,,,viacoin,viacoin
1879,,,,,,,,2019/09/12,15,,,,,,,,,,,viacoin,viacoin
1880,,,,,,,,2019/09/13,18,,,,,,,,,,,viacoin,viacoin
1881,,,,,,,,2019/09/14,17,,,,,,,,,,,viacoin,viacoin
1882,,,,,,,,2019/09/15,20,,,,,,,,,,,viacoin,viacoin
1883,,,,,,,,2019/09/16,16,,,,,,,,,,,viacoin,viacoin
1884,,,,,,,,2019/09/17,8,,,,,,,,,,,viacoin,viacoin
1885,,,,,,,,2019/09/18,10,,,,,,,,,,,viacoin,viacoin
1886,,,,,,,,2019/09/19,16,,,,,,,,,,,viacoin,viacoin
1887,,,,,,,,2019/09/20,9,,,,,,,,,,,viacoin,viacoin
1888,,,,,,,,2019/09/21,5,,,,,,,,,,,viacoin,viacoin
1889,,,,,,,,2019/09/22,22,,,,,,,,,,,viacoin,viacoin
1890,,,,,,,,2019/09/23,8,,,,,,,,,,,viacoin,viacoin
1891,,,,,,,,2019/09/24,16,,,,,,,,,,,viacoin,viacoin
1892,,,,,,,,2019/09/25,11,,,,,,,,,,,viacoin,viacoin
1893,,,,,,,,2019/09/26,8,,,,,,,,,,,viacoin,viacoin
1894,,,,,,,,2019/09/27,4,,,,,,,,,,,viacoin,viacoin
1895,,,,,,,,2019/09/28,6,,,,,,,,,,,viacoin,viacoin
1896,,,,,,,,2019/09/29,7,,,,,,,,,,,viacoin,viacoin
1897,,,,,,,,2019/09/30,10,,,,,,,,,,,viacoin,viacoin
1898,,,,,,,,2019/10/01,7,,,,,,,,,,,viacoin,viacoin
1899,,,,,,,,2019/10/02,7,,,,,,,,,,,viacoin,viacoin
1900,,,,,,,,2019/10/03,7,,,,,,,,,,,viacoin,viacoin
1901,,,,,,,,2019/10/04,16,,,,,,,,,,,viacoin,viacoin
1902,,,,,,,,2019/10/05,13,,,,,,,,,,,viacoin,viacoin
1903,,,,,,,,2019/10/06,null,,,,,,,,,,,viacoin,viacoin
1904,,,,,,,,2019/10/07,null,,,,,,,,,,,viacoin,viacoin
1905,,,,,,,,2019/10/08,7,,,,,,,,,,,viacoin,viacoin
1906,,,,,,,,2019/10/09,null,,,,,,,,,,,viacoin,viacoin
1907,,,,,,,,2019/10/10,10,,,,,,,,,,,viacoin,viacoin
1908,,,,,,,,2019/10/11,null,,,,,,,,,,,viacoin,viacoin
1909,,,,,,,,2019/10/12,null,,,,,,,,,,,viacoin,viacoin
1910,,,,,,,,2019/10/13,null,,,,,,,,,,,viacoin,viacoin
1911,,,,,,,,2019/10/14,null,,,,,,,,,,,viacoin,viacoin
1912,,,,,,,,2019/10/15,4,,,,,,,,,,,viacoin,viacoin
1913,,,,,,,,2019/10/16,7,,,,,,,,,,,viacoin,viacoin
1914,,,,,,,,2019/10/17,null,,,,,,,,,,,viacoin,viacoin
1915,,,,,,,,2019/10/18,null,,,,,,,,,,,viacoin,viacoin
1916,,,,,,,,2019/10/19,null,,,,,,,,,,,viacoin,viacoin
1917,,,,,,,,2019/10/20,null,,,,,,,,,,,viacoin,viacoin
1918,,,,,,,,2019/10/21,22,,,,,,,,,,,viacoin,viacoin
1919,,,,,,,,2019/10/22,35,,,,,,,,,,,viacoin,viacoin
1920,,,,,,,,2019/10/23,24,,,,,,,,,,,viacoin,viacoin
1921,,,,,,,,2019/10/24,21,,,,,,,,,,,viacoin,viacoin
1922,,,,,,,,2019/10/25,22,,,,,,,,,,,viacoin,viacoin
1923,,,,,,,,2019/10/26,28,,,,,,,,,,,viacoin,viacoin
1924,,,,,,,,2019/10/27,25,,,,,,,,,,,viacoin,viacoin
1925,,,,,,,,2019/10/28,24,,,,,,,,,,,viacoin,viacoin
1926,,,,,,,,2019/10/29,23,,,,,,,,,,,viacoin,viacoin
1927,,,,,,,,2019/10/30,23,,,,,,,,,,,viacoin,viacoin
1928,,,,,,,,2019/10/31,22,,,,,,,,,,,viacoin,viacoin
1929,,,,,,,,2019/11/01,23,,,,,,,,,,,viacoin,viacoin
1930,,,,,,,,2019/11/02,21,,,,,,,,,,,viacoin,viacoin
1931,,,,,,,,2019/11/03,22,,,,,,,,,,,viacoin,viacoin
1932,,,,,,,,2019/11/04,22,,,,,,,,,,,viacoin,viacoin
1933,,,,,,,,2019/11/05,25,,,,,,,,,,,viacoin,viacoin
1934,,,,,,,,2019/11/06,20,,,,,,,,,,,viacoin,viacoin
1935,,,,,,,,2019/11/07,23,,,,,,,,,,,viacoin,viacoin
1936,,,,,,,,2019/11/08,24,,,,,,,,,,,viacoin,viacoin
1937,,,,,,,,2019/11/09,23,,,,,,,,,,,viacoin,viacoin
1938,,,,,,,,2019/11/10,21,,,,,,,,,,,viacoin,viacoin
1939,,,,,,,,2019/11/11,24,,,,,,,,,,,viacoin,viacoin
1940,,,,,,,,2019/11/12,22,,,,,,,,,,,viacoin,viacoin
1941,,,,,,,,2019/11/13,null,,,,,,,,,,,viacoin,viacoin
1942,,,,,,,,2019/11/14,null,,,,,,,,,,,viacoin,viacoin
1943,,,,,,,,2019/11/15,null,,,,,,,,,,,viacoin,viacoin
1944,,,,,,,,2019/11/16,null,,,,,,,,,,,viacoin,viacoin
1945,,,,,,,,2019/11/17,null,,,,,,,,,,,viacoin,viacoin
1946,,,,,,,,2019/11/18,23,,,,,,,,,,,viacoin,viacoin
1947,,,,,,,,2019/11/19,22,,,,,,,,,,,viacoin,viacoin
1948,,,,,,,,2019/11/20,21,,,,,,,,,,,viacoin,viacoin
1949,,,,,,,,2019/11/21,23,,,,,,,,,,,viacoin,viacoin
1950,,,,,,,,2019/11/22,25,,,,,,,,,,,viacoin,viacoin
1951,,,,,,,,2019/11/23,23,,,,,,,,,,,viacoin,viacoin
1952,,,,,,,,2019/11/24,null,,,,,,,,,,,viacoin,viacoin
1953,,,,,,,,2019/11/25,26,,,,,,,,,,,viacoin,viacoin
1954,,,,,,,,2019/11/26,24,,,,,,,,,,,viacoin,viacoin
1955,,,,,,,,2019/11/27,25,,,,,,,,,,,viacoin,viacoin
1956,,,,,,,,2019/11/28,22,,,,,,,,,,,viacoin,viacoin
1957,,,,,,,,2019/11/29,26,,,,,,,,,,,viacoin,viacoin
1958,,,,,,,,2019/11/30,24,,,,,,,,,,,viacoin,viacoin
1959,,,,,,,,2019/12/01,23,,,,,,,,,,,viacoin,viacoin
1960,,,,,,,,2019/12/02,20,,,,,,,,,,,viacoin,viacoin
1961,,,,,,,,2019/12/03,21,,,,,,,,,,,viacoin,viacoin
1962,,,,,,,,2019/12/04,23,,,,,,,,,,,viacoin,viacoin
1963,,,,,,,,2019/12/05,22,,,,,,,,,,,viacoin,viacoin
1964,,,,,,,,2019/12/06,26,,,,,,,,,,,viacoin,viacoin
1965,,,,,,,,2019/12/07,26,,,,,,,,,,,viacoin,viacoin
1966,,,,,,,,2019/12/08,23,,,,,,,,,,,viacoin,viacoin
1967,,,,,,,,2019/12/09,31,,,,,,,,,,,viacoin,viacoin
1968,,,,,,,,2019/12/10,24,,,,,,,,,,,viacoin,viacoin
1969,,,,,,,,2019/12/11,22,,,,,,,,,,,viacoin,viacoin
1970,,,,,,,,2019/12/12,23,,,,,,,,,,,viacoin,viacoin
1971,,,,,,,,2019/12/13,24,,,,,,,,,,,viacoin,viacoin
1972,,,,,,,,2019/12/14,23,,,,,,,,,,,viacoin,viacoin
1973,,,,,,,,2019/12/15,22,,,,,,,,,,,viacoin,viacoin
1974,,,,,,,,2019/12/16,22,,,,,,,,,,,viacoin,viacoin
1975,,,,,,,,2019/12/17,29,,,,,,,,,,,viacoin,viacoin
1976,,,,,,,,2019/12/18,23,,,,,,,,,,,viacoin,viacoin
1977,,,,,,,,2019/12/19,24,,,,,,,,,,,viacoin,viacoin
1978,,,,,,,,2019/12/20,25,,,,,,,,,,,viacoin,viacoin
1979,,,,,,,,2019/12/21,25,,,,,,,,,,,viacoin,viacoin
1980,,,,,,,,2019/12/22,21,,,,,,,,,,,viacoin,viacoin
1981,,,,,,,,2019/12/23,24,,,,,,,,,,,viacoin,viacoin
1982,,,,,,,,2019/12/24,27,,,,,,,,,,,viacoin,viacoin
1983,,,,,,,,2019/12/25,24,,,,,,,,,,,viacoin,viacoin
1984,,,,,,,,2019/12/26,22,,,,,,,,,,,viacoin,viacoin
1985,,,,,,,,2019/12/27,22,,,,,,,,,,,viacoin,viacoin
1986,,,,,,,,2019/12/28,27,,,,,,,,,,,viacoin,viacoin
1987,,,,,,,,2019/12/29,73,,,,,,,,,,,viacoin,viacoin
1988,,,,,,,,2019/12/30,108,,,,,,,,,,,viacoin,viacoin
1989,,,,,,,,2019/12/31,25,,,,,,,,,,,viacoin,viacoin
1990,,,,,,,,2020/01/01,25,,,,,,,,,,,viacoin,viacoin
1991,,,,,,,,2020/01/02,21,,,,,,,,,,,viacoin,viacoin
1992,,,,,,,,2020/01/03,23,,,,,,,,,,,viacoin,viacoin
1993,,,,,,,,2020/01/04,21,,,,,,,,,,,viacoin,viacoin
1994,,,,,,,,2020/01/05,23,,,,,,,,,,,viacoin,viacoin
1995,,,,,,,,2020/01/06,22,,,,,,,,,,,viacoin,viacoin
1996,,,,,,,,2020/01/07,24,,,,,,,,,,,viacoin,viacoin
1997,,,,,,,,2020/01/08,23,,,,,,,,,,,viacoin,viacoin
1998,,,,,,,,2020/01/09,21,,,,,,,,,,,viacoin,viacoin
1999,,,,,,,,2020/01/10,23,,,,,,,,,,,viacoin,viacoin
2000,,,,,,,,2020/01/11,22,,,,,,,,,,,viacoin,viacoin
2001,,,,,,,,2020/01/12,21,,,,,,,,,,,viacoin,viacoin
2002,,,,,,,,2020/01/13,20,,,,,,,,,,,viacoin,viacoin
2003,,,,,,,,2020/01/14,null,,,,,,,,,,,viacoin,viacoin
2004,,,,,,,,2020/01/15,null,,,,,,,,,,,viacoin,viacoin
2005,,,,,,,,2020/01/16,null,,,,,,,,,,,viacoin,viacoin
2006,,,,,,,,2020/01/17,28,,,,,,,,,,,viacoin,viacoin
2007,,,,,,,,2020/01/18,39,,,,,,,,,,,viacoin,viacoin
2008,,,,,,,,2020/01/19,36,,,,,,,,,,,viacoin,viacoin
2009,,,,,,,,2020/01/20,38,,,,,,,,,,,viacoin,viacoin
2010,,,,,,,,2020/01/21,29,,,,,,,,,,,viacoin,viacoin
2011,,,,,,,,2020/01/22,30,,,,,,,,,,,viacoin,viacoin
2012,,,,,,,,2020/01/23,31,,,,,,,,,,,viacoin,viacoin
2013,,,,,,,,2020/01/24,27,,,,,,,,,,,viacoin,viacoin
2014,,,,,,,,2020/01/25,30,,,,,,,,,,,viacoin,viacoin
2015,,,,,,,,2020/01/26,29,,,,,,,,,,,viacoin,viacoin
2016,,,,,,,,2020/01/27,25,,,,,,,,,,,viacoin,viacoin
2017,,,,,,,,2020/01/28,22,,,,,,,,,,,viacoin,viacoin
2018,,,,,,,,2020/01/29,23,,,,,,,,,,,viacoin,viacoin
2019,,,,,,,,2020/01/30,21,,,,,,,,,,,viacoin,viacoin
2020,,,,,,,,2020/01/31,23,,,,,,,,,,,viacoin,viacoin
2021,,,,,,,,2020/02/01,null,,,,,,,,,,,viacoin,viacoin
2022,,,,,,,,2020/02/02,null,,,,,,,,,,,viacoin,viacoin
2023,,,,,,,,2020/02/03,null,,,,,,,,,,,viacoin,viacoin
2024,,,,,,,,2020/02/04,null,,,,,,,,,,,viacoin,viacoin
2025,,,,,,,,2020/02/05,24,,,,,,,,,,,viacoin,viacoin
2026,,,,,,,,2020/02/06,null,,,,,,,,,,,viacoin,viacoin
2027,,,,,,,,2020/02/07,24,,,,,,,,,,,viacoin,viacoin
2028,,,,,,,,2020/02/08,19,,,,,,,,,,,viacoin,viacoin
2029,,,,,,,,2020/02/09,26,,,,,,,,,,,viacoin,viacoin
2030,,,,,,,,2020/02/10,22,,,,,,,,,,,viacoin,viacoin
2031,,,,,,,,2020/02/11,null,,,,,,,,,,,viacoin,viacoin
2032,,,,,,,,2020/02/12,21,,,,,,,,,,,viacoin,viacoin
2033,,,,,,,,2020/02/13,13,,,,,,,,,,,viacoin,viacoin
2034,,,,,,,,2020/02/14,33,,,,,,,,,,,viacoin,viacoin
2035,,,,,,,,2020/02/15,null,,,,,,,,,,,viacoin,viacoin
2036,,,,,,,,2020/02/16,28,,,,,,,,,,,viacoin,viacoin
2037,,,,,,,,2020/02/17,24,,,,,,,,,,,viacoin,viacoin
2038,,,,,,,,2020/02/18,18,,,,,,,,,,,viacoin,viacoin
2039,,,,,,,,2020/02/19,10,,,,,,,,,,,viacoin,viacoin
2040,,,,,,,,2020/02/20,null,,,,,,,,,,,viacoin,viacoin
2041,,,,,,,,2020/02/21,null,,,,,,,,,,,viacoin,viacoin
2042,,,,,,,,2020/02/22,22,,,,,,,,,,,viacoin,viacoin
2043,,,,,,,,2020/02/23,null,,,,,,,,,,,viacoin,viacoin
2044,,,,,,,,2020/02/24,null,,,,,,,,,,,viacoin,viacoin
2045,,,,,,,,2020/02/25,null,,,,,,,,,,,viacoin,viacoin
2046,,,,,,,,2020/02/26,null,,,,,,,,,,,viacoin,viacoin
2047,,,,,,,,2020/02/27,null,,,,,,,,,,,viacoin,viacoin
2048,,,,,,,,2020/02/28,null,,,,,,,,,,,viacoin,viacoin
2049,,,,,,,,2020/02/29,29,,,,,,,,,,,viacoin,viacoin
2050,,,,,,,,2020/03/01,null,,,,,,,,,,,viacoin,viacoin
2051,,,,,,,,2020/03/02,null,,,,,,,,,,,viacoin,viacoin
2052,,,,,,,,2020/03/03,null,,,,,,,,,,,viacoin,viacoin
2053,,,,,,,,2020/03/04,null,,,,,,,,,,,viacoin,viacoin
2054,,,,,,,,2020/03/05,22,,,,,,,,,,,viacoin,viacoin
2055,,,,,,,,2020/03/06,24,,,,,,,,,,,viacoin,viacoin
2056,,,,,,,,2020/03/07,24,,,,,,,,,,,viacoin,viacoin
2057,,,,,,,,2020/03/08,23,,,,,,,,,,,viacoin,viacoin
2058,,,,,,,,2020/03/09,33,,,,,,,,,,,viacoin,viacoin
2059,,,,,,,,2020/03/10,23,,,,,,,,,,,viacoin,viacoin
2060,,,,,,,,2020/03/11,27,,,,,,,,,,,viacoin,viacoin
2061,,,,,,,,2020/03/12,28,,,,,,,,,,,viacoin,viacoin
2062,,,,,,,,2020/03/13,23,,,,,,,,,,,viacoin,viacoin
2063,,,,,,,,2020/03/14,22,,,,,,,,,,,viacoin,viacoin
2064,,,,,,,,2020/03/15,25,,,,,,,,,,,viacoin,viacoin
2065,,,,,,,,2020/03/16,22,,,,,,,,,,,viacoin,viacoin
2066,,,,,,,,2020/03/17,23,,,,,,,,,,,viacoin,viacoin
2067,,,,,,,,2020/03/18,null,,,,,,,,,,,viacoin,viacoin
2068,,,,,,,,2020/03/19,null,,,,,,,,,,,viacoin,viacoin
2069,,,,,,,,2020/03/20,23,,,,,,,,,,,viacoin,viacoin
2070,,,,,,,,2020/03/21,26,,,,,,,,,,,viacoin,viacoin
2071,,,,,,,,2020/03/22,23,,,,,,,,,,,viacoin,viacoin
2072,,,,,,,,2020/03/23,23,,,,,,,,,,,viacoin,viacoin
2073,,,,,,,,2020/03/24,22,,,,,,,,,,,viacoin,viacoin
2074,,,,,,,,2020/03/25,24,,,,,,,,,,,viacoin,viacoin
2075,,,,,,,,2020/03/26,20,,,,,,,,,,,viacoin,viacoin
2076,,,,,,,,2020/03/27,23,,,,,,,,,,,viacoin,viacoin
2077,,,,,,,,2020/03/28,23,,,,,,,,,,,viacoin,viacoin
2078,,,,,,,,2020/03/29,20,,,,,,,,,,,viacoin,viacoin
2079,,,,,,,,2020/03/30,22,,,,,,,,,,,viacoin,viacoin
2080,,,,,,,,2020/03/31,null,,,,,,,,,,,viacoin,viacoin
2081,,,,,,,,2020/04/01,null,,,,,,,,,,,viacoin,viacoin
2082,,,,,,,,2020/04/02,null,,,,,,,,,,,viacoin,viacoin
2083,,,,,,,,2020/04/03,23,,,,,,,,,,,viacoin,viacoin
2084,,,,,,,,2020/04/04,null,,,,,,,,,,,viacoin,viacoin
2085,,,,,,,,2020/04/05,21,,,,,,,,,,,viacoin,viacoin
2086,,,,,,,,2020/04/06,27,,,,,,,,,,,viacoin,viacoin
2087,,,,,,,,2020/04/07,24,,,,,,,,,,,viacoin,viacoin
2088,,,,,,,,2020/04/08,null,,,,,,,,,,,viacoin,viacoin
2089,,,,,,,,2020/04/09,23,,,,,,,,,,,viacoin,viacoin
2090,,,,,,,,2020/04/10,22,,,,,,,,,,,viacoin,viacoin
2091,,,,,,,,2020/04/11,null,,,,,,,,,,,viacoin,viacoin
2092,,,,,,,,2020/04/12,26,,,,,,,,,,,viacoin,viacoin
2093,,,,,,,,2020/04/13,null,,,,,,,,,,,viacoin,viacoin
2094,,,,,,,,2020/04/14,null,,,,,,,,,,,viacoin,viacoin
2095,,,,,,,,2020/04/15,null,,,,,,,,,,,viacoin,viacoin
2096,,,,,,,,2020/04/16,null,,,,,,,,,,,viacoin,viacoin
2097,,,,,,,,2020/04/17,null,,,,,,,,,,,viacoin,viacoin
2098,,,,,,,,2020/04/18,null,,,,,,,,,,,viacoin,viacoin
2099,,,,,,,,2020/04/19,null,,,,,,,,,,,viacoin,viacoin
2100,,,,,,,,2020/04/20,null,,,,,,,,,,,viacoin,viacoin
2101,,,,,,,,2020/04/21,null,,,,,,,,,,,viacoin,viacoin
2102,,,,,,,,2020/04/22,null,,,,,,,,,,,viacoin,viacoin
2103,,,,,,,,2020/04/23,null,,,,,,,,,,,viacoin,viacoin
2104,,,,,,,,2020/04/24,null,,,,,,,,,,,viacoin,viacoin
2105,,,,,,,,2020/04/25,null,,,,,,,,,,,viacoin,viacoin
2106,,,,,,,,2020/04/26,null,,,,,,,,,,,viacoin,viacoin
2107,,,,,,,,2020/04/27,null,,,,,,,,,,,viacoin,viacoin
2108,,,,,,,,2020/04/28,null,,,,,,,,,,,viacoin,viacoin
2109,,,,,,,,2020/04/29,null,,,,,,,,,,,viacoin,viacoin
2110,,,,,,,,2020/04/30,null,,,,,,,,,,,viacoin,viacoin
2111,,,,,,,,2020/05/01,22,,,,,,,,,,,viacoin,viacoin
2112,,,,,,,,2020/05/02,21,,,,,,,,,,,viacoin,viacoin
2113,,,,,,,,2020/05/03,null,,,,,,,,,,,viacoin,viacoin
2114,,,,,,,,2020/05/04,null,,,,,,,,,,,viacoin,viacoin
2115,,,,,,,,2020/05/05,22,,,,,,,,,,,viacoin,viacoin
2116,,,,,,,,2020/05/06,23,,,,,,,,,,,viacoin,viacoin
2117,,,,,,,,2020/05/07,null,,,,,,,,,,,viacoin,viacoin
2118,,,,,,,,2020/05/08,null,,,,,,,,,,,viacoin,viacoin
2119,,,,,,,,2020/05/09,22,,,,,,,,,,,viacoin,viacoin
2120,,,,,,,,2020/05/10,null,,,,,,,,,,,viacoin,viacoin
2121,,,,,,,,2020/05/11,null,,,,,,,,,,,viacoin,viacoin
2122,,,,,,,,2020/05/12,22,,,,,,,,,,,viacoin,viacoin
2123,,,,,,,,2020/05/13,22,,,,,,,,,,,viacoin,viacoin
2124,,,,,,,,2020/05/14,null,,,,,,,,,,,viacoin,viacoin
2125,,,,,,,,2020/05/15,21,,,,,,,,,,,viacoin,viacoin
2126,,,,,,,,2020/05/16,21,,,,,,,,,,,viacoin,viacoin
2127,,,,,,,,2020/05/17,null,,,,,,,,,,,viacoin,viacoin
