,transactions,difficulty,sent_addresses,hashrate,av_transaction_size,mining_profitability,send_usd,median_transaction_size,confirmation_time,av_transaction_value,median_transaction_value,active_addresses,fee_reward,top_100_percent,date,tweets,block_size,google_trends,market_cap,full_name,coin
1694,,,,,,,,,,,,,,,2018/11/28,13,,,,einsteinium,einsteinium
1695,,,,,,,,,,,,,,,2018/11/29,2,,,,einsteinium,einsteinium
1696,,,,,,,,,,,,,,,2018/11/30,4,,,,einsteinium,einsteinium
1697,,,,,,,,,,,,,,,2018/12/01,null,,,,einsteinium,einsteinium
1698,,,,,,,,,,,,,,,2018/12/02,null,,,,einsteinium,einsteinium
1699,,,,,,,,,,,,,,,2018/12/03,null,,,,einsteinium,einsteinium
1700,,,,,,,,,,,,,,,2018/12/04,1,,,,einsteinium,einsteinium
1701,,,,,,,,,,,,,,,2018/12/05,null,,,,einsteinium,einsteinium
1702,,,,,,,,,,,,,,,2018/12/06,null,,,,einsteinium,einsteinium
1703,,,,,,,,,,,,,,,2018/12/07,null,,,,einsteinium,einsteinium
1704,,,,,,,,,,,,,,,2018/12/08,null,,,,einsteinium,einsteinium
1705,,,,,,,,,,,,,,,2018/12/09,null,,,,einsteinium,einsteinium
1706,,,,,,,,,,,,,,,2018/12/10,null,,,,einsteinium,einsteinium
1707,,,,,,,,,,,,,,,2018/12/11,null,,,,einsteinium,einsteinium
1708,,,,,,,,,,,,,,,2018/12/12,null,,,,einsteinium,einsteinium
1709,,,,,,,,,,,,,,,2018/12/13,null,,,,einsteinium,einsteinium
1710,,,,,,,,,,,,,,,2018/12/14,null,,,,einsteinium,einsteinium
1711,,,,,,,,,,,,,,,2018/12/15,null,,,,einsteinium,einsteinium
1712,,,,,,,,,,,,,,,2018/12/16,null,,,,einsteinium,einsteinium
1713,,,,,,,,,,,,,,,2018/12/17,null,,,,einsteinium,einsteinium
1714,,,,,,,,,,,,,,,2018/12/18,null,,,,einsteinium,einsteinium
1715,,,,,,,,,,,,,,,2018/12/19,null,,,,einsteinium,einsteinium
1716,,,,,,,,,,,,,,,2018/12/20,null,,,,einsteinium,einsteinium
1717,,,,,,,,,,,,,,,2018/12/21,null,,,,einsteinium,einsteinium
1718,,,,,,,,,,,,,,,2018/12/22,null,,,,einsteinium,einsteinium
1719,,,,,,,,,,,,,,,2018/12/23,null,,,,einsteinium,einsteinium
1720,,,,,,,,,,,,,,,2018/12/24,null,,,,einsteinium,einsteinium
1721,,,,,,,,,,,,,,,2018/12/25,null,,,,einsteinium,einsteinium
1722,,,,,,,,,,,,,,,2018/12/26,null,,,,einsteinium,einsteinium
1723,,,,,,,,,,,,,,,2018/12/27,null,,,,einsteinium,einsteinium
1724,,,,,,,,,,,,,,,2018/12/28,null,,,,einsteinium,einsteinium
1725,,,,,,,,,,,,,,,2018/12/29,null,,,,einsteinium,einsteinium
1726,,,,,,,,,,,,,,,2018/12/30,null,,,,einsteinium,einsteinium
1727,,,,,,,,,,,,,,,2018/12/31,null,,,,einsteinium,einsteinium
1728,,,,,,,,,,,,,,,2019/01/01,1,,,,einsteinium,einsteinium
1729,,,,,,,,,,,,,,,2019/01/02,null,,,,einsteinium,einsteinium
1730,,,,,,,,,,,,,,,2019/01/03,9,,,,einsteinium,einsteinium
1731,,,,,,,,,,,,,,,2019/01/04,null,,,,einsteinium,einsteinium
1732,,,,,,,,,,,,,,,2019/01/05,null,,,,einsteinium,einsteinium
1733,,,,,,,,,,,,,,,2019/01/06,null,,,,einsteinium,einsteinium
1734,,,,,,,,,,,,,,,2019/01/07,null,,,,einsteinium,einsteinium
1735,,,,,,,,,,,,,,,2019/01/08,2,,,,einsteinium,einsteinium
1736,,,,,,,,,,,,,,,2019/01/09,null,,,,einsteinium,einsteinium
1737,,,,,,,,,,,,,,,2019/01/10,null,,,,einsteinium,einsteinium
1738,,,,,,,,,,,,,,,2019/01/11,null,,,,einsteinium,einsteinium
1739,,,,,,,,,,,,,,,2019/01/12,null,,,,einsteinium,einsteinium
1740,,,,,,,,,,,,,,,2019/01/13,null,,,,einsteinium,einsteinium
1741,,,,,,,,,,,,,,,2019/01/14,null,,,,einsteinium,einsteinium
1742,,,,,,,,,,,,,,,2019/01/15,null,,,,einsteinium,einsteinium
1743,,,,,,,,,,,,,,,2019/01/16,null,,,,einsteinium,einsteinium
1744,,,,,,,,,,,,,,,2019/01/17,null,,,,einsteinium,einsteinium
1745,,,,,,,,,,,,,,,2019/01/18,null,,,,einsteinium,einsteinium
1746,,,,,,,,,,,,,,,2019/01/19,null,,,,einsteinium,einsteinium
1747,,,,,,,,,,,,,,,2019/01/20,null,,,,einsteinium,einsteinium
1748,,,,,,,,,,,,,,,2019/01/21,null,,,,einsteinium,einsteinium
1749,,,,,,,,,,,,,,,2019/01/22,null,,,,einsteinium,einsteinium
1750,,,,,,,,,,,,,,,2019/01/23,null,,,,einsteinium,einsteinium
1751,,,,,,,,,,,,,,,2019/01/24,null,,,,einsteinium,einsteinium
1752,,,,,,,,,,,,,,,2019/01/25,null,,,,einsteinium,einsteinium
1753,,,,,,,,,,,,,,,2019/01/26,null,,,,einsteinium,einsteinium
1754,,,,,,,,,,,,,,,2019/01/27,null,,,,einsteinium,einsteinium
1755,,,,,,,,,,,,,,,2019/01/28,null,,,,einsteinium,einsteinium
1756,,,,,,,,,,,,,,,2019/01/29,null,,,,einsteinium,einsteinium
1757,,,,,,,,,,,,,,,2019/01/30,null,,,,einsteinium,einsteinium
1758,,,,,,,,,,,,,,,2019/01/31,null,,,,einsteinium,einsteinium
1759,,,,,,,,,,,,,,,2019/02/01,null,,,,einsteinium,einsteinium
1760,,,,,,,,,,,,,,,2019/02/02,null,,,,einsteinium,einsteinium
1761,,,,,,,,,,,,,,,2019/02/03,null,,,,einsteinium,einsteinium
1762,,,,,,,,,,,,,,,2019/02/04,null,,,,einsteinium,einsteinium
1763,,,,,,,,,,,,,,,2019/02/05,null,,,,einsteinium,einsteinium
1764,,,,,,,,,,,,,,,2019/02/06,null,,,,einsteinium,einsteinium
1765,,,,,,,,,,,,,,,2019/02/07,null,,,,einsteinium,einsteinium
1766,,,,,,,,,,,,,,,2019/02/08,1,,,,einsteinium,einsteinium
1767,,,,,,,,,,,,,,,2019/02/09,1,,,,einsteinium,einsteinium
1768,,,,,,,,,,,,,,,2019/02/10,null,,,,einsteinium,einsteinium
1769,,,,,,,,,,,,,,,2019/02/11,null,,,,einsteinium,einsteinium
1770,,,,,,,,,,,,,,,2019/02/12,null,,,,einsteinium,einsteinium
1771,,,,,,,,,,,,,,,2019/02/13,null,,,,einsteinium,einsteinium
1772,,,,,,,,,,,,,,,2019/02/14,null,,,,einsteinium,einsteinium
1773,,,,,,,,,,,,,,,2019/02/15,null,,,,einsteinium,einsteinium
1774,,,,,,,,,,,,,,,2019/02/16,null,,,,einsteinium,einsteinium
1775,,,,,,,,,,,,,,,2019/02/17,3,,,,einsteinium,einsteinium
1776,,,,,,,,,,,,,,,2019/02/18,null,,,,einsteinium,einsteinium
1777,,,,,,,,,,,,,,,2019/02/19,1,,,,einsteinium,einsteinium
1778,,,,,,,,,,,,,,,2019/02/20,1,,,,einsteinium,einsteinium
1779,,,,,,,,,,,,,,,2019/02/21,null,,,,einsteinium,einsteinium
1780,,,,,,,,,,,,,,,2019/02/22,null,,,,einsteinium,einsteinium
1781,,,,,,,,,,,,,,,2019/02/23,1,,,,einsteinium,einsteinium
1782,,,,,,,,,,,,,,,2019/02/24,null,,,,einsteinium,einsteinium
1783,,,,,,,,,,,,,,,2019/02/25,null,,,,einsteinium,einsteinium
1784,,,,,,,,,,,,,,,2019/02/26,2,,,,einsteinium,einsteinium
1785,,,,,,,,,,,,,,,2019/02/27,1,,,,einsteinium,einsteinium
1786,,,,,,,,,,,,,,,2019/02/28,4,,,,einsteinium,einsteinium
1787,,,,,,,,,,,,,,,2019/03/01,3,,,,einsteinium,einsteinium
1788,,,,,,,,,,,,,,,2019/03/02,4,,,,einsteinium,einsteinium
1789,,,,,,,,,,,,,,,2019/03/03,2,,,,einsteinium,einsteinium
1790,,,,,,,,,,,,,,,2019/03/04,1,,,,einsteinium,einsteinium
1791,,,,,,,,,,,,,,,2019/03/05,7,,,,einsteinium,einsteinium
1792,,,,,,,,,,,,,,,2019/03/06,1,,,,einsteinium,einsteinium
1793,,,,,,,,,,,,,,,2019/03/07,null,,,,einsteinium,einsteinium
1794,,,,,,,,,,,,,,,2019/03/08,3,,,,einsteinium,einsteinium
1795,,,,,,,,,,,,,,,2019/03/09,2,,,,einsteinium,einsteinium
1796,,,,,,,,,,,,,,,2019/03/10,4,,,,einsteinium,einsteinium
1797,,,,,,,,,,,,,,,2019/03/11,null,,,,einsteinium,einsteinium
1798,,,,,,,,,,,,,,,2019/03/12,5,,,,einsteinium,einsteinium
1799,,,,,,,,,,,,,,,2019/03/13,6,,,,einsteinium,einsteinium
1800,,,,,,,,,,,,,,,2019/03/14,4,,,,einsteinium,einsteinium
1801,,,,,,,,,,,,,,,2019/03/15,4,,,,einsteinium,einsteinium
1802,,,,,,,,,,,,,,,2019/03/16,1,,,,einsteinium,einsteinium
1803,,,,,,,,,,,,,,,2019/03/17,null,,,,einsteinium,einsteinium
1804,,,,,,,,,,,,,,,2019/03/18,1,,,,einsteinium,einsteinium
1805,,,,,,,,,,,,,,,2019/03/19,null,,,,einsteinium,einsteinium
1806,,,,,,,,,,,,,,,2019/03/20,2,,,,einsteinium,einsteinium
1807,,,,,,,,,,,,,,,2019/03/21,null,,,,einsteinium,einsteinium
1808,,,,,,,,,,,,,,,2019/03/22,null,,,,einsteinium,einsteinium
1809,,,,,,,,,,,,,,,2019/03/23,3,,,,einsteinium,einsteinium
1810,,,,,,,,,,,,,,,2019/03/24,null,,,,einsteinium,einsteinium
1811,,,,,,,,,,,,,,,2019/03/25,9,,,,einsteinium,einsteinium
1812,,,,,,,,,,,,,,,2019/03/26,null,,,,einsteinium,einsteinium
1813,,,,,,,,,,,,,,,2019/03/27,null,,,,einsteinium,einsteinium
1814,,,,,,,,,,,,,,,2019/03/28,null,,,,einsteinium,einsteinium
1815,,,,,,,,,,,,,,,2019/03/29,null,,,,einsteinium,einsteinium
1816,,,,,,,,,,,,,,,2019/03/30,null,,,,einsteinium,einsteinium
1817,,,,,,,,,,,,,,,2019/03/31,null,,,,einsteinium,einsteinium
1818,,,,,,,,,,,,,,,2019/04/01,null,,,,einsteinium,einsteinium
1819,,,,,,,,,,,,,,,2019/04/02,null,,,,einsteinium,einsteinium
1820,,,,,,,,,,,,,,,2019/04/03,null,,,,einsteinium,einsteinium
1821,,,,,,,,,,,,,,,2019/04/04,null,,,,einsteinium,einsteinium
1822,,,,,,,,,,,,,,,2019/04/05,null,,,,einsteinium,einsteinium
1823,,,,,,,,,,,,,,,2019/04/06,null,,,,einsteinium,einsteinium
1824,,,,,,,,,,,,,,,2019/04/07,null,,,,einsteinium,einsteinium
1825,,,,,,,,,,,,,,,2019/04/08,null,,,,einsteinium,einsteinium
1826,,,,,,,,,,,,,,,2019/04/09,null,,,,einsteinium,einsteinium
1827,,,,,,,,,,,,,,,2019/04/10,2,,,,einsteinium,einsteinium
1828,,,,,,,,,,,,,,,2019/04/11,null,,,,einsteinium,einsteinium
1829,,,,,,,,,,,,,,,2019/04/12,1,,,,einsteinium,einsteinium
1830,,,,,,,,,,,,,,,2019/04/13,null,,,,einsteinium,einsteinium
1831,,,,,,,,,,,,,,,2019/04/14,null,,,,einsteinium,einsteinium
1832,,,,,,,,,,,,,,,2019/04/15,null,,,,einsteinium,einsteinium
1833,,,,,,,,,,,,,,,2019/04/16,null,,,,einsteinium,einsteinium
1834,,,,,,,,,,,,,,,2019/04/17,null,,,,einsteinium,einsteinium
1835,,,,,,,,,,,,,,,2019/04/18,null,,,,einsteinium,einsteinium
1836,,,,,,,,,,,,,,,2019/04/19,null,,,,einsteinium,einsteinium
1837,,,,,,,,,,,,,,,2019/04/20,12,,,,einsteinium,einsteinium
1838,,,,,,,,,,,,,,,2019/04/21,3,,,,einsteinium,einsteinium
1839,,,,,,,,,,,,,,,2019/04/22,null,,,,einsteinium,einsteinium
1840,,,,,,,,,,,,,,,2019/04/23,null,,,,einsteinium,einsteinium
1841,,,,,,,,,,,,,,,2019/04/24,null,,,,einsteinium,einsteinium
1842,,,,,,,,,,,,,,,2019/04/25,2,,,,einsteinium,einsteinium
1843,,,,,,,,,,,,,,,2019/04/26,null,,,,einsteinium,einsteinium
1844,,,,,,,,,,,,,,,2019/04/27,null,,,,einsteinium,einsteinium
1845,,,,,,,,,,,,,,,2019/04/28,null,,,,einsteinium,einsteinium
1846,,,,,,,,,,,,,,,2019/04/29,null,,,,einsteinium,einsteinium
1847,,,,,,,,,,,,,,,2019/04/30,null,,,,einsteinium,einsteinium
1848,,,,,,,,,,,,,,,2019/05/01,null,,,,einsteinium,einsteinium
1849,,,,,,,,,,,,,,,2019/05/02,null,,,,einsteinium,einsteinium
1850,,,,,,,,,,,,,,,2019/05/03,null,,,,einsteinium,einsteinium
1851,,,,,,,,,,,,,,,2019/05/04,null,,,,einsteinium,einsteinium
1852,,,,,,,,,,,,,,,2019/05/05,null,,,,einsteinium,einsteinium
1853,,,,,,,,,,,,,,,2019/05/06,1,,,,einsteinium,einsteinium
1854,,,,,,,,,,,,,,,2019/05/07,null,,,,einsteinium,einsteinium
1855,,,,,,,,,,,,,,,2019/05/08,null,,,,einsteinium,einsteinium
1856,,,,,,,,,,,,,,,2019/05/09,null,,,,einsteinium,einsteinium
1857,,,,,,,,,,,,,,,2019/05/10,null,,,,einsteinium,einsteinium
1858,,,,,,,,,,,,,,,2019/05/11,null,,,,einsteinium,einsteinium
1859,,,,,,,,,,,,,,,2019/05/12,null,,,,einsteinium,einsteinium
1860,,,,,,,,,,,,,,,2019/05/13,null,,,,einsteinium,einsteinium
1861,,,,,,,,,,,,,,,2019/05/14,null,,,,einsteinium,einsteinium
1862,,,,,,,,,,,,,,,2019/05/15,1,,,,einsteinium,einsteinium
1863,,,,,,,,,,,,,,,2019/05/16,1,,,,einsteinium,einsteinium
1864,,,,,,,,,,,,,,,2019/05/17,1,,,,einsteinium,einsteinium
1865,,,,,,,,,,,,,,,2019/05/18,null,,,,einsteinium,einsteinium
1866,,,,,,,,,,,,,,,2019/05/19,1,,,,einsteinium,einsteinium
1867,,,,,,,,,,,,,,,2019/05/20,null,,,,einsteinium,einsteinium
1868,,,,,,,,,,,,,,,2019/05/21,null,,,,einsteinium,einsteinium
1869,,,,,,,,,,,,,,,2019/05/22,null,,,,einsteinium,einsteinium
1870,,,,,,,,,,,,,,,2019/05/23,null,,,,einsteinium,einsteinium
1871,,,,,,,,,,,,,,,2019/05/24,3,,,,einsteinium,einsteinium
1872,,,,,,,,,,,,,,,2019/05/25,null,,,,einsteinium,einsteinium
1873,,,,,,,,,,,,,,,2019/05/26,2,,,,einsteinium,einsteinium
1874,,,,,,,,,,,,,,,2019/05/27,null,,,,einsteinium,einsteinium
1875,,,,,,,,,,,,,,,2019/05/28,3,,,,einsteinium,einsteinium
1876,,,,,,,,,,,,,,,2019/05/29,32,,,,einsteinium,einsteinium
1877,,,,,,,,,,,,,,,2019/05/30,16,,,,einsteinium,einsteinium
1878,,,,,,,,,,,,,,,2019/05/31,14,,,,einsteinium,einsteinium
1879,,,,,,,,,,,,,,,2019/06/01,16,,,,einsteinium,einsteinium
1880,,,,,,,,,,,,,,,2019/06/02,29,,,,einsteinium,einsteinium
1881,,,,,,,,,,,,,,,2019/06/03,6,,,,einsteinium,einsteinium
1882,,,,,,,,,,,,,,,2019/06/04,4,,,,einsteinium,einsteinium
1883,,,,,,,,,,,,,,,2019/06/05,3,,,,einsteinium,einsteinium
1884,,,,,,,,,,,,,,,2019/06/06,1,,,,einsteinium,einsteinium
1885,,,,,,,,,,,,,,,2019/06/07,30,,,,einsteinium,einsteinium
1886,,,,,,,,,,,,,,,2019/06/08,2,,,,einsteinium,einsteinium
1887,,,,,,,,,,,,,,,2019/06/09,null,,,,einsteinium,einsteinium
1888,,,,,,,,,,,,,,,2019/06/10,3,,,,einsteinium,einsteinium
1889,,,,,,,,,,,,,,,2019/06/11,4,,,,einsteinium,einsteinium
1890,,,,,,,,,,,,,,,2019/06/12,1,,,,einsteinium,einsteinium
1891,,,,,,,,,,,,,,,2019/06/13,7,,,,einsteinium,einsteinium
1892,,,,,,,,,,,,,,,2019/06/14,1,,,,einsteinium,einsteinium
1893,,,,,,,,,,,,,,,2019/06/15,null,,,,einsteinium,einsteinium
1894,,,,,,,,,,,,,,,2019/06/16,1,,,,einsteinium,einsteinium
1895,,,,,,,,,,,,,,,2019/06/17,2,,,,einsteinium,einsteinium
1896,,,,,,,,,,,,,,,2019/06/18,1,,,,einsteinium,einsteinium
1897,,,,,,,,,,,,,,,2019/06/19,null,,,,einsteinium,einsteinium
1898,,,,,,,,,,,,,,,2019/06/20,null,,,,einsteinium,einsteinium
1899,,,,,,,,,,,,,,,2019/06/21,1,,,,einsteinium,einsteinium
1900,,,,,,,,,,,,,,,2019/06/22,1,,,,einsteinium,einsteinium
1901,,,,,,,,,,,,,,,2019/06/23,2,,,,einsteinium,einsteinium
1902,,,,,,,,,,,,,,,2019/06/24,null,,,,einsteinium,einsteinium
1903,,,,,,,,,,,,,,,2019/06/25,null,,,,einsteinium,einsteinium
1904,,,,,,,,,,,,,,,2019/06/26,null,,,,einsteinium,einsteinium
1905,,,,,,,,,,,,,,,2019/06/27,null,,,,einsteinium,einsteinium
1906,,,,,,,,,,,,,,,2019/06/28,1,,,,einsteinium,einsteinium
1907,,,,,,,,,,,,,,,2019/06/29,null,,,,einsteinium,einsteinium
1908,,,,,,,,,,,,,,,2019/06/30,1,,,,einsteinium,einsteinium
1909,,,,,,,,,,,,,,,2019/07/01,null,,,,einsteinium,einsteinium
1910,,,,,,,,,,,,,,,2019/07/02,null,,,,einsteinium,einsteinium
1911,,,,,,,,,,,,,,,2019/07/03,null,,,,einsteinium,einsteinium
1912,,,,,,,,,,,,,,,2019/07/04,null,,,,einsteinium,einsteinium
1913,,,,,,,,,,,,,,,2019/07/05,null,,,,einsteinium,einsteinium
1914,,,,,,,,,,,,,,,2019/07/06,null,,,,einsteinium,einsteinium
1915,,,,,,,,,,,,,,,2019/07/07,null,,,,einsteinium,einsteinium
1916,,,,,,,,,,,,,,,2019/07/08,null,,,,einsteinium,einsteinium
1917,,,,,,,,,,,,,,,2019/07/09,null,,,,einsteinium,einsteinium
1918,,,,,,,,,,,,,,,2019/07/10,null,,,,einsteinium,einsteinium
1919,,,,,,,,,,,,,,,2019/07/11,null,,,,einsteinium,einsteinium
1920,,,,,,,,,,,,,,,2019/07/12,null,,,,einsteinium,einsteinium
1921,,,,,,,,,,,,,,,2019/07/13,null,,,,einsteinium,einsteinium
1922,,,,,,,,,,,,,,,2019/07/14,null,,,,einsteinium,einsteinium
1923,,,,,,,,,,,,,,,2019/07/15,null,,,,einsteinium,einsteinium
1924,,,,,,,,,,,,,,,2019/07/16,null,,,,einsteinium,einsteinium
1925,,,,,,,,,,,,,,,2019/07/17,null,,,,einsteinium,einsteinium
1926,,,,,,,,,,,,,,,2019/07/18,null,,,,einsteinium,einsteinium
1927,,,,,,,,,,,,,,,2019/07/19,null,,,,einsteinium,einsteinium
1928,,,,,,,,,,,,,,,2019/07/20,1,,,,einsteinium,einsteinium
1929,,,,,,,,,,,,,,,2019/07/21,null,,,,einsteinium,einsteinium
1930,,,,,,,,,,,,,,,2019/07/22,null,,,,einsteinium,einsteinium
1931,,,,,,,,,,,,,,,2019/07/23,null,,,,einsteinium,einsteinium
1932,,,,,,,,,,,,,,,2019/07/24,null,,,,einsteinium,einsteinium
1933,,,,,,,,,,,,,,,2019/07/25,null,,,,einsteinium,einsteinium
1934,,,,,,,,,,,,,,,2019/07/26,null,,,,einsteinium,einsteinium
1935,,,,,,,,,,,,,,,2019/07/27,null,,,,einsteinium,einsteinium
1936,,,,,,,,,,,,,,,2019/07/28,null,,,,einsteinium,einsteinium
1937,,,,,,,,,,,,,,,2019/07/29,null,,,,einsteinium,einsteinium
1938,,,,,,,,,,,,,,,2019/07/30,null,,,,einsteinium,einsteinium
1939,,,,,,,,,,,,,,,2019/07/31,null,,,,einsteinium,einsteinium
1940,,,,,,,,,,,,,,,2019/08/01,1,,,,einsteinium,einsteinium
1941,,,,,,,,,,,,,,,2019/08/02,null,,,,einsteinium,einsteinium
1942,,,,,,,,,,,,,,,2019/08/03,null,,,,einsteinium,einsteinium
1943,,,,,,,,,,,,,,,2019/08/04,null,,,,einsteinium,einsteinium
1944,,,,,,,,,,,,,,,2019/08/05,null,,,,einsteinium,einsteinium
1945,,,,,,,,,,,,,,,2019/08/06,null,,,,einsteinium,einsteinium
1946,,,,,,,,,,,,,,,2019/08/07,null,,,,einsteinium,einsteinium
1947,,,,,,,,,,,,,,,2019/08/08,null,,,,einsteinium,einsteinium
1948,,,,,,,,,,,,,,,2019/08/09,null,,,,einsteinium,einsteinium
1949,,,,,,,,,,,,,,,2019/08/10,null,,,,einsteinium,einsteinium
1950,,,,,,,,,,,,,,,2019/08/11,null,,,,einsteinium,einsteinium
1951,,,,,,,,,,,,,,,2019/08/12,null,,,,einsteinium,einsteinium
1952,,,,,,,,,,,,,,,2019/08/13,null,,,,einsteinium,einsteinium
1953,,,,,,,,,,,,,,,2019/08/14,null,,,,einsteinium,einsteinium
1954,,,,,,,,,,,,,,,2019/08/15,null,,,,einsteinium,einsteinium
1955,,,,,,,,,,,,,,,2019/08/16,null,,,,einsteinium,einsteinium
1956,,,,,,,,,,,,,,,2019/08/17,null,,,,einsteinium,einsteinium
1957,,,,,,,,,,,,,,,2019/08/18,null,,,,einsteinium,einsteinium
1958,,,,,,,,,,,,,,,2019/08/19,null,,,,einsteinium,einsteinium
1959,,,,,,,,,,,,,,,2019/08/20,null,,,,einsteinium,einsteinium
1960,,,,,,,,,,,,,,,2019/08/21,null,,,,einsteinium,einsteinium
1961,,,,,,,,,,,,,,,2019/08/22,null,,,,einsteinium,einsteinium
1962,,,,,,,,,,,,,,,2019/08/23,null,,,,einsteinium,einsteinium
1963,,,,,,,,,,,,,,,2019/08/24,null,,,,einsteinium,einsteinium
1964,,,,,,,,,,,,,,,2019/08/25,null,,,,einsteinium,einsteinium
1965,,,,,,,,,,,,,,,2019/08/26,null,,,,einsteinium,einsteinium
1966,,,,,,,,,,,,,,,2019/08/27,null,,,,einsteinium,einsteinium
1967,,,,,,,,,,,,,,,2019/08/28,null,,,,einsteinium,einsteinium
1968,,,,,,,,,,,,,,,2019/08/29,null,,,,einsteinium,einsteinium
1969,,,,,,,,,,,,,,,2019/08/30,null,,,,einsteinium,einsteinium
1970,,,,,,,,,,,,,,,2019/08/31,null,,,,einsteinium,einsteinium
1971,,,,,,,,,,,,,,,2019/09/01,null,,,,einsteinium,einsteinium
1972,,,,,,,,,,,,,,,2019/09/02,null,,,,einsteinium,einsteinium
1973,,,,,,,,,,,,,,,2019/09/03,null,,,,einsteinium,einsteinium
1974,,,,,,,,,,,,,,,2019/09/04,null,,,,einsteinium,einsteinium
1975,,,,,,,,,,,,,,,2019/09/05,null,,,,einsteinium,einsteinium
1976,,,,,,,,,,,,,,,2019/09/06,null,,,,einsteinium,einsteinium
1977,,,,,,,,,,,,,,,2019/09/07,null,,,,einsteinium,einsteinium
1978,,,,,,,,,,,,,,,2019/09/08,null,,,,einsteinium,einsteinium
1979,,,,,,,,,,,,,,,2019/09/09,null,,,,einsteinium,einsteinium
1980,,,,,,,,,,,,,,,2019/09/10,null,,,,einsteinium,einsteinium
1981,,,,,,,,,,,,,,,2019/09/11,null,,,,einsteinium,einsteinium
1982,,,,,,,,,,,,,,,2019/09/12,null,,,,einsteinium,einsteinium
1983,,,,,,,,,,,,,,,2019/09/13,null,,,,einsteinium,einsteinium
1984,,,,,,,,,,,,,,,2019/09/14,null,,,,einsteinium,einsteinium
1985,,,,,,,,,,,,,,,2019/09/15,null,,,,einsteinium,einsteinium
1986,,,,,,,,,,,,,,,2019/09/16,null,,,,einsteinium,einsteinium
1987,,,,,,,,,,,,,,,2019/09/17,null,,,,einsteinium,einsteinium
1988,,,,,,,,,,,,,,,2019/09/18,null,,,,einsteinium,einsteinium
1989,,,,,,,,,,,,,,,2019/09/19,null,,,,einsteinium,einsteinium
1990,,,,,,,,,,,,,,,2019/09/20,null,,,,einsteinium,einsteinium
1991,,,,,,,,,,,,,,,2019/09/21,null,,,,einsteinium,einsteinium
1992,,,,,,,,,,,,,,,2019/09/22,null,,,,einsteinium,einsteinium
1993,,,,,,,,,,,,,,,2019/09/23,null,,,,einsteinium,einsteinium
1994,,,,,,,,,,,,,,,2019/09/24,null,,,,einsteinium,einsteinium
1995,,,,,,,,,,,,,,,2019/09/25,null,,,,einsteinium,einsteinium
1996,,,,,,,,,,,,,,,2019/09/26,null,,,,einsteinium,einsteinium
1997,,,,,,,,,,,,,,,2019/09/27,null,,,,einsteinium,einsteinium
1998,,,,,,,,,,,,,,,2019/09/28,null,,,,einsteinium,einsteinium
1999,,,,,,,,,,,,,,,2019/09/29,null,,,,einsteinium,einsteinium
2000,,,,,,,,,,,,,,,2019/09/30,null,,,,einsteinium,einsteinium
2001,,,,,,,,,,,,,,,2019/10/01,null,,,,einsteinium,einsteinium
2002,,,,,,,,,,,,,,,2019/10/02,null,,,,einsteinium,einsteinium
2003,,,,,,,,,,,,,,,2019/10/03,null,,,,einsteinium,einsteinium
2004,,,,,,,,,,,,,,,2019/10/04,null,,,,einsteinium,einsteinium
2005,,,,,,,,,,,,,,,2019/10/05,null,,,,einsteinium,einsteinium
2006,,,,,,,,,,,,,,,2019/10/06,null,,,,einsteinium,einsteinium
2007,,,,,,,,,,,,,,,2019/10/07,null,,,,einsteinium,einsteinium
2008,,,,,,,,,,,,,,,2019/10/08,null,,,,einsteinium,einsteinium
2009,,,,,,,,,,,,,,,2019/10/09,null,,,,einsteinium,einsteinium
2010,,,,,,,,,,,,,,,2019/10/10,null,,,,einsteinium,einsteinium
2011,,,,,,,,,,,,,,,2019/10/11,null,,,,einsteinium,einsteinium
2012,,,,,,,,,,,,,,,2019/10/12,null,,,,einsteinium,einsteinium
2013,,,,,,,,,,,,,,,2019/10/13,null,,,,einsteinium,einsteinium
2014,,,,,,,,,,,,,,,2019/10/14,null,,,,einsteinium,einsteinium
2015,,,,,,,,,,,,,,,2019/10/15,null,,,,einsteinium,einsteinium
2016,,,,,,,,,,,,,,,2019/10/16,null,,,,einsteinium,einsteinium
2017,,,,,,,,,,,,,,,2019/10/17,null,,,,einsteinium,einsteinium
2018,,,,,,,,,,,,,,,2019/10/18,null,,,,einsteinium,einsteinium
2019,,,,,,,,,,,,,,,2019/10/19,null,,,,einsteinium,einsteinium
2020,,,,,,,,,,,,,,,2019/10/20,null,,,,einsteinium,einsteinium
2021,,,,,,,,,,,,,,,2019/10/21,null,,,,einsteinium,einsteinium
2022,,,,,,,,,,,,,,,2019/10/22,null,,,,einsteinium,einsteinium
2023,,,,,,,,,,,,,,,2019/10/23,null,,,,einsteinium,einsteinium
2024,,,,,,,,,,,,,,,2019/10/24,null,,,,einsteinium,einsteinium
2025,,,,,,,,,,,,,,,2019/10/25,null,,,,einsteinium,einsteinium
2026,,,,,,,,,,,,,,,2019/10/26,null,,,,einsteinium,einsteinium
2027,,,,,,,,,,,,,,,2019/10/27,null,,,,einsteinium,einsteinium
2028,,,,,,,,,,,,,,,2019/10/28,null,,,,einsteinium,einsteinium
2029,,,,,,,,,,,,,,,2019/10/29,null,,,,einsteinium,einsteinium
2030,,,,,,,,,,,,,,,2019/10/30,null,,,,einsteinium,einsteinium
2031,,,,,,,,,,,,,,,2019/10/31,null,,,,einsteinium,einsteinium
