,date,block_size,sent_addresses,difficulty,median_transaction_size,median_transaction_value,transactions,mining_profitability,confirmation_time,top_100_percent,hashrate,av_transaction_value,market_cap,av_transaction_size,google_trends,active_addresses,send_usd,fee_reward,tweets,full_name,coin
1541,2013/03/24,1299393458null,493715348null,558105268.594null,,,511463803null,,,,,125094.699null,7087313078705414null,,,690276428null,64180923420559null,,,socialcoin,socialcoin
1542,2013/03/25,1685713344null,452677001null,669582669.097null,,,488494990null,,,,,217570.396null,7569363219049547null,,,661758504null,106579938408367null,,,socialcoin,socialcoin
1543,2013/03/26,1613793415null,486426084null,669582678.31null,,,489104285null,,,,,269782.376null,7852025768840161null,,,730137445null,132299367410560null,,,socialcoin,socialcoin
1544,2013/03/27,1906892675null,507056359null,669582678.31null,,,530764403null,,,,,407374.718null,8679986958959509null,,,727577727null,216699733383600null,,,socialcoin,socialcoin
1545,2013/03/28,1752593638null,562716214null,669582681.11null,,,608064189null,,,,,2562160.476null,9396423739904627null,,,944637835null,156250017775739null,,,socialcoin,socialcoin
1546,2013/03/29,1778203153null,574575894null,669582696.196null,,,620853992null,,,,,2025130.288null,94923206610963056null,,,832747269null,126084236592291null,,,socialcoin,socialcoin
1547,2013/03/30,1877443443null,517246617null,669582696.196null,,,590234506null,,,,,2687143.795null,95907844711924916null,,,780488238null,159066203731772null,,,socialcoin,socialcoin
1548,2013/03/31,1478292903null,394836529null,669582696.196null,,,438174503null,,,,,3111191.253null,97696089513183844null,,,642618608null,136843508990119null,,,socialcoin,socialcoin
1549,2013/04/01,1392565276null,488099100null,669582699.935null,,,525726409null,,,,,2592563.016null,103951719221407127null,,,7575611637null,1367794804026127null,,,socialcoin,socialcoin
1550,2013/04/02,1754435807null,6227613445null,6695826100.544null,,,630959858null,,,,,4400819.175null,118310146140209408null,,,9187517068null,2784227758814326null,,,socialcoin,socialcoin
1551,2013/04/03,1842095214null,6917413757null,6695826125.211null,,,637669954null,,,,,4478572.607null,131818988661249130null,,,10714217216null,2840399096212787null,,,socialcoin,socialcoin
1552,2013/04/04,2215686639null,7175313520null,6695826153.168null,,,667389878null,,,,,4249511.831null,135782496868483270null,,,10889016470null,2828097505425064null,,,socialcoin,socialcoin
1553,2013/04/05,1900677402null,6931013064null,7005058153.168null,,,612159251null,,,,,4348586.268null,141439201261949995null,,,10003416319null,2648558275876940null,,,socialcoin,socialcoin
1554,2013/04/06,1585668174null,5206212465null,7673000202.439null,,,515558726null,,,,,3458436.019null,147482763453490721null,,,8308615448null,1782619864045247null,,,socialcoin,socialcoin
1555,2013/04/07,2054116161null,5148211830null,7673000205.777null,,,633778271null,,,,,2445309.443null,156301311055850107null,,,8709714822null,1542263712581854null,,,socialcoin,socialcoin
1556,2013/04/08,1951186634null,6679315131null,7673000205.777null,,,6152510874null,,,,,4044379.177null,179998933266500345null,,,11389418908null,2494168074369498null,,,socialcoin,socialcoin
1557,2013/04/09,1791296897null,7464013565null,7673000230.299null,,,668039364null,,,,,60731124null,215110284775346300null,,,11207517348null,40547420811271224null,,,socialcoin,socialcoin
1558,2013/04/10,1684427146null,8377615954null,7673000234.449null,,,6369011432null,,,,,8125433.408null,196587066166736149null,,,13345319928null,5132969575267254null,,,socialcoin,socialcoin
1559,2013/04/11,2164945904null,7632014865null,7673000237.901null,,,6824710667null,,,,,4028587.645null,126707999040066150null,,,12461118365null,2755391346569076null,,,socialcoin,socialcoin
1560,2013/04/12,1637765945null,6546811648null,7673000293.36null,,,585177975null,,,,,2789765.805null,101894233133242658null,,,10296314866null,1636080126443139null,,,socialcoin,socialcoin
1561,2013/04/13,1451896505null,5483213795null,7673000293.36null,,,533509968null,,,,,2395418.366null,108538485237988664null,,,8283717200null,1281748664449654null,,,socialcoin,socialcoin
1562,2013/04/14,1751695889null,4491712854null,7673000293.36null,,,553188960null,,,,,1393356.065null,101314837336814065null,,,7139715834null,754761063428386null,,,socialcoin,socialcoin
1563,2013/04/15,1618876490null,5899812216null,7673000320.04null,,,543328282null,,,,,1672308.99null,96117999238518925null,,,10024815645null,910916052731980null,,,socialcoin,socialcoin
1564,2013/04/16,1811915414null,6712011820null,7673000323.274null,,,676088093null,,,,,1984293.372null,82835749335564846null,,,10036514880null,1324738762553076null,,,socialcoin,socialcoin
1565,2013/04/17,1638025447null,6138412545null,8038276323.274null,,,565358613null,,,,,2375301.246null,85841161933493249null,,,10525415465null,1336465452780065null,,,socialcoin,socialcoin
1566,2013/04/18,1444195761null,5449611587null,8974296355.953null,,,464847872null,,,,,11864228.293null,104593883437333233null,,,8211414335null,5532280481927441null,,,socialcoin,socialcoin
1567,2013/04/19,2115916657null,6733611559null,8974296364.36null,,,593917782null,,,,,3353300.751null,117912947341114567null,,,10501514486null,1995762132504381null,,,socialcoin,socialcoin
1568,2013/04/20,1574085158null,493159988null,8974296364.36null,,,481486769null,,,,,2602255.591null,126549745643328249null,,,7450112509null,1252260511860461null,,,socialcoin,socialcoin
1569,2013/04/21,1230535609null,4597211761null,8974296368.591null,,,440487661null,,,,,2530407.547null,126388691542991493null,,,6987514891null,1118733803240330null,,,socialcoin,socialcoin
1570,2013/04/22,1470505677null,5402311693null,8974296374.946null,,,470417727null,,,,,3960210.986null,125598226543171199null,,,9171714698null,1868705081767429null,,,socialcoin,socialcoin
1571,2013/04/23,1744516707null,6339911991null,8974296374.946null,,,615008066null,,,,,31763066null,133659803045927256null,,,9317714774null,19034860226524184null,,,socialcoin,socialcoin
1572,2013/04/24,2095596675null,6336812761null,8974296379.172null,,,648618670null,,,,,45661750null,149231491350491926null,,,10253815912null,29121016715947787null,,,socialcoin,socialcoin
1573,2013/04/25,17563310745null,6266613529null,8974296404.82null,,,623949248null,,,,,36724834null,154756955259040584null,,,9077017730null,22820120144813420null,,,socialcoin,socialcoin
1574,2013/04/26,1575915432null,5840811763null,8974296404.82null,,,550937865null,,,,,28935473null,147288352965515460null,,,8620515354null,15623540446452867null,,,socialcoin,socialcoin
1575,2013/04/27,1471396327null,4619213438null,8974296404.82null,,,442229163null,,,,,22913993null,139998680668110783null,,,7825917420null,10163229439058942null,,,socialcoin,socialcoin
1576,2013/04/28,1219386373null,4529413290null,8974296435.056null,,,417029174null,,,,,17034407null,137527270169525193null,,,11806017216null,7133045041845061null,,,socialcoin,socialcoin
1577,2013/04/29,1474847577null,5443013691null,8974296437.938null,,,516029275null,,,,,47643447null,144808148770295204null,,,8696518395null,24613298934201482null,,,socialcoin,socialcoin
1578,2013/04/30,1814118451null,4430913390null,9854414437.938null,,,474509099null,,,,,28243972null,149197242970609905null,,,7691717810null,13441321937696927null,,,socialcoin,socialcoin
1579,2013/05/01,1702986960null,5410813277null,10076293471.123null,,,551768990null,,,,,30547579null,138367158467947473null,,,8361516991null,16791309370224539null,,,socialcoin,socialcoin
1580,2013/05/02,1968457737null,5232812013null,10076293482.513null,,,552958031null,,,,,18111294null,123299486061911546null,,,8196815769null,10038375211043342null,,,socialcoin,socialcoin
1581,2013/05/03,1823948417null,491759574null,10076293482.513null,,,512756280null,,,,,1610754.007null,114057198055566263null,,,8285712956null,827593494556836null,,,socialcoin,socialcoin
1582,2013/05/04,1578867631null,415559103null,10076293482.513null,,,501026168null,,,,,1047929.914null,116698498956056825null,,,6999312377null,525949316124412null,,,socialcoin,socialcoin
1583,2013/05/05,1525647081null,439348574null,10076293436.421null,,,501675948null,,,,,14351033null,126102317460665824null,,,7214912245null,719424216603256null,,,socialcoin,socialcoin
1584,2013/05/06,1631027491null,5003213959null,10076293396.553null,,,5317410636null,,,,,18101200null,125638803259742164null,,,8521018244null,9653477412946518null,,,socialcoin,socialcoin
1585,2013/05/07,1709605351null,5794012231null,10076293396.553null,,,565678712null,,,,,1910940.69null,122761121457235241null,,,10912016710null,1070234768885632null,,,socialcoin,socialcoin
1586,2013/05/08,1565125575null,5570212663null,10076293431.369null,,,502749035null,,,,,1799720.178null,121939064657238109null,,,10243916851null,907408236764401null,,,socialcoin,socialcoin
1587,2013/05/09,1890437755null,5686516210null,10076293469.798null,,,6661012776null,,,,,1135666.909null,120676993857243716null,,,8194020459null,749504258966111null,,,socialcoin,socialcoin
1588,2013/05/10,1905606520null,5614413964null,10076293469.798null,,,6770910503null,,,,,1487700.641null,123081426057497374null,,,8434118054null,1006886267847313null,,,socialcoin,socialcoin
1589,2013/05/11,1905526109null,5405410112null,10076293558.72null,,,732207000null,,,,,10542338null,125315526157767029null,,,8091914207null,7544133617798117null,,,socialcoin,socialcoin
1590,2013/05/12,1820955612null,463219992null,10301131596.887null,,,652606924null,,,,,958.6571083null,124514240056749808null,,,6960713924null,623903888167910null,,,socialcoin,socialcoin
1591,2013/05/13,1687136024null,522149593null,11187257596.887null,,,608246596null,,,,,2074957.151null,125122454555687535null,,,8279613620null,1254564766824594null,,,socialcoin,socialcoin
1592,2013/05/14,2018357293null,5590710297null,11187257599.881null,,,663167218null,,,,,1303856.437null,121149864450956206null,,,8372314370null,847876816683522null,,,socialcoin,socialcoin
1593,2013/05/15,2179105860null,560949285null,11187257605.518null,,,640306500null,,,,,1228894.05null,116662409647112556null,,,8475913301null,783544826309973null,,,socialcoin,socialcoin
1594,2013/05/16,2010596602null,5516610199null,11187257605.518null,,,610107434null,,,,,1259742.919null,119405423247458382null,,,8416214608null,770145815942803null,,,socialcoin,socialcoin
1595,2013/05/17,1739256297null,506639391null,11187257605.518null,,,585706638null,,,,,1620818.596null,123342604449119067null,,,7845313148null,938532205838474null,,,socialcoin,socialcoin
1596,2013/05/18,1674665678null,446098199null,11187257596.419null,,,520665660null,,,,,1618875.687null,125981755352701142null,,,6837111868null,839891895412754null,,,socialcoin,socialcoin
1597,2013/05/19,1414895312null,417398248null,11187257593.047null,,,476645590null,,,,,1003856.72null,126124316554265939null,,,6422611892null,473797635228485null,,,socialcoin,socialcoin
1598,2013/05/20,1808915982null,466659064null,11187257593.047null,,,486926375null,,,,,1263679.093null,126497445453451601null,,,7167613264null,608378214688291null,,,socialcoin,socialcoin
1599,2013/05/21,1739305732null,547998920null,11187257592.073null,,,537916248null,,,,,1439928.211null,128859526852694408null,,,8257312779null,773192126243105null,,,socialcoin,socialcoin
1600,2013/05/22,1588174589null,497347850null,11187257558.122null,,,518345319null,,,,,1669997.545null,130474637952182964null,,,7480211279null,856675615858471null,,,socialcoin,socialcoin
1601,2013/05/23,1621925265null,573758618null,11187257558.122null,,,596155939null,,,,,14061000null,132769016753091040null,,,8326612400null,840367636540036null,,,socialcoin,socialcoin
1602,2013/05/24,1589254876null,550628698null,11187257558.122null,,,552325997null,,,,,17071189null,139432252254205660null,,,8496212545null,941407787577594null,,,socialcoin,socialcoin
1603,2013/05/25,1489364518null,432717676null,11450754585.597null,,,511155080null,,,,,18221037null,142977491254280234null,,,6962411082null,934348495892380null,,,socialcoin,socialcoin
1604,2013/05/26,1333145535null,405217803null,12153412595.653null,,,405595138null,,,,,12161059null,144178566955183092null,,,6965711330null,495202155960018null,,,socialcoin,socialcoin
1605,2013/05/27,1485054784null,459007325null,12153412595.653null,,,525824880null,,,,,16111048null,143788537355402348null,,,7399410639null,849977565698668null,,,socialcoin,socialcoin
1606,2013/05/28,1695095065null,506247673null,12153412597.442null,,,569125115null,,,,,1559982.177null,140897622454361325null,,,7622711265null,882250715420183null,,,socialcoin,socialcoin
1607,2013/05/29,1599924877null,540087574null,12153412602.338null,,,548925065null,,,,,1857918.57null,141737642454109997null,,,8055810978null,998119715192842null,,,socialcoin,socialcoin
1608,2013/05/30,1562394663null,518617658null,12153412602.338null,,,572475250null,,,,,13851113null,142704201553368409null,,,7822811319null,795421676228211null,,,socialcoin,socialcoin
1609,2013/05/31,1472774439null,512487508null,12153412602.338null,,,541715100null,,,,,15681078null,141840027852596691null,,,7547911152null,852401326134993null,,,socialcoin,socialcoin
1610,2013/06/01,1247854781null,450286384null,12153412621.08null,,,540984260null,,,,,11351126null,142439692851509844null,,,678069551null,609483665432850null,,,socialcoin,socialcoin
1611,2013/06/02,1212604473null,413086672null,12153412623.17null,,,497484495null,,,,,1065944.792null,139392870949736151null,,,658289833null,529932744782337null,,,socialcoin,socialcoin
1612,2013/06/03,1264054304null,500856744null,12153412623.17null,,,556614544null,,,,,1676983.423null,135183419449032906null,,,7985410093null,932726645016554null,,,socialcoin,socialcoin
1613,2013/06/04,1297125400null,521946688null,12153412617.59null,,,574094539null,,,,,1364916.794null,134519181350133851null,,,7863110219null,785500204565641null,,,socialcoin,socialcoin
1614,2013/06/05,1477385207null,488786829null,13466757604.603null,,,563764655null,,,,,14391013null,135044511051397676null,,,7866710256null,812733525317514null,,,socialcoin,socialcoin
1615,2013/06/06,1434464479null,506226819null,15605633604.603null,,,544574544null,,,,,1649853.333null,134303862651218527null,,,732679974null,894700694353794null,,,socialcoin,socialcoin
1616,2013/06/07,1547744970null,513687098null,15605633604.603null,,,520274810null,,,,,14861246null,129435436349579346null,,,7376810491null,775330386754626null,,,socialcoin,socialcoin
1617,2013/06/08,1228413587null,388916734null,15605633638.166null,,,480374443null,,,,,909.799917.152null,124495601047980705null,,,582579718null,436272594662949null,,,socialcoin,socialcoin
1618,2013/06/09,1339686278null,371147423null,15605633638.533null,,,443125104null,,,,,1599786.856null,119308608346335112null,,,5660010867null,711020924448651null,,,socialcoin,socialcoin
1619,2013/06/10,1186545133null,421737900null,15605633638.533null,,,448265420null,,,,,11241059null,117237702244995329null,,,6096311335null,505932226345792null,,,socialcoin,socialcoin
1620,2013/06/11,1231175597null,454227073null,15605633645.248null,,,494834798null,,,,,1274831.919null,120095586344507604null,,,6660913820null,632763334440263null,,,socialcoin,socialcoin
1621,2013/06/12,1061903299null,433536797null,15605633650.535null,,,457044529null,,,,,1335851.406null,121829187444162954null,,,637639981null,601799364398296null,,,socialcoin,socialcoin
1622,2013/06/13,1080344631null,462387000null,15605633650.535null,,,430074606null,,,,,1499786.609null,120637545843344336null,,,6634110152null,644778844030018null,,,socialcoin,socialcoin
