,date,mining_profitability,block_size,difficulty,top_100_percent,active_addresses,send_usd,market_cap,fee_reward,median_transaction_value,tweets,transactions,median_transaction_size,confirmation_time,av_transaction_size,hashrate,sent_addresses,av_transaction_value,google_trends,full_name,coin
2964,2020/08/24,1.751,25109,8552320,42.143,81152,241838714,4066650778,,57.264,1282,39637,,2.535,,2.5110987883777E+14,58872,6101,,litecoin,ltc
2965,2020/08/25,1.737,34348,8579122,42.146,99983,326363072,3937513673,,57.477,699,42130,,2.522,,2.4638896328697E+14,72066,7747,,litecoin,ltc
2966,2020/08/26,1.633,24535,8830575,41.782,83424,440940634,3822393124,,65.269,1185,38870,,2.571,,2.494796049138E+14,60709,11344,,litecoin,ltc
2967,2020/08/27,1.721,22767,8830575,41.784,84551,238223136,3751940006,,59.367,651,38960,,2.349,,2.5426722749383E+14,60670,6115,,litecoin,ltc
2968,2020/08/28,1.595,24333,8830575,41.814,85307,276014880,3748356453,,58.475,551,40182,,2.428,,2.6514805953052E+14,63175,6869,,litecoin,ltc
2969,2020/08/29,1.573,24737,8876488,41.823,80221,173579342,3786927675,,57.553,527,39127,,2.609,,2.5278420241195E+14,60194,4436,,litecoin,ltc
2970,2020/08/30,1.713,24745,8901567,41.828,80546,247536074,3935785950,,57.792,1061,36999,,2.553,,2.4652390578164E+14,57799,6690,,litecoin,ltc
2971,2020/08/31,1.797,25315,8901567,41.922,87250,313060919,4070453601,,68.653,629,42350,,2.353,,2.6371548972487E+14,63705,7392,,litecoin,ltc
2972,2020/09/01,1.753,31131,8923578,41.938,109943,310779299,4120533080,,69.361,1202,44561,,2.408,,2.6738654670712E+14,79354,6974,,litecoin,ltc
2973,2020/09/02,1.672,27448,9016022,41.951,96490,390480362,3958130122,,70.198,897,43935,,2.4,,2.7020255247261E+14,68696,8888,,litecoin,ltc
2974,2020/09/03,1.542,31362,9016022,41.928,101566,486818607,3649205637,,62.019,828,43171,,2.372,,273331817635297,68980,11277,,litecoin,ltc
2975,2020/09/04,1.398,29385,9016022,41.936,107185,736474659,3271262351,,62.68,1479,47485,,2.376,,2.6964332982746E+14,71847,15510,,litecoin,ltc
2976,2020/09/05,1.203,27233,9431652,41.917,93260,325191513,3212916755,,62.718,1900,41509,,2.585,,2.8293267585457E+14,65088,7834,,litecoin,ltc
2977,2020/09/06,1.315,23664,9509638,41.903,85711,195577672,3157240921,,50.53,1690,39010,,2.437,,2.6978051967698E+14,62530,5014,,litecoin,ltc
2978,2020/09/07,1.266,26885,9509638,41.694,93342,296524986,3136694574,,72.855,1839,39910,,2.466,,2.7493592310194E+14,66307,7430,,litecoin,ltc
2979,2020/09/08,1.324,25479,9566548,41.67,109488,201234649,3150545899,,55.673,1746,41560,,2.222,,2.9309662214193E+14,78117,4842,,litecoin,ltc
2980,2020/09/09,1.188,24325,9643254,41.791,96315,166893024,3147440218,,66.94,931,42871,,2.334,,3.107111397609E+14,68703,3893,,litecoin,ltc
2981,2020/09/10,1.245,28790,9643254,41.784,96473,182771750,3207637368,,59.637,546,43496,,2.522,,2.7946781738065E+14,70044,4202,,litecoin,ltc
2982,2020/09/11,1.278,25379,9711818,41.819,96966,156383646,3193450481,,51.902,532,44243,,2.33,,2.9337408070466E+14,68904,3535,,litecoin,ltc
2983,2020/09/12,1.148,28603,10285265,41.865,96324,118507065,3249804954,,57.918,548,41510,,2.652,,2.9192280332955E+14,65092,2855,,litecoin,ltc
2984,2020/09/13,1.235,23739,10285265,41.86,87677,189314201,3252309052,,54.964,402,31212,,2.535,,2.8399430900813E+14,65894,6065,,litecoin,ltc
2985,2020/09/14,1.182,25487,10285265,41.895,96712,161373339,3189112991,,53.212,427,34993,,2.474,,2.9812883983794E+14,68122,4612,,litecoin,ltc
2986,2020/09/15,1.216,28614,10121107,41.863,110237,145748129,3243253082,,37.159,1072,40196,,2.513,,2.9034005578261E+14,82260,3626,,litecoin,ltc
2987,2020/09/16,1.166,33627,9987599,41.733,103557,138117296,3170823590,,17.353,757,57394,,2.595,,2.8667611977507E+14,69533,2406,,litecoin,ltc
2988,2020/09/17,1.271,34042,9987599,41.723,98149,117852272,3199763475,,8.301,615,84689,,2.42,,2.8428565254268E+14,67758,1392,,litecoin,ltc
2989,2020/09/18,1.155,41139,9987599,41.727,103787,184074944,3195680320,,4.447,477,95327,,2.647,,2.8585245794522E+14,68168,1931,,litecoin,ltc
2990,2020/09/19,1.307,50160,9904216,41.728,110151,125011896,3194544571,,2.256,456,112159,,2.338,,2.8581664152081E+14,63140,1115,,litecoin,ltc
2991,2020/09/20,1.193,39535,9903396,41.678,86862,130184719,3137946015,,2.097,324,114522,,2.517,,2.8554423489396E+14,64827,1137,,litecoin,ltc
2992,2020/09/21,1.119,48099,9903396,41.683,95928,206123036,2982308472,,1.456,870,129564,,2.623,,2.7768309141949E+14,67978,1591,,litecoin,ltc
2993,2020/09/22,1.103,54219,9904356,41.561,119322,225016899,2889440147,,0.883,461,139126,,2.581,,2.774115217465E+14,80925,1617,,litecoin,ltc
2994,2020/09/23,1.112,50952,9905359,41.623,90672,143604455,2918228734,,0.758,426,155026,,2.585,,2.7729472800687E+14,64879,926.325,,litecoin,ltc
2995,2020/09/24,1.18,50257,9905359,41.617,96897,116760696,2909526584,,0.737,556,165775,,2.368,,2.845047766167E+14,70400,704.332,,litecoin,ltc
2996,2020/09/25,1.123,50546,9906089,41.629,95453,145029515,2991142671,,0.719,665,163168,,2.445,,2.9747879504896E+14,72362,888.836,,litecoin,ltc
2997,2020/09/26,1.181,52610,9944420,41.642,92186,104179000,3030713946,,0.712,645,162605,,2.345,,2.9889839501935E+14,64439,640.772,,litecoin,ltc
2998,2020/09/27,1.142,47262,9944420,41.665,82683,98613124,3024015437,,0.649,486,156817,,2.4,,3.0123410838836E+14,60961,628.842,,litecoin,ltc
2999,2020/09/28,1.163,51996,9944420,41.696,90660,116249819,3064856184,,0.601,496,156506,,2.345,,3.0691734655926E+14,60902,742.782,,litecoin,ltc
3000,2020/09/29,1.056,56623,10382233,41.72,102708,128453385,3001146054,,0.561,390,145857,,2.576,,3.0127760708149E+14,69415,880.68,,litecoin,ltc
3001,2020/09/30,1.076,48022,10585094,41.685,87262,136904282,3034108238,,0.618,519,136550,,2.637,,2.9192815977383E+14,58817,1003,,litecoin,ltc
3002,2020/10/01,1.105,49842,10585094,41.661,91906,123769173,3092337361,,0.727,864,128723,,2.738,,279004796432681,60580,961.516,,litecoin,ltc
3003,2020/10/02,1.05,49388,10585094,41.681,94030,139105848,2987452621,,0.7,686,127137,,2.775,,2.7989826537059E+14,61186,1094,,litecoin,ltc
3004,2020/10/03,1.198,45183,9840900,41.667,90386,116639379,3003832802,,0.684,495,114721,,2.707,,2.5284575722677E+14,59027,1017,,litecoin,ltc
3005,2020/10/04,1.181,43285,9775460,41.685,89479,92329504,3042216311,,0.87,755,109816,,2.633,,2.6703407274146E+14,57904,840.765,,litecoin,ltc
3006,2020/10/05,1.157,45115,9775460,41.712,93404,158750093,3057595121,,1.126,674,112400,,2.748,,2.6239784587048E+14,61731,1412,,litecoin,ltc
3007,2020/10/06,1.239,47117,9665483,41.725,107394,120503625,3066206755,,1.008,542,112774,,2.647,,2.5520030878476E+14,73048,1069,,litecoin,ltc
3008,2020/10/07,1.331,41350,9095604,41.716,87736,150252548,3043297821,,0.858,490,113105,,2.338,,2.6685321890421E+14,53647,1328,,litecoin,ltc
3009,2020/10/08,1.313,35689,9095604,41.728,79502,119533859,3080297554,,0.697,436,105895,,2.326,,2.7498142481931E+14,54105,1129,,litecoin,ltc
3010,2020/10/09,1.252,36382,9095604,41.68,84003,159929141,3131335059,,1.348,451,98023,,2.408,,2.83165004303E+14,57280,1632,,litecoin,ltc
3011,2020/10/10,1.325,37624,9447614,41.643,86315,254640512,3257016379,,1.266,582,98297,,2.47,,2.7131588660353E+14,57258,2591,,litecoin,ltc
3012,2020/10/11,1.328,33858,9516140,41.641,86234,94998799,3303478848,,1.62,535,90377,,2.334,,2.9060501406868E+14,55182,1051,,litecoin,ltc
3013,2020/10/12,1.342,39341,9516140,41.448,92106,243607520,3340875669,,1.257,1158,95048,,2.466,,2.7536522614735E+14,59098,2563,,litecoin,ltc
3014,2020/10/13,1.265,41319,9583249,41.411,104693,138853397,3306649729,,1.59,929,91817,,2.59,,2.7520516169344E+14,69831,1512,,litecoin,ltc
3015,2020/10/14,1.301,38974,9679078,41.426,93581,157476865,3309081887,,1.913,801,88605,,2.535,,2.7349962947038E+14,61905,1777,,litecoin,ltc
3016,2020/10/15,1.282,46369,9679078,41.42,93451,114245415,3281291857,,0.589,710,119376,,2.496,,2.7954890367088E+14,63983,957.022,,litecoin,ltc
3017,2020/10/16,1.18,48875,9679078,41.399,99243,186626951,3152323270,,1.236,495,103875,,2.687,,2.7092760274643E+14,66407,1797,,litecoin,ltc
3018,2020/10/17,1.253,42314,9506302,41.374,90248,96588221,3119689962,,1.151,772,94335,,2.764,,2.4556536439821E+14,60710,1024,,litecoin,ltc
3019,2020/10/18,1.272,39404,9462171,41.358,86903,85448502,3133240036,,0.97,421,93764,,2.687,,2.4988819172368E+14,55822,911.315,,litecoin,ltc
3020,2020/10/19,1.303,39867,9462171,41.383,93078,117634241,3150189434,,1.813,438,96255,,2.553,,2.5801925495306E+14,61560,1222,,litecoin,ltc
3021,2020/10/20,1.287,45412,9402482,41.381,111948,121075976,3141576531,,1.813,453,104095,,2.428,,2.7392965308035E+14,73561,1163,,litecoin,ltc
3022,2020/10/21,1.374,49668,9077432,41.335,106688,254847154,3336072381,,2.65,1189,112291,,2.496,,2.6504810463771E+14,68697,2270,,litecoin,ltc
3023,2020/10/22,1.48,48308,9077432,41.337,103825,252344233,3642223226,,1.987,774,102053,,2.687,,2.4958699330508E+14,67697,2473,,litecoin,ltc
3024,2020/10/23,1.525,48908,9077432,41.366,100791,228399457,3660864314,,1.95,621,100960,,2.657,,2.4610990696996E+14,63907,2262,,litecoin,ltc
3025,2020/10/24,1.666,43372,8855775,41.406,97052,167950500,3806217436,,2.966,948,100811,,2.595,,2.3973497281724E+14,61538,1666,,litecoin,ltc
3026,2020/10/25,1.554,63810,8647295,41.282,126557,182203271,3868410861,,1.651,861,95616,,2.851,,2.3772002787407E+14,61272,1906,,litecoin,ltc
3027,2020/10/26,1.621,64582,8647295,41.162,124167,236149895,3811102821,,1.767,496,95291,,3.084,,2.0765788135554E+14,64562,2478,,litecoin,ltc
3028,2020/10/27,1.594,58849,8647295,41.208,120105,290895557,3816416601,,2.182,617,90282,,3.357,,1.9430816235508E+14,76478,3222,,litecoin,ltc
3029,2020/10/28,1.813,55244,8311288,41.283,105412,241923518,3806206660,,2.068,707,86381,,3.478,,1.6444981360671E+14,67920,2801,,litecoin,ltc
3030,2020/10/29,2.066,49370,7010743,41.678,105047,208952417,3673807988,,1.162,552,87397,,3.019,,1.6038976872424E+14,68142,2391,,litecoin,ltc
3031,2020/10/30,2.082,47643,7010743,41.776,101633,248366090,3573977856,,1.605,390,98648,,2.54,,1.8402972045055E+14,71145,2518,,litecoin,ltc
3032,2020/10/31,1.845,52193,7010743,41.657,102040,339658679,3661737272,,1.951,513,89745,,3,,1.8011461067662E+14,70490,3785,,litecoin,ltc
3033,2020/11/01,2.085,44045,6825925,41.64,97484,137118788,3653884291,,1.238,805,88250,,2.727,,1.7483474614251E+14,67429,1554,,litecoin,ltc
3034,2020/11/02,2.416,45021,6204264,41.433,109376,397861425,3628607068,,1.641,1902,92091,,2.349,,173999044146274,72211,4320,,litecoin,ltc
3035,2020/11/03,2.113,55149,6204264,41.449,133341,263846757,3517049433,,1.628,857,93547,,2.392,,1.8934843244997E+14,84945,2820,,litecoin,ltc
3036,2020/11/04,2.193,35882,6204264,41.301,104646,311629522,3555884886,,1.754,638,84726,,2.282,,1.9327396611454E+14,72514,3678,,litecoin,ltc
3037,2020/11/05,2.103,45253,6550043,41.567,110577,414603242,3757920191,,2.796,1007,87604,,2.474,,1.9659983098315E+14,71953,4733,,litecoin,ltc
3038,2020/11/06,2.36,42612,6581831,41.652,108406,331987731,4070157799,,4.607,980,87477,,2.396,,1.9585444959456E+14,71599,3795,,litecoin,ltc
3039,2020/11/07,2.347,41063,6581831,41.533,74870,293571522,4122429516,,3.052,1299,82481,,2.432,,1.9639998803176E+14,51300,3559,,litecoin,ltc
3040,2020/11/08,2.211,31888,6721822,41.455,69447,165440208,3989886445,,3.086,578,74652,,2.416,,2.0309357547059E+14,49386,2216,,litecoin,ltc
3041,2020/11/09,2.274,34733,6854492,41.41,78339,257838027,3972098050,,4.317,738,80318,,2.424,,1.9593742775606E+14,55238,3210,,litecoin,ltc
3042,2020/11/10,2.047,41017,6854492,41.421,96391,286678688,3882750737,,3.249,771,80585,,2.657,,1.9414649276749E+14,68614,3557,,litecoin,ltc
3043,2020/11/11,2.264,36247,6853283,41.587,81219,223854254,3950339460,,2.956,678,76730,,2.47,,1.9205167858256E+14,57814,2917,,litecoin,ltc
3044,2020/11/12,2.119,37041,6776130,41.493,82264,211336361,3899936881,,2.33,529,79721,,2.544,,1.9667493389508E+14,59315,2651,,litecoin,ltc
3045,2020/11/13,2.266,42113,6776130,41.821,88056,471258750,4230282361,,6.813,1280,82474,,2.623,,1.934971738962E+14,62424,5714,,litecoin,ltc
3046,2020/11/14,2.473,36163,6776130,41.559,78131,264352225,4216691732,,5.427,667,75450,,2.637,,1.7573128481147E+14,55220,3504,,litecoin,ltc
3047,2020/11/15,2.435,30470,6691902,41.529,77321,183447019,4167521530,,3.892,1744,74371,,2.404,,1.9341027728041E+14,52360,2467,,litecoin,ltc
3048,2020/11/16,2.598,39586,6576713,41.939,90461,680808524,4548743326,,7.241,2341,81652,,2.474,,1.9238814928715E+14,62134,8338,,litecoin,ltc
3049,2020/11/17,2.718,43314,6576713,41.823,101205,633706217,4912390282,,8.061,2708,79329,,2.609,,1.883556663474E+14,72592,7988,,litecoin,ltc
3050,2020/11/18,2.894,37849,6576713,41.877,92124,368888281,4864751103,,9.944,2363,75031,,2.42,,1.8873479688783E+14,62567,4916,,litecoin,ltc
3051,2020/11/19,2.97,37048,6654729,42.044,89704,673160119,5129278406,,8.812,1752,76804,,2.338,,2.0073576794478E+14,63722,8765,,litecoin,ltc
3052,2020/11/20,2.944,38721,6659287,42.138,91419,642656541,5453985328,,9.64,2345,76494,,2.581,,1.9506813712214E+14,65593,8401,,litecoin,ltc
3053,2020/11/21,3.335,35483,6659287,42.144,91180,745083531,5578922035,,11.121,978,72243,,2.349,,1.9340807949248E+14,62497,10333,,litecoin,ltc
3054,2020/11/22,3.185,30196,6857264,42.091,87480,519217859,5576454771,,10.476,624,69462,,2.121,,2.2411671179607E+14,60513,7475,,litecoin,ltc
3055,2020/11/23,3.027,44972,6982427,41.988,159665,709316635,5746718197,,13.199,645,72600,,2.226,,2.3166981400712E+14,69014,9770,,litecoin,ltc
3056,2020/11/24,3.137,38809,6982427,41.956,114856,623016320,5952247435,,18.642,960,75711,,2.323,,2.2184542088892E+14,75998,8229,,litecoin,ltc
3057,2020/11/25,2.863,35627,7291495,42.022,95069,418327326,5791010098,,19.263,599,66158,,2.504,,2.1933678928702E+14,65997,6323,,litecoin,ltc
3058,2020/11/26,2.403,39471,7716782,41.796,93625,555865020,4905517608,,19.14,611,66023,,2.647,,2.0939637285526E+14,66793,8419,,litecoin,ltc
3059,2020/11/27,2.231,36108,7716782,41.69,87798,515357049,4608556805,,15.983,737,62802,,2.628,,2.1339612033202E+14,62525,8206,,litecoin,ltc
3060,2020/11/28,2.343,30797,7716782,41.598,76256,706104439,4725454775,,14.499,835,58663,,2.637,,2.0745102435855E+14,54846,12037,,litecoin,ltc
3061,2020/11/29,2.601,28952,7459428,41.582,76491,567393290,5038971668,,13.114,679,59332,,2.408,,2.1824272780855E+14,53767,9563,,litecoin,ltc
3062,2020/11/30,2.683,35736,7383670,41.791,91505,628528203,5443995548,,25.642,732,60723,,2.562,,2.1488934452102E+14,65062,10351,,litecoin,ltc
3063,2020/12/01,3.186,111516,7383670,41.948,176909,708684933,5866886773,,25.504,674,66000,,2.264,,2.2075999526400E+14,77192,10738,,litecoin,ltc
3064,2020/12/02,2.889,30627,7498513,42.026,86592,471147410,5786336518,,24.808,667,58038,,2.372,,2.2895331257265E+14,61597,8118,,litecoin,ltc
3065,2020/12/03,2.811,31446,7661398,42.1,90159,553708750,5877291402,,19.103,850,62531,,2.404,,2.3581802859718E+14,61522,8855,,litecoin,ltc
3066,2020/12/04,2.858,30290,7661398,41.878,86572,551947511,5687103501,,19.604,646,59314,,2.412,,2.2373618383063E+14,58666,9306,,litecoin,ltc
3067,2020/12/05,2.719,26536,7678326,41.652,78375,401923823,5469363554,,18.101,547,54634,,2.396,,2.2751961537054E+14,55654,7357,,litecoin,ltc
3068,2020/12/06,2.589,26659,7979323,41.66,74449,324297380,5510660609,,8.82,445,55287,,2.47,,2.3353333168838E+14,51930,5866,,litecoin,ltc
3069,2020/12/07,2.594,52435,7979323,41.637,86815,413087466,5553134497,,23.128,662,56166,,2.449,,2.3737307986812E+14,61353,7355,,litecoin,ltc
3070,2020/12/08,2.514,33739,7979323,41.303,97642,585043241,5385741016,,22.78,634,56116,,2.604,,2.2301621237332E+14,69012,10426,,litecoin,ltc
3071,2020/12/09,2.388,27618,8073927,40.604,86227,782593928,5070797103,,24.902,635,55813,,2.365,,2.4332688233109E+14,62649,14022,,litecoin,ltc
3072,2020/12/10,2.418,28136,8144406,40.041,85166,400700908,5018425225,,18.48,596,55958,,2.396,,2.3470399665915E+14,62764,7161,,litecoin,ltc
3073,2020/12/11,2.053,31927,8144406,40.063,85386,513979682,4781716709,,24.771,553,56321,,2.613,,2.4144560257808E+14,62828,9126,,litecoin,ltc
3074,2020/12/12,2.312,28306,8136307,40.053,77111,413513840,5018875111,,31.104,2493,49448,,2.657,,2.2136632585419E+14,57407,8363,,litecoin,ltc
3075,2020/12/13,2.754,26487,7981814,40.141,75530,670831641,5296053520,,18.342,1320,58304,,2.289,,2.2748999712457E+14,55069,11506,,litecoin,ltc
3076,2020/12/14,2.462,28689,7981814,40.147,88327,535905343,5402550445,,24.885,2020,57541,,2.361,,2.5165471458505E+14,64903,9313,,litecoin,ltc
3077,2020/12/15,2.453,32687,7981814,40.144,96611,552064646,5466040891,,25.817,966,51944,,2.604,,2.3174498489353E+14,67158,10628,,litecoin,ltc
3078,2020/12/16,2.628,38694,8206551,40.349,98893,857503672,5621235460,,30.892,778,58689,,2.428,,2.3868684142761E+14,71483,14611,,litecoin,ltc
3079,2020/12/17,3.021,46257,8318352,40.49,117090,1090160507,6550845941,,40.434,1177,71951,,2.388,,2.4619398913413E+14,80037,15151,,litecoin,ltc
3080,2020/12/18,3.077,43074,8318352,40.226,100047,1067116790,7156179723,,48.366,1172,59656,,2.738,,2.3024024394871E+14,69547,17888,,litecoin,ltc
3081,2020/12/19,3.502,36516,8301328,40.21,94892,1571521225,7493201684,,50.584,1484,60011,,2.504,,2.3139354336804E+14,68898,26187,,litecoin,ltc
3082,2020/12/20,3.626,35634,8201819,40.329,92886,1422597700,7812798904,,39.892,931,56577,,2.4,,2.431046676942E+14,60816,25144,,litecoin,ltc
3083,2020/12/21,3.208,39852,8201819,40.433,96663,1485730330,7325256091,,42.485,708,54904,,2.677,,2.3103259052922E+14,65116,27061,,litecoin,ltc
3084,2020/12/22,3.306,39571,8201819,40.496,106745,1655188972,7108056683,,43.833,757,55955,,2.535,,2.2957515971748E+14,76528,29581,,litecoin,ltc
3085,2020/12/23,3.587,37905,8122178,40.632,98157,2089365785,7243198045,,45.287,741,61317,,2.392,,2.2850885039488E+14,69374,34075,,litecoin,ltc
3086,2020/12/24,3.28,33884,8074309,40.679,90012,1232554965,7008122298,,28.692,572,58108,,2.286,,2.528824433906E+14,62543,21211,,litecoin,ltc
3087,2020/12/25,3.632,34382,8074309,40.785,88938,1414694227,7763793086,,40.077,870,54194,,2.205,,2.6227030697822E+14,61825,26104,,litecoin,ltc
3088,2020/12/26,3.726,41776,8456398,40.968,96727,1455469314,8656571573,,44.992,1141,61107,,2.38,,2.6418826601481E+14,64014,23818,,litecoin,ltc
3089,2020/12/27,3.592,50734,9006421,41.045,123493,1581391460,8816354561,,59.144,1105,59369,,2.54,,2.6156630071211E+14,58964,26637,,litecoin,ltc
3090,2011/10/07,,199,0.000244,null,null,,,,,,null,,,,null,,,,litecoin,ltc
3091,2011/10/08,,134,0.000244,100,1,,,,,,null,,,,12.68,1,,,litecoin,ltc
3092,2011/10/09,,null,null,null,null,,,,,,null,,,,null,null,,,litecoin,ltc
3093,2011/10/10,,null,null,null,null,,,,,,null,,,,null,null,,,litecoin,ltc
3094,2011/10/11,,null,null,null,null,,,,,,null,,,,null,null,,,litecoin,ltc
3095,2011/10/12,,134,0.000244,100,1,,,,,,null,,,,null,1,,,litecoin,ltc
3096,2011/10/13,,145.075,0.00373,8.882,9775,,,,,,92,,0.149,,3981152,8807,,,litecoin,ltc
3097,2011/10/14,,182.773,0.046,11.588,1530,,,,,,62,,1.283,,10173213,1030,,,litecoin,ltc
3098,2011/10/15,,326.503,0.0625,13.312,1503,,,,,,438,,1.89,,2465190,1215,,,litecoin,ltc
3099,2011/10/16,,929.83,0.0743,30.55,4846,,,,,,1415,,1.574,,3243604,2436,,,litecoin,ltc
3100,2011/10/17,,907.877,0.0903,32.941,3139,,,,,,1578,,1.863,,3784099,2428,,,litecoin,ltc
3101,2011/10/18,,926.676,0.0903,38.908,3739,,,,,,1651,,1.743,,3491184,2623,,,litecoin,ltc
3102,2011/10/19,,1012,0.124,39.793,2624,,,,,,1388,,2.24,,4615624,2177,,,litecoin,ltc
3103,2011/10/20,,1045,0.126,43.553,3739,,,,,,1851,,1.897,,4406201,2758,,,litecoin,ltc
3104,2011/10/21,,870.534,0.136,44.494,3175,,,,,,1681,,1.733,,5721538,2648,,,litecoin,ltc
3105,2011/10/22,,939.054,0.168,44.315,2892,,,,,,1505,,1.978,,6050692,2387,,,litecoin,ltc
3106,2011/10/23,,830.992,0.168,45.828,3120,,,,,,1562,,1.739,,6517777,2571,,,litecoin,ltc
3107,2011/10/24,,981.126,0.196,46.565,2685,,,,,,1443,,2.416,,7697206,2189,,,litecoin,ltc
3108,2011/10/25,,1012,0.22,47.063,2409,,,,,,1260,,2.753,,5792978,1939,,,litecoin,ltc
3109,2011/10/26,,1421,0.22,55.489,4213,,,,,,1310,,2.496,,6077776,2049,,,litecoin,ltc
3110,2011/10/27,,912.834,0.22,55.195,1873,,,,,,933,,3.372,,5405281,1494,,,litecoin,ltc
3111,2011/10/28,,1525,0.2,56.27,2616,,,,,,1388,,3.193,,4135097,1986,,,litecoin,ltc
3112,2011/10/29,,1271,0.188,57.404,2930,,,,,,1522,,2.483,,5105674,2254,,,litecoin,ltc
3113,2011/10/30,,968.761,0.188,55.661,3196,,,,,,1749,,1.957,,6118471,2675,,,litecoin,ltc
3114,2011/10/31,,1218,0.193,61.101,3724,,,,,,1779,,2.182,,6436955,2649,,,litecoin,ltc
3115,2011/11/01,,1060,0.203,62.432,3927,,,,,,1980,,1.644,,7950239,3048,,,litecoin,ltc
3116,2011/11/02,,902.419,0.252,63.635,4539,,,,,,2348,,1.162,,14851569,3808,,,litecoin,ltc
3117,2011/11/03,,941.158,0.381,63.321,3605,,,,,,2029,,1.593,,17710885,3154,,,litecoin,ltc
3118,2011/11/04,,979.066,0.423,63.733,3926,,,,,,2112,,1.547,,21185640,3266,,,litecoin,ltc
3119,2011/11/05,,1084,0.619,63.734,2842,,,,,,1592,,2.428,,21431536,2401,,,litecoin,ltc
3120,2011/11/06,,1114,0.619,63.954,3003,,,,,,1716,,2.297,,19395028,2552,,,litecoin,ltc
3121,2011/11/07,,1130,0.619,63.76,2792,,,,,,1608,,2.466,,18682079,2410,,,litecoin,ltc
3122,2011/11/08,,1284,0.64,63.857,2996,,,,,,1734,,2.697,,17478903,2493,,,litecoin,ltc
3123,2011/11/09,,1248,0.642,64.218,2641,,,,,,1505,,2.652,,17764696,2251,,,litecoin,ltc
3124,2011/11/10,,1180,0.642,64.513,2635,,,,,,1487,,2.738,,16439840,2237,,,litecoin,ltc
