,date,difficulty,google_trends,send_usd,av_transaction_size,block_size,median_transaction_value,tweets,av_transaction_value,median_transaction_size,fee_reward,top_100_percent,transactions,confirmation_time,sent_addresses,hashrate,market_cap,active_addresses,mining_profitability,full_name,coin
1528,2018/03/17,42089,,494157,,6555,50.356,null,413.52,,,52.436,1195,,1520,1240703310070,90178860,3865,22.76,vertcoin,vtc
1529,2018/03/18,43252,,779074,,5629,45.71,null,632.879,,,52.465,1231,,1519,1274802316491,79313391,4235,20.443,vertcoin,vtc
1530,2018/03/19,39378,,613493,,5461,48.748,null,487.286,,,52.409,1259,,1516,1049541063015,85097168,4121,26.026,vertcoin,vtc
1531,2018/03/20,42447,,1044578,,6573,50.707,null,859.161,,,52.407,1216,,1522,1275459730228,92682174,3944,25.914,vertcoin,vtc
1532,2018/03/21,46435,,924276,,5721,56.541,null,793.37,,,52.33,1165,,1403,1391573784349,104305630,4006,25.08,vertcoin,vtc
1533,2018/03/22,48285,,1561917,,5719,58.377,null,1292,,,52.29,1209,,1492,1419422317147,108459662,3957,27.494,vertcoin,vtc
1534,2018/03/23,49083,,634190,,7258,57.953,null,570.828,,,52.253,1111,,1370,1431080788385,105403629,3944,23.696,vertcoin,vtc
1535,2018/03/24,48317,,560886,,5161,56.299,null,512.693,,,52.228,1094,,1358,1379013541828,107027550,3929,24.959,vertcoin,vtc
1536,2018/03/25,48674,,396217,,4738,52.6,null,380.247,,,52.184,1042,,1315,1387861108789,100151874,3669,24.485,vertcoin,vtc
1537,2018/03/26,48093,,711533,,5225,50.416,null,647.437,,,52.167,1099,,1372,1382237142817,93693072,3622,20.654,vertcoin,vtc
1538,2018/03/27,44743,,401010,,5903,47.914,null,368.237,,,52.151,1089,,1346,1212973018966,87140428,3683,23.576,vertcoin,vtc
1539,2018/03/28,43531,,324878,,4876,44.778,null,298.327,,,52.132,1089,,1390,1250405725492,84766260,3624,23.057,vertcoin,vtc
1540,2018/03/29,45021,,771777,,5706,46.013,null,785.924,,,51.977,982,,1234,1321696625594,80132612,3545,18.491,vertcoin,vtc
1541,2018/03/30,39469,,787316,,6016,39.493,null,640.615,,,51.989,1229,,1517,1068191968522,68783321,3888,22.184,vertcoin,vtc
1542,2018/03/31,41115,,1194639,,5514,41.049,null,1126,,,52.002,1061,,1338,1221302640779,71495443,3638,19.052,vertcoin,vtc
1543,2018/04/01,41452,,927561,,4463,38.403,null,898.799,,,51.907,1032,,1327,1210375368641,70268052,3548,18.52,vertcoin,vtc
1544,2018/04/02,41878,,694376,,5172,39.938,null,727.096,,,51.909,955,,1208,1208361024561,73863106,3440,21.914,vertcoin,vtc
1545,2018/04/03,46084,,914597,,5054,49.529,null,861.202,,,51.893,1062,,1299,1390298792124,86387374,3603,21.341,vertcoin,vtc
1546,2018/04/04,46141,,666113,,6705,45.842,null,739.304,,,51.763,901,,1111,1316425775293,83011040,3189,20.857,vertcoin,vtc
1547,2018/04/05,50532,,1773337,,7071,50.479,null,1396,,,51.87,1270,,1488,1524431216409,88079333,3958,19.568,vertcoin,vtc
1548,2018/04/06,48267,,985554,,6647,45.919,null,1090,,,51.777,904,,1167,1367433241339,81362240,3372,18.303,vertcoin,vtc
1549,2018/04/07,46988,,837198,,5646,45.796,99,847.367,,,51.75,988,,1258,1310109699886,83272886,3468,21.766,vertcoin,vtc
1550,2018/04/08,39563,,563331,,4722,45.594,137,550.666,,,51.641,1023,,1352,1053957161438,85100724,3533,23.849,vertcoin,vtc
1551,2018/04/09,41737,,454622,,6406,45.621,181,468.682,,,51.627,970,,1255,1270607236151,83205525,3466,22.935,vertcoin,vtc
1552,2018/04/10,43471,,776037,,4291,44.778,355,798.392,,,51.5,972,,1282,1273253027041,83436120,3388,22.267,vertcoin,vtc
1553,2018/04/11,44688,,344623,,4251,47.439,167,345.314,,,51.464,998,,1292,1303828640821,87139100,3439,22.511,vertcoin,vtc
1554,2018/04/12,43664,,751123,,4574,52.399,115,754.898,,,51.518,995,,1244,1236267516269,92774621,3205,24.154,vertcoin,vtc
1555,2018/04/13,44156,,1100926,,5822,56.694,109,1064,,,51.535,1035,,1310,1286685678570,101842152,3372,24.655,vertcoin,vtc
1556,2018/04/14,43536,,574158,,5485,52.979,244,596.218,,,51.508,963,,1203,1205990326677,99990195,2821,27.617,vertcoin,vtc
1557,2018/04/15,43280,,975739,,11767,55.057,72,953.802,,,51.51,1023,,1237,1245354930292,102532639,2984,26.763,vertcoin,vtc
1558,2018/04/16,45336,,761686,,5572,53.172,167,813.768,,,51.495,936,,1172,1348196169984,99715254,2767,24.493,vertcoin,vtc
1559,2018/04/17,43554,,349668,,5081,51.589,53,357.168,,,51.468,979,,1239,1226187081706,98964856,3109,25.244,vertcoin,vtc
1560,2018/04/18,46751,,1051012,,5810,55.429,67,808.47,,,51.785,1300,,1634,1386789482223,107070122,3586,27.842,vertcoin,vtc
1561,2018/04/19,43912,,1357614,,15074,62.061,55,1204,,,51.828,1128,,1364,1219253160251,110614806,3401,27.956,vertcoin,vtc
1562,2018/04/20,44324,,679358,,5952,56.559,48,535.349,,,51.792,1269,,1580,1272052550790,115025202,3495,28.72,vertcoin,vtc
1563,2018/04/21,41730,,529598,,6408,52.694,90,410.86,,,51.773,1289,,1548,1161250385445,113182682,3463,32.447,vertcoin,vtc
1564,2018/04/22,44039,,341336,,4640,53.113,91,275.271,,,51.79,1240,,1508,1316675091274,112316946,3357,29.991,vertcoin,vtc
1565,2018/04/23,42756,,623436,,6638,57.317,60,498.35,,,51.795,1251,,1532,1208002695751,115354311,3606,28.995,vertcoin,vtc
1566,2018/04/24,40478,,828668,,6140,67.85,150,663.465,,,51.81,1249,,1498,1143231303721,124200249,3454,35.018,vertcoin,vtc
1567,2018/04/25,41920,,579385,,7084,59.7,97,454.419,,,51.707,1275,,1539,1240249143114,114590881,3492,30.246,vertcoin,vtc
1568,2018/04/26,40819,,571947,,5243,53.474,27,468.809,,,51.647,1220,,1450,1150252560978,110797923,3420,31.685,vertcoin,vtc
1569,2018/04/27,39538,,630113,,4819,62.107,47,626.355,,,51.624,1006,,1274,1111119768751,115858531,3362,31.973,vertcoin,vtc
1570,2018/04/28,38729,,487248,,4987,59.991,54,496.685,,,51.635,981,,1268,1106839337756,115262849,3190,36.66,vertcoin,vtc
